tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
23040,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
23040,note_on,,,,,,,0,0,2,,,,,,,,1,,,,68,100
23041,note_on,,,,,,,8,0,1,,,,,,,,0,,,,68,100
23280,note_on,,,,,,,246,0,3,,,,,,,,2,,,,37,100
23514,note_off,,,,,,,234,0,3,,,,,,,,2,,,,37,100
23521,note_on,,,,,,,7,0,3,,,,,,,,2,,,,44,100
23755,note_off,,,,,,,234,0,3,,,,,,,,2,,,,44,100
23761,note_on,,,,,,,6,0,3,,,,,,,,2,,,,49,100
23979,note_off,,,,,,,939,0,2,,,,,,,,1,,,,61,100
23980,note_off,,,,,,,1,0,2,,,,,,,,1,,,,65,100
23980,note_off,,,,,,,0,0,2,,,,,,,,1,,,,68,100
23981,note_off,,,,,,,940,0,1,,,,,,,,0,,,,68,100
23995,note_off,,,,,,,234,0,3,,,,,,,,2,,,,49,100
23999,note_on,,,,,,,19,0,2,,,,,,,,1,,,,73,100
24000,note_on,,,,,,,19,0,1,,,,,,,,0,,,,73,100
24000,note_on,,,,,,,1,0,2,,,,,,,,1,,,,61,100
24240,note_on,,,,,,,245,0,3,,,,,,,,2,,,,49,100
24469,note_off,,,,,,,469,0,2,,,,,,,,1,,,,73,100
24470,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
24471,note_off,,,,,,,2,0,2,,,,,,,,1,,,,61,100
24474,note_off,,,,,,,234,0,3,,,,,,,,2,,,,49,100
24479,note_on,,,,,,,8,0,2,,,,,,,,1,,,,70,100
24480,note_on,,,,,,,1,0,2,,,,,,,,1,,,,64,100
24481,note_on,,,,,,,1,0,2,,,,,,,,1,,,,61,100
24720,note_on,,,,,,,246,0,3,,,,,,,,2,,,,42,100
24954,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
24960,note_on,,,,,,,490,0,1,,,,,,,,0,,,,70,100
24961,note_on,,,,,,,7,0,3,,,,,,,,2,,,,49,100
25194,note_off,,,,,,,233,0,3,,,,,,,,2,,,,49,100
25199,note_on,,,,,,,5,0,3,,,,,,,,2,,,,54,100
25419,note_off,,,,,,,938,0,2,,,,,,,,1,,,,70,100
25420,note_off,,,,,,,1,0,2,,,,,,,,1,,,,64,100
25421,note_off,,,,,,,1,0,2,,,,,,,,1,,,,61,100
25430,note_off,,,,,,,470,0,1,,,,,,,,0,,,,70,100
25433,note_off,,,,,,,234,0,3,,,,,,,,2,,,,54,100
25439,note_on,,,,,,,18,0,2,,,,,,,,1,,,,62,100
25439,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
25440,note_on,,,,,,,1,0,2,,,,,,,,1,,,,59,100
25441,note_on,,,,,,,11,0,1,,,,,,,,0,,,,71,100
25680,note_on,,,,,,,247,0,3,,,,,,,,2,,,,43,100
25909,note_off,,,,,,,469,0,2,,,,,,,,1,,,,71,100
25909,note_off,,,,,,,0,0,2,,,,,,,,1,,,,62,100
25910,note_off,,,,,,,1,0,2,,,,,,,,1,,,,59,100
25911,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
25914,note_off,,,,,,,234,0,3,,,,,,,,2,,,,43,100
25920,note_on,,,,,,,0,0,2,,,,,,,,1,,,,69,100
25920,note_on,,,,,,,9,0,1,,,,,,,,0,,,,69,100
25920,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
25920,note_on,,,,,,,10,0,2,,,,,,,,1,,,,60,100
26159,note_on,,,,,,,245,0,3,,,,,,,,2,,,,39,100
26390,note_off,,,,,,,470,0,1,,,,,,,,0,,,,69,100
26393,note_off,,,,,,,234,0,3,,,,,,,,2,,,,39,100
26399,note_on,,,,,,,6,0,3,,,,,,,,2,,,,45,100
26401,note_on,,,,,,,11,0,1,,,,,,,,0,,,,66,100
26633,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
26639,note_on,,,,,,,6,0,3,,,,,,,,2,,,,51,100
26859,note_off,,,,,,,939,0,2,,,,,,,,1,,,,66,100
26860,note_off,,,,,,,1,0,2,,,,,,,,1,,,,69,100
26861,note_off,,,,,,,1,0,2,,,,,,,,1,,,,60,100
26870,note_off,,,,,,,469,0,1,,,,,,,,0,,,,66,100
26872,note_off,,,,,,,233,0,3,,,,,,,,2,,,,51,100
26879,note_on,,,,,,,18,0,2,,,,,,,,1,,,,59,100
26880,note_on,,,,,,,1,0,2,,,,,,,,1,,,,64,100
26881,note_on,,,,,,,1,0,2,,,,,,,,1,,,,67,100
26881,note_on,,,,,,,11,0,1,,,,,,,,0,,,,67,100
27121,note_on,,,,,,,249,0,3,,,,,,,,2,,,,40,100
27348,note_off,,,,,,,467,0,2,,,,,,,,1,,,,59,100
27350,note_off,,,,,,,2,0,2,,,,,,,,1,,,,64,100
27351,note_off,,,,,,,1,0,2,,,,,,,,1,,,,67,100
27351,note_off,,,,,,,470,0,1,,,,,,,,0,,,,67,100
27355,note_off,,,,,,,234,0,3,,,,,,,,2,,,,40,100
27360,note_on,,,,,,,9,0,2,,,,,,,,1,,,,59,100
27360,note_on,,,,,,,0,0,2,,,,,,,,1,,,,62,100
27360,note_on,,,,,,,9,0,1,,,,,,,,0,,,,62,100
27361,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
27601,note_on,,,,,,,246,0,3,,,,,,,,2,,,,30,100
27829,note_off,,,,,,,469,0,1,,,,,,,,0,,,,62,100
27835,note_off,,,,,,,234,0,3,,,,,,,,2,,,,30,100
27840,note_on,,,,,,,5,0,3,,,,,,,,2,,,,35,100
27840,note_on,,,,,,,11,0,1,,,,,,,,0,,,,66,100
28074,note_off,,,,,,,234,0,3,,,,,,,,2,,,,35,100
28080,note_on,,,,,,,6,0,3,,,,,,,,2,,,,42,100
28299,note_off,,,,,,,938,0,2,,,,,,,,1,,,,59,100
28300,note_off,,,,,,,1,0,2,,,,,,,,1,,,,62,100
28301,note_off,,,,,,,1,0,2,,,,,,,,1,,,,66,100
28314,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
28319,note_on,,,,,,,18,0,2,,,,,,,,1,,,,61,100
28320,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
28320,note_on,,,,,,,1,0,2,,,,,,,,1,,,,58,100
28544,note_off,,,,,,,704,0,1,,,,,,,,0,,,,66,100
28560,note_on,,,,,,,16,0,1,,,,,,,,0,,,,66,100
28560,note_on,,,,,,,246,0,3,,,,,,,,2,,,,42,100
28788,note_off,,,,,,,468,0,2,,,,,,,,1,,,,61,100
28789,note_off,,,,,,,0,0,2,,,,,,,,1,,,,66,100
28789,note_off,,,,,,,1,0,2,,,,,,,,1,,,,58,100
28793,note_off,,,,,,,233,0,3,,,,,,,,2,,,,42,100
28794,note_off,,,,,,,234,0,1,,,,,,,,0,,,,66,100
28800,note_on,,,,,,,6,0,1,,,,,,,,0,,,,59,100
28800,note_on,,,,,,,7,0,3,,,,,,,,2,,,,35,100
29040,note_on,,,,,,,240,0,3,,,,,,,,2,,,,47,100
29040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,50,100
29271,note_off,,,,,,,471,0,1,,,,,,,,0,,,,59,100
29275,note_off,,,,,,,235,0,3,,,,,,,,2,,,,50,100
29275,note_off,,,,,,,0,0,3,,,,,,,,2,,,,47,100
29280,note_on,,,,,,,5,0,3,,,,,,,,2,,,,54,100
29514,note_off,,,,,,,234,0,3,,,,,,,,2,,,,54,100
29521,note_on,,,,,,,7,0,3,,,,,,,,2,,,,59,100
29740,note_off,,,,,,,219,0,3,,,,,,,,2,,,,35,100
29755,note_off,,,,,,,15,0,3,,,,,,,,2,,,,59,100
29760,note_on,,,,,,,5,0,3,,,,,,,,2,,,,38,100
30001,note_on,,,,,,,241,0,3,,,,,,,,2,,,,54,100
30001,note_on,,,,,,,0,0,3,,,,,,,,2,,,,59,100
30230,note_off,,,,,,,229,0,3,,,,,,,,2,,,,38,100
30235,note_off,,,,,,,5,0,3,,,,,,,,2,,,,54,100
30236,note_off,,,,,,,1,0,3,,,,,,,,2,,,,59,100
30241,note_on,,,,,,,5,0,3,,,,,,,,2,,,,42,100
30480,note_on,,,,,,,239,0,3,,,,,,,,2,,,,54,100
30481,note_on,,,,,,,1,0,3,,,,,,,,2,,,,50,100
30714,note_off,,,,,,,233,0,3,,,,,,,,2,,,,54,100
30715,note_off,,,,,,,1,0,3,,,,,,,,2,,,,50,100
30720,note_on,,,,,,,5,0,3,,,,,,,,2,,,,57,100
30954,note_off,,,,,,,234,0,3,,,,,,,,2,,,,57,100
30960,note_on,,,,,,,6,0,3,,,,,,,,2,,,,62,100
31181,note_off,,,,,,,221,0,3,,,,,,,,2,,,,42,100
31194,note_off,,,,,,,13,0,3,,,,,,,,2,,,,62,100
31199,note_on,,,,,,,5,0,3,,,,,,,,2,,,,50,100
31440,note_on,,,,,,,241,0,3,,,,,,,,2,,,,54,100
31440,note_on,,,,,,,0,0,3,,,,,,,,2,,,,57,100
31669,note_off,,,,,,,229,0,3,,,,,,,,2,,,,50,100
31673,note_off,,,,,,,4,0,3,,,,,,,,2,,,,57,100
31674,note_off,,,,,,,1,0,3,,,,,,,,2,,,,54,100
31680,note_on,,,,,,,6,0,3,,,,,,,,2,,,,49,100
31920,note_on,,,,,,,0,0,3,,,,,,,,2,,,,57,100
31920,note_on,,,,,,,240,0,3,,,,,,,,2,,,,52,100
32150,note_off,,,,,,,230,0,3,,,,,,,,2,,,,49,100
32154,note_off,,,,,,,4,0,3,,,,,,,,2,,,,52,100
32154,note_off,,,,,,,0,0,3,,,,,,,,2,,,,57,100
32160,note_on,,,,,,,6,0,3,,,,,,,,2,,,,61,100
32160,note_on,,,,,,,0,0,3,,,,,,,,2,,,,45,100
32395,note_off,,,,,,,235,0,3,,,,,,,,2,,,,61,100
32400,note_on,,,,,,,5,0,3,,,,,,,,2,,,,64,100
32630,note_off,,,,,,,230,0,3,,,,,,,,2,,,,45,100
32634,note_off,,,,,,,4,0,3,,,,,,,,2,,,,64,100
32640,note_on,,,,,,,6,0,3,,,,,,,,2,,,,47,100
32880,note_on,,,,,,,240,0,3,,,,,,,,2,,,,54,100
32880,note_on,,,,,,,0,0,3,,,,,,,,2,,,,62,100
33110,note_off,,,,,,,230,0,3,,,,,,,,2,,,,47,100
33114,note_off,,,,,,,4,0,3,,,,,,,,2,,,,54,100
33114,note_off,,,,,,,0,0,3,,,,,,,,2,,,,62,100
33121,note_on,,,,,,,7,0,3,,,,,,,,2,,,,43,100
33360,note_on,,,,,,,239,0,3,,,,,,,,2,,,,47,100
33360,note_on,,,,,,,0,0,3,,,,,,,,2,,,,52,100
33591,note_off,,,,,,,231,0,3,,,,,,,,2,,,,43,100
33594,note_off,,,,,,,3,0,3,,,,,,,,2,,,,52,100
33595,note_off,,,,,,,1,0,3,,,,,,,,2,,,,47,100
33599,note_on,,,,,,,4,0,3,,,,,,,,2,,,,55,100
33600,note_on,,,,,,,1,0,3,,,,,,,,2,,,,40,100
33833,note_off,,,,,,,233,0,3,,,,,,,,2,,,,55,100
33840,note_on,,,,,,,7,0,3,,,,,,,,2,,,,59,100
34070,note_off,,,,,,,230,0,3,,,,,,,,2,,,,40,100
34074,note_off,,,,,,,4,0,3,,,,,,,,2,,,,59,100
34080,note_on,,,,,,,6,0,3,,,,,,,,2,,,,42,100
34320,note_on,,,,,,,240,0,3,,,,,,,,2,,,,49,100
34320,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
34320,note_on,,,,,,,0,0,3,,,,,,,,2,,,,58,100
34550,note_off,,,,,,,230,0,3,,,,,,,,2,,,,42,100
34554,note_off,,,,,,,4,0,3,,,,,,,,2,,,,49,100
34554,note_off,,,,,,,0,0,3,,,,,,,,2,,,,58,100
34555,note_off,,,,,,,1,0,3,,,,,,,,2,,,,54,100
34559,note_on,,,,,,,4,0,3,,,,,,,,2,,,,59,100
34560,note_on,,,,,,,5289,0,1,,,,,,,,0,,,,59,100
34560,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
34560,note_on,,,,,,,1,0,3,,,,,,,,2,,,,50,100
34800,note_on,,,,,,,240,0,3,,,,,,,,2,,,,35,100
35034,note_off,,,,,,,234,0,3,,,,,,,,2,,,,35,100
35041,note_on,,,,,,,7,0,3,,,,,,,,2,,,,38,100
35265,note_off,,,,,,,705,0,1,,,,,,,,0,,,,59,100
35275,note_off,,,,,,,234,0,3,,,,,,,,2,,,,38,100
35280,note_on,,,,,,,5,0,3,,,,,,,,2,,,,42,100
35280,note_on,,,,,,,15,0,1,,,,,,,,0,,,,59,100
35499,note_off,,,,,,,219,0,3,,,,,,,,2,,,,54,100
35499,note_off,,,,,,,0,0,3,,,,,,,,2,,,,59,100
35501,note_off,,,,,,,2,0,3,,,,,,,,2,,,,50,100
35513,note_off,,,,,,,233,0,1,,,,,,,,0,,,,59,100
35514,note_off,,,,,,,13,0,3,,,,,,,,2,,,,42,100
35519,note_on,,,,,,,5,0,3,,,,,,,,2,,,,59,100
35519,note_on,,,,,,,6,0,1,,,,,,,,0,,,,62,100
35520,note_on,,,,,,,1,0,3,,,,,,,,2,,,,54,100
35520,note_on,,,,,,,0,0,3,,,,,,,,2,,,,62,100
35760,note_on,,,,,,,240,0,3,,,,,,,,2,,,,47,100
35989,note_off,,,,,,,229,0,3,,,,,,,,2,,,,59,100
35989,note_off,,,,,,,470,0,1,,,,,,,,0,,,,62,100
35990,note_off,,,,,,,1,0,3,,,,,,,,2,,,,54,100
35990,note_off,,,,,,,0,0,3,,,,,,,,2,,,,62,100
35995,note_off,,,,,,,5,0,3,,,,,,,,2,,,,47,100
36000,note_on,,,,,,,0,0,2,,,,,,,,1,,,,62,100
36000,note_on,,,,,,,7211,0,2,,,,,,,,1,,,,59,100
36001,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
36001,note_on,,,,,,,12,0,1,,,,,,,,0,,,,66,100
36240,note_on,,,,,,,245,0,3,,,,,,,,2,,,,35,100
36470,note_off,,,,,,,469,0,1,,,,,,,,0,,,,66,100
36474,note_off,,,,,,,234,0,3,,,,,,,,2,,,,35,100
36480,note_on,,,,,,,10,0,1,,,,,,,,0,,,,66,100
36481,note_on,,,,,,,7,0,3,,,,,,,,2,,,,38,100
36714,note_off,,,,,,,233,0,3,,,,,,,,2,,,,38,100
36720,note_on,,,,,,,6,0,3,,,,,,,,2,,,,42,100
36939,note_off,,,,,,,0,0,2,,,,,,,,1,,,,59,100
36939,note_off,,,,,,,938,0,2,,,,,,,,1,,,,62,100
36940,note_off,,,,,,,1,0,2,,,,,,,,1,,,,66,100
36949,note_off,,,,,,,469,0,1,,,,,,,,0,,,,66,100
36954,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
36960,note_on,,,,,,,0,0,2,,,,,,,,1,,,,74,100
36960,note_on,,,,,,,11,0,1,,,,,,,,0,,,,74,100
36960,note_on,,,,,,,20,0,2,,,,,,,,1,,,,71,100
36961,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
37200,note_on,,,,,,,246,0,3,,,,,,,,2,,,,47,100
37429,note_off,,,,,,,468,0,2,,,,,,,,1,,,,71,100
37430,note_off,,,,,,,1,0,2,,,,,,,,1,,,,74,100
37430,note_off,,,,,,,470,0,1,,,,,,,,0,,,,74,100
37431,note_off,,,,,,,1,0,2,,,,,,,,1,,,,66,100
37434,note_off,,,,,,,234,0,3,,,,,,,,2,,,,47,100
37439,note_on,,,,,,,8,0,2,,,,,,,,1,,,,69,100
37440,note_on,,,,,,,1,0,2,,,,,,,,1,,,,73,100
37440,note_on,,,,,,,10,0,1,,,,,,,,0,,,,73,100
37441,note_on,,,,,,,1,0,2,,,,,,,,1,,,,64,100
37680,note_on,,,,,,,246,0,3,,,,,,,,2,,,,37,100
37909,note_off,,,,,,,469,0,1,,,,,,,,0,,,,73,100
37915,note_off,,,,,,,235,0,3,,,,,,,,2,,,,37,100
37920,note_on,,,,,,,5,0,3,,,,,,,,2,,,,40,100
37920,note_on,,,,,,,11,0,1,,,,,,,,0,,,,69,100
38154,note_off,,,,,,,234,0,3,,,,,,,,2,,,,40,100
38159,note_on,,,,,,,5,0,3,,,,,,,,2,,,,45,100
38379,note_off,,,,,,,938,0,2,,,,,,,,1,,,,69,100
38380,note_off,,,,,,,1,0,2,,,,,,,,1,,,,73,100
38381,note_off,,,,,,,1,0,2,,,,,,,,1,,,,64,100
38390,note_off,,,,,,,470,0,1,,,,,,,,0,,,,69,100
38393,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
38399,note_on,,,,,,,18,0,2,,,,,,,,1,,,,62,100
38400,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
38400,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
38400,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
38640,note_on,,,,,,,247,0,3,,,,,,,,2,,,,38,100
38869,note_off,,,,,,,469,0,2,,,,,,,,1,,,,62,100
38870,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
38870,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
38871,note_off,,,,,,,1,0,2,,,,,,,,1,,,,66,100
38873,note_off,,,,,,,233,0,3,,,,,,,,2,,,,38,100
38879,note_on,,,,,,,8,0,2,,,,,,,,1,,,,61,100
38880,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
38880,note_on,,,,,,,1,0,2,,,,,,,,1,,,,58,100
38880,note_on,,,,,,,10,0,1,,,,,,,,0,,,,66,100
39119,note_on,,,,,,,246,0,3,,,,,,,,2,,,,42,100
39353,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
39360,note_on,,,,,,,7,0,3,,,,,,,,2,,,,46,100
39595,note_off,,,,,,,235,0,3,,,,,,,,2,,,,46,100
39599,note_on,,,,,,,4,0,3,,,,,,,,2,,,,49,100
39819,note_off,,,,,,,939,0,2,,,,,,,,1,,,,61,100
39820,note_off,,,,,,,1,0,2,,,,,,,,1,,,,58,100
39820,note_off,,,,,,,0,0,2,,,,,,,,1,,,,66,100
39820,note_off,,,,,,,940,0,1,,,,,,,,0,,,,66,100
39834,note_off,,,,,,,235,0,3,,,,,,,,2,,,,49,100
39839,note_on,,,,,,,19,0,2,,,,,,,,1,,,,66,100
39840,note_on,,,,,,,1,0,2,,,,,,,,1,,,,71,100
39841,note_on,,,,,,,1,0,2,,,,,,,,1,,,,74,100
40080,note_on,,,,,,,246,0,3,,,,,,,,2,,,,35,100
40309,note_off,,,,,,,468,0,2,,,,,,,,1,,,,66,100
40310,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
40311,note_off,,,,,,,1,0,2,,,,,,,,1,,,,74,100
40315,note_off,,,,,,,235,0,3,,,,,,,,2,,,,35,100
40320,note_on,,,,,,,500,0,1,,,,,,,,0,,,,73,100
40320,note_on,,,,,,,9,0,2,,,,,,,,1,,,,64,100
40321,note_on,,,,,,,0,0,2,,,,,,,,1,,,,73,100
40321,note_on,,,,,,,1,0,2,,,,,,,,1,,,,69,100
40560,note_on,,,,,,,245,0,3,,,,,,,,2,,,,37,100
40789,note_off,,,,,,,469,0,1,,,,,,,,0,,,,73,100
40794,note_off,,,,,,,234,0,3,,,,,,,,2,,,,37,100
40800,note_on,,,,,,,11,0,1,,,,,,,,0,,,,69,100
40801,note_on,,,,,,,7,0,3,,,,,,,,2,,,,40,100
41036,note_off,,,,,,,235,0,3,,,,,,,,2,,,,40,100
41040,note_on,,,,,,,4,0,3,,,,,,,,2,,,,45,100
41260,note_off,,,,,,,939,0,2,,,,,,,,1,,,,73,100
41261,note_off,,,,,,,0,0,2,,,,,,,,1,,,,64,100
41261,note_off,,,,,,,1,0,2,,,,,,,,1,,,,69,100
41270,note_off,,,,,,,470,0,1,,,,,,,,0,,,,69,100
41275,note_off,,,,,,,235,0,3,,,,,,,,2,,,,45,100
41279,note_on,,,,,,,18,0,2,,,,,,,,1,,,,62,100
41280,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
41280,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
41280,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
41520,note_on,,,,,,,245,0,3,,,,,,,,2,,,,38,100
41749,note_off,,,,,,,0,0,2,,,,,,,,1,,,,62,100
41749,note_off,,,,,,,469,0,2,,,,,,,,1,,,,71,100
41750,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
41750,note_off,,,,,,,1,0,2,,,,,,,,1,,,,66,100
41753,note_off,,,,,,,233,0,3,,,,,,,,2,,,,38,100
41760,note_on,,,,,,,10,0,1,,,,,,,,0,,,,67,100
41760,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
41760,note_on,,,,,,,0,0,2,,,,,,,,1,,,,67,100
41760,note_on,,,,,,,10,0,2,,,,,,,,1,,,,59,100
42000,note_on,,,,,,,247,0,3,,,,,,,,2,,,,40,100
42230,note_off,,,,,,,470,0,1,,,,,,,,0,,,,67,100
42234,note_off,,,,,,,234,0,3,,,,,,,,2,,,,40,100
42240,note_on,,,,,,,6,0,3,,,,,,,,2,,,,43,100
42241,note_on,,,,,,,11,0,1,,,,,,,,0,,,,64,100
42474,note_off,,,,,,,234,0,3,,,,,,,,2,,,,43,100
42480,note_on,,,,,,,6,0,3,,,,,,,,2,,,,47,100
42700,note_off,,,,,,,0,0,2,,,,,,,,1,,,,59,100
42700,note_off,,,,,,,0,0,2,,,,,,,,1,,,,64,100
42700,note_off,,,,,,,940,0,2,,,,,,,,1,,,,67,100
42710,note_off,,,,,,,469,0,1,,,,,,,,0,,,,64,100
42714,note_off,,,,,,,234,0,3,,,,,,,,2,,,,47,100
42719,note_on,,,,,,,9,0,1,,,,,,,,0,,,,66,100
42720,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
42720,note_on,,,,,,,0,0,2,,,,,,,,1,,,,62,100
42720,note_on,,,,,,,20,0,2,,,,,,,,1,,,,57,100
42960,note_on,,,,,,,246,0,3,,,,,,,,2,,,,45,100
43188,note_off,,,,,,,469,0,1,,,,,,,,0,,,,66,100
43190,note_off,,,,,,,0,0,2,,,,,,,,1,,,,57,100
43190,note_off,,,,,,,470,0,2,,,,,,,,1,,,,66,100
43191,note_off,,,,,,,1,0,2,,,,,,,,1,,,,62,100
43194,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
43200,note_on,,,,,,,0,0,2,,,,,,,,1,,,,62,100
43200,note_on,,,,,,,0,0,2,,,,,,,,1,,,,57,100
43200,note_on,,,,,,,12,0,1,,,,,,,,0,,,,69,100
43200,note_on,,,,,,,9,0,2,,,,,,,,1,,,,65,100
43441,note_on,,,,,,,247,0,3,,,,,,,,2,,,,33,100
43670,note_off,,,,,,,470,0,2,,,,,,,,1,,,,65,100
43675,note_off,,,,,,,234,0,3,,,,,,,,2,,,,33,100
43680,note_on,,,,,,,10,0,2,,,,,,,,1,,,,64,100
43680,note_on,,,,,,,5,0,3,,,,,,,,2,,,,38,100
43905,note_off,,,,,,,705,0,1,,,,,,,,0,,,,69,100
43914,note_off,,,,,,,234,0,3,,,,,,,,2,,,,38,100
43919,note_on,,,,,,,5,0,3,,,,,,,,2,,,,45,100
43920,note_on,,,,,,,15,0,1,,,,,,,,0,,,,57,100
44140,note_off,,,,,,,0,0,2,,,,,,,,1,,,,62,100
44140,note_off,,,,,,,460,0,2,,,,,,,,1,,,,57,100
44153,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
44154,note_off,,,,,,,234,0,1,,,,,,,,0,,,,57,100
44160,note_on,,,,,,,20,0,2,,,,,,,,1,,,,57,100
44160,note_on,,,,,,,0,0,2,,,,,,,,1,,,,61,100
44161,note_on,,,,,,,7,0,1,,,,,,,,0,,,,64,100
44400,note_on,,,,,,,247,0,3,,,,,,,,2,,,,45,100
44619,note_off,,,,,,,459,0,2,,,,,,,,1,,,,64,100
44629,note_off,,,,,,,10,0,2,,,,,,,,1,,,,57,100
44630,note_off,,,,,,,1,0,2,,,,,,,,1,,,,61,100
44631,note_off,,,,,,,470,0,1,,,,,,,,0,,,,64,100
44634,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
44640,note_on,,,,,,,0,0,2,,,,,,,,1,,,,57,100
44640,note_on,,,,,,,10,0,2,,,,,,,,1,,,,62,100
44640,note_on,,,,,,,9,0,1,,,,,,,,0,,,,62,100
44880,note_on,,,,,,,246,0,3,,,,,,,,2,,,,38,100
45110,note_off,,,,,,,470,0,2,,,,,,,,1,,,,62,100
45110,note_off,,,,,,,470,0,1,,,,,,,,0,,,,62,100
45114,note_off,,,,,,,234,0,3,,,,,,,,2,,,,38,100
45120,note_on,,,,,,,10,0,2,,,,,,,,1,,,,64,100
45120,note_on,,,,,,,6,0,3,,,,,,,,2,,,,41,100
45121,note_on,,,,,,,1,0,2,,,,,,,,1,,,,61,100
45354,note_off,,,,,,,234,0,3,,,,,,,,2,,,,41,100
45360,note_on,,,,,,,6,0,3,,,,,,,,2,,,,45,100
45595,note_off,,,,,,,235,0,3,,,,,,,,2,,,,45,100
45824,note_off,,,,,,,0,0,2,,,,,,,,1,,,,64,100
45824,note_off,,,,,,,703,0,2,,,,,,,,1,,,,57,100
45825,note_off,,,,,,,1,0,2,,,,,,,,1,,,,61,100
45840,note_on,,,,,,,245,0,3,,,,,,,,2,,,,50,100
45840,note_on,,,,,,,15,0,2,,,,,,,,1,,,,57,100
45840,note_on,,,,,,,0,0,2,,,,,,,,1,,,,62,100
45840,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
46074,note_off,,,,,,,234,0,2,,,,,,,,1,,,,65,100
46074,note_off,,,,,,,0,0,2,,,,,,,,1,,,,57,100
46075,note_off,,,,,,,1,0,2,,,,,,,,1,,,,62,100
46075,note_off,,,,,,,235,0,3,,,,,,,,2,,,,50,100
46079,note_on,,,,,,,4,0,2,,,,,,,,1,,,,56,100
46079,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
46080,note_on,,,,,,,1,0,2,,,,,,,,1,,,,62,100
46319,note_on,,,,,,,244,0,3,,,,,,,,2,,,,33,100
46553,note_off,,,,,,,234,0,3,,,,,,,,2,,,,33,100
46560,note_on,,,,,,,7,0,3,,,,,,,,2,,,,38,100
46794,note_off,,,,,,,234,0,3,,,,,,,,2,,,,38,100
46799,note_on,,,,,,,5,0,3,,,,,,,,2,,,,45,100
47020,note_off,,,,,,,940,0,2,,,,,,,,1,,,,65,100
47020,note_off,,,,,,,0,0,2,,,,,,,,1,,,,56,100
47021,note_off,,,,,,,1,0,2,,,,,,,,1,,,,62,100
47033,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
47039,note_on,,,,,,,18,0,2,,,,,,,,1,,,,57,100
47040,note_on,,,,,,,1,0,2,,,,,,,,1,,,,64,100
47041,note_on,,,,,,,1,0,2,,,,,,,,1,,,,61,100
47280,note_on,,,,,,,247,0,3,,,,,,,,2,,,,45,100
47510,note_off,,,,,,,0,0,2,,,,,,,,1,,,,57,100
47510,note_off,,,,,,,469,0,2,,,,,,,,1,,,,64,100
47511,note_off,,,,,,,1,0,2,,,,,,,,1,,,,61,100
47514,note_off,,,,,,,234,0,3,,,,,,,,2,,,,45,100
47519,note_on,,,,,,,2409,0,1,,,,,,,,0,,,,62,100
47520,note_on,,,,,,,9,0,2,,,,,,,,1,,,,62,100
47520,note_on,,,,,,,0,0,2,,,,,,,,1,,,,57,100
47760,note_on,,,,,,,246,0,3,,,,,,,,2,,,,38,100
47991,note_off,,,,,,,471,0,2,,,,,,,,1,,,,62,100
47993,note_off,,,,,,,233,0,3,,,,,,,,2,,,,38,100
