tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
10665,note_on,,0,0,1,,,,,,,,,,0,,53,46
10666,note_on,,1,0,1,,,,,,,,,,0,,68,48
10674,control_change,,8,0,1,,,,,,,,64,127,0,,,
10675,note_on,,1,0,1,,,,,,,,,,0,,79,64
10678,note_on,,3,0,1,,,,,,,,,,0,,63,46
10682,note_on,,4,0,1,,,,,,,,,,0,,82,46
10690,note_on,,8,0,1,,,,,,,,,,0,,63,0
10690,note_on,,0,0,1,,,,,,,,,,0,,68,0
10691,note_on,,1,0,1,,,,,,,,,,0,,79,0
10694,note_on,,3,0,1,,,,,,,,,,0,,53,0
10700,note_on,,6,0,1,,,,,,,,,,0,,82,0
10708,note_on,,8,0,1,,,,,,,,,,0,,68,40
10715,note_on,,7,0,1,,,,,,,,,,0,,46,39
10717,note_on,,2,0,1,,,,,,,,,,0,,80,69
10724,note_on,,0,0,1,,,,,,,,,,0,,53,40
10724,note_on,,7,0,1,,,,,,,,,,0,,82,45
10726,note_on,,2,0,1,,,,,,,,,,0,,46,0
10731,note_on,,5,0,1,,,,,,,,,,0,,80,0
10733,set_tempo,,70,1,0,,,,,,,949367,,,,,,
10733,note_on,,2,0,1,,,,,,,,,,0,,53,0
10737,note_on,,4,0,1,,,,,,,,,,0,,68,0
10740,note_on,,3,0,1,,,,,,,,,,0,,65,40
10745,note_on,,5,0,1,,,,,,,,,,0,,82,0
10749,note_on,,4,0,1,,,,,,,,,,0,,68,47
10752,note_on,,3,0,1,,,,,,,,,,0,,65,0
10757,note_on,,5,0,1,,,,,,,,,,0,,74,66
10764,note_on,,7,0,1,,,,,,,,,,0,,82,45
10773,note_on,,9,0,1,,,,,,,,,,0,,68,0
10776,note_on,,3,0,1,,,,,,,,,,0,,74,0
10778,note_on,,0,0,1,,,,,,,,,,0,,46,46
10778,note_on,,2,0,1,,,,,,,,,,0,,82,0
10779,control_change,,1,0,1,,,,,,,,64,0,0,,,
10788,note_on,,9,0,1,,,,,,,,,,0,,67,41
10789,control_change,,1,0,1,,,,,,,,64,127,0,,,
10792,note_on,,0,0,1,,,,,,,,,,0,,55,48
10792,note_on,,3,0,1,,,,,,,,,,0,,46,0
10793,set_tempo,,60,1,0,,,,,,,895522,,,,,,
10794,note_on,,2,0,1,,,,,,,,,,0,,75,68
10801,note_on,,7,0,1,,,,,,,,,,0,,67,0
10803,note_on,,2,0,1,,,,,,,,,,0,,82,43
10803,note_on,,0,0,1,,,,,,,,,,0,,63,48
10809,note_on,,6,0,1,,,,,,,,,,0,,75,0
10811,note_on,,2,0,1,,,,,,,,,,0,,82,0
10813,note_on,,2,0,1,,,,,,,,,,0,,55,0
10816,note_on,,3,0,1,,,,,,,,,,0,,63,0
10825,control_change,,9,0,1,,,,,,,,67,127,0,,,
10841,note_on,,16,0,1,,,,,,,,,,0,,46,43
10842,note_on,,1,0,1,,,,,,,,,,0,,69,34
10850,control_change,,0,0,1,,,,,,,,64,0,0,,,
10850,note_on,,8,0,1,,,,,,,,,,0,,75,41
10851,note_on,,1,0,1,,,,,,,,,,0,,46,0
10851,note_on,,0,0,1,,,,,,,,,,0,,54,39
10856,control_change,,5,0,1,,,,,,,,64,127,0,,,
10859,note_on,,3,0,1,,,,,,,,,,0,,69,0
10860,note_on,,1,0,1,,,,,,,,,,0,,63,40
10864,note_on,,4,0,1,,,,,,,,,,0,,84,55
10870,note_on,,6,0,1,,,,,,,,,,0,,63,0
10872,note_on,,2,0,1,,,,,,,,,,0,,75,0
10872,note_on,,0,0,1,,,,,,,,,,0,,54,0
10879,note_on,,7,0,1,,,,,,,,,,0,,84,0
10880,set_tempo,,87,1,0,,,,,,,869565,,,,,,
10896,note_on,,17,0,1,,,,,,,,,,0,,46,41
10905,note_on,,9,0,1,,,,,,,,,,0,,69,42
10906,note_on,,1,0,1,,,,,,,,,,0,,46,0
10909,note_on,,3,0,1,,,,,,,,,,0,,75,45
10911,note_on,,2,0,1,,,,,,,,,,0,,54,41
10917,note_on,,6,0,1,,,,,,,,,,0,,63,41
10921,note_on,,4,0,1,,,,,,,,,,0,,83,52
10925,note_on,,4,0,1,,,,,,,,,,0,,54,0
10927,note_on,,2,0,1,,,,,,,,,,0,,63,0
10931,note_on,,4,0,1,,,,,,,,,,0,,69,0
10934,note_on,,3,0,1,,,,,,,,,,0,,75,0
10936,set_tempo,,56,1,0,,,,,,,847458,,,,,,
10941,note_on,,7,0,1,,,,,,,,,,0,,83,0
10955,note_on,,14,0,1,,,,,,,,,,0,,46,42
10961,note_on,,6,0,1,,,,,,,,,,0,,69,36
10964,note_on,,3,0,1,,,,,,,,,,0,,46,0
10964,note_on,,0,0,1,,,,,,,,,,0,,54,41
10967,note_on,,3,0,1,,,,,,,,,,0,,75,41
10976,note_on,,9,0,1,,,,,,,,,,0,,63,43
10979,note_on,,3,0,1,,,,,,,,,,0,,69,0
10983,note_on,,4,0,1,,,,,,,,,,0,,84,52
10985,note_on,,2,0,1,,,,,,,,,,0,,54,0
10987,note_on,,2,0,1,,,,,,,,,,0,,63,0
10989,note_on,,2,0,1,,,,,,,,,,0,,75,0
10993,set_tempo,,57,1,0,,,,,,,882353,,,,,,
10997,note_on,,8,0,1,,,,,,,,,,0,,84,0
11015,note_on,,18,0,1,,,,,,,,,,0,,46,43
11017,note_on,,2,0,1,,,,,,,,,,0,,69,37
11022,note_on,,5,0,1,,,,,,,,,,0,,75,40
11025,note_on,,3,0,1,,,,,,,,,,0,,53,45
11027,note_on,,2,0,1,,,,,,,,,,0,,46,0
11027,control_change,,0,0,1,,,,,,,,64,0,0,,,
11029,note_on,,2,0,1,,,,,,,,,,0,,69,0
11035,control_change,,6,0,1,,,,,,,,64,127,0,,,
11036,note_on,,1,0,1,,,,,,,,,,0,,63,41
11042,note_on,,0,0,1,,,,,,,,,,0,,86,52
11042,note_on,,6,0,1,,,,,,,,,,0,,75,0
11048,note_on,,6,0,1,,,,,,,,,,0,,63,0
11051,note_on,,3,0,1,,,,,,,,,,0,,86,0
11051,note_on,,0,0,1,,,,,,,,,,0,,53,0
11053,set_tempo,,60,1,0,,,,,,,923077,,,,,,
11075,note_on,,24,0,1,,,,,,,,,,0,,46,43
11079,note_on,,4,0,1,,,,,,,,,,0,,69,42
11085,note_on,,6,0,1,,,,,,,,,,0,,75,45
11087,note_on,,2,0,1,,,,,,,,,,0,,53,46
11088,note_on,,1,0,1,,,,,,,,,,0,,46,0
11092,note_on,,4,0,1,,,,,,,,,,0,,69,0
11099,note_on,,7,0,1,,,,,,,,,,0,,84,53
11099,note_on,,0,0,1,,,,,,,,,,0,,63,48
11106,set_tempo,,53,1,0,,,,,,,983607,,,,,,
11106,note_on,,7,0,1,,,,,,,,,,0,,75,0
11108,note_on,,2,0,1,,,,,,,,,,0,,53,0
11108,note_on,,0,0,1,,,,,,,,,,0,,63,0
11118,note_on,,10,0,1,,,,,,,,,,0,,84,0
11137,control_change,,0,0,1,,,,,,,,64,0,0,,,
11137,note_on,,19,0,1,,,,,,,,,,0,,74,39
11145,control_change,,8,0,1,,,,,,,,64,127,0,,,
11151,note_on,,6,0,1,,,,,,,,,,0,,80,47
11158,note_on,,7,0,1,,,,,,,,,,0,,74,0
11160,note_on,,2,0,1,,,,,,,,,,0,,34,55
11161,note_on,,1,0,1,,,,,,,,,,0,,89,53
11163,set_tempo,,57,1,0,,,,,,,960000,,,,,,
11164,note_on,,3,0,1,,,,,,,,,,0,,80,0
11172,note_on,,8,0,1,,,,,,,,,,0,,89,0
11180,control_change,,0,0,1,,,,,,,,67,0,0,,,
11180,note_on,,8,0,1,,,,,,,,,,0,,34,0
11201,note_on,,21,0,1,,,,,,,,,,0,,46,48
11203,set_tempo,,40,1,0,,,,,,,845070,,,,,,
11206,note_on,,5,0,1,,,,,,,,,,0,,68,42
11212,note_on,,6,0,1,,,,,,,,,,0,,77,55
11212,note_on,,0,0,1,,,,,,,,,,0,,53,51
11213,note_on,,1,0,1,,,,,,,,,,0,,46,0
11221,note_on,,8,0,1,,,,,,,,,,0,,82,46
11223,note_on,,2,0,1,,,,,,,,,,0,,62,51
11229,note_on,,6,0,1,,,,,,,,,,0,,77,0
11232,note_on,,3,0,1,,,,,,,,,,0,,68,0
11234,note_on,,2,0,1,,,,,,,,,,0,,62,0
11239,note_on,,5,0,1,,,,,,,,,,0,,53,0
11242,note_on,,3,0,1,,,,,,,,,,0,,82,0
11264,note_on,,22,0,1,,,,,,,,,,0,,68,43
11266,note_on,,2,0,1,,,,,,,,,,0,,46,52
11269,note_on,,3,0,1,,,,,,,,,,0,,76,52
11276,note_on,,7,0,1,,,,,,,,,,0,,53,53
11277,note_on,,1,0,1,,,,,,,,,,0,,46,0
11280,note_on,,3,0,1,,,,,,,,,,0,,82,45
11284,note_on,,0,0,1,,,,,,,,,,0,,61,55
11284,note_on,,4,0,1,,,,,,,,,,0,,68,0
11287,note_on,,3,0,1,,,,,,,,,,0,,76,0
11295,note_on,,8,0,1,,,,,,,,,,0,,53,0
11295,note_on,,0,0,1,,,,,,,,,,0,,61,0
11302,note_on,,7,0,1,,,,,,,,,,0,,82,0
11321,note_on,,19,0,1,,,,,,,,,,0,,46,50
11323,note_on,,2,0,1,,,,,,,,,,0,,68,41
11331,note_on,,8,0,1,,,,,,,,,,0,,77,52
11331,note_on,,0,0,1,,,,,,,,,,0,,53,51
11334,note_on,,3,0,1,,,,,,,,,,0,,46,0
11342,note_on,,8,0,1,,,,,,,,,,0,,62,51
11343,note_on,,1,0,1,,,,,,,,,,0,,82,46
11347,note_on,,4,0,1,,,,,,,,,,0,,53,0
11348,note_on,,1,0,1,,,,,,,,,,0,,68,0
11350,note_on,,2,0,1,,,,,,,,,,0,,77,0
11350,set_tempo,,147,1,0,,,,,,,823045,,,,,,
11353,note_on,,3,0,1,,,,,,,,,,0,,62,0
11363,note_on,,10,0,1,,,,,,,,,,0,,82,0
11376,note_on,,13,0,1,,,,,,,,,,0,,46,47
11381,note_on,,5,0,1,,,,,,,,,,0,,68,45
11386,note_on,,5,0,1,,,,,,,,,,0,,53,48
11387,note_on,,1,0,1,,,,,,,,,,0,,46,0
11387,control_change,,0,0,1,,,,,,,,64,0,0,,,
11391,note_on,,4,0,1,,,,,,,,,,0,,79,53
11396,control_change,,5,0,1,,,,,,,,64,127,0,,,
11397,note_on,,1,0,1,,,,,,,,,,0,,63,50
11404,note_on,,7,0,1,,,,,,,,,,0,,53,0
11404,note_on,,0,0,1,,,,,,,,,,0,,82,47
11409,note_on,,5,0,1,,,,,,,,,,0,,63,0
11410,note_on,,1,0,1,,,,,,,,,,0,,68,0
11411,note_on,,1,0,1,,,,,,,,,,0,,79,0
11424,note_on,,13,0,1,,,,,,,,,,0,,82,0
11438,note_on,,14,0,1,,,,,,,,,,0,,46,50
11442,note_on,,4,0,1,,,,,,,,,,0,,68,41
11446,note_on,,4,0,1,,,,,,,,,,0,,53,50
11448,note_on,,2,0,1,,,,,,,,,,0,,46,0
11451,note_on,,3,0,1,,,,,,,,,,0,,77,56
11457,note_on,,6,0,1,,,,,,,,,,0,,62,50
11460,note_on,,3,0,1,,,,,,,,,,0,,82,46
11465,note_on,,5,0,1,,,,,,,,,,0,,53,0
11466,note_on,,1,0,1,,,,,,,,,,0,,77,0
11468,note_on,,2,0,1,,,,,,,,,,0,,62,0
11475,note_on,,7,0,1,,,,,,,,,,0,,68,0
11484,note_on,,9,0,1,,,,,,,,,,0,,82,0
11490,control_change,,6,0,1,,,,,,,,64,0,0,,,
11500,note_on,,10,0,1,,,,,,,,,,0,,46,48
11501,note_on,,1,0,1,,,,,,,,,,0,,69,43
11501,control_change,,0,0,1,,,,,,,,64,127,0,,,
11510,note_on,,9,0,1,,,,,,,,,,0,,54,48
11511,note_on,,1,0,1,,,,,,,,,,0,,78,57
11513,note_on,,2,0,1,,,,,,,,,,0,,46,0
11520,set_tempo,,170,1,0,,,,,,,816327,,,,,,
11520,note_on,,7,0,1,,,,,,,,,,0,,63,50
11522,note_on,,2,0,1,,,,,,,,,,0,,83,47
11527,note_on,,5,0,1,,,,,,,,,,0,,69,0
11529,note_on,,2,0,1,,,,,,,,,,0,,78,0
11530,note_on,,1,0,1,,,,,,,,,,0,,63,0
11531,note_on,,1,0,1,,,,,,,,,,0,,54,0
11541,note_on,,10,0,1,,,,,,,,,,0,,83,0
11557,note_on,,16,0,1,,,,,,,,,,0,,46,55
11561,note_on,,4,0,1,,,,,,,,,,0,,69,47
11569,note_on,,8,0,1,,,,,,,,,,0,,46,0
11570,note_on,,1,0,1,,,,,,,,,,0,,78,57
11570,note_on,,0,0,1,,,,,,,,,,0,,54,56
11579,note_on,,9,0,1,,,,,,,,,,0,,63,55
11583,note_on,,4,0,1,,,,,,,,,,0,,83,48
11590,note_on,,0,0,1,,,,,,,,,,0,,69,0
11590,note_on,,7,0,1,,,,,,,,,,0,,63,0
11590,note_on,,0,0,1,,,,,,,,,,0,,54,0
11593,note_on,,3,0,1,,,,,,,,,,0,,78,0
11599,note_on,,6,0,1,,,,,,,,,,0,,83,0
11614,note_on,,15,0,1,,,,,,,,,,0,,46,56
11616,control_change,,2,0,1,,,,,,,,64,0,0,,,
11621,note_on,,5,0,1,,,,,,,,,,0,,69,51
11623,control_change,,2,0,1,,,,,,,,64,127,0,,,
11624,note_on,,1,0,1,,,,,,,,,,0,,46,0
11625,note_on,,1,0,1,,,,,,,,,,0,,54,57
11628,note_on,,3,0,1,,,,,,,,,,0,,77,63
11634,note_on,,6,0,1,,,,,,,,,,0,,62,57
11642,note_on,,8,0,1,,,,,,,,,,0,,83,53
11645,note_on,,0,0,1,,,,,,,,,,0,,54,0
11645,note_on,,3,0,1,,,,,,,,,,0,,62,0
11646,note_on,,1,0,1,,,,,,,,,,0,,69,0
11648,note_on,,2,0,1,,,,,,,,,,0,,77,0
11660,note_on,,12,0,1,,,,,,,,,,0,,83,0
11672,note_on,,12,0,1,,,,,,,,,,0,,46,55
11680,note_on,,8,0,1,,,,,,,,,,0,,46,0
11683,note_on,,3,0,1,,,,,,,,,,0,,69,50
11685,note_on,,2,0,1,,,,,,,,,,0,,54,55
11690,note_on,,5,0,1,,,,,,,,,,0,,78,61
11696,set_tempo,,176,1,0,,,,,,,808625,,,,,,
11697,note_on,,7,0,1,,,,,,,,,,0,,63,56
11700,set_tempo,,4,1,0,,,,,,,809717,,,,,,
11704,note_on,,7,0,1,,,,,,,,,,0,,54,0
11705,note_on,,1,0,1,,,,,,,,,,0,,63,0
11707,note_on,,2,0,1,,,,,,,,,,0,,83,52
11710,note_on,,3,0,1,,,,,,,,,,0,,69,0
11713,note_on,,3,0,1,,,,,,,,,,0,,78,0
11718,note_on,,5,0,1,,,,,,,,,,0,,83,0
11732,note_on,,14,0,1,,,,,,,,,,0,,46,57
11738,control_change,,6,0,1,,,,,,,,64,0,0,,,
11740,note_on,,2,0,1,,,,,,,,,,0,,46,0
11740,note_on,,0,0,1,,,,,,,,,,0,,54,57
11741,note_on,,1,0,1,,,,,,,,,,0,,69,53
11745,control_change,,4,0,1,,,,,,,,64,127,0,,,
11748,note_on,,3,0,1,,,,,,,,,,0,,54,0
11750,note_on,,2,0,1,,,,,,,,,,0,,80,67
11755,note_on,,5,0,1,,,,,,,,,,0,,65,61
11760,note_on,,5,0,1,,,,,,,,,,0,,83,55
11764,note_on,,4,0,1,,,,,,,,,,0,,65,0
11765,note_on,,1,0,1,,,,,,,,,,0,,69,0
11768,note_on,,3,0,1,,,,,,,,,,0,,80,0
11778,note_on,,10,0,1,,,,,,,,,,0,,83,0
11797,note_on,,19,0,1,,,,,,,,,,0,,46,59
11800,note_on,,3,0,1,,,,,,,,,,0,,69,55
11806,note_on,,6,0,1,,,,,,,,,,0,,46,0
11806,note_on,,0,0,1,,,,,,,,,,0,,54,62
11811,note_on,,5,0,1,,,,,,,,,,0,,78,66
11817,note_on,,6,0,1,,,,,,,,,,0,,63,63
11818,note_on,,1,0,1,,,,,,,,,,0,,54,0
11823,note_on,,5,0,1,,,,,,,,,,0,,63,0
11823,note_on,,0,0,1,,,,,,,,,,0,,83,58
11826,note_on,,3,0,1,,,,,,,,,,0,,69,0
11829,note_on,,3,0,1,,,,,,,,,,0,,78,0
11841,note_on,,12,0,1,,,,,,,,,,0,,83,0
11860,note_on,,0,0,1,,,,,,,,,,0,,46,62
11860,note_on,,19,0,1,,,,,,,,,,0,,70,58
11863,control_change,,3,0,1,,,,,,,,64,0,0,,,
11868,note_on,,5,0,1,,,,,,,,,,0,,79,69
11870,control_change,,2,0,1,,,,,,,,64,127,0,,,
11871,note_on,,1,0,1,,,,,,,,,,0,,46,0
11873,note_on,,2,0,1,,,,,,,,,,0,,55,63
11880,set_tempo,,180,1,0,,,,,,,801068,,,,,,
11881,note_on,,8,0,1,,,,,,,,,,0,,84,62
11884,note_on,,3,0,1,,,,,,,,,,0,,64,64
11886,note_on,,2,0,1,,,,,,,,,,0,,70,0
11888,note_on,,2,0,1,,,,,,,,,,0,,55,0
11890,note_on,,2,0,1,,,,,,,,,,0,,79,0
11897,note_on,,7,0,1,,,,,,,,,,0,,84,0
11898,note_on,,1,0,1,,,,,,,,,,0,,64,0
11922,note_on,,24,0,1,,,,,,,,,,0,,46,61
11923,note_on,,1,0,1,,,,,,,,,,0,,70,63
11930,note_on,,7,0,1,,,,,,,,,,0,,46,0
11931,note_on,,1,0,1,,,,,,,,,,0,,79,72
11936,note_on,,5,0,1,,,,,,,,,,0,,55,62
11943,note_on,,7,0,1,,,,,,,,,,0,,70,0
11943,note_on,,0,0,1,,,,,,,,,,0,,64,63
11944,note_on,,1,0,1,,,,,,,,,,0,,84,61
11949,note_on,,5,0,1,,,,,,,,,,0,,55,0
11953,note_on,,4,0,1,,,,,,,,,,0,,79,0
11954,note_on,,1,0,1,,,,,,,,,,0,,64,0
11961,note_on,,7,0,1,,,,,,,,,,0,,84,0
11974,note_on,,13,0,1,,,,,,,,,,0,,70,53
11981,note_on,,7,0,1,,,,,,,,,,0,,46,61
11982,control_change,,1,0,1,,,,,,,,64,0,0,,,
11986,note_on,,4,0,1,,,,,,,,,,0,,78,72
11989,note_on,,3,0,1,,,,,,,,,,0,,46,0
11990,control_change,,1,0,1,,,,,,,,64,127,0,,,
11992,note_on,,2,0,1,,,,,,,,,,0,,55,61
12001,note_on,,0,0,1,,,,,,,,,,0,,63,63
12001,note_on,,9,0,1,,,,,,,,,,0,,84,62
12004,note_on,,3,0,1,,,,,,,,,,0,,70,0
12007,note_on,,3,0,1,,,,,,,,,,0,,78,0
12012,note_on,,0,0,1,,,,,,,,,,0,,55,0
12012,note_on,,5,0,1,,,,,,,,,,0,,63,0
12017,note_on,,5,0,1,,,,,,,,,,0,,84,0
12037,note_on,,20,0,1,,,,,,,,,,0,,70,52
12037,note_on,,0,0,1,,,,,,,,,,0,,46,61
12046,note_on,,9,0,1,,,,,,,,,,0,,46,0
12046,note_on,,0,0,1,,,,,,,,,,0,,79,73
12050,note_on,,4,0,1,,,,,,,,,,0,,55,62
12058,note_on,,8,0,1,,,,,,,,,,0,,64,62
12060,note_on,,2,0,1,,,,,,,,,,0,,84,59
12062,note_on,,2,0,1,,,,,,,,,,0,,70,0
12069,note_on,,7,0,1,,,,,,,,,,0,,64,0
12070,note_on,,1,0,1,,,,,,,,,,0,,55,0
12072,note_on,,2,0,1,,,,,,,,,,0,,79,0
12078,note_on,,6,0,1,,,,,,,,,,0,,84,0
12092,note_on,,14,0,1,,,,,,,,,,0,,46,59
12093,control_change,,1,0,1,,,,,,,,64,0,0,,,
12097,note_on,,4,0,1,,,,,,,,,,0,,70,56
12101,note_on,,4,0,1,,,,,,,,,,0,,46,0
12101,control_change,,0,0,1,,,,,,,,64,127,0,,,
12104,note_on,,3,0,1,,,,,,,,,,0,,55,61
12108,note_on,,4,0,1,,,,,,,,,,0,,81,78
12112,note_on,,4,0,1,,,,,,,,,,0,,55,0
12118,note_on,,6,0,1,,,,,,,,,,0,,65,62
12121,note_on,,3,0,1,,,,,,,,,,0,,84,61
12123,note_on,,2,0,1,,,,,,,,,,0,,70,0
12124,note_on,,1,0,1,,,,,,,,,,0,,65,0
12129,note_on,,5,0,1,,,,,,,,,,0,,81,0
12136,note_on,,7,0,1,,,,,,,,,,0,,84,0
12152,note_on,,16,0,1,,,,,,,,,,0,,46,59
12153,note_on,,1,0,1,,,,,,,,,,0,,70,61
12162,note_on,,9,0,1,,,,,,,,,,0,,79,77
12164,note_on,,2,0,1,,,,,,,,,,0,,46,0
12166,note_on,,2,0,1,,,,,,,,,,0,,55,59
12176,note_on,,10,0,1,,,,,,,,,,0,,84,62
12177,note_on,,1,0,1,,,,,,,,,,0,,55,0
12178,note_on,,1,0,1,,,,,,,,,,0,,70,0
12178,note_on,,0,0,1,,,,,,,,,,0,,64,62
12185,note_on,,7,0,1,,,,,,,,,,0,,79,0
12188,note_on,,3,0,1,,,,,,,,,,0,,64,0
12189,note_on,,1,0,1,,,,,,,,,,0,,84,0
12199,control_change,,10,0,1,,,,,,,,64,0,0,,,
12205,control_change,,6,0,1,,,,,,,,64,127,0,,,
12210,note_on,,5,0,1,,,,,,,,,,0,,46,63
12217,note_on,,7,0,1,,,,,,,,,,0,,72,37
12222,note_on,,5,0,1,,,,,,,,,,0,,77,55
12222,note_on,,0,0,1,,,,,,,,,,0,,53,63
12225,note_on,,3,0,1,,,,,,,,,,0,,46,0
12228,note_on,,3,0,1,,,,,,,,,,0,,81,67
12230,note_on,,2,0,1,,,,,,,,,,0,,57,64
12233,set_tempo,,353,1,0,,,,,,,808625,,,,,,
12240,note_on,,10,0,1,,,,,,,,,,0,,63,66
12242,note_on,,2,0,1,,,,,,,,,,0,,84,74
12244,note_on,,2,0,1,,,,,,,,,,0,,77,0
12246,note_on,,2,0,1,,,,,,,,,,0,,72,0
12247,note_on,,1,0,1,,,,,,,,,,0,,57,0
12251,note_on,,0,0,1,,,,,,,,,,0,,63,0
12251,note_on,,4,0,1,,,,,,,,,,0,,81,0
12254,note_on,,3,0,1,,,,,,,,,,0,,53,0
12257,note_on,,3,0,1,,,,,,,,,,0,,84,0
12266,control_change,,9,0,1,,,,,,,,64,0,0,,,
12275,control_change,,9,0,1,,,,,,,,64,127,0,,,
12278,note_on,,3,0,1,,,,,,,,,,0,,46,63
12281,note_on,,3,0,1,,,,,,,,,,0,,74,40
12288,note_on,,7,0,1,,,,,,,,,,0,,53,66
12292,note_on,,4,0,1,,,,,,,,,,0,,82,78
12293,note_on,,1,0,1,,,,,,,,,,0,,46,0
12294,note_on,,1,0,1,,,,,,,,,,0,,56,66
12297,note_on,,3,0,1,,,,,,,,,,0,,74,0
12302,note_on,,5,0,1,,,,,,,,,,0,,89,67
12302,note_on,,0,0,1,,,,,,,,,,0,,62,68
12309,note_on,,7,0,1,,,,,,,,,,0,,82,0
12310,set_tempo,,77,1,0,,,,,,,836820,,,,,,
12312,note_on,,3,0,1,,,,,,,,,,0,,56,0
12314,note_on,,2,0,1,,,,,,,,,,0,,62,0
12316,note_on,,2,0,1,,,,,,,,,,0,,53,0
12316,note_on,,0,0,1,,,,,,,,,,0,,89,0
12336,note_on,,20,0,1,,,,,,,,,,0,,46,69
12341,note_on,,5,0,1,,,,,,,,,,0,,73,42
12346,note_on,,5,0,1,,,,,,,,,,0,,82,74
12346,note_on,,0,0,1,,,,,,,,,,0,,53,69
12348,note_on,,2,0,1,,,,,,,,,,0,,46,0
12350,note_on,,2,0,1,,,,,,,,,,0,,56,73
12351,note_on,,1,0,1,,,,,,,,,,0,,73,0
12357,note_on,,6,0,1,,,,,,,,,,0,,88,80
12358,note_on,,1,0,1,,,,,,,,,,0,,62,73
12361,note_on,,3,0,1,,,,,,,,,,0,,82,0
12368,note_on,,7,0,1,,,,,,,,,,0,,56,0
12371,note_on,,3,0,1,,,,,,,,,,0,,62,0
12372,note_on,,1,0,1,,,,,,,,,,0,,53,0
12376,note_on,,4,0,1,,,,,,,,,,0,,88,0
12393,note_on,,17,0,1,,,,,,,,,,0,,46,69
12399,note_on,,6,0,1,,,,,,,,,,0,,74,50
12406,note_on,,7,0,1,,,,,,,,,,0,,46,0
12406,note_on,,0,0,1,,,,,,,,,,0,,53,71
12408,note_on,,2,0,1,,,,,,,,,,0,,82,78
12408,note_on,,0,0,1,,,,,,,,,,0,,56,71
12410,note_on,,2,0,1,,,,,,,,,,0,,74,0
12413,set_tempo,,103,1,0,,,,,,,860832,,,,,,
12414,note_on,,4,0,1,,,,,,,,,,0,,62,72
12420,note_on,,6,0,1,,,,,,,,,,0,,89,88
12421,note_on,,1,0,1,,,,,,,,,,0,,82,0
12424,note_on,,3,0,1,,,,,,,,,,0,,56,0
12425,note_on,,1,0,1,,,,,,,,,,0,,62,0
12427,note_on,,2,0,1,,,,,,,,,,0,,89,0
12428,note_on,,1,0,1,,,,,,,,,,0,,53,0
12450,note_on,,22,0,1,,,,,,,,,,0,,46,71
12459,note_on,,9,0,1,,,,,,,,,,0,,74,45
12460,set_tempo,,47,1,0,,,,,,,909091,,,,,,
12463,note_on,,4,0,1,,,,,,,,,,0,,53,71
12464,note_on,,1,0,1,,,,,,,,,,0,,46,0
12465,note_on,,1,0,1,,,,,,,,,,0,,84,84
12467,note_on,,2,0,1,,,,,,,,,,0,,56,73
12468,note_on,,1,0,1,,,,,,,,,,0,,74,0
12473,note_on,,5,0,1,,,,,,,,,,0,,84,0
12473,note_on,,0,0,1,,,,,,,,,,0,,62,73
12481,note_on,,8,0,1,,,,,,,,,,0,,92,87
12483,note_on,,2,0,1,,,,,,,,,,0,,56,0
12485,note_on,,2,0,1,,,,,,,,,,0,,62,0
12486,note_on,,1,0,1,,,,,,,,,,0,,53,0
12488,note_on,,2,0,1,,,,,,,,,,0,,92,0
12511,note_on,,23,0,1,,,,,,,,,,0,,46,69
12514,set_tempo,,54,1,0,,,,,,,1052632,,,,,,
12521,note_on,,10,0,1,,,,,,,,,,0,,74,57
12523,note_on,,2,0,1,,,,,,,,,,0,,46,0
12523,note_on,,0,0,1,,,,,,,,,,0,,53,72
12527,note_on,,4,0,1,,,,,,,,,,0,,56,72
12532,note_on,,0,0,1,,,,,,,,,,0,,82,73
12532,note_on,,5,0,1,,,,,,,,,,0,,74,0
12533,note_on,,1,0,1,,,,,,,,,,0,,62,72
12539,note_on,,6,0,1,,,,,,,,,,0,,82,0
12543,note_on,,4,0,1,,,,,,,,,,0,,62,0
12543,note_on,,0,0,1,,,,,,,,,,0,,56,0
12543,note_on,,0,0,1,,,,,,,,,,0,,91,85
12545,note_on,,2,0,1,,,,,,,,,,0,,53,0
12550,note_on,,5,0,1,,,,,,,,,,0,,91,0
12566,set_tempo,,52,1,0,,,,,,,1121495,,,,,,
12581,note_on,,31,0,1,,,,,,,,,,0,,70,50
12582,control_change,,1,0,1,,,,,,,,64,0,0,,,
12587,note_on,,5,0,1,,,,,,,,,,0,,79,72
12590,note_on,,3,0,1,,,,,,,,,,0,,70,0
12591,control_change,,1,0,1,,,,,,,,64,127,0,,,
12595,note_on,,4,0,1,,,,,,,,,,0,,39,93
12596,set_tempo,,30,1,0,,,,,,,1282051,,,,,,
12601,note_on,,6,0,1,,,,,,,,,,0,,87,90
12602,note_on,,1,0,1,,,,,,,,,,0,,79,0
12603,note_on,,1,0,1,,,,,,,,,,0,,39,0
12612,note_on,,9,0,1,,,,,,,,,,0,,87,0
12630,set_tempo,,34,1,0,,,,,,,1090909,,,,,,
12635,note_on,,23,0,1,,,,,,,,,,0,,70,50
12639,note_on,,4,0,1,,,,,,,,,,0,,51,71
12645,note_on,,6,0,1,,,,,,,,,,0,,79,57
12647,note_on,,2,0,1,,,,,,,,,,0,,58,72
