tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,data,note,velocity
21528,note_on,,3,0,2,,,,,,,0,,76,51
21698,note_off,,170,0,2,,,,,,,0,,80,0
21702,control_change,,4623,0,5,,,,,64,127,0,,,
21703,note_on,,5,0,2,,,,,,,0,,81,48
21708,note_on,,5,0,2,,,,,,,0,,78,45
21718,note_off,,10,0,2,,,,,,,0,,76,0
21893,note_on,,175,0,2,,,,,,,0,,80,43
21894,note_on,,1,0,2,,,,,,,0,,76,58
21899,note_off,,5,0,2,,,,,,,0,,81,0
21919,note_off,,20,0,2,,,,,,,0,,78,0
21925,note_on,,419,0,4,,,,,,,0,,52,46
21970,note_off,,45,0,4,,,,,,,0,,44,0
22090,note_on,,171,0,2,,,,,,,0,,78,39
22094,note_on,,4,0,2,,,,,,,0,,81,53
22108,note_off,,14,0,2,,,,,,,0,,76,0
22116,note_off,,8,0,2,,,,,,,0,,80,0
22278,note_on,,162,0,2,,,,,,,0,,80,41
22282,note_on,,4,0,2,,,,,,,0,,76,66
22286,note_off,,4,0,2,,,,,,,0,,81,0
22304,note_off,,18,0,2,,,,,,,0,,78,0
22322,note_on,,0,0,4,,,,,,,0,,61,39
22322,note_off,,352,0,4,,,,,,,0,,52,0
22454,control_change,,752,0,5,,,,,64,0,0,,,
22463,note_on,,159,0,2,,,,,,,0,,78,43
22466,note_on,,3,0,2,,,,,,,0,,81,54
22484,note_off,,18,0,2,,,,,,,0,,76,0
22490,note_off,,6,0,2,,,,,,,0,,80,0
22588,note_off,,266,0,4,,,,,,,0,,61,0
22652,note_on,,162,0,2,,,,,,,0,,80,42
22653,note_on,,1,0,2,,,,,,,0,,76,48
22666,note_off,,13,0,2,,,,,,,0,,78,0
22675,note_off,,9,0,2,,,,,,,0,,81,0
22686,note_on,,98,0,4,,,,,,,0,,43,58
22837,note_on,,162,0,2,,,,,,,0,,78,35
22840,note_on,,3,0,2,,,,,,,0,,81,53
22862,note_off,,22,0,2,,,,,,,0,,76,0
22865,note_off,,3,0,2,,,,,,,0,,80,0
23012,note_on,,147,0,2,,,,,,,0,,80,41
23013,note_on,,1,0,2,,,,,,,0,,76,52
23013,note_on,,327,0,4,,,,,,,0,,44,44
23031,note_off,,0,0,2,,,,,,,0,,78,0
23031,note_off,,18,0,2,,,,,,,0,,81,0
23047,note_off,,34,0,4,,,,,,,0,,43,0
23221,note_on,,190,0,2,,,,,,,0,,78,39
23225,note_on,,4,0,2,,,,,,,0,,81,66
23240,note_off,,15,0,2,,,,,,,0,,76,0
23248,note_off,,8,0,2,,,,,,,0,,80,0
23375,note_on,,328,0,4,,,,,,,0,,52,60
23384,control_change,,930,0,5,,,,,64,127,0,,,
23408,note_on,,160,0,2,,,,,,,0,,80,39
23412,note_on,,4,0,2,,,,,,,0,,76,54
23419,note_off,,7,0,2,,,,,,,0,,81,0
23428,note_off,,9,0,2,,,,,,,0,,78,0
23485,note_off,,110,0,4,,,,,,,0,,44,0
23593,note_on,,165,0,2,,,,,,,0,,78,33
23594,note_on,,1,0,2,,,,,,,0,,81,52
23614,note_off,,20,0,2,,,,,,,0,,76,0
23619,note_off,,5,0,2,,,,,,,0,,80,0
23784,note_on,,0,0,2,,,,,,,0,,80,44
23784,note_on,,165,0,2,,,,,,,0,,76,43
23795,note_on,,310,0,4,,,,,,,0,,61,46
23804,note_off,,20,0,2,,,,,,,0,,81,0
23806,note_off,,2,0,2,,,,,,,0,,78,0
23838,note_off,,43,0,4,,,,,,,0,,52,0
23972,note_on,,166,0,2,,,,,,,0,,78,33
23974,note_on,,2,0,2,,,,,,,0,,81,49
23993,note_off,,19,0,2,,,,,,,0,,76,0
23998,note_off,,5,0,2,,,,,,,0,,80,0
24113,note_off,,275,0,4,,,,,,,0,,61,0
24159,note_on,,0,0,2,,,,,,,0,,80,35
24159,note_on,,161,0,2,,,,,,,0,,76,53
24169,note_on,,56,0,4,,,,,,,0,,32,78
24175,note_off,,16,0,2,,,,,,,0,,81,0
24182,control_change,,798,0,5,,,,,64,0,0,,,
24191,note_off,,16,0,2,,,,,,,0,,78,0
24348,note_on,,157,0,2,,,,,,,0,,78,42
24354,note_on,,6,0,2,,,,,,,0,,81,56
24370,note_off,,16,0,2,,,,,,,0,,76,0
24376,note_off,,6,0,2,,,,,,,0,,80,0
24528,note_on,,152,0,2,,,,,,,0,,80,26
24534,note_on,,6,0,2,,,,,,,0,,76,41
24542,note_off,,8,0,2,,,,,,,0,,81,0
24549,note_on,,380,0,4,,,,,,,0,,44,62
24576,note_off,,34,0,2,,,,,,,0,,78,0
24600,note_off,,51,0,4,,,,,,,0,,32,0
24734,note_on,,158,0,2,,,,,,,0,,78,39
24738,note_on,,4,0,2,,,,,,,0,,81,56
24759,note_off,,21,0,2,,,,,,,0,,76,0
24764,note_off,,5,0,2,,,,,,,0,,80,0
24836,control_change,,654,0,5,,,,,64,127,0,,,
24928,note_off,,164,0,2,,,,,,,0,,81,0
24931,note_on,,3,0,2,,,,,,,0,,80,41
24932,note_on,,332,0,4,,,,,,,0,,52,64
24935,note_on,,4,0,2,,,,,,,0,,76,60
24948,note_off,,13,0,2,,,,,,,0,,78,0
25002,note_off,,70,0,4,,,,,,,0,,44,0
25122,note_on,,174,0,2,,,,,,,0,,75,35
25126,note_on,,4,0,2,,,,,,,0,,79,51
25147,note_off,,21,0,2,,,,,,,0,,76,0
25156,note_off,,9,0,2,,,,,,,0,,80,0
25314,note_on,,158,0,2,,,,,,,0,,80,43
25317,note_on,,315,0,4,,,,,,,0,,61,58
25325,note_on,,11,0,2,,,,,,,0,,76,54
25331,note_off,,6,0,2,,,,,,,0,,79,0
25338,note_off,,7,0,2,,,,,,,0,,75,0
25351,note_off,,34,0,4,,,,,,,0,,52,0
25509,note_on,,171,0,2,,,,,,,0,,78,44
25513,note_on,,4,0,2,,,,,,,0,,81,56
25534,note_off,,0,0,2,,,,,,,0,,80,0
25534,note_off,,21,0,2,,,,,,,0,,76,0
25652,note_off,,301,0,4,,,,,,,0,,61,0
25681,control_change,,845,0,5,,,,,64,0,0,,,
25687,note_on,,35,0,4,,,,,,,0,,51,39
25704,note_on,,170,0,2,,,,,,,0,,80,39
25710,note_on,,6,0,2,,,,,,,0,,76,54
25722,note_off,,12,0,2,,,,,,,0,,81,0
25726,note_off,,4,0,2,,,,,,,0,,78,0
25894,note_on,,168,0,2,,,,,,,0,,75,37
25898,note_on,,4,0,2,,,,,,,0,,79,56
25916,note_off,,18,0,2,,,,,,,0,,76,0
25927,note_off,,11,0,2,,,,,,,0,,80,0
26048,note_on,,361,0,4,,,,,,,0,,49,50
26087,note_on,,160,0,2,,,,,,,0,,80,47
26094,note_on,,7,0,2,,,,,,,0,,76,58
26104,note_off,,10,0,2,,,,,,,0,,79,0
26106,note_off,,58,0,4,,,,,,,0,,51,0
26107,note_off,,3,0,2,,,,,,,0,,75,0
26263,control_change,,582,0,5,,,,,64,127,0,,,
26277,note_on,,170,0,2,,,,,,,0,,78,43
26282,note_on,,5,0,2,,,,,,,0,,81,56
26301,note_off,,19,0,2,,,,,,,0,,76,0
26308,note_off,,7,0,2,,,,,,,0,,80,0
26468,note_on,,160,0,2,,,,,,,0,,80,39
26469,note_off,,1,0,2,,,,,,,0,,81,0
26475,note_on,,6,0,2,,,,,,,0,,76,54
26479,note_on,,373,0,4,,,,,,,0,,52,62
26490,note_off,,15,0,2,,,,,,,0,,78,0
26505,note_off,,26,0,4,,,,,,,0,,49,0
26664,note_on,,174,0,2,,,,,,,0,,75,43
26668,note_on,,4,0,2,,,,,,,0,,79,64
26685,note_off,,17,0,2,,,,,,,0,,76,0
26691,note_off,,6,0,2,,,,,,,0,,80,0
26855,note_on,,164,0,2,,,,,,,0,,80,51
26861,note_off,,6,0,2,,,,,,,0,,79,0
26861,note_on,,0,0,2,,,,,,,0,,76,62
26870,note_on,,365,0,4,,,,,,,0,,61,50
26875,note_off,,14,0,2,,,,,,,0,,75,0
26913,note_off,,43,0,4,,,,,,,0,,52,0
27043,note_on,,168,0,2,,,,,,,0,,78,43
27045,note_on,,2,0,2,,,,,,,0,,81,68
27065,note_off,,20,0,2,,,,,,,0,,76,0
27071,note_off,,6,0,2,,,,,,,0,,80,0
27200,note_off,,287,0,4,,,,,,,0,,61,0
27232,note_on,,161,0,2,,,,,,,0,,80,41
27234,note_off,,2,0,2,,,,,,,0,,81,0
27237,note_on,,3,0,2,,,,,,,0,,76,58
27252,note_off,,15,0,2,,,,,,,0,,78,0
27258,note_on,,58,0,4,,,,,,,0,,32,78
27261,control_change,,998,0,5,,,,,64,0,0,,,
27425,note_on,,173,0,2,,,,,,,0,,75,31
27432,note_off,,7,0,2,,,,,,,0,,76,0
27433,note_on,,1,0,2,,,,,,,0,,79,68
27437,note_off,,4,0,2,,,,,,,0,,80,0
27597,note_off,,160,0,2,,,,,,,0,,75,0
27622,note_on,,25,0,2,,,,,,,0,,76,58
27624,note_on,,2,0,2,,,,,,,0,,80,49
27628,note_on,,370,0,4,,,,,,,0,,44,70
27641,note_off,,17,0,2,,,,,,,0,,79,0
27681,note_off,,53,0,4,,,,,,,0,,32,0
27816,note_on,,175,0,2,,,,,,,0,,81,68
27820,note_on,,4,0,2,,,,,,,0,,78,66
27832,note_off,,12,0,2,,,,,,,0,,80,0
27844,note_off,,12,0,2,,,,,,,0,,76,0
27853,control_change,,592,0,5,,,,,64,127,0,,,
27907,note_off,,63,0,2,,,,,,,0,,78,0
28021,note_on,,0,0,4,,,,,,,0,,73,48
28021,note_on,,340,0,4,,,,,,,0,,68,44
28024,note_on,,3,0,4,,,,,,,0,,64,62
28025,note_off,,118,0,2,,,,,,,0,,81,0
28025,note_on,,0,0,2,,,,,,,0,,82,39
28026,note_on,,1,0,2,,,,,,,0,,79,54
28047,note_off,,23,0,4,,,,,,,0,,44,0
28204,note_on,,178,0,2,,,,,,,0,,80,44
28205,note_on,,1,0,2,,,,,,,0,,83,66
28224,note_off,,19,0,2,,,,,,,0,,82,0
28228,note_off,,4,0,2,,,,,,,0,,79,0
28328,note_off,,281,0,4,,,,,,,0,,68,0
28344,note_off,,0,0,4,,,,,,,0,,73,0
28344,note_off,,16,0,4,,,,,,,0,,64,0
28389,note_on,,45,0,4,,,,,,,0,,68,68
28393,note_on,,4,0,4,,,,,,,0,,73,60
28398,note_on,,5,0,4,,,,,,,0,,64,74
28409,note_on,,181,0,2,,,,,,,0,,84,70
28414,note_on,,5,0,2,,,,,,,0,,81,60
28429,note_off,,15,0,2,,,,,,,0,,80,0
28434,note_off,,5,0,2,,,,,,,0,,83,0
28601,note_on,,167,0,2,,,,,,,0,,82,58
28603,note_on,,2,0,2,,,,,,,0,,85,74
28619,note_off,,16,0,2,,,,,,,0,,84,0
28624,note_off,,5,0,2,,,,,,,0,,81,0
28627,note_off,,229,0,4,,,,,,,0,,64,0
28686,note_off,,59,0,4,,,,,,,0,,73,0
28749,note_off,,63,0,4,,,,,,,0,,68,0
28758,note_on,,9,0,4,,,,,,,0,,64,74
28759,note_on,,1,0,4,,,,,,,0,,69,62
28764,note_on,,5,0,4,,,,,,,0,,61,53
28793,note_on,,169,0,2,,,,,,,0,,86,80
28794,note_on,,1,0,2,,,,,,,0,,83,68
28811,note_off,,17,0,2,,,,,,,0,,85,0
28817,note_off,,6,0,2,,,,,,,0,,82,0
28970,note_on,,153,0,2,,,,,,,0,,87,47
28971,note_on,,1,0,2,,,,,,,0,,84,68
28987,note_off,,16,0,2,,,,,,,0,,86,0
28998,note_off,,11,0,2,,,,,,,0,,83,0
29079,note_off,,315,0,4,,,,,,,0,,64,0
29080,note_off,,1,0,4,,,,,,,0,,69,0
29092,note_off,,12,0,4,,,,,,,0,,61,0
29148,note_on,,56,0,4,,,,,,,0,,64,80
29150,note_on,,2,0,4,,,,,,,0,,69,68
29151,note_on,,1,0,4,,,,,,,0,,61,58
29154,note_on,,156,0,2,,,,,,,0,,85,47
29155,control_change,,1302,0,5,,,,,64,0,0,,,
29156,note_on,,2,0,2,,,,,,,0,,88,70
29177,note_off,,21,0,2,,,,,,,0,,87,0
29181,note_off,,4,0,2,,,,,,,0,,84,0
29355,note_on,,174,0,2,,,,,,,0,,89,72
29358,note_on,,3,0,2,,,,,,,0,,86,68
29377,note_off,,19,0,2,,,,,,,0,,88,0
29382,note_off,,5,0,2,,,,,,,0,,85,0
29479,note_off,,328,0,4,,,,,,,0,,64,0
29486,note_off,,7,0,4,,,,,,,0,,61,0
29528,note_on,,42,0,4,,,,,,,0,,64,74
29530,note_on,,2,0,4,,,,,,,0,,68,45
29532,note_on,,2,0,4,,,,,,,0,,61,58
29549,note_on,,167,0,2,,,,,,,0,,87,68
29551,note_on,,2,0,2,,,,,,,0,,90,78
29566,note_off,,34,0,4,,,,,,,0,,69,0
29569,note_off,,18,0,2,,,,,,,0,,89,0
29571,note_off,,2,0,2,,,,,,,0,,86,0
29738,note_on,,167,0,2,,,,,,,0,,91,76
29739,note_on,,1,0,2,,,,,,,0,,88,66
29753,note_off,,14,0,2,,,,,,,0,,90,0
29758,note_off,,5,0,2,,,,,,,0,,87,0
29832,note_off,,266,0,4,,,,,,,0,,64,0
29873,note_off,,41,0,4,,,,,,,0,,68,0
29876,note_off,,3,0,4,,,,,,,0,,61,0
29919,note_on,,43,0,4,,,,,,,0,,68,39
29923,note_on,,0,0,4,,,,,,,0,,61,41
29923,note_on,,4,0,4,,,,,,,0,,64,62
29927,note_on,,169,0,2,,,,,,,0,,92,64
29929,note_on,,2,0,2,,,,,,,0,,89,78
29947,note_off,,18,0,2,,,,,,,0,,91,0
29951,note_off,,4,0,2,,,,,,,0,,88,0
30117,note_on,,166,0,2,,,,,,,0,,90,58
30120,note_on,,3,0,2,,,,,,,0,,93,72
30140,note_off,,217,0,4,,,,,,,0,,61,0
30141,note_off,,21,0,2,,,,,,,0,,92,0
30142,note_off,,1,0,2,,,,,,,0,,89,0
30265,note_off,,125,0,4,,,,,,,0,,68,0
30295,note_on,,30,0,4,,,,,,,0,,66,52
30298,note_on,,0,0,4,,,,,,,0,,61,47
30298,note_on,,3,0,4,,,,,,,0,,56,48
30309,note_on,,167,0,2,,,,,,,0,,94,66
30312,note_on,,3,0,2,,,,,,,0,,91,80
30329,note_off,,17,0,2,,,,,,,0,,90,0
30330,note_off,,32,0,4,,,,,,,0,,64,0
30332,note_off,,3,0,2,,,,,,,0,,93,0
30504,note_on,,0,0,2,,,,,,,0,,95,76
30504,note_on,,172,0,2,,,,,,,0,,92,52
30523,note_off,,19,0,2,,,,,,,0,,94,0
30527,note_off,,4,0,2,,,,,,,0,,91,0
30583,note_off,,253,0,4,,,,,,,0,,66,0
30592,note_off,,9,0,4,,,,,,,0,,61,0
30595,note_off,,3,0,4,,,,,,,0,,56,0
30668,note_on,,73,0,4,,,,,,,0,,61,74
30671,note_on,,3,0,4,,,,,,,0,,56,60
30671,note_on,,0,0,4,,,,,,,0,,66,74
30688,note_on,,161,0,2,,,,,,,0,,96,66
30693,note_on,,5,0,2,,,,,,,0,,93,62
30713,note_off,,20,0,2,,,,,,,0,,92,0
30715,note_off,,2,0,2,,,,,,,0,,95,0
30889,note_on,,0,0,2,,,,,,,0,,97,88
30889,note_on,,174,0,2,,,,,,,0,,94,82
30906,note_off,,17,0,2,,,,,,,0,,96,0
30913,note_off,,7,0,2,,,,,,,0,,93,0
30979,note_off,,308,0,4,,,,,,,0,,61,0
30990,note_off,,11,0,4,,,,,,,0,,56,0
31048,note_on,,58,0,4,,,,,,,0,,61,44
31050,note_on,,2,0,4,,,,,,,0,,56,51
31057,note_on,,7,0,4,,,,,,,0,,64,76
31086,note_on,,173,0,2,,,,,,,0,,98,86
31087,note_on,,1,0,2,,,,,,,0,,95,82
31103,note_off,,46,0,4,,,,,,,0,,66,0
31103,note_off,,16,0,2,,,,,,,0,,97,0
31105,note_off,,2,0,2,,,,,,,0,,94,0
31269,note_on,,164,0,2,,,,,,,0,,96,84
31269,note_on,,0,0,2,,,,,,,0,,99,86
31286,note_off,,17,0,2,,,,,,,0,,98,0
31333,note_off,,47,0,2,,,,,,,0,,95,0
31351,note_off,,248,0,4,,,,,,,0,,64,0
31352,note_off,,1,0,4,,,,,,,0,,61,0
31375,note_off,,23,0,4,,,,,,,0,,56,0
31430,note_on,,55,0,4,,,,,,,0,,61,46
31431,note_on,,1,0,4,,,,,,,0,,56,46
31434,note_on,,3,0,4,,,,,,,0,,64,72
31458,note_off,,125,0,2,,,,,,,0,,96,0
31461,note_off,,3,0,2,,,,,,,0,,99,0
31468,note_on,,0,0,2,,,,,,,0,,100,96
31468,note_on,,7,0,2,,,,,,,0,,97,86
31473,note_on,,5,0,2,,,,,,,0,,99,70
31487,note_off,,14,0,2,,,,,,,0,,99,0
31638,note_off,,151,0,2,,,,,,,0,,97,0
31640,note_off,,2,0,2,,,,,,,0,,100,0
31685,note_off,,251,0,4,,,,,,,0,,56,0
31739,note_off,,54,0,4,,,,,,,0,,64,0
31786,note_off,,47,0,4,,,,,,,0,,61,0
31827,note_on,,0,0,4,,,,,,,0,,56,72
31827,note_on,,41,0,4,,,,,,,0,,63,76
31833,note_on,,6,0,4,,,,,,,0,,54,52
32142,note_off,,309,0,4,,,,,,,0,,56,0
32147,note_off,,5,0,4,,,,,,,0,,54,0
32157,note_off,,10,0,4,,,,,,,0,,63,0
32239,note_on,,82,0,4,,,,,,,0,,63,78
32241,note_on,,2,0,4,,,,,,,0,,56,88
32243,note_on,,2,0,4,,,,,,,0,,54,72
32256,set_tempo,306120,23184,1,0,,,,,,,,,,
32423,note_off,,180,0,4,,,,,,,0,,54,0
32517,note_off,,94,0,4,,,,,,,0,,56,0
32589,note_on,,72,0,4,,,,,,,0,,61,60
32594,note_on,,5,0,4,,,,,,,0,,56,78
32594,note_on,,0,0,4,,,,,,,0,,52,72
32636,note_off,,42,0,4,,,,,,,0,,63,0
32736,set_tempo,306120,480,1,0,,,,,,,,,,
32805,note_off,,169,0,4,,,,,,,0,,52,0
32832,set_tempo,308584,96,1,0,,,,,,,,,,
32840,note_off,,35,0,4,,,,,,,0,,56,0
32928,set_tempo,311088,96,1,0,,,,,,,,,,
32985,note_on,,145,0,4,,,,,,,0,,56,46
32988,note_on,,3,0,4,,,,,,,0,,63,66
32991,note_on,,3,0,4,,,,,,,0,,54,48
33024,set_tempo,313632,96,1,0,,,,,,,,,,
33034,note_off,,43,0,4,,,,,,,0,,61,0
33120,set_tempo,316225,96,1,0,,,,,,,,,,
33156,note_off,,122,0,4,,,,,,,0,,56,0
33188,note_off,,32,0,4,,,,,,,0,,63,0
33194,note_off,,6,0,4,,,,,,,0,,54,0
33216,set_tempo,318870,96,1,0,,,,,,,,,,
33312,set_tempo,321557,96,1,0,,,,,,,,,,
33326,note_on,,132,0,4,,,,,,,0,,66,47
33340,note_on,,14,0,4,,,,,,,0,,61,50
33342,note_on,,2,0,4,,,,,,,0,,56,53
33358,note_on,,16,0,4,,,,,,,0,,64,78
33408,set_tempo,324271,96,1,0,,,,,,,,,,
33411,note_off,,53,0,4,,,,,,,0,,66,0
33504,set_tempo,327044,96,1,0,,,,,,,,,,
33600,set_tempo,329857,96,1,0,,,,,,,,,,
33696,set_tempo,347320,96,1,0,,,,,,,,,,
33738,note_off,,327,0,4,,,,,,,0,,64,0
33743,note_off,,5,0,4,,,,,,,0,,56,0
33751,note_off,,8,0,4,,,,,,,0,,61,0
33792,note_on,,0,0,1,,,,,,,0,,97,90
33792,note_on,,0,0,1,,,,,,,0,,100,88
33792,control_change,,33740,0,1,,,,,10,64,0,,,
33792,control_change,,12404,0,3,,,,,10,64,0,,,
33792,set_tempo,343640,96,1,0,,,,,,,,,,
33805,note_on,,13,0,3,,,,,,,0,,51,84
33868,control_change,,4713,0,5,,,,,64,127,0,,,
33888,set_tempo,340044,96,1,0,,,,,,,,,,
33956,note_off,,164,0,1,,,,,,,0,,100,0
33960,note_off,,4,0,1,,,,,,,0,,97,0
33984,note_on,,0,0,1,,,,,,,0,,99,66
33984,note_on,,24,0,1,,,,,,,0,,95,70
33984,set_tempo,336514,96,1,0,,,,,,,,,,
33999,note_off,,194,0,3,,,,,,,0,,51,0
34080,set_tempo,333077,96,1,0,,,,,,,,,,
34172,note_off,,188,0,1,,,,,,,0,,95,0
34173,note_off,,1,0,1,,,,,,,0,,99,0
34176,note_on,,0,0,1,,,,,,,0,,97,90
34176,set_tempo,329700,96,1,0,,,,,,,,,,
34176,note_on,,3,0,1,,,,,,,0,,94,76
34182,note_on,,183,0,3,,,,,,,0,,61,31
34183,note_on,,1,0,3,,,,,,,0,,71,78
34186,note_on,,3,0,3,,,,,,,0,,63,35
34272,set_tempo,326381,96,1,0,,,,,,,,,,
34352,note_off,,176,0,1,,,,,,,0,,94,0
34361,note_off,,9,0,1,,,,,,,0,,97,0
34368,note_on,,7,0,1,,,,,,,0,,95,58
34368,note_on,,0,0,1,,,,,,,0,,92,42
34368,set_tempo,323141,96,1,0,,,,,,,,,,
34464,set_tempo,319952,96,1,0,,,,,,,,,,
34467,note_off,,281,0,3,,,,,,,0,,63,0
34470,note_off,,3,0,3,,,,,,,0,,71,0
34471,note_off,,1,0,3,,,,,,,0,,61,0
34545,note_off,,177,0,1,,,,,,,0,,95,0
34547,note_on,,76,0,3,,,,,,,0,,71,78
34549,note_on,,2,0,3,,,,,,,0,,63,64
34550,note_on,,1,0,3,,,,,,,0,,61,60
34556,note_off,,11,0,1,,,,,,,0,,92,0
34560,set_tempo,316835,96,1,0,,,,,,,,,,
34560,note_on,,4,0,1,,,,,,,0,,94,74
34560,note_on,,0,0,1,,,,,,,0,,91,72
34656,set_tempo,313787,96,1,0,,,,,,,,,,
34752,set_tempo,310779,96,1,0,,,,,,,,,,
34752,note_on,,192,0,1,,,,,,,0,,88,80
34752,note_on,,0,0,1,,,,,,,0,,92,68
34781,note_off,,29,0,1,,,,,,,0,,91,0
34805,note_off,,24,0,1,,,,,,,0,,94,0
34848,set_tempo,307841,96,1,0,,,,,,,,,,
34920,note_on,,370,0,3,,,,,,,0,,70,88
34944,note_on,,139,0,1,,,,,,,0,,91,74
34944,note_on,,0,0,1,,,,,,,0,,87,49
34954,note_off,,34,0,3,,,,,,,0,,71,0
34978,note_off,,34,0,1,,,,,,,0,,88,0
34994,note_off,,16,0,1,,,,,,,0,,92,0
35119,note_off,,125,0,1,,,,,,,0,,91,0
35127,note_off,,8,0,1,,,,,,,0,,87,0
35136,note_on,,0,0,1,,,,,,,0,,85,51
35136,note_on,,9,0,1,,,,,,,0,,88,80
35258,control_change,,1390,0,5,,,,,64,0,0,,,
35321,note_on,,367,0,3,,,,,,,0,,68,88
35328,note_on,,0,0,1,,,,,,,0,,83,62
35328,note_on,,192,0,1,,,,,,,0,,87,54
35347,note_off,,26,0,3,,,,,,,0,,70,0
35348,note_off,,20,0,1,,,,,,,0,,85,0
35352,note_off,,4,0,1,,,,,,,0,,88,0
35520,note_off,,168,0,1,,,,,,,0,,83,0
35520,note_on,,0,0,1,,,,,,,0,,85,70
35520,note_on,,0,0,1,,,,,,,0,,82,49
35522,note_off,,2,0,1,,,,,,,0,,87,0
35702,note_off,,180,0,1,,,,,,,0,,85,0
35705,note_off,,3,0,1,,,,,,,0,,82,0
35712,note_on,,365,0,3,,,,,,,0,,67,66
35712,note_on,,0,0,1,,,,,,,0,,83,60
35712,note_on,,7,0,1,,,,,,,0,,80,50
35756,note_off,,44,0,3,,,,,,,0,,68,0
35904,note_on,,192,0,1,,,,,,,0,,79,70
35904,note_on,,0,0,1,,,,,,,0,,82,56
35911,note_off,,7,0,1,,,,,,,0,,83,0
35919,note_off,,8,0,1,,,,,,,0,,80,0
35986,note_off,,230,0,3,,,,,,,0,,63,0
35990,note_off,,4,0,3,,,,,,,0,,61,0
36003,note_off,,13,0,3,,,,,,,0,,67,0
36004,note_off,,85,0,1,,,,,,,0,,82,0
36096,note_on,,92,0,1,,,,,,,0,,80,68
36096,note_on,,0,0,1,,,,,,,0,,76,70
36108,note_off,,12,0,1,,,,,,,0,,79,0
36288,note_on,,180,0,1,,,,,,,0,,79,70
36288,note_on,,0,0,1,,,,,,,0,,75,44
36298,note_off,,10,0,1,,,,,,,0,,76,0
36315,note_off,,17,0,1,,,,,,,0,,80,0
36479,note_off,,164,0,1,,,,,,,0,,79,0
36480,note_on,,0,0,1,,,,,,,0,,76,84
36480,note_on,,1,0,1,,,,,,,0,,73,60
36481,note_off,,1,0,1,,,,,,,0,,75,0
36654,note_off,,173,0,1,,,,,,,0,,73,0
36672,note_on,,18,0,1,,,,,,,0,,71,66
36672,note_on,,0,0,1,,,,,,,0,,75,44
36714,note_off,,42,0,1,,,,,,,0,,76,0
36837,note_off,,123,0,1,,,,,,,0,,71,0
36839,note_off,,2,0,1,,,,,,,0,,75,0
36841,note_on,,838,0,3,,,,,,,0,,44,70
36864,control_change,,5224,0,2,,,,,10,64,0,,,
36874,note_on,,10,0,2,,,,,,,0,,70,49
36876,note_on,,2,0,2,,,,,,,0,,74,56
37032,note_off,,156,0,2,,,,,,,0,,74,0
37035,note_on,,3,0,2,,,,,,,0,,75,47
37036,note_on,,1,0,2,,,,,,,0,,71,58
37046,note_off,,10,0,2,,,,,,,0,,70,0
37229,note_on,,0,0,3,,,,,,,0,,51,41
37229,note_on,,388,0,3,,,,,,,0,,59,74
37233,note_on,,187,0,2,,,,,,,0,,70,54
37237,note_on,,4,0,2,,,,,,,0,,74,66
37247,note_off,,10,0,2,,,,,,,0,,75,0
37248,note_off,,1,0,2,,,,,,,0,,71,0
37291,note_off,,62,0,3,,,,,,,0,,44,0
37394,note_off,,103,0,3,,,,,,,0,,51,0
37397,note_off,,3,0,3,,,,,,,0,,59,0
37421,note_on,,173,0,2,,,,,,,0,,75,53
37424,note_on,,3,0,2,,,,,,,0,,71,64
37431,note_off,,7,0,2,,,,,,,0,,70,0
37434,note_off,,3,0,2,,,,,,,0,,74,0
37608,note_on,,174,0,2,,,,,,,0,,76,60
37608,note_on,,0,0,2,,,,,,,0,,73,41
37618,note_off,,10,0,2,,,,,,,0,,71,0
37618,note_off,,0,0,2,,,,,,,0,,75,0
37621,note_on,,224,0,3,,,,,,,0,,46,72
37799,note_on,,181,0,2,,,,,,,0,,75,41
37805,note_on,,6,0,2,,,,,,,0,,71,60
37810,note_off,,5,0,2,,,,,,,0,,76,0
37821,note_off,,11,0,2,,,,,,,0,,73,0
37983,note_on,,162,0,2,,,,,,,0,,73,45
37985,note_on,,2,0,2,,,,,,,0,,76,60
37987,note_on,,366,0,3,,,,,,,0,,44,72
37999,note_off,,14,0,2,,,,,,,0,,71,0
37999,note_off,,0,0,2,,,,,,,0,,75,0
38025,note_off,,38,0,3,,,,,,,0,,46,0
38182,note_on,,183,0,2,,,,,,,0,,75,43
38184,note_on,,2,0,2,,,,,,,0,,71,56
38193,note_off,,9,0,2,,,,,,,0,,73,0
38197,note_off,,4,0,2,,,,,,,0,,76,0
38354,note_on,,329,0,3,,,,,,,0,,43,66
38381,note_off,,27,0,3,,,,,,,0,,44,0
38390,note_on,,193,0,2,,,,,,,0,,74,64
38390,note_on,,0,0,2,,,,,,,0,,70,49
38404,note_off,,14,0,2,,,,,,,0,,71,0
38411,note_off,,7,0,2,,,,,,,0,,75,0
38495,note_off,,114,0,3,,,,,,,0,,43,0
38533,control_change,,3275,0,5,,,,,64,127,0,,,
38579,note_on,,168,0,2,,,,,,,0,,75,46
38582,note_on,,3,0,2,,,,,,,0,,71,58
38586,note_off,,4,0,2,,,,,,,0,,74,0
38591,note_off,,5,0,2,,,,,,,0,,70,0
38773,note_on,,278,0,3,,,,,,,0,,63,54
38775,note_on,,184,0,2,,,,,,,0,,70,51
38777,note_on,,4,0,3,,,,,,,0,,51,49
