tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
12960,note_on,,,,,0,0,1,,,,,,0,,62,30
12960,note_on,,,,,0,0,1,,,,,,0,,57,26
12960,note_on,,,,,0,0,1,,,,,,0,,60,0
12960,note_on,,,,,136,0,2,,,,,,1,,36,0
12960,note_on,,,,,0,0,2,,,,,,1,,38,32
12960,control_change,,,,,0,0,2,,,,64,127,1,,,
12960,control_change,,,,,0,0,1,,,,64,127,0,,,
12960,note_on,,,,,48,0,1,,,,,,0,,69,0
12960,note_on,,,,,0,0,1,,,,,,0,,65,40
12960,set_tempo,,,,,48,1,0,,526316,,,,,,,
12960,note_on,,,,,0,0,1,,,,,,0,,64,0
12962,control_change,,,,,2,0,2,,,,64,0,1,,,
12962,control_change,,,,,2,0,1,,,,64,0,0,,,
12968,control_change,,,,,6,0,1,,,,64,127,0,,,
12968,control_change,,,,,6,0,2,,,,64,127,1,,,
13054,note_on,,,,,86,0,2,,,,,,1,,38,0
13056,control_change,,,,,0,0,1,,,,64,0,0,,,
13056,note_on,,,,,0,0,1,,,,,,0,,70,44
13056,note_on,,,,,0,0,1,,,,,,0,,67,34
13056,note_on,,,,,0,0,1,,,,,,0,,62,30
13056,note_on,,,,,88,0,1,,,,,,0,,65,0
13056,note_on,,,,,0,0,1,,,,,,0,,62,0
13056,set_tempo,,,,,96,1,0,,571429,,,,,,,
13056,note_on,,,,,2,0,2,,,,,,1,,43,32
13056,control_change,,,,,0,0,2,,,,64,0,1,,,
13056,note_on,,,,,0,0,1,,,,,,0,,57,0
13062,control_change,,,,,6,0,2,,,,64,127,1,,,
13062,control_change,,,,,6,0,1,,,,64,127,0,,,
13102,note_on,,,,,40,0,2,,,,,,1,,43,0
13102,note_on,,,,,40,0,1,,,,,,0,,70,0
13102,note_on,,,,,0,0,1,,,,,,0,,67,0
13102,note_on,,,,,0,0,1,,,,,,0,,62,0
13104,note_on,,,,,2,0,1,,,,,,0,,60,30
13104,note_on,,,,,0,0,1,,,,,,0,,64,34
13104,note_on,,,,,0,0,1,,,,,,0,,69,40
13104,control_change,,,,,0,0,1,,,,64,127,0,,,
13104,note_on,,,,,2,0,2,,,,,,1,,48,28
13104,control_change,,,,,0,0,2,,,,64,127,1,,,
13104,set_tempo,,,,,48,1,0,,400000,,,,,,,
13106,control_change,,,,,2,0,1,,,,64,0,0,,,
13106,control_change,,,,,2,0,2,,,,64,0,1,,,
13112,control_change,,,,,6,0,1,,,,64,127,0,,,
13112,control_change,,,,,6,0,2,,,,64,127,1,,,
13152,note_on,,,,,40,0,1,,,,,,0,,69,0
13152,note_on,,,,,0,0,1,,,,,,0,,67,38
13152,set_tempo,,,,,48,1,0,,340909,,,,,,,
13200,note_on,,,,,48,0,1,,,,,,0,,67,0
13200,note_on,,,,,0,0,1,,,,,,0,,69,40
13200,set_tempo,,,,,48,1,0,,392157,,,,,,,
13246,note_on,,,,,134,0,2,,,,,,1,,48,0
13248,note_on,,,,,0,0,1,,,,,,0,,64,0
13248,note_on,,,,,0,0,1,,,,,,0,,60,0
13248,note_on,,,,,0,0,1,,,,,,0,,57,26
13248,note_on,,,,,0,0,1,,,,,,0,,62,30
13248,control_change,,,,,0,0,1,,,,64,127,0,,,
13248,control_change,,,,,0,0,2,,,,64,127,1,,,
13248,note_on,,,,,2,0,2,,,,,,1,,50,28
13248,set_tempo,,,,,48,1,0,,333333,,,,,,,
13248,note_on,,,,,48,0,1,,,,,,0,,69,0
13248,note_on,,,,,0,0,1,,,,,,0,,65,38
13250,control_change,,,,,2,0,1,,,,64,0,0,,,
13250,control_change,,,,,2,0,2,,,,64,0,1,,,
13256,control_change,,,,,6,0,1,,,,64,127,0,,,
13256,control_change,,,,,6,0,2,,,,64,127,1,,,
13294,note_on,,,,,38,0,2,,,,,,1,,50,0
13296,note_on,,,,,2,0,2,,,,,,1,,50,28
13342,note_on,,,,,46,0,2,,,,,,1,,50,0
13344,note_on,,,,,0,0,1,,,,,,0,,57,0
13344,note_on,,,,,0,0,1,,,,,,0,,62,0
13344,note_on,,,,,0,0,1,,,,,,0,,64,34
13344,note_on,,,,,0,0,1,,,,,,0,,60,30
13344,note_on,,,,,88,0,1,,,,,,0,,65,0
13344,set_tempo,,,,,96,1,0,,340909,,,,,,,
13344,note_on,,,,,2,0,2,,,,,,1,,48,26
13344,control_change,,,,,0,0,2,,,,64,0,1,,,
13344,note_on,,,,,0,0,1,,,,,,0,,67,44
13344,control_change,,,,,0,0,1,,,,64,0,0,,,
13350,control_change,,,,,6,0,1,,,,64,127,0,,,
13350,control_change,,,,,6,0,2,,,,64,127,1,,,
13390,note_on,,,,,40,0,2,,,,,,1,,48,0
13390,note_on,,,,,0,0,1,,,,,,0,,60,0
13390,note_on,,,,,0,0,1,,,,,,0,,64,0
13390,note_on,,,,,40,0,1,,,,,,0,,67,0
13392,note_on,,,,,2,0,2,,,,,,1,,53,30
13392,note_on,,,,,2,0,1,,,,,,0,,60,32
13392,set_tempo,,,,,48,1,0,,314136,,,,,,,
13392,note_on,,,,,0,0,1,,,,,,0,,65,36
13392,note_on,,,,,0,0,1,,,,,,0,,69,46
13392,control_change,,,,,0,0,1,,,,64,127,0,,,
13392,control_change,,,,,0,0,2,,,,64,127,1,,,
13394,control_change,,,,,2,0,2,,,,64,0,1,,,
13394,control_change,,,,,2,0,1,,,,64,0,0,,,
13400,control_change,,,,,6,0,1,,,,64,127,0,,,
13400,control_change,,,,,6,0,2,,,,64,127,1,,,
13438,note_on,,,,,38,0,2,,,,,,1,,53,0
13440,set_tempo,,,,,48,1,0,,310881,,,,,,,
13440,note_on,,,,,2,0,2,,,,,,1,,53,30
13486,note_on,,,,,46,0,2,,,,,,1,,53,0
13488,set_tempo,,,,,48,1,0,,333333,,,,,,,
13488,note_on,,,,,2,0,2,,,,,,1,,52,28
13488,control_change,,,,,0,0,2,,,,64,0,1,,,
13488,note_on,,,,,88,0,1,,,,,,0,,69,0
13488,note_on,,,,,0,0,1,,,,,,0,,65,0
13488,note_on,,,,,0,0,1,,,,,,0,,60,0
13488,note_on,,,,,0,0,1,,,,,,0,,67,36
13488,note_on,,,,,0,0,1,,,,,,0,,72,48
13488,control_change,,,,,0,0,1,,,,64,0,0,,,
13488,note_on,,,,,0,0,1,,,,,,0,,60,32
13494,control_change,,,,,6,0,2,,,,64,127,1,,,
13494,control_change,,,,,6,0,1,,,,64,127,0,,,
13534,note_on,,,,,40,0,2,,,,,,1,,52,0
13536,control_change,,,,,0,0,1,,,,64,127,0,,,
13536,note_on,,,,,42,0,1,,,,,,0,,72,0
13536,note_on,,,,,0,0,1,,,,,,0,,67,0
13536,note_on,,,,,0,0,1,,,,,,0,,60,0
13536,note_on,,,,,0,0,1,,,,,,0,,64,36
13536,note_on,,,,,0,0,1,,,,,,0,,69,40
13536,note_on,,,,,0,0,1,,,,,,0,,72,48
13536,set_tempo,,,,,48,1,0,,314136,,,,,,,
13536,note_on,,,,,2,0,2,,,,,,1,,57,34
13536,control_change,,,,,0,0,2,,,,64,127,1,,,
13538,control_change,,,,,2,0,1,,,,64,0,0,,,
13538,control_change,,,,,2,0,2,,,,64,0,1,,,
13544,control_change,,,,,6,0,2,,,,64,127,1,,,
13544,control_change,,,,,6,0,1,,,,64,127,0,,,
13582,note_on,,,,,38,0,2,,,,,,1,,57,0
13584,note_on,,,,,2,0,2,,,,,,1,,57,34
13584,set_tempo,,,,,48,1,0,,327869,,,,,,,
13630,note_on,,,,,46,0,2,,,,,,1,,57,0
13632,control_change,,,,,0,0,1,,,,64,0,0,,,
13632,note_on,,,,,0,0,1,,,,,,0,,74,52
13632,note_on,,,,,0,0,1,,,,,,0,,65,38
13632,note_on,,,,,0,0,1,,,,,,0,,64,0
13632,note_on,,,,,0,0,1,,,,,,0,,69,0
13632,note_on,,,,,88,0,1,,,,,,0,,72,0
13632,note_on,,,,,0,0,1,,,,,,0,,69,42
13632,set_tempo,,,,,48,1,0,,333333,,,,,,,
13632,control_change,,,,,0,0,2,,,,64,0,1,,,
13632,note_on,,,,,2,0,2,,,,,,1,,50,32
13638,control_change,,,,,6,0,2,,,,64,127,1,,,
13638,control_change,,,,,6,0,1,,,,64,127,0,,,
13678,note_on,,,,,40,0,2,,,,,,1,,50,0
13680,control_change,,,,,0,0,2,,,,64,127,1,,,
13680,note_on,,,,,2,0,2,,,,,,1,,55,33
13680,note_on,,,,,42,0,1,,,,,,0,,74,0
13680,note_on,,,,,0,0,1,,,,,,0,,69,0
13680,note_on,,,,,0,0,1,,,,,,0,,67,40
13680,note_on,,,,,0,0,1,,,,,,0,,70,44
13680,note_on,,,,,0,0,1,,,,,,0,,74,52
13680,control_change,,,,,0,0,1,,,,64,127,0,,,
13680,note_on,,,,,0,0,1,,,,,,0,,65,0
13680,set_tempo,,,,,48,1,0,,320856,,,,,,,
13682,control_change,,,,,2,0,1,,,,64,0,0,,,
13682,control_change,,,,,2,0,2,,,,64,0,1,,,
13688,control_change,,,,,6,0,1,,,,64,127,0,,,
13688,control_change,,,,,6,0,2,,,,64,127,1,,,
13726,note_on,,,,,38,0,2,,,,,,1,,55,0
13728,note_on,,,,,2,0,2,,,,,,1,,55,33
13728,set_tempo,,,,,48,1,0,,340909,,,,,,,
13774,note_on,,,,,46,0,2,,,,,,1,,55,0
13776,control_change,,,,,0,0,2,,,,64,0,1,,,
13776,note_on,,,,,2,0,2,,,,,,1,,48,31
13776,set_tempo,,,,,48,1,0,,372671,,,,,,,
13776,note_on,,,,,0,0,1,,,,,,0,,76,46
13776,note_on,,,,,88,0,1,,,,,,0,,74,0
13776,note_on,,,,,0,0,1,,,,,,0,,70,0
13776,note_on,,,,,0,0,1,,,,,,0,,67,0
13776,note_on,,,,,0,0,1,,,,,,0,,67,34
13776,note_on,,,,,0,0,1,,,,,,0,,72,38
13776,control_change,,,,,0,0,1,,,,64,0,0,,,
13782,control_change,,,,,6,0,1,,,,64,127,0,,,
13782,control_change,,,,,6,0,2,,,,64,127,1,,,
13822,note_on,,,,,40,0,2,,,,,,1,,48,0
13824,note_on,,,,,42,0,1,,,,,,0,,76,0
13824,note_on,,,,,0,0,1,,,,,,0,,72,0
13824,control_change,,,,,0,0,1,,,,64,127,0,,,
13824,note_on,,,,,0,0,1,,,,,,0,,77,42
13824,note_on,,,,,0,0,1,,,,,,0,,72,32
13824,note_on,,,,,0,0,1,,,,,,0,,69,28
13824,control_change,,,,,0,0,2,,,,64,127,1,,,
13824,note_on,,,,,2,0,2,,,,,,1,,53,30
13824,set_tempo,,,,,48,1,0,,535714,,,,,,,
13824,note_on,,,,,0,0,1,,,,,,0,,67,0
13826,control_change,,,,,2,0,1,,,,64,0,0,,,
13826,control_change,,,,,2,0,2,,,,64,0,1,,,
13832,control_change,,,,,6,0,1,,,,64,127,0,,,
13832,control_change,,,,,6,0,2,,,,64,127,1,,,
13848,note_on,,,,,16,0,2,,,,,,1,,53,0
13872,set_tempo,,,,,48,1,0,,500000,,,,,,,
13872,note_on,,,,,24,0,2,,,,,,1,,41,26
13920,note_on,,,,,48,0,2,,,,,,1,,41,0
13920,note_on,,,,,0,0,2,,,,,,1,,40,34
13920,set_tempo,,,,,48,1,0,,434783,,,,,,,
13966,note_on,,,,,0,0,1,,,,,,0,,69,0
13966,note_on,,,,,0,0,1,,,,,,0,,72,0
13966,note_on,,,,,134,0,1,,,,,,0,,77,0
13968,note_on,,,,,0,0,2,,,,,,1,,38,28
13968,note_on,,,,,0,0,1,,,,,,0,,74,34
13968,note_on,,,,,2,0,1,,,,,,0,,69,30
13968,note_on,,,,,0,0,1,,,,,,0,,77,44
13968,control_change,,,,,0,0,1,,,,64,127,0,,,
13968,set_tempo,,,,,48,1,0,,422535,,,,,,,
13968,control_change,,,,,0,0,2,,,,64,127,1,,,
13968,note_on,,,,,48,0,2,,,,,,1,,40,0
13970,control_change,,,,,2,0,2,,,,64,0,1,,,
13970,control_change,,,,,2,0,1,,,,64,0,0,,,
13976,control_change,,,,,6,0,1,,,,64,127,0,,,
13976,control_change,,,,,6,0,2,,,,64,127,1,,,
14016,note_on,,,,,40,0,2,,,,,,1,,38,0
14016,set_tempo,,,,,48,1,0,,327869,,,,,,,
14016,note_on,,,,,0,0,1,,,,,,0,,76,42
14016,note_on,,,,,0,0,2,,,,,,1,,40,29
14016,note_on,,,,,0,0,1,,,,,,0,,68,28
14016,note_on,,,,,0,0,1,,,,,,0,,69,0
14016,note_on,,,,,0,0,1,,,,,,0,,71,32
14016,note_on,,,,,40,0,1,,,,,,0,,77,0
14016,note_on,,,,,0,0,1,,,,,,0,,74,0
14018,control_change,,,,,2,0,1,,,,64,0,0,,,
14018,control_change,,,,,2,0,2,,,,64,0,1,,,
14024,control_change,,,,,6,0,2,,,,64,127,1,,,
14024,control_change,,,,,6,0,1,,,,64,127,0,,,
14064,note_on,,,,,40,0,2,,,,,,1,,40,0
14064,note_on,,,,,0,0,2,,,,,,1,,45,29
14064,note_on,,,,,0,0,1,,,,,,0,,64,26
14064,note_on,,,,,0,0,1,,,,,,0,,69,30
14064,note_on,,,,,0,0,1,,,,,,0,,68,0
14064,note_on,,,,,0,0,1,,,,,,0,,71,0
14064,set_tempo,,,,,48,1,0,,331492,,,,,,,
14064,note_on,,,,,0,0,1,,,,,,0,,72,40
14064,note_on,,,,,40,0,1,,,,,,0,,76,0
14066,control_change,,,,,2,0,1,,,,64,0,0,,,
14066,control_change,,,,,2,0,2,,,,64,0,1,,,
14072,control_change,,,,,6,0,2,,,,64,127,1,,,
14072,control_change,,,,,6,0,1,,,,64,127,0,,,
14110,note_on,,,,,38,0,2,,,,,,1,,45,0
14112,control_change,,,,,0,0,1,,,,64,127,0,,,
14112,note_on,,,,,0,0,1,,,,,,0,,74,42
14112,note_on,,,,,0,0,1,,,,,,0,,69,32
14112,note_on,,,,,0,0,1,,,,,,0,,65,28
14112,note_on,,,,,0,0,1,,,,,,0,,69,0
14112,note_on,,,,,0,0,1,,,,,,0,,64,0
14112,note_on,,,,,40,0,1,,,,,,0,,72,0
14112,control_change,,,,,0,0,2,,,,64,127,1,,,
14112,note_on,,,,,2,0,2,,,,,,1,,38,26
14112,set_tempo,,,,,48,1,0,,340909,,,,,,,
14114,control_change,,,,,2,0,2,,,,64,0,1,,,
14114,control_change,,,,,2,0,1,,,,64,0,0,,,
14120,control_change,,,,,6,0,2,,,,64,127,1,,,
14120,control_change,,,,,6,0,1,,,,64,127,0,,,
14206,note_on,,,,,86,0,2,,,,,,1,,38,0
14208,note_on,,,,,0,0,1,,,,,,0,,69,0
14208,note_on,,,,,0,0,1,,,,,,0,,65,0
14208,note_on,,,,,88,0,1,,,,,,0,,74,0
14208,note_on,,,,,0,0,1,,,,,,0,,69,30
14208,note_on,,,,,0,0,1,,,,,,0,,72,40
14208,note_on,,,,,2,0,2,,,,,,1,,45,28
14208,set_tempo,,,,,96,1,0,,327869,,,,,,,
14208,note_on,,,,,0,0,1,,,,,,0,,64,26
14210,control_change,,,,,2,0,2,,,,64,0,1,,,
14210,control_change,,,,,2,0,1,,,,64,0,0,,,
14216,control_change,,,,,6,0,1,,,,64,127,0,,,
14216,control_change,,,,,6,0,2,,,,64,127,1,,,
14254,note_on,,,,,38,0,1,,,,,,0,,72,0
14254,note_on,,,,,0,0,1,,,,,,0,,69,0
14254,note_on,,,,,0,0,1,,,,,,0,,64,0
14254,note_on,,,,,38,0,2,,,,,,1,,45,0
14256,note_on,,,,,2,0,2,,,,,,1,,38,28
14256,control_change,,,,,0,0,2,,,,64,127,1,,,
14256,note_on,,,,,0,0,1,,,,,,0,,69,36
14256,note_on,,,,,2,0,1,,,,,,0,,65,32
14256,note_on,,,,,0,0,1,,,,,,0,,74,46
14256,control_change,,,,,0,0,1,,,,64,127,0,,,
14258,control_change,,,,,2,0,2,,,,64,0,1,,,
14258,control_change,,,,,2,0,1,,,,64,0,0,,,
14264,control_change,,,,,6,0,2,,,,64,127,1,,,
14264,control_change,,,,,6,0,1,,,,64,127,0,,,
14302,note_on,,,,,38,0,2,,,,,,1,,38,0
14304,note_on,,,,,2,0,2,,,,,,1,,45,29
14304,set_tempo,,,,,96,1,0,,307692,,,,,,,
14304,note_on,,,,,40,0,1,,,,,,0,,74,0
14304,note_on,,,,,0,0,1,,,,,,0,,69,0
14304,note_on,,,,,0,0,1,,,,,,0,,65,0
14304,note_on,,,,,0,0,1,,,,,,0,,64,30
14304,note_on,,,,,0,0,1,,,,,,0,,69,34
14304,note_on,,,,,0,0,1,,,,,,0,,72,44
14306,control_change,,,,,2,0,1,,,,64,0,0,,,
14306,control_change,,,,,2,0,2,,,,64,0,1,,,
14312,control_change,,,,,6,0,1,,,,64,127,0,,,
14312,control_change,,,,,6,0,2,,,,64,127,1,,,
14350,note_on,,,,,38,0,2,,,,,,1,,45,0
14352,note_on,,,,,2,0,2,,,,,,1,,50,30
14352,note_on,,,,,0,0,1,,,,,,0,,69,42
14352,note_on,,,,,40,0,1,,,,,,0,,72,0
14352,note_on,,,,,0,0,1,,,,,,0,,69,0
14352,note_on,,,,,0,0,1,,,,,,0,,62,28
14352,note_on,,,,,0,0,1,,,,,,0,,65,32
14352,set_tempo,,,,,48,1,0,,310881,,,,,,,
14352,note_on,,,,,0,0,1,,,,,,0,,64,0
14354,control_change,,,,,2,0,1,,,,64,0,0,,,
14354,control_change,,,,,2,0,2,,,,64,0,1,,,
14360,control_change,,,,,6,0,2,,,,64,127,1,,,
14360,control_change,,,,,6,0,1,,,,64,127,0,,,
14398,note_on,,,,,38,0,2,,,,,,1,,50,0
14400,note_on,,,,,0,0,1,,,,,,0,,67,34
14400,control_change,,,,,0,0,1,,,,64,127,0,,,
14400,note_on,,,,,0,0,1,,,,,,0,,70,44
14400,note_on,,,,,0,0,1,,,,,,0,,62,30
14400,note_on,,,,,0,0,1,,,,,,0,,62,0
14400,note_on,,,,,0,0,1,,,,,,0,,65,0
14400,set_tempo,,,,,48,1,0,,327869,,,,,,,
14400,control_change,,,,,0,0,2,,,,64,127,1,,,
14400,note_on,,,,,2,0,2,,,,,,1,,43,32
14400,note_on,,,,,40,0,1,,,,,,0,,69,0
14402,control_change,,,,,2,0,2,,,,64,0,1,,,
14402,control_change,,,,,2,0,1,,,,64,0,0,,,
14408,control_change,,,,,6,0,2,,,,64,127,1,,,
14408,control_change,,,,,6,0,1,,,,64,127,0,,,
14494,note_on,,,,,86,0,2,,,,,,1,,43,0
14496,note_on,,,,,0,0,1,,,,,,0,,69,42
14496,note_on,,,,,88,0,1,,,,,,0,,70,0
14496,note_on,,,,,0,0,1,,,,,,0,,67,0
14496,note_on,,,,,0,0,1,,,,,,0,,62,0
14496,note_on,,,,,0,0,1,,,,,,0,,62,28
14496,note_on,,,,,0,0,1,,,,,,0,,65,32
14496,set_tempo,,,,,96,1,0,,307692,,,,,,,
14496,note_on,,,,,2,0,2,,,,,,1,,50,28
14498,control_change,,,,,2,0,1,,,,64,0,0,,,
14498,control_change,,,,,2,0,2,,,,64,0,1,,,
14504,control_change,,,,,6,0,1,,,,64,127,0,,,
14504,control_change,,,,,6,0,2,,,,64,127,1,,,
14542,note_on,,,,,38,0,1,,,,,,0,,69,0
14542,note_on,,,,,38,0,2,,,,,,1,,50,0
14542,note_on,,,,,0,0,1,,,,,,0,,65,0
14542,note_on,,,,,0,0,1,,,,,,0,,62,0
14544,control_change,,,,,0,0,2,,,,64,127,1,,,
14544,note_on,,,,,2,0,2,,,,,,1,,43,30
14544,control_change,,,,,0,0,1,,,,64,127,0,,,
14544,note_on,,,,,0,0,1,,,,,,0,,70,46
14544,note_on,,,,,0,0,1,,,,,,0,,67,36
14544,note_on,,,,,2,0,1,,,,,,0,,62,32
14546,control_change,,,,,2,0,1,,,,64,0,0,,,
14546,control_change,,,,,2,0,2,,,,64,0,1,,,
14552,control_change,,,,,6,0,2,,,,64,127,1,,,
14552,control_change,,,,,6,0,1,,,,64,127,0,,,
14590,note_on,,,,,38,0,2,,,,,,1,,43,0
14592,note_on,,,,,2,0,2,,,,,,1,,45,31
14592,note_on,,,,,0,0,1,,,,,,0,,61,34
14592,note_on,,,,,0,0,1,,,,,,0,,64,38
14592,note_on,,,,,40,0,1,,,,,,0,,70,0
14592,note_on,,,,,0,0,1,,,,,,0,,67,0
14592,note_on,,,,,0,0,1,,,,,,0,,62,0
14592,set_tempo,,,,,96,1,0,,281690,,,,,,,
14592,note_on,,,,,0,0,1,,,,,,0,,69,48
14594,control_change,,,,,2,0,2,,,,64,0,1,,,
14594,control_change,,,,,2,0,1,,,,64,0,0,,,
14600,control_change,,,,,6,0,2,,,,64,127,1,,,
14600,control_change,,,,,6,0,1,,,,64,127,0,,,
14638,note_on,,,,,38,0,2,,,,,,1,,45,0
14640,note_on,,,,,0,0,1,,,,,,0,,65,50
14640,note_on,,,,,0,0,1,,,,,,0,,62,40
14640,note_on,,,,,0,0,1,,,,,,0,,57,36
14640,note_on,,,,,0,0,1,,,,,,0,,61,0
14640,note_on,,,,,0,0,1,,,,,,0,,64,0
14640,set_tempo,,,,,48,1,0,,291262,,,,,,,
14640,note_on,,,,,2,0,2,,,,,,1,,50,33
14640,note_on,,,,,40,0,1,,,,,,0,,69,0
14642,control_change,,,,,2,0,2,,,,64,0,1,,,
14642,control_change,,,,,2,0,1,,,,64,0,0,,,
14648,control_change,,,,,6,0,2,,,,64,127,1,,,
14648,control_change,,,,,6,0,1,,,,64,127,0,,,
14686,note_on,,,,,38,0,2,,,,,,1,,50,0
14688,note_on,,,,,2,0,2,,,,,,1,,48,28
14688,set_tempo,,,,,48,1,0,,314136,,,,,,,
14688,note_on,,,,,40,0,1,,,,,,0,,65,0
14688,note_on,,,,,0,0,1,,,,,,0,,62,0
14688,note_on,,,,,0,0,1,,,,,,0,,57,0
14688,note_on,,,,,0,0,1,,,,,,0,,60,36
14688,note_on,,,,,0,0,1,,,,,,0,,64,40
14688,note_on,,,,,0,0,1,,,,,,0,,67,54
14688,control_change,,,,,0,0,1,,,,64,127,0,,,
14688,control_change,,,,,0,0,2,,,,64,127,1,,,
14690,control_change,,,,,2,0,1,,,,64,0,0,,,
14690,control_change,,,,,2,0,2,,,,64,0,1,,,
14696,control_change,,,,,6,0,2,,,,64,127,1,,,
14696,control_change,,,,,6,0,1,,,,64,127,0,,,
14782,note_on,,,,,86,0,2,,,,,,1,,48,0
14784,note_on,,,,,0,0,1,,,,,,0,,60,38
14784,set_tempo,,,,,96,1,0,,303030,,,,,,,
14784,note_on,,,,,0,0,1,,,,,,0,,69,56
14784,note_on,,,,,0,0,1,,,,,,0,,65,42
14784,note_on,,,,,0,0,1,,,,,,0,,60,0
14784,note_on,,,,,88,0,1,,,,,,0,,67,0
14784,note_on,,,,,0,0,1,,,,,,0,,64,0
14784,note_on,,,,,2,0,2,,,,,,1,,53,34
14786,control_change,,,,,2,0,1,,,,64,0,0,,,
14786,control_change,,,,,2,0,2,,,,64,0,1,,,
14792,control_change,,,,,6,0,2,,,,64,127,1,,,
14792,control_change,,,,,6,0,1,,,,64,127,0,,,
14830,note_on,,,,,38,0,2,,,,,,1,,53,0
14832,set_tempo,,,,,48,1,0,,297030,,,,,,,
14832,note_on,,,,,0,0,1,,,,,,0,,67,50
14832,note_on,,,,,0,0,1,,,,,,0,,62,46
14832,note_on,,,,,0,0,1,,,,,,0,,60,0
14832,note_on,,,,,0,0,1,,,,,,0,,65,0
14832,control_change,,,,,0,0,2,,,,64,127,1,,,
14832,note_on,,,,,0,0,1,,,,,,0,,70,60
14832,note_on,,,,,2,0,2,,,,,,1,,43,34
14832,note_on,,,,,40,0,1,,,,,,0,,69,0
14832,control_change,,,,,0,0,1,,,,64,127,0,,,
14834,control_change,,,,,2,0,2,,,,64,0,1,,,
14834,control_change,,,,,2,0,1,,,,64,0,0,,,
14840,control_change,,,,,6,0,2,,,,64,127,1,,,
14840,control_change,,,,,6,0,1,,,,64,127,0,,,
14878,note_on,,,,,38,0,2,,,,,,1,,43,0
14880,note_on,,,,,40,0,1,,,,,,0,,70,0
14880,note_on,,,,,0,0,1,,,,,,0,,62,0
14880,note_on,,,,,0,0,1,,,,,,0,,61,43
14880,note_on,,,,,0,0,1,,,,,,0,,64,47
14880,note_on,,,,,0,0,1,,,,,,0,,69,57
14880,note_on,,,,,2,0,2,,,,,,1,,45,35
14880,note_on,,,,,0,0,1,,,,,,0,,67,0
14882,control_change,,,,,2,0,2,,,,64,0,1,,,
14882,control_change,,,,,2,0,1,,,,64,0,0,,,
14888,control_change,,,,,6,0,1,,,,64,127,0,,,
14888,control_change,,,,,6,0,2,,,,64,127,1,,,
14926,note_on,,,,,38,0,2,,,,,,1,,45,0
14928,note_on,,,,,0,0,1,,,,,,0,,62,42
14928,note_on,,,,,0,0,1,,,,,,0,,67,46
14928,note_on,,,,,0,0,1,,,,,,0,,70,56
14928,set_tempo,,,,,96,1,0,,306122,,,,,,,
14928,note_on,,,,,0,0,1,,,,,,0,,64,0
14928,note_on,,,,,40,0,1,,,,,,0,,69,0
14928,note_on,,,,,0,0,1,,,,,,0,,61,0
14928,note_on,,,,,2,0,2,,,,,,1,,43,34
14930,control_change,,,,,2,0,1,,,,64,0,0,,,
14930,control_change,,,,,2,0,2,,,,64,0,1,,,
14936,control_change,,,,,6,0,1,,,,64,127,0,,,
14936,control_change,,,,,6,0,2,,,,64,127,1,,,
14974,note_on,,,,,38,0,2,,,,,,1,,43,0
14976,note_on,,,,,0,0,1,,,,,,0,,69,52
14976,note_on,,,,,0,0,1,,,,,,0,,61,38
14976,set_tempo,,,,,48,1,0,,487805,,,,,,,
14976,note_on,,,,,0,0,1,,,,,,0,,67,0
14976,note_on,,,,,40,0,1,,,,,,0,,70,0
14976,control_change,,,,,0,0,1,,,,64,127,0,,,
14976,note_on,,,,,0,0,1,,,,,,0,,62,0
14976,note_on,,,,,0,0,1,,,,,,0,,64,42
14976,control_change,,,,,0,0,2,,,,64,127,1,,,
14976,note_on,,,,,2,0,2,,,,,,1,,45,32
14978,control_change,,,,,2,0,1,,,,64,0,0,,,
14978,control_change,,,,,2,0,2,,,,64,0,1,,,
14984,control_change,,,,,6,0,1,,,,64,127,0,,,
14984,control_change,,,,,6,0,2,,,,64,127,1,,,
15022,note_on,,,,,38,0,2,,,,,,1,,45,0
15024,note_on,,,,,0,0,1,,,,,,0,,67,66
15024,note_on,,,,,0,0,1,,,,,,0,,62,42
15024,note_on,,,,,0,0,1,,,,,,0,,61,0
15024,note_on,,,,,0,0,1,,,,,,0,,64,0
15024,set_tempo,,,,,48,1,0,,697674,,,,,,,
15024,note_on,,,,,40,0,1,,,,,,0,,69,0
15024,note_on,,,,,2,0,2,,,,,,1,,46,30
15026,control_change,,,,,2,0,2,,,,64,0,1,,,
15026,control_change,,,,,2,0,1,,,,64,0,0,,,
15032,control_change,,,,,6,0,2,,,,64,127,1,,,
15032,control_change,,,,,6,0,1,,,,64,127,0,,,
15070,note_on,,,,,38,0,2,,,,,,1,,46,0
15072,note_on,,,,,2,0,2,,,,,,1,,48,26
15072,note_on,,,,,40,0,1,,,,,,0,,62,0
15072,note_on,,,,,0,0,1,,,,,,0,,64,42
15072,set_tempo,,,,,48,1,0,,731707,,,,,,,
15074,control_change,,,,,2,0,1,,,,64,0,0,,,
15074,control_change,,,,,2,0,2,,,,64,0,1,,,
15080,control_change,,,,,6,0,2,,,,64,127,1,,,
15080,control_change,,,,,6,0,1,,,,64,127,0,,,
15118,note_on,,,,,38,0,2,,,,,,1,,48,0
15120,note_on,,,,,2,0,2,,,,,,1,,36,28
15120,control_change,,,,,0,0,2,,,,64,127,1,,,
15120,note_on,,,,,40,0,1,,,,,,0,,67,0
15120,note_on,,,,,0,0,1,,,,,,0,,69,34
