tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
20084,note_on,,20,0,1,,,,,,,,,,0,,82,76
20124,note_on,,40,0,1,,,,,,,,,,0,,48,38
20128,note_on,,4,0,1,,,,,,,,,,0,,60,0
20164,note_on,,36,0,1,,,,,,,,,,0,,53,0
20168,note_on,,4,0,1,,,,,,,,,,0,,56,0
20180,note_on,,12,0,1,,,,,,,,,,0,,48,0
20212,note_on,,32,0,1,,,,,,,,,,0,,82,0
20228,note_on,,16,0,1,,,,,,,,,,0,,84,81
20304,note_on,,76,0,1,,,,,,,,,,0,,84,0
20344,note_on,,40,0,1,,,,,,,,,,0,,73,52
20404,control_change,,60,0,1,,,,,,,,64,88,0,,,
20416,control_change,,0,0,1,,,,,,,,64,0,0,,,
20416,note_on,,12,0,1,,,,,,,,,,0,,77,75
20416,note_on,,0,0,1,,,,,,,,,,0,,34,42
20488,note_on,,564,0,4,,,,,,,,,,3,,46,37
20488,note_on,,456,0,3,,,,,,,,,,2,,58,38
20488,note_on,,72,0,1,,,,,,,,,,0,,85,85
20488,note_on,,656,0,2,,,,,,,,,,1,,61,37
20508,control_change,,20,0,1,,,,,,,,64,127,0,,,
20512,note_on,,4,0,1,,,,,,,,,,0,,34,0
20756,note_on,,244,0,1,,,,,,,,,,0,,53,40
20824,note_on,,68,0,1,,,,,,,,,,0,,73,0
20836,note_on,,12,0,1,,,,,,,,,,0,,85,0
20876,note_on,,40,0,1,,,,,,,,,,0,,77,0
20912,note_on,,36,0,1,,,,,,,,,,0,,70,56
20964,note_on,,52,0,1,,,,,,,,,,0,,53,0
20968,note_on,,4,0,1,,,,,,,,,,0,,70,0
20968,note_on,,0,0,1,,,,,,,,,,0,,77,77
21000,note_on,,32,0,1,,,,,,,,,,0,,65,34
21004,note_on,,4,0,1,,,,,,,,,,0,,58,33
21012,note_on,,8,0,1,,,,,,,,,,0,,61,33
21032,note_on,,20,0,1,,,,,,,,,,0,,85,90
21040,note_on,,8,0,1,,,,,,,,,,0,,77,0
21092,note_on,,604,0,2,,,,,,,,,,1,,65,0
21236,note_on,,196,0,1,,,,,,,,,,0,,85,0
21256,note_on,,768,0,3,,,,,,,,,,2,,58,0
21264,note_on,,28,0,1,,,,,,,,,,0,,65,0
21268,note_on,,4,0,1,,,,,,,,,,0,,53,51
21284,note_on,,16,0,1,,,,,,,,,,0,,58,0
21300,note_on,,16,0,1,,,,,,,,,,0,,53,0
21304,note_on,,4,0,1,,,,,,,,,,0,,61,0
21364,note_on,,60,0,1,,,,,,,,,,0,,85,80
21424,note_on,,60,0,1,,,,,,,,,,0,,85,0
21460,note_on,,36,0,1,,,,,,,,,,0,,69,51
21500,note_on,,40,0,1,,,,,,,,,,0,,75,62
21508,control_change,,8,0,1,,,,,,,,64,24,0,,,
21516,note_on,,8,0,1,,,,,,,,,,0,,69,0
21520,control_change,,4,0,1,,,,,,,,64,0,0,,,
21524,note_on,,4,0,1,,,,,,,,,,0,,46,50
21540,note_on,,16,0,1,,,,,,,,,,0,,78,67
21548,note_on,,456,0,2,,,,,,,,,,1,,61,0
21556,note_on,,16,0,1,,,,,,,,,,0,,75,0
21568,control_change,,12,0,1,,,,,,,,64,127,0,,,
21608,note_on,,40,0,1,,,,,,,,,,0,,78,0
21616,note_on,,8,0,1,,,,,,,,,,0,,84,92
21616,note_on,,360,0,3,,,,,,,,,,2,,63,40
21616,note_on,,68,0,2,,,,,,,,,,1,,66,41
21616,note_on,,0,0,2,,,,,,,,,,1,,57,36
21628,note_on,,12,0,1,,,,,,,,,,0,,46,0
21672,note_on,,44,0,1,,,,,,,,,,0,,84,0
21788,note_on,,116,0,1,,,,,,,,,,0,,85,86
21872,note_on,,84,0,1,,,,,,,,,,0,,85,0
21892,note_on,,20,0,1,,,,,,,,,,0,,84,96
21896,note_on,,4,0,1,,,,,,,,,,0,,54,40
21976,note_on,,80,0,1,,,,,,,,,,0,,84,0
21992,note_on,,16,0,1,,,,,,,,,,0,,83,87
22084,note_on,,0,0,1,,,,,,,,,,0,,84,100
22084,note_on,,92,0,1,,,,,,,,,,0,,83,0
22192,note_on,,108,0,1,,,,,,,,,,0,,54,0
22200,note_on,,8,0,1,,,,,,,,,,0,,84,0
22200,note_on,,0,0,1,,,,,,,,,,0,,87,90
22212,note_on,,12,0,1,,,,,,,,,,0,,63,50
22212,note_on,,0,0,1,,,,,,,,,,0,,66,45
22224,note_on,,12,0,1,,,,,,,,,,0,,57,48
22380,note_on,,156,0,1,,,,,,,,,,0,,85,90
22384,note_on,,768,0,3,,,,,,,,,,2,,63,0
22384,note_on,,4,0,1,,,,,,,,,,0,,87,0
22484,note_on,,100,0,1,,,,,,,,,,0,,54,49
22536,note_on,,52,0,1,,,,,,,,,,0,,66,0
22556,note_on,,20,0,1,,,,,,,,,,0,,57,0
22560,note_on,,4,0,1,,,,,,,,,,0,,63,0
22572,note_on,,12,0,1,,,,,,,,,,0,,84,88
22584,note_on,,12,0,1,,,,,,,,,,0,,85,0
22604,note_on,,20,0,1,,,,,,,,,,0,,54,0
22648,note_on,,44,0,1,,,,,,,,,,0,,84,0
22676,note_on,,1060,0,2,,,,,,,,,,1,,57,0
22676,note_on,,0,0,2,,,,,,,,,,1,,66,0
22788,note_on,,404,0,3,,,,,,,,,,2,,61,38
22788,note_on,,112,0,2,,,,,,,,,,1,,65,40
22788,note_on,,0,0,2,,,,,,,,,,1,,58,36
22788,note_on,,140,0,1,,,,,,,,,,0,,84,84
22828,note_on,,40,0,1,,,,,,,,,,0,,34,56
22840,control_change,,12,0,1,,,,,,,,64,56,0,,,
22848,control_change,,8,0,1,,,,,,,,64,0,0,,,
22912,control_change,,64,0,1,,,,,,,,64,88,0,,,
22924,control_change,,12,0,1,,,,,,,,64,127,0,,,
22932,note_on,,8,0,1,,,,,,,,,,0,,34,0
23116,note_on,,184,0,1,,,,,,,,,,0,,53,54
23176,note_on,,2688,0,4,,,,,,,,,,3,,46,0
23344,note_on,,228,0,1,,,,,,,,,,0,,53,0
23388,note_on,,44,0,1,,,,,,,,,,0,,58,27
23392,note_on,,4,0,1,,,,,,,,,,0,,65,34
23396,note_on,,4,0,1,,,,,,,,,,0,,61,48
23640,set_tempo,,12328,1,0,,,,,,500000,,,,,,,
23648,note_on,,252,0,1,,,,,,,,,,0,,53,48
23656,note_on,,8,0,1,,,,,,,,,,0,,82,75
23708,note_on,,52,0,1,,,,,,,,,,0,,65,0
23748,note_on,,40,0,1,,,,,,,,,,0,,53,0
23748,note_on,,0,0,1,,,,,,,,,,0,,61,0
23760,note_on,,12,0,1,,,,,,,,,,0,,58,0
23764,note_on,,4,0,1,,,,,,,,,,0,,82,0
23768,note_on,,4,0,1,,,,,,,,,,0,,84,0
23780,note_on,,12,0,1,,,,,,,,,,0,,79,68
23848,note_on,,1060,0,2,,,,,,,,,,1,,65,0
23856,note_on,,76,0,1,,,,,,,,,,0,,79,0
23872,note_on,,16,0,1,,,,,,,,,,0,,80,78
23948,note_on,,76,0,1,,,,,,,,,,0,,80,0
23956,set_tempo,,316,1,0,,,,,,714286,,,,,,,
23956,note_on,,8,0,1,,,,,,,,,,0,,82,69
24008,control_change,,52,0,1,,,,,,,,64,72,0,,,
24012,control_change,,4,0,1,,,,,,,,64,0,0,,,
24020,note_on,,8,0,1,,,,,,,,,,0,,82,0
24044,note_on,,24,0,1,,,,,,,,,,0,,40,50
24044,note_on,,196,0,2,,,,,,,,,,1,,68,45
24044,note_on,,868,0,4,,,,,,,,,,3,,40,44
24044,note_on,,0,0,1,,,,,,,,,,0,,80,71
24068,control_change,,24,0,1,,,,,,,,64,104,0,,,
24080,control_change,,12,0,1,,,,,,,,64,127,0,,,
24092,note_on,,12,0,1,,,,,,,,,,0,,80,0
24116,note_on,,24,0,1,,,,,,,,,,0,,82,71
24160,note_on,,44,0,1,,,,,,,,,,0,,82,0
24180,note_on,,20,0,1,,,,,,,,,,0,,80,69
24224,note_on,,44,0,1,,,,,,,,,,0,,80,0
24228,note_on,,4,0,1,,,,,,,,,,0,,82,71
24272,note_on,,44,0,1,,,,,,,,,,0,,82,0
24284,note_on,,12,0,1,,,,,,,,,,0,,80,71
24308,note_on,,24,0,1,,,,,,,,,,0,,52,57
24324,note_on,,0,0,1,,,,,,,,,,0,,82,55
24324,note_on,,16,0,1,,,,,,,,,,0,,80,0
24368,note_on,,0,0,1,,,,,,,,,,0,,80,70
24368,note_on,,44,0,1,,,,,,,,,,0,,82,0
24396,note_on,,28,0,1,,,,,,,,,,0,,52,0
24408,note_on,,12,0,1,,,,,,,,,,0,,80,0
24416,note_on,,8,0,1,,,,,,,,,,0,,82,70
24456,note_on,,40,0,1,,,,,,,,,,0,,80,70
24460,note_on,,4,0,1,,,,,,,,,,0,,82,0
24500,note_on,,0,0,1,,,,,,,,,,0,,82,70
24500,note_on,,40,0,1,,,,,,,,,,0,,80,0
24548,note_on,,48,0,1,,,,,,,,,,0,,82,0
24552,note_on,,4,0,1,,,,,,,,,,0,,80,70
24568,note_on,,16,0,1,,,,,,,,,,0,,68,55
24580,note_on,,12,0,1,,,,,,,,,,0,,58,34
24584,note_on,,4,0,1,,,,,,,,,,0,,61,47
24596,note_on,,12,0,1,,,,,,,,,,0,,82,65
24604,note_on,,8,0,1,,,,,,,,,,0,,80,0
24640,note_on,,36,0,1,,,,,,,,,,0,,82,0
24652,note_on,,12,0,1,,,,,,,,,,0,,80,69
24672,note_on,,20,0,1,,,,,,,,,,0,,68,0
24676,note_on,,4,0,1,,,,,,,,,,0,,80,0
24684,note_on,,8,0,1,,,,,,,,,,0,,82,69
24728,note_on,,44,0,1,,,,,,,,,,0,,80,68
24740,note_on,,12,0,1,,,,,,,,,,0,,82,0
24788,note_on,,48,0,1,,,,,,,,,,0,,79,70
24792,note_on,,4,0,1,,,,,,,,,,0,,80,0
24852,note_on,,60,0,1,,,,,,,,,,0,,79,0
24852,note_on,,0,0,1,,,,,,,,,,0,,80,73
24924,note_on,,72,0,1,,,,,,,,,,0,,80,0
24936,note_on,,12,0,1,,,,,,,,,,0,,84,79
24944,note_on,,8,0,1,,,,,,,,,,0,,52,41
25000,note_on,,956,0,2,,,,,,,,,,1,,58,0
25024,note_on,,80,0,1,,,,,,,,,,0,,61,0
25044,note_on,,20,0,1,,,,,,,,,,0,,58,0
25052,note_on,,8,0,1,,,,,,,,,,0,,52,0
25092,note_on,,2304,0,3,,,,,,,,,,2,,61,0
25104,note_on,,104,0,2,,,,,,,,,,1,,68,0
25104,note_on,,52,0,1,,,,,,,,,,0,,40,0
25160,note_on,,56,0,1,,,,,,,,,,0,,84,0
25196,note_on,,1152,0,4,,,,,,,,,,3,,40,0
25204,note_on,,44,0,1,,,,,,,,,,0,,82,71
25296,note_on,,92,0,1,,,,,,,,,,0,,82,0
25304,note_on,,200,0,2,,,,,,,,,,1,,67,42
25304,note_on,,108,0,4,,,,,,,,,,3,,39,38
25304,note_on,,8,0,1,,,,,,,,,,0,,80,69
25304,note_on,,0,0,2,,,,,,,,,,1,,58,42
25332,note_on,,28,0,1,,,,,,,,,,0,,39,36
25352,control_change,,20,0,1,,,,,,,,64,88,0,,,
25360,control_change,,8,0,1,,,,,,,,64,0,0,,,
25432,control_change,,72,0,1,,,,,,,,64,127,0,,,
25460,note_on,,28,0,1,,,,,,,,,,0,,39,0
25632,note_on,,172,0,1,,,,,,,,,,0,,51,47
25732,note_on,,100,0,1,,,,,,,,,,0,,51,0
25740,note_on,,8,0,1,,,,,,,,,,0,,79,71
25764,note_on,,24,0,1,,,,,,,,,,0,,80,0
25852,note_on,,88,0,1,,,,,,,,,,0,,79,0
25892,note_on,,40,0,1,,,,,,,,,,0,,67,48
25896,note_on,,4,0,1,,,,,,,,,,0,,58,30
25900,note_on,,4,0,1,,,,,,,,,,0,,61,33
25916,note_on,,16,0,1,,,,,,,,,,0,,79,68
25976,note_on,,60,0,1,,,,,,,,,,0,,79,0
25984,note_on,,8,0,1,,,,,,,,,,0,,80,70
25988,note_on,,4,0,1,,,,,,,,,,0,,67,0
26036,note_on,,48,0,1,,,,,,,,,,0,,80,0
26040,note_on,,4,0,1,,,,,,,,,,0,,79,55
26080,note_on,,40,0,1,,,,,,,,,,0,,79,0
26080,note_on,,0,0,1,,,,,,,,,,0,,80,64
26120,note_on,,40,0,1,,,,,,,,,,0,,80,0
26132,note_on,,12,0,1,,,,,,,,,,0,,79,66
26168,note_on,,36,0,1,,,,,,,,,,0,,79,0
26172,note_on,,4,0,1,,,,,,,,,,0,,80,61
26172,note_on,,0,0,1,,,,,,,,,,0,,51,46
26216,note_on,,0,0,1,,,,,,,,,,0,,58,0
26216,note_on,,44,0,1,,,,,,,,,,0,,61,0
26224,note_on,,8,0,1,,,,,,,,,,0,,79,68
26240,note_on,,16,0,1,,,,,,,,,,0,,80,0
26256,note_on,,16,0,1,,,,,,,,,,0,,51,0
26292,note_on,,36,0,1,,,,,,,,,,0,,79,0
26304,note_on,,12,0,1,,,,,,,,,,0,,77,71
26352,note_on,,48,0,1,,,,,,,,,,0,,77,0
26364,note_on,,0,0,2,,,,,,,,,,1,,67,0
26364,note_on,,1060,0,2,,,,,,,,,,1,,58,0
26372,note_on,,20,0,1,,,,,,,,,,0,,79,78
26428,note_on,,56,0,1,,,,,,,,,,0,,79,0
26440,note_on,,12,0,1,,,,,,,,,,0,,82,65
26500,note_on,,60,0,1,,,,,,,,,,0,,80,75
26516,note_on,,16,0,1,,,,,,,,,,0,,82,0
26580,note_on,,64,0,1,,,,,,,,,,0,,80,0
26588,note_on,,224,0,2,,,,,,,,,,1,,56,42
26588,note_on,,0,0,2,,,,,,,,,,1,,65,42
26588,note_on,,1496,0,3,,,,,,,,,,2,,60,38
26588,note_on,,8,0,1,,,,,,,,,,0,,79,78
26620,control_change,,32,0,1,,,,,,,,64,104,0,,,
26632,control_change,,12,0,1,,,,,,,,64,0,0,,,
26636,note_on,,4,0,1,,,,,,,,,,0,,39,39
26692,control_change,,56,0,1,,,,,,,,64,88,0,,,
26700,control_change,,8,0,1,,,,,,,,64,127,0,,,
26720,note_on,,20,0,1,,,,,,,,,,0,,39,0
26884,note_on,,164,0,1,,,,,,,,,,0,,51,48
27004,note_on,,120,0,1,,,,,,,,,,0,,77,71
27012,note_on,,8,0,1,,,,,,,,,,0,,51,0
27024,note_on,,12,0,1,,,,,,,,,,0,,79,0
27080,note_on,,56,0,1,,,,,,,,,,0,,77,0
27140,note_on,,60,0,1,,,,,,,,,,0,,65,41
27148,note_on,,8,0,1,,,,,,,,,,0,,56,32
27152,note_on,,4,0,1,,,,,,,,,,0,,60,42
27152,note_on,,0,0,1,,,,,,,,,,0,,77,73
27200,note_on,,48,0,1,,,,,,,,,,0,,77,0
27216,note_on,,16,0,1,,,,,,,,,,0,,79,68
27256,note_on,,40,0,1,,,,,,,,,,0,,79,0
27260,note_on,,4,0,1,,,,,,,,,,0,,77,68
27288,note_on,,28,0,1,,,,,,,,,,0,,65,0
27300,note_on,,12,0,1,,,,,,,,,,0,,77,0
27304,note_on,,4,0,1,,,,,,,,,,0,,79,68
27340,note_on,,36,0,1,,,,,,,,,,0,,77,74
27344,note_on,,4,0,1,,,,,,,,,,0,,79,0
27356,note_on,,768,0,3,,,,,,,,,,2,,60,0
27380,note_on,,36,0,1,,,,,,,,,,0,,77,0
27396,note_on,,16,0,1,,,,,,,,,,0,,79,63
27432,note_on,,36,0,1,,,,,,,,,,0,,79,0
27456,note_on,,24,0,1,,,,,,,,,,0,,51,44
27484,note_on,,28,0,1,,,,,,,,,,0,,77,64
27508,note_on,,24,0,1,,,,,,,,,,0,,60,0
27540,note_on,,32,0,1,,,,,,,,,,0,,77,0
27548,note_on,,8,0,1,,,,,,,,,,0,,76,70
27552,note_on,,4,0,1,,,,,,,,,,0,,56,0
27564,note_on,,12,0,1,,,,,,,,,,0,,51,0
27596,note_on,,32,0,1,,,,,,,,,,0,,76,0
27612,note_on,,16,0,1,,,,,,,,,,0,,77,69
27648,note_on,,0,0,2,,,,,,,,,,1,,56,0
27648,note_on,,1060,0,2,,,,,,,,,,1,,65,0
27664,note_on,,52,0,1,,,,,,,,,,0,,77,0
27672,note_on,,8,0,1,,,,,,,,,,0,,80,71
27756,note_on,,84,0,1,,,,,,,,,,0,,80,0
27756,note_on,,0,0,1,,,,,,,,,,0,,79,70
27840,note_on,,84,0,1,,,,,,,,,,0,,79,0
27848,note_on,,492,0,3,,,,,,,,,,2,,58,37
27848,note_on,,8,0,1,,,,,,,,,,0,,77,78
27848,note_on,,0,0,2,,,,,,,,,,1,,55,42
27848,note_on,,200,0,2,,,,,,,,,,1,,63,42
27852,note_on,,4,0,1,,,,,,,,,,0,,39,46
27888,control_change,,36,0,1,,,,,,,,64,104,0,,,
27896,control_change,,8,0,1,,,,,,,,64,0,0,,,
27944,note_on,,48,0,1,,,,,,,,,,0,,39,0
27960,control_change,,16,0,1,,,,,,,,64,127,0,,,
28132,note_on,,172,0,1,,,,,,,,,,0,,55,47
28216,note_on,,84,0,1,,,,,,,,,,0,,75,71
28252,note_on,,36,0,1,,,,,,,,,,0,,77,0
28296,note_on,,44,0,1,,,,,,,,,,0,,75,0
28344,note_on,,48,0,1,,,,,,,,,,0,,55,0
28372,note_on,,28,0,1,,,,,,,,,,0,,75,69
28372,note_on,,0,0,1,,,,,,,,,,0,,58,34
28376,note_on,,3072,0,4,,,,,,,,,,3,,39,0
28380,note_on,,8,0,1,,,,,,,,,,0,,63,39
28420,note_on,,40,0,1,,,,,,,,,,0,,75,0
28432,note_on,,12,0,1,,,,,,,,,,0,,77,68
28476,note_on,,44,0,1,,,,,,,,,,0,,77,0
28476,note_on,,0,0,1,,,,,,,,,,0,,75,65
28520,note_on,,44,0,1,,,,,,,,,,0,,75,0
28532,note_on,,12,0,1,,,,,,,,,,0,,77,62
28564,note_on,,32,0,1,,,,,,,,,,0,,77,0
28564,note_on,,0,0,1,,,,,,,,,,0,,75,54
28600,note_on,,36,0,1,,,,,,,,,,0,,75,0
28612,note_on,,12,0,1,,,,,,,,,,0,,77,70
28616,note_on,,768,0,3,,,,,,,,,,2,,58,0
28640,note_on,,28,0,1,,,,,,,,,,0,,55,38
28656,note_on,,16,0,1,,,,,,,,,,0,,75,57
28668,note_on,,12,0,1,,,,,,,,,,0,,77,0
28684,note_on,,16,0,1,,,,,,,,,,0,,55,0
28720,note_on,,0,0,1,,,,,,,,,,0,,74,80
28720,note_on,,36,0,1,,,,,,,,,,0,,75,0
28728,note_on,,8,0,1,,,,,,,,,,0,,63,0
28752,note_on,,24,0,1,,,,,,,,,,0,,58,0
28796,note_on,,44,0,1,,,,,,,,,,0,,74,0
28800,note_on,,4,0,1,,,,,,,,,,0,,75,78
28868,note_on,,68,0,1,,,,,,,,,,0,,75,0
28888,note_on,,20,0,1,,,,,,,,,,0,,79,77
28908,note_on,,0,0,2,,,,,,,,,,1,,63,0
28908,note_on,,1060,0,2,,,,,,,,,,1,,55,0
28956,note_on,,68,0,1,,,,,,,,,,0,,79,0
28972,note_on,,16,0,1,,,,,,,,,,0,,77,80
29056,control_change,,84,0,1,,,,,,,,64,72,0,,,
29068,control_change,,12,0,1,,,,,,,,64,0,0,,,
29076,note_on,,8,0,1,,,,,,,,,,0,,75,78
29076,note_on,,168,0,2,,,,,,,,,,1,,61,42
29076,note_on,,0,0,2,,,,,,,,,,1,,56,42
29076,note_on,,700,0,4,,,,,,,,,,3,,41,41
29080,note_on,,0,0,1,,,,,,,,,,0,,41,47
29080,note_on,,4,0,1,,,,,,,,,,0,,77,0
29120,control_change,,40,0,1,,,,,,,,64,104,0,,,
29128,control_change,,8,0,1,,,,,,,,64,127,0,,,
29148,note_on,,20,0,1,,,,,,,,,,0,,41,0
29188,note_on,,40,0,1,,,,,,,,,,0,,73,75
29200,note_on,,12,0,1,,,,,,,,,,0,,75,0
29272,note_on,,72,0,1,,,,,,,,,,0,,73,0
29276,note_on,,4,0,1,,,,,,,,,,0,,75,77
29364,note_on,,88,0,1,,,,,,,,,,0,,75,0
29372,note_on,,8,0,1,,,,,,,,,,0,,73,75
29396,note_on,,24,0,1,,,,,,,,,,0,,61,36
29404,note_on,,8,0,1,,,,,,,,,,0,,56,37
29488,note_on,,84,0,1,,,,,,,,,,0,,72,79
29492,note_on,,4,0,1,,,,,,,,,,0,,73,0
29504,note_on,,12,0,1,,,,,,,,,,0,,61,0
29520,note_on,,444,0,2,,,,,,,,,,1,,56,0
29524,note_on,,20,0,1,,,,,,,,,,0,,56,0
29592,note_on,,68,0,1,,,,,,,,,,0,,72,0
29600,note_on,,8,0,1,,,,,,,,,,0,,73,82
29732,note_on,,212,0,2,,,,,,,,,,1,,58,42
29732,note_on,,132,0,1,,,,,,,,,,0,,72,80
29732,note_on,,1116,0,3,,,,,,,,,,2,,51,37
29732,note_on,,656,0,4,,,,,,,,,,3,,43,42
29736,note_on,,4,0,1,,,,,,,,,,0,,73,0
29756,control_change,,20,0,1,,,,,,,,64,72,0,,,
29764,note_on,,8,0,1,,,,,,,,,,0,,43,48
29768,control_change,,4,0,1,,,,,,,,64,0,0,,,
29820,control_change,,52,0,1,,,,,,,,64,56,0,,,
29832,control_change,,12,0,1,,,,,,,,64,127,0,,,
29844,note_on,,112,0,4,,,,,,,,,,3,,41,0
29856,note_on,,24,0,1,,,,,,,,,,0,,43,0
29872,note_on,,16,0,1,,,,,,,,,,0,,72,0
29876,note_on,,4,0,1,,,,,,,,,,0,,73,80
29988,note_on,,112,0,1,,,,,,,,,,0,,73,0
29992,note_on,,4,0,1,,,,,,,,,,0,,77,82
30072,note_on,,340,0,2,,,,,,,,,,1,,61,0
30104,note_on,,112,0,1,,,,,,,,,,0,,51,47
30104,note_on,,0,0,1,,,,,,,,,,0,,58,36
30108,note_on,,4,0,1,,,,,,,,,,0,,63,29
30128,control_change,,20,0,1,,,,,,,,64,72,0,,,
30140,control_change,,12,0,1,,,,,,,,64,0,0,,,
30200,control_change,,60,0,1,,,,,,,,64,127,0,,,
30252,note_on,,52,0,1,,,,,,,,,,0,,75,76
30256,note_on,,4,0,1,,,,,,,,,,0,,77,0
30272,note_on,,16,0,1,,,,,,,,,,0,,63,0
30296,note_on,,24,0,1,,,,,,,,,,0,,58,0
30304,note_on,,8,0,1,,,,,,,,,,0,,51,0
30396,note_on,,92,0,1,,,,,,,,,,0,,73,75
30400,note_on,,4,0,1,,,,,,,,,,0,,75,0
30408,note_on,,336,0,2,,,,,,,,,,1,,58,0
30500,note_on,,656,0,4,,,,,,,,,,3,,43,0
30500,note_on,,768,0,3,,,,,,,,,,2,,51,0
30564,note_on,,164,0,1,,,,,,,,,,0,,73,0
30592,note_on,,92,0,4,,,,,,,,,,3,,44,45
30592,note_on,,92,0,3,,,,,,,,,,2,,51,37
30592,note_on,,184,0,2,,,,,,,,,,1,,60,42
30592,note_on,,28,0,1,,,,,,,,,,0,,72,77
30620,note_on,,28,0,1,,,,,,,,,,0,,32,50
30656,control_change,,36,0,1,,,,,,,,64,24,0,,,
30668,control_change,,12,0,1,,,,,,,,64,0,0,,,
30740,control_change,,72,0,1,,,,,,,,64,127,0,,,
30748,note_on,,8,0,1,,,,,,,,,,0,,32,0
30948,note_on,,200,0,1,,,,,,,,,,0,,51,50
31080,note_on,,132,0,1,,,,,,,,,,0,,72,0
31184,note_on,,104,0,1,,,,,,,,,,0,,72,79
31204,note_on,,20,0,1,,,,,,,,,,0,,56,40
31224,note_on,,20,0,1,,,,,,,,,,0,,51,0
31268,note_on,,676,0,2,,,,,,,,,,1,,60,0
31360,note_on,,768,0,3,,,,,,,,,,2,,51,0
31464,note_on,,240,0,1,,,,,,,,,,0,,60,59
31520,note_on,,56,0,1,,,,,,,,,,0,,60,0
31532,note_on,,12,0,1,,,,,,,,,,0,,72,0
31536,note_on,,4,0,1,,,,,,,,,,0,,56,0
31568,note_on,,32,0,1,,,,,,,,,,0,,72,80
31660,note_on,,92,0,1,,,,,,,,,,0,,72,0
31732,note_on,,372,0,3,,,,,,,,,,2,,53,37
31732,note_on,,1140,0,4,,,,,,,,,,3,,37,42
31732,note_on,,72,0,1,,,,,,,,,,0,,72,83
31732,note_on,,464,0,2,,,,,,,,,,1,,58,36
31732,note_on,,0,0,2,,,,,,,,,,1,,61,42
31744,note_on,,12,0,4,,,,,,,,,,3,,44,0
31764,note_on,,32,0,1,,,,,,,,,,0,,37,40
31800,control_change,,36,0,1,,,,,,,,64,104,0,,,
31812,control_change,,12,0,1,,,,,,,,64,0,0,,,
31872,control_change,,60,0,1,,,,,,,,64,127,0,,,
31884,note_on,,12,0,1,,,,,,,,,,0,,37,0
32064,note_on,,180,0,1,,,,,,,,,,0,,61,36
32072,note_on,,8,0,1,,,,,,,,,,0,,53,36
32076,note_on,,4,0,1,,,,,,,,,,0,,58,33
32104,note_on,,28,0,1,,,,,,,,,,0,,53,0
32108,note_on,,4,0,1,,,,,,,,,,0,,58,0
32132,note_on,,24,0,1,,,,,,,,,,0,,61,0
32132,note_on,,0,0,1,,,,,,,,,,0,,72,0
32144,note_on,,12,0,1,,,,,,,,,,0,,65,72
32228,note_on,,0,0,1,,,,,,,,,,0,,61,38
32228,note_on,,84,0,1,,,,,,,,,,0,,70,79
32228,note_on,,0,0,1,,,,,,,,,,0,,65,38
32228,note_on,,0,0,1,,,,,,,,,,0,,58,38
32244,note_on,,16,0,1,,,,,,,,,,0,,65,0
32308,note_on,,64,0,1,,,,,,,,,,0,,73,83
32324,note_on,,16,0,1,,,,,,,,,,0,,70,0
32352,note_on,,28,0,1,,,,,,,,,,0,,73,0
32372,note_on,,20,0,1,,,,,,,,,,0,,65,0
32372,note_on,,0,0,1,,,,,,,,,,0,,61,0
32372,note_on,,0,0,1,,,,,,,,,,0,,58,0
32392,note_on,,20,0,1,,,,,,,,,,0,,77,85
32460,note_on,,68,0,1,,,,,,,,,,0,,77,0
32476,note_on,,0,0,1,,,,,,,,,,0,,65,42
32476,note_on,,0,0,1,,,,,,,,,,0,,61,42
32476,note_on,,0,0,1,,,,,,,,,,0,,70,42
32476,note_on,,16,0,1,,,,,,,,,,0,,82,80
32548,note_on,,72,0,1,,,,,,,,,,0,,82,0
32604,note_on,,56,0,1,,,,,,,,,,0,,91,84
32604,set_tempo,,8648,1,0,,,,,,500000,,,,,,,
32636,note_on,,0,0,1,,,,,,,,,,0,,61,0
32636,note_on,,32,0,1,,,,,,,,,,0,,70,0
32636,note_on,,0,0,1,,,,,,,,,,0,,65,0
32796,note_on,,160,0,1,,,,,,,,,,0,,91,0
33040,set_tempo,,436,1,0,,,,,,714286,,,,,,,
33040,note_on,,244,0,1,,,,,,,,,,0,,89,83
33156,note_on,,116,0,1,,,,,,,,,,0,,89,0
33164,note_on,,1432,0,3,,,,,,,,,,2,,53,0
33164,note_on,,0,0,2,,,,,,,,,,1,,58,0
33164,note_on,,1420,0,4,,,,,,,,,,3,,37,0
33164,note_on,,1432,0,2,,,,,,,,,,1,,61,0
33192,note_on,,36,0,1,,,,,,,,,,0,,82,72
33192,note_on,,28,0,2,,,,,,,,,,1,,58,42
33192,note_on,,28,0,4,,,,,,,,,,3,,39,44
33192,note_on,,28,0,3,,,,,,,,,,2,,55,38
33208,note_on,,16,0,1,,,,,,,,,,0,,39,34
33216,note_on,,8,0,1,,,,,,,,,,0,,27,36
33216,control_change,,0,0,1,,,,,,,,64,72,0,,,
33228,control_change,,12,0,1,,,,,,,,64,0,0,,,
33292,control_change,,0,0,1,,,,,,,,64,127,0,,,
33292,note_on,,64,0,1,,,,,,,,,,0,,27,0
33304,note_on,,12,0,1,,,,,,,,,,0,,39,0
33504,note_on,,200,0,1,,,,,,,,,,0,,63,32
