tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,data,note,velocity
19981,note_off,,,,,4,0,1,,,,0,,83,0
19995,note_on,,,,,14,0,1,,,,0,,72,41
20021,note_off,,,,,26,0,1,,,,0,,71,0
20306,note_on,,,,,285,0,1,,,,0,,68,46
20309,note_off,,,,,3,0,1,,,,0,,72,0
20338,note_on,,,,,29,0,1,,,,0,,50,62
20350,note_on,,,,,12,0,1,,,,0,,69,62
20353,note_on,,,,,3,0,1,,,,0,,74,62
20370,note_off,,,,,17,0,1,,,,0,,81,0
20379,note_off,,,,,9,0,1,,,,0,,68,0
20411,control_change,,,,,32,0,1,,64,0,0,,,
20455,note_off,,,,,44,0,1,,,,0,,74,0
20664,note_off,,,,,209,0,1,,,,0,,69,0
20684,note_on,,,,,20,0,1,,,,0,,68,52
20719,note_on,,,,,35,0,1,,,,0,,60,78
20721,note_on,,,,,2,0,1,,,,0,,54,43
20729,note_on,,,,,8,0,1,,,,0,,69,54
20734,note_off,,,,,5,0,1,,,,0,,50,0
20744,note_on,,,,,10,0,1,,,,0,,74,78
20753,note_off,,,,,9,0,1,,,,0,,68,0
20950,note_off,,,,,197,0,1,,,,0,,54,0
20950,note_off,,,,,0,0,1,,,,0,,60,0
20959,note_off,,,,,9,0,1,,,,0,,62,0
21063,note_off,,,,,104,0,1,,,,0,,69,0
21078,note_on,,,,,15,0,1,,,,0,,73,44
21113,note_on,,,,,35,0,1,,,,0,,83,82
21127,note_on,,,,,14,0,1,,,,0,,74,66
21136,note_off,,,,,9,0,1,,,,0,,74,0
21155,note_off,,,,,19,0,1,,,,0,,73,0
21358,note_off,,,,,203,0,1,,,,0,,83,0
21362,note_off,,,,,4,0,1,,,,0,,74,0
21487,note_on,,,,,125,0,1,,,,0,,71,46
21490,note_on,,,,,3,0,1,,,,0,,81,68
21509,note_on,,,,,19,0,1,,,,0,,72,53
21534,note_off,,,,,25,0,1,,,,0,,71,0
21823,note_off,,,,,289,0,1,,,,0,,81,0
21824,note_off,,,,,1,0,1,,,,0,,72,0
21867,note_on,,,,,43,0,1,,,,0,,79,82
21868,note_on,,,,,1,0,1,,,,0,,43,74
21900,note_on,,,,,32,0,1,,,,0,,70,33
21913,note_off,,,,,13,0,1,,,,0,,43,0
21931,note_on,,,,,18,0,1,,,,0,,71,56
21964,note_off,,,,,33,0,1,,,,0,,70,0
21988,control_change,,,,,24,0,1,,64,127,0,,,
22227,note_off,,,,,239,0,1,,,,0,,71,0
22238,note_on,,,,,11,0,1,,,,0,,73,45
22262,note_off,,,,,24,0,1,,,,0,,79,0
22265,note_on,,,,,3,0,1,,,,0,,62,66
22267,note_on,,,,,2,0,1,,,,0,,83,68
22277,note_on,,,,,10,0,1,,,,0,,74,49
22313,note_off,,,,,36,0,1,,,,0,,73,0
22512,note_off,,,,,199,0,1,,,,0,,83,0
22594,note_off,,,,,82,0,1,,,,0,,74,0
22613,note_on,,,,,19,0,1,,,,0,,73,41
22629,note_on,,,,,16,0,1,,,,0,,74,66
22642,note_on,,,,,13,0,1,,,,0,,50,51
22651,note_on,,,,,9,0,1,,,,0,,83,76
22681,note_off,,,,,30,0,1,,,,0,,73,0
22972,note_off,,,,,291,0,1,,,,0,,83,0
22982,control_change,,,,,10,0,1,,64,0,0,,,
22991,note_off,,,,,9,0,1,,,,0,,74,0
23003,note_on,,,,,12,0,1,,,,0,,73,35
23016,note_on,,,,,13,0,1,,,,0,,74,72
23021,note_on,,,,,5,0,1,,,,0,,83,84
23026,note_off,,,,,5,0,1,,,,0,,62,0
23036,note_on,,,,,10,0,1,,,,0,,44,41
23045,note_off,,,,,9,0,1,,,,0,,50,0
23059,note_off,,,,,14,0,1,,,,0,,73,0
23100,note_off,,,,,41,0,1,,,,0,,44,0
23175,control_change,,,,,75,0,1,,64,127,0,,,
23378,note_off,,,,,203,0,1,,,,0,,74,0
23385,note_on,,,,,7,0,1,,,,0,,76,70
23390,note_on,,,,,5,0,1,,,,0,,62,68
23407,note_on,,,,,17,0,1,,,,0,,77,49
23416,note_on,,,,,9,0,1,,,,0,,86,74
23434,note_off,,,,,18,0,1,,,,0,,83,0
23447,note_off,,,,,13,0,1,,,,0,,76,0
23756,note_off,,,,,309,0,1,,,,0,,86,0
23769,note_on,,,,,13,0,1,,,,0,,50,78
23772,note_off,,,,,3,0,1,,,,0,,77,0
23779,note_on,,,,,7,0,1,,,,0,,84,74
23783,note_on,,,,,4,0,1,,,,0,,75,54
23817,note_on,,,,,34,0,1,,,,0,,76,62
23845,note_off,,,,,28,0,1,,,,0,,75,0
24101,control_change,,,,,256,0,1,,64,0,0,,,
24150,note_off,,,,,49,0,1,,,,0,,76,0
24152,note_off,,,,,2,0,1,,,,0,,84,0
24155,note_on,,,,,3,0,1,,,,0,,73,43
24158,note_on,,,,,3,0,1,,,,0,,45,76
24168,note_off,,,,,10,0,1,,,,0,,50,0
24176,note_off,,,,,8,0,1,,,,0,,62,0
24179,note_on,,,,,3,0,1,,,,0,,74,54
24183,note_on,,,,,4,0,1,,,,0,,83,78
24215,note_off,,,,,32,0,1,,,,0,,73,0
24225,note_off,,,,,10,0,1,,,,0,,45,0
24342,control_change,,,,,117,0,1,,64,127,0,,,
24538,note_off,,,,,196,0,1,,,,0,,74,0
24550,note_on,,,,,12,0,1,,,,0,,71,48
24551,note_on,,,,,1,0,1,,,,0,,62,66
24563,note_on,,,,,12,0,1,,,,0,,81,66
24576,note_on,,,,,13,0,1,,,,0,,72,56
24596,note_off,,,,,20,0,1,,,,0,,83,0
24604,note_off,,,,,8,0,1,,,,0,,71,0
24894,note_off,,,,,290,0,1,,,,0,,72,0
24919,note_on,,,,,25,0,1,,,,0,,68,47
24943,note_on,,,,,24,0,1,,,,0,,60,46
24943,note_on,,,,,0,0,1,,,,0,,54,44
24949,note_on,,,,,6,0,1,,,,0,,50,54
24951,note_on,,,,,2,0,1,,,,0,,69,60
24969,note_on,,,,,18,0,1,,,,0,,74,72
24981,note_off,,,,,12,0,1,,,,0,,68,0
24997,note_off,,,,,16,0,1,,,,0,,81,0
25139,note_off,,,,,142,0,1,,,,0,,60,0
25140,note_off,,,,,1,0,1,,,,0,,50,0
25148,note_off,,,,,8,0,1,,,,0,,54,0
25150,note_off,,,,,2,0,1,,,,0,,62,0
25278,note_off,,,,,128,0,1,,,,0,,74,0
25279,control_change,,,,,1,0,1,,64,0,0,,,
25291,note_off,,,,,12,0,1,,,,0,,69,0
25307,note_on,,,,,16,0,1,,,,0,,68,37
25332,note_on,,,,,25,0,1,,,,0,,69,51
25344,note_on,,,,,12,0,1,,,,0,,38,74
25351,note_on,,,,,7,0,1,,,,0,,74,70
25370,note_off,,,,,19,0,1,,,,0,,68,0
25392,note_off,,,,,22,0,1,,,,0,,38,0
25423,control_change,,,,,31,0,1,,10,64,0,,,
25502,control_change,,,,,79,0,1,,64,127,0,,,
25584,note_off,,,,,82,0,1,,,,0,,74,0
25692,note_off,,,,,108,0,1,,,,0,,69,0
25695,note_on,,,,,3,0,1,,,,0,,70,49
25723,note_on,,,,,28,0,1,,,,0,,74,68
25728,note_on,,,,,5,0,1,,,,0,,62,78
25748,note_on,,,,,20,0,1,,,,0,,71,50
25773,note_off,,,,,25,0,1,,,,0,,70,0
25985,note_off,,,,,212,0,1,,,,0,,74,0
26078,note_off,,,,,93,0,1,,,,0,,71,0
26086,note_on,,,,,8,0,1,,,,0,,67,58
26087,note_on,,,,,1,0,1,,,,0,,54,39
26090,note_on,,,,,3,0,1,,,,0,,60,53
26094,note_on,,,,,4,0,1,,,,0,,50,46
26106,note_on,,,,,12,0,1,,,,0,,74,82
26119,note_on,,,,,13,0,1,,,,0,,69,52
26148,note_off,,,,,29,0,1,,,,0,,67,0
26397,note_off,,,,,249,0,1,,,,0,,74,0
26407,control_change,,,,,10,0,1,,64,0,0,,,
26465,note_off,,,,,58,0,1,,,,0,,69,0
26467,note_off,,,,,2,0,1,,,,0,,50,0
26471,note_on,,,,,4,0,1,,,,0,,66,44
26478,note_off,,,,,7,0,1,,,,0,,60,0
26485,note_off,,,,,7,0,1,,,,0,,54,0
26485,note_on,,,,,0,0,1,,,,0,,43,80
26489,note_on,,,,,4,0,1,,,,0,,71,76
26491,note_off,,,,,2,0,1,,,,0,,62,0
26509,note_on,,,,,18,0,1,,,,0,,67,44
26528,note_off,,,,,19,0,1,,,,0,,43,0
26537,note_off,,,,,9,0,1,,,,0,,66,0
26686,control_change,,,,,149,0,1,,64,127,0,,,
26808,note_on,,,,,122,0,1,,,,0,,64,64
26831,note_off,,,,,23,0,1,,,,0,,67,0
26839,note_on,,,,,8,0,1,,,,0,,62,68
26855,note_on,,,,,16,0,1,,,,0,,70,39
26866,note_off,,,,,11,0,1,,,,0,,71,0
26872,note_on,,,,,6,0,1,,,,0,,74,80
26874,note_off,,,,,2,0,1,,,,0,,64,0
26889,note_on,,,,,15,0,1,,,,0,,71,52
26919,note_off,,,,,30,0,1,,,,0,,70,0
27203,note_off,,,,,284,0,1,,,,0,,71,0
27216,note_off,,,,,13,0,1,,,,0,,74,0
27218,note_on,,,,,2,0,1,,,,0,,73,51
27244,note_on,,,,,26,0,1,,,,0,,50,62
27248,note_on,,,,,4,0,1,,,,0,,83,74
27256,note_on,,,,,8,0,1,,,,0,,74,72
27286,note_off,,,,,30,0,1,,,,0,,73,0
27556,note_off,,,,,270,0,1,,,,0,,83,0
27591,note_off,,,,,35,0,1,,,,0,,74,0
27600,control_change,,,,,9,0,1,,64,0,0,,,
27612,note_on,,,,,12,0,1,,,,0,,83,76
27613,note_on,,,,,1,0,1,,,,0,,73,42
27623,note_on,,,,,10,0,1,,,,0,,44,54
27646,note_off,,,,,23,0,1,,,,0,,50,0
27659,note_on,,,,,13,0,1,,,,0,,74,52
27668,note_off,,,,,9,0,1,,,,0,,62,0
27694,note_off,,,,,26,0,1,,,,0,,73,0
27716,note_off,,,,,22,0,1,,,,0,,44,0
27883,control_change,,,,,167,0,1,,64,127,0,,,
27957,note_on,,,,,74,0,1,,,,0,,64,64
27979,note_off,,,,,22,0,1,,,,0,,74,0
27986,note_on,,,,,7,0,1,,,,0,,62,64
27993,note_on,,,,,7,0,1,,,,0,,76,68
28011,note_on,,,,,18,0,1,,,,0,,77,46
28012,note_off,,,,,1,0,1,,,,0,,83,0
28017,note_off,,,,,5,0,1,,,,0,,64,0
28036,note_on,,,,,19,0,1,,,,0,,86,74
28051,note_off,,,,,15,0,1,,,,0,,76,0
28358,note_on,,,,,307,0,1,,,,0,,75,54
28363,note_off,,,,,5,0,1,,,,0,,86,0
28364,note_off,,,,,1,0,1,,,,0,,77,0
28387,note_on,,,,,23,0,1,,,,0,,76,54
28405,note_on,,,,,18,0,1,,,,0,,84,66
28417,note_on,,,,,12,0,1,,,,0,,50,80
28427,note_off,,,,,10,0,1,,,,0,,75,0
28757,note_off,,,,,330,0,1,,,,0,,84,0
28764,note_on,,,,,7,0,1,,,,0,,73,53
28771,note_off,,,,,7,0,1,,,,0,,76,0
28777,note_off,,,,,6,0,1,,,,0,,62,0
28791,note_on,,,,,0,0,1,,,,0,,83,74
28791,note_on,,,,,14,0,1,,,,0,,45,88
28792,note_off,,,,,1,0,1,,,,0,,50,0
28794,note_on,,,,,2,0,1,,,,0,,74,60
28795,control_change,,,,,1,0,1,,64,0,0,,,
28830,note_off,,,,,35,0,1,,,,0,,73,0
28866,note_off,,,,,36,0,1,,,,0,,45,0
29072,control_change,,,,,206,0,1,,64,127,0,,,
29113,note_on,,,,,41,0,1,,,,0,,64,70
29141,note_off,,,,,28,0,1,,,,0,,74,0
29153,note_on,,,,,12,0,1,,,,0,,62,80
29163,note_on,,,,,10,0,1,,,,0,,71,50
29182,note_off,,,,,19,0,1,,,,0,,64,0
29193,note_off,,,,,11,0,1,,,,0,,83,0
29198,note_on,,,,,5,0,1,,,,0,,81,56
29203,note_on,,,,,5,0,1,,,,0,,72,54
29235,note_off,,,,,32,0,1,,,,0,,71,0
29535,note_on,,,,,300,0,1,,,,0,,68,48
29549,note_on,,,,,14,0,1,,,,0,,60,62
29550,note_off,,,,,1,0,1,,,,0,,72,0
29552,note_on,,,,,2,0,1,,,,0,,54,45
29558,note_on,,,,,6,0,1,,,,0,,50,52
29576,note_on,,,,,18,0,1,,,,0,,74,70
29577,note_on,,,,,1,0,1,,,,0,,69,62
29601,note_off,,,,,24,0,1,,,,0,,81,0
29614,note_off,,,,,13,0,1,,,,0,,68,0
29889,note_off,,,,,275,0,1,,,,0,,69,0
29895,note_off,,,,,6,0,1,,,,0,,74,0
29909,note_on,,,,,14,0,1,,,,0,,68,41
29919,control_change,,,,,10,0,1,,64,0,0,,,
29938,note_on,,,,,19,0,1,,,,0,,69,49
29941,note_on,,,,,3,0,1,,,,0,,74,72
29952,note_on,,,,,11,0,1,,,,0,,38,76
29952,control_change,,,,,0,0,1,,10,64,0,,,
29964,note_off,,,,,12,0,1,,,,0,,50,0
29968,note_off,,,,,4,0,1,,,,0,,54,0
29973,note_off,,,,,5,0,1,,,,0,,60,0
29975,note_off,,,,,2,0,1,,,,0,,62,0
29976,note_off,,,,,1,0,1,,,,0,,68,0
29999,note_off,,,,,23,0,1,,,,0,,38,0
30163,control_change,,,,,164,0,1,,64,127,0,,,
30224,note_off,,,,,61,0,1,,,,0,,74,0
30282,note_on,,,,,58,0,1,,,,0,,64,70
30288,note_off,,,,,6,0,1,,,,0,,69,0
30294,note_on,,,,,6,0,1,,,,0,,70,46
30322,note_on,,,,,28,0,1,,,,0,,62,80
30333,note_on,,,,,11,0,1,,,,0,,74,74
30340,note_on,,,,,7,0,1,,,,0,,71,51
30341,note_off,,,,,1,0,1,,,,0,,64,0
30371,note_off,,,,,30,0,1,,,,0,,70,0
30655,note_off,,,,,284,0,1,,,,0,,74,0
30671,note_off,,,,,16,0,1,,,,0,,71,0
30684,note_on,,,,,13,0,1,,,,0,,60,66
30688,note_on,,,,,4,0,1,,,,0,,67,50
30690,note_on,,,,,2,0,1,,,,0,,54,30
30695,note_on,,,,,5,0,1,,,,0,,50,41
30718,note_on,,,,,23,0,1,,,,0,,69,51
30719,note_on,,,,,1,0,1,,,,0,,74,68
30746,note_off,,,,,27,0,1,,,,0,,67,0
31009,control_change,,,,,263,0,1,,64,0,0,,,
31073,note_off,,,,,64,0,1,,,,0,,74,0
31080,note_off,,,,,7,0,1,,,,0,,69,0
31097,note_on,,,,,17,0,1,,,,0,,66,43
31105,note_off,,,,,8,0,1,,,,0,,54,0
31113,note_off,,,,,8,0,1,,,,0,,60,0
31113,note_on,,,,,0,0,1,,,,0,,43,64
31116,note_on,,,,,3,0,1,,,,0,,71,66
31125,note_on,,,,,9,0,1,,,,0,,67,53
31127,note_off,,,,,2,0,1,,,,0,,50,0
31155,note_off,,,,,28,0,1,,,,0,,66,0
31167,note_off,,,,,12,0,1,,,,0,,62,0
31232,control_change,,,,,65,0,1,,64,127,0,,,
31340,note_off,,,,,108,0,1,,,,0,,43,0
31457,note_off,,,,,117,0,1,,,,0,,67,0
31479,note_on,,,,,22,0,1,,,,0,,70,39
31490,note_off,,,,,11,0,1,,,,0,,71,0
31506,note_on,,,,,16,0,1,,,,0,,74,78
31513,note_on,,,,,7,0,1,,,,0,,62,72
31514,note_on,,,,,1,0,1,,,,0,,71,54
31517,note_on,,,,,3,0,1,,,,0,,59,68
31538,note_off,,,,,21,0,1,,,,0,,70,0
31811,note_off,,,,,273,0,1,,,,0,,62,0
31829,note_off,,,,,18,0,1,,,,0,,59,0
31834,note_off,,,,,5,0,1,,,,0,,74,0
31839,note_off,,,,,5,0,1,,,,0,,71,0
31854,note_on,,,,,15,0,1,,,,0,,73,50
31855,note_on,,,,,1,0,1,,,,0,,79,72
31872,note_on,,,,,17,0,1,,,,0,,67,68
31876,note_on,,,,,4,0,1,,,,0,,62,74
31886,note_on,,,,,10,0,1,,,,0,,74,68
31918,note_off,,,,,32,0,1,,,,0,,73,0
32088,note_off,,,,,170,0,1,,,,0,,67,0
32110,note_off,,,,,22,0,1,,,,0,,62,0
32205,note_off,,,,,95,0,1,,,,0,,79,0
32215,note_off,,,,,10,0,1,,,,0,,74,0
32215,note_on,,,,,0,0,1,,,,0,,67,53
32217,note_on,,,,,2,0,1,,,,0,,71,66
32222,note_on,,,,,5,0,1,,,,0,,83,60
32248,note_on,,,,,26,0,1,,,,0,,78,50
32269,note_on,,,,,21,0,1,,,,0,,79,42
32301,note_off,,,,,32,0,1,,,,0,,78,0
32537,note_off,,,,,236,0,1,,,,0,,71,0
32553,note_off,,,,,16,0,1,,,,0,,67,0
32563,note_off,,,,,10,0,1,,,,0,,79,0
32574,note_on,,,,,11,0,1,,,,0,,82,50
32578,note_off,,,,,4,0,1,,,,0,,83,0
32584,note_on,,,,,6,0,1,,,,0,,83,60
32590,note_on,,,,,6,0,1,,,,0,,74,80
32591,note_on,,,,,1,0,1,,,,0,,71,74
32597,note_on,,,,,6,0,1,,,,0,,86,78
32672,note_off,,,,,75,0,1,,,,0,,82,0
32915,note_off,,,,,243,0,1,,,,0,,74,0
32926,note_off,,,,,11,0,1,,,,0,,71,0
32954,note_off,,,,,28,0,1,,,,0,,83,0
32962,note_on,,,,,8,0,1,,,,0,,74,84
32962,note_on,,,,,0,0,1,,,,0,,79,88
32963,note_on,,,,,1,0,1,,,,0,,85,52
32987,note_off,,,,,24,0,1,,,,0,,86,0
33008,note_on,,,,,21,0,1,,,,0,,86,56
33025,note_on,,,,,17,0,1,,,,0,,91,84
33036,note_off,,,,,11,0,1,,,,0,,85,0
33349,note_off,,,,,313,0,1,,,,0,,79,0
33352,note_off,,,,,3,0,1,,,,0,,74,0
33385,note_off,,,,,33,0,1,,,,0,,86,0
33387,note_on,,,,,2,0,1,,,,0,,83,94
33387,note_on,,,,,0,0,1,,,,0,,79,98
33403,note_on,,,,,16,0,1,,,,0,,90,80
33412,note_off,,,,,9,0,1,,,,0,,91,0
33413,note_on,,,,,1,0,1,,,,0,,95,96
33447,note_on,,,,,34,0,1,,,,0,,91,74
33472,note_off,,,,,25,0,1,,,,0,,90,0
33626,note_off,,,,,154,0,1,,,,0,,79,0
33627,note_off,,,,,1,0,1,,,,0,,83,0
33721,note_off,,,,,94,0,1,,,,0,,91,0
33755,control_change,,,,,34,0,1,,64,0,0,,,
33793,note_on,,,,,38,0,1,,,,0,,91,81
33794,note_off,,,,,1,0,1,,,,0,,95,0
33798,note_on,,,,,4,0,1,,,,0,,85,50
33838,note_on,,,,,40,0,1,,,,0,,86,66
33871,note_off,,,,,33,0,1,,,,0,,85,0
34154,note_on,,,,,283,0,1,,,,0,,82,53
34165,note_off,,,,,11,0,1,,,,0,,86,0
34192,note_on,,,,,27,0,1,,,,0,,83,62
34196,note_on,,,,,4,0,1,,,,0,,86,72
34220,note_off,,,,,24,0,1,,,,0,,91,0
34223,note_off,,,,,3,0,1,,,,0,,82,0
34464,set_tempo,,,,,21792,1,0,330114,,,,,,
34527,note_off,,,,,304,0,1,,,,0,,83,0
34538,note_on,,,,,11,0,1,,,,0,,78,42
34560,set_tempo,,,,,96,1,0,333350,,,,,,
34570,note_off,,,,,32,0,1,,,,0,,86,0
34572,note_on,,,,,2,0,1,,,,0,,83,66
34577,note_on,,,,,5,0,1,,,,0,,79,58
34603,note_off,,,,,26,0,1,,,,0,,78,0
34656,set_tempo,,,,,96,1,0,336650,,,,,,
34752,set_tempo,,,,,96,1,0,340007,,,,,,
34848,set_tempo,,,,,96,1,0,343453,,,,,,
34849,note_off,,,,,246,0,1,,,,0,,83,0
34897,note_off,,,,,48,0,1,,,,0,,79,0
34925,note_on,,,,,28,0,1,,,,0,,73,30
34939,note_on,,,,,14,0,1,,,,0,,79,50
34944,set_tempo,,,,,96,1,0,346994,,,,,,
34955,note_on,,,,,16,0,1,,,,0,,74,49
34999,note_off,,,,,44,0,1,,,,0,,73,0
35040,set_tempo,,,,,96,1,0,350573,,,,,,
35136,set_tempo,,,,,96,1,0,354230,,,,,,
35232,set_tempo,,,,,96,1,0,357949,,,,,,
35254,note_off,,,,,255,0,1,,,,0,,79,0
35302,note_on,,,,,48,0,1,,,,0,,70,41
35310,note_on,,,,,8,0,1,,,,0,,74,42
35319,note_off,,,,,9,0,1,,,,0,,74,0
35328,set_tempo,,,,,96,1,0,361783,,,,,,
35347,note_on,,,,,28,0,1,,,,0,,71,37
35371,note_off,,,,,24,0,1,,,,0,,70,0
35424,set_tempo,,,,,96,1,0,365665,,,,,,
35520,set_tempo,,,,,96,1,0,369647,,,,,,
35546,note_off,,,,,175,0,1,,,,0,,74,0
35616,set_tempo,,,,,96,1,0,373727,,,,,,
35624,note_off,,,,,78,0,1,,,,0,,71,0
35712,control_change,,,,,0,0,1,,10,64,0,,,
35712,control_change,,,,,0,0,1,,10,64,0,,,
35712,note_on,,,,,0,0,1,,,,0,,63,29
35712,note_on,,,,,0,0,1,,,,0,,64,56
35712,note_on,,,,,0,0,1,,,,0,,40,37
35712,note_on,,,,,0,0,1,,,,0,,47,37
35712,note_on,,,,,88,0,1,,,,0,,55,37
35712,note_on,,,,,0,0,1,,,,0,,71,54
35712,set_tempo,,,,,96,1,0,328747,,,,,,
35771,note_off,,,,,59,0,1,,,,0,,63,0
35971,control_change,,,,,200,0,1,,10,64,0,,,
35993,note_off,,,,,22,0,1,,,,0,,47,0
35994,note_off,,,,,1,0,1,,,,0,,55,0
36009,note_off,,,,,15,0,1,,,,0,,40,0
36081,note_on,,,,,72,0,1,,,,0,,66,39
36100,note_on,,,,,19,0,1,,,,0,,67,74
36113,note_on,,,,,13,0,1,,,,0,,76,76
36122,note_off,,,,,9,0,1,,,,0,,64,0
36129,note_off,,,,,7,0,1,,,,0,,66,0
36142,note_off,,,,,13,0,1,,,,0,,71,0
36455,note_on,,,,,313,0,1,,,,0,,43,39
36479,note_on,,,,,24,0,1,,,,0,,59,54
36482,note_on,,,,,3,0,1,,,,0,,52,51
36483,note_on,,,,,1,0,1,,,,0,,79,80
36487,note_on,,,,,4,0,1,,,,0,,70,39
36500,note_off,,,,,13,0,1,,,,0,,76,0
36504,note_on,,,,,4,0,1,,,,0,,71,68
36510,note_off,,,,,6,0,1,,,,0,,67,0
36534,note_off,,,,,24,0,1,,,,0,,70,0
36675,note_off,,,,,141,0,1,,,,0,,43,0
36686,note_off,,,,,11,0,1,,,,0,,52,0
36710,note_off,,,,,24,0,1,,,,0,,59,0
36830,note_off,,,,,120,0,1,,,,0,,79,0
36853,note_off,,,,,23,0,1,,,,0,,71,0
36856,note_on,,,,,3,0,1,,,,0,,79,76
36857,note_on,,,,,1,0,1,,,,0,,45,46
36873,note_on,,,,,16,0,1,,,,0,,71,78
36885,note_on,,,,,12,0,1,,,,0,,60,56
36888,note_on,,,,,3,0,1,,,,0,,52,46
36898,note_on,,,,,10,0,1,,,,0,,69,51
36933,note_off,,,,,35,0,1,,,,0,,71,0
37227,note_off,,,,,294,0,1,,,,0,,45,0
37236,note_off,,,,,9,0,1,,,,0,,52,0
37236,note_off,,,,,0,0,1,,,,0,,60,0
37251,note_on,,,,,15,0,1,,,,0,,78,58
37256,note_off,,,,,5,0,1,,,,0,,69,0
37263,note_on,,,,,7,0,1,,,,0,,68,53
37270,note_off,,,,,7,0,1,,,,0,,79,0
37294,note_on,,,,,24,0,1,,,,0,,69,47
37325,note_off,,,,,31,0,1,,,,0,,68,0
37615,note_on,,,,,290,0,1,,,,0,,57,47
37620,note_on,,,,,5,0,1,,,,0,,48,41
37631,note_on,,,,,11,0,1,,,,0,,64,50
37643,note_on,,,,,12,0,1,,,,0,,72,58
37649,note_on,,,,,6,0,1,,,,0,,81,62
37651,note_off,,,,,2,0,1,,,,0,,69,0
37661,note_on,,,,,10,0,1,,,,0,,71,35
37672,note_off,,,,,11,0,1,,,,0,,78,0
37699,note_off,,,,,27,0,1,,,,0,,72,0
37897,note_off,,,,,198,0,1,,,,0,,48,0
37923,note_off,,,,,26,0,1,,,,0,,64,0
37940,note_off,,,,,17,0,1,,,,0,,57,0
38006,note_off,,,,,66,0,1,,,,0,,71,0
38009,note_on,,,,,3,0,1,,,,0,,57,29
38019,note_on,,,,,10,0,1,,,,0,,47,50
38026,note_on,,,,,7,0,1,,,,0,,71,62
38028,note_on,,,,,2,0,1,,,,0,,79,68
38029,note_on,,,,,1,0,1,,,,0,,63,47
38056,note_off,,,,,27,0,1,,,,0,,81,0
38057,note_on,,,,,1,0,1,,,,0,,69,51
38091,note_off,,,,,34,0,1,,,,0,,71,0
38392,note_off,,,,,301,0,1,,,,0,,69,0
38394,note_on,,,,,2,0,1,,,,0,,68,46
38396,note_off,,,,,2,0,1,,,,0,,63,0
38396,note_off,,,,,0,0,1,,,,0,,47,0
38405,note_off,,,,,9,0,1,,,,0,,57,0
38406,note_on,,,,,1,0,1,,,,0,,78,48
38425,note_off,,,,,19,0,1,,,,0,,79,0
38431,note_on,,,,,6,0,1,,,,0,,69,44
38475,note_off,,,,,44,0,1,,,,0,,68,0
38759,note_on,,,,,284,0,1,,,,0,,47,49
38762,note_off,,,,,3,0,1,,,,0,,69,0
38773,note_on,,,,,11,0,1,,,,0,,51,43
38778,note_on,,,,,5,0,1,,,,0,,71,51
38784,note_on,,,,,6,0,1,,,,0,,79,60
38789,note_on,,,,,5,0,1,,,,0,,69,60
38798,note_off,,,,,9,0,1,,,,0,,78,0
38826,note_off,,,,,28,0,1,,,,0,,71,0
39061,note_off,,,,,235,0,1,,,,0,,47,0
39079,note_off,,,,,18,0,1,,,,0,,51,0
39143,note_on,,,,,64,0,1,,,,0,,40,47
39149,note_on,,,,,6,0,1,,,,0,,78,56
39150,note_off,,,,,1,0,1,,,,0,,69,0
39159,note_on,,,,,9,0,1,,,,0,,69,46
39178,note_on,,,,,19,0,1,,,,0,,47,62
39179,note_off,,,,,1,0,1,,,,0,,79,0
39180,note_on,,,,,1,0,1,,,,0,,55,53
39205,note_on,,,,,25,0,1,,,,0,,67,26
39270,note_off,,,,,65,0,1,,,,0,,69,0
39522,note_off,,,,,252,0,1,,,,0,,67,0
39527,note_off,,,,,5,0,1,,,,0,,40,0
39528,note_on,,,,,1,0,1,,,,0,,66,48
39536,note_on,,,,,8,0,1,,,,0,,76,58
39540,note_off,,,,,4,0,1,,,,0,,47,0
39561,note_on,,,,,21,0,1,,,,0,,67,52
39562,note_off,,,,,1,0,1,,,,0,,55,0
39572,note_off,,,,,10,0,1,,,,0,,78,0
39591,note_off,,,,,19,0,1,,,,0,,66,0
39859,note_off,,,,,268,0,1,,,,0,,76,0
39875,note_on,,,,,16,0,1,,,,0,,42,42
39886,note_on,,,,,11,0,1,,,,0,,68,43
39900,note_off,,,,,14,0,1,,,,0,,67,0
39903,note_on,,,,,3,0,1,,,,0,,50,52
39904,note_on,,,,,1,0,1,,,,0,,57,58
39910,note_on,,,,,6,0,1,,,,0,,69,58
39926,note_on,,,,,16,0,1,,,,0,,74,56
39943,note_off,,,,,17,0,1,,,,0,,68,0
40213,note_off,,,,,270,0,1,,,,0,,42,0
40237,note_off,,,,,24,0,1,,,,0,,50,0
40252,note_off,,,,,15,0,1,,,,0,,57,0
40266,note_on,,,,,14,0,1,,,,0,,43,52
40279,note_on,,,,,13,0,1,,,,0,,66,45
40281,note_off,,,,,2,0,1,,,,0,,69,0
40283,note_off,,,,,2,0,1,,,,0,,74,0
40287,note_on,,,,,4,0,1,,,,0,,59,68
40299,note_on,,,,,12,0,1,,,,0,,50,51
40308,note_on,,,,,9,0,1,,,,0,,67,49
40318,note_on,,,,,10,0,1,,,,0,,74,84
40341,note_off,,,,,23,0,1,,,,0,,66,0
40679,note_on,,,,,338,0,1,,,,0,,70,46
40687,note_on,,,,,8,0,1,,,,0,,79,80
