tick,type,data,time,meta,track,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
17856,note_on,,32,0,1,,,,,,,,,0,,,61,0
17856,note_on,,0,0,1,,,,,,,,,0,,,73,0
17856,note_on,,0,0,1,,,,,,,,,0,,,58,80
17952,note_on,,96,0,1,,,,,,,,,0,,,67,0
17952,note_on,,0,0,1,,,,,,,,,0,,,73,70
18016,note_on,,64,0,1,,,,,,,,,0,,,54,0
18048,note_on,,32,0,1,,,,,,,,,0,,,73,0
18048,note_on,,0,0,1,,,,,,,,,0,,,54,57
18048,note_on,,0,0,1,,,,,,,,,0,,,65,71
18144,note_on,,96,0,1,,,,,,,,,0,,,65,0
18144,note_on,,0,0,1,,,,,,,,,0,,,66,73
18192,note_on,,48,0,1,,,,,,,,,0,,,58,0
18240,note_on,,0,0,1,,,,,,,,,0,,,74,73
18240,note_on,,48,0,1,,,,,,,,,0,,,66,0
18240,note_on,,0,0,1,,,,,,,,,0,,,59,76
18240,note_on,,0,0,1,,,,,,,,,0,,,62,79
18336,note_on,,96,0,1,,,,,,,,,0,,,74,0
18336,note_on,,0,0,1,,,,,,,,,0,,,71,74
18400,note_on,,64,0,1,,,,,,,,,0,,,62,0
18430,note_on,,30,0,1,,,,,,,,,0,,,71,0
18432,note_on,,2,0,1,,,,,,,,,0,,,59,0
18432,note_on,,0,0,1,,,,,,,,,0,,,66,73
18432,note_on,,0,0,1,,,,,,,,,0,,,58,62
18432,note_on,,0,0,1,,,,,,,,,0,,,64,72
18526,note_on,,94,0,1,,,,,,,,,0,,,54,0
18526,note_on,,0,0,1,,,,,,,,,0,,,66,0
18526,note_on,,0,0,1,,,,,,,,,0,,,58,0
18526,note_on,,0,0,1,,,,,,,,,0,,,64,0
18624,note_on,,98,0,1,,,,,,,,,0,,,42,73
18624,note_on,,0,0,1,,,,,,,,,0,,,30,76
18624,note_on,,0,0,1,,,,,,,,,0,,,67,94
18672,note_on,,48,0,1,,,,,,,,,0,,,42,0
18672,note_on,,0,0,1,,,,,,,,,0,,,30,0
18720,note_on,,48,0,1,,,,,,,,,0,,,67,0
18720,note_on,,0,0,1,,,,,,,,,0,,,66,90
18816,note_on,,0,0,1,,,,,,,,,0,,,65,94
18816,note_on,,96,0,1,,,,,,,,,0,,,66,0
18912,note_on,,96,0,1,,,,,,,,,0,,,65,0
18912,note_on,,0,0,1,,,,,,,,,0,,,64,91
19008,note_on,,96,0,1,,,,,,,,,0,,,64,0
19008,note_on,,0,0,1,,,,,,,,,0,,,64,93
19008,note_on,,0,0,1,,,,,,,,,0,,,55,80
19008,note_on,,0,0,1,,,,,,,,,0,,,50,75
19008,note_on,,0,0,1,,,,,,,,,0,,,47,73
19056,note_on,,48,0,1,,,,,,,,,0,,,55,0
19056,note_on,,0,0,1,,,,,,,,,0,,,47,0
19056,note_on,,0,0,1,,,,,,,,,0,,,50,0
19104,note_on,,48,0,1,,,,,,,,,0,,,64,0
19104,note_on,,0,0,1,,,,,,,,,0,,,62,93
19200,note_on,,0,0,1,,,,,,,,,0,,,42,73
19200,note_on,,96,0,1,,,,,,,,,0,,,62,0
19200,note_on,,0,0,1,,,,,,,,,0,,,61,88
19200,note_on,,0,0,1,,,,,,,,,0,,,30,70
19248,note_on,,0,0,1,,,,,,,,,0,,,42,0
19248,note_on,,48,0,1,,,,,,,,,0,,,30,0
19296,note_on,,48,0,1,,,,,,,,,0,,,61,0
19296,note_on,,0,0,1,,,,,,,,,0,,,59,88
19392,note_on,,96,0,1,,,,,,,,,0,,,59,0
19392,note_on,,0,0,1,,,,,,,,,0,,,57,92
19488,note_on,,96,0,1,,,,,,,,,0,,,57,0
19488,note_on,,0,0,1,,,,,,,,,0,,,55,88
19584,note_on,,96,0,1,,,,,,,,,0,,,55,0
19584,note_on,,0,0,1,,,,,,,,,0,,,54,96
19584,note_on,,0,0,1,,,,,,,,,0,,,49,78
19584,note_on,,0,0,1,,,,,,,,,0,,,45,78
19632,note_on,,0,0,1,,,,,,,,,0,,,45,0
19632,note_on,,48,0,1,,,,,,,,,0,,,49,0
19680,note_on,,0,0,1,,,,,,,,,0,,,55,94
19680,note_on,,48,0,1,,,,,,,,,0,,,54,0
19776,note_on,,96,0,1,,,,,,,,,0,,,55,0
19776,note_on,,0,0,1,,,,,,,,,0,,,30,71
19776,note_on,,0,0,1,,,,,,,,,0,,,53,87
19824,note_on,,48,0,1,,,,,,,,,0,,,30,0
19872,note_on,,48,0,1,,,,,,,,,0,,,53,0
19872,note_on,,0,0,1,,,,,,,,,0,,,54,81
19968,note_on,,96,0,1,,,,,,,,,0,,,54,0
19968,note_on,,0,0,1,,,,,,,,,0,,,43,77
19968,note_on,,0,0,1,,,,,,,,,0,,,59,80
19968,note_on,,0,0,1,,,,,,,,,0,,,47,78
20016,note_on,,0,0,1,,,,,,,,,0,,,43,0
20016,note_on,,48,0,1,,,,,,,,,0,,,47,0
20064,note_on,,48,0,1,,,,,,,,,0,,,59,0
20064,note_on,,0,0,1,,,,,,,,,0,,,53,77
20160,note_on,,96,0,1,,,,,,,,,0,,,53,0
20160,note_on,,0,0,1,,,,,,,,,0,,,45,76
20160,note_on,,0,0,1,,,,,,,,,0,,,42,77
20160,note_on,,0,0,1,,,,,,,,,0,,,50,79
20208,note_on,,48,0,1,,,,,,,,,0,,,45,0
20208,note_on,,0,0,1,,,,,,,,,0,,,42,0
20256,note_on,,0,0,1,,,,,,,,,0,,,52,80
20256,note_on,,48,0,1,,,,,,,,,0,,,50,0
20352,note_on,,0,0,1,,,,,,,,,0,,,30,76
20352,note_on,,0,0,1,,,,,,,,,0,,,49,75
20352,note_on,,96,0,1,,,,,,,,,0,,,52,0
20400,note_on,,48,0,1,,,,,,,,,0,,,30,0
20448,note_on,,0,0,1,,,,,,,,,0,,,50,69
20448,note_on,,48,0,1,,,,,,,,,0,,,49,0
20544,note_on,,0,0,1,,,,,,,,,0,,,55,70
20544,note_on,,96,0,1,,,,,,,,,0,,,50,0
20544,note_on,,0,0,1,,,,,,,,,0,,,40,76
20544,note_on,,0,0,1,,,,,,,,,0,,,43,75
20640,note_on,,96,0,1,,,,,,,,,0,,,55,0
20640,note_on,,0,0,1,,,,,,,,,0,,,47,66
20704,note_on,,64,0,1,,,,,,,,,0,,,40,0
20734,note_on,,30,0,1,,,,,,,,,0,,,47,0
20736,note_on,,2,0,1,,,,,,,,,0,,,46,64
20736,note_on,,0,0,1,,,,,,,,,0,,,37,76
20832,note_on,,96,0,1,,,,,,,,,0,,,46,0
20832,note_on,,0,0,1,,,,,,,,,0,,,49,58
20928,note_on,,96,0,1,,,,,,,,,0,,,49,0
20928,note_on,,0,0,1,,,,,,,,,0,,,52,63
21024,note_on,,0,0,1,,,,,,,,,0,,,55,65
21024,note_on,,96,0,1,,,,,,,,,0,,,52,0
21120,note_on,,0,0,1,,,,,,,,,0,,,58,59
21120,note_on,,96,0,1,,,,,,,,,0,,,55,0
21216,note_on,,0,0,1,,,,,,,,,0,,,61,62
21216,note_on,,96,0,1,,,,,,,,,0,,,58,0
21312,note_on,,0,0,1,,,,,,,,,0,,,63,67
21312,note_on,,96,0,1,,,,,,,,,0,,,61,0
21408,note_on,,96,0,1,,,,,,,,,0,,,63,0
21408,note_on,,0,0,1,,,,,,,,,0,,,64,63
21504,note_on,,96,0,1,,,,,,,,,0,,,64,0
21504,note_on,,0,0,1,,,,,,,,,0,,,65,62
21600,note_on,,96,0,1,,,,,,,,,0,,,65,0
21600,note_on,,0,0,1,,,,,,,,,0,,,66,63
21648,note_on,,48,0,1,,,,,,,,,0,,,37,0
21696,note_on,,0,0,1,,,,,,,,,0,,,35,76
21696,note_on,,0,0,1,,,,,,,,,0,,,67,65
21696,note_on,,48,0,1,,,,,,,,,0,,,66,0
21792,note_on,,0,0,1,,,,,,,,,0,,,62,65
21792,note_on,,96,0,1,,,,,,,,,0,,,67,0
21856,note_on,,64,0,1,,,,,,,,,0,,,35,0
21888,note_on,,32,0,1,,,,,,,,,0,,,62,0
21888,note_on,,0,0,1,,,,,,,,,0,,,34,76
21888,note_on,,0,0,1,,,,,,,,,0,,,61,67
21982,note_on,,94,0,1,,,,,,,,,0,,,61,0
21984,note_on,,2,0,1,,,,,,,,,0,,,64,71
22048,note_on,,64,0,1,,,,,,,,,0,,,43,0
22048,note_on,,0,0,1,,,,,,,,,0,,,34,0
22080,note_on,,0,0,1,,,,,,,,,0,,,73,75
22080,note_on,,0,0,1,,,,,,,,,0,,,76,78
22080,note_on,,32,0,1,,,,,,,,,0,,,64,0
22176,note_on,,96,0,1,,,,,,,,,0,,,73,0
22176,note_on,,0,0,1,,,,,,,,,0,,,76,0
22176,note_on,,0,0,1,,,,,,,,,0,,,70,78
22272,note_on,,0,0,1,,,,,,,,,0,,,67,77
22272,note_on,,96,0,1,,,,,,,,,0,,,70,0
22368,note_on,,0,0,1,,,,,,,,,0,,,65,78
22368,note_on,,96,0,1,,,,,,,,,0,,,67,0
22464,note_on,,0,0,1,,,,,,,,,0,,,64,82
22464,note_on,,96,0,1,,,,,,,,,0,,,65,0
22560,note_on,,0,0,1,,,,,,,,,0,,,63,81
22560,note_on,,96,0,1,,,,,,,,,0,,,64,0
22656,note_on,,0,0,1,,,,,,,,,0,,,55,73
22656,note_on,,0,0,1,,,,,,,,,0,,,62,83
22656,note_on,,96,0,1,,,,,,,,,0,,,63,0
22704,note_on,,48,0,1,,,,,,,,,0,,,55,0
22752,note_on,,48,0,1,,,,,,,,,0,,,62,0
22752,note_on,,0,0,1,,,,,,,,,0,,,61,75
22848,note_on,,0,0,1,,,,,,,,,0,,,60,77
22848,note_on,,96,0,1,,,,,,,,,0,,,61,0
22848,note_on,,0,0,1,,,,,,,,,0,,,55,71
22896,note_on,,48,0,1,,,,,,,,,0,,,55,0
22944,note_on,,0,0,1,,,,,,,,,0,,,59,83
22944,note_on,,48,0,1,,,,,,,,,0,,,60,0
23038,note_on,,94,0,1,,,,,,,,,0,,,59,0
23040,note_on,,0,0,1,,,,,,,,,0,,,55,70
23040,note_on,,0,0,1,,,,,,,,,0,,,58,85
23040,note_on,,2,0,1,,,,,,,,,0,,,49,73
23136,note_on,,0,0,1,,,,,,,,,0,,,61,88
23136,note_on,,96,0,1,,,,,,,,,0,,,58,0
23232,note_on,,0,0,1,,,,,,,,,0,,,64,87
23232,note_on,,96,0,1,,,,,,,,,0,,,61,0
23328,note_on,,0,0,1,,,,,,,,,0,,,67,87
23328,note_on,,96,0,1,,,,,,,,,0,,,64,0
23424,note_on,,0,0,1,,,,,,,,,0,,,70,85
23424,note_on,,96,0,1,,,,,,,,,0,,,67,0
23520,note_on,,96,0,1,,,,,,,,,0,,,70,0
23520,note_on,,0,0,1,,,,,,,,,0,,,73,93
23616,note_on,,0,0,1,,,,,,,,,0,,,75,96
23616,note_on,,96,0,1,,,,,,,,,0,,,73,0
23712,note_on,,0,0,1,,,,,,,,,0,,,76,97
23712,note_on,,96,0,1,,,,,,,,,0,,,75,0
23808,note_on,,0,0,1,,,,,,,,,0,,,77,97
23808,note_on,,96,0,1,,,,,,,,,0,,,76,0
23904,note_on,,0,0,1,,,,,,,,,0,,,78,99
23904,note_on,,96,0,1,,,,,,,,,0,,,77,0
24000,note_on,,0,0,1,,,,,,,,,0,,,47,73
24000,note_on,,0,0,1,,,,,,,,,0,,,79,100
24000,note_on,,0,0,1,,,,,,,,,0,,,78,0
24000,note_on,,96,0,1,,,,,,,,,0,,,49,0
24096,note_on,,96,0,1,,,,,,,,,0,,,79,0
24096,note_on,,0,0,1,,,,,,,,,0,,,74,109
24192,note_on,,0,0,1,,,,,,,,,0,,,46,70
24192,note_on,,0,0,1,,,,,,,,,0,,,73,108
24192,note_on,,0,0,1,,,,,,,,,0,,,74,0
24192,note_on,,96,0,1,,,,,,,,,0,,,47,0
24224,note_on,,32,0,1,,,,,,,,,0,,,73,0
24286,note_on,,0,0,1,,,,,,,,,0,,,46,0
24286,note_on,,62,0,1,,,,,,,,,0,,,55,0
24384,set_tempo,,19776,1,0,,181268,,,,,,,,,,,
24384,note_on,,0,0,1,,,,,,,,,0,,,60,97
24384,note_on,,0,0,1,,,,,,,,,0,,,82,108
24384,note_on,,0,0,1,,,,,,,,,0,,,79,113
24384,note_on,,0,0,1,,,,,,,,,0,,,70,110
24384,note_on,,98,0,1,,,,,,,,,0,,,76,104
24384,note_on,,0,0,1,,,,,,,,,0,,,48,89
24432,note_on,,0,0,1,,,,,,,,,0,,,60,0
24432,note_on,,0,0,1,,,,,,,,,0,,,48,0
24432,note_on,,0,0,1,,,,,,,,,0,,,82,0
24432,note_on,,0,0,1,,,,,,,,,0,,,79,0
24432,note_on,,0,0,1,,,,,,,,,0,,,70,0
24432,note_on,,48,0,1,,,,,,,,,0,,,76,0
24576,note_on,,0,0,1,,,,,,,,,0,,,76,107
24576,note_on,,0,0,1,,,,,,,,,0,,,71,107
24576,note_on,,0,0,1,,,,,,,,,0,,,59,97
24576,note_on,,144,0,1,,,,,,,,,0,,,83,110
24576,set_tempo,,192,1,0,,248962,,,,,,,,,,,
24576,note_on,,0,0,1,,,,,,,,,0,,,79,105
24576,note_on,,0,0,1,,,,,,,,,0,,,47,89
24624,note_on,,0,0,1,,,,,,,,,0,,,71,0
24624,note_on,,0,0,1,,,,,,,,,0,,,76,0
24624,note_on,,0,0,1,,,,,,,,,0,,,79,0
24624,note_on,,0,0,1,,,,,,,,,0,,,47,0
24624,note_on,,48,0,1,,,,,,,,,0,,,83,0
24624,note_on,,0,0,1,,,,,,,,,0,,,59,0
24768,set_tempo,,192,1,0,,317460,,,,,,,,,,,
24768,note_on,,144,0,1,,,,,,,,,0,,,58,92
24768,note_on,,0,0,1,,,,,,,,,0,,,46,93
24768,note_on,,0,0,1,,,,,,,,,0,,,76,113
24768,note_on,,0,0,1,,,,,,,,,0,,,79,110
24768,note_on,,0,0,1,,,,,,,,,0,,,85,107
24768,note_on,,0,0,1,,,,,,,,,0,,,73,113
24928,note_on,,160,0,1,,,,,,,,,0,,,58,0
24928,note_on,,0,0,1,,,,,,,,,0,,,73,0
24928,note_on,,0,0,1,,,,,,,,,0,,,85,0
24928,note_on,,0,0,1,,,,,,,,,0,,,79,0
24928,note_on,,0,0,1,,,,,,,,,0,,,76,0
24928,note_on,,0,0,1,,,,,,,,,0,,,46,0
24960,note_on,,0,0,1,,,,,,,,,0,,,43,70
24960,note_on,,32,0,1,,,,,,,,,0,,,55,72
24960,set_tempo,,192,1,0,,227272,,,,,,,,,,,
25152,note_on,,0,0,1,,,,,,,,,0,,,34,75
25152,note_on,,0,0,1,,,,,,,,,0,,,46,79
25152,note_on,,0,0,1,,,,,,,,,0,,,43,0
25152,note_on,,192,0,1,,,,,,,,,0,,,55,0
25152,set_tempo,,192,1,0,,212765,,,,,,,,,,,
25312,note_on,,0,0,1,,,,,,,,,0,,,34,0
25312,note_on,,160,0,1,,,,,,,,,0,,,46,0
25344,set_tempo,,192,1,0,,208333,,,,,,,,,,,
25344,note_on,,0,0,1,,,,,,,,,0,,,35,78
25344,note_on,,32,0,1,,,,,,,,,0,,,47,79
26112,note_on,,0,0,1,,,,,,,,,0,,,67,73
26112,note_on,,0,0,1,,,,,,,,,0,,,62,75
26112,note_on,,768,0,1,,,,,,,,,0,,,74,77
26112,set_tempo,,768,1,0,,242914,,,,,,,,,,,
26304,note_on,,0,0,1,,,,,,,,,0,,,67,68
26304,note_on,,0,0,1,,,,,,,,,0,,,55,67
26304,note_on,,0,0,1,,,,,,,,,0,,,62,66
26304,note_on,,0,0,1,,,,,,,,,0,,,67,0
26304,note_on,,0,0,1,,,,,,,,,0,,,62,0
26304,note_on,,192,0,1,,,,,,,,,0,,,74,0
26464,note_on,,0,0,1,,,,,,,,,0,,,55,0
26464,note_on,,160,0,1,,,,,,,,,0,,,67,0
26464,note_on,,0,0,1,,,,,,,,,0,,,62,0
26496,set_tempo,,384,1,0,,232558,,,,,,,,,,,
26496,note_on,,32,0,1,,,,,,,,,0,,,61,76
26496,note_on,,0,0,1,,,,,,,,,0,,,55,79
26496,note_on,,0,0,1,,,,,,,,,0,,,66,53
26688,note_on,,192,0,1,,,,,,,,,0,,,66,0
26688,note_on,,0,0,1,,,,,,,,,0,,,64,50
26688,set_tempo,,192,1,0,,171428,,,,,,,,,,,
26832,note_on,,0,0,1,,,,,,,,,0,,,55,0
26832,note_on,,144,0,1,,,,,,,,,0,,,47,0
26832,note_on,,0,0,1,,,,,,,,,0,,,61,0
26832,note_on,,0,0,1,,,,,,,,,0,,,35,0
26848,note_on,,16,0,1,,,,,,,,,0,,,64,0
26880,set_tempo,,192,1,0,,256410,,,,,,,,,,,
26880,note_on,,32,0,1,,,,,,,,,0,,,46,96
26880,note_on,,0,0,1,,,,,,,,,0,,,34,93
27040,note_on,,160,0,1,,,,,,,,,0,,,46,0
27040,note_on,,0,0,1,,,,,,,,,0,,,34,0
27072,set_tempo,,192,1,0,,171428,,,,,,,,,,,
27072,note_on,,0,0,1,,,,,,,,,0,,,57,94
27072,note_on,,32,0,1,,,,,,,,,0,,,45,88
27264,note_on,,0,0,1,,,,,,,,,0,,,57,0
27264,note_on,,0,0,1,,,,,,,,,0,,,55,93
27264,note_on,,0,0,1,,,,,,,,,0,,,43,91
27264,note_on,,192,0,1,,,,,,,,,0,,,45,0
27264,set_tempo,,192,1,0,,196721,,,,,,,,,,,
27456,set_tempo,,192,1,0,,215827,,,,,,,,,,,
27456,note_on,,0,0,1,,,,,,,,,0,,,46,94
27456,note_on,,192,0,1,,,,,,,,,0,,,55,0
27456,note_on,,0,0,1,,,,,,,,,0,,,43,0
27456,note_on,,0,0,1,,,,,,,,,0,,,34,90
27616,note_on,,0,0,1,,,,,,,,,0,,,46,0
27616,note_on,,160,0,1,,,,,,,,,0,,,34,0
27648,note_on,,32,0,1,,,,,,,,,0,,,35,88
27648,note_on,,0,0,1,,,,,,,,,0,,,47,92
27648,set_tempo,,192,1,0,,171428,,,,,,,,,,,
28032,note_on,,384,0,1,,,,,,,,,0,,,76,91
28032,note_on,,0,0,1,,,,,,,,,0,,,64,91
28032,note_on,,0,0,1,,,,,,,,,0,,,67,92
28032,set_tempo,,384,1,0,,186335,,,,,,,,,,,
28416,note_on,,0,0,1,,,,,,,,,0,,,74,92
28416,note_on,,0,0,1,,,,,,,,,0,,,67,90
28416,note_on,,0,0,1,,,,,,,,,0,,,62,88
28416,note_on,,0,0,1,,,,,,,,,0,,,67,0
28416,note_on,,384,0,1,,,,,,,,,0,,,76,0
28416,set_tempo,,384,1,0,,178041,,,,,,,,,,,
28416,note_on,,0,0,1,,,,,,,,,0,,,64,0
28608,note_on,,192,0,1,,,,,,,,,0,,,74,0
28608,note_on,,0,0,1,,,,,,,,,0,,,62,0
28608,note_on,,0,0,1,,,,,,,,,0,,,67,0
28608,note_on,,0,0,1,,,,,,,,,0,,,55,82
28608,note_on,,0,0,1,,,,,,,,,0,,,62,88
28608,note_on,,0,0,1,,,,,,,,,0,,,67,83
28608,set_tempo,,192,1,0,,223048,,,,,,,,,,,
28768,note_on,,160,0,1,,,,,,,,,0,,,55,0
28768,note_on,,0,0,1,,,,,,,,,0,,,62,0
28768,note_on,,0,0,1,,,,,,,,,0,,,67,0
28800,note_on,,32,0,1,,,,,,,,,0,,,66,75
28800,note_on,,0,0,1,,,,,,,,,0,,,61,63
28800,note_on,,0,0,1,,,,,,,,,0,,,55,60
28800,set_tempo,,192,1,0,,180180,,,,,,,,,,,
29136,note_on,,336,0,1,,,,,,,,,0,,,66,0
29184,note_on,,48,0,1,,,,,,,,,0,,,64,64
29184,set_tempo,,384,1,0,,229007,,,,,,,,,,,
29328,note_on,,0,0,1,,,,,,,,,0,,,47,0
29328,note_on,,144,0,1,,,,,,,,,0,,,35,0
29376,set_tempo,,192,1,0,,176991,,,,,,,,,,,
29376,note_on,,0,0,1,,,,,,,,,0,,,47,83
29376,note_on,,48,0,1,,,,,,,,,0,,,35,90
29424,note_on,,0,0,1,,,,,,,,,0,,,47,0
29424,note_on,,48,0,1,,,,,,,,,0,,,35,0
29568,note_on,,144,0,1,,,,,,,,,0,,,47,80
29568,set_tempo,,192,1,0,,157068,,,,,,,,,,,
29568,note_on,,0,0,1,,,,,,,,,0,,,35,85
29760,set_tempo,,192,1,0,,176991,,,,,,,,,,,
29760,note_on,,0,0,1,,,,,,,,,0,,,46,81
29760,note_on,,0,0,1,,,,,,,,,0,,,34,86
29760,note_on,,0,0,1,,,,,,,,,0,,,35,0
29760,note_on,,192,0,1,,,,,,,,,0,,,47,0
29904,note_on,,144,0,1,,,,,,,,,0,,,61,0
29904,note_on,,0,0,1,,,,,,,,,0,,,55,0
29904,note_on,,0,0,1,,,,,,,,,0,,,64,0
29920,note_on,,16,0,1,,,,,,,,,0,,,46,0
29920,note_on,,0,0,1,,,,,,,,,0,,,34,0
29952,note_on,,0,0,1,,,,,,,,,0,,,54,56
29952,note_on,,0,0,1,,,,,,,,,0,,,47,82
29952,set_tempo,,192,1,0,,248962,,,,,,,,,,,
29952,note_on,,0,0,1,,,,,,,,,0,,,64,62
29952,note_on,,0,0,1,,,,,,,,,0,,,59,60
29952,note_on,,32,0,1,,,,,,,,,0,,,35,81
30144,note_on,,0,0,1,,,,,,,,,0,,,62,56
30144,note_on,,192,0,1,,,,,,,,,0,,,64,0
30144,set_tempo,,192,1,0,,189873,,,,,,,,,,,
30288,note_on,,144,0,1,,,,,,,,,0,,,59,0
30288,note_on,,0,0,1,,,,,,,,,0,,,54,0
30304,note_on,,16,0,1,,,,,,,,,0,,,62,0
30480,note_on,,0,0,1,,,,,,,,,0,,,47,0
30480,note_on,,176,0,1,,,,,,,,,0,,,35,0
30528,note_on,,48,0,1,,,,,,,,,0,,,47,77
30528,set_tempo,,384,1,0,,208333,,,,,,,,,,,
30528,note_on,,0,0,1,,,,,,,,,0,,,35,74
30576,note_on,,0,0,1,,,,,,,,,0,,,35,0
30576,note_on,,48,0,1,,,,,,,,,0,,,47,0
30720,note_on,,144,0,1,,,,,,,,,0,,,47,70
30720,note_on,,0,0,1,,,,,,,,,0,,,35,67
30720,set_tempo,,192,1,0,,204081,,,,,,,,,,,
30912,note_on,,0,0,1,,,,,,,,,0,,,34,69
30912,note_on,,0,0,1,,,,,,,,,0,,,46,65
30912,note_on,,0,0,1,,,,,,,,,0,,,35,0
30912,note_on,,192,0,1,,,,,,,,,0,,,47,0
31072,note_on,,160,0,1,,,,,,,,,0,,,46,0
31072,note_on,,0,0,1,,,,,,,,,0,,,34,0
31104,note_on,,0,0,1,,,,,,,,,0,,,54,57
31104,note_on,,0,0,1,,,,,,,,,0,,,35,70
31104,note_on,,0,0,1,,,,,,,,,0,,,59,60
31104,note_on,,32,0,1,,,,,,,,,0,,,64,55
31104,set_tempo,,384,1,0,,257510,,,,,,,,,,,
31104,note_on,,0,0,1,,,,,,,,,0,,,47,69
31296,note_on,,192,0,1,,,,,,,,,0,,,64,0
31296,set_tempo,,192,1,0,,224719,,,,,,,,,,,
31296,note_on,,0,0,1,,,,,,,,,0,,,62,53
31440,note_on,,144,0,1,,,,,,,,,0,,,59,0
31440,note_on,,0,0,1,,,,,,,,,0,,,54,0
31456,note_on,,16,0,1,,,,,,,,,0,,,62,0
31632,note_on,,176,0,1,,,,,,,,,0,,,35,0
31632,note_on,,0,0,1,,,,,,,,,0,,,47,0
31680,set_tempo,,384,1,0,,327868,,,,,,,,,,,
31680,note_on,,0,0,1,,,,,,,,,0,,,35,56
31680,note_on,,48,0,1,,,,,,,,,0,,,47,57
31872,set_tempo,,192,1,0,,257510,,,,,,,,,,,
31872,note_on,,0,0,1,,,,,,,,,0,,,35,0
31872,note_on,,0,0,1,,,,,,,,,0,,,37,55
31872,note_on,,0,0,1,,,,,,,,,0,,,49,53
31872,note_on,,192,0,1,,,,,,,,,0,,,47,0
32064,note_on,,192,0,1,,,,,,,,,0,,,37,0
32064,note_on,,0,0,1,,,,,,,,,0,,,49,0
32064,note_on,,0,0,1,,,,,,,,,0,,,50,52
32064,note_on,,0,0,1,,,,,,,,,0,,,38,59
32064,set_tempo,,192,1,0,,428571,,,,,,,,,,,
32224,note_on,,160,0,1,,,,,,,,,0,,,50,0
32224,note_on,,0,0,1,,,,,,,,,0,,,38,0
32256,note_on,,0,0,1,,,,,,,,,0,,,40,57
32256,note_on,,0,0,1,,,,,,,,,0,,,62,43
32256,note_on,,0,0,1,,,,,,,,,0,,,55,60
32256,note_on,,0,0,1,,,,,,,,,0,,,28,51
32256,note_on,,32,0,1,,,,,,,,,0,,,59,59
32256,set_tempo,,192,1,0,,310880,,,,,,,,,,,
32640,note_on,,0,0,1,,,,,,,,,0,,,61,51
32640,note_on,,384,0,1,,,,,,,,,0,,,62,0
32640,set_tempo,,384,1,0,,375000,,,,,,,,,,,
32784,note_on,,0,0,1,,,,,,,,,0,,,55,0
32784,note_on,,0,0,1,,,,,,,,,0,,,28,0
32784,note_on,,0,0,1,,,,,,,,,0,,,40,0
32784,note_on,,144,0,1,,,,,,,,,0,,,59,0
32800,note_on,,16,0,1,,,,,,,,,0,,,61,0
32832,set_tempo,,192,1,0,,297029,,,,,,,,,,,
32832,note_on,,0,0,1,,,,,,,,,0,,,64,60
32832,note_on,,32,0,1,,,,,,,,,0,,,76,75
33984,note_on,,0,0,1,,,,,,,,,0,,,62,46
33984,note_on,,1152,0,1,,,,,,,,,0,,,74,40
33984,set_tempo,,1152,1,0,,224719,,,,,,,,,,,
34144,note_on,,0,0,1,,,,,,,,,0,,,62,0
34144,note_on,,160,0,1,,,,,,,,,0,,,74,0
34176,note_on,,32,0,1,,,,,,,,,0,,,61,48
34176,note_on,,0,0,1,,,,,,,,,0,,,73,44
34176,set_tempo,,192,1,0,,214285,,,,,,,,,,,
34336,note_on,,160,0,1,,,,,,,,,0,,,61,0
34336,note_on,,0,0,1,,,,,,,,,0,,,73,0
34368,set_tempo,,192,1,0,,257510,,,,,,,,,,,
34368,note_on,,32,0,1,,,,,,,,,0,,,59,50
34368,note_on,,0,0,1,,,,,,,,,0,,,71,44
34528,note_on,,160,0,1,,,,,,,,,0,,,59,0
34528,note_on,,0,0,1,,,,,,,,,0,,,71,0
34560,set_tempo,,192,1,0,,185758,,,,,,,,,,,
34560,note_on,,32,0,1,,,,,,,,,0,,,73,43
34560,note_on,,0,0,1,,,,,,,,,0,,,61,49
35088,note_on,,0,0,1,,,,,,,,,0,,,61,0
35088,note_on,,0,0,1,,,,,,,,,0,,,64,0
35088,note_on,,0,0,1,,,,,,,,,0,,,73,0
35088,note_on,,528,0,1,,,,,,,,,0,,,76,0
35136,set_tempo,,576,1,0,,731707,,,,,,,,,,,
35136,control_change,,0,0,1,,,,,,,,,0,64,127,,
35136,note_on,,0,0,1,,,,,,,,,0,,,43,58
35136,note_on,,0,0,1,,,,,,,,,0,,,55,62
35136,note_on,,0,0,1,,,,,,,,,0,,,71,78
35136,note_on,,48,0,1,,,,,,,,,0,,,64,74
35184,note_on,,48,0,1,,,,,,,,,0,,,64,0
35184,note_on,,0,0,1,,,,,,,,,0,,,43,0
35184,note_on,,0,0,1,,,,,,,,,0,,,55,0
35184,set_tempo,,48,1,0,,233463,,,,,,,,,,,
35184,note_on,,0,0,1,,,,,,,,,0,,,64,58
35184,note_on,,0,0,1,,,,,,,,,0,,,76,70
35184,note_on,,0,0,1,,,,,,,,,0,,,71,0
36288,set_tempo,,1104,1,0,,266666,,,,,,,,,,,
36288,note_on,,1104,0,1,,,,,,,,,0,,,62,50
36288,control_change,,0,0,1,,,,,,,,,0,64,0,,
36288,note_on,,0,0,1,,,,,,,,,0,,,74,43
36448,note_on,,160,0,1,,,,,,,,,0,,,62,0
