tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity,control,value
81723,note_off,,,,,59,0,2,,,,0,71,0,,
81779,note_off,,,,,56,0,2,,,,0,83,0,,
81835,control_change,,,,,197,0,3,,,,1,,,64,0
81920,key_signature,,,,,0,1,0,Gb,,,,,,,
81920,time_signature,2,4,24,8,2048,1,0,,,,,,,,
81920,note_on,,,,,85,0,3,,,,1,49,40,,
81920,note_on,,,,,0,0,3,,,,1,54,40,,
81920,note_on,,,,,0,0,3,,,,1,58,42,,
81920,note_on,,,,,141,0,2,,,,0,73,56,,
81941,control_change,,,,,21,0,3,,,,1,,,64,127
81997,note_off,,,,,56,0,3,,,,1,49,0,,
82074,note_off,,,,,77,0,3,,,,1,54,0,,
82150,note_off,,,,,76,0,3,,,,1,58,0,,
82176,note_on,,,,,0,0,2,,,,0,85,51,,
82176,note_on,,,,,256,0,2,,,,0,78,46,,
82432,note_off,,,,,256,0,2,,,,0,73,0,,
82432,note_off,,,,,0,0,2,,,,0,78,0,,
82432,note_on,,,,,0,0,2,,,,0,87,51,,
82432,note_off,,,,,0,0,2,,,,0,85,0,,
82432,note_on,,,,,0,0,2,,,,0,75,46,,
82432,note_on,,,,,282,0,3,,,,1,42,42,,
82491,note_off,,,,,59,0,2,,,,0,75,0,,
82547,note_off,,,,,56,0,2,,,,0,87,0,,
82662,note_off,,,,,230,0,3,,,,1,42,0,,
82688,note_on,,,,,0,0,2,,,,0,85,51,,
82688,note_on,,,,,141,0,2,,,,0,73,46,,
82741,control_change,,,,,79,0,3,,,,1,,,64,0
82747,note_off,,,,,59,0,2,,,,0,73,0,,
82803,note_off,,,,,56,0,2,,,,0,85,0,,
82944,note_on,,,,,141,0,2,,,,0,68,56,,
82944,note_on,,,,,0,0,3,,,,1,59,42,,
82944,note_on,,,,,203,0,3,,,,1,49,40,,
82944,note_on,,,,,0,0,3,,,,1,53,40,,
82955,control_change,,,,,11,0,3,,,,1,,,64,127
83021,note_off,,,,,66,0,3,,,,1,49,0,,
83098,note_off,,,,,77,0,3,,,,1,53,0,,
83174,note_off,,,,,76,0,3,,,,1,59,0,,
83200,note_on,,,,,256,0,2,,,,0,73,46,,
83200,note_on,,,,,0,0,2,,,,0,80,51,,
83456,note_on,,,,,282,0,3,,,,1,42,42,,
83456,note_on,,,,,0,0,2,,,,0,70,46,,
83456,note_off,,,,,0,0,2,,,,0,73,0,,
83456,note_off,,,,,0,0,2,,,,0,80,0,,
83456,note_on,,,,,0,0,2,,,,0,82,51,,
83456,note_off,,,,,256,0,2,,,,0,68,0,,
83515,note_off,,,,,59,0,2,,,,0,70,0,,
83571,note_off,,,,,56,0,2,,,,0,82,0,,
83686,note_off,,,,,230,0,3,,,,1,42,0,,
83712,note_on,,,,,141,0,2,,,,0,68,46,,
83712,note_on,,,,,0,0,2,,,,0,80,51,,
83771,note_off,,,,,59,0,2,,,,0,68,0,,
83827,note_off,,,,,56,0,2,,,,0,80,0,,
83883,control_change,,,,,197,0,3,,,,1,,,64,0
83968,note_on,,,,,0,0,3,,,,1,58,42,,
83968,key_signature,,,,,0,1,0,Gb,,,,,,,
83968,time_signature,2,4,24,8,2048,1,0,,,,,,,,
83968,note_on,,,,,0,0,3,,,,1,54,40,,
83968,note_on,,,,,141,0,2,,,,0,66,46,,
83968,note_on,,,,,0,0,2,,,,0,78,51,,
83968,note_on,,,,,85,0,3,,,,1,49,39,,
83989,control_change,,,,,21,0,3,,,,1,,,64,127
84045,note_off,,,,,56,0,3,,,,1,49,0,,
84086,note_off,,,,,118,0,2,,,,0,66,0,,
84122,note_off,,,,,77,0,3,,,,1,54,0,,
84198,note_off,,,,,112,0,2,,,,0,78,0,,
84198,note_off,,,,,76,0,3,,,,1,58,0,,
84480,note_on,,,,,282,0,3,,,,1,42,42,,
84710,note_off,,,,,230,0,3,,,,1,42,0,,
84789,control_change,,,,,79,0,3,,,,1,,,64,0
84992,note_on,,,,,0,0,3,,,,1,53,40,,
84992,note_on,,,,,203,0,3,,,,1,49,39,,
84992,note_on,,,,,0,0,2,,,,0,92,51,,
84992,note_on,,,,,794,0,2,,,,0,85,46,,
84992,note_on,,,,,0,0,3,,,,1,59,42,,
85003,control_change,,,,,11,0,3,,,,1,,,64,127
85069,note_off,,,,,66,0,3,,,,1,49,0,,
85146,note_off,,,,,77,0,3,,,,1,53,0,,
85222,note_off,,,,,76,0,3,,,,1,59,0,,
85248,note_off,,,,,256,0,2,,,,0,85,0,,
85248,note_on,,,,,0,0,2,,,,0,80,46,,
85504,note_on,,,,,0,0,2,,,,0,82,46,,
85504,note_off,,,,,256,0,2,,,,0,80,0,,
85504,note_on,,,,,0,0,2,,,,0,94,51,,
85504,note_on,,,,,282,0,3,,,,1,42,42,,
85504,note_off,,,,,0,0,2,,,,0,92,0,,
85563,note_off,,,,,59,0,2,,,,0,82,0,,
85619,note_off,,,,,56,0,2,,,,0,94,0,,
85734,note_off,,,,,230,0,3,,,,1,42,0,,
85760,note_on,,,,,0,0,2,,,,0,95,51,,
85760,note_on,,,,,141,0,2,,,,0,83,46,,
85767,set_tempo,,,,,0,1,0,,535714,,,,,,
85767,set_tempo,,,,,1799,1,0,,530973,,,,,,
85819,note_off,,,,,59,0,2,,,,0,83,0,,
85875,note_off,,,,,56,0,2,,,,0,95,0,,
85931,control_change,,,,,197,0,3,,,,1,,,64,0
86016,note_on,,,,,85,0,3,,,,1,49,40,,
86016,key_signature,,,,,0,1,0,Gb,,,,,,,
86016,note_on,,,,,0,0,2,,,,0,97,55,,
86016,note_on,,,,,141,0,2,,,,0,90,49,,
86016,note_on,,,,,0,0,3,,,,1,54,42,,
86016,note_on,,,,,0,0,3,,,,1,58,44,,
86016,time_signature,2,4,24,8,249,1,0,,,,,,,,
86037,control_change,,,,,21,0,3,,,,1,,,64,127
86093,note_off,,,,,56,0,3,,,,1,49,0,,
86170,note_off,,,,,77,0,3,,,,1,54,0,,
86246,note_off,,,,,76,0,3,,,,1,58,0,,
86272,note_on,,,,,0,0,2,,,,0,85,49,,
86272,note_off,,,,,256,0,2,,,,0,90,0,,
86528,note_on,,,,,0,0,2,,,,0,99,54,,
86528,note_on,,,,,0,0,2,,,,0,87,49,,
86528,note_off,,,,,256,0,2,,,,0,85,0,,
86528,note_on,,,,,282,0,3,,,,1,42,44,,
86528,note_off,,,,,0,0,2,,,,0,97,0,,
86587,note_off,,,,,59,0,2,,,,0,87,0,,
86643,note_off,,,,,56,0,2,,,,0,99,0,,
86758,note_off,,,,,230,0,3,,,,1,42,0,,
86784,note_on,,,,,141,0,2,,,,0,85,48,,
86784,note_on,,,,,0,0,2,,,,0,97,53,,
86837,control_change,,,,,79,0,3,,,,1,,,64,0
86843,note_off,,,,,59,0,2,,,,0,85,0,,
86899,note_off,,,,,56,0,2,,,,0,97,0,,
87040,note_on,,,,,203,0,3,,,,1,49,40,,
87040,note_on,,,,,0,0,3,,,,1,53,41,,
87040,note_on,,,,,0,0,3,,,,1,59,42,,
87040,note_on,,,,,0,0,2,,,,0,92,52,,
87040,note_on,,,,,141,0,2,,,,0,85,47,,
87051,control_change,,,,,11,0,3,,,,1,,,64,127
87117,note_off,,,,,66,0,3,,,,1,49,0,,
87194,note_off,,,,,77,0,3,,,,1,53,0,,
87270,note_off,,,,,76,0,3,,,,1,59,0,,
87296,note_on,,,,,0,0,2,,,,0,80,47,,
87296,note_off,,,,,256,0,2,,,,0,85,0,,
87552,note_on,,,,,282,0,3,,,,1,42,42,,
87552,note_on,,,,,0,0,2,,,,0,94,52,,
87552,note_off,,,,,0,0,2,,,,0,92,0,,
87552,note_on,,,,,0,0,2,,,,0,82,47,,
87552,note_off,,,,,256,0,2,,,,0,80,0,,
87611,note_off,,,,,59,0,2,,,,0,82,0,,
87667,note_off,,,,,56,0,2,,,,0,94,0,,
87782,note_off,,,,,230,0,3,,,,1,42,0,,
87808,note_on,,,,,0,0,2,,,,0,92,52,,
87808,note_on,,,,,141,0,2,,,,0,80,47,,
87867,note_off,,,,,59,0,2,,,,0,80,0,,
87923,note_off,,,,,56,0,2,,,,0,92,0,,
87979,control_change,,,,,197,0,3,,,,1,,,64,0
88064,note_on,,,,,0,0,3,,,,1,54,40,,
88064,note_on,,,,,0,0,3,,,,1,58,42,,
88064,note_on,,,,,85,0,3,,,,1,49,39,,
88064,time_signature,2,4,24,8,2048,1,0,,,,,,,,
88064,note_on,,,,,141,0,2,,,,0,82,46,,
88064,note_on,,,,,0,0,2,,,,0,85,51,,
88064,key_signature,,,,,0,1,0,Gb,,,,,,,
88085,control_change,,,,,21,0,3,,,,1,,,64,127
88141,note_off,,,,,56,0,3,,,,1,49,0,,
88218,note_off,,,,,77,0,3,,,,1,54,0,,
88294,note_off,,,,,76,0,3,,,,1,58,0,,
88320,note_off,,,,,256,0,2,,,,0,82,0,,
88320,note_on,,,,,0,0,2,,,,0,73,47,,
88576,note_on,,,,,282,0,3,,,,1,42,42,,
88576,note_off,,,,,0,0,2,,,,0,85,0,,
88576,note_off,,,,,256,0,2,,,,0,73,0,,
88576,note_on,,,,,0,0,2,,,,0,89,53,,
88576,note_on,,,,,0,0,2,,,,0,77,48,,
88635,note_off,,,,,59,0,2,,,,0,77,0,,
88691,note_off,,,,,56,0,2,,,,0,89,0,,
88806,note_off,,,,,230,0,3,,,,1,42,0,,
88832,note_on,,,,,141,0,2,,,,0,78,49,,
88832,note_on,,,,,0,0,2,,,,0,90,54,,
88885,control_change,,,,,79,0,3,,,,1,,,64,0
88891,note_off,,,,,59,0,2,,,,0,78,0,,
88947,note_off,,,,,56,0,2,,,,0,90,0,,
89088,note_on,,,,,0,0,3,,,,1,59,42,,
89088,note_on,,,,,0,0,3,,,,1,53,40,,
89088,note_on,,,,,203,0,3,,,,1,49,39,,
89088,note_on,,,,,141,0,2,,,,0,85,49,,
89088,note_on,,,,,0,0,2,,,,0,92,54,,
89099,control_change,,,,,11,0,3,,,,1,,,64,127
89165,note_off,,,,,66,0,3,,,,1,49,0,,
89242,note_off,,,,,77,0,3,,,,1,53,0,,
89318,note_off,,,,,76,0,3,,,,1,59,0,,
89344,note_on,,,,,0,0,2,,,,0,80,50,,
89344,note_off,,,,,256,0,2,,,,0,85,0,,
89600,note_off,,,,,0,0,2,,,,0,92,0,,
89600,note_off,,,,,256,0,2,,,,0,80,0,,
89600,note_on,,,,,0,0,2,,,,0,82,51,,
89600,note_on,,,,,0,0,2,,,,0,94,57,,
89600,note_on,,,,,282,0,3,,,,1,42,42,,
89659,note_off,,,,,59,0,2,,,,0,82,0,,
89715,note_off,,,,,56,0,2,,,,0,94,0,,
89830,note_off,,,,,230,0,3,,,,1,42,0,,
89856,note_on,,,,,141,0,2,,,,0,83,52,,
89856,note_on,,,,,0,0,2,,,,0,95,57,,
89915,note_off,,,,,59,0,2,,,,0,83,0,,
89971,note_off,,,,,56,0,2,,,,0,95,0,,
90027,control_change,,,,,197,0,3,,,,1,,,64,0
90112,note_on,,,,,0,0,2,,,,0,97,58,,
90112,note_on,,,,,141,0,2,,,,0,90,52,,
90112,time_signature,2,4,24,8,2048,1,0,,,,,,,,
90112,key_signature,,,,,0,1,0,Gb,,,,,,,
90112,note_on,,,,,85,0,3,,,,1,49,42,,
90112,note_on,,,,,0,0,3,,,,1,54,43,,
90112,note_on,,,,,0,0,3,,,,1,58,42,,
90133,control_change,,,,,21,0,3,,,,1,,,64,127
90189,note_off,,,,,56,0,3,,,,1,49,0,,
90266,note_off,,,,,77,0,3,,,,1,54,0,,
90342,note_off,,,,,76,0,3,,,,1,58,0,,
90368,note_off,,,,,256,0,2,,,,0,90,0,,
90368,note_on,,,,,0,0,2,,,,0,85,52,,
90624,note_off,,,,,0,0,2,,,,0,97,0,,
90624,note_off,,,,,256,0,2,,,,0,85,0,,
90624,note_on,,,,,0,0,2,,,,0,99,57,,
90624,note_on,,,,,0,0,2,,,,0,87,51,,
90624,note_on,,,,,282,0,3,,,,1,42,42,,
90854,note_off,,,,,230,0,3,,,,1,42,0,,
90880,note_on,,,,,0,0,2,,,,0,85,50,,
90880,note_on,,,,,0,0,2,,,,0,97,56,,
90880,note_off,,,,,256,0,2,,,,0,87,0,,
90880,note_off,,,,,0,0,2,,,,0,99,0,,
90933,control_change,,,,,79,0,3,,,,1,,,64,0
91136,note_on,,,,,0,0,3,,,,1,59,42,,
91136,note_on,,,,,0,0,3,,,,1,53,40,,
91136,note_on,,,,,203,0,3,,,,1,49,42,,
91136,note_on,,,,,0,0,2,,,,0,92,54,,
91136,note_on,,,,,0,0,2,,,,0,85,49,,
91136,note_off,,,,,0,0,2,,,,0,97,0,,
91136,note_off,,,,,256,0,2,,,,0,85,0,,
91147,control_change,,,,,11,0,3,,,,1,,,64,127
91213,note_off,,,,,66,0,3,,,,1,49,0,,
91290,note_off,,,,,77,0,3,,,,1,53,0,,
91366,note_off,,,,,76,0,3,,,,1,59,0,,
91392,note_off,,,,,256,0,2,,,,0,85,0,,
91392,note_on,,,,,0,0,2,,,,0,80,48,,
91648,note_on,,,,,0,0,2,,,,0,94,52,,
91648,note_on,,,,,0,0,2,,,,0,82,47,,
91648,note_on,,,,,282,0,3,,,,1,42,42,,
91648,note_off,,,,,256,0,2,,,,0,80,0,,
91648,note_off,,,,,0,0,2,,,,0,92,0,,
91878,note_off,,,,,230,0,3,,,,1,42,0,,
91904,note_on,,,,,0,0,2,,,,0,80,46,,
91904,note_off,,,,,0,0,2,,,,0,94,0,,
91904,note_off,,,,,256,0,2,,,,0,82,0,,
91904,note_on,,,,,0,0,2,,,,0,92,51,,
92075,control_change,,,,,197,0,3,,,,1,,,64,0
92160,note_on,,,,,0,0,3,,,,1,58,44,,
92160,key_signature,,,,,0,1,0,Gb,,,,,,,
92160,time_signature,2,4,24,8,2048,1,0,,,,,,,,
92160,note_off,,,,,256,0,2,,,,0,80,0,,
92160,note_off,,,,,0,0,2,,,,0,92,0,,
92160,note_on,,,,,85,0,3,,,,1,49,41,,
92160,note_on,,,,,0,0,2,,,,0,78,52,,
92278,note_off,,,,,118,0,3,,,,1,49,0,,
92390,note_off,,,,,112,0,3,,,,1,58,0,,
92416,note_off,,,,,256,0,2,,,,0,78,0,,
92416,note_on,,,,,0,0,2,,,,0,90,54,,
92672,note_on,,,,,0,0,2,,,,0,95,57,,
92672,note_on,,,,,282,0,3,,,,1,30,46,,
92672,note_off,,,,,256,0,2,,,,0,90,0,,
92672,note_on,,,,,0,0,2,,,,0,87,48,,
92683,control_change,,,,,11,0,3,,,,1,,,64,127
92902,note_off,,,,,219,0,3,,,,1,30,0,,
92928,note_off,,,,,0,0,2,,,,0,95,0,,
92928,note_on,,,,,0,0,2,,,,0,85,47,,
92928,note_off,,,,,256,0,2,,,,0,87,0,,
92928,note_on,,,,,0,0,2,,,,0,92,52,,
93184,note_off,,,,,256,0,2,,,,0,85,0,,
93184,note_off,,,,,0,0,2,,,,0,92,0,,
93184,note_on,,,,,0,0,2,,,,0,82,49,,
93184,note_on,,,,,282,0,3,,,,1,49,45,,
93414,note_off,,,,,230,0,3,,,,1,49,0,,
93440,note_off,,,,,256,0,2,,,,0,82,0,,
93440,note_on,,,,,0,0,2,,,,0,90,51,,
93696,note_off,,,,,256,0,2,,,,0,90,0,,
93696,note_on,,,,,0,0,2,,,,0,87,46,,
93696,note_on,,,,,0,0,2,,,,0,95,55,,
93696,note_on,,,,,282,0,3,,,,1,54,42,,
93696,note_on,,,,,0,0,3,,,,1,61,45,,
93814,note_off,,,,,118,0,3,,,,1,54,0,,
93926,note_off,,,,,112,0,3,,,,1,61,0,,
93952,note_off,,,,,0,0,2,,,,0,95,0,,
93952,note_on,,,,,0,0,2,,,,0,85,46,,
93952,note_on,,,,,0,0,2,,,,0,94,51,,
93952,note_off,,,,,256,0,2,,,,0,87,0,,
94208,note_on,,,,,0,0,3,,,,1,66,48,,
94208,note_on,,,,,282,0,3,,,,1,58,40,,
94208,note_off,,,,,0,0,2,,,,0,94,0,,
94208,time_signature,2,4,24,8,2048,1,0,,,,,,,,
94208,note_off,,,,,256,0,2,,,,0,85,0,,
94208,note_on,,,,,0,0,2,,,,0,82,48,,
94208,key_signature,,,,,0,1,0,Gb,,,,,,,
94326,note_off,,,,,118,0,3,,,,1,58,0,,
94438,note_off,,,,,112,0,3,,,,1,66,0,,
94464,note_off,,,,,256,0,2,,,,0,82,0,,
94464,note_on,,,,,0,0,2,,,,0,90,50,,
94720,note_off,,,,,256,0,2,,,,0,90,0,,
94720,note_on,,,,,0,0,3,,,,1,70,48,,
94720,note_on,,,,,0,0,2,,,,0,95,51,,
94720,note_on,,,,,282,0,3,,,,1,61,40,,
94720,note_on,,,,,0,0,2,,,,0,87,42,,
94838,note_off,,,,,118,0,3,,,,1,61,0,,
94950,note_off,,,,,112,0,3,,,,1,70,0,,
94976,note_off,,,,,256,0,2,,,,0,87,0,,
94976,note_off,,,,,0,0,2,,,,0,95,0,,
94976,note_on,,,,,0,0,2,,,,0,85,42,,
94976,note_on,,,,,0,0,2,,,,0,94,47,,
95072,set_tempo,,,,,0,1,0,,545454,,,,,,
95072,set_tempo,,,,,864,1,0,,540540,,,,,,
95232,note_on,,,,,282,0,3,,,,1,66,40,,
95232,note_on,,,,,0,0,2,,,,0,82,42,,
95232,note_off,,,,,256,0,2,,,,0,85,0,,
95232,note_on,,,,,0,0,3,,,,1,73,48,,
95232,note_off,,,,,0,0,2,,,,0,94,0,,
95350,note_off,,,,,118,0,3,,,,1,66,0,,
95462,note_off,,,,,112,0,3,,,,1,73,0,,
95488,note_on,,,,,0,0,2,,,,0,90,47,,
95488,note_off,,,,,256,0,2,,,,0,82,0,,
95744,note_on,,,,,282,0,3,,,,1,70,40,,
95744,note_on,,,,,0,0,2,,,,0,87,41,,
95744,note_off,,,,,256,0,2,,,,0,90,0,,
95744,note_on,,,,,0,0,2,,,,0,95,49,,
95744,note_on,,,,,0,0,3,,,,1,78,48,,
95862,note_off,,,,,118,0,3,,,,1,70,0,,
95974,note_off,,,,,112,0,3,,,,1,78,0,,
96000,note_on,,,,,0,0,2,,,,0,94,45,,
96000,note_on,,,,,0,0,2,,,,0,85,41,,
96000,note_off,,,,,0,0,2,,,,0,95,0,,
96000,note_off,,,,,256,0,2,,,,0,87,0,,
96256,note_on,,,,,0,0,2,,,,0,82,43,,
96256,note_off,,,,,0,0,2,,,,0,94,0,,
96256,note_off,,,,,256,0,2,,,,0,85,0,,
96256,time_signature,2,4,24,8,1184,1,0,,,,,,,,
96256,note_on,,,,,282,0,3,,,,1,66,40,,
96256,note_on,,,,,0,0,3,,,,1,73,48,,
96256,key_signature,,,,,0,1,0,Gb,,,,,,,
96374,note_off,,,,,118,0,3,,,,1,66,0,,
96486,note_off,,,,,112,0,3,,,,1,73,0,,
96512,note_on,,,,,0,0,2,,,,0,90,43,,
96512,note_off,,,,,256,0,2,,,,0,82,0,,
96768,note_on,,,,,0,0,3,,,,1,70,48,,
96768,note_on,,,,,282,0,3,,,,1,61,40,,
96768,note_off,,,,,256,0,2,,,,0,90,0,,
96768,note_on,,,,,0,0,2,,,,0,87,38,,
96768,note_on,,,,,0,0,2,,,,0,95,47,,
96886,note_off,,,,,118,0,3,,,,1,61,0,,
96998,note_off,,,,,112,0,3,,,,1,70,0,,
97024,note_off,,,,,256,0,2,,,,0,87,0,,
97024,note_off,,,,,0,0,2,,,,0,95,0,,
97024,note_on,,,,,0,0,2,,,,0,94,43,,
97280,note_on,,,,,282,0,3,,,,1,54,43,,
97280,note_off,,,,,256,0,2,,,,0,94,0,,
97280,note_on,,,,,0,0,2,,,,0,82,41,,
97280,note_on,,,,,0,0,3,,,,1,66,50,,
97398,note_off,,,,,118,0,3,,,,1,54,0,,
97510,note_off,,,,,112,0,3,,,,1,66,0,,
97536,note_on,,,,,0,0,2,,,,0,90,42,,
97536,note_off,,,,,256,0,2,,,,0,82,0,,
97792,note_on,,,,,0,0,2,,,,0,87,36,,
97792,note_on,,,,,0,0,2,,,,0,95,44,,
97792,note_off,,,,,256,0,2,,,,0,90,0,,
97792,note_on,,,,,0,0,3,,,,1,61,50,,
97792,note_on,,,,,282,0,3,,,,1,49,43,,
97910,note_off,,,,,118,0,3,,,,1,49,0,,
98022,note_off,,,,,112,0,3,,,,1,61,0,,
98048,note_on,,,,,0,0,2,,,,0,94,40,,
98048,note_on,,,,,0,0,2,,,,0,85,35,,
98048,note_off,,,,,0,0,2,,,,0,95,0,,
98048,note_off,,,,,256,0,2,,,,0,87,0,,
98304,note_on,,,,,282,0,3,,,,1,42,44,,
98304,note_on,,,,,0,0,2,,,,0,82,41,,
98304,note_off,,,,,256,0,2,,,,0,85,0,,
98304,note_on,,,,,0,0,3,,,,1,54,48,,
98304,note_off,,,,,0,0,2,,,,0,94,0,,
98304,time_signature,2,4,24,8,2048,1,0,,,,,,,,
98304,key_signature,,,,,0,1,0,Gb,,,,,,,
98422,note_off,,,,,118,0,3,,,,1,42,0,,
98534,note_off,,,,,112,0,3,,,,1,54,0,,
98560,note_on,,,,,0,0,2,,,,0,90,40,,
98560,note_off,,,,,256,0,2,,,,0,82,0,,
98816,note_on,,,,,0,0,3,,,,1,49,46,,
98816,note_on,,,,,0,0,2,,,,0,87,34,,
98816,note_on,,,,,0,0,2,,,,0,95,41,,
98816,note_on,,,,,282,0,3,,,,1,37,43,,
98816,note_off,,,,,256,0,2,,,,0,90,0,,
98934,note_off,,,,,118,0,3,,,,1,37,0,,
99046,note_off,,,,,112,0,3,,,,1,49,0,,
99072,note_on,,,,,0,0,2,,,,0,94,38,,
99072,note_on,,,,,0,0,2,,,,0,85,34,,
99072,note_off,,,,,0,0,2,,,,0,95,0,,
99072,note_off,,,,,256,0,2,,,,0,87,0,,
99157,set_tempo,,,,,0,1,0,,555555,,,,,,
99157,set_tempo,,,,,853,1,0,,550458,,,,,,
99328,note_on,,,,,0,0,3,,,,1,42,46,,
99328,note_off,,,,,256,0,2,,,,0,85,0,,
99328,note_off,,,,,0,0,2,,,,0,94,0,,
99328,note_on,,,,,282,0,3,,,,1,30,42,,
99328,note_on,,,,,0,0,2,,,,0,82,37,,
99446,note_off,,,,,118,0,3,,,,1,30,0,,
99558,note_off,,,,,112,0,3,,,,1,42,0,,
99584,note_off,,,,,256,0,2,,,,0,82,0,,
99584,note_on,,,,,0,0,2,,,,0,90,37,,
99840,note_on,,,,,0,0,3,,,,1,37,45,,
99840,note_off,,,,,256,0,2,,,,0,90,0,,
99840,note_on,,,,,282,0,3,,,,1,25,40,,
99840,note_on,,,,,0,0,2,,,,0,95,40,,
99840,note_on,,,,,0,0,2,,,,0,87,31,,
99958,note_off,,,,,118,0,3,,,,1,25,0,,
100070,note_off,,,,,112,0,3,,,,1,37,0,,
100096,note_off,,,,,256,0,2,,,,0,87,0,,
100096,note_off,,,,,0,0,2,,,,0,95,0,,
100096,note_on,,,,,0,0,2,,,,0,94,36,,
100096,note_on,,,,,0,0,2,,,,0,85,31,,
100352,note_on,,,,,0,0,3,,,,1,42,42,,
100352,note_on,,,,,282,0,3,,,,1,30,37,,
100352,note_off,,,,,256,0,2,,,,0,85,0,,
100352,time_signature,2,4,24,8,1195,1,0,,,,,,,,
100352,key_signature,,,,,0,1,0,Gb,,,,,,,
100352,note_off,,,,,0,0,2,,,,0,94,0,,
100352,note_on,,,,,0,0,2,,,,0,82,31,,
100352,note_on,,,,,0,0,2,,,,0,90,35,,
100470,note_off,,,,,118,0,3,,,,1,30,0,,
100582,note_off,,,,,112,0,3,,,,1,42,0,,
100864,note_on,,,,,282,0,3,,,,1,25,37,,
100864,note_on,,,,,0,0,3,,,,1,37,42,,
100864,note_off,,,,,0,0,2,,,,0,90,0,,
100864,note_off,,,,,512,0,2,,,,0,82,0,,
100982,note_off,,,,,118,0,3,,,,1,25,0,,
101094,note_off,,,,,112,0,3,,,,1,37,0,,
101376,note_on,,,,,0,0,3,,,,1,42,40,,
101376,note_on,,,,,282,0,3,,,,1,30,36,,
101494,note_off,,,,,118,0,3,,,,1,30,0,,
101606,note_off,,,,,112,0,3,,,,1,42,0,,
101888,note_on,,,,,282,0,3,,,,1,25,35,,
101888,note_on,,,,,0,0,3,,,,1,37,40,,
102006,note_off,,,,,118,0,3,,,,1,25,0,,
102118,note_off,,,,,112,0,3,,,,1,37,0,,
102400,note_on,,,,,282,0,3,,,,1,30,33,,
102400,note_on,,,,,0,0,3,,,,1,42,40,,
102400,time_signature,2,4,24,8,2048,1,0,,,,,,,,
102400,key_signature,,,,,0,1,0,Gb,,,,,,,
102518,note_off,,,,,118,0,3,,,,1,30,0,,
102630,note_off,,,,,112,0,3,,,,1,42,0,,
102912,note_on,,,,,282,0,3,,,,1,25,32,,
102912,note_on,,,,,0,0,3,,,,1,37,38,,
102976,control_change,,,,,64,0,3,,,,1,,,64,0
103030,note_off,,,,,54,0,3,,,,1,25,0,,
103142,note_off,,,,,112,0,3,,,,1,37,0,,
103243,set_tempo,,,,,0,1,0,,576923,,,,,,
103243,set_tempo,,,,,843,1,0,,566037,,,,,,
103307,set_tempo,,,,,64,1,0,,588235,,,,,,
103307,set_tempo,,,,,0,1,0,,600000,,,,,,
103371,set_tempo,,,,,64,1,0,,612244,,,,,,
103371,set_tempo,,,,,0,1,0,,625000,,,,,,
103424,note_on,,,,,2560,0,2,,,,0,58,28,,
103424,note_on,,,,,0,0,3,,,,1,42,34,,
103424,note_on,,,,,282,0,3,,,,1,30,26,,
103435,set_tempo,,,,,64,1,0,,638297,,,,,,
103435,set_tempo,,,,,0,1,0,,652173,,,,,,
103603,note_off,,,,,0,0,3,,,,1,42,0,,
103603,note_off,,,,,179,0,3,,,,1,30,0,,
103680,note_off,,,,,256,0,2,,,,0,58,0,,
103680,note_on,,,,,0,0,2,,,,0,66,28,,
103936,note_on,,,,,333,0,3,,,,1,37,29,,
103936,note_off,,,,,256,0,2,,,,0,66,0,,
103936,note_on,,,,,0,0,3,,,,1,49,37,,
103936,note_on,,,,,0,0,2,,,,0,63,25,,
103936,note_on,,,,,0,0,2,,,,0,71,34,,
104054,note_off,,,,,118,0,3,,,,1,37,0,,
104166,note_off,,,,,112,0,3,,,,1,49,0,,
104192,note_on,,,,,0,0,2,,,,0,70,30,,
104192,note_on,,,,,0,0,2,,,,0,61,25,,
104192,note_off,,,,,256,0,2,,,,0,63,0,,
104192,note_off,,,,,0,0,2,,,,0,71,0,,
104448,note_on,,,,,0,0,3,,,,1,54,37,,
104448,note_on,,,,,0,0,2,,,,0,66,30,,
104448,key_signature,,,,,0,1,0,Gb,,,,,,,
104448,time_signature,2,4,24,8,1013,1,0,,,,,,,,
104448,note_off,,,,,256,0,2,,,,0,61,0,,
104448,note_off,,,,,0,0,2,,,,0,70,0,,
104448,note_on,,,,,0,0,2,,,,0,58,25,,
104448,note_on,,,,,282,0,3,,,,1,42,29,,
104566,note_off,,,,,118,0,3,,,,1,42,0,,
104678,note_off,,,,,112,0,3,,,,1,54,0,,
104858,note_off,,,,,0,0,2,,,,0,66,0,,
104858,end_of_track,,,,,104858,1,1,,,,,,,,
104858,end_of_track,,,,,0,1,2,,,,,,,,
104858,note_off,,,,,410,0,2,,,,0,58,0,,
104858,end_of_track,,,,,410,1,0,,,,,,,,
104858,end_of_track,,,,,180,1,3,,,,,,,,
