tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,port,program,channel,control,value,note,velocity
24190,note_on,94,0,2,,,,,,,,,0,,,64,0
24190,note_on,0,0,2,,,,,,,,,0,,,71,0
24192,note_on,2,0,2,,,,,,,,,0,,,64,30
24192,note_on,0,0,2,,,,,,,,,0,,,71,30
24192,note_on,0,0,3,,,,,,,,,0,,,55,45
24192,note_on,192,0,3,,,,,,,,,0,,,57,0
24286,note_on,94,0,2,,,,,,,,,0,,,64,0
24286,note_on,0,0,2,,,,,,,,,0,,,71,0
24288,note_on,2,0,2,,,,,,,,,0,,,64,30
24288,note_on,0,0,2,,,,,,,,,0,,,71,30
24382,note_on,94,0,2,,,,,,,,,0,,,64,0
24382,note_on,0,0,2,,,,,,,,,0,,,71,0
24384,note_on,192,0,3,,,,,,,,,0,,,55,0
24384,note_on,0,0,3,,,,,,,,,0,,,56,45
24384,note_on,0,0,1,,,,,,,,,0,,,76,30
24384,note_on,384,0,1,,,,,,,,,0,,,76,0
24384,note_on,2,0,2,,,,,,,,,0,,,64,30
24384,note_on,0,0,2,,,,,,,,,0,,,71,30
24392,note_on,8,0,3,,,,,,,,,0,,,56,0
24392,note_on,0,0,3,,,,,,,,,0,,,57,45
24400,note_on,8,0,3,,,,,,,,,0,,,57,0
24400,note_on,0,0,3,,,,,,,,,0,,,56,45
24408,note_on,8,0,3,,,,,,,,,0,,,56,0
24408,note_on,0,0,3,,,,,,,,,0,,,57,45
24416,note_on,8,0,3,,,,,,,,,0,,,57,0
24416,note_on,0,0,3,,,,,,,,,0,,,56,45
24424,note_on,8,0,3,,,,,,,,,0,,,56,0
24424,note_on,0,0,3,,,,,,,,,0,,,57,45
24432,note_on,8,0,3,,,,,,,,,0,,,57,0
24432,note_on,0,0,3,,,,,,,,,0,,,56,45
24440,note_on,8,0,3,,,,,,,,,0,,,56,0
24440,note_on,0,0,3,,,,,,,,,0,,,57,45
24448,note_on,8,0,3,,,,,,,,,0,,,57,0
24448,note_on,0,0,3,,,,,,,,,0,,,56,45
24456,note_on,0,0,3,,,,,,,,,0,,,57,45
24456,note_on,8,0,3,,,,,,,,,0,,,56,0
24464,note_on,0,0,3,,,,,,,,,0,,,56,46
24464,note_on,8,0,3,,,,,,,,,0,,,57,0
24472,note_on,0,0,3,,,,,,,,,0,,,57,47
24472,note_on,8,0,3,,,,,,,,,0,,,56,0
24478,note_on,0,0,2,,,,,,,,,0,,,71,0
24478,note_on,94,0,2,,,,,,,,,0,,,64,0
24480,note_on,0,0,3,,,,,,,,,0,,,56,48
24480,note_on,0,0,2,,,,,,,,,0,,,71,30
24480,note_on,2,0,2,,,,,,,,,0,,,64,30
24480,note_on,8,0,3,,,,,,,,,0,,,57,0
24488,note_on,8,0,3,,,,,,,,,0,,,56,0
24488,note_on,0,0,3,,,,,,,,,0,,,57,49
24496,note_on,8,0,3,,,,,,,,,0,,,57,0
24496,note_on,0,0,3,,,,,,,,,0,,,56,50
24504,note_on,8,0,3,,,,,,,,,0,,,56,0
24504,note_on,0,0,3,,,,,,,,,0,,,57,51
24512,note_on,0,0,3,,,,,,,,,0,,,56,52
24512,note_on,8,0,3,,,,,,,,,0,,,57,0
24520,note_on,0,0,3,,,,,,,,,0,,,57,53
24520,note_on,8,0,3,,,,,,,,,0,,,56,0
24528,note_on,0,0,3,,,,,,,,,0,,,56,54
24528,note_on,8,0,3,,,,,,,,,0,,,57,0
24536,note_on,0,0,3,,,,,,,,,0,,,57,55
24536,note_on,8,0,3,,,,,,,,,0,,,56,0
24544,note_on,0,0,3,,,,,,,,,0,,,56,56
24544,note_on,8,0,3,,,,,,,,,0,,,57,0
24552,note_on,8,0,3,,,,,,,,,0,,,56,0
24552,note_on,0,0,3,,,,,,,,,0,,,57,57
24552,note_on,0,0,1,,,,,,,,,0,,,74,30
24552,note_on,168,0,1,,,,,,,,,0,,,76,0
24560,note_on,8,0,3,,,,,,,,,0,,,57,0
24560,note_on,0,0,3,,,,,,,,,0,,,55,58
24568,note_on,8,0,3,,,,,,,,,0,,,55,0
24568,note_on,0,0,3,,,,,,,,,0,,,56,59
24574,note_on,0,0,2,,,,,,,,,0,,,71,0
24574,note_on,94,0,2,,,,,,,,,0,,,64,0
24576,note_on,8,0,3,,,,,,,,,0,,,56,0
24576,note_on,0,0,3,,,,,,,,,0,,,57,60
24576,note_on,24,0,1,,,,,,,,,0,,,74,0
24576,note_on,0,0,1,,,,,,,,,0,,,74,30
24576,note_on,2,0,2,,,,,,,,,0,,,64,30
24576,note_on,0,0,2,,,,,,,,,0,,,69,30
24670,note_on,94,0,2,,,,,,,,,0,,,64,0
24670,note_on,0,0,2,,,,,,,,,0,,,69,0
24672,note_on,2,0,2,,,,,,,,,0,,,64,30
24672,note_on,0,0,2,,,,,,,,,0,,,69,30
24720,note_on,0,0,1,,,,,,,,,0,,,72,30
24720,note_on,144,0,1,,,,,,,,,0,,,74,0
24766,note_on,94,0,2,,,,,,,,,0,,,64,0
24766,note_on,0,0,2,,,,,,,,,0,,,69,0
24768,note_on,0,0,1,,,,,,,,,0,,,71,30
24768,note_on,48,0,1,,,,,,,,,0,,,72,0
24768,note_on,0,0,2,,,,,,,,,0,,,68,30
24768,note_on,2,0,2,,,,,,,,,0,,,64,30
24768,note_on,0,0,3,,,,,,,,,0,,,52,45
24768,note_on,192,0,3,,,,,,,,,0,,,57,0
24862,note_on,94,0,2,,,,,,,,,0,,,64,0
24862,note_on,0,0,2,,,,,,,,,0,,,68,0
24864,note_on,2,0,2,,,,,,,,,0,,,64,30
24864,note_on,0,0,2,,,,,,,,,0,,,68,30
24928,note_on,160,0,3,,,,,,,,,0,,,52,0
24928,note_on,160,0,1,,,,,,,,,0,,,71,0
24958,note_on,94,0,2,,,,,,,,,0,,,64,0
24958,note_on,0,0,2,,,,,,,,,0,,,68,0
24960,note_on,32,0,1,,,,,,,,,0,,,74,30
24960,note_on,32,0,3,,,,,,,,,0,,,57,45
24960,note_on,2,0,2,,,,,,,,,0,,,64,30
24960,note_on,0,0,2,,,,,,,,,0,,,69,30
25054,note_on,94,0,2,,,,,,,,,0,,,64,0
25054,note_on,0,0,2,,,,,,,,,0,,,69,0
25056,note_on,2,0,2,,,,,,,,,0,,,64,30
25056,note_on,0,0,2,,,,,,,,,0,,,69,30
25104,note_on,0,0,1,,,,,,,,,0,,,72,30
25104,note_on,144,0,1,,,,,,,,,0,,,74,0
25150,note_on,94,0,2,,,,,,,,,0,,,64,0
25150,note_on,0,0,2,,,,,,,,,0,,,69,0
25152,note_on,0,0,1,,,,,,,,,0,,,71,30
25152,note_on,48,0,1,,,,,,,,,0,,,72,0
25152,note_on,0,0,3,,,,,,,,,0,,,52,45
25152,note_on,192,0,3,,,,,,,,,0,,,57,0
25152,note_on,0,0,2,,,,,,,,,0,,,67,30
25152,note_on,2,0,2,,,,,,,,,0,,,64,30
25246,note_on,94,0,2,,,,,,,,,0,,,64,0
25246,note_on,0,0,2,,,,,,,,,0,,,67,0
25248,note_on,2,0,2,,,,,,,,,0,,,64,30
25248,note_on,0,0,2,,,,,,,,,0,,,67,30
25342,note_on,94,0,2,,,,,,,,,0,,,64,0
25342,note_on,0,0,2,,,,,,,,,0,,,67,0
25344,note_on,192,0,1,,,,,,,,,0,,,71,0
25344,note_on,0,0,1,,,,,,,,,0,,,71,30
25344,note_on,0,0,3,,,,,,,,,0,,,53,45
25344,note_on,0,0,2,,,,,,,,,0,,,65,30
25344,note_on,2,0,2,,,,,,,,,0,,,60,30
25344,note_on,192,0,3,,,,,,,,,0,,,52,0
25440,note_on,96,0,1,,,,,,,,,0,,,71,0
25440,note_on,0,0,1,,,,,,,,,0,,,69,30
25486,note_on,46,0,1,,,,,,,,,0,,,69,0
25488,set_tempo,1680,1,0,,,,,6000000,,,,,,,,
25504,note_on,160,0,2,,,,,,,,,0,,,60,0
25504,note_on,0,0,2,,,,,,,,,0,,,65,0
25536,note_on,0,0,3,,,,,,,,,0,,,48,45
25536,note_on,192,0,3,,,,,,,,,0,,,53,0
25536,set_tempo,48,1,0,,,,,1428571,,,,,,,,
25680,note_on,144,0,3,,,,,,,,,0,,,48,0
25680,note_on,0,0,3,,,,,,,,,0,,,46,45
25728,note_on,48,0,3,,,,,,,,,0,,,46,0
25728,note_on,0,0,3,,,,,,,,,0,,,45,45
25776,note_on,48,0,3,,,,,,,,,0,,,45,0
25776,note_on,0,0,3,,,,,,,,,0,,,48,45
25824,note_on,48,0,3,,,,,,,,,0,,,48,0
25824,note_on,0,0,3,,,,,,,,,0,,,53,45
25872,note_on,48,0,3,,,,,,,,,0,,,53,0
25872,note_on,0,0,3,,,,,,,,,0,,,48,45
25920,note_on,48,0,3,,,,,,,,,0,,,48,0
25920,note_on,0,0,3,,,,,,,,,0,,,57,45
26080,note_on,160,0,3,,,,,,,,,0,,,57,0
26304,note_on,224,0,3,,,,,,,,,0,,,47,45
26352,note_on,0,0,3,,,,,,,,,0,,,52,45
26352,note_on,48,0,3,,,,,,,,,0,,,47,0
26400,note_on,0,0,2,,,,,,,,,0,,,68,45
26400,note_on,896,0,2,,,,,,,,,0,,,64,45
26400,note_on,48,0,3,,,,,,,,,0,,,52,0
26400,note_on,0,0,3,,,,,,,,,0,,,56,45
26448,note_on,48,0,3,,,,,,,,,0,,,56,0
26448,note_on,0,0,3,,,,,,,,,0,,,52,45
26494,note_on,94,0,2,,,,,,,,,0,,,64,0
26494,note_on,0,0,2,,,,,,,,,0,,,68,0
26496,note_on,2,0,2,,,,,,,,,0,,,64,45
26496,note_on,48,0,3,,,,,,,,,0,,,52,0
26496,note_on,0,0,2,,,,,,,,,0,,,68,45
26496,note_on,0,0,3,,,,,,,,,0,,,59,45
26590,note_on,94,0,2,,,,,,,,,0,,,64,0
26590,note_on,0,0,2,,,,,,,,,0,,,68,0
26592,note_on,2,0,2,,,,,,,,,0,,,64,45
26592,note_on,0,0,2,,,,,,,,,0,,,68,45
26686,note_on,94,0,2,,,,,,,,,0,,,64,0
26686,note_on,0,0,2,,,,,,,,,0,,,68,0
26688,note_on,2,0,2,,,,,,,,,0,,,64,45
26688,note_on,0,0,2,,,,,,,,,0,,,68,45
26782,note_on,0,0,2,,,,,,,,,0,,,68,0
26782,note_on,94,0,2,,,,,,,,,0,,,64,0
26784,note_on,288,0,3,,,,,,,,,0,,,59,0
26784,note_on,2,0,2,,,,,,,,,0,,,64,45
26784,note_on,0,0,2,,,,,,,,,0,,,68,45
26784,note_on,0,0,3,,,,,,,,,0,,,56,45
26878,note_on,94,0,2,,,,,,,,,0,,,64,0
26878,note_on,0,0,2,,,,,,,,,0,,,68,0
26880,note_on,96,0,3,,,,,,,,,0,,,56,0
26880,note_on,0,0,3,,,,,,,,,0,,,64,60
26928,note_on,48,0,3,,,,,,,,,0,,,64,0
26928,note_on,0,0,3,,,,,,,,,0,,,59,60
26976,note_on,98,0,2,,,,,,,,,0,,,64,45
26976,note_on,0,0,2,,,,,,,,,0,,,68,45
26976,note_on,48,0,3,,,,,,,,,0,,,59,0
26976,note_on,0,0,3,,,,,,,,,0,,,61,55
27024,note_on,48,0,3,,,,,,,,,0,,,61,0
27024,note_on,0,0,3,,,,,,,,,0,,,56,50
27070,note_on,0,0,2,,,,,,,,,0,,,68,0
27070,note_on,94,0,2,,,,,,,,,0,,,64,0
27072,note_on,0,0,2,,,,,,,,,0,,,68,45
27072,note_on,48,0,3,,,,,,,,,0,,,56,0
27072,note_on,0,0,3,,,,,,,,,0,,,59,45
27072,note_on,2,0,2,,,,,,,,,0,,,64,45
27166,note_on,94,0,2,,,,,,,,,0,,,64,0
27166,note_on,0,0,2,,,,,,,,,0,,,68,0
27168,note_on,2,0,2,,,,,,,,,0,,,64,45
27168,note_on,0,0,2,,,,,,,,,0,,,68,45
27262,note_on,0,0,2,,,,,,,,,0,,,68,0
27262,note_on,94,0,2,,,,,,,,,0,,,64,0
27264,note_on,0,0,3,,,,,,,,,0,,,61,45
27264,note_on,192,0,3,,,,,,,,,0,,,59,0
27264,note_on,0,0,2,,,,,,,,,0,,,68,45
27264,note_on,2,0,2,,,,,,,,,0,,,64,45
27312,note_on,0,0,3,,,,,,,,,0,,,56,45
27312,note_on,48,0,3,,,,,,,,,0,,,61,0
27358,note_on,0,0,2,,,,,,,,,0,,,68,0
27358,note_on,94,0,2,,,,,,,,,0,,,64,0
27360,note_on,0,0,2,,,,,,,,,0,,,68,45
27360,note_on,0,0,3,,,,,,,,,0,,,59,45
27360,note_on,48,0,3,,,,,,,,,0,,,56,0
27360,note_on,2,0,2,,,,,,,,,0,,,64,45
27432,note_on,0,0,3,,,,,,,,,0,,,52,45
27432,note_on,72,0,3,,,,,,,,,0,,,59,0
27454,note_on,0,0,2,,,,,,,,,0,,,68,0
27454,note_on,94,0,2,,,,,,,,,0,,,64,0
27456,note_on,24,0,3,,,,,,,,,0,,,52,0
27456,note_on,0,0,2,,,,,,,,,0,,,64,45
27456,note_on,2,0,2,,,,,,,,,0,,,59,45
27456,note_on,0,0,3,,,,,,,,,0,,,56,45
27456,note_on,1970,0,1,,,,,,,,,0,,,71,45
27550,note_on,0,0,2,,,,,,,,,0,,,64,0
27550,note_on,94,0,2,,,,,,,,,0,,,59,0
27552,note_on,2,0,2,,,,,,,,,0,,,59,45
27552,note_on,0,0,2,,,,,,,,,0,,,64,45
27646,note_on,0,0,2,,,,,,,,,0,,,64,0
27646,note_on,94,0,2,,,,,,,,,0,,,59,0
27648,note_on,2,0,2,,,,,,,,,0,,,59,45
27648,note_on,0,0,2,,,,,,,,,0,,,64,45
27696,note_on,0,0,3,,,,,,,,,0,,,46,45
27696,note_on,240,0,3,,,,,,,,,0,,,56,0
27742,note_on,0,0,2,,,,,,,,,0,,,64,0
27742,note_on,94,0,2,,,,,,,,,0,,,59,0
27744,note_on,2,0,2,,,,,,,,,0,,,59,45
27744,note_on,0,0,2,,,,,,,,,0,,,64,45
27744,note_on,48,0,3,,,,,,,,,0,,,46,0
27744,note_on,0,0,3,,,,,,,,,0,,,49,45
27792,note_on,0,0,3,,,,,,,,,0,,,47,45
27792,note_on,48,0,3,,,,,,,,,0,,,49,0
27838,note_on,94,0,2,,,,,,,,,0,,,59,0
27838,note_on,0,0,2,,,,,,,,,0,,,64,0
27840,note_on,0,0,3,,,,,,,,,0,,,54,45
27840,note_on,0,0,1,,,,,,,,,0,,,71,45
27840,note_on,384,0,1,,,,,,,,,0,,,71,0
27840,note_on,48,0,3,,,,,,,,,0,,,47,0
27840,note_on,0,0,2,,,,,,,,,0,,,63,45
27840,note_on,0,0,2,,,,,,,,,0,,,69,45
27840,note_on,2,0,2,,,,,,,,,0,,,59,45
27934,note_on,0,0,2,,,,,,,,,0,,,63,0
27934,note_on,0,0,2,,,,,,,,,0,,,69,0
27934,note_on,94,0,2,,,,,,,,,0,,,59,0
27936,note_on,2,0,2,,,,,,,,,0,,,59,45
27936,note_on,0,0,2,,,,,,,,,0,,,63,45
27936,note_on,0,0,2,,,,,,,,,0,,,69,45
27984,note_on,144,0,3,,,,,,,,,0,,,54,0
27984,note_on,0,0,3,,,,,,,,,0,,,52,45
28030,note_on,94,0,2,,,,,,,,,0,,,59,0
28030,note_on,0,0,2,,,,,,,,,0,,,63,0
28030,note_on,0,0,2,,,,,,,,,0,,,69,0
28032,note_on,2,0,2,,,,,,,,,0,,,59,45
28032,note_on,0,0,2,,,,,,,,,0,,,64,45
28032,note_on,0,0,3,,,,,,,,,0,,,52,45
28032,note_on,48,0,3,,,,,,,,,0,,,52,0
28032,note_on,192,0,1,,,,,,,,,0,,,71,0
28032,note_on,0,0,1,,,,,,,,,0,,,71,45
28032,note_on,0,0,2,,,,,,,,,0,,,68,45
28126,note_on,0,0,2,,,,,,,,,0,,,68,0
28126,note_on,94,0,2,,,,,,,,,0,,,59,0
28126,note_on,0,0,2,,,,,,,,,0,,,64,0
28128,note_on,2,0,2,,,,,,,,,0,,,59,47
28128,note_on,0,0,2,,,,,,,,,0,,,64,47
28128,note_on,0,0,2,,,,,,,,,0,,,68,47
28222,note_on,0,0,2,,,,,,,,,0,,,64,0
28222,note_on,94,0,2,,,,,,,,,0,,,59,0
28222,note_on,0,0,2,,,,,,,,,0,,,68,0
28224,note_on,0,0,2,,,,,,,,,0,,,68,49
28224,note_on,0,0,2,,,,,,,,,0,,,64,49
28224,note_on,2,0,2,,,,,,,,,0,,,59,49
28272,note_on,0,0,3,,,,,,,,,0,,,43,57
28272,note_on,240,0,3,,,,,,,,,0,,,52,0
28318,note_on,0,0,2,,,,,,,,,0,,,68,0
28318,note_on,94,0,2,,,,,,,,,0,,,59,0
28318,note_on,0,0,2,,,,,,,,,0,,,64,0
28320,note_on,0,0,2,,,,,,,,,0,,,64,51
28320,note_on,2,0,2,,,,,,,,,0,,,59,51
28320,note_on,0,0,2,,,,,,,,,0,,,68,51
28320,note_on,48,0,3,,,,,,,,,0,,,43,0
28320,note_on,0,0,3,,,,,,,,,0,,,45,59
28368,note_on,0,0,3,,,,,,,,,0,,,44,61
28368,note_on,48,0,3,,,,,,,,,0,,,45,0
28414,note_on,0,0,2,,,,,,,,,0,,,68,0
28414,note_on,0,0,2,,,,,,,,,0,,,64,0
28414,note_on,94,0,2,,,,,,,,,0,,,59,0
28416,note_on,0,0,3,,,,,,,,,0,,,51,63
28416,note_on,48,0,3,,,,,,,,,0,,,44,0
28416,note_on,0,0,2,,,,,,,,,0,,,68,54
28416,note_on,0,0,2,,,,,,,,,0,,,66,54
28416,note_on,2,0,2,,,,,,,,,0,,,60,54
28416,note_on,0,0,1,,,,,,,,,0,,,72,55
28416,note_on,384,0,1,,,,,,,,,0,,,71,0
28510,note_on,0,0,2,,,,,,,,,0,,,66,0
28510,note_on,94,0,2,,,,,,,,,0,,,60,0
28510,note_on,0,0,2,,,,,,,,,0,,,68,0
28512,note_on,2,0,2,,,,,,,,,0,,,60,57
28512,note_on,0,0,2,,,,,,,,,0,,,66,57
28512,note_on,0,0,2,,,,,,,,,0,,,68,57
28560,note_on,144,0,3,,,,,,,,,0,,,51,0
28560,note_on,0,0,3,,,,,,,,,0,,,49,72
28584,note_on,0,0,1,,,,,,,,,0,,,73,59
28584,note_on,168,0,1,,,,,,,,,0,,,72,0
28606,note_on,22,0,1,,,,,,,,,0,,,73,0
28606,note_on,0,0,2,,,,,,,,,0,,,68,0
28606,note_on,94,0,2,,,,,,,,,0,,,60,0
28606,note_on,46,0,3,,,,,,,,,0,,,49,0
28606,note_on,0,0,2,,,,,,,,,0,,,66,0
28608,control_change,2,0,3,,,,,,,,,0,64,127,,
28608,note_on,0,0,3,,,,,,,,,0,,,37,75
28616,note_on,0,0,3,,,,,,,,,0,,,49,75
28616,note_on,8,0,3,,,,,,,,,0,,,37,0
28624,note_on,0,0,3,,,,,,,,,0,,,64,105
28624,note_on,8,0,3,,,,,,,,,0,,,49,0
28704,note_on,0,0,2,,,,,,,,,0,,,73,45
28704,note_on,98,0,2,,,,,,,,,0,,,68,45
28798,note_on,0,0,2,,,,,,,,,0,,,73,0
28798,note_on,94,0,2,,,,,,,,,0,,,68,0
28800,note_on,0,0,2,,,,,,,,,0,,,73,45
28800,note_on,2,0,2,,,,,,,,,0,,,68,45
28894,note_on,0,0,2,,,,,,,,,0,,,73,0
28894,note_on,94,0,2,,,,,,,,,0,,,68,0
28896,note_on,0,0,2,,,,,,,,,0,,,73,45
28896,note_on,2,0,2,,,,,,,,,0,,,68,45
28960,note_on,336,0,3,,,,,,,,,0,,,64,0
28990,note_on,0,0,2,,,,,,,,,0,,,73,0
28990,note_on,94,0,2,,,,,,,,,0,,,68,0
28992,note_on,0,0,2,,,,,,,,,0,,,73,45
28992,note_on,2,0,2,,,,,,,,,0,,,68,45
28992,control_change,32,0,3,,,,,,,,,0,64,0,,
28992,note_on,0,0,3,,,,,,,,,0,,,63,56
29086,note_on,94,0,2,,,,,,,,,0,,,68,0
29086,note_on,0,0,2,,,,,,,,,0,,,73,0
29088,note_on,2,0,2,,,,,,,,,0,,,68,45
29088,note_on,0,0,2,,,,,,,,,0,,,73,45
29134,note_on,142,0,3,,,,,,,,,0,,,63,0
29136,note_on,2,0,3,,,,,,,,,0,,,61,48
29182,note_on,0,0,2,,,,,,,,,0,,,73,0
29182,note_on,94,0,2,,,,,,,,,0,,,68,0
29182,note_on,46,0,3,,,,,,,,,0,,,61,0
29184,note_on,2,0,2,,,,,,,,,0,,,64,45
29184,note_on,2,0,3,,,,,,,,,0,,,61,75
29184,note_on,0,0,2,,,,,,,,,0,,,69,45
29184,note_on,578,0,1,,,,,,,,,0,,,76,45
29278,note_on,94,0,2,,,,,,,,,0,,,64,0
29278,note_on,0,0,2,,,,,,,,,0,,,69,0
29280,note_on,0,0,2,,,,,,,,,0,,,69,45
29280,note_on,2,0,2,,,,,,,,,0,,,64,45
29374,note_on,0,0,2,,,,,,,,,0,,,69,0
29374,note_on,94,0,2,,,,,,,,,0,,,64,0
29376,note_on,0,0,2,,,,,,,,,0,,,69,45
29376,note_on,2,0,2,,,,,,,,,0,,,64,45
29470,note_on,94,0,2,,,,,,,,,0,,,64,0
29470,note_on,0,0,2,,,,,,,,,0,,,69,0
29472,note_on,2,0,2,,,,,,,,,0,,,64,45
29472,note_on,0,0,2,,,,,,,,,0,,,69,45
29488,note_on,304,0,3,,,,,,,,,0,,,61,0
29520,note_on,32,0,3,,,,,,,,,0,,,63,67
29542,note_on,22,0,3,,,,,,,,,0,,,63,0
29544,note_on,2,0,3,,,,,,,,,0,,,61,67
29566,note_on,22,0,3,,,,,,,,,0,,,61,0
29566,note_on,0,0,2,,,,,,,,,0,,,69,0
29566,note_on,94,0,2,,,,,,,,,0,,,64,0
29568,note_on,2,0,3,,,,,,,,,0,,,59,67
29568,note_on,0,0,2,,,,,,,,,0,,,69,45
29568,note_on,2,0,2,,,,,,,,,0,,,64,45
29568,note_on,384,0,1,,,,,,,,,0,,,76,0
29568,note_on,0,0,1,,,,,,,,,0,,,75,45
29662,note_on,0,0,2,,,,,,,,,0,,,69,0
29662,note_on,94,0,2,,,,,,,,,0,,,64,0
29664,note_on,0,0,2,,,,,,,,,0,,,69,45
29664,note_on,2,0,2,,,,,,,,,0,,,64,45
29710,note_on,142,0,3,,,,,,,,,0,,,59,0
29712,note_on,0,0,1,,,,,,,,,0,,,73,45
29712,note_on,2,0,3,,,,,,,,,0,,,57,63
29712,note_on,144,0,1,,,,,,,,,0,,,75,0
29758,note_on,46,0,3,,,,,,,,,0,,,57,0
29758,note_on,94,0,2,,,,,,,,,0,,,64,0
29758,note_on,0,0,2,,,,,,,,,0,,,69,0
29760,note_on,2,0,3,,,,,,,,,0,,,57,62
29760,note_on,48,0,1,,,,,,,,,0,,,73,0
29760,note_on,0,0,1,,,,,,,,,0,,,73,45
29760,note_on,2,0,2,,,,,,,,,0,,,63,45
29760,note_on,0,0,2,,,,,,,,,0,,,66,45
29854,note_on,94,0,2,,,,,,,,,0,,,63,0
29854,note_on,0,0,2,,,,,,,,,0,,,66,0
29856,note_on,2,0,2,,,,,,,,,0,,,63,45
29856,note_on,0,0,2,,,,,,,,,0,,,66,45
29950,note_on,94,0,2,,,,,,,,,0,,,63,0
29950,note_on,0,0,2,,,,,,,,,0,,,66,0
29952,note_on,2,0,2,,,,,,,,,0,,,63,45
29952,note_on,0,0,2,,,,,,,,,0,,,66,45
29952,note_on,0,0,1,,,,,,,,,0,,,72,45
29952,note_on,192,0,1,,,,,,,,,0,,,73,0
29998,note_on,238,0,3,,,,,,,,,0,,,57,0
30000,note_on,2,0,3,,,,,,,,,0,,,56,56
30046,note_on,0,0,2,,,,,,,,,0,,,66,0
30046,note_on,94,0,2,,,,,,,,,0,,,63,0
30046,note_on,46,0,3,,,,,,,,,0,,,56,0
30048,note_on,2,0,2,,,,,,,,,0,,,63,45
30048,note_on,2,0,3,,,,,,,,,0,,,55,55
30048,note_on,0,0,2,,,,,,,,,0,,,66,45
30094,note_on,46,0,3,,,,,,,,,0,,,55,0
30096,note_on,2,0,3,,,,,,,,,0,,,56,54
30142,note_on,0,0,2,,,,,,,,,0,,,66,0
30142,note_on,46,0,3,,,,,,,,,0,,,56,0
30142,note_on,94,0,2,,,,,,,,,0,,,63,0
30144,note_on,2,0,3,,,,,,,,,0,,,59,53
30144,note_on,0,0,1,,,,,,,,,0,,,73,45
30144,note_on,192,0,1,,,,,,,,,0,,,72,0
30144,note_on,2,0,2,,,,,,,,,0,,,63,45
30144,note_on,0,0,2,,,,,,,,,0,,,66,45
30190,note_on,46,0,3,,,,,,,,,0,,,59,0
30192,note_on,2,0,3,,,,,,,,,0,,,57,51
30238,note_on,46,0,3,,,,,,,,,0,,,57,0
30238,note_on,94,0,2,,,,,,,,,0,,,63,0
30238,note_on,0,0,2,,,,,,,,,0,,,66,0
30240,note_on,2,0,3,,,,,,,,,0,,,54,49
30240,note_on,2,0,2,,,,,,,,,0,,,63,45
30240,note_on,0,0,2,,,,,,,,,0,,,66,45
30286,note_on,46,0,3,,,,,,,,,0,,,54,0
30288,note_on,2,0,3,,,,,,,,,0,,,51,47
30334,note_on,46,0,3,,,,,,,,,0,,,51,0
30334,note_on,94,0,2,,,,,,,,,0,,,63,0
30334,note_on,0,0,2,,,,,,,,,0,,,66,0
30336,note_on,2,0,3,,,,,,,,,0,,,48,45
30336,note_on,2,0,2,,,,,,,,,0,,,63,45
30336,note_on,0,0,2,,,,,,,,,0,,,66,45
30336,note_on,0,0,1,,,,,,,,,0,,,75,45
30336,note_on,192,0,1,,,,,,,,,0,,,73,0
30430,note_on,0,0,2,,,,,,,,,0,,,66,0
30430,note_on,94,0,2,,,,,,,,,0,,,63,0
30432,note_on,2,0,2,,,,,,,,,0,,,63,45
30432,note_on,0,0,2,,,,,,,,,0,,,66,45
30496,note_on,160,0,3,,,,,,,,,0,,,48,0
30526,note_on,94,0,2,,,,,,,,,0,,,63,0
30526,note_on,0,0,2,,,,,,,,,0,,,66,0
30528,note_on,0,0,2,,,,,,,,,0,,,66,45
30528,note_on,2,0,2,,,,,,,,,0,,,63,45
30528,note_on,192,0,1,,,,,,,,,0,,,75,0
30528,note_on,0,0,1,,,,,,,,,0,,,68,45
30622,note_on,0,0,2,,,,,,,,,0,,,66,0
30622,note_on,94,0,2,,,,,,,,,0,,,63,0
30624,note_on,2,0,2,,,,,,,,,0,,,63,45
30624,note_on,128,0,3,,,,,,,,,0,,,43,45
30624,note_on,0,0,2,,,,,,,,,0,,,66,45
30670,note_on,46,0,3,,,,,,,,,0,,,43,0
30672,note_on,2,0,3,,,,,,,,,0,,,44,45
30718,note_on,0,0,2,,,,,,,,,0,,,66,0
30718,note_on,46,0,3,,,,,,,,,0,,,44,0
30718,note_on,94,0,2,,,,,,,,,0,,,63,0
30720,note_on,2,0,2,,,,,,,,,0,,,60,45
30720,note_on,0,0,2,,,,,,,,,0,,,66,45
30720,note_on,2,0,3,,,,,,,,,0,,,47,45
30728,note_on,0,0,3,,,,,,,,,0,,,45,45
30728,note_on,8,0,3,,,,,,,,,0,,,47,0
30766,note_on,38,0,3,,,,,,,,,0,,,45,0
30768,note_on,2,0,3,,,,,,,,,0,,,44,45
30814,note_on,46,0,3,,,,,,,,,0,,,44,0
30814,note_on,94,0,2,,,,,,,,,0,,,60,0
30814,note_on,0,0,2,,,,,,,,,0,,,66,0
30816,note_on,2,0,2,,,,,,,,,0,,,60,45
30816,note_on,0,0,2,,,,,,,,,0,,,66,45
30816,note_on,2,0,3,,,,,,,,,0,,,49,45
30832,note_on,304,0,1,,,,,,,,,0,,,68,0
30862,note_on,46,0,3,,,,,,,,,0,,,49,0
30864,note_on,2,0,3,,,,,,,,,0,,,51,45
30864,note_on,32,0,1,,,,,,,,,0,,,68,45
