tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,data,note,velocity
13978,note_on,,,,,89,0,1,,,,,0,,,,68,0
13980,control_change,,,,,0,0,1,,,,,0,64,0,,,
13980,note_on,,,,,7,0,2,,,,,1,,,,56,52
13980,note_on,,,,,2,0,1,,,,,0,,,,63,90
13980,note_on,,,,,0,0,2,,,,,1,,,,54,55
13980,control_change,,,,,0,0,2,,,,,1,64,0,,,
14031,note_on,,,,,51,0,2,,,,,1,,,,56,0
14032,note_on,,,,,0,0,2,,,,,1,,,,48,0
14032,note_on,,,,,1,0,2,,,,,1,,,,54,0
14032,set_tempo,,,,,237,1,0,,506329,,,,,,,,
14040,control_change,,,,,0,0,2,,,,,1,64,127,,,
14040,control_change,,,,,0,0,1,,,,,0,64,127,,,
14040,note_on,,,,,0,0,1,,,,,0,,,,80,85
14040,note_on,,,,,60,0,1,,,,,0,,,,63,0
14040,note_on,,,,,8,0,2,,,,,1,,,,44,50
14047,note_on,,,,,7,0,1,,,,,0,,,,68,85
14067,note_on,,,,,20,0,1,,,,,0,,,,80,0
14090,note_on,,,,,50,0,2,,,,,1,,,,44,0
14100,note_on,,,,,10,0,2,,,,,1,,,,60,55
14100,note_on,,,,,0,0,2,,,,,1,,,,56,52
14100,note_on,,,,,0,0,2,,,,,1,,,,54,56
14151,note_on,,,,,51,0,2,,,,,1,,,,56,0
14153,note_on,,,,,2,0,2,,,,,1,,,,54,0
14153,note_on,,,,,0,0,2,,,,,1,,,,60,0
14157,note_on,,,,,90,0,1,,,,,0,,,,68,0
14160,note_on,,,,,3,0,1,,,,,0,,,,64,88
14160,note_on,,,,,0,0,2,,,,,1,,,,54,51
14160,note_on,,,,,0,0,2,,,,,1,,,,56,54
14160,control_change,,,,,0,0,2,,,,,1,64,0,,,
14160,note_on,,,,,7,0,2,,,,,1,,,,60,51
14160,control_change,,,,,0,0,1,,,,,0,64,0,,,
14211,note_on,,,,,0,0,2,,,,,1,,,,60,0
14211,note_on,,,,,51,0,2,,,,,1,,,,54,0
14212,note_on,,,,,1,0,2,,,,,1,,,,56,0
14219,note_on,,,,,59,0,1,,,,,0,,,,64,0
14220,note_on,,,,,1,0,1,,,,,0,,,,80,85
14220,control_change,,,,,0,0,1,,,,,0,64,127,,,
14220,control_change,,,,,0,0,2,,,,,1,64,127,,,
14220,note_on,,,,,8,0,2,,,,,1,,,,47,51
14227,note_on,,,,,7,0,1,,,,,0,,,,68,88
14248,note_on,,,,,21,0,1,,,,,0,,,,80,0
14271,note_on,,,,,51,0,2,,,,,1,,,,47,0
14280,note_on,,,,,0,0,2,,,,,1,,,,56,51
14280,note_on,,,,,0,0,2,,,,,1,,,,53,54
14280,note_on,,,,,9,0,2,,,,,1,,,,63,55
14331,note_on,,,,,51,0,2,,,,,1,,,,56,0
14332,note_on,,,,,1,0,2,,,,,1,,,,53,0
14333,note_on,,,,,1,0,2,,,,,1,,,,63,0
14340,control_change,,,,,0,0,2,,,,,1,64,0,,,
14340,note_on,,,,,0,0,2,,,,,1,,,,53,54
14340,note_on,,,,,0,0,2,,,,,1,,,,56,57
14340,control_change,,,,,0,0,1,,,,,0,64,0,,,
14340,note_on,,,,,0,0,1,,,,,0,,,,65,87
14340,note_on,,,,,7,0,2,,,,,1,,,,63,52
14340,note_on,,,,,92,0,1,,,,,0,,,,68,0
14390,note_on,,,,,50,0,2,,,,,1,,,,63,0
14391,note_on,,,,,1,0,2,,,,,1,,,,53,0
14393,note_on,,,,,2,0,2,,,,,1,,,,56,0
14397,note_on,,,,,57,0,1,,,,,0,,,,65,0
14400,set_tempo,,,,,368,1,0,,540541,,,,,,,,
14400,control_change,,,,,0,0,2,,,,,1,64,127,,,
14400,note_on,,,,,7,0,2,,,,,1,,,,46,59
14400,note_on,,,,,3,0,1,,,,,0,,,,77,91
14400,control_change,,,,,0,0,1,,,,,0,64,127,,,
14453,note_on,,,,,53,0,2,,,,,1,,,,46,0
14460,note_on,,,,,0,0,2,,,,,1,,,,56,56
14460,note_on,,,,,7,0,2,,,,,1,,,,62,56
14460,note_on,,,,,0,0,2,,,,,1,,,,53,59
14511,note_on,,,,,51,0,2,,,,,1,,,,56,0
14511,note_on,,,,,0,0,2,,,,,1,,,,62,0
14512,note_on,,,,,1,0,2,,,,,1,,,,53,0
14520,control_change,,,,,0,0,2,,,,,1,64,0,,,
14520,note_on,,,,,0,0,2,,,,,1,,,,53,57
14520,note_on,,,,,0,0,2,,,,,1,,,,56,61
14520,note_on,,,,,8,0,2,,,,,1,,,,62,58
14520,control_change,,,,,120,0,1,,,,,0,64,0,,,
14571,note_on,,,,,0,0,2,,,,,1,,,,62,0
14571,note_on,,,,,51,0,2,,,,,1,,,,53,0
14573,note_on,,,,,2,0,2,,,,,1,,,,56,0
14578,note_on,,,,,58,0,1,,,,,0,,,,77,0
14580,note_on,,,,,7,0,2,,,,,1,,,,51,62
14580,note_on,,,,,2,0,1,,,,,0,,,,77,92
14580,control_change,,,,,0,0,1,,,,,0,64,127,,,
14580,control_change,,,,,0,0,2,,,,,1,64,127,,,
14632,note_on,,,,,52,0,2,,,,,1,,,,51,0
14640,note_on,,,,,8,0,2,,,,,1,,,,67,57
14640,note_on,,,,,0,0,2,,,,,1,,,,61,62
14690,note_on,,,,,50,0,2,,,,,1,,,,67,0
14693,note_on,,,,,3,0,2,,,,,1,,,,61,0
14697,note_on,,,,,117,0,1,,,,,0,,,,77,0
14700,control_change,,,,,0,0,2,,,,,1,64,0,,,
14700,note_on,,,,,3,0,1,,,,,0,,,,70,93
14700,note_on,,,,,0,0,2,,,,,1,,,,61,61
14700,control_change,,,,,0,0,1,,,,,0,64,0,,,
14700,note_on,,,,,7,0,2,,,,,1,,,,67,57
14751,note_on,,,,,51,0,2,,,,,1,,,,67,0
14753,note_on,,,,,2,0,2,,,,,1,,,,61,0
14759,note_on,,,,,59,0,1,,,,,0,,,,70,0
14760,note_on,,,,,1,0,1,,,,,0,,,,75,88
14762,set_tempo,,,,,362,1,0,,594059,,,,,,,,
14820,note_on,,,,,67,0,2,,,,,1,,,,61,52
14820,note_on,,,,,0,0,2,,,,,1,,,,66,52
14871,note_on,,,,,0,0,2,,,,,1,,,,61,0
14871,note_on,,,,,51,0,2,,,,,1,,,,66,0
14877,note_on,,,,,117,0,1,,,,,0,,,,75,0
14880,note_on,,,,,9,0,2,,,,,1,,,,66,53
14880,note_on,,,,,3,0,1,,,,,0,,,,69,88
14880,note_on,,,,,0,0,2,,,,,1,,,,61,51
14931,note_on,,,,,51,0,2,,,,,1,,,,61,0
14932,note_on,,,,,1,0,2,,,,,1,,,,66,0
14940,note_on,,,,,60,0,1,,,,,0,,,,69,0
14940,note_on,,,,,8,0,2,,,,,1,,,,56,52
14940,note_on,,,,,0,0,1,,,,,0,,,,75,80
14997,note_on,,,,,57,0,1,,,,,0,,,,75,0
15000,note_on,,,,,3,0,1,,,,,0,,,,68,82
15000,set_tempo,,,,,238,1,0,,603015,,,,,,,,
15000,note_on,,,,,0,0,2,,,,,1,,,,60,53
15000,note_on,,,,,60,0,2,,,,,1,,,,66,50
15002,set_tempo,,,,,2,1,0,,670391,,,,,,,,
15051,note_on,,,,,51,0,2,,,,,1,,,,66,0
15052,note_on,,,,,1,0,2,,,,,1,,,,60,0
15053,note_on,,,,,1,0,2,,,,,1,,,,56,0
15057,note_on,,,,,57,0,1,,,,,0,,,,68,0
15060,note_on,,,,,3,0,1,,,,,0,,,,74,88
15119,note_on,,,,,59,0,1,,,,,0,,,,74,0
15120,note_on,,,,,1,0,1,,,,,0,,,,77,88
15178,note_on,,,,,58,0,1,,,,,0,,,,77,0
15180,note_on,,,,,2,0,1,,,,,0,,,,75,94
15235,set_tempo,,,,,233,1,0,,1008403,,,,,,,,
15237,set_tempo,,,,,2,1,0,,869565,,,,,,,,
15239,note_on,,,,,59,0,1,,,,,0,,,,75,0
15240,note_on,,,,,1,0,1,,,,,0,,,,80,93
15240,set_tempo,,,,,3,1,0,,869565,,,,,,,,
15242,set_tempo,,,,,2,1,0,,1025641,,,,,,,,
15295,set_tempo,,,,,53,1,0,,759494,,,,,,,,
15297,note_on,,,,,57,0,1,,,,,0,,,,80,0
15300,note_on,,,,,3,0,1,,,,,0,,,,68,54
15313,note_on,,,,,13,0,1,,,,,0,,,,68,0
15315,note_on,,,,,2,0,1,,,,,0,,,,70,51
15326,note_on,,,,,11,0,1,,,,,0,,,,70,0
15327,set_tempo,,,,,32,1,0,,759494,,,,,,,,
15330,note_on,,,,,4,0,1,,,,,0,,,,68,56
15344,note_on,,,,,14,0,1,,,,,0,,,,68,0
15345,note_on,,,,,1,0,1,,,,,0,,,,70,54
15352,set_tempo,,,,,25,1,0,,754717,,,,,,,,
15357,note_on,,,,,12,0,1,,,,,0,,,,70,0
15357,set_tempo,,,,,5,1,0,,666667,,,,,,,,
15360,set_tempo,,,,,3,1,0,,689655,,,,,,,,
15360,note_on,,,,,3,0,1,,,,,0,,,,68,60
15365,set_tempo,,,,,5,1,0,,674157,,,,,,,,
15374,note_on,,,,,14,0,1,,,,,0,,,,68,0
15375,note_on,,,,,1,0,1,,,,,0,,,,70,57
15387,note_on,,,,,12,0,1,,,,,0,,,,70,0
15390,note_on,,,,,3,0,1,,,,,0,,,,68,58
15402,note_on,,,,,12,0,1,,,,,0,,,,68,0
15405,note_on,,,,,3,0,1,,,,,0,,,,70,62
15418,note_on,,,,,13,0,1,,,,,0,,,,70,0
15420,note_on,,,,,2,0,1,,,,,0,,,,68,62
15432,note_on,,,,,12,0,1,,,,,0,,,,68,0
15435,note_on,,,,,3,0,1,,,,,0,,,,70,66
15449,note_on,,,,,14,0,1,,,,,0,,,,70,0
15450,note_on,,,,,1,0,1,,,,,0,,,,68,63
15462,note_on,,,,,12,0,1,,,,,0,,,,68,0
15465,note_on,,,,,3,0,1,,,,,0,,,,70,67
15470,set_tempo,,,,,105,1,0,,674157,,,,,,,,
15478,note_on,,,,,13,0,1,,,,,0,,,,70,0
15480,note_on,,,,,2,0,1,,,,,0,,,,68,63
15482,set_tempo,,,,,12,1,0,,628272,,,,,,,,
15491,note_on,,,,,11,0,1,,,,,0,,,,68,0
15495,note_on,,,,,4,0,1,,,,,0,,,,70,70
15509,note_on,,,,,14,0,1,,,,,0,,,,70,0
15510,note_on,,,,,1,0,1,,,,,0,,,,68,66
15522,note_on,,,,,12,0,1,,,,,0,,,,68,0
15525,note_on,,,,,3,0,1,,,,,0,,,,70,72
15539,note_on,,,,,14,0,1,,,,,0,,,,70,0
15540,note_on,,,,,1,0,1,,,,,0,,,,68,66
15552,note_on,,,,,12,0,1,,,,,0,,,,68,0
15555,note_on,,,,,3,0,1,,,,,0,,,,70,68
15567,note_on,,,,,12,0,1,,,,,0,,,,70,0
15570,note_on,,,,,3,0,1,,,,,0,,,,68,71
15583,note_on,,,,,13,0,1,,,,,0,,,,68,0
15585,note_on,,,,,2,0,1,,,,,0,,,,70,70
15590,set_tempo,,,,,108,1,0,,606061,,,,,,,,
15597,note_on,,,,,12,0,1,,,,,0,,,,70,0
15600,note_on,,,,,3,0,1,,,,,0,,,,68,72
15614,note_on,,,,,14,0,1,,,,,0,,,,68,0
15615,note_on,,,,,1,0,1,,,,,0,,,,70,69
15627,note_on,,,,,12,0,1,,,,,0,,,,70,0
15630,note_on,,,,,3,0,1,,,,,0,,,,68,72
15643,note_on,,,,,13,0,1,,,,,0,,,,68,0
15645,note_on,,,,,2,0,1,,,,,0,,,,70,69
15656,note_on,,,,,11,0,1,,,,,0,,,,70,0
15660,note_on,,,,,4,0,1,,,,,0,,,,68,74
15674,note_on,,,,,14,0,1,,,,,0,,,,68,0
15675,note_on,,,,,1,0,1,,,,,0,,,,70,72
15687,note_on,,,,,12,0,1,,,,,0,,,,70,0
15690,note_on,,,,,3,0,1,,,,,0,,,,68,76
15704,note_on,,,,,14,0,1,,,,,0,,,,68,0
15705,note_on,,,,,1,0,1,,,,,0,,,,70,73
15715,set_tempo,,,,,125,1,0,,555556,,,,,,,,
15717,note_on,,,,,12,0,1,,,,,0,,,,70,0
15720,note_on,,,,,3,0,1,,,,,0,,,,68,72
15732,note_on,,,,,12,0,1,,,,,0,,,,68,0
15735,note_on,,,,,3,0,1,,,,,0,,,,70,75
15748,note_on,,,,,13,0,1,,,,,0,,,,70,0
15750,note_on,,,,,2,0,1,,,,,0,,,,68,75
15762,note_on,,,,,12,0,1,,,,,0,,,,68,0
15765,note_on,,,,,3,0,1,,,,,0,,,,70,77
15779,note_on,,,,,14,0,1,,,,,0,,,,70,0
15780,note_on,,,,,1,0,1,,,,,0,,,,68,75
15792,note_on,,,,,12,0,1,,,,,0,,,,68,0
15795,note_on,,,,,3,0,1,,,,,0,,,,70,77
15808,note_on,,,,,13,0,1,,,,,0,,,,70,0
15810,note_on,,,,,2,0,1,,,,,0,,,,68,72
15821,note_on,,,,,11,0,1,,,,,0,,,,68,0
15825,note_on,,,,,4,0,1,,,,,0,,,,70,77
15835,set_tempo,,,,,120,1,0,,504202,,,,,,,,
15839,note_on,,,,,14,0,1,,,,,0,,,,70,0
15840,note_on,,,,,1,0,1,,,,,0,,,,68,75
15852,note_on,,,,,12,0,1,,,,,0,,,,68,0
15855,note_on,,,,,3,0,1,,,,,0,,,,70,79
15869,note_on,,,,,14,0,1,,,,,0,,,,70,0
15870,note_on,,,,,1,0,1,,,,,0,,,,68,75
15882,note_on,,,,,12,0,1,,,,,0,,,,68,0
15885,note_on,,,,,3,0,1,,,,,0,,,,70,77
15897,note_on,,,,,12,0,1,,,,,0,,,,70,0
15900,note_on,,,,,3,0,1,,,,,0,,,,68,78
15913,note_on,,,,,13,0,1,,,,,0,,,,68,0
15915,note_on,,,,,2,0,1,,,,,0,,,,70,79
15927,note_on,,,,,12,0,1,,,,,0,,,,70,0
15930,note_on,,,,,3,0,1,,,,,0,,,,68,81
15944,note_on,,,,,14,0,1,,,,,0,,,,68,0
15945,note_on,,,,,1,0,1,,,,,0,,,,70,79
15957,note_on,,,,,12,0,1,,,,,0,,,,70,0
15960,note_on,,,,,3,0,1,,,,,0,,,,68,81
15973,note_on,,,,,13,0,1,,,,,0,,,,68,0
15975,note_on,,,,,2,0,1,,,,,0,,,,70,78
15986,note_on,,,,,11,0,1,,,,,0,,,,70,0
15990,note_on,,,,,4,0,1,,,,,0,,,,68,83
16004,note_on,,,,,14,0,1,,,,,0,,,,68,0
16005,note_on,,,,,1,0,1,,,,,0,,,,70,81
16017,note_on,,,,,12,0,1,,,,,0,,,,70,0
16020,note_on,,,,,3,0,1,,,,,0,,,,67,85
16049,note_on,,,,,29,0,1,,,,,0,,,,67,0
16050,note_on,,,,,1,0,1,,,,,0,,,,68,81
16077,note_on,,,,,27,0,1,,,,,0,,,,68,0
16080,note_on,,,,,3,0,1,,,,,0,,,,72,81
16085,set_tempo,,,,,250,1,0,,461538,,,,,,,,
16107,note_on,,,,,27,0,1,,,,,0,,,,72,0
16110,note_on,,,,,3,0,1,,,,,0,,,,70,86
16138,note_on,,,,,28,0,1,,,,,0,,,,70,0
16140,note_on,,,,,2,0,1,,,,,0,,,,67,84
16167,note_on,,,,,27,0,1,,,,,0,,,,67,0
16170,note_on,,,,,3,0,1,,,,,0,,,,68,89
16199,note_on,,,,,29,0,1,,,,,0,,,,68,0
16200,note_on,,,,,1,0,1,,,,,0,,,,72,84
16227,note_on,,,,,27,0,1,,,,,0,,,,72,0
16230,note_on,,,,,3,0,1,,,,,0,,,,70,89
16258,note_on,,,,,28,0,1,,,,,0,,,,70,0
16260,note_on,,,,,2,0,1,,,,,0,,,,67,85
16286,note_on,,,,,26,0,1,,,,,0,,,,67,0
16290,note_on,,,,,4,0,1,,,,,0,,,,68,92
16319,note_on,,,,,29,0,1,,,,,0,,,,68,0
16320,note_on,,,,,1,0,1,,,,,0,,,,72,89
16327,set_tempo,,,,,242,1,0,,431655,,,,,,,,
16347,note_on,,,,,27,0,1,,,,,0,,,,72,0
16350,note_on,,,,,3,0,1,,,,,0,,,,70,94
16379,note_on,,,,,29,0,1,,,,,0,,,,70,0
16380,note_on,,,,,1,0,1,,,,,0,,,,67,89
16407,note_on,,,,,27,0,1,,,,,0,,,,67,0
16410,note_on,,,,,3,0,1,,,,,0,,,,68,91
16437,note_on,,,,,27,0,1,,,,,0,,,,68,0
16440,note_on,,,,,3,0,1,,,,,0,,,,72,94
16440,set_tempo,,,,,113,1,0,,416667,,,,,,,,
16468,note_on,,,,,28,0,1,,,,,0,,,,72,0
16470,note_on,,,,,2,0,1,,,,,0,,,,70,94
16497,note_on,,,,,27,0,1,,,,,0,,,,70,0
16500,note_on,,,,,3,0,1,,,,,0,,,,67,96
16529,note_on,,,,,29,0,1,,,,,0,,,,67,0
16530,note_on,,,,,1,0,1,,,,,0,,,,68,94
16557,note_on,,,,,27,0,1,,,,,0,,,,68,0
16560,note_on,,,,,3,0,1,,,,,0,,,,72,97
16588,note_on,,,,,28,0,1,,,,,0,,,,72,0
16590,note_on,,,,,2,0,1,,,,,0,,,,70,95
16616,note_on,,,,,26,0,1,,,,,0,,,,70,0
16620,note_on,,,,,4,0,1,,,,,0,,,,67,99
16649,note_on,,,,,29,0,1,,,,,0,,,,67,0
16650,note_on,,,,,1,0,1,,,,,0,,,,68,100
16677,note_on,,,,,27,0,1,,,,,0,,,,68,0
16680,note_on,,,,,3,0,1,,,,,0,,,,72,101
16709,note_on,,,,,29,0,1,,,,,0,,,,72,0
16710,note_on,,,,,1,0,1,,,,,0,,,,70,97
16737,note_on,,,,,27,0,1,,,,,0,,,,70,0
16740,note_on,,,,,1687,0,2,,,,,1,,,,37,62
16740,control_change,,,,,0,0,2,,,,,1,64,127,,,
16740,note_on,,,,,3,0,1,,,,,0,,,,67,98
16740,control_change,,,,,0,0,1,,,,,0,64,127,,,
16767,note_on,,,,,27,0,1,,,,,0,,,,67,0
16770,note_on,,,,,3,0,1,,,,,0,,,,68,101
16790,note_on,,,,,50,0,2,,,,,1,,,,37,0
16798,note_on,,,,,28,0,1,,,,,0,,,,68,0
16800,note_on,,,,,2,0,1,,,,,0,,,,72,100
16800,control_change,,,,,0,0,2,,,,,1,64,0,,,
16800,note_on,,,,,0,0,2,,,,,1,,,,56,68
16800,note_on,,,,,0,0,2,,,,,1,,,,61,64
16800,note_on,,,,,10,0,2,,,,,1,,,,65,67
16800,control_change,,,,,0,0,1,,,,,0,64,0,,,
16827,note_on,,,,,27,0,1,,,,,0,,,,72,0
16830,note_on,,,,,3,0,1,,,,,0,,,,70,104
16849,note_on,,,,,49,0,2,,,,,1,,,,61,0
16851,note_on,,,,,2,0,2,,,,,1,,,,56,0
16851,note_on,,,,,0,0,2,,,,,1,,,,65,0
16859,note_on,,,,,29,0,1,,,,,0,,,,70,0
16860,note_on,,,,,0,0,2,,,,,1,,,,61,64
16860,note_on,,,,,0,0,2,,,,,1,,,,56,67
16860,note_on,,,,,1,0,1,,,,,0,,,,67,101
16860,note_on,,,,,9,0,2,,,,,1,,,,65,64
16887,note_on,,,,,27,0,1,,,,,0,,,,67,0
16890,note_on,,,,,3,0,1,,,,,0,,,,68,105
16909,note_on,,,,,0,0,2,,,,,1,,,,65,0
16909,note_on,,,,,49,0,2,,,,,1,,,,61,0
16910,note_on,,,,,1,0,2,,,,,1,,,,56,0
16918,note_on,,,,,28,0,1,,,,,0,,,,68,0
16920,control_change,,,,,0,0,2,,,,,1,64,127,,,
16920,note_on,,,,,10,0,2,,,,,1,,,,53,66
16920,control_change,,,,,0,0,1,,,,,0,64,127,,,
16920,note_on,,,,,2,0,1,,,,,0,,,,72,98
16946,note_on,,,,,26,0,1,,,,,0,,,,72,0
16950,note_on,,,,,4,0,1,,,,,0,,,,70,103
16969,note_on,,,,,49,0,2,,,,,1,,,,53,0
16979,note_on,,,,,29,0,1,,,,,0,,,,70,0
16980,control_change,,,,,0,0,1,,,,,0,64,0,,,
16980,note_on,,,,,1,0,1,,,,,0,,,,67,100
16980,note_on,,,,,11,0,2,,,,,1,,,,65,69
16980,note_on,,,,,0,0,2,,,,,1,,,,61,65
16980,note_on,,,,,0,0,2,,,,,1,,,,56,68
16980,control_change,,,,,0,0,2,,,,,1,64,0,,,
17007,note_on,,,,,27,0,1,,,,,0,,,,67,0
17010,note_on,,,,,3,0,1,,,,,0,,,,68,105
17029,note_on,,,,,49,0,2,,,,,1,,,,61,0
17030,note_on,,,,,1,0,2,,,,,1,,,,56,0
17031,note_on,,,,,1,0,2,,,,,1,,,,65,0
17039,note_on,,,,,29,0,1,,,,,0,,,,68,0
17040,note_on,,,,,9,0,2,,,,,1,,,,65,64
17040,note_on,,,,,1,0,1,,,,,0,,,,72,100
17040,note_on,,,,,0,0,2,,,,,1,,,,61,69
17040,note_on,,,,,0,0,2,,,,,1,,,,56,66
17067,note_on,,,,,27,0,1,,,,,0,,,,72,0
17070,note_on,,,,,3,0,1,,,,,0,,,,70,100
17088,note_on,,,,,48,0,2,,,,,1,,,,65,0
17089,note_on,,,,,1,0,2,,,,,1,,,,56,0
17091,note_on,,,,,2,0,2,,,,,1,,,,61,0
17097,note_on,,,,,27,0,1,,,,,0,,,,70,0
17100,note_on,,,,,3,0,1,,,,,0,,,,67,104
17100,control_change,,,,,0,0,1,,,,,0,64,127,,,
17100,control_change,,,,,0,0,2,,,,,1,64,127,,,
17100,note_on,,,,,9,0,2,,,,,1,,,,49,70
17128,note_on,,,,,28,0,1,,,,,0,,,,67,0
17130,note_on,,,,,2,0,1,,,,,0,,,,68,102
17151,note_on,,,,,51,0,2,,,,,1,,,,49,0
17157,note_on,,,,,27,0,1,,,,,0,,,,68,0
17160,control_change,,,,,0,0,2,,,,,1,64,0,,,
17160,control_change,,,,,0,0,1,,,,,0,64,0,,,
17160,note_on,,,,,3,0,1,,,,,0,,,,72,106
17160,note_on,,,,,9,0,2,,,,,1,,,,65,65
17160,note_on,,,,,0,0,2,,,,,1,,,,56,68
17160,note_on,,,,,0,0,2,,,,,1,,,,61,65
17189,note_on,,,,,29,0,1,,,,,0,,,,72,0
17190,note_on,,,,,1,0,1,,,,,0,,,,70,102
17209,note_on,,,,,0,0,2,,,,,1,,,,65,0
17209,note_on,,,,,49,0,2,,,,,1,,,,61,0
17210,note_on,,,,,1,0,2,,,,,1,,,,56,0
17217,note_on,,,,,27,0,1,,,,,0,,,,70,0
17220,note_on,,,,,10,0,2,,,,,1,,,,65,65
17220,note_on,,,,,0,0,2,,,,,1,,,,61,68
17220,note_on,,,,,0,0,2,,,,,1,,,,56,64
17220,note_on,,,,,3,0,1,,,,,0,,,,67,105
17248,note_on,,,,,28,0,1,,,,,0,,,,67,0
17250,note_on,,,,,2,0,1,,,,,0,,,,68,102
17269,note_on,,,,,49,0,2,,,,,1,,,,56,0
17269,note_on,,,,,0,0,2,,,,,1,,,,65,0
17271,note_on,,,,,2,0,2,,,,,1,,,,61,0
17276,note_on,,,,,26,0,1,,,,,0,,,,68,0
17280,control_change,,,,,0,0,2,,,,,1,64,127,,,
17280,note_on,,,,,9,0,2,,,,,1,,,,53,67
17280,note_on,,,,,4,0,1,,,,,0,,,,70,107
17280,control_change,,,,,0,0,1,,,,,0,64,127,,,
17309,note_on,,,,,29,0,1,,,,,0,,,,70,0
17310,note_on,,,,,1,0,1,,,,,0,,,,72,105
17330,note_on,,,,,50,0,2,,,,,1,,,,53,0
17337,note_on,,,,,27,0,1,,,,,0,,,,72,0
17340,control_change,,,,,0,0,2,,,,,1,64,0,,,
17340,note_on,,,,,0,0,2,,,,,1,,,,61,68
17340,note_on,,,,,10,0,2,,,,,1,,,,65,63
17340,note_on,,,,,3,0,1,,,,,0,,,,73,109
17340,control_change,,,,,0,0,1,,,,,0,64,0,,,
17340,note_on,,,,,0,0,2,,,,,1,,,,56,65
17369,note_on,,,,,29,0,1,,,,,0,,,,73,0
17370,note_on,,,,,1,0,1,,,,,0,,,,75,104
17388,note_on,,,,,48,0,2,,,,,1,,,,65,0
17389,note_on,,,,,1,0,2,,,,,1,,,,56,0
17391,note_on,,,,,2,0,2,,,,,1,,,,61,0
17397,note_on,,,,,27,0,1,,,,,0,,,,75,0
17400,note_on,,,,,3,0,1,,,,,0,,,,77,105
17400,note_on,,,,,0,0,2,,,,,1,,,,56,64
17400,note_on,,,,,0,0,2,,,,,1,,,,61,64
17400,note_on,,,,,9,0,2,,,,,1,,,,65,69
17405,set_tempo,,,,,965,1,0,,463320,,,,,,,,
17427,note_on,,,,,27,0,1,,,,,0,,,,77,0
17430,note_on,,,,,3,0,1,,,,,0,,,,78,108
17449,note_on,,,,,0,0,2,,,,,1,,,,61,0
17449,note_on,,,,,49,0,2,,,,,1,,,,56,0
17451,note_on,,,,,2,0,2,,,,,1,,,,65,0
17458,note_on,,,,,28,0,1,,,,,0,,,,78,0
17460,control_change,,,,,0,0,2,,,,,1,64,127,,,
17460,control_change,,,,,0,0,1,,,,,0,64,127,,,
17460,note_on,,,,,2,0,1,,,,,0,,,,82,105
17460,note_on,,,,,9,0,2,,,,,1,,,,44,67
17510,note_on,,,,,50,0,2,,,,,1,,,,44,0
17515,set_tempo,,,,,110,1,0,,502092,,,,,,,,
17520,control_change,,,,,60,0,1,,,,,0,64,0,,,
17520,note_on,,,,,10,0,2,,,,,1,,,,66,63
17520,note_on,,,,,0,0,2,,,,,1,,,,60,66
17520,note_on,,,,,0,0,2,,,,,1,,,,56,62
17520,control_change,,,,,0,0,2,,,,,1,64,0,,,
17548,note_on,,,,,28,0,1,,,,,0,,,,82,0
17550,note_on,,,,,2,0,1,,,,,0,,,,80,103
17569,note_on,,,,,49,0,2,,,,,1,,,,56,0
17569,note_on,,,,,0,0,2,,,,,1,,,,66,0
17571,note_on,,,,,2,0,2,,,,,1,,,,60,0
17579,note_on,,,,,29,0,1,,,,,0,,,,80,0
17580,note_on,,,,,9,0,2,,,,,1,,,,56,62
17580,note_on,,,,,0,0,2,,,,,1,,,,60,58
17580,note_on,,,,,0,0,2,,,,,1,,,,66,63
17580,note_on,,,,,1,0,1,,,,,0,,,,78,97
17607,note_on,,,,,27,0,1,,,,,0,,,,78,0
17610,note_on,,,,,3,0,1,,,,,0,,,,77,98
17628,note_on,,,,,48,0,2,,,,,1,,,,60,0
17630,note_on,,,,,2,0,2,,,,,1,,,,56,0
17631,note_on,,,,,1,0,2,,,,,1,,,,66,0
17639,note_on,,,,,29,0,1,,,,,0,,,,77,0
17640,note_on,,,,,9,0,2,,,,,1,,,,51,58
17640,note_on,,,,,1,0,1,,,,,0,,,,77,93
17640,control_change,,,,,0,0,1,,,,,0,64,127,,,
17640,control_change,,,,,0,0,2,,,,,1,64,127,,,
17667,note_on,,,,,27,0,1,,,,,0,,,,77,0
17670,note_on,,,,,3,0,1,,,,,0,,,,75,96
17689,note_on,,,,,49,0,2,,,,,1,,,,51,0
17699,note_on,,,,,29,0,1,,,,,0,,,,75,0
17700,control_change,,,,,0,0,2,,,,,1,64,0,,,
17700,note_on,,,,,0,0,2,,,,,1,,,,56,54
17700,note_on,,,,,11,0,2,,,,,1,,,,66,59
17700,note_on,,,,,1,0,1,,,,,0,,,,75,91
17700,control_change,,,,,0,0,1,,,,,0,64,0,,,
17700,note_on,,,,,0,0,2,,,,,1,,,,60,54
17708,note_on,,,,,8,0,1,,,,,0,,,,75,0
17710,note_on,,,,,2,0,1,,,,,0,,,,77,94
17720,note_on,,,,,10,0,1,,,,,0,,,,77,0
17720,note_on,,,,,0,0,1,,,,,0,,,,75,89
17727,note_on,,,,,7,0,1,,,,,0,,,,75,0
17730,note_on,,,,,3,0,1,,,,,0,,,,74,88
17749,note_on,,,,,0,0,2,,,,,1,,,,60,0
17749,note_on,,,,,49,0,2,,,,,1,,,,56,0
