tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,data,program,note,velocity,pitch
1409,control_change,2,0,3,,,,,,,11,61,2,,,,,
1410,control_change,1,0,3,,,,,,,11,62,2,,,,,
1412,control_change,2,0,3,,,,,,,11,63,2,,,,,
1413,control_change,1,0,3,,,,,,,11,64,2,,,,,
1414,control_change,1,0,3,,,,,,,11,65,2,,,,,
1416,control_change,2,0,3,,,,,,,11,66,2,,,,,
1418,control_change,2,0,3,,,,,,,11,67,2,,,,,
1419,control_change,1,0,3,,,,,,,11,68,2,,,,,
1421,control_change,2,0,3,,,,,,,11,69,2,,,,,
1422,control_change,1,0,3,,,,,,,11,70,2,,,,,
1425,control_change,3,0,3,,,,,,,11,71,2,,,,,
1426,control_change,1,0,3,,,,,,,11,72,2,,,,,
1428,control_change,2,0,3,,,,,,,11,73,2,,,,,
1430,control_change,2,0,3,,,,,,,11,74,2,,,,,
1432,control_change,2,0,3,,,,,,,11,75,2,,,,,
1434,control_change,2,0,3,,,,,,,11,76,2,,,,,
1437,control_change,3,0,3,,,,,,,11,77,2,,,,,
1439,control_change,2,0,3,,,,,,,11,78,2,,,,,
1442,control_change,3,0,3,,,,,,,11,79,2,,,,,
1444,control_change,2,0,3,,,,,,,11,80,2,,,,,
1448,control_change,4,0,3,,,,,,,11,81,2,,,,,
1450,control_change,2,0,3,,,,,,,11,82,2,,,,,
1453,control_change,3,0,3,,,,,,,11,83,2,,,,,
1455,control_change,2,0,3,,,,,,,11,84,2,,,,,
1459,control_change,4,0,3,,,,,,,11,85,2,,,,,
1463,control_change,4,0,3,,,,,,,11,86,2,,,,,
1467,control_change,4,0,3,,,,,,,11,87,2,,,,,
1471,control_change,4,0,3,,,,,,,11,88,2,,,,,
1474,control_change,3,0,3,,,,,,,11,89,2,,,,,
1479,control_change,5,0,3,,,,,,,11,90,2,,,,,
1486,control_change,7,0,3,,,,,,,11,91,2,,,,,
1491,control_change,5,0,3,,,,,,,11,92,2,,,,,
1497,control_change,6,0,3,,,,,,,11,93,2,,,,,
1504,control_change,7,0,3,,,,,,,11,94,2,,,,,
1512,control_change,8,0,3,,,,,,,11,95,2,,,,,
1525,control_change,13,0,3,,,,,,,11,96,2,,,,,
1536,control_change,11,0,3,,,,,,,11,97,2,,,,,
1550,control_change,14,0,3,,,,,,,11,98,2,,,,,
1571,control_change,21,0,3,,,,,,,11,99,2,,,,,
1602,control_change,31,0,3,,,,,,,11,100,2,,,,,
1684,note_on,82,0,3,,,,,,,,,2,,,59,0,
1685,note_on,985,0,5,,,,,,,,,4,,,59,79,
1703,note_on,19,0,3,,,,,,,,,2,,,64,112,
1706,note_on,1006,0,7,,,,,,,,,6,,,40,122,
1712,note_on,1012,0,6,,,,,,,,,5,,,52,86,
1713,note_on,1008,0,14,,,,,,,,,14,,,59,58,
1715,note_on,1015,0,4,,,,,,,,,3,,,55,92,
1720,note_on,7,0,14,,,,,,,,,14,,,55,43,
1723,note_on,1018,0,15,,,,,,,,,15,,,52,76,
1732,note_on,1027,0,8,,,,,,,,,7,,,64,68,
1735,note_on,1030,0,2,,,,,,,,,1,,,40,122,
1759,note_on,74,0,5,,,,,,,,,4,,,59,0,
1776,note_on,61,0,4,,,,,,,,,3,,,55,0,
1816,note_on,104,0,6,,,,,,,,,5,,,52,0,
1843,note_on,137,0,7,,,,,,,,,6,,,40,0,
1862,note_on,127,0,2,,,,,,,,,1,,,41,59,
1872,note_on,10,0,2,,,,,,,,,1,,,40,0,
1914,note_on,42,0,2,,,,,,,,,1,,,40,59,
1928,note_on,14,0,2,,,,,,,,,1,,,41,0,
1968,note_on,40,0,2,,,,,,,,,1,,,41,65,
1977,note_on,9,0,2,,,,,,,,,1,,,40,0,
1994,note_on,271,0,15,,,,,,,,,15,,,52,0,
2000,note_on,224,0,4,,,,,,,,,3,,,55,90,
2004,note_on,245,0,5,,,,,,,,,4,,,59,96,
2011,note_on,34,0,2,,,,,,,,,1,,,40,50,
2012,note_on,169,0,7,,,,,,,,,6,,,43,112,
2014,note_on,198,0,6,,,,,,,,,5,,,55,92,
2018,note_on,24,0,15,,,,,,,,,15,,,55,76,
2025,note_on,14,0,2,,,,,,,,,1,,,41,0,
2050,note_on,25,0,2,,,,,,,,,1,,,41,47,
2059,note_on,59,0,4,,,,,,,,,3,,,55,0,
2063,note_on,13,0,2,,,,,,,,,1,,,40,0,
2093,note_on,89,0,5,,,,,,,,,4,,,59,0,
2097,note_on,34,0,2,,,,,,,,,1,,,40,68,
2098,note_on,1,0,2,,,,,,,,,1,,,41,0,
2114,note_on,102,0,7,,,,,,,,,6,,,43,0,
2125,note_on,111,0,6,,,,,,,,,5,,,55,0,
2132,note_on,34,0,2,,,,,,,,,1,,,41,82,
2136,note_on,4,0,2,,,,,,,,,1,,,40,0,
2170,note_on,34,0,2,,,,,,,,,1,,,40,73,
2177,note_on,7,0,2,,,,,,,,,1,,,41,0,
2178,note_on,475,0,3,,,,,,,,,2,,,63,107,
2191,note_on,13,0,3,,,,,,,,,2,,,64,0,
2204,note_on,27,0,2,,,,,,,,,1,,,41,74,
2210,note_on,6,0,2,,,,,,,,,1,,,40,0,
2239,note_on,29,0,2,,,,,,,,,1,,,40,84,
2241,note_on,223,0,15,,,,,,,,,15,,,55,0,
2247,note_on,8,0,2,,,,,,,,,1,,,41,0,
2273,note_on,26,0,2,,,,,,,,,1,,,41,80,
2278,note_on,5,0,2,,,,,,,,,1,,,40,0,
2293,note_on,1588,0,13,,,,,,,,,13,,,64,83,
2305,note_on,27,0,2,,,,,,,,,1,,,40,88,
2305,note_on,212,0,5,,,,,,,,,4,,,55,88,
2306,note_on,247,0,4,,,,,,,,,3,,,59,102,
2313,note_on,188,0,6,,,,,,,,,5,,,52,94,
2313,note_on,199,0,7,,,,,,,,,6,,,40,112,
2315,note_on,74,0,15,,,,,,,,,15,,,52,71,
2316,note_on,1,0,15,,,,,,,,,15,,,64,76,
2317,note_on,12,0,2,,,,,,,,,1,,,41,0,
2327,note_on,136,0,3,,,,,,,,,2,,,64,98,
2342,note_on,25,0,2,,,,,,,,,1,,,41,80,
2345,note_on,3,0,2,,,,,,,,,1,,,40,0,
2350,note_on,23,0,3,,,,,,,,,2,,,63,0,
2374,note_on,29,0,2,,,,,,,,,1,,,40,86,
2386,note_on,12,0,2,,,,,,,,,1,,,41,0,
2402,note_on,89,0,6,,,,,,,,,5,,,52,0,
2405,note_on,99,0,4,,,,,,,,,3,,,59,0,
2408,note_on,22,0,2,,,,,,,,,1,,,41,66,
2411,note_on,3,0,2,,,,,,,,,1,,,40,0,
2417,note_on,112,0,5,,,,,,,,,4,,,55,0,
2430,note_on,117,0,7,,,,,,,,,6,,,40,0,
2443,note_on,32,0,2,,,,,,,,,1,,,40,73,
2447,note_on,4,0,2,,,,,,,,,1,,,41,0,
2455,note_on,105,0,3,,,,,,,,,2,,,67,89,
2465,note_on,10,0,3,,,,,,,,,2,,,64,0,
2477,note_on,30,0,2,,,,,,,,,1,,,40,0,
2478,note_on,1,0,2,,,,,,,,,1,,,41,65,
2509,note_on,31,0,2,,,,,,,,,1,,,40,74,
2519,note_on,10,0,2,,,,,,,,,1,,,41,0,
2543,note_on,24,0,2,,,,,,,,,1,,,41,24,
2576,note_on,33,0,2,,,,,,,,,1,,,47,97,
2578,note_on,2,0,2,,,,,,,,,1,,,40,0,
2581,note_on,3,0,2,,,,,,,,,1,,,41,0,
2589,note_on,869,0,14,,,,,,,,,14,,,54,77,
2590,note_on,858,0,8,,,,,,,,,7,,,64,0,
2591,note_on,275,0,15,,,,,,,,,15,,,52,0,
2594,note_on,3,0,15,,,,,,,,,15,,,51,59,
2594,note_on,301,0,13,,,,,,,,,13,,,64,0,
2599,note_on,194,0,4,,,,,,,,,3,,,66,115,
2599,note_on,5,0,13,,,,,,,,,13,,,71,75,
2600,note_on,6,0,15,,,,,,,,,15,,,63,89,
2606,note_on,7,0,4,,,,,,,,,3,,,59,88,
2606,note_on,141,0,3,,,,,,,,,2,,,71,103,
2611,note_on,194,0,5,,,,,,,,,4,,,54,103,
2611,note_on,181,0,7,,,,,,,,,6,,,39,115,
2612,note_on,13,0,13,,,,,,,,,13,,,66,56,
2613,note_on,13,0,15,,,,,,,,,15,,,64,0,
2613,note_on,211,0,6,,,,,,,,,5,,,51,105,
2620,note_on,39,0,2,,,,,,,,,1,,,47,0,
2621,note_on,32,0,14,,,,,,,,,14,,,55,0,
2622,note_on,32,0,8,,,,,,,,,7,,,59,51,
2624,note_on,18,0,3,,,,,,,,,2,,,67,0,
2636,note_on,30,0,4,,,,,,,,,3,,,59,0,
2657,note_on,21,0,4,,,,,,,,,3,,,66,0,
2675,note_on,62,0,6,,,,,,,,,5,,,51,0,
2693,note_on,69,0,3,,,,,,,,,2,,,71,0,
2701,note_on,90,0,7,,,,,,,,,6,,,39,0,
2716,note_on,105,0,5,,,,,,,,,4,,,54,0,
2734,note_on,113,0,14,,,,,,,,,14,,,59,0,
2875,note_on,255,0,2,,,,,,,,,1,,,47,107,
2889,note_on,232,0,4,,,,,,,,,3,,,66,105,
2890,note_on,174,0,5,,,,,,,,,4,,,66,100,
2893,note_on,4,0,4,,,,,,,,,3,,,59,91,
2895,note_on,220,0,6,,,,,,,,,5,,,51,92,
2896,note_on,2191,0,11,,,,,,,,,11,,,51,91,
2899,note_on,206,0,3,,,,,,,,,2,,,71,116,
2900,note_on,166,0,14,,,,,,,,,14,,,66,91,
2902,note_on,201,0,7,,,,,,,,,6,,,39,110,
2910,note_on,10,0,14,,,,,,,,,14,,,59,42,
2911,note_on,36,0,2,,,,,,,,,1,,,47,0,
2945,note_on,35,0,14,,,,,,,,,14,,,54,0,
2953,note_on,54,0,3,,,,,,,,,2,,,71,0,
2961,note_on,68,0,4,,,,,,,,,3,,,59,0,
2975,note_on,80,0,6,,,,,,,,,5,,,51,0,
2977,note_on,87,0,5,,,,,,,,,4,,,66,0,
2980,note_on,19,0,4,,,,,,,,,3,,,66,0,
3007,note_on,105,0,7,,,,,,,,,6,,,39,0,
3116,note_on,220,0,11,,,,,,,,,11,,,51,0,
3159,note_on,546,0,15,,,,,,,,,15,,,51,0,
3176,note_on,223,0,3,,,,,,,,,2,,,71,118,
3178,note_on,2473,0,12,,,,,,,,,12,,,71,86,
3181,note_on,569,0,13,,,,,,,,,13,,,66,0,
3183,note_on,208,0,6,,,,,,,,,5,,,50,93,
3183,note_on,561,0,8,,,,,,,,,7,,,71,74,
3184,note_on,207,0,5,,,,,,,,,4,,,65,101,
3186,note_on,241,0,14,,,,,,,,,14,,,65,84,
3187,note_on,207,0,4,,,,,,,,,3,,,68,106,
3188,note_on,181,0,7,,,,,,,,,6,,,38,113,
3188,note_on,277,0,2,,,,,,,,,1,,,47,122,
3188,note_on,1,0,4,,,,,,,,,3,,,59,101,
3189,note_on,73,0,11,,,,,,,,,11,,,50,89,
3192,note_on,11,0,13,,,,,,,,,13,,,68,72,
3196,note_on,37,0,15,,,,,,,,,15,,,50,87,
3198,note_on,2,0,15,,,,,,,,,15,,,62,65,
3200,note_on,14,0,14,,,,,,,,,14,,,66,0,
3206,note_on,8,0,15,,,,,,,,,15,,,63,0,
3226,note_on,38,0,2,,,,,,,,,1,,,47,0,
3253,note_on,70,0,6,,,,,,,,,5,,,50,0,
3264,note_on,76,0,4,,,,,,,,,3,,,59,0,
3270,note_on,6,0,4,,,,,,,,,3,,,68,0,
3283,note_on,107,0,3,,,,,,,,,2,,,71,0,
3309,note_on,121,0,7,,,,,,,,,6,,,38,0,
3316,note_on,132,0,5,,,,,,,,,4,,,65,0,
3391,note_on,202,0,11,,,,,,,,,11,,,50,0,
3438,note_on,232,0,15,,,,,,,,,15,,,50,0,
3460,note_on,277,0,8,,,,,,,,,7,,,59,0,
3469,note_on,186,0,3,,,,,,,,,2,,,76,116,
3471,note_on,293,0,12,,,,,,,,,12,,,76,86,
3472,note_on,202,0,4,,,,,,,,,3,,,68,107,
3472,note_on,2767,0,9,,,,,,,,,8,,,76,66,
3475,note_on,3,0,4,,,,,,,,,3,,,59,102,
3475,note_on,222,0,6,,,,,,,,,5,,,49,100,
3476,note_on,4,0,9,,,,,,,,,8,,,64,47,
3478,note_on,162,0,5,,,,,,,,,4,,,64,96,
3478,note_on,87,0,11,,,,,,,,,11,,,49,91,
3484,note_on,175,0,7,,,,,,,,,6,,,37,115,
3488,note_on,262,0,2,,,,,,,,,1,,,40,118,
3490,note_on,30,0,8,,,,,,,,,7,,,64,50,
3491,note_on,53,0,15,,,,,,,,,15,,,49,88,
3492,note_on,1,0,15,,,,,,,,,15,,,61,74,
3492,note_on,292,0,14,,,,,,,,,14,,,59,0,
3493,note_on,1,0,14,,,,,,,,,14,,,64,74,
3507,note_on,15,0,15,,,,,,,,,15,,,62,0,
3533,note_on,40,0,14,,,,,,,,,14,,,65,0,
3559,note_on,84,0,6,,,,,,,,,5,,,49,0,
3578,note_on,100,0,5,,,,,,,,,4,,,64,0,
3624,note_on,149,0,4,,,,,,,,,3,,,68,0,
3628,note_on,4,0,4,,,,,,,,,3,,,59,0,
3646,note_on,162,0,7,,,,,,,,,6,,,37,0,
3647,note_on,159,0,2,,,,,,,,,1,,,41,62,
3659,note_on,152,0,15,,,,,,,,,15,,,49,0,
3662,note_on,184,0,11,,,,,,,,,11,,,49,0,
3667,note_on,20,0,2,,,,,,,,,1,,,40,0,
3711,note_on,44,0,2,,,,,,,,,1,,,40,64,
3712,note_on,1,0,2,,,,,,,,,1,,,41,0,
3734,note_on,542,0,13,,,,,,,,,13,,,68,0,
3754,note_on,42,0,2,,,,,,,,,1,,,41,57,
3759,note_on,290,0,3,,,,,,,,,2,,,75,114,
3764,note_on,205,0,6,,,,,,,,,5,,,52,98,
3765,note_on,294,0,12,,,,,,,,,12,,,71,0,
3768,note_on,106,0,11,,,,,,,,,11,,,52,91,
3768,note_on,122,0,7,,,,,,,,,6,,,40,113,
3768,note_on,34,0,13,,,,,,,,,13,,,71,0,
3768,note_on,140,0,4,,,,,,,,,3,,,69,94,
3769,note_on,1,0,4,,,,,,,,,3,,,61,110,
3769,note_on,110,0,15,,,,,,,,,15,,,52,89,
3770,note_on,2,0,13,,,,,,,,,13,,,69,73,
3770,note_on,192,0,5,,,,,,,,,4,,,64,96,
3770,note_on,5,0,12,,,,,,,,,12,,,75,95,
3773,note_on,3,0,5,,,,,,,,,4,,,57,77,
3775,note_on,285,0,8,,,,,,,,,7,,,71,0,
3779,note_on,9,0,12,,,,,,,,,12,,,76,0,
3779,note_on,25,0,2,,,,,,,,,1,,,40,0,
3783,note_on,4,0,12,,,,,,,,,12,,,69,28,
3784,note_on,25,0,3,,,,,,,,,2,,,76,0,
3785,note_on,10,0,8,,,,,,,,,7,,,69,47,
3797,note_on,321,0,9,,,,,,,,,8,,,64,0,
3800,note_on,21,0,2,,,,,,,,,1,,,40,39,
3804,note_on,4,0,2,,,,,,,,,1,,,41,0,
3806,note_on,9,0,9,,,,,,,,,8,,,76,0,
3835,note_on,31,0,2,,,,,,,,,1,,,41,76,
3842,note_on,7,0,2,,,,,,,,,1,,,40,0,
3846,note_on,82,0,6,,,,,,,,,5,,,52,0,
3850,note_on,81,0,4,,,,,,,,,3,,,61,0,
3870,note_on,97,0,5,,,,,,,,,4,,,57,0,
3874,note_on,24,0,4,,,,,,,,,3,,,69,0,
3877,note_on,35,0,2,,,,,,,,,1,,,40,77,
3884,note_on,7,0,2,,,,,,,,,1,,,41,0,
3887,note_on,119,0,7,,,,,,,,,6,,,40,0,
3895,note_on,111,0,3,,,,,,,,,2,,,76,118,
3905,note_on,35,0,5,,,,,,,,,4,,,64,0,
3911,note_on,128,0,12,,,,,,,,,12,,,76,100,
3911,note_on,141,0,13,,,,,,,,,13,,,69,0,
3913,note_on,29,0,2,,,,,,,,,1,,,41,83,
3915,note_on,147,0,11,,,,,,,,,11,,,52,0,
3919,note_on,6,0,2,,,,,,,,,1,,,40,0,
3924,note_on,29,0,3,,,,,,,,,2,,,75,0,
3932,note_on,21,0,12,,,,,,,,,12,,,75,0,
3933,note_on,164,0,15,,,,,,,,,15,,,52,0,
3947,note_on,28,0,2,,,,,,,,,1,,,40,90,
3956,note_on,9,0,2,,,,,,,,,1,,,41,0,
3981,note_on,25,0,2,,,,,,,,,1,,,41,85,
3987,note_on,6,0,2,,,,,,,,,1,,,40,0,
4013,note_on,26,0,2,,,,,,,,,1,,,40,92,
4031,note_on,18,0,2,,,,,,,,,1,,,41,0,
4037,note_on,252,0,8,,,,,,,,,7,,,64,0,
4038,note_on,114,0,3,,,,,,,,,2,,,78,118,
4038,note_on,505,0,14,,,,,,,,,14,,,64,0,
4047,note_on,9,0,3,,,,,,,,,2,,,76,0,
4049,note_on,116,0,15,,,,,,,,,15,,,61,0,
4049,note_on,18,0,2,,,,,,,,,1,,,41,68,
4051,note_on,146,0,5,,,,,,,,,4,,,67,89,
4053,note_on,166,0,7,,,,,,,,,6,,,36,114,
4053,note_on,2,0,5,,,,,,,,,4,,,55,77,
4054,note_on,139,0,11,,,,,,,,,11,,,48,103,
4055,note_on,144,0,13,,,,,,,,,13,,,70,84,
4056,note_on,210,0,6,,,,,,,,,5,,,48,106,
4056,note_on,7,0,2,,,,,,,,,1,,,40,0,
4063,note_on,189,0,4,,,,,,,,,3,,,70,107,
4063,note_on,131,0,12,,,,,,,,,12,,,78,103,
4066,note_on,17,0,15,,,,,,,,,15,,,48,87,
4067,note_on,12,0,13,,,,,,,,,13,,,67,60,
4067,note_on,4,0,12,,,,,,,,,12,,,69,0,
4068,note_on,5,0,4,,,,,,,,,3,,,64,88,
4070,note_on,3,0,12,,,,,,,,,12,,,70,45,
4072,note_on,6,0,15,,,,,,,,,15,,,60,62,
4078,note_on,40,0,14,,,,,,,,,14,,,67,82,
4082,note_on,45,0,8,,,,,,,,,7,,,64,60,
4082,note_on,26,0,2,,,,,,,,,1,,,40,92,
4084,note_on,14,0,12,,,,,,,,,12,,,76,0,
4100,note_on,18,0,2,,,,,,,,,1,,,41,0,
4117,note_on,35,0,8,,,,,,,,,7,,,69,0,
4120,note_on,20,0,2,,,,,,,,,1,,,41,76,
4125,note_on,5,0,2,,,,,,,,,1,,,40,0,
4133,note_on,80,0,5,,,,,,,,,4,,,55,0,
4133,note_on,77,0,6,,,,,,,,,5,,,48,0,
4137,note_on,59,0,14,,,,,,,,,14,,,64,5,
4141,note_on,73,0,4,,,,,,,,,3,,,64,0,
4145,note_on,12,0,5,,,,,,,,,4,,,67,0,
4151,note_on,26,0,2,,,,,,,,,1,,,40,91,
4156,note_on,15,0,4,,,,,,,,,3,,,70,0,
4171,note_on,20,0,2,,,,,,,,,1,,,41,0,
4188,note_on,17,0,2,,,,,,,,,1,,,41,68,
4193,note_on,5,0,2,,,,,,,,,1,,,40,0,
4193,note_on,126,0,13,,,,,,,,,13,,,67,0,
4196,note_on,143,0,7,,,,,,,,,6,,,36,0,
4206,note_on,13,0,13,,,,,,,,,13,,,70,0,
4219,note_on,26,0,2,,,,,,,,,1,,,40,93,
4232,note_on,160,0,15,,,,,,,,,15,,,48,0,
4238,note_on,19,0,2,,,,,,,,,1,,,41,0,
4247,note_on,193,0,11,,,,,,,,,11,,,48,0,
4256,note_on,209,0,3,,,,,,,,,2,,,76,109,
4256,note_on,18,0,2,,,,,,,,,1,,,41,76,
4259,note_on,3,0,2,,,,,,,,,1,,,40,0,
4271,note_on,187,0,12,,,,,,,,,12,,,76,92,
4276,note_on,17,0,2,,,,,,,,,1,,,40,72,
4277,note_on,21,0,3,,,,,,,,,2,,,78,0,
4280,note_on,143,0,14,,,,,,,,,14,,,64,0,
4281,note_on,10,0,12,,,,,,,,,12,,,78,0,
4299,note_on,19,0,14,,,,,,,,,14,,,67,0,
4299,note_on,22,0,3,,,,,,,,,2,,,76,0,
4316,note_on,35,0,12,,,,,,,,,12,,,76,0,
4319,note_on,20,0,3,,,,,,,,,2,,,76,114,
4321,note_on,89,0,15,,,,,,,,,15,,,60,0,
4326,note_on,10,0,12,,,,,,,,,12,,,70,0,
4331,note_on,55,0,2,,,,,,,,,1,,,40,0,
4339,note_on,133,0,13,,,,,,,,,13,,,71,82,
4339,note_on,13,0,12,,,,,,,,,12,,,76,106,
4341,note_on,196,0,5,,,,,,,,,4,,,67,89,
4342,note_on,1,0,5,,,,,,,,,4,,,55,77,
4344,note_on,5,0,13,,,,,,,,,13,,,67,60,
4346,note_on,150,0,7,,,,,,,,,6,,,35,117,
4348,note_on,215,0,6,,,,,,,,,5,,,47,92,
4349,note_on,50,0,14,,,,,,,,,14,,,67,78,
4352,note_on,196,0,4,,,,,,,,,3,,,71,109,
4352,note_on,31,0,15,,,,,,,,,15,,,47,86,
4356,note_on,4,0,4,,,,,,,,,3,,,64,99,
4357,note_on,110,0,11,,,,,,,,,11,,,47,100,
4359,note_on,28,0,2,,,,,,,,,1,,,41,0,
4359,note_on,20,0,12,,,,,,,,,12,,,71,49,
4361,note_on,9,0,15,,,,,,,,,15,,,59,54,
4364,note_on,15,0,14,,,,,,,,,14,,,64,55,
4369,note_on,252,0,8,,,,,,,,,7,,,71,77,
4382,note_on,13,0,8,,,,,,,,,7,,,59,40,
4382,note_on,23,0,2,,,,,,,,,1,,,47,82,
4402,note_on,20,0,8,,,,,,,,,7,,,64,0,
4424,note_on,42,0,2,,,,,,,,,1,,,47,0,
4426,note_on,78,0,6,,,,,,,,,5,,,47,0,
4459,note_on,117,0,5,,,,,,,,,4,,,55,0,
4468,note_on,112,0,4,,,,,,,,,3,,,64,0,
4468,note_on,124,0,13,,,,,,,,,13,,,71,0,
4470,note_on,2,0,4,,,,,,,,,3,,,71,0,
4471,note_on,3,0,13,,,,,,,,,13,,,67,0,
4494,note_on,133,0,15,,,,,,,,,15,,,47,0,
4496,note_on,94,0,8,,,,,,,,,7,,,59,0,
4497,note_on,151,0,7,,,,,,,,,6,,,35,0,
4501,note_on,7,0,15,,,,,,,,,15,,,59,0,
4508,note_on,12,0,8,,,,,,,,,7,,,71,0,
4518,note_on,59,0,5,,,,,,,,,4,,,67,0,
4534,note_on,177,0,11,,,,,,,,,11,,,47,0,
4606,note_on,287,0,3,,,,,,,,,2,,,75,119,
4627,note_on,263,0,14,,,,,,,,,14,,,64,0,
4638,note_on,141,0,7,,,,,,,,,6,,,47,117,
4639,note_on,33,0,3,,,,,,,,,2,,,76,0,
4639,note_on,168,0,13,,,,,,,,,13,,,71,70,
4640,note_on,170,0,4,,,,,,,,,3,,,71,107,
4643,note_on,125,0,5,,,,,,,,,4,,,59,76,
4644,note_on,110,0,11,,,,,,,,,11,,,59,97,
4644,note_on,218,0,6,,,,,,,,,5,,,59,101,
4645,note_on,286,0,12,,,,,,,,,12,,,75,92,
4645,note_on,5,0,4,,,,,,,,,3,,,66,112,
4645,note_on,6,0,13,,,,,,,,,13,,,66,70,
4646,note_on,19,0,14,,,,,,,,,14,,,66,76,
4647,note_on,4,0,5,,,,,,,,,4,,,66,88,
4648,note_on,3,0,12,,,,,,,,,12,,,76,0,
4650,note_on,4,0,14,,,,,,,,,14,,,67,0,
4650,note_on,226,0,2,,,,,,,,,1,,,47,111,
4653,note_on,152,0,15,,,,,,,,,15,,,59,69,
4655,note_on,2,0,15,,,,,,,,,15,,,47,75,
4657,note_on,149,0,8,,,,,,,,,7,,,71,63,
4668,note_on,11,0,8,,,,,,,,,7,,,59,43,
4694,note_on,44,0,2,,,,,,,,,1,,,47,0,
4709,note_on,62,0,5,,,,,,,,,4,,,59,0,
4714,note_on,69,0,4,,,,,,,,,3,,,71,0,
4714,note_on,0,0,4,,,,,,,,,3,,,66,0,
4718,note_on,73,0,13,,,,,,,,,13,,,66,0,
4722,note_on,83,0,3,,,,,,,,,2,,,75,0,
4726,note_on,17,0,5,,,,,,,,,4,,,66,0,
4732,note_on,84,0,12,,,,,,,,,12,,,75,0,
4737,note_on,93,0,6,,,,,,,,,5,,,59,0,
4740,note_on,22,0,13,,,,,,,,,13,,,71,0,
4753,note_on,98,0,15,,,,,,,,,15,,,59,0,
4755,note_on,117,0,7,,,,,,,,,6,,,47,0,
4756,note_on,3,0,15,,,,,,,,,15,,,47,0,
4759,note_on,109,0,14,,,,,,,,,14,,,66,0,
4769,note_on,101,0,8,,,,,,,,,7,,,59,0,
4772,note_on,40,0,12,,,,,,,,,12,,,71,0,
4777,note_on,8,0,8,,,,,,,,,7,,,71,0,
4809,note_on,165,0,11,,,,,,,,,11,,,59,0,
4903,note_on,181,0,3,,,,,,,,,2,,,83,120,
4916,note_on,190,0,5,,,,,,,,,4,,,66,113,
4921,note_on,5,0,5,,,,,,,,,4,,,59,96,
4927,note_on,155,0,12,,,,,,,,,12,,,83,103,
4928,note_on,169,0,14,,,,,,,,,14,,,71,94,
4929,note_on,174,0,7,,,,,,,,,6,,,51,118,
4933,note_on,177,0,15,,,,,,,,,15,,,51,80,
4933,note_on,219,0,4,,,,,,,,,3,,,71,107,
4934,note_on,1,0,4,,,,,,,,,3,,,66,116,
4934,note_on,6,0,14,,,,,,,,,14,,,66,99,
4935,note_on,2,0,15,,,,,,,,,15,,,63,85,
4938,note_on,11,0,12,,,,,,,,,12,,,78,99,
4938,note_on,201,0,6,,,,,,,,,5,,,63,112,
4946,note_on,252,0,2,,,,,,,,,1,,,47,122,
4950,note_on,141,0,11,,,,,,,,,11,,,63,113,
4952,note_on,212,0,13,,,,,,,,,13,,,78,103,
4958,note_on,181,0,8,,,,,,,,,7,,,66,73,
4960,note_on,8,0,13,,,,,,,,,13,,,71,82,
4964,note_on,6,0,8,,,,,,,,,7,,,59,42,
5008,note_on,62,0,2,,,,,,,,,1,,,48,91,
5030,note_on,22,0,2,,,,,,,,,1,,,47,0,
5065,note_on,35,0,2,,,,,,,,,1,,,48,0,
5070,note_on,5,0,2,,,,,,,,,1,,,47,63,
5083,note_on,162,0,5,,,,,,,,,4,,,59,0,
5093,note_on,23,0,2,,,,,,,,,1,,,48,91,
5098,note_on,5,0,2,,,,,,,,,1,,,47,0,
5118,note_on,184,0,4,,,,,,,,,3,,,66,0,
5121,note_on,218,0,3,,,,,,,,,2,,,81,109,
5127,note_on,29,0,2,,,,,,,,,1,,,47,79,
5133,note_on,6,0,2,,,,,,,,,1,,,48,0,
5138,note_on,17,0,3,,,,,,,,,2,,,83,0,
5148,note_on,15,0,2,,,,,,,,,1,,,48,72,
5151,note_on,213,0,12,,,,,,,,,12,,,81,82,
5154,note_on,3,0,12,,,,,,,,,12,,,83,0,
5155,note_on,37,0,4,,,,,,,,,3,,,71,0,
5166,note_on,18,0,2,,,,,,,,,1,,,47,0,
5179,note_on,245,0,14,,,,,,,,,14,,,66,0,
5179,note_on,96,0,5,,,,,,,,,4,,,66,0,
5185,note_on,19,0,2,,,,,,,,,1,,,47,94,
5189,note_on,251,0,6,,,,,,,,,5,,,63,0,
5190,note_on,52,0,3,,,,,,,,,2,,,79,108,
5198,note_on,248,0,11,,,,,,,,,11,,,63,0,
5204,note_on,49,0,4,,,,,,,,,3,,,71,97,
5205,note_on,270,0,15,,,,,,,,,15,,,63,0,
5206,note_on,2,0,4,,,,,,,,,3,,,67,98,
5208,note_on,54,0,12,,,,,,,,,12,,,78,0,
5210,note_on,31,0,5,,,,,,,,,4,,,64,90,
5210,note_on,31,0,14,,,,,,,,,14,,,67,54,
5211,note_on,282,0,7,,,,,,,,,6,,,52,107,
5211,note_on,22,0,6,,,,,,,,,5,,,64,91,
5220,note_on,30,0,3,,,,,,,,,2,,,81,0,
5221,note_on,10,0,7,,,,,,,,,6,,,51,0,
5225,note_on,265,0,13,,,,,,,,,13,,,78,0,
5227,note_on,29,0,11,,,,,,,,,11,,,64,103,
