tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,note,velocity,channel,control,value
16148,note_off,,,,,12,0,1,,,,64,0,0,,
16428,note_on,,,,,280,0,1,,,,66,74,0,,
16428,note_on,,,,,0,0,1,,,,45,55,0,,
16428,note_on,,,,,0,0,1,,,,33,58,0,,
16428,note_on,,,,,0,0,1,,,,64,52,0,,
16428,note_on,,,,,0,0,1,,,,54,45,0,,
16460,note_on,,,,,32,0,1,,,,60,47,0,,
16464,control_change,,,,,4,0,1,,,,,,0,64,72
16480,control_change,,,,,16,0,1,,,,,,0,64,0
16500,note_off,,,,,20,0,1,,,,60,0,0,,
16520,note_off,,,,,20,0,1,,,,33,0,0,,
16524,note_off,,,,,4,0,1,,,,64,0,0,,
16536,note_off,,,,,12,0,1,,,,45,0,0,,
16560,control_change,,,,,24,0,1,,,,,,0,64,24
16576,note_off,,,,,16,0,1,,,,66,0,0,,
16576,control_change,,,,,0,0,1,,,,,,0,64,88
16588,control_change,,,,,12,0,1,,,,,,0,64,127
16592,note_off,,,,,4,0,1,,,,54,0,0,,
16888,note_on,,,,,296,0,1,,,,63,66,0,,
16904,note_on,,,,,16,0,1,,,,51,50,0,,
16908,note_on,,,,,4,0,1,,,,47,47,0,,
16912,note_on,,,,,4,0,1,,,,54,42,0,,
16916,note_on,,,,,4,0,1,,,,35,41,0,,
16916,note_on,,,,,0,0,1,,,,42,38,0,,
16920,note_on,,,,,4,0,1,,,,59,41,0,,
17024,control_change,,,,,104,0,1,,,,,,0,64,40
17040,control_change,,,,,16,0,1,,,,,,0,64,0
17144,control_change,,,,,104,0,1,,,,,,0,64,72
17160,control_change,,,,,16,0,1,,,,,,0,64,127
17176,note_off,,,,,16,0,1,,,,59,0,0,,
17212,note_off,,,,,36,0,1,,,,54,0,0,,
17220,note_off,,,,,8,0,1,,,,51,0,0,,
17228,note_off,,,,,8,0,1,,,,35,0,0,,
17252,note_off,,,,,24,0,1,,,,42,0,0,,
17264,note_off,,,,,12,0,1,,,,63,0,0,,
17276,note_off,,,,,12,0,1,,,,47,0,0,,
17512,note_on,,,,,236,0,1,,,,51,56,0,,
17516,note_on,,,,,4,0,1,,,,59,65,0,,
17520,note_on,,,,,4,0,1,,,,45,63,0,,
17528,note_on,,,,,8,0,1,,,,47,53,0,,
17532,control_change,,,,,4,0,1,,,,,,0,64,104
17548,control_change,,,,,16,0,1,,,,,,0,64,56
17556,note_off,,,,,8,0,1,,,,45,0,0,,
17560,note_off,,,,,4,0,1,,,,47,0,0,,
17564,control_change,,,,,4,0,1,,,,,,0,64,24
17580,control_change,,,,,16,0,1,,,,,,0,64,0
17596,note_off,,,,,16,0,1,,,,51,0,0,,
17604,note_off,,,,,8,0,1,,,,59,0,0,,
17716,note_on,,,,,112,0,1,,,,64,75,0,,
17720,note_on,,,,,4,0,1,,,,52,61,0,,
17728,note_on,,,,,8,0,1,,,,59,59,0,,
17736,note_on,,,,,8,0,1,,,,43,61,0,,
17740,note_on,,,,,4,0,1,,,,47,46,0,,
17748,note_off,,,,,8,0,1,,,,52,0,0,,
17756,note_off,,,,,8,0,1,,,,59,0,0,,
17768,note_off,,,,,12,0,1,,,,43,0,0,,
17776,note_off,,,,,8,0,1,,,,64,0,0,,
17776,note_off,,,,,0,0,1,,,,47,0,0,,
17912,note_on,,,,,136,0,1,,,,66,75,0,,
17916,note_on,,,,,4,0,1,,,,39,62,0,,
17920,note_on,,,,,4,0,1,,,,54,50,0,,
17920,note_on,,,,,0,0,1,,,,47,75,0,,
17928,note_on,,,,,8,0,1,,,,59,55,0,,
17956,note_off,,,,,28,0,1,,,,59,0,0,,
17972,note_off,,,,,16,0,1,,,,54,0,0,,
17972,note_off,,,,,0,0,1,,,,47,0,0,,
17980,note_off,,,,,8,0,1,,,,39,0,0,,
17988,note_off,,,,,8,0,1,,,,66,0,0,,
18104,note_on,,,,,116,0,1,,,,47,70,0,,
18112,note_on,,,,,0,0,1,,,,39,62,0,,
18112,note_on,,,,,8,0,1,,,,67,82,0,,
18116,note_on,,,,,4,0,1,,,,55,66,0,,
18152,note_off,,,,,36,0,1,,,,55,0,0,,
18160,note_off,,,,,8,0,1,,,,47,0,0,,
18172,note_off,,,,,12,0,1,,,,67,0,0,,
18172,note_off,,,,,0,0,1,,,,39,0,0,,
18268,note_on,,,,,96,0,1,,,,48,79,0,,
18324,note_on,,,,,56,0,1,,,,69,82,0,,
18324,note_on,,,,,0,0,1,,,,57,70,0,,
18328,note_on,,,,,4,0,1,,,,64,69,0,,
18364,note_off,,,,,36,0,1,,,,57,0,0,,
18372,note_off,,,,,8,0,1,,,,64,0,0,,
18396,note_off,,,,,24,0,1,,,,48,0,0,,
18396,note_off,,,,,0,0,1,,,,69,0,0,,
18456,note_on,,,,,60,0,1,,,,40,60,0,,
18516,note_off,,,,,60,0,1,,,,40,0,0,,
18564,note_on,,,,,0,0,1,,,,55,70,0,,
18564,note_on,,,,,48,0,1,,,,71,86,0,,
18572,note_on,,,,,8,0,1,,,,67,66,0,,
18576,note_on,,,,,4,0,1,,,,59,64,0,,
18580,note_on,,,,,4,0,1,,,,64,58,0,,
18620,note_off,,,,,40,0,1,,,,55,0,0,,
18632,control_change,,,,,12,0,1,,,,,,0,64,88
18648,control_change,,,,,16,0,1,,,,,,0,64,127
18868,note_off,,,,,220,0,1,,,,67,0,0,,
18916,note_off,,,,,48,0,1,,,,59,0,0,,
18948,note_on,,,,,32,0,1,,,,39,71,0,,
18956,note_off,,,,,8,0,1,,,,64,0,0,,
18984,note_off,,,,,28,0,1,,,,71,0,0,,
19028,note_off,,,,,44,0,1,,,,39,0,0,,
19068,note_on,,,,,40,0,1,,,,40,73,0,,
19152,note_off,,,,,84,0,1,,,,40,0,0,,
19168,note_on,,,,,16,0,1,,,,43,75,0,,
19252,note_off,,,,,84,0,1,,,,43,0,0,,
19260,note_on,,,,,8,0,1,,,,47,77,0,,
19360,note_on,,,,,0,0,1,,,,69,78,0,,
19360,note_on,,,,,0,0,1,,,,52,80,0,,
19360,note_on,,,,,0,0,1,,,,64,74,0,,
19360,control_change,,,,,0,0,1,,,,,,0,64,56
19360,note_on,,,,,100,0,1,,,,74,92,0,,
19360,note_on,,,,,0,0,1,,,,62,67,0,,
19376,control_change,,,,,16,0,1,,,,,,0,64,0
19384,note_off,,,,,8,0,1,,,,47,0,0,,
19444,note_off,,,,,60,0,1,,,,52,0,0,,
19516,control_change,,,,,72,0,1,,,,,,0,64,127
19740,note_off,,,,,224,0,1,,,,69,0,0,,
19744,note_on,,,,,4,0,1,,,,51,68,0,,
19756,note_off,,,,,12,0,1,,,,74,0,0,,
19756,note_off,,,,,0,0,1,,,,64,0,0,,
19784,note_off,,,,,28,0,1,,,,51,0,0,,
19800,note_off,,,,,16,0,1,,,,62,0,0,,
19860,note_on,,,,,60,0,1,,,,52,70,0,,
19952,note_off,,,,,92,0,1,,,,52,0,0,,
19956,note_on,,,,,4,0,1,,,,57,72,0,,
20020,note_off,,,,,64,0,1,,,,57,0,0,,
20092,note_on,,,,,72,0,1,,,,72,87,0,,
20092,note_on,,,,,0,0,1,,,,64,50,0,,
20092,note_on,,,,,0,0,1,,,,60,74,0,,
20092,note_on,,,,,0,0,1,,,,60,73,0,,
20124,note_off,,,,,32,0,1,,,,64,0,0,,
20124,note_off,,,,,0,0,1,,,,60,0,0,,
20156,note_off,,,,,32,0,1,,,,60,0,0,,
20172,note_off,,,,,16,0,1,,,,72,0,0,,
20268,note_on,,,,,96,0,1,,,,71,78,0,,
20276,note_on,,,,,8,0,1,,,,67,56,0,,
20280,note_on,,,,,4,0,1,,,,59,66,0,,
20296,note_on,,,,,16,0,1,,,,64,46,0,,
20384,control_change,,,,,88,0,1,,,,,,0,64,104
20400,control_change,,,,,16,0,1,,,,,,0,64,56
20416,control_change,,,,,16,0,1,,,,,,0,64,0
20976,note_off,,,,,560,0,1,,,,59,0,0,,
20976,control_change,,,,,0,0,1,,,,,,0,64,40
20988,control_change,,,,,12,0,1,,,,,,0,64,72
21004,control_change,,,,,16,0,1,,,,,,0,64,104
21016,note_off,,,,,12,0,1,,,,64,0,0,,
21020,control_change,,,,,4,0,1,,,,,,0,64,127
21032,note_off,,,,,12,0,1,,,,67,0,0,,
21068,note_off,,,,,36,0,1,,,,71,0,0,,
21284,note_on,,,,,216,0,1,,,,76,76,0,,
21292,note_on,,,,,8,0,1,,,,64,52,0,,
21296,control_change,,,,,4,0,1,,,,,,0,64,88
21312,control_change,,,,,16,0,1,,,,,,0,64,0
21392,control_change,,,,,80,0,1,,,,,,0,64,56
21408,control_change,,,,,16,0,1,,,,,,0,64,127
21424,note_off,,,,,16,0,1,,,,64,0,0,,
21460,note_off,,,,,36,0,1,,,,76,0,0,,
21512,note_on,,,,,52,0,1,,,,60,46,0,,
21532,note_on,,,,,20,0,1,,,,72,73,0,,
21600,note_off,,,,,68,0,1,,,,60,0,0,,
21608,control_change,,,,,8,0,1,,,,,,0,64,104
21612,note_on,,,,,4,0,1,,,,59,56,0,,
21616,note_on,,,,,4,0,1,,,,71,79,0,,
21620,note_off,,,,,4,0,1,,,,72,0,0,,
21624,control_change,,,,,4,0,1,,,,,,0,64,24
21636,control_change,,,,,12,0,1,,,,,,0,64,0
21696,note_on,,,,,60,0,1,,,,55,68,0,,
21704,note_off,,,,,8,0,1,,,,59,0,0,,
21704,note_on,,,,,0,0,1,,,,67,66,0,,
21716,control_change,,,,,12,0,1,,,,,,0,64,40
21728,note_off,,,,,12,0,1,,,,71,0,0,,
21732,control_change,,,,,4,0,1,,,,,,0,64,88
21748,control_change,,,,,16,0,1,,,,,,0,64,127
21788,note_off,,,,,40,0,1,,,,67,0,0,,
21792,note_on,,,,,4,0,1,,,,52,66,0,,
21796,note_on,,,,,4,0,1,,,,64,82,0,,
21804,note_off,,,,,8,0,1,,,,55,0,0,,
21836,note_off,,,,,32,0,1,,,,52,0,0,,
21864,note_off,,,,,28,0,1,,,,64,0,0,,
21916,control_change,,,,,52,0,1,,,,,,0,64,104
21920,note_on,,,,,4,0,1,,,,48,76,0,,
21928,note_on,,,,,8,0,1,,,,60,82,0,,
21932,control_change,,,,,4,0,1,,,,,,0,64,88
21948,control_change,,,,,16,0,1,,,,,,0,64,72
21964,control_change,,,,,16,0,1,,,,,,0,64,40
21980,control_change,,,,,16,0,1,,,,,,0,64,0
22136,control_change,,,,,156,0,1,,,,,,0,64,40
22148,control_change,,,,,12,0,1,,,,,,0,64,72
22164,control_change,,,,,16,0,1,,,,,,0,64,104
22228,control_change,,,,,64,0,1,,,,,,0,64,88
22244,control_change,,,,,16,0,1,,,,,,0,64,72
22276,control_change,,,,,32,0,1,,,,,,0,64,56
22288,control_change,,,,,12,0,1,,,,,,0,64,40
22304,control_change,,,,,16,0,1,,,,,,0,64,0
22356,note_on,,,,,52,0,1,,,,52,53,0,,
22360,note_on,,,,,4,0,1,,,,58,42,0,,
22372,note_on,,,,,12,0,1,,,,36,58,0,,
22464,note_off,,,,,92,0,1,,,,52,0,0,,
22580,note_off,,,,,116,0,1,,,,36,0,0,,
22656,note_off,,,,,76,0,1,,,,58,0,0,,
22804,note_on,,,,,148,0,1,,,,41,46,0,,
22804,note_on,,,,,0,0,1,,,,57,38,0,,
22804,note_on,,,,,0,0,1,,,,53,45,0,,
22856,note_off,,,,,52,0,1,,,,53,0,0,,
22880,control_change,,,,,24,0,1,,,,,,0,64,24
22896,control_change,,,,,16,0,1,,,,,,0,64,72
22908,note_off,,,,,12,0,1,,,,60,0,0,,
22908,note_off,,,,,0,0,1,,,,41,0,0,,
22908,control_change,,,,,0,0,1,,,,,,0,64,127
22912,note_off,,,,,4,0,1,,,,57,0,0,,
22920,note_off,,,,,8,0,1,,,,48,0,0,,
23080,control_change,,,,,160,0,1,,,,,,0,64,104
23096,control_change,,,,,16,0,1,,,,,,0,64,72
23108,control_change,,,,,12,0,1,,,,,,0,64,24
23124,control_change,,,,,16,0,1,,,,,,0,64,0
23148,note_on,,,,,24,0,1,,,,77,77,0,,
23148,note_on,,,,,0,0,1,,,,65,64,0,,
23180,note_off,,,,,32,0,1,,,,65,0,0,,
23240,note_off,,,,,60,0,1,,,,77,0,0,,
23240,note_on,,,,,0,0,1,,,,74,78,0,,
23240,note_on,,,,,0,0,1,,,,62,64,0,,
23332,note_on,,,,,92,0,1,,,,72,76,0,,
23332,note_on,,,,,0,0,1,,,,60,59,0,,
23344,note_off,,,,,12,0,1,,,,62,0,0,,
23348,note_off,,,,,4,0,1,,,,74,0,0,,
23424,note_off,,,,,76,0,1,,,,60,0,0,,
23428,note_on,,,,,4,0,1,,,,69,70,0,,
23428,note_on,,,,,0,0,1,,,,57,64,0,,
23472,note_off,,,,,44,0,1,,,,72,0,0,,
23512,note_off,,,,,40,0,1,,,,69,0,0,,
23520,note_on,,,,,8,0,1,,,,65,67,0,,
23520,note_on,,,,,0,0,1,,,,53,57,0,,
23532,note_off,,,,,12,0,1,,,,57,0,0,,
23548,note_off,,,,,16,0,1,,,,53,0,0,,
23584,note_off,,,,,36,0,1,,,,65,0,0,,
23660,note_on,,,,,0,0,1,,,,49,68,0,,
23660,note_on,,,,,76,0,1,,,,61,81,0,,
23808,control_change,,,,,148,0,1,,,,,,0,64,24
23824,control_change,,,,,16,0,1,,,,,,0,64,72
23840,control_change,,,,,16,0,1,,,,,,0,64,88
23852,control_change,,,,,12,0,1,,,,,,0,64,127
24040,control_change,,,,,188,0,1,,,,,,0,64,104
24056,control_change,,,,,16,0,1,,,,,,0,64,88
24072,control_change,,,,,16,0,1,,,,,,0,64,40
24080,note_on,,,,,8,0,1,,,,53,59,0,,
24088,control_change,,,,,8,0,1,,,,,,0,64,0
24104,note_on,,,,,16,0,1,,,,37,47,0,,
24116,note_on,,,,,12,0,1,,,,59,42,0,,
24196,control_change,,,,,80,0,1,,,,,,0,64,40
24208,note_off,,,,,12,0,1,,,,53,0,0,,
24208,control_change,,,,,0,0,1,,,,,,0,64,72
24228,control_change,,,,,20,0,1,,,,,,0,64,127
24328,note_off,,,,,100,0,1,,,,59,0,0,,
24380,note_off,,,,,52,0,1,,,,37,0,0,,
24476,control_change,,,,,96,0,1,,,,,,0,64,72
24488,control_change,,,,,12,0,1,,,,,,0,64,0
24520,note_on,,,,,32,0,1,,,,58,48,0,,
24520,note_on,,,,,0,0,1,,,,42,39,0,,
24520,note_on,,,,,0,0,1,,,,54,49,0,,
24580,control_change,,,,,60,0,1,,,,,,0,64,40
24592,note_off,,,,,12,0,1,,,,42,64,0,,
24592,note_off,,,,,0,0,1,,,,54,64,0,,
24600,control_change,,,,,0,0,1,,,,,,0,64,104
24600,note_off,,,,,8,0,1,,,,49,64,0,,
24600,note_off,,,,,0,0,1,,,,58,0,0,,
24616,control_change,,,,,16,0,1,,,,,,0,64,127
24620,note_off,,,,,4,0,1,,,,61,0,0,,
24844,control_change,,,,,224,0,1,,,,,,0,64,56
24860,control_change,,,,,16,0,1,,,,,,0,64,0
24872,note_on,,,,,12,0,1,,,,78,68,0,,
24872,note_on,,,,,0,0,1,,,,30,31,0,,
24908,control_change,,,,,36,0,1,,,,,,0,64,56
24924,control_change,,,,,16,0,1,,,,,,0,64,127
24972,note_off,,,,,48,0,1,,,,30,0,0,,
24992,note_off,,,,,20,0,1,,,,78,0,0,,
24992,note_on,,,,,0,0,1,,,,74,69,0,,
24992,note_on,,,,,0,0,1,,,,42,60,0,,
25084,note_on,,,,,0,0,1,,,,49,60,0,,
25084,note_on,,,,,0,0,1,,,,73,68,0,,
25084,note_off,,,,,92,0,1,,,,42,0,0,,
25096,note_off,,,,,12,0,1,,,,74,0,0,,
25176,note_off,,,,,80,0,1,,,,49,0,0,,
25180,note_on,,,,,4,0,1,,,,70,69,0,,
25180,note_on,,,,,0,0,1,,,,54,69,0,,
25236,note_off,,,,,56,0,1,,,,73,0,0,,
25240,note_off,,,,,4,0,1,,,,54,0,0,,
25264,note_on,,,,,0,0,1,,,,58,58,0,,
25264,note_on,,,,,0,0,1,,,,66,74,0,,
25264,note_off,,,,,24,0,1,,,,70,0,0,,
25324,note_off,,,,,60,0,1,,,,66,0,0,,
25344,note_off,,,,,20,0,1,,,,58,0,0,,
25408,note_on,,,,,64,0,1,,,,62,76,0,,
25420,control_change,,,,,12,0,1,,,,,,0,64,72
25424,note_on,,,,,4,0,1,,,,59,57,0,,
25436,note_on,,,,,12,0,1,,,,50,65,0,,
25436,control_change,,,,,0,0,1,,,,,,0,64,0
25476,note_off,,,,,40,0,1,,,,59,0,0,,
25512,control_change,,,,,36,0,1,,,,,,0,64,56
25524,note_off,,,,,12,0,1,,,,50,0,0,,
25528,control_change,,,,,4,0,1,,,,,,0,64,127
25532,note_off,,,,,4,0,1,,,,62,0,0,,
25748,control_change,,,,,216,0,1,,,,,,0,64,72
25760,control_change,,,,,12,0,1,,,,,,0,64,0
25776,note_on,,,,,16,0,1,,,,79,92,0,,
25776,note_on,,,,,0,0,1,,,,30,56,0,,
25808,control_change,,,,,32,0,1,,,,,,0,64,56
25824,control_change,,,,,16,0,1,,,,,,0,64,104
25836,control_change,,,,,12,0,1,,,,,,0,64,127
25876,note_off,,,,,40,0,1,,,,30,0,0,,
25888,note_on,,,,,12,0,1,,,,76,80,0,,
25888,note_on,,,,,0,0,1,,,,42,64,0,,
25904,note_off,,,,,16,0,1,,,,79,0,0,,
25940,note_off,,,,,36,0,1,,,,42,0,0,,
25968,note_on,,,,,0,0,1,,,,50,75,0,,
25968,note_on,,,,,28,0,1,,,,74,79,0,,
26008,note_off,,,,,40,0,1,,,,76,0,0,,
26060,note_off,,,,,52,0,1,,,,50,64,0,,
26064,note_on,,,,,4,0,1,,,,71,74,0,,
26064,note_on,,,,,0,0,1,,,,55,77,0,,
26132,note_off,,,,,68,0,1,,,,74,0,0,,
26144,note_off,,,,,12,0,1,,,,55,0,0,,
26168,note_off,,,,,24,0,1,,,,71,0,0,,
26172,note_on,,,,,0,0,1,,,,59,65,0,,
26172,note_on,,,,,4,0,1,,,,67,79,0,,
26208,note_off,,,,,36,0,1,,,,67,0,0,,
26232,note_off,,,,,24,0,1,,,,59,0,0,,
26292,note_on,,,,,0,0,1,,,,51,89,0,,
26292,note_on,,,,,0,0,1,,,,60,84,0,,
26292,note_on,,,,,60,0,1,,,,63,87,0,,
26304,control_change,,,,,12,0,1,,,,,,0,64,24
26316,control_change,,,,,12,0,1,,,,,,0,64,0
26320,note_off,,,,,4,0,1,,,,60,0,0,,
26396,control_change,,,,,76,0,1,,,,,,0,64,72
26412,note_off,,,,,16,0,1,,,,51,0,0,,
26412,control_change,,,,,0,0,1,,,,,,0,64,127
26432,note_off,,,,,20,0,1,,,,63,0,0,,
26628,control_change,,,,,196,0,1,,,,,,0,64,40
26644,control_change,,,,,16,0,1,,,,,,0,64,0
26648,note_on,,,,,4,0,1,,,,80,90,0,,
26648,note_on,,,,,0,0,1,,,,30,69,0,,
26676,control_change,,,,,28,0,1,,,,,,0,64,24
26688,control_change,,,,,12,0,1,,,,,,0,64,88
26704,control_change,,,,,16,0,1,,,,,,0,64,127
26756,note_off,,,,,52,0,1,,,,30,0,0,,
26756,note_on,,,,,0,0,1,,,,76,78,0,,
26756,note_on,,,,,0,0,1,,,,42,71,0,,
26784,note_off,,,,,28,0,1,,,,80,0,0,,
26808,note_off,,,,,24,0,1,,,,42,0,0,,
26848,note_on,,,,,40,0,1,,,,75,82,0,,
26848,note_on,,,,,0,0,1,,,,51,80,0,,
26884,note_off,,,,,36,0,1,,,,76,0,0,,
26932,note_off,,,,,48,0,1,,,,51,0,0,,
26948,note_on,,,,,16,0,1,,,,56,61,0,,
26952,note_on,,,,,4,0,1,,,,72,82,0,,
27020,note_off,,,,,68,0,1,,,,72,0,0,,
27024,note_off,,,,,4,0,1,,,,75,0,0,,
27024,note_off,,,,,0,0,1,,,,56,0,0,,
27040,note_on,,,,,0,0,1,,,,60,62,0,,
27040,note_on,,,,,16,0,1,,,,68,87,0,,
27084,note_off,,,,,44,0,1,,,,68,0,0,,
27104,note_off,,,,,20,0,1,,,,60,0,0,,
27164,note_on,,,,,60,0,1,,,,64,102,0,,
27164,note_on,,,,,0,0,1,,,,52,86,0,,
27164,note_on,,,,,0,0,1,,,,61,81,0,,
27172,control_change,,,,,8,0,1,,,,,,0,64,56
27188,control_change,,,,,16,0,1,,,,,,0,64,0
27216,note_off,,,,,28,0,1,,,,61,0,0,,
27252,note_off,,,,,36,0,1,,,,52,0,0,,
27264,control_change,,,,,12,0,1,,,,,,0,64,56
27280,note_off,,,,,16,0,1,,,,64,0,0,,
27280,control_change,,,,,0,0,1,,,,,,0,64,127
27528,control_change,,,,,248,0,1,,,,,,0,64,56
27536,note_on,,,,,8,0,1,,,,81,94,0,,
27536,note_on,,,,,0,0,1,,,,30,77,0,,
27544,control_change,,,,,8,0,1,,,,,,0,64,0
27576,control_change,,,,,32,0,1,,,,,,0,64,40
27588,control_change,,,,,12,0,1,,,,,,0,64,88
27604,control_change,,,,,16,0,1,,,,,,0,64,127
27640,note_off,,,,,36,0,1,,,,30,0,0,,
27644,note_on,,,,,0,0,1,,,,42,70,0,,
27644,note_on,,,,,4,0,1,,,,78,86,0,,
27664,note_off,,,,,20,0,1,,,,81,0,0,,
27700,note_off,,,,,36,0,1,,,,42,64,0,,
27748,note_on,,,,,48,0,1,,,,76,84,0,,
27748,note_on,,,,,0,0,1,,,,52,65,0,,
27788,note_off,,,,,40,0,1,,,,78,0,0,,
27828,note_on,,,,,40,0,1,,,,73,83,0,,
27828,note_on,,,,,0,0,1,,,,57,65,0,,
27836,note_off,,,,,8,0,1,,,,52,0,0,,
27876,note_off,,,,,40,0,1,,,,57,0,0,,
27896,note_off,,,,,20,0,1,,,,76,0,0,,
27920,note_on,,,,,0,0,1,,,,61,65,0,,
27920,note_on,,,,,24,0,1,,,,69,84,0,,
27932,note_off,,,,,12,0,1,,,,73,0,0,,
27968,note_off,,,,,36,0,1,,,,69,0,0,,
27984,note_off,,,,,16,0,1,,,,61,0,0,,
28064,note_on,,,,,0,0,1,,,,54,77,0,,
28064,note_on,,,,,0,0,1,,,,61,75,0,,
28064,note_on,,,,,0,0,1,,,,64,78,0,,
28064,note_on,,,,,80,0,1,,,,70,95,0,,
28084,control_change,,,,,20,0,1,,,,,,0,64,56
28092,note_off,,,,,8,0,1,,,,61,0,0,,
28100,control_change,,,,,8,0,1,,,,,,0,64,0
28124,note_off,,,,,24,0,1,,,,64,0,0,,
28148,control_change,,,,,24,0,1,,,,,,0,64,56
28152,note_off,,,,,4,0,1,,,,54,0,0,,
28160,control_change,,,,,8,0,1,,,,,,0,64,127
28212,note_off,,,,,52,0,1,,,,70,0,0,,
28424,control_change,,,,,212,0,1,,,,,,0,64,72
28440,control_change,,,,,16,0,1,,,,,,0,64,0
28452,note_on,,,,,12,0,1,,,,82,92,0,,
28452,note_on,,,,,0,0,1,,,,30,78,0,,
28488,control_change,,,,,36,0,1,,,,,,0,64,56
28504,control_change,,,,,16,0,1,,,,,,0,64,127
28552,note_off,,,,,48,0,1,,,,82,0,0,,
28552,note_off,,,,,0,0,1,,,,30,0,0,,
28580,note_on,,,,,0,0,1,,,,78,87,0,,
28580,note_on,,,,,28,0,1,,,,42,76,0,,
28624,note_off,,,,,44,0,1,,,,42,0,0,,
28684,note_off,,,,,60,0,1,,,,78,0,0,,
28688,note_on,,,,,4,0,1,,,,49,55,0,,
28688,note_on,,,,,0,0,1,,,,76,92,0,,
28716,note_off,,,,,28,0,1,,,,49,0,0,,
28788,note_on,,,,,72,0,1,,,,73,80,0,,
28788,note_on,,,,,0,0,1,,,,54,65,0,,
28800,note_off,,,,,12,0,1,,,,76,0,0,,
28848,note_off,,,,,48,0,1,,,,54,0,0,,
28892,note_off,,,,,44,0,1,,,,73,0,0,,
28900,note_on,,,,,0,0,1,,,,70,88,0,,
28900,note_on,,,,,8,0,1,,,,64,70,0,,
28976,note_off,,,,,76,0,1,,,,64,0,0,,
29000,note_off,,,,,24,0,1,,,,70,0,0,,
29076,control_change,,,,,76,0,1,,,,,,0,64,72
29092,control_change,,,,,16,0,1,,,,,,0,64,0
29116,note_on,,,,,24,0,1,,,,82,95,0,,
29124,note_on,,,,,8,0,1,,,,70,87,0,,
29128,note_on,,,,,4,0,1,,,,74,80,0,,
29128,note_on,,,,,0,0,1,,,,62,70,0,,
29140,note_on,,,,,0,0,1,,,,53,70,0,,
29140,note_on,,,,,12,0,1,,,,65,75,0,,
29184,control_change,,,,,44,0,1,,,,,,0,64,56
29200,note_off,,,,,16,0,1,,,,65,0,0,,
29200,control_change,,,,,0,0,1,,,,,,0,64,127
29208,note_off,,,,,8,0,1,,,,62,0,0,,
29216,note_off,,,,,0,0,1,,,,70,0,0,,
29216,note_off,,,,,8,0,1,,,,53,0,0,,
29224,note_off,,,,,8,0,1,,,,74,0,0,,
29232,note_off,,,,,8,0,1,,,,82,0,0,,
29320,note_on,,,,,0,0,1,,,,69,82,0,,
29320,note_on,,,,,88,0,1,,,,81,94,0,,
29372,note_off,,,,,52,0,1,,,,69,0,0,,
29380,note_off,,,,,8,0,1,,,,81,0,0,,
29456,note_on,,,,,76,0,1,,,,79,103,0,,
29460,note_on,,,,,4,0,1,,,,67,86,0,,
29520,note_off,,,,,60,0,1,,,,79,0,0,,
29520,note_off,,,,,0,0,1,,,,67,0,0,,
29592,note_on,,,,,72,0,1,,,,77,105,0,,
29600,note_on,,,,,8,0,1,,,,65,89,0,,
29604,note_on,,,,,4,0,1,,,,70,79,0,,
29624,note_on,,,,,20,0,1,,,,50,58,0,,
29644,note_on,,,,,20,0,1,,,,38,44,0,,
29728,control_change,,,,,84,0,1,,,,,,0,64,104
29744,control_change,,,,,16,0,1,,,,,,0,64,0
29852,note_off,,,,,108,0,1,,,,77,0,0,,
29868,control_change,,,,,16,0,1,,,,,,0,64,72
29884,control_change,,,,,16,0,1,,,,,,0,64,127
29892,note_off,,,,,8,0,1,,,,65,0,0,,
29900,note_off,,,,,8,0,1,,,,38,0,0,,
29920,note_off,,,,,20,0,1,,,,50,0,0,,
29960,note_off,,,,,40,0,1,,,,70,0,0,,
30056,note_on,,,,,96,0,1,,,,75,99,0,,
30068,note_on,,,,,12,0,1,,,,67,77,0,,
30068,note_on,,,,,0,0,1,,,,72,89,0,,
30084,note_on,,,,,16,0,1,,,,51,68,0,,
30092,note_on,,,,,8,0,1,,,,39,60,0,,
30100,control_change,,,,,8,0,1,,,,,,0,64,72
30116,control_change,,,,,16,0,1,,,,,,0,64,0
30224,control_change,,,,,108,0,1,,,,,,0,64,127
30252,note_off,,,,,28,0,1,,,,67,0,0,,
30256,note_off,,,,,4,0,1,,,,75,0,0,,
30308,note_off,,,,,52,0,1,,,,39,0,0,,
30332,note_off,,,,,24,0,1,,,,51,0,0,,
30356,note_off,,,,,24,0,1,,,,72,0,0,,
30428,note_on,,,,,72,0,1,,,,75,77,0,,
30480,note_off,,,,,52,0,1,,,,75,0,0,,
30528,note_on,,,,,48,0,1,,,,74,94,0,,
30532,note_on,,,,,4,0,1,,,,63,67,0,,
30532,control_change,,,,,0,0,1,,,,,,0,64,88
30544,note_on,,,,,12,0,1,,,,69,73,0,,
30548,control_change,,,,,4,0,1,,,,,,0,64,0
30560,note_on,,,,,12,0,1,,,,53,70,0,,
30568,note_on,,,,,8,0,1,,,,41,71,0,,
30640,control_change,,,,,72,0,1,,,,,,0,64,56
30656,control_change,,,,,16,0,1,,,,,,0,64,127
30684,note_off,,,,,28,0,1,,,,41,0,0,,
30740,note_off,,,,,56,0,1,,,,53,0,0,,
30752,note_off,,,,,12,0,1,,,,63,0,0,,
30784,note_off,,,,,32,0,1,,,,74,0,0,,
