tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,note,velocity
39840,note_on,152,0,1,,,,,,,,,,,,,,2,,,80,51
39848,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
39848,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
39848,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
39848,note_off,8,0,1,,,,,,,,,,,,,,2,,,78,64
39997,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
39997,note_off,149,0,1,,,,,,,,,,,,,,2,,,80,64
40000,note_on,3,0,1,,,,,,,,,,,,,,2,,,77,57
40000,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,41
40000,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,41
40000,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,57
40000,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
40008,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
40008,note_off,8,0,1,,,,,,,,,,,,,,2,,,53,64
40160,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,33
40160,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,33
40160,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,54
40160,note_on,152,0,1,,,,,,,,,,,,,,2,,,89,54
40168,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
40168,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
40168,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
40168,note_off,0,0,1,,,,,,,,,,,,,,2,,,58,64
40300,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
40300,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
40310,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
40310,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
40310,note_off,10,0,1,,,,,,,,,,,,,,2,,,89,64
40310,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
40320,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
40320,note_on,0,0,1,,,,,,,,,,,,,,2,,,32,73
40320,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,56
40320,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,56
40320,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
40480,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,56
40480,note_on,160,0,1,,,,,,,,,,,,,,2,,,77,56
40480,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,54
40480,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
40488,note_off,8,0,1,,,,,,,,,,,,,,2,,,32,64
40488,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
40488,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
40640,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,54
40640,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,54
40640,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,61
40640,note_on,152,0,1,,,,,,,,,,,,,,2,,,75,44
40648,note_off,0,0,1,,,,,,,,,,,,,,2,,,48,64
40648,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
40648,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
40648,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
40800,note_on,152,0,1,,,,,,,,,,,,,,2,,,77,61
40800,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,54
40800,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
40800,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,58
40808,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
40808,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
40808,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
40808,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
40960,note_on,152,0,1,,,,,,,,,,,,,,2,,,75,49
40960,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,58
40960,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,54
40960,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,54
40968,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
40968,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
40968,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
40968,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
41120,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,54
41120,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
41120,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,58
41120,note_on,152,0,1,,,,,,,,,,,,,,2,,,77,57
41128,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
41128,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
41128,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
41128,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
41260,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
41260,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
41270,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
41270,note_off,0,0,1,,,,,,,,,,,,,,2,,,48,64
41270,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
41270,note_off,10,0,1,,,,,,,,,,,,,,2,,,77,64
41280,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
41280,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,58
41280,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,58
41280,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,71
41280,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
41440,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
41440,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,54
41440,note_on,160,0,1,,,,,,,,,,,,,,2,,,66,58
41440,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,60
41448,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
41448,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
41448,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
41600,note_on,152,0,1,,,,,,,,,,,,,,2,,,67,58
41600,note_on,0,0,1,,,,,,,,,,,,,,2,,,76,64
41600,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,54
41600,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,54
41608,note_off,8,0,1,,,,,,,,,,,,,,2,,,66,64
41608,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
41608,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
41608,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
41760,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
41760,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,54
41760,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
41760,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,58
41760,control_change,152,0,1,,,,,,,,,,,,,,2,64,0,,
41768,note_off,8,0,1,,,,,,,,,,,,,,2,,,67,64
41768,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
41768,note_off,0,0,1,,,,,,,,,,,,,,2,,,76,64
41768,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
41917,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
41917,note_off,149,0,1,,,,,,,,,,,,,,2,,,70,64
41920,control_change,3,0,1,,,,,,,,,,,,,,2,64,127,,
41920,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,54
41920,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,54
41920,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,58
41920,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,58
41928,note_off,8,0,1,,,,,,,,,,,,,,2,,,49,64
41928,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
42080,note_on,152,0,1,,,,,,,,,,,,,,2,,,65,58
42080,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,47
42080,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,54
42080,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,54
42088,note_off,8,0,1,,,,,,,,,,,,,,2,,,68,64
42088,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
42088,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
42088,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
42220,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
42220,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
42230,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
42230,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
42230,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
42230,note_off,10,0,1,,,,,,,,,,,,,,2,,,65,64
42240,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
42240,note_on,0,0,1,,,,,,,,,,,,,,2,,,32,79
42240,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,70
42240,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
42240,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,70
42400,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,57
42400,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,57
42400,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,59
42400,note_on,160,0,1,,,,,,,,,,,,,,2,,,66,59
42408,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
42408,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
42408,note_off,8,0,1,,,,,,,,,,,,,,2,,,32,64
42560,note_on,152,0,1,,,,,,,,,,,,,,2,,,68,70
42560,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,57
42560,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,57
42560,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,70
42568,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
42568,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
42568,note_off,8,0,1,,,,,,,,,,,,,,2,,,66,64
42568,note_off,0,0,1,,,,,,,,,,,,,,2,,,48,64
42720,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,65
42720,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,57
42720,note_on,152,0,1,,,,,,,,,,,,,,2,,,66,62
42720,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,57
42728,note_off,8,0,1,,,,,,,,,,,,,,2,,,68,64
42728,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
42728,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
42728,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
42880,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,57
42880,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,57
42880,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,52
42880,note_on,152,0,1,,,,,,,,,,,,,,2,,,68,62
42888,note_off,0,0,1,,,,,,,,,,,,,,2,,,63,64
42888,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
42888,note_off,8,0,1,,,,,,,,,,,,,,2,,,66,64
42888,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
43040,note_on,152,0,1,,,,,,,,,,,,,,2,,,66,62
43040,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,57
43040,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,57
43040,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,61
43048,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
43048,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,64
43048,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,64
43048,note_off,8,0,1,,,,,,,,,,,,,,2,,,68,64
43180,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
43180,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
43190,note_off,10,0,1,,,,,,,,,,,,,,2,,,66,64
43190,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
43190,note_off,0,0,1,,,,,,,,,,,,,,2,,,48,64
43190,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
43200,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,75
43200,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,62
43200,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,62
43200,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
43200,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
43360,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,64
43360,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,57
43360,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,57
43360,note_on,160,0,1,,,,,,,,,,,,,,2,,,66,62
43368,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
43368,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
43368,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
43520,note_on,152,0,1,,,,,,,,,,,,,,2,,,67,68
43520,note_on,0,0,1,,,,,,,,,,,,,,2,,,76,68
43520,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,57
43520,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,57
43528,note_off,8,0,1,,,,,,,,,,,,,,2,,,66,64
43528,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
43528,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
43528,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
43677,note_off,149,0,1,,,,,,,,,,,,,,2,,,67,64
43677,note_off,0,0,1,,,,,,,,,,,,,,2,,,76,64
43680,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,57
43680,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,57
43680,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,72
43680,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,72
43680,control_change,3,0,1,,,,,,,,,,,,,,2,64,0,,
43688,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
43688,note_off,8,0,1,,,,,,,,,,,,,,2,,,53,64
43840,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,62
43840,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,62
43840,control_change,152,0,1,,,,,,,,,,,,,,2,64,127,,
43840,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,57
43840,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,57
43848,note_off,8,0,1,,,,,,,,,,,,,,2,,,70,64
43848,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
43848,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
43848,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
44000,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,57
44000,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,57
44000,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,50
44000,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
44000,note_on,152,0,1,,,,,,,,,,,,,,2,,,65,62
44008,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
44008,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
44008,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
44008,note_off,8,0,1,,,,,,,,,,,,,,2,,,68,64
44140,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
44150,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
44150,note_off,0,0,1,,,,,,,,,,,,,,2,,,49,64
44150,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
44150,note_off,10,0,1,,,,,,,,,,,,,,2,,,65,64
44160,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
44160,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
44160,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,72
44160,note_on,10,0,1,,,,,,,,,,,,,,2,,,77,72
44160,note_on,0,0,1,,,,,,,,,,,,,,2,,,46,77
44320,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,51
44320,note_on,160,0,1,,,,,,,,,,,,,,2,,,70,68
44320,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
44320,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,51
44328,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
44328,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
44328,note_off,8,0,1,,,,,,,,,,,,,,2,,,46,64
44480,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,71
44480,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,58
44480,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,58
44480,note_on,152,0,1,,,,,,,,,,,,,,2,,,68,71
44488,note_off,8,0,1,,,,,,,,,,,,,,2,,,70,64
44488,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
44488,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
44488,note_off,0,0,1,,,,,,,,,,,,,,2,,,58,64
44640,note_on,152,0,1,,,,,,,,,,,,,,2,,,78,68
44640,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,65
44640,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,65
44640,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,68
44648,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
44648,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
44648,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
44648,note_off,8,0,1,,,,,,,,,,,,,,2,,,68,64
44800,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,56
44800,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,56
44800,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,75
44800,note_on,152,0,1,,,,,,,,,,,,,,2,,,68,75
44808,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
44808,note_off,0,0,1,,,,,,,,,,,,,,2,,,58,64
44808,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
44808,note_off,8,0,1,,,,,,,,,,,,,,2,,,78,64
44960,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,51
44960,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,70
44960,note_on,152,0,1,,,,,,,,,,,,,,2,,,78,70
44960,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,51
44968,note_off,8,0,1,,,,,,,,,,,,,,2,,,68,64
44968,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
44968,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
44968,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
45075,note_off,107,0,1,,,,,,,,,,,,,,2,,,53,64
45075,note_off,0,0,1,,,,,,,,,,,,,,2,,,58,64
45090,control_change,15,0,1,,,,,,,,,,,,,,2,64,0,,
45100,control_change,10,0,1,,,,,,,,,,,,,,2,64,0,,
45110,note_off,10,0,1,,,,,,,,,,,,,,2,,,78,64
45110,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
45120,note_on,10,0,1,,,,,,,,,,,,,,2,,,66,74
45120,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,74
45120,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,85
45186,note_off,66,0,1,,,,,,,,,,,,,,2,,,51,64
45280,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,69
45280,note_on,94,0,1,,,,,,,,,,,,,,2,,,77,69
45280,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,57
45288,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
45288,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
45440,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,64
45440,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,64
45440,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,73
45440,note_on,152,0,1,,,,,,,,,,,,,,2,,,78,73
45448,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
45448,note_off,8,0,1,,,,,,,,,,,,,,2,,,77,64
45500,note_off,52,0,1,,,,,,,,,,,,,,2,,,58,64
45560,note_off,60,0,1,,,,,,,,,,,,,,2,,,63,64
45560,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
45600,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
45600,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,75
45600,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,90
45600,note_on,40,0,1,,,,,,,,,,,,,,2,,,80,75
45608,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
45608,note_off,8,0,1,,,,,,,,,,,,,,2,,,78,64
45666,note_off,58,0,1,,,,,,,,,,,,,,2,,,49,64
45757,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
45757,note_off,91,0,1,,,,,,,,,,,,,,2,,,80,64
45760,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
45760,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,63
45760,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,80
45760,note_on,3,0,1,,,,,,,,,,,,,,2,,,82,80
45920,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,77
45920,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,64
45920,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,64
45920,note_on,160,0,1,,,,,,,,,,,,,,2,,,71,77
45928,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
45928,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
45960,note_off,32,0,1,,,,,,,,,,,,,,2,,,61,64
46040,note_off,80,0,1,,,,,,,,,,,,,,2,,,56,64
46040,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
46060,control_change,20,0,1,,,,,,,,,,,,,,2,64,0,,
46070,note_off,10,0,1,,,,,,,,,,,,,,2,,,71,64
46070,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
46080,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,82
46080,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,94
46080,note_on,10,0,1,,,,,,,,,,,,,,2,,,78,82
46152,note_off,72,0,1,,,,,,,,,,,,,,2,,,54,64
46240,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,65
46240,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,70
46240,note_on,88,0,1,,,,,,,,,,,,,,2,,,80,70
46248,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
46248,note_off,8,0,1,,,,,,,,,,,,,,2,,,70,64
46400,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,77
46400,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,69
46400,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,69
46400,note_on,152,0,1,,,,,,,,,,,,,,2,,,73,77
46408,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
46408,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
46440,note_off,32,0,1,,,,,,,,,,,,,,2,,,61,64
46520,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
46520,note_off,80,0,1,,,,,,,,,,,,,,2,,,58,64
46560,note_on,40,0,1,,,,,,,,,,,,,,2,,,84,80
46560,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,80
46560,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,97
46568,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
46568,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
46620,note_off,52,0,1,,,,,,,,,,,,,,2,,,53,64
46720,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,67
46720,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,84
46720,note_on,100,0,1,,,,,,,,,,,,,,2,,,85,84
46728,note_off,8,0,1,,,,,,,,,,,,,,2,,,84,64
46728,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
46880,note_on,152,0,1,,,,,,,,,,,,,,2,,,75,76
46880,note_on,0,0,1,,,,,,,,,,,,,,2,,,69,76
46880,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,76
46880,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,76
46888,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
46888,note_off,8,0,1,,,,,,,,,,,,,,2,,,85,64
46920,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
47000,note_off,80,0,1,,,,,,,,,,,,,,2,,,60,64
47000,note_off,0,0,1,,,,,,,,,,,,,,2,,,69,64
47020,control_change,20,0,1,,,,,,,,,,,,,,2,64,0,,
47030,note_off,10,0,1,,,,,,,,,,,,,,2,,,75,64
47030,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
47040,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,87
47040,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,105
47040,note_on,10,0,1,,,,,,,,,,,,,,2,,,73,87
47100,note_off,60,0,1,,,,,,,,,,,,,,2,,,58,64
47200,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,72
47200,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,59
47200,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,80
47200,note_on,100,0,1,,,,,,,,,,,,,,2,,,75,80
47208,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
47208,note_off,8,0,1,,,,,,,,,,,,,,2,,,82,64
47360,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,83
47360,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,83
47360,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,84
47360,note_on,152,0,1,,,,,,,,,,,,,,2,,,85,84
47368,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
47368,note_off,8,0,1,,,,,,,,,,,,,,2,,,75,64
47400,note_off,32,0,1,,,,,,,,,,,,,,2,,,65,64
47400,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
47480,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
47480,note_off,80,0,1,,,,,,,,,,,,,,2,,,61,64
47520,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
47520,note_on,0,0,1,,,,,,,,,,,,,,2,,,57,109
47520,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,93
47520,note_on,40,0,1,,,,,,,,,,,,,,2,,,79,93
47528,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
47528,note_off,8,0,1,,,,,,,,,,,,,,2,,,85,64
47677,note_off,149,0,1,,,,,,,,,,,,,,2,,,79,64
47677,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
47680,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,86
47680,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,86
47680,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,77
47680,note_off,3,0,1,,,,,,,,,,,,,,2,,,57,64
47840,note_on,0,0,1,,,,,,,,,,,,,,2,,,67,55
47840,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,55
47840,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,79
47840,note_on,160,0,1,,,,,,,,,,,,,,2,,,87,79
47848,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
47848,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
47920,note_off,72,0,1,,,,,,,,,,,,,,2,,,63,64
47960,note_off,40,0,1,,,,,,,,,,,,,,2,,,61,64
47960,note_off,0,0,1,,,,,,,,,,,,,,2,,,67,64
47970,set_tempo,23010,1,0,,,,,,,500000,,,,,,,,,,,
47980,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
