tick,type,time,meta,track,key,port,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,control,value,note,velocity
12480,note_on,15,0,1,,,,,,,,,0,,,64,0
12480,note_on,15,0,4,,,,,,,,,3,,,64,0
12480,note_on,60,0,2,,,,,,,,,1,,,49,0
12480,note_on,60,0,3,,,,,,,,,2,,,49,0
12480,note_on,0,0,1,,,,,,,,,0,,,55,89
12495,note_on,15,0,3,,,,,,,,,2,,,64,0
12495,note_on,0,0,3,,,,,,,,,2,,,62,89
12495,note_on,0,0,3,,,,,,,,,2,,,57,89
12495,note_on,0,0,3,,,,,,,,,2,,,50,89
12495,note_on,0,0,2,,,,,,,,,1,,,55,89
12495,note_on,0,0,3,,,,,,,,,2,,,55,89
12495,note_on,0,0,2,,,,,,,,,1,,,57,89
12495,note_on,0,0,2,,,,,,,,,1,,,50,89
12495,note_on,15,0,2,,,,,,,,,1,,,64,0
12495,note_on,0,0,2,,,,,,,,,1,,,62,89
12945,note_on,465,0,1,,,,,,,,,0,,,55,0
12945,note_on,465,0,4,,,,,,,,,3,,,55,0
12960,note_on,465,0,3,,,,,,,,,2,,,55,0
12960,note_on,465,0,2,,,,,,,,,1,,,55,0
12975,note_on,30,0,1,,,,,,,,,0,,,52,89
12975,note_on,30,0,4,,,,,,,,,3,,,52,89
12990,note_on,30,0,3,,,,,,,,,2,,,52,89
12990,note_on,30,0,2,,,,,,,,,1,,,52,89
13440,note_on,0,0,1,,,,,,,,,0,,,54,89
13440,note_on,465,0,4,,,,,,,,,3,,,52,0
13440,note_on,0,0,4,,,,,,,,,3,,,54,89
13440,note_on,465,0,1,,,,,,,,,0,,,52,0
13455,note_on,465,0,3,,,,,,,,,2,,,52,0
13455,note_on,0,0,3,,,,,,,,,2,,,54,89
13455,note_on,465,0,2,,,,,,,,,1,,,52,0
13455,note_on,0,0,2,,,,,,,,,1,,,54,89
14385,note_on,0,0,1,,,,,,,,,0,,,57,0
14385,note_on,0,0,1,,,,,,,,,0,,,54,0
14385,note_on,945,0,1,,,,,,,,,0,,,38,0
14385,note_on,0,0,1,,,,,,,,,0,,,50,0
14385,note_on,0,0,1,,,,,,,,,0,,,62,0
14385,note_on,0,0,4,,,,,,,,,3,,,62,0
14385,note_on,0,0,4,,,,,,,,,3,,,57,0
14385,note_on,0,0,4,,,,,,,,,3,,,50,0
14385,note_on,0,0,4,,,,,,,,,3,,,54,0
14385,note_on,945,0,4,,,,,,,,,3,,,38,0
14400,note_on,0,0,2,,,,,,,,,1,,,50,0
14400,note_on,0,0,2,,,,,,,,,1,,,57,0
14400,note_on,945,0,2,,,,,,,,,1,,,38,0
14400,note_on,0,0,3,,,,,,,,,2,,,50,0
14400,note_on,0,0,2,,,,,,,,,1,,,62,0
14400,note_on,0,0,2,,,,,,,,,1,,,54,0
14400,note_on,0,0,3,,,,,,,,,2,,,54,0
14400,note_on,0,0,3,,,,,,,,,2,,,62,0
14400,note_on,945,0,3,,,,,,,,,2,,,38,0
14400,note_on,0,0,3,,,,,,,,,2,,,57,0
15300,note_on,0,0,1,,,,,,,,,0,,,61,89
15300,note_on,915,0,4,,,,,,,,,3,,,49,89
15300,note_on,0,0,4,,,,,,,,,3,,,61,89
15300,note_on,915,0,1,,,,,,,,,0,,,49,89
15315,note_on,915,0,2,,,,,,,,,1,,,49,89
15315,note_on,0,0,2,,,,,,,,,1,,,61,89
15345,note_on,0,0,4,,,,,,,,,3,,,61,0
15345,note_on,45,0,1,,,,,,,,,0,,,49,0
15345,note_on,0,0,1,,,,,,,,,0,,,61,0
15345,note_on,45,0,4,,,,,,,,,3,,,49,0
15360,note_on,15,0,4,,,,,,,,,3,,,50,89
15360,note_on,0,0,2,,,,,,,,,1,,,61,0
15360,note_on,45,0,2,,,,,,,,,1,,,49,0
15360,note_on,15,0,1,,,,,,,,,0,,,50,89
15360,note_on,0,0,1,,,,,,,,,0,,,62,89
15360,note_on,0,0,4,,,,,,,,,3,,,62,89
15375,note_on,0,0,2,,,,,,,,,1,,,50,89
15375,note_on,15,0,2,,,,,,,,,1,,,62,89
15405,note_on,45,0,4,,,,,,,,,3,,,50,0
15405,note_on,0,0,4,,,,,,,,,3,,,62,0
15405,note_on,0,0,1,,,,,,,,,0,,,62,0
15405,note_on,45,0,1,,,,,,,,,0,,,50,0
15420,note_on,0,0,2,,,,,,,,,1,,,50,0
15420,note_on,45,0,2,,,,,,,,,1,,,62,0
15420,note_on,15,0,1,,,,,,,,,0,,,52,89
15420,note_on,0,0,4,,,,,,,,,3,,,64,89
15420,note_on,15,0,4,,,,,,,,,3,,,52,89
15420,note_on,0,0,1,,,,,,,,,0,,,64,89
15435,note_on,15,0,2,,,,,,,,,1,,,64,89
15435,note_on,0,0,2,,,,,,,,,1,,,52,89
15465,note_on,0,0,4,,,,,,,,,3,,,64,0
15465,note_on,45,0,4,,,,,,,,,3,,,52,0
15465,note_on,0,0,1,,,,,,,,,0,,,64,0
15465,note_on,45,0,1,,,,,,,,,0,,,52,0
15480,note_on,0,0,1,,,,,,,,,0,,,61,89
15480,note_on,0,0,2,,,,,,,,,1,,,52,0
15480,note_on,45,0,2,,,,,,,,,1,,,64,0
15480,note_on,15,0,4,,,,,,,,,3,,,49,89
15480,note_on,0,0,4,,,,,,,,,3,,,61,89
15480,note_on,15,0,1,,,,,,,,,0,,,49,89
15495,note_on,0,0,2,,,,,,,,,1,,,49,89
15495,note_on,15,0,2,,,,,,,,,1,,,61,89
15525,note_on,45,0,1,,,,,,,,,0,,,49,0
15525,note_on,0,0,1,,,,,,,,,0,,,61,0
15525,note_on,0,0,4,,,,,,,,,3,,,61,0
15525,note_on,45,0,4,,,,,,,,,3,,,49,0
15540,note_on,45,0,2,,,,,,,,,1,,,61,0
15540,note_on,0,0,4,,,,,,,,,3,,,62,89
15540,note_on,15,0,1,,,,,,,,,0,,,50,89
15540,note_on,0,0,1,,,,,,,,,0,,,62,89
15540,note_on,0,0,2,,,,,,,,,1,,,49,0
15540,note_on,15,0,4,,,,,,,,,3,,,50,89
15555,note_on,15,0,2,,,,,,,,,1,,,62,89
15555,note_on,0,0,2,,,,,,,,,1,,,50,89
15585,note_on,45,0,1,,,,,,,,,0,,,50,0
15585,note_on,0,0,1,,,,,,,,,0,,,62,0
15585,note_on,0,0,4,,,,,,,,,3,,,62,0
15585,note_on,45,0,4,,,,,,,,,3,,,50,0
15600,note_on,0,0,1,,,,,,,,,0,,,64,89
15600,note_on,15,0,1,,,,,,,,,0,,,52,89
15600,note_on,15,0,4,,,,,,,,,3,,,52,89
15600,note_on,0,0,4,,,,,,,,,3,,,64,89
15600,note_on,45,0,2,,,,,,,,,1,,,62,0
15600,note_on,0,0,2,,,,,,,,,1,,,50,0
15615,note_on,15,0,2,,,,,,,,,1,,,64,89
15615,note_on,0,0,2,,,,,,,,,1,,,52,89
15645,note_on,45,0,4,,,,,,,,,3,,,52,0
15645,note_on,0,0,1,,,,,,,,,0,,,64,0
15645,note_on,45,0,1,,,,,,,,,0,,,52,0
15645,note_on,0,0,4,,,,,,,,,3,,,64,0
15660,note_on,0,0,1,,,,,,,,,0,,,61,89
15660,note_on,15,0,1,,,,,,,,,0,,,49,89
15660,note_on,45,0,2,,,,,,,,,1,,,64,0
15660,note_on,0,0,4,,,,,,,,,3,,,61,89
15660,note_on,15,0,4,,,,,,,,,3,,,49,89
15660,note_on,0,0,2,,,,,,,,,1,,,52,0
15675,note_on,0,0,2,,,,,,,,,1,,,49,89
15675,note_on,15,0,2,,,,,,,,,1,,,61,89
15705,note_on,0,0,1,,,,,,,,,0,,,61,0
15705,note_on,45,0,4,,,,,,,,,3,,,49,0
15705,note_on,0,0,4,,,,,,,,,3,,,61,0
15705,note_on,45,0,1,,,,,,,,,0,,,49,0
15720,note_on,0,0,2,,,,,,,,,1,,,49,0
15720,note_on,45,0,2,,,,,,,,,1,,,61,0
15720,note_on,0,0,1,,,,,,,,,0,,,62,89
15720,note_on,15,0,1,,,,,,,,,0,,,50,89
15720,note_on,0,0,4,,,,,,,,,3,,,62,89
15720,note_on,15,0,4,,,,,,,,,3,,,50,89
15735,note_on,15,0,2,,,,,,,,,1,,,62,89
15735,note_on,0,0,2,,,,,,,,,1,,,50,89
15765,note_on,45,0,1,,,,,,,,,0,,,50,0
15765,note_on,0,0,1,,,,,,,,,0,,,62,0
15765,note_on,0,0,4,,,,,,,,,3,,,62,0
15765,note_on,45,0,4,,,,,,,,,3,,,50,0
15780,note_on,0,0,4,,,,,,,,,3,,,64,89
15780,note_on,15,0,4,,,,,,,,,3,,,52,89
15780,note_on,45,0,2,,,,,,,,,1,,,62,0
15780,note_on,0,0,1,,,,,,,,,0,,,64,89
15780,note_on,15,0,1,,,,,,,,,0,,,52,89
15780,note_on,0,0,2,,,,,,,,,1,,,50,0
15795,note_on,15,0,2,,,,,,,,,1,,,64,89
15795,note_on,0,0,2,,,,,,,,,1,,,52,89
15825,note_on,0,0,4,,,,,,,,,3,,,64,0
15825,note_on,0,0,1,,,,,,,,,0,,,64,0
15825,note_on,45,0,1,,,,,,,,,0,,,52,0
15825,note_on,45,0,4,,,,,,,,,3,,,52,0
15840,note_on,45,0,2,,,,,,,,,1,,,64,0
15840,note_on,0,0,2,,,,,,,,,1,,,52,0
15840,note_on,15,0,4,,,,,,,,,3,,,49,89
15840,note_on,0,0,4,,,,,,,,,3,,,61,89
15840,note_on,15,0,1,,,,,,,,,0,,,49,89
15840,note_on,0,0,1,,,,,,,,,0,,,61,89
15855,note_on,0,0,2,,,,,,,,,1,,,49,89
15855,note_on,15,0,2,,,,,,,,,1,,,61,89
15885,note_on,0,0,4,,,,,,,,,3,,,61,0
15885,note_on,45,0,4,,,,,,,,,3,,,49,0
15885,note_on,45,0,1,,,,,,,,,0,,,49,0
15885,note_on,0,0,1,,,,,,,,,0,,,61,0
15900,note_on,0,0,4,,,,,,,,,3,,,62,89
15900,note_on,0,0,2,,,,,,,,,1,,,49,0
15900,note_on,45,0,2,,,,,,,,,1,,,61,0
15900,note_on,15,0,1,,,,,,,,,0,,,50,89
15900,note_on,0,0,1,,,,,,,,,0,,,62,89
15900,note_on,15,0,4,,,,,,,,,3,,,50,89
15915,note_on,0,0,2,,,,,,,,,1,,,50,89
15915,note_on,15,0,2,,,,,,,,,1,,,62,89
15975,note_on,0,0,4,,,,,,,,,3,,,62,0
15975,note_on,0,0,1,,,,,,,,,0,,,62,0
15975,note_on,75,0,1,,,,,,,,,0,,,50,0
15975,note_on,75,0,4,,,,,,,,,3,,,50,0
15990,note_on,0,0,2,,,,,,,,,1,,,50,0
15990,note_on,75,0,2,,,,,,,,,1,,,62,0
15990,note_on,0,0,1,,,,,,,,,0,,,64,89
15990,note_on,15,0,1,,,,,,,,,0,,,52,89
15990,note_on,0,0,4,,,,,,,,,3,,,64,89
15990,note_on,15,0,4,,,,,,,,,3,,,52,89
16005,note_on,15,0,2,,,,,,,,,1,,,64,89
16005,note_on,0,0,2,,,,,,,,,1,,,52,89
16065,note_on,75,0,4,,,,,,,,,3,,,52,0
16065,note_on,0,0,4,,,,,,,,,3,,,64,0
16065,note_on,0,0,1,,,,,,,,,0,,,64,0
16065,note_on,75,0,1,,,,,,,,,0,,,52,0
16080,note_on,75,0,2,,,,,,,,,1,,,64,0
16080,note_on,0,0,2,,,,,,,,,1,,,52,0
16080,note_on,0,0,1,,,,,,,,,0,,,65,89
16080,note_on,0,0,4,,,,,,,,,3,,,65,89
16080,note_on,15,0,4,,,,,,,,,3,,,53,89
16080,note_on,15,0,1,,,,,,,,,0,,,53,89
16095,note_on,0,0,2,,,,,,,,,1,,,53,89
16095,note_on,15,0,2,,,,,,,,,1,,,65,89
16125,note_on,0,0,4,,,,,,,,,3,,,65,0
16125,note_on,45,0,1,,,,,,,,,0,,,53,0
16125,note_on,0,0,1,,,,,,,,,0,,,65,0
16125,note_on,45,0,4,,,,,,,,,3,,,53,0
16140,note_on,15,0,1,,,,,,,,,0,,,55,89
16140,note_on,0,0,1,,,,,,,,,0,,,67,89
16140,note_on,15,0,4,,,,,,,,,3,,,55,89
16140,note_on,0,0,4,,,,,,,,,3,,,67,89
16140,note_on,0,0,2,,,,,,,,,1,,,53,0
16140,note_on,45,0,2,,,,,,,,,1,,,65,0
16155,note_on,15,0,2,,,,,,,,,1,,,67,89
16155,note_on,0,0,2,,,,,,,,,1,,,55,89
16185,note_on,45,0,1,,,,,,,,,0,,,55,0
16185,note_on,0,0,1,,,,,,,,,0,,,67,0
16185,note_on,45,0,4,,,,,,,,,3,,,55,0
16185,note_on,0,0,4,,,,,,,,,3,,,67,0
16200,note_on,0,0,4,,,,,,,,,3,,,64,89
16200,note_on,15,0,1,,,,,,,,,0,,,52,89
16200,note_on,0,0,1,,,,,,,,,0,,,64,89
16200,note_on,15,0,4,,,,,,,,,3,,,52,89
16200,note_on,0,0,2,,,,,,,,,1,,,55,0
16200,note_on,45,0,2,,,,,,,,,1,,,67,0
16215,note_on,0,0,2,,,,,,,,,1,,,52,89
16215,note_on,15,0,2,,,,,,,,,1,,,64,89
16245,note_on,45,0,1,,,,,,,,,0,,,52,0
16245,note_on,0,0,4,,,,,,,,,3,,,64,0
16245,note_on,45,0,4,,,,,,,,,3,,,52,0
16245,note_on,0,0,1,,,,,,,,,0,,,64,0
16260,note_on,0,0,1,,,,,,,,,0,,,65,89
16260,note_on,0,0,4,,,,,,,,,3,,,65,89
16260,note_on,45,0,2,,,,,,,,,1,,,64,0
16260,note_on,15,0,4,,,,,,,,,3,,,53,89
16260,note_on,15,0,1,,,,,,,,,0,,,53,89
16260,note_on,0,0,2,,,,,,,,,1,,,52,0
16275,note_on,0,0,2,,,,,,,,,1,,,65,89
16275,note_on,15,0,2,,,,,,,,,1,,,53,89
16305,note_on,45,0,1,,,,,,,,,0,,,53,0
16305,note_on,0,0,1,,,,,,,,,0,,,65,0
16305,note_on,0,0,4,,,,,,,,,3,,,65,0
16305,note_on,45,0,4,,,,,,,,,3,,,53,0
16320,note_on,45,0,2,,,,,,,,,1,,,53,0
16320,note_on,15,0,4,,,,,,,,,3,,,67,89
16320,note_on,0,0,2,,,,,,,,,1,,,65,0
16320,note_on,0,0,1,,,,,,,,,0,,,55,89
16320,note_on,15,0,1,,,,,,,,,0,,,67,89
16320,note_on,0,0,4,,,,,,,,,3,,,55,89
16335,note_on,0,0,2,,,,,,,,,1,,,67,89
16335,note_on,15,0,2,,,,,,,,,1,,,55,89
16365,note_on,0,0,1,,,,,,,,,0,,,55,0
16365,note_on,0,0,4,,,,,,,,,3,,,55,0
16365,note_on,45,0,4,,,,,,,,,3,,,67,0
16365,note_on,45,0,1,,,,,,,,,0,,,67,0
16380,note_on,0,0,4,,,,,,,,,3,,,52,89
16380,note_on,15,0,4,,,,,,,,,3,,,64,89
16380,note_on,0,0,1,,,,,,,,,0,,,52,89
16380,note_on,15,0,1,,,,,,,,,0,,,64,89
16380,note_on,45,0,2,,,,,,,,,1,,,55,0
16380,note_on,0,0,2,,,,,,,,,1,,,67,0
16395,note_on,0,0,2,,,,,,,,,1,,,64,89
16395,note_on,15,0,2,,,,,,,,,1,,,52,89
16425,note_on,0,0,4,,,,,,,,,3,,,52,0
16425,note_on,45,0,4,,,,,,,,,3,,,64,0
16425,note_on,45,0,1,,,,,,,,,0,,,64,0
16425,note_on,0,0,1,,,,,,,,,0,,,52,0
16440,note_on,15,0,1,,,,,,,,,0,,,65,89
16440,note_on,0,0,1,,,,,,,,,0,,,53,89
16440,note_on,45,0,2,,,,,,,,,1,,,52,0
16440,note_on,15,0,4,,,,,,,,,3,,,65,89
16440,note_on,0,0,4,,,,,,,,,3,,,53,89
16440,note_on,0,0,2,,,,,,,,,1,,,64,0
16455,note_on,0,0,2,,,,,,,,,1,,,65,89
16455,note_on,15,0,2,,,,,,,,,1,,,53,89
16485,note_on,0,0,1,,,,,,,,,0,,,53,0
16485,note_on,45,0,1,,,,,,,,,0,,,65,0
16485,note_on,0,0,4,,,,,,,,,3,,,53,0
16485,note_on,45,0,4,,,,,,,,,3,,,65,0
16500,note_on,45,0,2,,,,,,,,,1,,,53,0
16500,note_on,0,0,2,,,,,,,,,1,,,65,0
16500,note_on,0,0,4,,,,,,,,,3,,,55,89
16500,note_on,15,0,4,,,,,,,,,3,,,67,89
16500,note_on,0,0,1,,,,,,,,,0,,,55,89
16500,note_on,15,0,1,,,,,,,,,0,,,67,89
16515,note_on,15,0,2,,,,,,,,,1,,,55,89
16515,note_on,0,0,2,,,,,,,,,1,,,67,89
16545,note_on,0,0,1,,,,,,,,,0,,,55,0
16545,note_on,45,0,4,,,,,,,,,3,,,67,0
16545,note_on,45,0,1,,,,,,,,,0,,,67,0
16545,note_on,0,0,4,,,,,,,,,3,,,55,0
16560,note_on,15,0,1,,,,,,,,,0,,,64,89
16560,note_on,0,0,4,,,,,,,,,3,,,52,89
16560,note_on,15,0,4,,,,,,,,,3,,,64,89
16560,note_on,0,0,2,,,,,,,,,1,,,67,0
16560,note_on,45,0,2,,,,,,,,,1,,,55,0
16560,note_on,0,0,1,,,,,,,,,0,,,52,89
16575,note_on,15,0,2,,,,,,,,,1,,,52,89
16575,note_on,0,0,2,,,,,,,,,1,,,64,89
16605,note_on,45,0,4,,,,,,,,,3,,,64,0
16605,note_on,0,0,1,,,,,,,,,0,,,52,0
16605,note_on,45,0,1,,,,,,,,,0,,,64,0
16605,note_on,0,0,4,,,,,,,,,3,,,52,0
16620,note_on,15,0,4,,,,,,,,,3,,,65,89
16620,note_on,0,0,4,,,,,,,,,3,,,53,89
16620,note_on,15,0,1,,,,,,,,,0,,,65,89
16620,note_on,0,0,1,,,,,,,,,0,,,53,89
16620,note_on,45,0,2,,,,,,,,,1,,,52,0
16620,note_on,0,0,2,,,,,,,,,1,,,64,0
16635,note_on,0,0,2,,,,,,,,,1,,,65,89
16635,note_on,15,0,2,,,,,,,,,1,,,53,89
16695,note_on,0,0,4,,,,,,,,,3,,,53,0
16695,note_on,75,0,1,,,,,,,,,0,,,65,0
16695,note_on,0,0,1,,,,,,,,,0,,,53,0
16695,note_on,75,0,4,,,,,,,,,3,,,65,0
16710,note_on,75,0,2,,,,,,,,,1,,,53,0
16710,note_on,0,0,4,,,,,,,,,3,,,55,89
16710,note_on,15,0,4,,,,,,,,,3,,,67,89
16710,note_on,0,0,2,,,,,,,,,1,,,65,0
16710,note_on,15,0,1,,,,,,,,,0,,,67,89
16710,note_on,0,0,1,,,,,,,,,0,,,55,89
16725,note_on,0,0,2,,,,,,,,,1,,,67,89
16725,note_on,15,0,2,,,,,,,,,1,,,55,89
16785,note_on,75,0,4,,,,,,,,,3,,,67,0
16785,note_on,0,0,4,,,,,,,,,3,,,55,0
16785,note_on,75,0,1,,,,,,,,,0,,,67,0
16785,note_on,0,0,1,,,,,,,,,0,,,55,0
16800,note_on,15,0,1,,,,,,,,,0,,,57,89
16800,note_on,0,0,1,,,,,,,,,0,,,69,89
16800,note_on,0,0,4,,,,,,,,,3,,,69,89
16800,note_on,15,0,4,,,,,,,,,3,,,57,89
16800,note_on,0,0,2,,,,,,,,,1,,,67,0
16800,note_on,75,0,2,,,,,,,,,1,,,55,0
16815,note_on,0,0,2,,,,,,,,,1,,,57,89
16815,note_on,15,0,2,,,,,,,,,1,,,69,89
16845,note_on,0,0,1,,,,,,,,,0,,,69,0
16845,note_on,0,0,4,,,,,,,,,3,,,69,0
16845,note_on,45,0,4,,,,,,,,,3,,,57,0
16845,note_on,45,0,1,,,,,,,,,0,,,57,0
16860,note_on,0,0,4,,,,,,,,,3,,,70,89
16860,note_on,15,0,4,,,,,,,,,3,,,58,89
16860,note_on,0,0,1,,,,,,,,,0,,,70,89
16860,note_on,15,0,1,,,,,,,,,0,,,58,89
16860,note_on,45,0,2,,,,,,,,,1,,,69,0
16860,note_on,0,0,2,,,,,,,,,1,,,57,0
16875,note_on,0,0,2,,,,,,,,,1,,,58,89
16875,note_on,15,0,2,,,,,,,,,1,,,70,89
16905,note_on,0,0,4,,,,,,,,,3,,,70,0
16905,note_on,45,0,1,,,,,,,,,0,,,58,0
16905,note_on,0,0,1,,,,,,,,,0,,,70,0
16905,note_on,45,0,4,,,,,,,,,3,,,58,0
16920,note_on,0,0,2,,,,,,,,,1,,,58,0
16920,note_on,45,0,2,,,,,,,,,1,,,70,0
16920,note_on,0,0,4,,,,,,,,,3,,,67,89
16920,note_on,0,0,1,,,,,,,,,0,,,67,89
16920,note_on,15,0,4,,,,,,,,,3,,,55,89
16920,note_on,15,0,1,,,,,,,,,0,,,55,89
16935,note_on,15,0,2,,,,,,,,,1,,,67,89
16935,note_on,0,0,2,,,,,,,,,1,,,55,89
16965,note_on,0,0,4,,,,,,,,,3,,,67,0
16965,note_on,0,0,1,,,,,,,,,0,,,67,0
16965,note_on,45,0,1,,,,,,,,,0,,,55,0
16965,note_on,45,0,4,,,,,,,,,3,,,55,0
16980,note_on,0,0,2,,,,,,,,,1,,,55,0
16980,note_on,0,0,1,,,,,,,,,0,,,69,89
16980,note_on,15,0,4,,,,,,,,,3,,,57,89
16980,note_on,0,0,4,,,,,,,,,3,,,69,89
16980,note_on,45,0,2,,,,,,,,,1,,,67,0
16980,note_on,15,0,1,,,,,,,,,0,,,57,89
16995,note_on,15,0,2,,,,,,,,,1,,,69,89
16995,note_on,0,0,2,,,,,,,,,1,,,57,89
17025,note_on,0,0,4,,,,,,,,,3,,,69,0
17025,note_on,45,0,4,,,,,,,,,3,,,57,0
17025,note_on,45,0,1,,,,,,,,,0,,,57,0
17025,note_on,0,0,1,,,,,,,,,0,,,69,0
17040,note_on,0,0,1,,,,,,,,,0,,,70,89
17040,note_on,15,0,1,,,,,,,,,0,,,58,89
17040,note_on,15,0,4,,,,,,,,,3,,,58,89
17040,note_on,0,0,4,,,,,,,,,3,,,70,89
17040,note_on,45,0,2,,,,,,,,,1,,,69,0
17040,note_on,0,0,2,,,,,,,,,1,,,57,0
17055,note_on,15,0,2,,,,,,,,,1,,,70,89
17055,note_on,0,0,2,,,,,,,,,1,,,58,89
17085,note_on,45,0,4,,,,,,,,,3,,,58,0
17085,note_on,0,0,4,,,,,,,,,3,,,70,0
17085,note_on,0,0,1,,,,,,,,,0,,,70,0
17085,note_on,45,0,1,,,,,,,,,0,,,58,0
17100,note_on,15,0,1,,,,,,,,,0,,,55,89
17100,note_on,45,0,2,,,,,,,,,1,,,70,0
17100,note_on,0,0,2,,,,,,,,,1,,,58,0
17100,note_on,0,0,4,,,,,,,,,3,,,67,89
17100,note_on,15,0,4,,,,,,,,,3,,,55,89
17100,note_on,0,0,1,,,,,,,,,0,,,67,89
17115,note_on,15,0,2,,,,,,,,,1,,,67,89
17115,note_on,0,0,2,,,,,,,,,1,,,55,89
17145,note_on,45,0,1,,,,,,,,,0,,,55,0
17145,note_on,0,0,1,,,,,,,,,0,,,67,0
17145,note_on,45,0,4,,,,,,,,,3,,,55,0
17145,note_on,0,0,4,,,,,,,,,3,,,67,0
17160,note_on,0,0,2,,,,,,,,,1,,,55,0
17160,note_on,0,0,1,,,,,,,,,0,,,69,89
17160,note_on,45,0,2,,,,,,,,,1,,,67,0
17160,note_on,15,0,4,,,,,,,,,3,,,57,89
17160,note_on,0,0,4,,,,,,,,,3,,,69,89
17160,note_on,15,0,1,,,,,,,,,0,,,57,89
17175,note_on,0,0,2,,,,,,,,,1,,,57,89
17175,note_on,15,0,2,,,,,,,,,1,,,69,89
17205,note_on,0,0,4,,,,,,,,,3,,,69,0
17205,note_on,45,0,4,,,,,,,,,3,,,57,0
17205,note_on,0,0,1,,,,,,,,,0,,,69,0
17205,note_on,45,0,1,,,,,,,,,0,,,57,0
17220,note_on,0,0,2,,,,,,,,,1,,,57,0
17220,note_on,15,0,4,,,,,,,,,3,,,58,89
17220,note_on,0,0,1,,,,,,,,,0,,,70,89
17220,note_on,15,0,1,,,,,,,,,0,,,58,89
17220,note_on,45,0,2,,,,,,,,,1,,,69,0
17220,note_on,0,0,4,,,,,,,,,3,,,70,89
17235,note_on,15,0,2,,,,,,,,,1,,,58,89
17235,note_on,0,0,2,,,,,,,,,1,,,70,89
17265,note_on,45,0,4,,,,,,,,,3,,,58,0
17265,note_on,45,0,1,,,,,,,,,0,,,58,0
17265,note_on,0,0,4,,,,,,,,,3,,,70,0
17265,note_on,0,0,1,,,,,,,,,0,,,70,0
17280,note_on,15,0,4,,,,,,,,,3,,,55,89
17280,note_on,0,0,1,,,,,,,,,0,,,67,89
17280,note_on,45,0,2,,,,,,,,,1,,,58,0
17280,note_on,0,0,2,,,,,,,,,1,,,70,0
17280,note_on,15,0,1,,,,,,,,,0,,,55,89
17280,note_on,0,0,4,,,,,,,,,3,,,67,89
17295,note_on,15,0,2,,,,,,,,,1,,,67,89
17295,note_on,0,0,2,,,,,,,,,1,,,55,89
17325,note_on,0,0,4,,,,,,,,,3,,,67,0
17325,note_on,45,0,4,,,,,,,,,3,,,55,0
17325,note_on,45,0,1,,,,,,,,,0,,,55,0
17325,note_on,0,0,1,,,,,,,,,0,,,67,0
17340,note_on,15,0,1,,,,,,,,,0,,,69,89
17340,note_on,0,0,1,,,,,,,,,0,,,57,89
17340,note_on,0,0,4,,,,,,,,,3,,,57,89
17340,note_on,0,0,2,,,,,,,,,1,,,55,0
17340,note_on,45,0,2,,,,,,,,,1,,,67,0
17340,note_on,15,0,4,,,,,,,,,3,,,69,89
17355,note_on,15,0,2,,,,,,,,,1,,,57,89
17355,note_on,0,0,2,,,,,,,,,1,,,69,89
17505,note_on,165,0,4,,,,,,,,,3,,,69,0
17505,note_on,0,0,4,,,,,,,,,3,,,57,0
17505,note_on,165,0,1,,,,,,,,,0,,,69,0
17505,note_on,0,0,1,,,,,,,,,0,,,57,0
17520,note_on,0,0,2,,,,,,,,,1,,,69,0
17520,note_on,165,0,2,,,,,,,,,1,,,57,0
19140,note_on,1635,0,4,,,,,,,,,3,,,61,89
19140,note_on,0,0,4,,,,,,,,,3,,,73,89
19140,note_on,1635,0,1,,,,,,,,,0,,,61,89
19140,note_on,0,0,1,,,,,,,,,0,,,73,89
19155,note_on,0,0,2,,,,,,,,,1,,,73,89
19155,note_on,1635,0,2,,,,,,,,,1,,,61,89
19185,note_on,45,0,1,,,,,,,,,0,,,61,0
19185,note_on,0,0,1,,,,,,,,,0,,,73,0
19185,note_on,45,0,4,,,,,,,,,3,,,61,0
19185,note_on,0,0,4,,,,,,,,,3,,,73,0
19200,note_on,15,0,4,,,,,,,,,3,,,74,89
19200,note_on,0,0,2,,,,,,,,,1,,,73,0
19200,note_on,45,0,2,,,,,,,,,1,,,61,0
19200,note_on,15,0,1,,,,,,,,,0,,,74,89
19200,note_on,0,0,4,,,,,,,,,3,,,62,89
19200,note_on,0,0,1,,,,,,,,,0,,,62,89
19215,note_on,0,0,2,,,,,,,,,1,,,74,89
19215,note_on,15,0,2,,,,,,,,,1,,,62,89
19245,note_on,45,0,1,,,,,,,,,0,,,74,0
19245,note_on,0,0,1,,,,,,,,,0,,,62,0
19245,note_on,45,0,4,,,,,,,,,3,,,74,0
19245,note_on,0,0,4,,,,,,,,,3,,,62,0
19260,note_on,15,0,1,,,,,,,,,0,,,64,89
19260,note_on,0,0,2,,,,,,,,,1,,,74,0
19260,note_on,45,0,2,,,,,,,,,1,,,62,0
19260,note_on,0,0,1,,,,,,,,,0,,,76,89
19260,note_on,0,0,4,,,,,,,,,3,,,76,89
19260,note_on,15,0,4,,,,,,,,,3,,,64,89
19275,note_on,0,0,2,,,,,,,,,1,,,64,89
19275,note_on,15,0,2,,,,,,,,,1,,,76,89
19305,note_on,0,0,4,,,,,,,,,3,,,76,0
19305,note_on,45,0,4,,,,,,,,,3,,,64,0
19305,note_on,45,0,1,,,,,,,,,0,,,64,0
