tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,pitch,control,value
1350,note_on,,,,,30,0,5,,,,,4,74,0,,,
1350,note_on,,,,,0,0,2,,,,,1,63,127,,,
1350,note_on,,,,,30,0,2,,,,,1,65,0,,,
1350,note_on,,,,,0,0,7,,,,,6,72,100,,,
1350,note_on,,,,,0,0,7,,,,,6,63,100,,,
1350,note_on,,,,,30,0,1,,,,,0,74,0,,,
1350,note_on,,,,,0,0,5,,,,,4,63,120,,,
1380,note_on,,,,,0,0,2,,,,,1,65,127,,,
1380,note_on,,,,,0,0,5,,,,,4,65,120,,,
1380,note_on,,,,,0,0,5,,,,,4,74,120,,,
1380,note_on,,,,,30,0,1,,,,,0,72,0,,,
1380,note_on,,,,,30,0,2,,,,,1,63,0,,,
1380,note_on,,,,,0,0,7,,,,,6,74,100,,,
1380,note_on,,,,,0,0,7,,,,,6,65,100,,,
1380,note_on,,,,,0,0,7,,,,,6,63,0,,,
1380,note_on,,,,,30,0,7,,,,,6,72,0,,,
1380,note_on,,,,,30,0,5,,,,,4,72,0,,,
1380,note_on,,,,,0,0,5,,,,,4,63,0,,,
1380,note_on,,,,,0,0,1,,,,,0,74,127,,,
1410,note_on,,,,,0,0,5,,,,,4,72,120,,,
1410,note_on,,,,,0,0,5,,,,,4,63,120,,,
1410,note_on,,,,,0,0,5,,,,,4,65,0,,,
1410,note_on,,,,,30,0,2,,,,,1,65,0,,,
1410,note_on,,,,,0,0,2,,,,,1,63,127,,,
1410,note_on,,,,,30,0,5,,,,,4,74,0,,,
1410,note_on,,,,,30,0,7,,,,,6,74,0,,,
1410,note_on,,,,,0,0,7,,,,,6,65,0,,,
1410,note_on,,,,,0,0,7,,,,,6,63,100,,,
1410,note_on,,,,,0,0,7,,,,,6,72,100,,,
1410,note_on,,,,,0,0,1,,,,,0,72,127,,,
1410,note_on,,,,,30,0,1,,,,,0,74,0,,,
1440,note_on,,,,,30,0,2,,,,,1,63,0,,,
1440,note_on,,,,,0,0,5,,,,,4,62,120,,,
1440,note_on,,,,,120,0,4,,,,,3,46,100,,,
1440,note_on,,,,,0,0,7,,,,,6,70,100,,,
1440,note_on,,,,,30,0,7,,,,,6,72,0,,,
1440,note_on,,,,,0,0,7,,,,,6,58,100,,,
1440,note_on,,,,,0,0,1,,,,,0,70,127,,,
1440,note_on,,,,,0,0,7,,,,,6,63,0,,,
1440,note_on,,,,,30,0,1,,,,,0,72,0,,,
1440,note_on,,,,,0,0,7,,,,,6,62,100,,,
1440,note_on,,,,,0,0,5,,,,,4,58,120,,,
1440,note_on,,,,,0,0,2,,,,,1,62,127,,,
1440,note_on,,,,,30,0,5,,,,,4,72,0,,,
1440,note_on,,,,,120,0,3,,,,,2,53,127,,,
1440,note_on,,,,,120,0,6,,,,,5,53,120,,,
1440,note_on,,,,,0,0,6,,,,,5,46,120,,,
1440,note_on,,,,,0,0,6,,,,,5,50,120,,,
1440,note_on,,,,,0,0,5,,,,,4,70,120,,,
1440,note_on,,,,,0,0,8,,,,,7,50,100,,,
1440,note_on,,,,,0,0,5,,,,,4,63,0,,,
1440,note_on,,,,,0,0,8,,,,,7,46,100,,,
1440,note_on,,,,,120,0,8,,,,,7,53,100,,,
1500,note_on,,,,,0,0,6,,,,,5,58,120,,,
1500,note_on,,,,,0,0,8,,,,,7,58,100,,,
1500,note_on,,,,,60,0,5,,,,,4,70,0,,,
1500,note_on,,,,,0,0,6,,,,,5,46,0,,,
1500,note_on,,,,,60,0,6,,,,,5,50,0,,,
1500,note_on,,,,,60,0,4,,,,,3,46,0,,,
1500,note_on,,,,,0,0,8,,,,,7,53,0,,,
1500,note_on,,,,,0,0,5,,,,,4,62,0,,,
1500,note_on,,,,,0,0,5,,,,,4,58,0,,,
1500,note_on,,,,,60,0,1,,,,,0,70,0,,,
1500,note_on,,,,,0,0,6,,,,,5,53,0,,,
1500,note_on,,,,,60,0,3,,,,,2,53,0,,,
1500,note_on,,,,,0,0,4,,,,,3,58,100,,,
1500,note_on,,,,,0,0,5,,,,,4,72,120,,,
1500,note_on,,,,,0,0,3,,,,,2,58,127,,,
1500,note_on,,,,,60,0,7,,,,,6,70,0,,,
1500,note_on,,,,,0,0,7,,,,,6,62,0,,,
1500,note_on,,,,,0,0,7,,,,,6,58,0,,,
1500,note_on,,,,,0,0,7,,,,,6,72,100,,,
1500,note_on,,,,,60,0,2,,,,,1,62,0,,,
1500,note_on,,,,,0,0,2,,,,,1,63,127,,,
1500,note_on,,,,,0,0,1,,,,,0,72,127,,,
1500,note_on,,,,,0,0,8,,,,,7,46,0,,,
1500,note_on,,,,,60,0,8,,,,,7,50,0,,,
1530,note_on,,,,,30,0,1,,,,,0,72,0,,,
1530,note_on,,,,,0,0,5,,,,,4,74,120,,,
1530,note_on,,,,,30,0,2,,,,,1,63,0,,,
1530,note_on,,,,,0,0,7,,,,,6,74,100,,,
1530,note_on,,,,,0,0,2,,,,,1,65,127,,,
1530,note_on,,,,,30,0,7,,,,,6,72,0,,,
1530,note_on,,,,,30,0,5,,,,,4,72,0,,,
1530,note_on,,,,,0,0,1,,,,,0,74,127,,,
1560,note_on,,,,,0,0,7,,,,,6,75,100,,,
1560,note_on,,,,,30,0,5,,,,,4,74,0,,,
1560,note_on,,,,,30,0,7,,,,,6,74,0,,,
1560,note_on,,,,,0,0,4,,,,,3,55,100,,,
1560,note_on,,,,,0,0,5,,,,,4,75,120,,,
1560,note_on,,,,,0,0,8,,,,,7,55,100,,,
1560,note_on,,,,,30,0,2,,,,,1,65,0,,,
1560,note_on,,,,,0,0,2,,,,,1,58,127,,,
1560,note_on,,,,,30,0,1,,,,,0,74,0,,,
1560,note_on,,,,,60,0,8,,,,,7,58,0,,,
1560,note_on,,,,,0,0,3,,,,,2,58,127,,,
1560,note_on,,,,,60,0,3,,,,,2,58,0,,,
1560,note_on,,,,,0,0,1,,,,,0,75,127,,,
1560,note_on,,,,,0,0,6,,,,,5,55,120,,,
1560,note_on,,,,,60,0,6,,,,,5,58,0,,,
1560,note_on,,,,,60,0,4,,,,,3,58,0,,,
1590,note_on,,,,,30,0,1,,,,,0,75,0,,,
1590,note_on,,,,,0,0,1,,,,,0,77,127,,,
1590,note_on,,,,,30,0,7,,,,,6,75,0,,,
1590,note_on,,,,,0,0,5,,,,,4,77,120,,,
1590,note_on,,,,,30,0,5,,,,,4,75,0,,,
1590,note_on,,,,,0,0,7,,,,,6,77,100,,,
1620,note_on,,,,,30,0,5,,,,,4,77,0,,,
1620,note_on,,,,,60,0,8,,,,,7,55,0,,,
1620,note_on,,,,,0,0,5,,,,,4,79,120,,,
1620,note_on,,,,,60,0,3,,,,,2,58,0,,,
1620,note_on,,,,,0,0,3,,,,,2,63,127,,,
1620,note_on,,,,,0,0,8,,,,,7,51,100,,,
1620,note_on,,,,,0,0,2,,,,,1,70,127,,,
1620,note_on,,,,,60,0,2,,,,,1,58,0,,,
1620,note_on,,,,,60,0,4,,,,,3,55,0,,,
1620,note_on,,,,,30,0,7,,,,,6,77,0,,,
1620,note_on,,,,,60,0,6,,,,,5,55,0,,,
1620,note_on,,,,,0,0,6,,,,,5,51,120,,,
1620,note_on,,,,,30,0,1,,,,,0,77,0,,,
1620,note_on,,,,,0,0,1,,,,,0,79,127,,,
1620,note_on,,,,,0,0,4,,,,,3,51,100,,,
1620,note_on,,,,,0,0,7,,,,,6,79,100,,,
1680,note_on,,,,,60,0,1,,,,,0,79,0,,,
1680,note_on,,,,,60,0,4,,,,,3,51,0,,,
1680,note_on,,,,,0,0,4,,,,,3,44,100,,,
1680,note_on,,,,,0,0,3,,,,,2,63,127,,,
1680,note_on,,,,,60,0,5,,,,,4,79,0,,,
1680,note_on,,,,,0,0,5,,,,,4,79,120,,,
1680,note_on,,,,,60,0,3,,,,,2,63,0,,,
1680,note_on,,,,,60,0,6,,,,,5,51,0,,,
1680,note_on,,,,,0,0,8,,,,,7,44,100,,,
1680,note_on,,,,,60,0,8,,,,,7,51,0,,,
1680,note_on,,,,,0,0,1,,,,,0,79,127,,,
1680,note_on,,,,,60,0,2,,,,,1,70,0,,,
1680,note_on,,,,,0,0,6,,,,,5,44,120,,,
1680,note_on,,,,,60,0,7,,,,,6,79,0,,,
1680,note_on,,,,,0,0,7,,,,,6,79,100,,,
1680,note_on,,,,,0,0,2,,,,,1,72,127,,,
1740,note_on,,,,,0,0,8,,,,,7,56,100,,,
1740,note_on,,,,,0,0,5,,,,,4,72,120,,,
1740,note_on,,,,,0,0,2,,,,,1,63,127,,,
1740,note_on,,,,,60,0,2,,,,,1,72,0,,,
1740,note_on,,,,,60,0,3,,,,,2,63,0,,,
1740,note_on,,,,,0,0,1,,,,,0,72,127,,,
1740,note_on,,,,,60,0,1,,,,,0,79,0,,,
1740,note_on,,,,,0,0,3,,,,,2,56,127,,,
1740,note_on,,,,,60,0,5,,,,,4,79,0,,,
1740,note_on,,,,,0,0,6,,,,,5,56,120,,,
1740,note_on,,,,,60,0,8,,,,,7,44,0,,,
1740,note_on,,,,,60,0,4,,,,,3,44,0,,,
1740,note_on,,,,,0,0,4,,,,,3,56,100,,,
1740,note_on,,,,,0,0,7,,,,,6,72,100,,,
1740,note_on,,,,,60,0,7,,,,,6,79,0,,,
1740,note_on,,,,,60,0,6,,,,,5,44,0,,,
1800,note_on,,,,,60,0,3,,,,,2,56,0,,,
1800,note_on,,,,,60,0,4,,,,,3,56,0,,,
1800,note_on,,,,,60,0,5,,,,,4,72,0,,,
1800,note_on,,,,,60,0,1,,,,,0,72,0,,,
1800,note_on,,,,,60,0,2,,,,,1,63,0,,,
1800,note_on,,,,,60,0,7,,,,,6,72,0,,,
1800,note_on,,,,,0,0,7,,,,,6,79,100,,,
1800,note_on,,,,,60,0,8,,,,,7,56,0,,,
1800,note_on,,,,,0,0,5,,,,,4,79,120,,,
1800,note_on,,,,,60,0,6,,,,,5,56,0,,,
1860,note_on,,,,,60,0,5,,,,,4,79,0,,,
1860,note_on,,,,,0,0,7,,,,,6,72,100,,,
1860,note_on,,,,,60,0,7,,,,,6,79,0,,,
1860,note_on,,,,,0,0,5,,,,,4,72,120,,,
1920,note_on,,,,,120,0,6,,,,,5,56,120,,,
1920,note_on,,,,,120,0,3,,,,,2,65,127,,,
1920,note_on,,,,,0,0,5,,,,,4,84,120,,,
1920,note_on,,,,,120,0,8,,,,,7,44,100,,,
1920,note_on,,,,,120,0,1,,,,,0,84,127,,,
1920,note_on,,,,,60,0,7,,,,,6,72,0,,,
1920,note_on,,,,,60,0,5,,,,,4,72,0,,,
1920,note_on,,,,,120,0,4,,,,,3,56,100,,,
1950,note_on,,,,,30,0,5,,,,,4,84,0,,,
1950,note_on,,,,,0,0,5,,,,,4,82,120,,,
1950,note_on,,,,,30,0,1,,,,,0,84,0,,,
1950,note_on,,,,,0,0,1,,,,,0,82,127,,,
1980,note_on,,,,,60,0,4,,,,,3,56,0,,,
1980,note_on,,,,,0,0,4,,,,,3,60,100,,,
1980,note_on,,,,,30,0,5,,,,,4,82,0,,,
1980,note_on,,,,,60,0,6,,,,,5,56,0,,,
1980,note_on,,,,,0,0,5,,,,,4,80,120,,,
1980,note_on,,,,,0,0,6,,,,,5,60,120,,,
1980,note_on,,,,,30,0,1,,,,,0,82,0,,,
1980,note_on,,,,,0,0,1,,,,,0,80,127,,,
1980,note_on,,,,,0,0,8,,,,,7,48,100,,,
1980,note_on,,,,,60,0,8,,,,,7,44,0,,,
2010,note_on,,,,,30,0,6,,,,,5,60,0,,,
2010,note_on,,,,,0,0,6,,,,,5,58,120,,,
2010,note_on,,,,,0,0,4,,,,,3,58,100,,,
2010,note_on,,,,,30,0,4,,,,,3,60,0,,,
2010,note_on,,,,,0,0,1,,,,,0,79,127,,,
2010,note_on,,,,,30,0,8,,,,,7,48,0,,,
2010,note_on,,,,,0,0,8,,,,,7,46,100,,,
2010,note_on,,,,,30,0,1,,,,,0,80,0,,,
2010,note_on,,,,,30,0,5,,,,,4,80,0,,,
2010,note_on,,,,,0,0,5,,,,,4,79,120,,,
2040,note_on,,,,,30,0,1,,,,,0,79,0,,,
2040,note_on,,,,,0,0,1,,,,,0,77,127,,,
2040,note_on,,,,,240,0,2,,,,,1,72,127,,,
2040,note_on,,,,,30,0,8,,,,,7,46,0,,,
2040,note_on,,,,,0,0,8,,,,,7,44,100,,,
2040,note_on,,,,,120,0,3,,,,,2,65,0,,,
2040,note_on,,,,,30,0,4,,,,,3,58,0,,,
2040,note_on,,,,,0,0,5,,,,,4,77,120,,,
2040,note_on,,,,,30,0,6,,,,,5,58,0,,,
2040,note_on,,,,,0,0,4,,,,,3,56,100,,,
2040,note_on,,,,,30,0,5,,,,,4,79,0,,,
2040,note_on,,,,,120,0,7,,,,,6,72,100,,,
2040,note_on,,,,,0,0,6,,,,,5,56,120,,,
2070,note_on,,,,,30,0,2,,,,,1,72,0,,,
2070,note_on,,,,,0,0,2,,,,,1,70,127,,,
2070,note_on,,,,,30,0,7,,,,,6,72,0,,,
2070,note_on,,,,,0,0,7,,,,,6,70,100,,,
2100,note_on,,,,,60,0,4,,,,,3,56,0,,,
2100,note_on,,,,,0,0,4,,,,,3,60,100,,,
2100,note_on,,,,,60,0,1,,,,,0,77,0,,,
2100,note_on,,,,,30,0,7,,,,,6,70,0,,,
2100,note_on,,,,,0,0,1,,,,,0,77,127,,,
2100,note_on,,,,,60,0,8,,,,,7,44,0,,,
2100,note_on,,,,,0,0,5,,,,,4,77,120,,,
2100,note_on,,,,,0,0,2,,,,,1,68,127,,,
2100,note_on,,,,,30,0,2,,,,,1,70,0,,,
2100,note_on,,,,,0,0,6,,,,,5,60,120,,,
2100,note_on,,,,,60,0,6,,,,,5,56,0,,,
2100,note_on,,,,,60,0,5,,,,,4,77,0,,,
2100,note_on,,,,,0,0,8,,,,,7,48,100,,,
2100,note_on,,,,,0,0,7,,,,,6,68,100,,,
2130,note_on,,,,,30,0,7,,,,,6,68,0,,,
2130,note_on,,,,,0,0,7,,,,,6,67,100,,,
2130,note_on,,,,,30,0,6,,,,,5,60,0,,,
2130,note_on,,,,,0,0,6,,,,,5,58,120,,,
2130,note_on,,,,,0,0,2,,,,,1,67,127,,,
2130,note_on,,,,,30,0,8,,,,,7,48,0,,,
2130,note_on,,,,,0,0,8,,,,,7,46,100,,,
2130,note_on,,,,,30,0,4,,,,,3,60,0,,,
2130,note_on,,,,,30,0,2,,,,,1,68,0,,,
2130,note_on,,,,,0,0,4,,,,,3,58,100,,,
2160,note_on,,,,,0,0,2,,,,,1,65,127,,,
2160,note_on,,,,,30,0,4,,,,,3,58,0,,,
2160,note_on,,,,,0,0,4,,,,,3,56,100,,,
2160,note_on,,,,,0,0,5,,,,,4,79,120,,,
2160,note_on,,,,,60,0,1,,,,,0,77,0,,,
2160,note_on,,,,,0,0,1,,,,,0,77,127,,,
2160,note_on,,,,,30,0,7,,,,,6,67,0,,,
2160,note_on,,,,,0,0,7,,,,,6,65,100,,,
2160,note_on,,,,,0,0,6,,,,,5,56,120,,,
2160,note_on,,,,,60,0,5,,,,,4,77,0,,,
2160,note_on,,,,,30,0,2,,,,,1,67,0,,,
2160,note_on,,,,,0,0,8,,,,,7,60,100,,,
2160,note_on,,,,,0,0,8,,,,,7,44,100,,,
2160,note_on,,,,,30,0,6,,,,,5,58,0,,,
2160,note_on,,,,,30,0,8,,,,,7,46,0,,,
2160,note_on,,,,,120,0,3,,,,,2,60,127,,,
2175,note_on,,,,,15,0,5,,,,,4,79,0,,,
2175,note_on,,,,,0,0,5,,,,,4,77,120,,,
2190,note_on,,,,,0,0,3,,,,,2,58,127,,,
2190,note_on,,,,,30,0,3,,,,,2,60,0,,,
2190,note_on,,,,,15,0,5,,,,,4,77,0,,,
2190,note_on,,,,,0,0,8,,,,,7,58,100,,,
2190,note_on,,,,,30,0,8,,,,,7,60,0,,,
2190,note_on,,,,,0,0,5,,,,,4,79,120,,,
2205,note_on,,,,,15,0,5,,,,,4,79,0,,,
2205,note_on,,,,,0,0,5,,,,,4,77,120,,,
2220,note_on,,,,,0,0,5,,,,,4,79,120,,,
2220,note_on,,,,,60,0,7,,,,,6,65,0,,,
2220,note_on,,,,,30,0,3,,,,,2,58,0,,,
2220,note_on,,,,,0,0,6,,,,,5,60,120,,,
2220,note_on,,,,,60,0,6,,,,,5,56,0,,,
2220,note_on,,,,,0,0,7,,,,,6,60,100,,,
2220,note_on,,,,,0,0,2,,,,,1,60,127,,,
2220,note_on,,,,,60,0,2,,,,,1,65,0,,,
2220,note_on,,,,,0,0,3,,,,,2,56,127,,,
2220,note_on,,,,,15,0,5,,,,,4,77,0,,,
2220,note_on,,,,,60,0,4,,,,,3,56,0,,,
2220,note_on,,,,,0,0,4,,,,,3,60,100,,,
2220,note_on,,,,,0,0,8,,,,,7,56,100,,,
2220,note_on,,,,,0,0,8,,,,,7,48,100,,,
2220,note_on,,,,,30,0,8,,,,,7,58,0,,,
2220,note_on,,,,,0,0,8,,,,,7,44,0,,,
2235,note_on,,,,,15,0,5,,,,,4,79,0,,,
2235,note_on,,,,,0,0,5,,,,,4,77,120,,,
2250,note_on,,,,,0,0,4,,,,,3,58,100,,,
2250,note_on,,,,,0,0,6,,,,,5,58,120,,,
2250,note_on,,,,,15,0,5,,,,,4,77,0,,,
2250,note_on,,,,,0,0,5,,,,,4,79,120,,,
2250,note_on,,,,,30,0,3,,,,,2,56,0,,,
2250,note_on,,,,,0,0,8,,,,,7,55,100,,,
2250,note_on,,,,,30,0,4,,,,,3,60,0,,,
2250,note_on,,,,,30,0,8,,,,,7,56,0,,,
2250,note_on,,,,,0,0,8,,,,,7,48,0,,,
2250,note_on,,,,,30,0,6,,,,,5,60,0,,,
2250,note_on,,,,,0,0,3,,,,,2,55,127,,,
2250,note_on,,,,,0,0,8,,,,,7,46,100,,,
2265,note_on,,,,,0,0,5,,,,,4,77,120,,,
2265,note_on,,,,,15,0,5,,,,,4,79,0,,,
2280,note_on,,,,,30,0,6,,,,,5,58,0,,,
2280,note_on,,,,,0,0,3,,,,,2,53,127,,,
2280,note_on,,,,,60,0,7,,,,,6,60,0,,,
2280,note_on,,,,,30,0,3,,,,,2,55,0,,,
2280,note_on,,,,,0,0,6,,,,,5,56,120,,,
2280,note_on,,,,,60,0,2,,,,,1,60,0,,,
2280,note_on,,,,,0,0,4,,,,,3,56,100,,,
2280,note_on,,,,,30,0,8,,,,,7,55,0,,,
2280,note_on,,,,,0,0,8,,,,,7,46,0,,,
2280,note_on,,,,,0,0,8,,,,,7,44,100,,,
2280,note_on,,,,,0,0,8,,,,,7,53,100,,,
2280,note_on,,,,,0,0,5,,,,,4,79,120,,,
2280,note_on,,,,,30,0,4,,,,,3,58,0,,,
2280,note_on,,,,,15,0,5,,,,,4,77,0,,,
2295,note_on,,,,,15,0,5,,,,,4,79,0,,,
2295,note_on,,,,,0,0,5,,,,,4,77,120,,,
2310,note_on,,,,,150,0,1,,,,,0,77,0,,,
2310,note_on,,,,,0,0,1,,,,,0,72,127,,,
2310,note_on,,,,,0,0,5,,,,,4,72,120,,,
2310,note_on,,,,,15,0,5,,,,,4,77,0,,,
2340,note_on,,,,,30,0,1,,,,,0,72,0,,,
2340,note_on,,,,,0,0,4,,,,,3,55,100,,,
2340,note_on,,,,,0,0,1,,,,,0,77,127,,,
2340,note_on,,,,,0,0,8,,,,,7,43,100,,,
2340,note_on,,,,,60,0,3,,,,,2,53,0,,,
2340,note_on,,,,,60,0,4,,,,,3,56,0,,,
2340,note_on,,,,,30,0,5,,,,,4,72,0,,,
2340,note_on,,,,,60,0,6,,,,,5,56,0,,,
2340,note_on,,,,,0,0,6,,,,,5,55,120,,,
2340,note_on,,,,,0,0,5,,,,,4,77,120,,,
2340,note_on,,,,,60,0,8,,,,,7,53,0,,,
2340,note_on,,,,,0,0,8,,,,,7,44,0,,,
2370,note_on,,,,,30,0,4,,,,,3,55,0,,,
2370,note_on,,,,,0,0,1,,,,,0,79,127,,,
2370,note_on,,,,,30,0,1,,,,,0,77,0,,,
2370,note_on,,,,,30,0,5,,,,,4,77,0,,,
2370,note_on,,,,,0,0,5,,,,,4,79,120,,,
2400,note_on,,,,,0,0,8,,,,,7,41,100,,,
2400,note_on,,,,,30,0,5,,,,,4,79,0,,,
2400,note_on,,,,,0,0,5,,,,,4,80,120,,,
2400,note_on,,,,,60,0,3,,,,,2,61,127,,,
2400,note_on,,,,,60,0,8,,,,,7,43,0,,,
2400,note_on,,,,,0,0,6,,,,,5,53,120,,,
2400,note_on,,,,,60,0,6,,,,,5,55,0,,,
2400,note_on,,,,,30,0,4,,,,,3,53,100,,,
2400,note_on,,,,,0,0,1,,,,,0,80,127,,,
2400,note_on,,,,,30,0,1,,,,,0,79,0,,,
2430,note_on,,,,,30,0,1,,,,,0,80,0,,,
2430,note_on,,,,,0,0,1,,,,,0,79,127,,,
2430,note_on,,,,,0,0,5,,,,,4,79,120,,,
2430,note_on,,,,,30,0,5,,,,,4,80,0,,,
2430,note_on,,,,,30,0,4,,,,,3,53,0,,,
2460,note_on,,,,,30,0,1,,,,,0,79,0,,,
2460,note_on,,,,,60,0,8,,,,,7,41,0,,,
2460,note_on,,,,,30,0,4,,,,,3,56,100,,,
2460,note_on,,,,,0,0,8,,,,,7,44,100,,,
2460,note_on,,,,,0,0,1,,,,,0,77,127,,,
2460,note_on,,,,,30,0,5,,,,,4,79,0,,,
2460,note_on,,,,,60,0,6,,,,,5,53,0,,,
2460,note_on,,,,,0,0,5,,,,,4,77,120,,,
2460,note_on,,,,,0,0,6,,,,,5,56,120,,,
2490,note_on,,,,,0,0,6,,,,,5,55,120,,,
2490,note_on,,,,,0,0,1,,,,,0,75,127,,,
2490,note_on,,,,,30,0,1,,,,,0,77,0,,,
2490,note_on,,,,,0,0,8,,,,,7,43,100,,,
2490,note_on,,,,,30,0,8,,,,,7,44,0,,,
2490,note_on,,,,,30,0,4,,,,,3,56,0,,,
2490,note_on,,,,,0,0,4,,,,,3,55,100,,,
2490,note_on,,,,,30,0,6,,,,,5,56,0,,,
2490,note_on,,,,,30,0,5,,,,,4,77,0,,,
2490,note_on,,,,,0,0,5,,,,,4,75,120,,,
2520,note_on,,,,,30,0,1,,,,,0,75,0,,,
2520,note_on,,,,,0,0,4,,,,,3,53,100,,,
2520,note_on,,,,,240,0,7,,,,,6,68,100,,,
2520,note_on,,,,,0,0,6,,,,,5,53,120,,,
2520,note_on,,,,,30,0,6,,,,,5,55,0,,,
2520,note_on,,,,,30,0,4,,,,,3,55,0,,,
2520,note_on,,,,,0,0,1,,,,,0,73,127,,,
2520,note_on,,,,,240,0,2,,,,,1,68,127,,,
2520,note_on,,,,,120,0,3,,,,,2,61,0,,,
2520,note_on,,,,,0,0,5,,,,,4,73,120,,,
2520,note_on,,,,,30,0,5,,,,,4,75,0,,,
2520,note_on,,,,,0,0,8,,,,,7,41,100,,,
2520,note_on,,,,,30,0,8,,,,,7,43,0,,,
2550,note_on,,,,,0,0,7,,,,,6,67,100,,,
2550,note_on,,,,,30,0,7,,,,,6,68,0,,,
2550,note_on,,,,,0,0,2,,,,,1,67,127,,,
2550,note_on,,,,,30,0,2,,,,,1,68,0,,,
2580,note_on,,,,,0,0,6,,,,,5,56,120,,,
2580,note_on,,,,,60,0,6,,,,,5,53,0,,,
2580,note_on,,,,,30,0,2,,,,,1,67,0,,,
2580,note_on,,,,,0,0,8,,,,,7,44,100,,,
2580,note_on,,,,,60,0,5,,,,,4,73,0,,,
2580,note_on,,,,,0,0,5,,,,,4,73,120,,,
2580,note_on,,,,,60,0,1,,,,,0,73,0,,,
2580,note_on,,,,,0,0,7,,,,,6,65,100,,,
2580,note_on,,,,,30,0,7,,,,,6,67,0,,,
2580,note_on,,,,,0,0,2,,,,,1,65,127,,,
2580,note_on,,,,,60,0,8,,,,,7,41,0,,,
2580,note_on,,,,,0,0,1,,,,,0,73,127,,,
2580,note_on,,,,,60,0,4,,,,,3,53,0,,,
2580,note_on,,,,,0,0,4,,,,,3,56,100,,,
2610,note_on,,,,,0,0,4,,,,,3,55,100,,,
2610,note_on,,,,,30,0,2,,,,,1,65,0,,,
2610,note_on,,,,,0,0,2,,,,,1,63,127,,,
2610,note_on,,,,,0,0,7,,,,,6,63,100,,,
2610,note_on,,,,,30,0,7,,,,,6,65,0,,,
2610,note_on,,,,,30,0,8,,,,,7,44,0,,,
2610,note_on,,,,,0,0,6,,,,,5,55,120,,,
2610,note_on,,,,,30,0,4,,,,,3,56,0,,,
2610,note_on,,,,,30,0,6,,,,,5,56,0,,,
2610,note_on,,,,,0,0,8,,,,,7,43,100,,,
2640,note_on,,,,,30,0,6,,,,,5,55,0,,,
2640,note_on,,,,,0,0,6,,,,,5,53,120,,,
2640,note_on,,,,,60,0,5,,,,,4,73,0,,,
2640,note_on,,,,,30,0,2,,,,,1,63,0,,,
2640,note_on,,,,,0,0,5,,,,,4,75,120,,,
2640,note_on,,,,,0,0,8,,,,,7,56,100,,,
2640,note_on,,,,,30,0,8,,,,,7,43,0,,,
2640,note_on,,,,,0,0,1,,,,,0,73,127,,,
2640,note_on,,,,,0,0,8,,,,,7,41,100,,,
2640,note_on,,,,,0,0,7,,,,,6,61,100,,,
2640,note_on,,,,,30,0,7,,,,,6,63,0,,,
2640,note_on,,,,,30,0,4,,,,,3,55,0,,,
2640,note_on,,,,,0,0,4,,,,,3,53,100,,,
2640,note_on,,,,,120,0,3,,,,,2,56,127,,,
2640,note_on,,,,,0,0,2,,,,,1,61,127,,,
2640,note_on,,,,,60,0,1,,,,,0,73,0,,,
2655,note_on,,,,,0,0,5,,,,,4,73,120,,,
2655,note_on,,,,,15,0,5,,,,,4,75,0,,,
2670,note_on,,,,,0,0,3,,,,,2,55,127,,,
2670,note_on,,,,,30,0,3,,,,,2,56,0,,,
2670,note_on,,,,,0,0,8,,,,,7,55,100,,,
2670,note_on,,,,,15,0,5,,,,,4,73,0,,,
2670,note_on,,,,,30,0,8,,,,,7,56,0,,,
2670,note_on,,,,,0,0,5,,,,,4,75,120,,,
2685,note_on,,,,,15,0,5,,,,,4,75,0,,,
2685,note_on,,,,,0,0,5,,,,,4,73,120,,,
2700,note_on,,,,,30,0,8,,,,,7,55,0,,,
2700,note_on,,,,,0,0,8,,,,,7,41,0,,,
2700,note_on,,,,,60,0,6,,,,,5,53,0,,,
2700,note_on,,,,,0,0,6,,,,,5,56,120,,,
2700,note_on,,,,,0,0,8,,,,,7,53,100,,,
2700,note_on,,,,,0,0,8,,,,,7,44,100,,,
2700,note_on,,,,,0,0,3,,,,,2,53,127,,,
2700,note_on,,,,,30,0,3,,,,,2,55,0,,,
2700,note_on,,,,,0,0,2,,,,,1,56,127,,,
2700,note_on,,,,,15,0,5,,,,,4,73,0,,,
2700,note_on,,,,,0,0,5,,,,,4,75,120,,,
2700,note_on,,,,,60,0,2,,,,,1,61,0,,,
2700,note_on,,,,,0,0,7,,,,,6,56,100,,,
2700,note_on,,,,,60,0,7,,,,,6,61,0,,,
2700,note_on,,,,,60,0,4,,,,,3,53,0,,,
2700,note_on,,,,,0,0,4,,,,,3,56,100,,,
2715,note_on,,,,,15,0,5,,,,,4,75,0,,,
2715,note_on,,,,,0,0,5,,,,,4,73,120,,,
2730,note_on,,,,,0,0,3,,,,,2,51,127,,,
2730,note_on,,,,,30,0,4,,,,,3,56,0,,,
2730,note_on,,,,,30,0,3,,,,,2,53,0,,,
2730,note_on,,,,,0,0,4,,,,,3,55,100,,,
2730,note_on,,,,,30,0,6,,,,,5,56,0,,,
2730,note_on,,,,,30,0,8,,,,,7,53,0,,,
2730,note_on,,,,,0,0,8,,,,,7,44,0,,,
2730,note_on,,,,,0,0,8,,,,,7,43,100,,,
