tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,value
30000,note_on,120,0,3,,,,,,,,2,65,0,
30000,note_on,0,0,3,,,,,,,,2,63,64,
30000,note_on,0,0,2,,,,,,,,1,67,64,
30120,note_on,0,0,3,,,,,,,,2,62,64,
30120,note_on,120,0,3,,,,,,,,2,63,0,
30240,note_on,240,0,5,,,,,,,,4,55,0,
30240,note_on,0,0,4,,,,,,,,3,57,64,
30240,note_on,480,0,4,,,,,,,,3,58,0,
30240,note_on,0,0,3,,,,,,,,2,63,64,
30240,note_on,120,0,3,,,,,,,,2,62,0,
30240,note_on,0,0,5,,,,,,,,4,48,64,
30480,note_on,0,0,3,,,,,,,,2,62,64,
30480,note_on,240,0,3,,,,,,,,2,63,0,
30480,note_on,0,0,2,,,,,,,,1,66,64,
30480,note_on,480,0,2,,,,,,,,1,67,0,
30480,note_on,0,0,5,,,,,,,,4,50,64,
30480,note_on,240,0,5,,,,,,,,4,48,0,
30600,note_on,120,0,3,,,,,,,,2,62,0,
30600,note_on,0,0,3,,,,,,,,2,60,64,
30720,note_on,0,0,4,,,,,,,,3,55,64,
30720,note_on,0,0,3,,,,,,,,2,58,64,
30720,note_on,120,0,3,,,,,,,,2,60,0,
30720,note_on,240,0,5,,,,,,,,4,50,0,
30720,note_on,0,0,5,,,,,,,,4,51,64,
30720,note_on,480,0,4,,,,,,,,3,57,0,
30720,note_on,240,0,2,,,,,,,,1,66,0,
30720,note_on,0,0,2,,,,,,,,1,67,64,
30960,note_on,0,0,4,,,,,,,,3,60,64,
30960,note_on,240,0,3,,,,,,,,2,58,0,
30960,note_on,0,0,3,,,,,,,,2,55,64,
30960,note_on,240,0,4,,,,,,,,3,55,0,
31200,note_on,480,0,5,,,,,,,,4,51,0,
31200,note_on,0,0,5,,,,,,,,4,52,64,
31200,note_on,0,0,3,,,,,,,,2,67,64,
31200,note_on,240,0,3,,,,,,,,2,55,0,
31200,note_on,480,0,2,,,,,,,,1,67,0,
31440,note_on,480,0,4,,,,,,,,3,60,0,
31440,note_on,0,0,4,,,,,,,,3,58,64,
31680,note_on,0,0,4,,,,,,,,3,57,64,
31680,note_on,240,0,4,,,,,,,,3,58,0,
31680,note_on,0,0,5,,,,,,,,4,53,64,
31680,note_on,480,0,5,,,,,,,,4,52,0,
31920,note_on,0,0,4,,,,,,,,3,62,64,
31920,note_on,240,0,4,,,,,,,,3,57,0,
31920,note_on,720,0,2,,,,,,,,1,65,64,
31920,note_on,0,0,3,,,,,,,,2,65,64,
31920,note_on,720,0,3,,,,,,,,2,67,0,
32040,note_on,0,0,3,,,,,,,,2,67,64,
32040,note_on,120,0,3,,,,,,,,2,65,0,
32160,note_on,0,0,3,,,,,,,,2,68,64,
32160,note_on,120,0,3,,,,,,,,2,67,0,
32160,note_on,0,0,2,,,,,,,,1,77,64,
32160,note_on,240,0,2,,,,,,,,1,65,0,
32400,note_on,0,0,5,,,,,,,,4,51,64,
32400,note_on,480,0,4,,,,,,,,3,62,0,
32400,note_on,720,0,5,,,,,,,,4,53,0,
32400,note_on,0,0,4,,,,,,,,3,60,64,
32520,note_on,120,0,5,,,,,,,,4,51,0,
32520,note_on,0,0,5,,,,,,,,4,50,64,
32640,note_on,0,0,4,,,,,,,,3,59,64,
32640,note_on,240,0,4,,,,,,,,3,60,0,
32640,note_on,0,0,3,,,,,,,,2,67,64,
32640,note_on,480,0,3,,,,,,,,2,68,0,
32640,note_on,120,0,5,,,,,,,,4,50,0,
32640,note_on,0,0,5,,,,,,,,4,55,64,
32880,note_on,0,0,4,,,,,,,,3,60,64,
32880,note_on,720,0,2,,,,,,,,1,77,0,
32880,note_on,0,0,2,,,,,,,,1,75,64,
32880,note_on,240,0,4,,,,,,,,3,59,0,
33000,note_on,120,0,4,,,,,,,,3,60,0,
33000,note_on,0,0,4,,,,,,,,3,62,64,
33120,note_on,0,0,4,,,,,,,,3,60,64,
33120,note_on,120,0,4,,,,,,,,3,62,0,
33360,note_on,0,0,3,,,,,,,,2,65,64,
33360,note_on,0,0,2,,,,,,,,1,74,64,
33360,note_on,720,0,3,,,,,,,,2,67,0,
33360,note_on,480,0,2,,,,,,,,1,75,0,
33480,note_on,120,0,3,,,,,,,,2,65,0,
33480,note_on,0,0,3,,,,,,,,2,63,64,
33480,note_on,0,0,2,,,,,,,,1,72,64,
33480,note_on,120,0,2,,,,,,,,1,74,0,
33600,note_on,0,0,2,,,,,,,,1,74,64,
33600,note_on,120,0,2,,,,,,,,1,72,0,
33600,note_on,120,0,3,,,,,,,,2,63,0,
33600,note_on,0,0,3,,,,,,,,2,65,64,
33840,note_on,720,0,4,,,,,,,,3,60,0,
33840,note_on,0,0,4,,,,,,,,3,59,64,
33960,note_on,120,0,4,,,,,,,,3,59,0,
33960,note_on,0,0,4,,,,,,,,3,57,64,
34080,note_on,120,0,4,,,,,,,,3,57,0,
34080,note_on,0,0,4,,,,,,,,3,59,64,
34320,note_on,0,0,2,,,,,,,,1,75,64,
34320,note_on,0,0,3,,,,,,,,2,67,64,
34320,note_on,720,0,3,,,,,,,,2,65,0,
34320,note_on,720,0,2,,,,,,,,1,74,0,
34440,note_on,120,0,2,,,,,,,,1,75,0,
34440,note_on,120,0,3,,,,,,,,2,67,0,
34440,note_on,0,0,3,,,,,,,,2,65,64,
34440,note_on,0,0,2,,,,,,,,1,74,64,
34560,note_on,0,0,2,,,,,,,,1,72,64,
34560,note_on,1920,0,5,,,,,,,,4,55,0,
34560,note_on,0,0,5,,,,,,,,4,56,64,
34560,note_on,0,0,4,,,,,,,,3,60,64,
34560,note_on,480,0,4,,,,,,,,3,59,0,
34560,note_on,34560,0,1,,,,,,,,0,72,64,
34560,note_on,0,0,3,,,,,,,,2,63,64,
34560,note_on,120,0,3,,,,,,,,2,65,0,
34560,note_on,120,0,2,,,,,,,,1,74,0,
34800,note_on,0,0,3,,,,,,,,2,65,64,
34800,note_on,240,0,3,,,,,,,,2,63,0,
34800,note_on,240,0,4,,,,,,,,3,60,0,
34800,note_on,0,0,4,,,,,,,,3,62,64,
34920,note_on,120,0,3,,,,,,,,2,65,0,
34920,note_on,120,0,4,,,,,,,,3,62,0,
34920,note_on,0,0,4,,,,,,,,3,60,64,
34920,note_on,0,0,3,,,,,,,,2,63,64,
34980,note_on,60,0,3,,,,,,,,2,63,0,
34980,note_on,60,0,4,,,,,,,,3,60,0,
34980,note_on,0,0,4,,,,,,,,3,59,64,
34980,note_on,0,0,3,,,,,,,,2,62,64,
35040,note_on,0,0,4,,,,,,,,3,60,64,
35040,note_on,60,0,4,,,,,,,,3,59,0,
35040,note_on,480,0,2,,,,,,,,1,72,0,
35040,note_on,60,0,3,,,,,,,,2,62,0,
35040,note_on,0,0,3,,,,,,,,2,60,64,
35040,note_on,480,0,1,,,,,,,,0,72,0,
35040,note_on,0,0,1,,,,,,,,0,75,64,
35160,note_on,120,0,2,,,,,,,,1,72,64,
35280,note_on,720,0,5,,,,,,,,4,56,0,
35280,note_on,0,0,2,,,,,,,,1,70,64,
35280,note_on,120,0,2,,,,,,,,1,72,0,
35280,note_on,240,0,3,,,,,,,,2,60,0,
35280,note_on,0,0,5,,,,,,,,4,55,64,
35400,note_on,0,0,5,,,,,,,,4,53,64,
35400,note_on,120,0,2,,,,,,,,1,70,0,
35400,note_on,0,0,2,,,,,,,,1,68,64,
35400,note_on,120,0,5,,,,,,,,4,55,0,
35520,note_on,120,0,2,,,,,,,,1,68,0,
35520,note_on,120,0,5,,,,,,,,4,53,0,
35520,note_on,0,0,2,,,,,,,,1,67,64,
35520,note_on,0,0,5,,,,,,,,4,51,64,
35520,note_on,0,0,1,,,,,,,,0,79,64,
35520,note_on,480,0,1,,,,,,,,0,75,0,
35760,note_on,480,0,3,,,,,,,,2,67,64,
35760,note_on,720,0,4,,,,,,,,3,60,0,
35760,note_on,0,0,2,,,,,,,,1,72,64,
35760,note_on,0,0,4,,,,,,,,3,63,64,
35760,note_on,240,0,2,,,,,,,,1,67,0,
36000,note_on,480,0,5,,,,,,,,4,51,0,
36000,note_on,0,0,5,,,,,,,,4,53,64,
36000,note_on,240,0,4,,,,,,,,3,63,0,
36000,note_on,480,0,1,,,,,,,,0,79,0,
36000,note_on,0,0,4,,,,,,,,3,60,64,
36000,note_on,0,0,1,,,,,,,,0,80,64,
36240,note_on,480,0,3,,,,,,,,2,67,0,
36240,note_on,0,0,3,,,,,,,,2,65,64,
36240,note_on,0,0,2,,,,,,,,1,74,64,
36240,note_on,0,0,4,,,,,,,,3,65,64,
36240,note_on,240,0,4,,,,,,,,3,60,0,
36240,note_on,480,0,2,,,,,,,,1,72,0,
36360,note_on,120,0,3,,,,,,,,2,65,0,
36360,note_on,0,0,3,,,,,,,,2,63,64,
36480,note_on,0,0,3,,,,,,,,2,62,64,
36480,note_on,120,0,3,,,,,,,,2,63,0,
36480,note_on,480,0,1,,,,,,,,0,80,0,
36480,note_on,0,0,5,,,,,,,,4,55,64,
36480,note_on,480,0,5,,,,,,,,4,53,0,
36480,note_on,0,0,1,,,,,,,,0,71,64,
36720,note_on,240,0,3,,,,,,,,2,62,0,
36720,note_on,0,0,4,,,,,,,,3,63,64,
36720,note_on,480,0,4,,,,,,,,3,65,0,
36720,note_on,480,0,2,,,,,,,,1,74,0,
36720,note_on,0,0,2,,,,,,,,1,79,64,
36720,note_on,0,0,3,,,,,,,,2,59,64,
36840,note_on,0,0,2,,,,,,,,1,77,64,
36840,note_on,120,0,2,,,,,,,,1,79,0,
36840,note_on,120,0,4,,,,,,,,3,63,0,
36840,note_on,0,0,4,,,,,,,,3,62,64,
36960,note_on,0,0,2,,,,,,,,1,75,64,
36960,note_on,0,0,4,,,,,,,,3,63,64,
36960,note_on,120,0,4,,,,,,,,3,62,0,
36960,note_on,120,0,2,,,,,,,,1,77,0,
36960,note_on,480,0,1,,,,,,,,0,71,0,
36960,note_on,0,0,3,,,,,,,,2,67,64,
36960,note_on,240,0,3,,,,,,,,2,59,0,
36960,note_on,0,0,5,,,,,,,,4,60,64,
36960,note_on,480,0,5,,,,,,,,4,55,0,
37080,note_on,120,0,2,,,,,,,,1,75,0,
37080,note_on,0,0,2,,,,,,,,1,74,64,
37200,note_on,0,0,2,,,,,,,,1,72,64,
37200,note_on,0,0,5,,,,,,,,4,57,64,
37200,note_on,240,0,5,,,,,,,,4,60,0,
37200,note_on,120,0,2,,,,,,,,1,74,0,
37200,note_on,240,0,1,,,,,,,,0,79,64,
37200,note_on,240,0,3,,,,,,,,2,67,0,
37320,note_on,0,0,2,,,,,,,,1,70,64,
37320,note_on,120,0,2,,,,,,,,1,72,0,
37440,note_on,0,0,2,,,,,,,,1,69,64,
37440,note_on,240,0,5,,,,,,,,4,57,0,
37440,note_on,0,0,1,,,,,,,,0,78,64,
37440,note_on,0,0,5,,,,,,,,4,62,64,
37440,note_on,240,0,1,,,,,,,,0,79,0,
37440,note_on,120,0,2,,,,,,,,1,70,0,
37680,note_on,240,0,5,,,,,,,,4,62,0,
37680,note_on,0,0,2,,,,,,,,1,71,64,
37680,note_on,720,0,4,,,,,,,,3,63,0,
37680,note_on,0,0,4,,,,,,,,3,62,64,
37680,note_on,240,0,2,,,,,,,,1,69,0,
37680,note_on,0,0,5,,,,,,,,4,50,64,
37800,note_on,0,0,2,,,,,,,,1,72,64,
37800,note_on,120,0,2,,,,,,,,1,71,0,
37920,note_on,480,0,1,,,,,,,,0,78,0,
37920,note_on,0,0,1,,,,,,,,0,77,64,
37920,note_on,0,0,4,,,,,,,,3,57,64,
37920,note_on,240,0,4,,,,,,,,3,62,0,
37920,note_on,0,0,2,,,,,,,,1,74,64,
37920,note_on,120,0,2,,,,,,,,1,72,0,
38160,note_on,480,0,5,,,,,,,,4,50,0,
38160,note_on,0,0,5,,,,,,,,4,55,64,
38160,note_on,960,0,3,,,,,,,,2,67,64,
38160,note_on,240,0,4,,,,,,,,3,57,0,
38160,note_on,0,0,4,,,,,,,,3,59,64,
38400,note_on,480,0,1,,,,,,,,0,77,0,
38400,note_on,0,0,1,,,,,,,,0,76,64,
38400,note_on,0,0,4,,,,,,,,3,60,64,
38400,note_on,0,0,5,,,,,,,,4,60,64,
38400,note_on,240,0,5,,,,,,,,4,55,0,
38400,note_on,240,0,4,,,,,,,,3,59,0,
38640,note_on,0,0,5,,,,,,,,4,48,64,
38640,note_on,0,0,2,,,,,,,,1,72,64,
38640,note_on,720,0,2,,,,,,,,1,74,0,
38640,note_on,480,0,3,,,,,,,,2,67,0,
38640,note_on,0,0,3,,,,,,,,2,67,64,
38640,note_on,240,0,5,,,,,,,,4,60,0,
38640,note_on,0,0,4,,,,,,,,3,55,64,
38640,note_on,240,0,4,,,,,,,,3,60,0,
38760,note_on,0,0,2,,,,,,,,1,71,64,
38760,note_on,120,0,2,,,,,,,,1,72,0,
38880,note_on,480,0,1,,,,,,,,0,76,0,
38880,note_on,0,0,2,,,,,,,,1,72,64,
38880,note_on,120,0,2,,,,,,,,1,71,0,
38880,note_on,0,0,4,,,,,,,,3,60,64,
38880,note_on,0,0,1,,,,,,,,0,75,64,
38880,note_on,240,0,4,,,,,,,,3,55,0,
39120,note_on,0,0,5,,,,,,,,4,50,64,
39120,note_on,0,0,3,,,,,,,,2,65,64,
39120,note_on,480,0,5,,,,,,,,4,48,0,
39120,note_on,480,0,3,,,,,,,,2,67,0,
39240,note_on,0,0,3,,,,,,,,2,67,64,
39240,note_on,120,0,3,,,,,,,,2,65,0,
39240,note_on,0,0,5,,,,,,,,4,51,64,
39240,note_on,120,0,5,,,,,,,,4,50,0,
39360,note_on,120,0,3,,,,,,,,2,67,0,
39360,note_on,0,0,5,,,,,,,,4,53,64,
39360,note_on,120,0,5,,,,,,,,4,51,0,
39360,note_on,0,0,3,,,,,,,,2,68,64,
39480,note_on,600,0,2,,,,,,,,1,72,0,
39480,note_on,0,0,2,,,,,,,,1,70,64,
39480,note_on,120,0,3,,,,,,,,2,68,0,
39480,note_on,0,0,3,,,,,,,,2,67,64,
39600,note_on,0,0,4,,,,,,,,3,62,64,
39600,note_on,720,0,4,,,,,,,,3,60,0,
39600,note_on,0,0,3,,,,,,,,2,65,64,
39600,note_on,0,0,2,,,,,,,,1,68,64,
39600,note_on,120,0,2,,,,,,,,1,70,0,
39600,note_on,0,0,1,,,,,,,,0,74,64,
39600,note_on,720,0,1,,,,,,,,0,75,0,
39600,note_on,120,0,3,,,,,,,,2,67,0,
39720,note_on,0,0,4,,,,,,,,3,63,64,
39720,note_on,120,0,4,,,,,,,,3,62,0,
39840,note_on,120,0,4,,,,,,,,3,63,0,
39840,note_on,240,0,1,,,,,,,,0,74,0,
39840,note_on,0,0,1,,,,,,,,0,73,64,
39840,note_on,0,0,4,,,,,,,,3,65,64,
40080,note_on,480,0,3,,,,,,,,2,65,0,
40080,note_on,0,0,3,,,,,,,,2,68,64,
40080,note_on,480,0,2,,,,,,,,1,68,0,
40080,note_on,240,0,4,,,,,,,,3,65,0,
40080,note_on,0,0,4,,,,,,,,3,56,64,
40080,note_on,240,0,1,,,,,,,,0,73,0,
40080,note_on,0,0,1,,,,,,,,0,72,64,
40080,note_on,0,0,2,,,,,,,,1,65,64,
40320,note_on,240,0,3,,,,,,,,2,68,0,
40320,note_on,0,0,1,,,,,,,,0,71,64,
40320,note_on,240,0,1,,,,,,,,0,72,0,
40320,note_on,0,0,3,,,,,,,,2,62,64,
40320,note_on,240,0,4,,,,,,,,3,56,0,
40320,note_on,0,0,4,,,,,,,,3,55,64,
40320,note_on,240,0,2,,,,,,,,1,65,0,
40320,note_on,0,0,2,,,,,,,,1,67,64,
40560,note_on,0,0,5,,,,,,,,4,51,64,
40560,note_on,1200,0,5,,,,,,,,4,53,0,
40560,note_on,0,0,1,,,,,,,,0,67,64,
40560,note_on,240,0,1,,,,,,,,0,71,0,
40560,note_on,240,0,3,,,,,,,,2,62,0,
40560,note_on,0,0,3,,,,,,,,2,60,64,
40560,note_on,240,0,2,,,,,,,,1,67,0,
40680,note_on,120,0,5,,,,,,,,4,51,0,
40680,note_on,0,0,5,,,,,,,,4,50,64,
40680,note_on,120,0,3,,,,,,,,2,60,0,
40680,note_on,0,0,3,,,,,,,,2,59,64,
40800,note_on,240,0,1,,,,,,,,0,67,0,
40800,note_on,0,0,3,,,,,,,,2,60,64,
40800,note_on,120,0,5,,,,,,,,4,50,0,
40800,note_on,0,0,1,,,,,,,,0,72,64,
40800,note_on,0,0,5,,,,,,,,4,51,64,
40800,note_on,120,0,3,,,,,,,,2,59,0,
41040,note_on,720,0,4,,,,,,,,3,55,0,
41040,note_on,0,0,4,,,,,,,,3,53,64,
41040,note_on,480,0,2,,,,,,,,1,72,64,
41040,note_on,240,0,1,,,,,,,,0,72,0,
41040,note_on,240,0,5,,,,,,,,4,51,0,
41040,note_on,0,0,5,,,,,,,,4,56,64,
41040,note_on,0,0,1,,,,,,,,0,77,64,
41160,note_on,120,0,2,,,,,,,,1,72,0,
41160,note_on,0,0,2,,,,,,,,1,71,64,
41280,note_on,240,0,1,,,,,,,,0,77,0,
41280,note_on,0,0,1,,,,,,,,0,75,64,
41280,note_on,480,0,3,,,,,,,,2,60,0,
41280,note_on,0,0,3,,,,,,,,2,67,64,
41280,note_on,240,0,5,,,,,,,,4,56,0,
41280,note_on,120,0,2,,,,,,,,1,71,0,
41280,note_on,240,0,4,,,,,,,,3,53,0,
41280,note_on,0,0,4,,,,,,,,3,55,64,
41280,note_on,0,0,2,,,,,,,,1,72,64,
41280,note_on,0,0,5,,,,,,,,4,55,64,
41520,note_on,240,0,4,,,,,,,,3,55,0,
41520,note_on,0,0,4,,,,,,,,3,60,64,
41520,note_on,240,0,5,,,,,,,,4,55,0,
41520,note_on,0,0,5,,,,,,,,4,58,64,
41640,note_on,120,0,5,,,,,,,,4,58,0,
41640,note_on,0,0,5,,,,,,,,4,57,64,
41640,note_on,0,0,3,,,,,,,,2,66,64,
41640,note_on,360,0,3,,,,,,,,2,67,0,
41760,note_on,240,0,4,,,,,,,,3,60,0,
41760,note_on,0,0,4,,,,,,,,3,62,64,
41760,note_on,0,0,3,,,,,,,,2,67,64,
41760,note_on,120,0,3,,,,,,,,2,66,0,
41760,note_on,480,0,1,,,,,,,,0,75,0,
41760,note_on,120,0,5,,,,,,,,4,57,0,
41760,note_on,0,0,5,,,,,,,,4,58,64,
41760,note_on,0,0,1,,,,,,,,0,74,64,
42000,note_on,720,0,2,,,,,,,,1,72,0,
42000,note_on,0,0,2,,,,,,,,1,70,64,
42000,note_on,0,0,4,,,,,,,,3,64,64,
42000,note_on,240,0,4,,,,,,,,3,62,0,
42120,note_on,120,0,2,,,,,,,,1,70,0,
42120,note_on,0,0,2,,,,,,,,1,68,64,
42120,note_on,0,0,4,,,,,,,,3,65,64,
42120,note_on,120,0,4,,,,,,,,3,64,0,
42240,note_on,0,0,4,,,,,,,,3,64,64,
42240,note_on,120,0,4,,,,,,,,3,65,0,
42240,note_on,0,0,3,,,,,,,,2,60,64,
42240,note_on,480,0,3,,,,,,,,2,67,0,
42240,note_on,0,0,1,,,,,,,,0,72,64,
42240,note_on,480,0,1,,,,,,,,0,74,0,
42240,note_on,120,0,2,,,,,,,,1,68,0,
42240,note_on,0,0,2,,,,,,,,1,67,64,
42480,note_on,0,0,2,,,,,,,,1,65,64,
42480,note_on,0,0,4,,,,,,,,3,62,64,
42480,note_on,240,0,4,,,,,,,,3,64,0,
42480,note_on,240,0,2,,,,,,,,1,67,0,
42600,note_on,120,0,2,,,,,,,,1,65,0,
42600,note_on,0,0,2,,,,,,,,1,67,64,
42600,note_on,120,0,4,,,,,,,,3,62,0,
42600,note_on,0,0,4,,,,,,,,3,64,64,
42720,note_on,0,0,2,,,,,,,,1,68,64,
42720,note_on,120,0,4,,,,,,,,3,64,0,
42720,note_on,0,0,4,,,,,,,,3,65,64,
42720,note_on,120,0,2,,,,,,,,1,67,0,
42720,note_on,960,0,5,,,,,,,,4,58,0,
42720,note_on,0,0,5,,,,,,,,4,56,64,
42960,note_on,240,0,2,,,,,,,,1,68,0,
42960,note_on,0,0,1,,,,,,,,0,70,64,
42960,note_on,0,0,2,,,,,,,,1,67,64,
42960,note_on,720,0,1,,,,,,,,0,72,0,
43080,note_on,0,0,1,,,,,,,,0,72,64,
43080,note_on,0,0,2,,,,,,,,1,68,64,
43080,note_on,120,0,1,,,,,,,,0,70,0,
43080,note_on,120,0,2,,,,,,,,1,67,0,
43200,note_on,0,0,1,,,,,,,,0,74,64,
43200,note_on,120,0,2,,,,,,,,1,68,0,
43200,note_on,0,0,2,,,,,,,,1,70,64,
43200,note_on,0,0,3,,,,,,,,2,58,64,
43200,note_on,960,0,3,,,,,,,,2,60,0,
43200,note_on,120,0,1,,,,,,,,0,72,0,
43440,note_on,0,0,1,,,,,,,,0,72,64,
43440,note_on,240,0,1,,,,,,,,0,74,0,
43440,note_on,0,0,4,,,,,,,,3,63,64,
43440,note_on,720,0,4,,,,,,,,3,65,0,
43560,note_on,0,0,1,,,,,,,,0,74,64,
43560,note_on,0,0,4,,,,,,,,3,65,64,
43560,note_on,120,0,4,,,,,,,,3,63,0,
43560,note_on,120,0,1,,,,,,,,0,72,0,
43680,note_on,120,0,1,,,,,,,,0,74,0,
43680,note_on,120,0,4,,,,,,,,3,65,0,
43680,note_on,960,0,5,,,,,,,,4,56,0,
43680,note_on,0,0,5,,,,,,,,4,55,64,
43680,note_on,0,0,1,,,,,,,,0,75,64,
43680,note_on,0,0,4,,,,,,,,3,67,64,
43680,note_on,480,0,3,,,,,,,,2,58,0,
43920,note_on,0,0,1,,,,,,,,0,74,64,
43920,note_on,240,0,1,,,,,,,,0,75,0,
44040,note_on,0,0,4,,,,,,,,3,65,64,
44040,note_on,360,0,4,,,,,,,,3,67,0,
44160,note_on,240,0,1,,,,,,,,0,74,0,
44160,note_on,0,0,1,,,,,,,,0,72,64,
44160,note_on,960,0,2,,,,,,,,1,70,0,
44160,note_on,0,0,4,,,,,,,,3,63,64,
44160,note_on,120,0,4,,,,,,,,3,65,0,
44160,note_on,0,0,2,,,,,,,,1,68,64,
44280,note_on,120,0,4,,,,,,,,3,63,0,
44280,note_on,0,0,4,,,,,,,,3,60,64,
44400,note_on,120,0,4,,,,,,,,3,60,0,
44400,note_on,0,0,4,,,,,,,,3,59,64,
44400,note_on,0,0,1,,,,,,,,0,74,64,
44400,note_on,240,0,1,,,,,,,,0,72,0,
44520,note_on,120,0,1,,,,,,,,0,74,0,
44520,note_on,0,0,4,,,,,,,,3,60,64,
44520,note_on,120,0,4,,,,,,,,3,59,0,
44520,note_on,0,0,1,,,,,,,,0,75,64,
44640,note_on,0,0,1,,,,,,,,0,74,64,
44640,note_on,0,0,4,,,,,,,,3,62,64,
44640,note_on,120,0,4,,,,,,,,3,60,0,
44640,note_on,120,0,1,,,,,,,,0,75,0,
44640,note_on,960,0,5,,,,,,,,4,55,0,
44640,note_on,0,0,5,,,,,,,,4,53,64,
44640,note_on,960,0,3,,,,,,,,2,65,64,
44760,note_on,120,0,1,,,,,,,,0,74,0,
44760,note_on,0,0,1,,,,,,,,0,72,64,
44880,note_on,120,0,1,,,,,,,,0,72,0,
44880,note_on,0,0,1,,,,,,,,0,71,64,
45000,note_on,0,0,1,,,,,,,,0,72,64,
45000,note_on,360,0,3,,,,,,,,2,65,0,
45000,note_on,0,0,3,,,,,,,,2,63,64,
45000,note_on,120,0,1,,,,,,,,0,71,0,
45120,note_on,120,0,1,,,,,,,,0,72,0,
45120,note_on,120,0,3,,,,,,,,2,63,0,
45120,note_on,480,0,4,,,,,,,,3,62,0,
45120,note_on,0,0,3,,,,,,,,2,62,64,
45120,note_on,0,0,4,,,,,,,,3,55,64,
45120,note_on,0,0,1,,,,,,,,0,71,64,
45120,note_on,960,0,2,,,,,,,,1,68,0,
45120,note_on,0,0,2,,,,,,,,1,67,64,
45240,note_on,0,0,1,,,,,,,,0,74,64,
45240,note_on,120,0,1,,,,,,,,0,71,0,
45360,note_on,120,0,1,,,,,,,,0,74,0,
45360,note_on,0,0,1,,,,,,,,0,79,64,
45480,note_on,0,0,2,,,,,,,,1,71,64,
45480,note_on,360,0,2,,,,,,,,1,67,0,
45600,note_on,480,0,3,,,,,,,,2,62,0,
45600,note_on,0,0,3,,,,,,,,2,67,64,
45600,note_on,0,0,2,,,,,,,,1,72,64,
45600,note_on,120,0,2,,,,,,,,1,71,0,
45600,note_on,960,0,5,,,,,,,,4,53,0,
45600,note_on,0,0,5,,,,,,,,4,51,64,
45840,note_on,240,0,5,,,,,,,,4,51,0,
45840,note_on,0,0,5,,,,,,,,4,50,64,
45840,note_on,480,0,1,,,,,,,,0,79,0,
45840,note_on,0,0,1,,,,,,,,0,77,64,
45960,note_on,120,0,5,,,,,,,,4,50,0,
45960,note_on,0,0,5,,,,,,,,4,48,64,
45960,note_on,0,0,1,,,,,,,,0,75,64,
45960,note_on,120,0,1,,,,,,,,0,77,0,
46080,note_on,120,0,1,,,,,,,,0,75,0,
46080,note_on,0,0,1,,,,,,,,0,74,64,
46080,note_on,46080,0,6,,,,,,,,5,43,64,
46080,note_on,0,0,5,,,,,,,,4,50,64,
46080,note_on,120,0,5,,,,,,,,4,48,0,
46320,note_on,720,0,3,,,,,,,,2,67,0,
46320,note_on,0,0,3,,,,,,,,2,62,64,
46560,note_on,0,0,6,,,,,,,,5,46,64,
46560,note_on,0,0,3,,,,,,,,2,67,64,
46560,note_on,960,0,2,,,,,,,,1,72,0,
46560,note_on,480,0,6,,,,,,,,5,43,0,
46560,note_on,240,0,3,,,,,,,,2,62,0,
46560,note_on,0,0,2,,,,,,,,1,70,64,
46800,note_on,240,0,3,,,,,,,,2,67,0,
46800,note_on,0,0,3,,,,,,,,2,65,64,
47040,note_on,240,0,3,,,,,,,,2,65,0,
47040,note_on,0,0,3,,,,,,,,2,63,64,
47040,note_on,960,0,5,,,,,,,,4,50,0,
47040,note_on,0,0,5,,,,,,,,4,51,64,
47040,note_on,480,0,6,,,,,,,,5,46,0,
47040,note_on,0,0,6,,,,,,,,5,48,64,
47280,note_on,0,0,4,,,,,,,,3,57,64,
47280,note_on,2160,0,4,,,,,,,,3,55,0,
47400,note_on,0,0,4,,,,,,,,3,58,64,
47400,note_on,120,0,4,,,,,,,,3,57,0,
47520,note_on,120,0,4,,,,,,,,3,58,0,
47520,note_on,0,0,4,,,,,,,,3,60,64,
47520,note_on,0,0,5,,,,,,,,4,55,64,
47520,note_on,1440,0,1,,,,,,,,0,74,0,
47520,note_on,480,0,6,,,,,,,,5,48,0,
47520,note_on,0,0,6,,,,,,,,5,51,64,
47520,note_on,480,0,3,,,,,,,,2,63,0,
47520,note_on,0,0,1,,,,,,,,0,72,64,
47520,note_on,480,0,5,,,,,,,,4,51,0,
47760,note_on,0,0,2,,,,,,,,1,69,64,
47760,note_on,0,0,4,,,,,,,,3,63,64,
47760,note_on,240,0,4,,,,,,,,3,60,0,
47760,note_on,1200,0,2,,,,,,,,1,70,0,
47880,note_on,120,0,2,,,,,,,,1,69,0,
47880,note_on,0,0,2,,,,,,,,1,67,64,
48000,note_on,240,0,4,,,,,,,,3,63,0,
48000,note_on,0,0,6,,,,,,,,5,42,64,
48000,note_on,120,0,2,,,,,,,,1,67,0,
48000,note_on,0,0,2,,,,,,,,1,69,64,
48000,note_on,480,0,5,,,,,,,,4,55,0,
48000,note_on,480,0,6,,,,,,,,5,51,0,
48000,note_on,0,0,5,,,,,,,,4,50,64,
48000,note_on,0,0,4,,,,,,,,3,62,64,
48240,note_on,240,0,5,,,,,,,,4,50,0,
48240,note_on,0,0,5,,,,,,,,4,52,64,
48360,note_on,120,0,5,,,,,,,,4,52,0,
