tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,data,control,value,channel,program,pitch,note,velocity
1640,control_change,10,0,5,,,,,,,,,,,,,,98,99,4,,,,
1640,control_change,10,0,12,,,,,,,,,,,,,,98,99,12,,,,
1640,control_change,10,0,10,,,,,,,,,,,,,,98,99,10,,,,
1640,control_change,10,0,7,,,,,,,,,,,,,,98,99,6,,,,
1640,control_change,10,0,15,,,,,,,,,,,,,,98,99,15,,,,
1640,control_change,10,0,6,,,,,,,,,,,,,,98,99,5,,,,
1640,control_change,10,0,8,,,,,,,,,,,,,,98,99,7,,,,
1640,control_change,10,0,4,,,,,,,,,,,,,,98,99,3,,,,
1640,control_change,10,0,11,,,,,,,,,,,,,,98,99,11,,,,
1640,control_change,10,0,9,,,,,,,,,,,,,,98,99,8,,,,
1650,control_change,10,0,6,,,,,,,,,,,,,,6,64,5,,,,
1650,control_change,10,0,12,,,,,,,,,,,,,,6,64,12,,,,
1650,control_change,10,0,4,,,,,,,,,,,,,,6,64,3,,,,
1650,control_change,10,0,3,,,,,,,,,,,,,,6,64,2,,,,
1650,control_change,10,0,13,,,,,,,,,,,,,,6,52,13,,,,
1650,control_change,10,0,9,,,,,,,,,,,,,,6,64,8,,,,
1650,control_change,10,0,2,,,,,,,,,,,,,,6,64,1,,,,
1650,control_change,10,0,11,,,,,,,,,,,,,,6,64,11,,,,
1650,control_change,10,0,14,,,,,,,,,,,,,,6,64,14,,,,
1650,control_change,10,0,15,,,,,,,,,,,,,,6,65,15,,,,
1650,control_change,10,0,10,,,,,,,,,,,,,,6,64,10,,,,
1650,control_change,10,0,7,,,,,,,,,,,,,,6,64,6,,,,
1650,control_change,10,0,5,,,,,,,,,,,,,,6,64,4,,,,
1650,control_change,10,0,8,,,,,,,,,,,,,,6,64,7,,,,
1660,control_change,10,0,13,,,,,,,,,,,,,,98,100,13,,,,
1660,control_change,10,0,15,,,,,,,,,,,,,,98,100,15,,,,
1660,control_change,10,0,6,,,,,,,,,,,,,,98,100,5,,,,
1660,control_change,10,0,7,,,,,,,,,,,,,,98,100,6,,,,
1660,control_change,10,0,8,,,,,,,,,,,,,,98,100,7,,,,
1660,control_change,10,0,3,,,,,,,,,,,,,,98,100,2,,,,
1660,control_change,10,0,2,,,,,,,,,,,,,,98,100,1,,,,
1660,control_change,10,0,9,,,,,,,,,,,,,,98,100,8,,,,
1660,control_change,10,0,4,,,,,,,,,,,,,,98,100,3,,,,
1660,control_change,10,0,5,,,,,,,,,,,,,,98,100,4,,,,
1660,control_change,10,0,12,,,,,,,,,,,,,,98,100,12,,,,
1660,control_change,10,0,10,,,,,,,,,,,,,,98,100,10,,,,
1660,control_change,10,0,14,,,,,,,,,,,,,,98,100,14,,,,
1660,control_change,10,0,11,,,,,,,,,,,,,,98,100,11,,,,
1670,control_change,10,0,7,,,,,,,,,,,,,,6,64,6,,,,
1670,control_change,10,0,9,,,,,,,,,,,,,,6,64,8,,,,
1670,control_change,10,0,6,,,,,,,,,,,,,,6,64,5,,,,
1670,control_change,10,0,11,,,,,,,,,,,,,,6,64,11,,,,
1670,control_change,10,0,15,,,,,,,,,,,,,,6,64,15,,,,
1670,control_change,10,0,10,,,,,,,,,,,,,,6,64,10,,,,
1670,control_change,10,0,14,,,,,,,,,,,,,,6,64,14,,,,
1670,control_change,10,0,12,,,,,,,,,,,,,,6,50,12,,,,
1670,control_change,10,0,13,,,,,,,,,,,,,,6,64,13,,,,
1670,control_change,10,0,8,,,,,,,,,,,,,,6,64,7,,,,
1670,control_change,10,0,4,,,,,,,,,,,,,,6,64,3,,,,
1670,control_change,10,0,3,,,,,,,,,,,,,,6,64,2,,,,
1670,control_change,10,0,2,,,,,,,,,,,,,,6,64,1,,,,
1670,control_change,10,0,5,,,,,,,,,,,,,,6,64,4,,,,
1680,control_change,10,0,8,,,,,,,,,,,,,,98,102,7,,,,
1680,control_change,10,0,11,,,,,,,,,,,,,,98,102,11,,,,
1680,control_change,10,0,5,,,,,,,,,,,,,,98,102,4,,,,
1680,control_change,10,0,6,,,,,,,,,,,,,,98,102,5,,,,
1680,control_change,10,0,15,,,,,,,,,,,,,,98,102,15,,,,
1680,control_change,10,0,13,,,,,,,,,,,,,,98,102,13,,,,
1680,control_change,10,0,2,,,,,,,,,,,,,,98,102,1,,,,
1680,control_change,10,0,12,,,,,,,,,,,,,,98,102,12,,,,
1680,control_change,10,0,14,,,,,,,,,,,,,,98,102,14,,,,
1680,control_change,10,0,10,,,,,,,,,,,,,,98,102,10,,,,
1680,control_change,10,0,4,,,,,,,,,,,,,,98,102,3,,,,
1680,control_change,10,0,3,,,,,,,,,,,,,,98,102,2,,,,
1680,control_change,10,0,9,,,,,,,,,,,,,,98,102,8,,,,
1680,control_change,10,0,7,,,,,,,,,,,,,,98,102,6,,,,
1690,control_change,10,0,5,,,,,,,,,,,,,,6,64,4,,,,
1690,control_change,10,0,8,,,,,,,,,,,,,,6,64,7,,,,
1690,control_change,10,0,9,,,,,,,,,,,,,,6,64,8,,,,
1690,control_change,10,0,2,,,,,,,,,,,,,,6,64,1,,,,
1690,control_change,10,0,11,,,,,,,,,,,,,,6,64,11,,,,
1690,control_change,10,0,14,,,,,,,,,,,,,,6,64,14,,,,
1690,control_change,10,0,10,,,,,,,,,,,,,,6,64,10,,,,
1690,control_change,10,0,13,,,,,,,,,,,,,,6,64,13,,,,
1690,control_change,10,0,3,,,,,,,,,,,,,,6,64,2,,,,
1690,control_change,10,0,6,,,,,,,,,,,,,,6,64,5,,,,
1690,control_change,10,0,4,,,,,,,,,,,,,,6,64,3,,,,
1690,control_change,10,0,12,,,,,,,,,,,,,,6,64,12,,,,
1690,control_change,10,0,15,,,,,,,,,,,,,,6,64,15,,,,
1690,control_change,10,0,7,,,,,,,,,,,,,,6,64,6,,,,
1920,set_tempo,1920,1,0,,,,,,,384375,,,,,,,,,,,,,
1960,control_change,270,0,2,,,,,,,,,,,,,,11,84,1,,,,
1980,control_change,20,0,2,,,,,,,,,,,,,,11,50,1,,,,
2012,control_change,32,0,2,,,,,,,,,,,,,,11,55,1,,,,
2045,control_change,33,0,2,,,,,,,,,,,,,,11,60,1,,,,
2074,note_on,29,0,2,,,,,,,,,,,,,,,,1,,,75,87
2077,control_change,3,0,2,,,,,,,,,,,,,,11,65,1,,,,
2110,control_change,33,0,2,,,,,,,,,,,,,,11,70,1,,,,
2142,control_change,32,0,2,,,,,,,,,,,,,,11,75,1,,,,
2175,control_change,33,0,2,,,,,,,,,,,,,,11,81,1,,,,
2207,control_change,32,0,2,,,,,,,,,,,,,,11,86,1,,,,
2240,control_change,33,0,2,,,,,,,,,,,,,,11,91,1,,,,
2272,control_change,32,0,2,,,,,,,,,,,,,,11,96,1,,,,
2304,control_change,32,0,2,,,,,,,,,,,,,,11,102,1,,,,
2324,control_change,20,0,2,,,,,,,,,,,,,,11,100,1,,,,
2343,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,74,69
2351,note_off,8,0,2,,,,,,,,,,,,,,,,1,,,75,64
2542,note_on,191,0,2,,,,,,,,,,,,,,,,1,,,75,59
2549,note_off,7,0,2,,,,,,,,,,,,,,,,1,,,74,64
2778,note_off,229,0,2,,,,,,,,,,,,,,,,1,,,75,64
2856,note_on,78,0,2,,,,,,,,,,,,,,,,1,,,70,71
3100,note_on,244,0,2,,,,,,,,,,,,,,,,1,,,78,84
3109,note_off,9,0,2,,,,,,,,,,,,,,,,1,,,70,64
3120,set_tempo,1200,1,0,,,,,,,339154,,,,,,,,,,,,,
3300,note_off,191,0,2,,,,,,,,,,,,,,,,1,,,78,64
3314,note_on,14,0,2,,,,,,,,,,,,,,,,1,,,63,64
3547,note_off,233,0,2,,,,,,,,,,,,,,,,1,,,63,64
3581,note_on,34,0,2,,,,,,,,,,,,,,,,1,,,78,76
3785,note_off,204,0,2,,,,,,,,,,,,,,,,1,,,78,64
3828,note_on,43,0,2,,,,,,,,,,,,,,,,1,,,62,85
4032,control_change,204,0,2,,,,,,,,,,,,,,11,92,1,,,,
4048,control_change,16,0,2,,,,,,,,,,,,,,11,86,1,,,,
4075,control_change,27,0,2,,,,,,,,,,,,,,11,66,1,,,,
4080,set_tempo,960,1,0,,,,,,,384375,,,,,,,,,,,,,
4110,control_change,35,0,2,,,,,,,,,,,,,,11,71,1,,,,
4112,note_on,2,0,2,,,,,,,,,,,,,,,,1,,,77,89
4145,note_off,33,0,2,,,,,,,,,,,,,,,,1,,,62,64
4146,control_change,1,0,2,,,,,,,,,,,,,,11,77,1,,,,
4182,control_change,36,0,2,,,,,,,,,,,,,,11,82,1,,,,
4218,control_change,36,0,2,,,,,,,,,,,,,,11,88,1,,,,
4254,control_change,36,0,2,,,,,,,,,,,,,,11,94,1,,,,
4289,control_change,35,0,2,,,,,,,,,,,,,,11,100,1,,,,
4355,note_off,66,0,2,,,,,,,,,,,,,,,,1,,,77,64
4360,note_on,5,0,2,,,,,,,,,,,,,,,,1,,,75,68
4583,note_on,223,0,2,,,,,,,,,,,,,,,,1,,,77,57
4584,note_off,1,0,2,,,,,,,,,,,,,,,,1,,,75,64
4786,note_off,202,0,2,,,,,,,,,,,,,,,,1,,,77,64
4806,note_on,20,0,2,,,,,,,,,,,,,,,,1,,,70,78
5037,note_off,231,0,2,,,,,,,,,,,,,,,,1,,,70,64
5040,set_tempo,960,1,0,,,,,,,339154,,,,,,,,,,,,,
5048,note_on,11,0,2,,,,,,,,,,,,,,,,1,,,80,83
5251,note_off,203,0,2,,,,,,,,,,,,,,,,1,,,80,64
5267,note_on,16,0,2,,,,,,,,,,,,,,,,1,,,62,76
5514,note_on,247,0,2,,,,,,,,,,,,,,,,1,,,80,76
5520,set_tempo,480,1,0,,,,,,,384375,,,,,,,,,,,,,
5537,note_off,23,0,2,,,,,,,,,,,,,,,,1,,,62,64
5689,note_off,152,0,2,,,,,,,,,,,,,,,,1,,,80,64
5743,note_on,54,0,2,,,,,,,,,,,,,,,,1,,,63,76
5952,control_change,209,0,2,,,,,,,,,,,,,,11,90,1,,,,
5985,control_change,33,0,2,,,,,,,,,,,,,,11,72,1,,,,
6000,set_tempo,480,1,0,,,,,,,360352,,,,,,,,,,,,,
6013,note_on,28,0,2,,,,,,,,,,,,,,,,1,,,78,91
6018,control_change,5,0,2,,,,,,,,,,,,,,11,76,1,,,,
6035,note_off,17,0,2,,,,,,,,,,,,,,,,1,,,63,64
6052,control_change,17,0,2,,,,,,,,,,,,,,11,81,1,,,,
6086,control_change,34,0,2,,,,,,,,,,,,,,11,85,1,,,,
6120,control_change,34,0,2,,,,,,,,,,,,,,11,90,1,,,,
6154,control_change,34,0,2,,,,,,,,,,,,,,11,95,1,,,,
6187,control_change,33,0,2,,,,,,,,,,,,,,11,100,1,,,,
6220,note_on,33,0,2,,,,,,,,,,,,,,,,1,,,77,68
6234,note_off,14,0,2,,,,,,,,,,,,,,,,1,,,78,64
6440,note_on,206,0,2,,,,,,,,,,,,,,,,1,,,78,68
6457,note_off,17,0,2,,,,,,,,,,,,,,,,1,,,77,64
6640,note_off,183,0,2,,,,,,,,,,,,,,,,1,,,78,64
6689,note_on,49,0,2,,,,,,,,,,,,,,,,1,,,68,95
6928,control_change,239,0,2,,,,,,,,,,,,,,11,88,1,,,,
6942,note_off,14,0,2,,,,,,,,,,,,,,,,1,,,68,64
6958,control_change,16,0,2,,,,,,,,,,,,,,11,78,1,,,,
6973,note_on,15,0,2,,,,,,,,,,,,,,,,1,,,83,91
6994,control_change,21,0,2,,,,,,,,,,,,,,11,81,1,,,,
7030,control_change,36,0,2,,,,,,,,,,,,,,11,85,1,,,,
7066,control_change,36,0,2,,,,,,,,,,,,,,11,88,1,,,,
7102,control_change,36,0,2,,,,,,,,,,,,,,11,92,1,,,,
7138,control_change,36,0,2,,,,,,,,,,,,,,11,96,1,,,,
7174,control_change,36,0,2,,,,,,,,,,,,,,11,100,1,,,,
7175,note_on,1,0,2,,,,,,,,,,,,,,,,1,,,82,83
7192,note_off,17,0,2,,,,,,,,,,,,,,,,1,,,83,64
7397,note_on,205,0,2,,,,,,,,,,,,,,,,1,,,83,68
7404,note_off,7,0,2,,,,,,,,,,,,,,,,1,,,82,64
7620,note_off,216,0,2,,,,,,,,,,,,,,,,1,,,83,64
7652,note_on,32,0,2,,,,,,,,,,,,,,,,1,,,61,90
7840,control_change,188,0,2,,,,,,,,,,,,,,11,92,1,,,,
7864,control_change,24,0,2,,,,,,,,,,,,,,11,90,1,,,,
7896,control_change,32,0,2,,,,,,,,,,,,,,11,84,1,,,,
7917,note_on,21,0,2,,,,,,,,,,,,,,,,1,,,77,83
7936,control_change,19,0,2,,,,,,,,,,,,,,11,87,1,,,,
7938,note_off,2,0,2,,,,,,,,,,,,,,,,1,,,61,64
7976,control_change,38,0,2,,,,,,,,,,,,,,11,90,1,,,,
8016,control_change,40,0,2,,,,,,,,,,,,,,11,93,1,,,,
8056,control_change,40,0,2,,,,,,,,,,,,,,11,96,1,,,,
8095,control_change,39,0,2,,,,,,,,,,,,,,11,100,1,,,,
8123,note_on,28,0,2,,,,,,,,,,,,,,,,1,,,75,76
8136,note_off,13,0,2,,,,,,,,,,,,,,,,1,,,77,64
8160,set_tempo,2160,1,0,,,,,,,339154,,,,,,,,,,,,,
8371,note_on,235,0,2,,,,,,,,,,,,,,,,1,,,77,66
8389,note_off,18,0,2,,,,,,,,,,,,,,,,1,,,75,64
8609,note_off,220,0,2,,,,,,,,,,,,,,,,1,,,77,64
8638,note_on,29,0,2,,,,,,,,,,,,,,,,1,,,66,89
8832,control_change,194,0,2,,,,,,,,,,,,,,11,90,1,,,,
8872,control_change,40,0,2,,,,,,,,,,,,,,11,88,1,,,,
8889,note_on,17,0,2,,,,,,,,,,,,,,,,1,,,82,100
8912,control_change,23,0,2,,,,,,,,,,,,,,11,90,1,,,,
8921,note_off,9,0,2,,,,,,,,,,,,,,,,1,,,66,64
8952,control_change,31,0,2,,,,,,,,,,,,,,11,93,1,,,,
8992,control_change,40,0,2,,,,,,,,,,,,,,11,96,1,,,,
9031,control_change,39,0,2,,,,,,,,,,,,,,11,100,1,,,,
9115,note_on,84,0,2,,,,,,,,,,,,,,,,1,,,80,68
9126,note_off,11,0,2,,,,,,,,,,,,,,,,1,,,82,64
9348,note_on,222,0,2,,,,,,,,,,,,,,,,1,,,82,68
9354,note_off,6,0,2,,,,,,,,,,,,,,,,1,,,80,64
9360,set_tempo,1200,1,0,,,,,,,360352,,,,,,,,,,,,,
9521,note_off,167,0,2,,,,,,,,,,,,,,,,1,,,82,64
9544,control_change,23,0,2,,,,,,,,,,,,,,11,86,1,,,,
9574,note_on,30,0,2,,,,,,,,,,,,,,,,1,,,71,80
9584,control_change,10,0,2,,,,,,,,,,,,,,11,89,1,,,,
9624,control_change,40,0,2,,,,,,,,,,,,,,11,92,1,,,,
9664,control_change,40,0,2,,,,,,,,,,,,,,11,96,1,,,,
9703,control_change,39,0,2,,,,,,,,,,,,,,11,100,1,,,,
9776,control_change,73,0,2,,,,,,,,,,,,,,11,88,1,,,,
9821,control_change,45,0,2,,,,,,,,,,,,,,11,72,1,,,,
9828,note_off,7,0,2,,,,,,,,,,,,,,,,1,,,71,64
9840,set_tempo,480,1,0,,,,,,,339154,,,,,,,,,,,,,
9845,note_on,17,0,2,,,,,,,,,,,,,,,,1,,,75,98
9858,control_change,13,0,2,,,,,,,,,,,,,,11,77,1,,,,
9896,control_change,38,0,2,,,,,,,,,,,,,,11,83,1,,,,
9934,control_change,38,0,2,,,,,,,,,,,,,,11,88,1,,,,
9972,control_change,38,0,2,,,,,,,,,,,,,,11,94,1,,,,
10009,control_change,37,0,2,,,,,,,,,,,,,,11,100,1,,,,
10052,note_off,43,0,2,,,,,,,,,,,,,,,,1,,,75,64
10060,note_on,8,0,2,,,,,,,,,,,,,,,,1,,,74,75
10285,note_off,225,0,2,,,,,,,,,,,,,,,,1,,,74,64
10285,note_on,0,0,2,,,,,,,,,,,,,,,,1,,,75,62
10490,note_off,205,0,2,,,,,,,,,,,,,,,,1,,,75,64
10538,note_on,48,0,2,,,,,,,,,,,,,,,,1,,,65,72
10736,control_change,198,0,2,,,,,,,,,,,,,,11,90,1,,,,
10780,control_change,44,0,2,,,,,,,,,,,,,,11,82,1,,,,
10799,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,80,87
10804,note_off,5,0,2,,,,,,,,,,,,,,,,1,,,65,64
10819,control_change,15,0,2,,,,,,,,,,,,,,11,85,1,,,,
10858,control_change,39,0,2,,,,,,,,,,,,,,11,89,1,,,,
10897,control_change,39,0,2,,,,,,,,,,,,,,11,92,1,,,,
10936,control_change,39,0,2,,,,,,,,,,,,,,11,96,1,,,,
10975,control_change,39,0,2,,,,,,,,,,,,,,11,100,1,,,,
11000,note_on,25,0,2,,,,,,,,,,,,,,,,1,,,78,76
11015,note_off,15,0,2,,,,,,,,,,,,,,,,1,,,80,64
11250,note_on,235,0,2,,,,,,,,,,,,,,,,1,,,77,63
11259,note_off,9,0,2,,,,,,,,,,,,,,,,1,,,78,64
11448,note_off,189,0,2,,,,,,,,,,,,,,,,1,,,77,64
11474,note_on,26,0,2,,,,,,,,,,,,,,,,1,,,70,81
11520,set_tempo,1680,1,0,,,,,,,349431,,,,,,,,,,,,,
11696,control_change,222,0,2,,,,,,,,,,,,,,11,90,1,,,,
11712,note_off,16,0,2,,,,,,,,,,,,,,,,1,,,70,64
11725,control_change,13,0,2,,,,,,,,,,,,,,11,82,1,,,,
11764,control_change,39,0,2,,,,,,,,,,,,,,11,84,1,,,,
11775,note_on,11,0,2,,,,,,,,,,,,,,,,1,,,78,87
11804,control_change,29,0,2,,,,,,,,,,,,,,11,87,1,,,,
11844,control_change,40,0,2,,,,,,,,,,,,,,11,90,1,,,,
11883,control_change,39,0,2,,,,,,,,,,,,,,11,93,1,,,,
11923,control_change,40,0,2,,,,,,,,,,,,,,11,96,1,,,,
11962,control_change,39,0,2,,,,,,,,,,,,,,11,100,1,,,,
11985,note_off,23,0,2,,,,,,,,,,,,,,,,1,,,78,64
11989,note_on,4,0,2,,,,,,,,,,,,,,,,1,,,77,68
12199,note_off,210,0,2,,,,,,,,,,,,,,,,1,,,77,64
12200,note_on,1,0,2,,,,,,,,,,,,,,,,1,,,75,63
12398,note_off,198,0,2,,,,,,,,,,,,,,,,1,,,75,64
12423,note_on,25,0,2,,,,,,,,,,,,,,,,1,,,69,91
12480,set_tempo,960,1,0,,,,,,,360352,,,,,,,,,,,,,
12660,note_off,237,0,2,,,,,,,,,,,,,,,,1,,,69,64
12670,control_change,10,0,2,,,,,,,,,,,,,,11,84,1,,,,
12698,note_on,28,0,2,,,,,,,,,,,,,,,,1,,,63,93
12705,control_change,7,0,2,,,,,,,,,,,,,,11,85,1,,,,
12741,control_change,36,0,2,,,,,,,,,,,,,,11,87,1,,,,
12777,control_change,36,0,2,,,,,,,,,,,,,,11,89,1,,,,
12813,control_change,36,0,2,,,,,,,,,,,,,,11,91,1,,,,
12848,control_change,35,0,2,,,,,,,,,,,,,,11,92,1,,,,
12884,control_change,36,0,2,,,,,,,,,,,,,,11,94,1,,,,
12914,note_on,30,0,2,,,,,,,,,,,,,,,,1,,,61,78
12920,control_change,6,0,2,,,,,,,,,,,,,,11,96,1,,,,
12946,note_off,26,0,2,,,,,,,,,,,,,,,,1,,,63,64
12956,control_change,10,0,2,,,,,,,,,,,,,,11,98,1,,,,
12991,control_change,35,0,2,,,,,,,,,,,,,,11,100,1,,,,
13128,note_on,137,0,2,,,,,,,,,,,,,,,,1,,,60,66
13148,note_off,20,0,2,,,,,,,,,,,,,,,,1,,,61,64
13329,note_off,181,0,2,,,,,,,,,,,,,,,,1,,,60,64
13363,note_on,34,0,2,,,,,,,,,,,,,,,,1,,,61,78
13653,note_off,290,0,2,,,,,,,,,,,,,,,,1,,,61,64
13671,control_change,18,0,2,,,,,,,,,,,,,,11,82,1,,,,
13680,set_tempo,1200,1,0,,,,,,,339154,,,,,,,,,,,,,
13680,note_on,9,0,2,,,,,,,,,,,,,,,,1,,,70,89
13708,control_change,28,0,2,,,,,,,,,,,,,,11,84,1,,,,
13745,control_change,37,0,2,,,,,,,,,,,,,,11,87,1,,,,
13782,control_change,37,0,2,,,,,,,,,,,,,,11,89,1,,,,
13819,control_change,37,0,2,,,,,,,,,,,,,,11,92,1,,,,
13856,control_change,37,0,2,,,,,,,,,,,,,,11,94,1,,,,
13893,control_change,37,0,2,,,,,,,,,,,,,,11,97,1,,,,
13907,note_on,14,0,2,,,,,,,,,,,,,,,,1,,,69,71
13924,note_off,17,0,2,,,,,,,,,,,,,,,,1,,,70,64
13929,control_change,5,0,2,,,,,,,,,,,,,,11,100,1,,,,
14117,note_on,188,0,2,,,,,,,,,,,,,,,,1,,,70,68
14140,note_off,23,0,2,,,,,,,,,,,,,,,,1,,,69,64
14327,note_off,187,0,2,,,,,,,,,,,,,,,,1,,,70,64
14364,note_on,37,0,2,,,,,,,,,,,,,,,,1,,,65,78
14581,note_off,217,0,2,,,,,,,,,,,,,,,,1,,,65,64
14635,note_on,54,0,2,,,,,,,,,,,,,,,,1,,,73,76
14831,note_off,196,0,2,,,,,,,,,,,,,,,,1,,,73,64
14886,note_on,55,0,2,,,,,,,,,,,,,,,,1,,,58,95
15085,note_off,199,0,2,,,,,,,,,,,,,,,,1,,,58,64
15120,set_tempo,1440,1,0,,,,,,,360352,,,,,,,,,,,,,
15133,note_on,48,0,2,,,,,,,,,,,,,,,,1,,,73,95
15309,note_off,176,0,2,,,,,,,,,,,,,,,,1,,,73,64
15366,note_on,57,0,2,,,,,,,,,,,,,,,,1,,,57,107
15552,control_change,186,0,2,,,,,,,,,,,,,,11,86,1,,,,
15584,control_change,32,0,2,,,,,,,,,,,,,,11,66,1,,,,
15600,set_tempo,480,1,0,,,,,,,339154,,,,,,,,,,,,,
15624,control_change,40,0,2,,,,,,,,,,,,,,11,73,1,,,,
15632,note_on,8,0,2,,,,,,,,,,,,,,,,1,,,72,101
15664,control_change,32,0,2,,,,,,,,,,,,,,11,81,1,,,,
15686,note_off,22,0,2,,,,,,,,,,,,,,,,1,,,57,64
15704,control_change,18,0,2,,,,,,,,,,,,,,11,88,1,,,,
15743,control_change,39,0,2,,,,,,,,,,,,,,11,96,1,,,,
15770,control_change,27,0,2,,,,,,,,,,,,,,11,100,1,,,,
15853,note_on,83,0,2,,,,,,,,,,,,,,,,1,,,70,76
15854,note_off,1,0,2,,,,,,,,,,,,,,,,1,,,72,64
16051,note_on,197,0,2,,,,,,,,,,,,,,,,1,,,72,86
16074,note_off,23,0,2,,,,,,,,,,,,,,,,1,,,70,64
16257,note_off,183,0,2,,,,,,,,,,,,,,,,1,,,72,64
16287,note_on,30,0,2,,,,,,,,,,,,,,,,1,,,65,94
16516,note_off,229,0,2,,,,,,,,,,,,,,,,1,,,65,64
16539,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,75,91
16735,note_off,196,0,2,,,,,,,,,,,,,,,,1,,,75,64
16768,note_on,33,0,2,,,,,,,,,,,,,,,,1,,,57,96
16994,note_off,226,0,2,,,,,,,,,,,,,,,,1,,,57,64
17027,note_on,33,0,2,,,,,,,,,,,,,,,,1,,,75,86
17224,note_off,197,0,2,,,,,,,,,,,,,,,,1,,,75,64
17280,note_on,56,0,2,,,,,,,,,,,,,,,,1,,,58,91
17565,note_on,285,0,2,,,,,,,,,,,,,,,,1,,,65,91
17579,note_off,14,0,2,,,,,,,,,,,,,,,,1,,,58,64
17771,note_off,192,0,2,,,,,,,,,,,,,,,,1,,,65,64
17772,note_on,1,0,2,,,,,,,,,,,,,,,,1,,,75,96
17976,note_off,204,0,2,,,,,,,,,,,,,,,,1,,,75,64
17993,note_on,17,0,2,,,,,,,,,,,,,,,,1,,,68,72
18175,note_off,182,0,2,,,,,,,,,,,,,,,,1,,,68,64
18221,note_on,46,0,2,,,,,,,,,,,,,,,,1,,,66,88
18431,note_off,210,0,2,,,,,,,,,,,,,,,,1,,,66,64
18473,control_change,42,0,2,,,,,,,,,,,,,,11,82,1,,,,
18487,note_on,14,0,2,,,,,,,,,,,,,,,,1,,,75,106
18510,control_change,23,0,2,,,,,,,,,,,,,,11,84,1,,,,
18547,control_change,37,0,2,,,,,,,,,,,,,,11,87,1,,,,
18585,control_change,38,0,2,,,,,,,,,,,,,,11,90,1,,,,
18622,control_change,37,0,2,,,,,,,,,,,,,,11,93,1,,,,
18659,control_change,37,0,2,,,,,,,,,,,,,,11,96,1,,,,
18696,control_change,37,0,2,,,,,,,,,,,,,,11,100,1,,,,
18698,note_on,2,0,2,,,,,,,,,,,,,,,,1,,,74,88
18704,note_off,6,0,2,,,,,,,,,,,,,,,,1,,,75,64
18901,note_off,197,0,2,,,,,,,,,,,,,,,,1,,,74,64
18906,note_on,5,0,2,,,,,,,,,,,,,,,,1,,,72,84
19148,note_on,242,0,2,,,,,,,,,,,,,,,,1,,,74,100
19149,note_off,1,0,2,,,,,,,,,,,,,,,,1,,,72,64
19200,set_tempo,3600,1,0,,,,,,,384375,,,,,,,,,,,,,
19433,note_off,284,0,2,,,,,,,,,,,,,,,,1,,,74,64
19440,set_tempo,240,1,0,,,,,,,339154,,,,,,,,,,,,,
19448,note_on,15,0,2,,,,,,,,,,,,,,,,1,,,70,84
19649,control_change,201,0,2,,,,,,,,,,,,,,11,86,1,,,,
19650,note_off,1,0,2,,,,,,,,,,,,,,,,1,,,70,64
19669,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,65,86
19685,control_change,16,0,2,,,,,,,,,,,,,,11,88,1,,,,
19721,control_change,36,0,2,,,,,,,,,,,,,,11,90,1,,,,
19757,control_change,36,0,2,,,,,,,,,,,,,,11,92,1,,,,
19793,control_change,36,0,2,,,,,,,,,,,,,,11,95,1,,,,
19829,control_change,36,0,2,,,,,,,,,,,,,,11,97,1,,,,
19865,control_change,36,0,2,,,,,,,,,,,,,,11,100,1,,,,
19884,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,63,61
19888,note_off,4,0,2,,,,,,,,,,,,,,,,1,,,65,64
20110,note_off,222,0,2,,,,,,,,,,,,,,,,1,,,63,64
20123,note_on,13,0,2,,,,,,,,,,,,,,,,1,,,65,66
20370,note_on,247,0,2,,,,,,,,,,,,,,,,1,,,74,63
20385,note_off,15,0,2,,,,,,,,,,,,,,,,1,,,65,64
20586,note_off,201,0,2,,,,,,,,,,,,,,,,1,,,74,64
20606,note_on,20,0,2,,,,,,,,,,,,,,,,1,,,70,83
20807,note_off,201,0,2,,,,,,,,,,,,,,,,1,,,70,64
20846,note_on,39,0,2,,,,,,,,,,,,,,,,1,,,74,71
21048,note_off,202,0,2,,,,,,,,,,,,,,,,1,,,74,64
21098,control_change,50,0,2,,,,,,,,,,,,,,11,84,1,,,,
21120,note_on,22,0,2,,,,,,,,,,,,,,,,1,,,75,80
21137,control_change,17,0,2,,,,,,,,,,,,,,11,87,1,,,,
21176,control_change,39,0,2,,,,,,,,,,,,,,11,90,1,,,,
21215,control_change,39,0,2,,,,,,,,,,,,,,11,93,1,,,,
21254,control_change,39,0,2,,,,,,,,,,,,,,11,96,1,,,,
21293,control_change,39,0,2,,,,,,,,,,,,,,11,100,1,,,,
21384,note_on,91,0,2,,,,,,,,,,,,,,,,1,,,70,87
21392,note_off,8,0,2,,,,,,,,,,,,,,,,1,,,75,64
21582,note_off,190,0,2,,,,,,,,,,,,,,,,1,,,70,64
21595,note_on,13,0,2,,,,,,,,,,,,,,,,1,,,66,76
21798,note_on,203,0,2,,,,,,,,,,,,,,,,1,,,65,59
21814,note_off,16,0,2,,,,,,,,,,,,,,,,1,,,66,64
