tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,pitch,note,velocity
21600,note_on,,,,,0,0,2,,,,,,1,,,74,55
21960,note_on,,,,,0,0,2,,,,,,1,,,65,0
21960,note_on,,,,,360,0,1,,,,,,0,,,77,0
21960,set_tempo,,,,,720,1,0,,750000,,,,,,,,
21960,note_on,,,,,360,0,2,,,,,,1,,,74,0
22065,set_tempo,,,,,105,1,0,,740741,,,,,,,,
22080,note_on,,,,,120,0,1,,,,,,0,,,80,70
22080,note_on,,,,,120,0,2,,,,,,1,,,74,70
22080,note_on,,,,,0,0,2,,,,,,1,,,77,70
22320,note_on,,,,,0,0,4,,,,,,3,,,59,54
22320,note_on,,,,,960,0,4,,,,,,3,,,58,0
22560,note_on,,,,,240,0,4,,,,,,3,,,59,0
22560,note_on,,,,,0,0,4,,,,,,3,,,60,57
22560,note_on,,,,,0,0,2,,,,,,1,,,75,58
22560,note_on,,,,,480,0,2,,,,,,1,,,77,0
22560,note_on,,,,,0,0,2,,,,,,1,,,74,0
22800,note_on,,,,,720,0,1,,,,,,0,,,80,0
22800,note_on,,,,,0,0,2,,,,,,1,,,71,57
22800,note_on,,,,,240,0,2,,,,,,1,,,75,0
22800,note_on,,,,,0,0,1,,,,,,0,,,79,57
22800,note_on,,,,,240,0,4,,,,,,3,,,60,0
22800,note_on,,,,,0,0,4,,,,,,3,,,55,59
22920,set_tempo,,,,,855,1,0,,750000,,,,,,,,
23040,note_on,,,,,240,0,2,,,,,,1,,,71,0
23040,note_on,,,,,0,0,2,,,,,,1,,,72,56
23040,note_on,,,,,240,0,1,,,,,,0,,,79,0
23040,note_on,,,,,0,0,1,,,,,,0,,,79,56
23040,note_on,,,,,0,0,4,,,,,,3,,,56,56
23040,note_on,,,,,240,0,4,,,,,,3,,,55,0
23280,note_on,,,,,240,0,1,,,,,,0,,,79,0
23280,note_on,,,,,0,0,1,,,,,,0,,,77,51
23280,note_on,,,,,240,0,2,,,,,,1,,,72,0
23280,note_on,,,,,0,0,2,,,,,,1,,,72,51
23280,note_on,,,,,240,0,4,,,,,,3,,,56,0
23280,note_on,,,,,0,0,4,,,,,,3,,,57,52
23520,note_on,,,,,240,0,2,,,,,,1,,,72,0
23520,note_on,,,,,0,0,4,,,,,,3,,,58,47
23520,note_on,,,,,240,0,4,,,,,,3,,,57,0
23520,note_on,,,,,0,0,1,,,,,,0,,,75,45
23520,note_on,,,,,0,0,2,,,,,,1,,,67,45
23520,note_on,,,,,240,0,1,,,,,,0,,,77,0
23760,note_on,,,,,240,0,2,,,,,,1,,,67,0
23760,note_on,,,,,0,0,1,,,,,,0,,,74,40
23760,note_on,,,,,0,0,2,,,,,,1,,,65,40
23760,note_on,,,,,0,0,2,,,,,,1,,,68,40
23760,note_on,,,,,240,0,4,,,,,,3,,,46,42
23760,note_on,,,,,240,0,1,,,,,,0,,,75,0
23880,set_tempo,,,,,960,1,0,,769231,,,,,,,,
24000,note_on,,,,,240,0,4,,,,,,3,,,46,0
24000,note_on,,,,,0,0,4,,,,,,3,,,51,37
24000,note_on,,,,,240,0,2,,,,,,1,,,68,0
24000,note_on,,,,,240,0,1,,,,,,0,,,74,0
24000,note_on,,,,,0,0,1,,,,,,0,,,77,35
24000,note_on,,,,,0,0,2,,,,,,1,,,65,0
24000,note_on,,,,,0,0,2,,,,,,1,,,68,35
24120,set_tempo,,,,,240,1,0,,769231,,,,,,,,
24230,set_tempo,,,,,110,1,0,,869565,,,,,,,,
24240,note_on,,,,,0,0,4,,,,,,3,,,62,32
24240,note_on,,,,,0,0,4,,,,,,3,,,58,0
24240,note_on,,,,,240,0,4,,,,,,3,,,51,0
24480,note_on,,,,,480,0,1,,,,,,0,,,77,0
24480,note_on,,,,,0,0,2,,,,,,1,,,67,32
24480,note_on,,,,,480,0,2,,,,,,1,,,68,0
24480,note_on,,,,,0,0,4,,,,,,3,,,63,28
24480,note_on,,,,,240,0,4,,,,,,3,,,62,0
24480,note_on,,,,,0,0,1,,,,,,0,,,75,32
24660,note_on,,,,,180,0,2,,,,,,1,,,67,0
24660,note_on,,,,,180,0,4,,,,,,3,,,63,0
24660,note_on,,,,,180,0,1,,,,,,0,,,75,0
24960,control_change,,,,,300,0,2,,,,64,0,1,,,,
24960,control_change,,,,,300,0,1,,,,64,0,0,,,,
24960,set_tempo,,,,,730,1,0,,731707,,,,,,,,
24960,note_on,,,,,0,0,2,,,,,,1,,,65,31
24960,control_change,,,,,300,0,4,,,,64,0,3,,,,
24960,note_on,,,,,0,0,1,,,,,,0,,,68,31
24960,control_change,,,,,7680,0,3,,,,64,0,2,,,,
25320,note_on,,,,,360,0,2,,,,,,1,,,65,0
25320,note_on,,,,,360,0,1,,,,,,0,,,68,0
25440,note_on,,,,,120,0,1,,,,,,0,,,68,33
25440,note_on,,,,,120,0,2,,,,,,1,,,65,33
25800,note_on,,,,,360,0,1,,,,,,0,,,68,0
25800,note_on,,,,,360,0,2,,,,,,1,,,65,0
25860,set_tempo,,,,,900,1,0,,750000,,,,,,,,
25920,set_tempo,,,,,60,1,0,,731707,,,,,,,,
25920,note_on,,,,,120,0,2,,,,,,1,,,65,35
25920,note_on,,,,,120,0,1,,,,,,0,,,74,35
25920,note_on,,,,,0,0,2,,,,,,1,,,68,35
26040,note_on,,,,,1080,0,4,,,,,,3,,,34,31
26118,note_on,,,,,78,0,4,,,,,,3,,,34,0
26160,note_on,,,,,42,0,4,,,,,,3,,,46,32
26238,note_on,,,,,78,0,4,,,,,,3,,,46,0
26280,note_on,,,,,42,0,4,,,,,,3,,,48,32
26358,note_on,,,,,78,0,4,,,,,,3,,,48,0
26400,note_on,,,,,42,0,4,,,,,,3,,,50,33
26478,note_on,,,,,78,0,4,,,,,,3,,,50,0
26520,note_on,,,,,42,0,4,,,,,,3,,,51,33
26598,note_on,,,,,78,0,4,,,,,,3,,,51,0
26640,note_on,,,,,42,0,4,,,,,,3,,,53,34
26718,note_on,,,,,78,0,4,,,,,,3,,,53,0
26760,set_tempo,,,,,840,1,0,,769231,,,,,,,,
26760,note_on,,,,,42,0,4,,,,,,3,,,55,34
26838,note_on,,,,,78,0,4,,,,,,3,,,55,0
26880,note_on,,,,,960,0,1,,,,,,0,,,74,0
26880,note_on,,,,,42,0,4,,,,,,3,,,57,38
26880,note_on,,,,,0,0,1,,,,,,0,,,74,39
26880,note_on,,,,,960,0,2,,,,,,1,,,68,0
26880,note_on,,,,,0,0,2,,,,,,1,,,65,0
26880,note_on,,,,,0,0,2,,,,,,1,,,65,39
27000,set_tempo,,,,,240,1,0,,731707,,,,,,,,
27120,note_on,,,,,240,0,4,,,,,,3,,,57,0
27120,note_on,,,,,0,0,4,,,,,,3,,,58,50
27240,note_on,,,,,360,0,2,,,,,,1,,,65,0
27240,note_on,,,,,360,0,1,,,,,,0,,,74,0
27360,note_on,,,,,120,0,2,,,,,,1,,,65,42
27360,note_on,,,,,120,0,1,,,,,,0,,,74,42
27720,note_on,,,,,360,0,2,,,,,,1,,,65,0
27720,note_on,,,,,360,0,1,,,,,,0,,,74,0
27780,set_tempo,,,,,780,1,0,,750000,,,,,,,,
27840,set_tempo,,,,,60,1,0,,731707,,,,,,,,
27840,note_on,,,,,0,0,2,,,,,,1,,,74,44
27840,note_on,,,,,120,0,2,,,,,,1,,,65,44
27840,note_on,,,,,720,0,4,,,,,,3,,,58,0
27840,note_on,,,,,0,0,2,,,,,,1,,,68,44
27840,note_on,,,,,120,0,1,,,,,,0,,,77,44
27960,note_on,,,,,120,0,4,,,,,,3,,,34,40
28038,note_on,,,,,78,0,4,,,,,,3,,,34,0
28080,note_on,,,,,42,0,4,,,,,,3,,,46,40
28158,note_on,,,,,78,0,4,,,,,,3,,,46,0
28200,note_on,,,,,42,0,4,,,,,,3,,,48,41
28278,note_on,,,,,78,0,4,,,,,,3,,,48,0
28320,note_on,,,,,42,0,4,,,,,,3,,,50,41
28398,note_on,,,,,78,0,4,,,,,,3,,,50,0
28440,note_on,,,,,42,0,4,,,,,,3,,,51,42
28518,note_on,,,,,78,0,4,,,,,,3,,,51,0
28560,note_on,,,,,42,0,4,,,,,,3,,,53,42
28638,note_on,,,,,78,0,4,,,,,,3,,,53,0
28680,note_on,,,,,42,0,4,,,,,,3,,,55,43
28680,set_tempo,,,,,840,1,0,,769231,,,,,,,,
28758,note_on,,,,,78,0,4,,,,,,3,,,55,0
28800,note_on,,,,,960,0,1,,,,,,0,,,77,0
28800,note_on,,,,,0,0,1,,,,,,0,,,77,48
28800,note_on,,,,,960,0,2,,,,,,1,,,74,0
28800,note_on,,,,,0,0,2,,,,,,1,,,68,0
28800,note_on,,,,,0,0,2,,,,,,1,,,65,48
28800,note_on,,,,,0,0,2,,,,,,1,,,74,48
28800,note_on,,,,,0,0,2,,,,,,1,,,65,0
28800,note_on,,,,,42,0,4,,,,,,3,,,57,46
28920,set_tempo,,,,,240,1,0,,731707,,,,,,,,
29040,note_on,,,,,240,0,4,,,,,,3,,,57,0
29040,note_on,,,,,0,0,4,,,,,,3,,,58,62
29160,note_on,,,,,0,0,2,,,,,,1,,,65,0
29160,note_on,,,,,360,0,2,,,,,,1,,,74,0
29160,note_on,,,,,360,0,1,,,,,,0,,,77,0
29280,note_on,,,,,120,0,1,,,,,,0,,,77,55
29280,note_on,,,,,120,0,2,,,,,,1,,,74,55
29280,note_on,,,,,0,0,2,,,,,,1,,,65,55
29640,note_on,,,,,360,0,2,,,,,,1,,,65,0
29640,note_on,,,,,360,0,1,,,,,,0,,,77,0
29640,note_on,,,,,0,0,2,,,,,,1,,,74,0
29640,set_tempo,,,,,720,1,0,,750000,,,,,,,,
29745,set_tempo,,,,,105,1,0,,740741,,,,,,,,
29760,note_on,,,,,0,0,2,,,,,,1,,,74,70
29760,note_on,,,,,120,0,1,,,,,,0,,,80,70
29760,note_on,,,,,120,0,2,,,,,,1,,,77,70
30000,note_on,,,,,960,0,4,,,,,,3,,,58,0
30000,note_on,,,,,0,0,4,,,,,,3,,,59,54
30240,note_on,,,,,0,0,4,,,,,,3,,,60,57
30240,note_on,,,,,480,0,2,,,,,,1,,,74,0
30240,note_on,,,,,0,0,2,,,,,,1,,,77,0
30240,note_on,,,,,0,0,2,,,,,,1,,,75,58
30240,note_on,,,,,240,0,4,,,,,,3,,,59,0
30480,note_on,,,,,0,0,1,,,,,,0,,,79,57
30480,note_on,,,,,240,0,4,,,,,,3,,,60,0
30480,note_on,,,,,720,0,1,,,,,,0,,,80,0
30480,note_on,,,,,0,0,4,,,,,,3,,,55,59
30480,note_on,,,,,240,0,2,,,,,,1,,,75,0
30480,note_on,,,,,0,0,2,,,,,,1,,,71,57
30600,set_tempo,,,,,855,1,0,,769231,,,,,,,,
30720,note_on,,,,,0,0,2,,,,,,1,,,72,56
30720,note_on,,,,,240,0,2,,,,,,1,,,71,0
30720,note_on,,,,,240,0,1,,,,,,0,,,79,0
30720,set_tempo,,,,,120,1,0,,750000,,,,,,,,
30720,note_on,,,,,0,0,4,,,,,,3,,,56,56
30720,note_on,,,,,240,0,4,,,,,,3,,,55,0
30720,note_on,,,,,0,0,1,,,,,,0,,,79,56
30960,note_on,,,,,240,0,1,,,,,,0,,,79,0
30960,note_on,,,,,0,0,1,,,,,,0,,,77,51
30960,note_on,,,,,0,0,4,,,,,,3,,,57,52
30960,note_on,,,,,240,0,2,,,,,,1,,,72,0
30960,note_on,,,,,0,0,2,,,,,,1,,,72,51
30960,note_on,,,,,240,0,4,,,,,,3,,,56,0
31200,note_on,,,,,0,0,4,,,,,,3,,,58,47
31200,note_on,,,,,0,0,2,,,,,,1,,,67,45
31200,note_on,,,,,240,0,2,,,,,,1,,,72,0
31200,note_on,,,,,0,0,1,,,,,,0,,,75,45
31200,note_on,,,,,240,0,4,,,,,,3,,,57,0
31200,note_on,,,,,240,0,1,,,,,,0,,,77,0
31440,note_on,,,,,0,0,2,,,,,,1,,,68,40
31440,note_on,,,,,0,0,1,,,,,,0,,,74,40
31440,note_on,,,,,240,0,4,,,,,,3,,,46,42
31440,note_on,,,,,0,0,2,,,,,,1,,,65,40
31440,note_on,,,,,240,0,2,,,,,,1,,,67,0
31440,note_on,,,,,240,0,1,,,,,,0,,,75,0
31560,set_tempo,,,,,840,1,0,,769231,,,,,,,,
31680,note_on,,,,,240,0,1,,,,,,0,,,74,0
31680,note_on,,,,,0,0,1,,,,,,0,,,77,35
31680,note_on,,,,,240,0,4,,,,,,3,,,46,0
31680,note_on,,,,,0,0,2,,,,,,1,,,68,0
31680,note_on,,,,,240,0,2,,,,,,1,,,65,0
31680,note_on,,,,,0,0,4,,,,,,3,,,51,37
31680,note_on,,,,,0,0,2,,,,,,1,,,68,35
31860,set_tempo,,,,,300,1,0,,789474,,,,,,,,
31920,note_on,,,,,0,0,4,,,,,,3,,,58,0
31920,note_on,,,,,240,0,4,,,,,,3,,,51,0
31920,note_on,,,,,0,0,4,,,,,,3,,,62,32
32130,set_tempo,,,,,270,1,0,,2727273,,,,,,,,
32160,note_on,,,,,240,0,4,,,,,,3,,,62,0
32160,note_on,,,,,0,0,1,,,,,,0,,,75,32
32160,note_on,,,,,480,0,1,,,,,,0,,,77,0
32160,note_on,,,,,480,0,2,,,,,,1,,,68,0
32160,note_on,,,,,0,0,2,,,,,,1,,,67,32
32160,note_on,,,,,0,0,4,,,,,,3,,,63,28
32287,note_on,,,,,127,0,2,,,,,,1,,,67,0
32287,note_on,,,,,127,0,4,,,,,,3,,,63,0
32287,note_on,,,,,127,0,1,,,,,,0,,,75,0
32400,note_on,,,,,113,0,1,,,,,,0,,,58,34
32400,set_tempo,,,,,270,1,0,,705882,,,,,,,,
32520,set_tempo,,,,,120,1,0,,722892,,,,,,,,
32592,note_on,,,,,192,0,1,,,,,,0,,,58,0
32640,set_tempo,,,,,120,1,0,,705882,,,,,,,,
32640,control_change,,,,,7680,0,3,,,,7,107,2,,,,
32640,control_change,,,,,0,0,3,,,,64,0,2,,,,
32640,control_change,,,,,48,0,1,,,,64,0,0,,,,
32640,note_on,,,,,0,0,1,,,,,,0,,,67,35
32640,control_change,,,,,353,0,4,,,,7,117,3,,,,
32640,note_on,,,,,0,0,4,,,,,,3,,,39,22
32640,note_on,,,,,0,0,3,,,,,,2,,,55,22
32640,note_on,,,,,0,0,3,,,,,,2,,,58,22
32640,control_change,,,,,353,0,2,,,,64,0,1,,,,
32640,note_on,,,,,0,0,3,,,,,,2,,,46,22
32640,note_on,,,,,0,0,3,,,,,,2,,,63,22
32640,note_on,,,,,0,0,3,,,,,,2,,,51,22
32880,note_on,,,,,0,0,4,,,,,,3,,,39,23
32880,note_on,,,,,0,0,3,,,,,,2,,,58,0
32880,note_on,,,,,240,0,3,,,,,,2,,,51,0
32880,note_on,,,,,0,0,3,,,,,,2,,,58,23
32880,note_on,,,,,0,0,3,,,,,,2,,,63,0
32880,note_on,,,,,0,0,3,,,,,,2,,,55,0
32880,note_on,,,,,0,0,3,,,,,,2,,,63,23
32880,note_on,,,,,0,0,3,,,,,,2,,,46,23
32880,note_on,,,,,0,0,3,,,,,,2,,,51,23
32880,note_on,,,,,240,0,4,,,,,,3,,,39,0
32880,note_on,,,,,0,0,3,,,,,,2,,,46,0
32880,note_on,,,,,0,0,3,,,,,,2,,,55,23
33000,note_on,,,,,360,0,1,,,,,,0,,,67,0
33120,note_on,,,,,120,0,1,,,,,,0,,,67,38
33120,note_on,,,,,240,0,3,,,,,,2,,,58,0
33120,note_on,,,,,0,0,3,,,,,,2,,,51,0
33120,note_on,,,,,0,0,3,,,,,,2,,,63,0
33120,note_on,,,,,0,0,3,,,,,,2,,,46,0
33120,note_on,,,,,0,0,3,,,,,,2,,,55,0
33120,note_on,,,,,240,0,4,,,,,,3,,,39,0
33120,note_on,,,,,0,0,4,,,,,,3,,,39,24
33120,note_on,,,,,0,0,3,,,,,,2,,,46,24
33120,note_on,,,,,0,0,3,,,,,,2,,,51,24
33120,note_on,,,,,0,0,3,,,,,,2,,,58,24
33120,note_on,,,,,0,0,3,,,,,,2,,,55,24
33120,note_on,,,,,0,0,3,,,,,,2,,,63,24
33360,note_on,,,,,0,0,3,,,,,,2,,,51,0
33360,note_on,,,,,0,0,3,,,,,,2,,,46,0
33360,note_on,,,,,0,0,3,,,,,,2,,,63,25
33360,note_on,,,,,240,0,3,,,,,,2,,,55,0
33360,note_on,,,,,0,0,4,,,,,,3,,,39,25
33360,note_on,,,,,240,0,4,,,,,,3,,,39,0
33360,note_on,,,,,0,0,3,,,,,,2,,,55,25
33360,note_on,,,,,0,0,3,,,,,,2,,,58,25
33360,note_on,,,,,0,0,3,,,,,,2,,,51,25
33360,note_on,,,,,0,0,3,,,,,,2,,,46,25
33360,note_on,,,,,0,0,3,,,,,,2,,,58,0
33360,note_on,,,,,0,0,3,,,,,,2,,,63,0
33480,note_on,,,,,360,0,1,,,,,,0,,,67,0
33600,note_on,,,,,0,0,4,,,,,,3,,,39,25
33600,note_on,,,,,240,0,4,,,,,,3,,,39,0
33600,note_on,,,,,0,0,3,,,,,,2,,,46,25
33600,note_on,,,,,0,0,3,,,,,,2,,,58,0
33600,set_tempo,,,,,960,1,0,,705882,,,,,,,,
33600,note_on,,,,,0,0,3,,,,,,2,,,63,0
33600,note_on,,,,,0,0,3,,,,,,2,,,51,0
33600,note_on,,,,,240,0,3,,,,,,2,,,55,0
33600,note_on,,,,,120,0,1,,,,,,0,,,67,41
33600,note_on,,,,,0,0,3,,,,,,2,,,46,0
33600,note_on,,,,,0,0,3,,,,,,2,,,51,25
33600,note_on,,,,,0,0,3,,,,,,2,,,63,25
33600,note_on,,,,,0,0,3,,,,,,2,,,58,25
33600,note_on,,,,,0,0,3,,,,,,2,,,55,25
33840,note_on,,,,,0,0,3,,,,,,2,,,63,26
33840,note_on,,,,,0,0,3,,,,,,2,,,63,0
33840,note_on,,,,,0,0,3,,,,,,2,,,46,0
33840,note_on,,,,,0,0,3,,,,,,2,,,58,0
33840,note_on,,,,,0,0,3,,,,,,2,,,46,26
33840,note_on,,,,,240,0,4,,,,,,3,,,39,0
33840,note_on,,,,,0,0,4,,,,,,3,,,39,26
33840,note_on,,,,,240,0,3,,,,,,2,,,55,0
33840,note_on,,,,,0,0,3,,,,,,2,,,51,26
33840,note_on,,,,,0,0,3,,,,,,2,,,51,0
33840,note_on,,,,,0,0,3,,,,,,2,,,55,26
33840,note_on,,,,,0,0,3,,,,,,2,,,58,26
34080,note_on,,,,,0,0,4,,,,,,3,,,39,27
34080,note_on,,,,,240,0,4,,,,,,3,,,39,0
34080,note_on,,,,,0,0,3,,,,,,2,,,58,0
34080,note_on,,,,,0,0,3,,,,,,2,,,63,27
34080,note_on,,,,,0,0,3,,,,,,2,,,46,27
34080,note_on,,,,,0,0,3,,,,,,2,,,51,27
34080,note_on,,,,,0,0,3,,,,,,2,,,58,27
34080,note_on,,,,,0,0,3,,,,,,2,,,55,27
34080,note_on,,,,,0,0,3,,,,,,2,,,46,0
34080,note_on,,,,,240,0,3,,,,,,2,,,55,0
34080,note_on,,,,,0,0,3,,,,,,2,,,51,0
34080,note_on,,,,,0,0,3,,,,,,2,,,63,0
34320,note_on,,,,,0,0,3,,,,,,2,,,63,0
34320,note_on,,,,,0,0,4,,,,,,3,,,39,28
34320,note_on,,,,,240,0,4,,,,,,3,,,39,0
34320,note_on,,,,,0,0,3,,,,,,2,,,55,28
34320,note_on,,,,,0,0,3,,,,,,2,,,46,0
34320,note_on,,,,,0,0,3,,,,,,2,,,46,28
34320,note_on,,,,,0,0,3,,,,,,2,,,58,28
34320,note_on,,,,,0,0,3,,,,,,2,,,51,28
34320,note_on,,,,,240,0,3,,,,,,2,,,55,0
34320,note_on,,,,,720,0,1,,,,,,0,,,67,0
34320,note_on,,,,,0,0,3,,,,,,2,,,58,0
34320,note_on,,,,,0,0,3,,,,,,2,,,51,0
34320,note_on,,,,,0,0,3,,,,,,2,,,63,28
34320,note_on,,,,,0,0,1,,,,,,0,,,65,41
34560,note_on,,,,,0,0,3,,,,,,2,,,51,0
34560,note_on,,,,,0,0,3,,,,,,2,,,58,0
34560,note_on,,,,,0,0,4,,,,,,3,,,39,29
34560,note_on,,,,,240,0,4,,,,,,3,,,39,0
34560,note_on,,,,,240,0,1,,,,,,0,,,65,0
34560,note_on,,,,,0,0,1,,,,,,0,,,63,42
34560,note_on,,,,,240,0,3,,,,,,2,,,55,0
34560,note_on,,,,,0,0,3,,,,,,2,,,63,0
34560,note_on,,,,,0,0,3,,,,,,2,,,46,0
34560,note_on,,,,,0,0,3,,,,,,2,,,55,29
34560,note_on,,,,,0,0,3,,,,,,2,,,46,29
34560,note_on,,,,,0,0,3,,,,,,2,,,51,29
34752,note_on,,,,,192,0,1,,,,,,0,,,63,0
34800,note_on,,,,,0,0,3,,,,,,2,,,51,30
34800,note_on,,,,,0,0,3,,,,,,2,,,63,30
34800,note_on,,,,,0,0,3,,,,,,2,,,55,0
34800,note_on,,,,,0,0,3,,,,,,2,,,46,0
34800,note_on,,,,,0,0,3,,,,,,2,,,46,30
34800,note_on,,,,,48,0,1,,,,,,0,,,65,43
34800,note_on,,,,,240,0,4,,,,,,3,,,39,0
34800,note_on,,,,,240,0,3,,,,,,2,,,51,0
34800,note_on,,,,,0,0,3,,,,,,2,,,55,30
34800,note_on,,,,,0,0,4,,,,,,3,,,39,30
34992,note_on,,,,,192,0,1,,,,,,0,,,65,0
35040,note_on,,,,,240,0,3,,,,,,2,,,55,0
35040,note_on,,,,,0,0,3,,,,,,2,,,51,0
35040,note_on,,,,,0,0,3,,,,,,2,,,46,0
35040,note_on,,,,,0,0,3,,,,,,2,,,46,31
35040,note_on,,,,,0,0,3,,,,,,2,,,63,31
35040,note_on,,,,,0,0,3,,,,,,2,,,51,31
35040,note_on,,,,,0,0,3,,,,,,2,,,55,31
35040,note_on,,,,,48,0,1,,,,,,0,,,67,44
35040,note_on,,,,,0,0,3,,,,,,2,,,63,0
35040,note_on,,,,,240,0,4,,,,,,3,,,39,0
35040,note_on,,,,,0,0,4,,,,,,3,,,39,31
35232,note_on,,,,,192,0,1,,,,,,0,,,67,0
35280,note_on,,,,,48,0,1,,,,,,0,,,69,45
35280,note_on,,,,,0,0,4,,,,,,3,,,39,32
35280,note_on,,,,,0,0,3,,,,,,2,,,51,0
35280,note_on,,,,,0,0,3,,,,,,2,,,51,32
35280,note_on,,,,,0,0,3,,,,,,2,,,55,32
35280,note_on,,,,,0,0,3,,,,,,2,,,63,0
35280,note_on,,,,,0,0,3,,,,,,2,,,46,0
35280,note_on,,,,,240,0,3,,,,,,2,,,55,0
35280,note_on,,,,,0,0,3,,,,,,2,,,46,32
35280,note_on,,,,,240,0,4,,,,,,3,,,39,0
35280,note_on,,,,,0,0,3,,,,,,2,,,63,32
35472,note_on,,,,,192,0,1,,,,,,0,,,69,0
35520,note_on,,,,,0,0,3,,,,,,2,,,63,31
35520,note_on,,,,,48,0,1,,,,,,0,,,69,46
35520,note_on,,,,,0,0,3,,,,,,2,,,46,31
35520,set_tempo,,,,,1920,1,0,,705882,,,,,,,,
35520,note_on,,,,,0,0,3,,,,,,2,,,51,31
35520,note_on,,,,,0,0,3,,,,,,2,,,55,31
35520,note_on,,,,,0,0,3,,,,,,2,,,63,0
35520,note_on,,,,,240,0,4,,,,,,3,,,39,0
35520,note_on,,,,,240,0,3,,,,,,2,,,46,0
35520,note_on,,,,,0,0,3,,,,,,2,,,51,0
35520,note_on,,,,,0,0,3,,,,,,2,,,55,0
35520,note_on,,,,,0,0,4,,,,,,3,,,39,31
35760,note_on,,,,,240,0,3,,,,,,2,,,55,0
35760,note_on,,,,,0,0,3,,,,,,2,,,55,31
35760,note_on,,,,,0,0,3,,,,,,2,,,46,31
35760,note_on,,,,,0,0,3,,,,,,2,,,63,31
35760,note_on,,,,,240,0,4,,,,,,3,,,39,0
35760,note_on,,,,,0,0,4,,,,,,3,,,39,31
35760,note_on,,,,,0,0,3,,,,,,2,,,51,31
35760,note_on,,,,,0,0,3,,,,,,2,,,51,0
35760,note_on,,,,,0,0,3,,,,,,2,,,46,0
35760,note_on,,,,,0,0,3,,,,,,2,,,63,0
36000,note_on,,,,,240,0,4,,,,,,3,,,39,0
36000,note_on,,,,,0,0,3,,,,,,2,,,55,30
36000,note_on,,,,,0,0,3,,,,,,2,,,51,30
36000,note_on,,,,,0,0,3,,,,,,2,,,63,30
36000,note_on,,,,,0,0,3,,,,,,2,,,46,30
36000,note_on,,,,,0,0,3,,,,,,2,,,51,0
36000,note_on,,,,,0,0,3,,,,,,2,,,63,0
36000,note_on,,,,,480,0,1,,,,,,0,,,69,0
36000,note_on,,,,,240,0,3,,,,,,2,,,55,0
36000,note_on,,,,,0,0,1,,,,,,0,,,70,40
36000,note_on,,,,,0,0,4,,,,,,3,,,39,30
36000,note_on,,,,,0,0,3,,,,,,2,,,46,0
36240,note_on,,,,,0,0,3,,,,,,2,,,46,0
36240,note_on,,,,,240,0,3,,,,,,2,,,55,0
36240,note_on,,,,,0,0,3,,,,,,2,,,63,0
36240,note_on,,,,,0,0,3,,,,,,2,,,51,0
36240,note_on,,,,,0,0,3,,,,,,2,,,63,29
36240,note_on,,,,,0,0,3,,,,,,2,,,55,29
36240,note_on,,,,,0,0,3,,,,,,2,,,51,29
36240,note_on,,,,,0,0,3,,,,,,2,,,46,29
36240,note_on,,,,,240,0,1,,,,,,0,,,70,0
36240,note_on,,,,,240,0,4,,,,,,3,,,39,0
36240,note_on,,,,,0,0,4,,,,,,3,,,39,29
36360,set_tempo,,,,,840,1,0,,750000,,,,,,,,
36480,set_tempo,,,,,120,1,0,,705882,,,,,,,,
36480,note_on,,,,,0,0,4,,,,,,3,,,41,29
36480,note_on,,,,,240,0,1,,,,,,0,,,70,49
36480,note_on,,,,,240,0,4,,,,,,3,,,39,0
36480,note_on,,,,,0,0,3,,,,,,2,,,46,29
36480,note_on,,,,,0,0,3,,,,,,2,,,62,29
36480,note_on,,,,,0,0,3,,,,,,2,,,56,29
36480,note_on,,,,,0,0,3,,,,,,2,,,51,0
36480,note_on,,,,,0,0,3,,,,,,2,,,55,0
36480,note_on,,,,,0,0,3,,,,,,2,,,63,0
36480,note_on,,,,,240,0,3,,,,,,2,,,46,0
36480,note_on,,,,,0,0,3,,,,,,2,,,50,29
36720,note_on,,,,,0,0,3,,,,,,2,,,46,0
36720,note_on,,,,,0,0,3,,,,,,2,,,50,28
36720,note_on,,,,,0,0,3,,,,,,2,,,46,28
36720,note_on,,,,,0,0,3,,,,,,2,,,62,28
36720,note_on,,,,,0,0,3,,,,,,2,,,56,28
36720,note_on,,,,,0,0,3,,,,,,2,,,62,0
36720,note_on,,,,,240,0,3,,,,,,2,,,50,0
36720,note_on,,,,,240,0,4,,,,,,3,,,41,0
36720,note_on,,,,,0,0,4,,,,,,3,,,41,28
36720,note_on,,,,,0,0,3,,,,,,2,,,56,0
36840,note_on,,,,,360,0,1,,,,,,0,,,70,0
36960,note_on,,,,,0,0,3,,,,,,2,,,46,0
36960,note_on,,,,,0,0,4,,,,,,3,,,41,27
36960,note_on,,,,,240,0,4,,,,,,3,,,41,0
36960,note_on,,,,,240,0,3,,,,,,2,,,50,0
36960,note_on,,,,,0,0,3,,,,,,2,,,56,0
36960,note_on,,,,,0,0,3,,,,,,2,,,62,0
36960,note_on,,,,,120,0,1,,,,,,0,,,70,48
36960,note_on,,,,,0,0,3,,,,,,2,,,56,27
36960,note_on,,,,,0,0,3,,,,,,2,,,62,27
36960,note_on,,,,,0,0,3,,,,,,2,,,46,27
36960,note_on,,,,,0,0,3,,,,,,2,,,50,27
37200,note_on,,,,,0,0,4,,,,,,3,,,41,27
37200,note_on,,,,,0,0,3,,,,,,2,,,50,27
