tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
4500,note_on,,0,0,1,,,,,,,,,,0,,64,65
4529,note_on,,29,0,1,,,,,,,,,,0,,64,0
4530,note_on,,1,0,1,,,,,,,,,,0,,59,68
4559,note_on,,0,0,1,,,,,,,,,,0,,74,0
4559,note_on,,29,0,1,,,,,,,,,,0,,59,0
4560,note_on,,1,0,1,,,,,,,,,,0,,74,83
4560,set_tempo,,240,1,0,,,,,,,659341,,,,,,
4560,note_on,,0,0,1,,,,,,,,,,0,,57,79
4589,note_on,,29,0,1,,,,,,,,,,0,,57,0
4590,note_on,,1,0,1,,,,,,,,,,0,,64,75
4619,note_on,,0,0,1,,,,,,,,,,0,,74,0
4619,note_on,,29,0,1,,,,,,,,,,0,,64,0
4620,note_on,,1,0,1,,,,,,,,,,0,,73,75
4620,note_on,,0,0,1,,,,,,,,,,0,,69,71
4649,note_on,,29,0,1,,,,,,,,,,0,,69,0
4650,note_on,,1,0,1,,,,,,,,,,0,,64,75
4679,note_on,,29,0,1,,,,,,,,,,0,,64,0
4680,note_on,,1,0,1,,,,,,,,,,0,,57,75
4709,note_on,,29,0,1,,,,,,,,,,0,,57,0
4710,note_on,,1,0,1,,,,,,,,,,0,,62,71
4739,note_on,,0,0,1,,,,,,,,,,0,,73,0
4739,note_on,,29,0,1,,,,,,,,,,0,,62,0
4740,note_on,,0,0,1,,,,,,,,,,0,,68,70
4740,note_on,,1,0,1,,,,,,,,,,0,,71,80
4769,note_on,,29,0,1,,,,,,,,,,0,,68,0
4770,note_on,,1,0,1,,,,,,,,,,0,,62,68
4799,note_on,,29,0,1,,,,,,,,,,0,,62,0
4799,note_on,,0,0,1,,,,,,,,,,0,,71,0
4800,set_tempo,,240,1,0,,,,,,,652174,,,,,,
4800,note_on,,1,0,1,,,,,,,,,,0,,71,75
4800,note_on,,0,0,1,,,,,,,,,,0,,57,69
4829,note_on,,29,0,1,,,,,,,,,,0,,57,0
4830,note_on,,1,0,1,,,,,,,,,,0,,61,70
4859,note_on,,0,0,1,,,,,,,,,,0,,71,0
4859,note_on,,29,0,1,,,,,,,,,,0,,61,0
4860,note_on,,1,0,1,,,,,,,,,,0,,69,70
4860,note_on,,0,0,1,,,,,,,,,,0,,64,73
4889,note_on,,29,0,1,,,,,,,,,,0,,64,0
4890,note_on,,1,0,1,,,,,,,,,,0,,61,70
4919,note_on,,0,0,1,,,,,,,,,,0,,69,0
4919,note_on,,29,0,1,,,,,,,,,,0,,61,0
4920,note_on,,1,0,1,,,,,,,,,,0,,57,64
4940,note_on,,20,0,1,,,,,,,,,,0,,74,72
4949,note_on,,9,0,1,,,,,,,,,,0,,57,0
4950,note_on,,1,0,1,,,,,,,,,,0,,64,73
4959,note_on,,9,0,1,,,,,,,,,,0,,74,0
4960,note_on,,1,0,1,,,,,,,,,,0,,76,68
4979,note_on,,19,0,1,,,,,,,,,,0,,76,0
4979,note_on,,0,0,1,,,,,,,,,,0,,64,0
4980,note_on,,1,0,1,,,,,,,,,,0,,78,72
4980,note_on,,0,0,1,,,,,,,,,,0,,68,67
4999,note_on,,19,0,1,,,,,,,,,,0,,78,0
5000,note_on,,1,0,1,,,,,,,,,,0,,76,72
5009,note_on,,9,0,1,,,,,,,,,,0,,68,0
5010,note_on,,1,0,1,,,,,,,,,,0,,64,64
5019,note_on,,9,0,1,,,,,,,,,,0,,76,0
5020,note_on,,1,0,1,,,,,,,,,,0,,74,71
5039,note_on,,0,0,1,,,,,,,,,,0,,64,0
5039,note_on,,19,0,1,,,,,,,,,,0,,74,0
5040,note_on,,0,0,1,,,,,,,,,,0,,57,67
5040,note_on,,1,0,1,,,,,,,,,,0,,74,69
5069,note_on,,29,0,1,,,,,,,,,,0,,57,0
5070,note_on,,1,0,1,,,,,,,,,,0,,64,69
5099,note_on,,29,0,1,,,,,,,,,,0,,64,0
5099,note_on,,0,0,1,,,,,,,,,,0,,74,0
5100,note_on,,1,0,1,,,,,,,,,,0,,73,67
5100,note_on,,0,0,1,,,,,,,,,,0,,69,60
5129,note_on,,29,0,1,,,,,,,,,,0,,69,0
5130,note_on,,1,0,1,,,,,,,,,,0,,64,59
5159,note_on,,29,0,1,,,,,,,,,,0,,64,0
5159,note_on,,0,0,1,,,,,,,,,,0,,73,0
5160,note_on,,1,0,1,,,,,,,,,,0,,57,62
5180,note_on,,20,0,1,,,,,,,,,,0,,71,64
5189,note_on,,9,0,1,,,,,,,,,,0,,57,0
5190,note_on,,1,0,1,,,,,,,,,,0,,62,65
5199,note_on,,9,0,1,,,,,,,,,,0,,71,0
5200,note_on,,1,0,1,,,,,,,,,,0,,73,69
5219,note_on,,19,0,1,,,,,,,,,,0,,73,0
5219,note_on,,0,0,1,,,,,,,,,,0,,62,0
5220,note_on,,0,0,1,,,,,,,,,,0,,68,62
5220,note_on,,1,0,1,,,,,,,,,,0,,74,70
5239,note_on,,19,0,1,,,,,,,,,,0,,74,0
5240,note_on,,1,0,1,,,,,,,,,,0,,73,66
5249,note_on,,9,0,1,,,,,,,,,,0,,68,0
5250,note_on,,1,0,1,,,,,,,,,,0,,62,63
5259,note_on,,9,0,1,,,,,,,,,,0,,73,0
5260,note_on,,1,0,1,,,,,,,,,,0,,71,69
5279,note_on,,19,0,1,,,,,,,,,,0,,71,0
5279,note_on,,0,0,1,,,,,,,,,,0,,62,0
5280,note_on,,1,0,1,,,,,,,,,,0,,71,64
5280,note_on,,0,0,1,,,,,,,,,,0,,57,57
5309,note_on,,29,0,1,,,,,,,,,,0,,57,0
5310,note_on,,1,0,1,,,,,,,,,,0,,61,62
5339,note_on,,0,0,1,,,,,,,,,,0,,71,0
5339,note_on,,29,0,1,,,,,,,,,,0,,61,0
5340,note_on,,0,0,1,,,,,,,,,,0,,64,60
5340,note_on,,1,0,1,,,,,,,,,,0,,69,65
5369,note_on,,29,0,1,,,,,,,,,,0,,64,0
5370,note_on,,1,0,1,,,,,,,,,,0,,61,62
5399,note_on,,29,0,1,,,,,,,,,,0,,61,0
5399,note_on,,0,0,1,,,,,,,,,,0,,69,0
5400,note_on,,1,0,1,,,,,,,,,,0,,57,54
5420,note_on,,20,0,1,,,,,,,,,,0,,74,59
5429,note_on,,9,0,1,,,,,,,,,,0,,57,0
5430,note_on,,1,0,1,,,,,,,,,,0,,64,60
5439,note_on,,9,0,1,,,,,,,,,,0,,74,0
5440,note_on,,1,0,1,,,,,,,,,,0,,76,62
5459,note_on,,19,0,1,,,,,,,,,,0,,76,0
5459,note_on,,0,0,1,,,,,,,,,,0,,64,0
5460,note_on,,1,0,1,,,,,,,,,,0,,78,64
5460,note_on,,0,0,1,,,,,,,,,,0,,68,54
5479,note_on,,19,0,1,,,,,,,,,,0,,78,0
5480,note_on,,1,0,1,,,,,,,,,,0,,76,62
5489,note_on,,9,0,1,,,,,,,,,,0,,68,0
5490,note_on,,1,0,1,,,,,,,,,,0,,64,56
5499,note_on,,9,0,1,,,,,,,,,,0,,76,0
5500,note_on,,1,0,1,,,,,,,,,,0,,74,63
5519,note_on,,19,0,1,,,,,,,,,,0,,74,0
5519,note_on,,0,0,1,,,,,,,,,,0,,64,0
5520,note_on,,0,0,1,,,,,,,,,,0,,57,59
5520,note_on,,1,0,1,,,,,,,,,,0,,74,60
5539,note_on,,19,0,1,,,,,,,,,,0,,74,0
5540,note_on,,1,0,1,,,,,,,,,,0,,73,58
5549,note_on,,9,0,1,,,,,,,,,,0,,57,0
5550,note_on,,1,0,1,,,,,,,,,,0,,64,53
5559,note_on,,9,0,1,,,,,,,,,,0,,73,0
5560,note_on,,1,0,1,,,,,,,,,,0,,74,63
5579,note_on,,19,0,1,,,,,,,,,,0,,74,0
5579,note_on,,0,0,1,,,,,,,,,,0,,64,0
5580,note_on,,1,0,1,,,,,,,,,,0,,76,63
5580,note_on,,0,0,1,,,,,,,,,,0,,69,51
5599,note_on,,19,0,1,,,,,,,,,,0,,76,0
5600,note_on,,1,0,1,,,,,,,,,,0,,74,60
5609,note_on,,9,0,1,,,,,,,,,,0,,69,0
5610,note_on,,1,0,1,,,,,,,,,,0,,64,55
5619,note_on,,9,0,1,,,,,,,,,,0,,74,0
5620,note_on,,1,0,1,,,,,,,,,,0,,73,60
5639,note_on,,19,0,1,,,,,,,,,,0,,73,0
5639,note_on,,0,0,1,,,,,,,,,,0,,64,0
5640,note_on,,1,0,1,,,,,,,,,,0,,73,60
5640,note_on,,0,0,1,,,,,,,,,,0,,57,54
5659,note_on,,19,0,1,,,,,,,,,,0,,73,0
5660,note_on,,1,0,1,,,,,,,,,,0,,71,55
5669,note_on,,9,0,1,,,,,,,,,,0,,57,0
5670,note_on,,1,0,1,,,,,,,,,,0,,62,49
5679,note_on,,9,0,1,,,,,,,,,,0,,71,0
5680,note_on,,1,0,1,,,,,,,,,,0,,73,55
5699,note_on,,0,0,1,,,,,,,,,,0,,62,0
5699,note_on,,19,0,1,,,,,,,,,,0,,73,0
5700,note_on,,0,0,1,,,,,,,,,,0,,68,58
5700,note_on,,1,0,1,,,,,,,,,,0,,74,59
5719,note_on,,19,0,1,,,,,,,,,,0,,74,0
5720,note_on,,1,0,1,,,,,,,,,,0,,73,59
5729,note_on,,9,0,1,,,,,,,,,,0,,68,0
5730,note_on,,1,0,1,,,,,,,,,,0,,62,47
5739,note_on,,9,0,1,,,,,,,,,,0,,73,0
5740,note_on,,1,0,1,,,,,,,,,,0,,71,56
5759,note_on,,19,0,1,,,,,,,,,,0,,71,0
5759,note_on,,0,0,1,,,,,,,,,,0,,62,0
5760,set_tempo,,960,1,0,,,,,,,645161,,,,,,
5760,note_on,,0,0,1,,,,,,,,,,0,,64,67
5760,note_on,,0,0,1,,,,,,,,,,0,,57,66
5760,note_on,,1,0,1,,,,,,,,,,0,,71,72
5760,note_on,,0,0,1,,,,,,,,,,0,,61,72
5779,note_on,,19,0,1,,,,,,,,,,0,,71,0
5780,note_on,,1,0,1,,,,,,,,,,0,,69,68
5799,note_on,,19,0,1,,,,,,,,,,0,,69,0
5800,note_on,,1,0,1,,,,,,,,,,0,,68,72
5819,note_on,,0,0,1,,,,,,,,,,0,,57,0
5819,note_on,,0,0,1,,,,,,,,,,0,,61,0
5819,note_on,,0,0,1,,,,,,,,,,0,,64,0
5819,note_on,,19,0,1,,,,,,,,,,0,,68,0
5820,note_on,,1,0,1,,,,,,,,,,0,,69,73
5839,note_on,,19,0,1,,,,,,,,,,0,,69,0
5840,note_on,,1,0,1,,,,,,,,,,0,,71,72
5859,note_on,,19,0,1,,,,,,,,,,0,,71,0
5860,note_on,,1,0,1,,,,,,,,,,0,,73,72
5879,note_on,,19,0,1,,,,,,,,,,0,,73,0
5880,set_tempo,,120,1,0,,,,,,,631579,,,,,,
5880,note_on,,1,0,1,,,,,,,,,,0,,74,71
5899,note_on,,19,0,1,,,,,,,,,,0,,74,0
5900,note_on,,1,0,1,,,,,,,,,,0,,75,68
5919,note_on,,19,0,1,,,,,,,,,,0,,75,0
5920,note_on,,1,0,1,,,,,,,,,,0,,76,73
5939,note_on,,19,0,1,,,,,,,,,,0,,76,0
5940,set_tempo,,60,1,0,,,,,,,612245,,,,,,
5940,note_on,,1,0,1,,,,,,,,,,0,,77,72
5954,note_on,,14,0,1,,,,,,,,,,0,,77,0
5955,note_on,,1,0,1,,,,,,,,,,0,,78,68
5969,note_on,,14,0,1,,,,,,,,,,0,,78,0
5970,note_on,,1,0,1,,,,,,,,,,0,,79,71
5984,note_on,,14,0,1,,,,,,,,,,0,,79,0
5985,note_on,,1,0,1,,,,,,,,,,0,,80,72
5999,note_on,,14,0,1,,,,,,,,,,0,,80,0
6000,note_on,,1,0,1,,,,,,,,,,0,,81,71
6000,set_tempo,,60,1,0,,,,,,,800000,,,,,,
6059,note_on,,59,0,1,,,,,,,,,,0,,81,0
6060,note_on,,1,0,1,,,,,,,,,,0,,81,69
6060,set_tempo,,60,1,0,,,,,,,821918,,,,,,
6119,note_on,,59,0,1,,,,,,,,,,0,,81,0
6120,note_on,,1,0,1,,,,,,,,,,0,,81,75
6120,set_tempo,,60,1,0,,,,,,,857143,,,,,,
6179,note_on,,59,0,1,,,,,,,,,,0,,81,0
6180,set_tempo,,60,1,0,,,,,,,895522,,,,,,
6180,note_on,,1,0,1,,,,,,,,,,0,,81,74
6239,note_on,,59,0,1,,,,,,,,,,0,,81,0
6240,set_tempo,,60,1,0,,,,,,,750000,,,,,,
6240,note_on,,1,0,1,,,,,,,,,,0,,78,74
6240,note_on,,0,0,1,,,,,,,,,,0,,81,75
6270,note_on,,30,0,1,,,,,,,,,,0,,38,70
6299,note_on,,29,0,1,,,,,,,,,,0,,38,0
6300,note_on,,1,0,1,,,,,,,,,,0,,50,63
6329,note_on,,29,0,1,,,,,,,,,,0,,50,0
6329,note_on,,0,0,1,,,,,,,,,,0,,81,0
6329,note_on,,0,0,1,,,,,,,,,,0,,78,0
6330,note_on,,1,0,1,,,,,,,,,,0,,77,73
6330,note_on,,0,0,1,,,,,,,,,,0,,80,72
6339,note_on,,9,0,1,,,,,,,,,,0,,80,0
6339,note_on,,0,0,1,,,,,,,,,,0,,77,0
6360,set_tempo,,120,1,0,,,,,,,689655,,,,,,
6360,note_on,,21,0,1,,,,,,,,,,0,,78,70
6360,note_on,,0,0,1,,,,,,,,,,0,,81,73
6390,note_on,,30,0,1,,,,,,,,,,0,,50,66
6419,note_on,,29,0,1,,,,,,,,,,0,,50,0
6420,note_on,,1,0,1,,,,,,,,,,0,,62,65
6449,note_on,,29,0,1,,,,,,,,,,0,,62,0
6449,note_on,,0,0,1,,,,,,,,,,0,,81,0
6449,note_on,,0,0,1,,,,,,,,,,0,,78,0
6450,note_on,,1,0,1,,,,,,,,,,0,,77,75
6450,note_on,,0,0,1,,,,,,,,,,0,,80,71
6459,note_on,,9,0,1,,,,,,,,,,0,,80,0
6459,note_on,,0,0,1,,,,,,,,,,0,,77,0
6480,note_on,,0,0,1,,,,,,,,,,0,,81,73
6480,set_tempo,,120,1,0,,,,,,,666667,,,,,,
6480,note_on,,21,0,1,,,,,,,,,,0,,78,74
6510,note_on,,30,0,1,,,,,,,,,,0,,62,70
6539,note_on,,29,0,1,,,,,,,,,,0,,62,0
6540,note_on,,1,0,1,,,,,,,,,,0,,74,63
6569,note_on,,0,0,1,,,,,,,,,,0,,78,0
6569,note_on,,29,0,1,,,,,,,,,,0,,74,0
6569,note_on,,0,0,1,,,,,,,,,,0,,81,0
6570,note_on,,1,0,1,,,,,,,,,,0,,79,69
6570,note_on,,0,0,1,,,,,,,,,,0,,76,72
6579,note_on,,9,0,1,,,,,,,,,,0,,76,0
6579,note_on,,0,0,1,,,,,,,,,,0,,79,0
6600,note_on,,21,0,1,,,,,,,,,,0,,76,68
6600,note_on,,0,0,1,,,,,,,,,,0,,79,74
6629,note_on,,29,0,1,,,,,,,,,,0,,79,0
6629,note_on,,0,0,1,,,,,,,,,,0,,76,0
6630,note_on,,1,0,1,,,,,,,,,,0,,74,75
6630,note_on,,0,0,1,,,,,,,,,,0,,78,71
6639,note_on,,9,0,1,,,,,,,,,,0,,78,0
6639,note_on,,0,0,1,,,,,,,,,,0,,74,0
6660,note_on,,21,0,1,,,,,,,,,,0,,74,73
6660,note_on,,0,0,1,,,,,,,,,,0,,78,75
6689,note_on,,29,0,1,,,,,,,,,,0,,78,0
6689,note_on,,0,0,1,,,,,,,,,,0,,74,0
6690,note_on,,1,0,1,,,,,,,,,,0,,73,71
6690,note_on,,0,0,1,,,,,,,,,,0,,76,69
6699,note_on,,9,0,1,,,,,,,,,,0,,76,0
6699,note_on,,0,0,1,,,,,,,,,,0,,73,0
6720,note_on,,0,0,1,,,,,,,,,,0,,76,68
6720,note_on,,21,0,1,,,,,,,,,,0,,73,75
6749,note_on,,0,0,1,,,,,,,,,,0,,73,0
6749,note_on,,29,0,1,,,,,,,,,,0,,76,0
6750,note_on,,1,0,1,,,,,,,,,,0,,71,73
6750,note_on,,0,0,1,,,,,,,,,,0,,74,68
6759,note_on,,9,0,1,,,,,,,,,,0,,74,0
6759,note_on,,0,0,1,,,,,,,,,,0,,71,0
6780,note_on,,21,0,1,,,,,,,,,,0,,71,71
6780,note_on,,0,0,1,,,,,,,,,,0,,74,74
6809,note_on,,29,0,1,,,,,,,,,,0,,74,0
6809,note_on,,0,0,1,,,,,,,,,,0,,71,0
6810,note_on,,1,0,1,,,,,,,,,,0,,69,73
6810,note_on,,0,0,1,,,,,,,,,,0,,73,72
6819,note_on,,0,0,1,,,,,,,,,,0,,69,0
6819,note_on,,9,0,1,,,,,,,,,,0,,73,0
6840,note_on,,21,0,1,,,,,,,,,,0,,69,73
6840,note_on,,0,0,1,,,,,,,,,,0,,73,72
6869,note_on,,29,0,1,,,,,,,,,,0,,73,0
6869,note_on,,0,0,1,,,,,,,,,,0,,69,0
6870,note_on,,1,0,1,,,,,,,,,,0,,67,69
6870,note_on,,0,0,1,,,,,,,,,,0,,71,69
6879,note_on,,9,0,1,,,,,,,,,,0,,71,0
6879,note_on,,0,0,1,,,,,,,,,,0,,67,0
6900,note_on,,21,0,1,,,,,,,,,,0,,67,72
6900,note_on,,0,0,1,,,,,,,,,,0,,71,72
6929,note_on,,29,0,1,,,,,,,,,,0,,71,0
6929,note_on,,0,0,1,,,,,,,,,,0,,67,0
6930,note_on,,0,0,1,,,,,,,,,,0,,69,70
6930,note_on,,1,0,1,,,,,,,,,,0,,66,70
6939,note_on,,9,0,1,,,,,,,,,,0,,69,0
6939,note_on,,0,0,1,,,,,,,,,,0,,66,0
6960,set_tempo,,480,1,0,,,,,,,681818,,,,,,
6960,note_on,,21,0,1,,,,,,,,,,0,,63,75
6960,note_on,,0,0,1,,,,,,,,,,0,,66,75
7020,set_tempo,,60,1,0,,,,,,,705882,,,,,,
7020,note_on,,60,0,1,,,,,,,,,,0,,33,71
7049,note_on,,29,0,1,,,,,,,,,,0,,33,0
7079,note_on,,30,0,1,,,,,,,,,,0,,66,0
7079,note_on,,0,0,1,,,,,,,,,,0,,63,0
7080,note_on,,1,0,1,,,,,,,,,,0,,67,69
7080,note_on,,0,0,1,,,,,,,,,,0,,64,69
7080,note_on,,0,0,1,,,,,,,,,,0,,33,71
7080,set_tempo,,60,1,0,,,,,,,731707,,,,,,
7109,note_on,,29,0,1,,,,,,,,,,0,,33,0
7139,note_on,,0,0,1,,,,,,,,,,0,,67,0
7139,note_on,,30,0,1,,,,,,,,,,0,,64,0
7140,set_tempo,,60,1,0,,,,,,,759494,,,,,,
7140,note_on,,1,0,1,,,,,,,,,,0,,33,64
7169,note_on,,29,0,1,,,,,,,,,,0,,33,0
7200,note_on,,31,0,1,,,,,,,,,,0,,76,70
7200,note_on,,0,0,1,,,,,,,,,,0,,79,73
7200,set_tempo,,60,1,0,,,,,,,722892,,,,,,
7230,note_on,,30,0,1,,,,,,,,,,0,,33,69
7259,note_on,,29,0,1,,,,,,,,,,0,,33,0
7260,note_on,,1,0,1,,,,,,,,,,0,,45,62
7289,note_on,,29,0,1,,,,,,,,,,0,,45,0
7289,note_on,,0,0,1,,,,,,,,,,0,,79,0
7289,note_on,,0,0,1,,,,,,,,,,0,,76,0
7290,note_on,,1,0,1,,,,,,,,,,0,,75,72
7290,note_on,,0,0,1,,,,,,,,,,0,,78,75
7299,note_on,,9,0,1,,,,,,,,,,0,,78,0
7299,note_on,,0,0,1,,,,,,,,,,0,,75,0
7320,set_tempo,,120,1,0,,,,,,,689655,,,,,,
7320,note_on,,21,0,1,,,,,,,,,,0,,76,72
7320,note_on,,0,0,1,,,,,,,,,,0,,79,74
7350,note_on,,30,0,1,,,,,,,,,,0,,45,69
7379,note_on,,29,0,1,,,,,,,,,,0,,45,0
7380,note_on,,1,0,1,,,,,,,,,,0,,57,69
7409,note_on,,29,0,1,,,,,,,,,,0,,57,0
7409,note_on,,0,0,1,,,,,,,,,,0,,79,0
7409,note_on,,0,0,1,,,,,,,,,,0,,76,0
7410,note_on,,1,0,1,,,,,,,,,,0,,75,73
7410,note_on,,0,0,1,,,,,,,,,,0,,78,68
7419,note_on,,9,0,1,,,,,,,,,,0,,78,0
7419,note_on,,0,0,1,,,,,,,,,,0,,75,0
7440,note_on,,0,0,1,,,,,,,,,,0,,79,73
7440,set_tempo,,120,1,0,,,,,,,666667,,,,,,
7440,note_on,,21,0,1,,,,,,,,,,0,,76,74
7470,note_on,,30,0,1,,,,,,,,,,0,,57,71
7499,note_on,,29,0,1,,,,,,,,,,0,,57,0
7500,note_on,,1,0,1,,,,,,,,,,0,,69,64
7529,note_on,,29,0,1,,,,,,,,,,0,,69,0
7529,note_on,,0,0,1,,,,,,,,,,0,,79,0
7529,note_on,,0,0,1,,,,,,,,,,0,,76,0
7530,note_on,,1,0,1,,,,,,,,,,0,,74,74
7530,note_on,,0,0,1,,,,,,,,,,0,,78,73
7539,note_on,,9,0,1,,,,,,,,,,0,,78,0
7539,note_on,,0,0,1,,,,,,,,,,0,,74,0
7560,note_on,,21,0,1,,,,,,,,,,0,,78,74
7560,note_on,,0,0,1,,,,,,,,,,0,,74,73
7589,note_on,,0,0,1,,,,,,,,,,0,,78,0
7589,note_on,,29,0,1,,,,,,,,,,0,,74,0
7590,note_on,,1,0,1,,,,,,,,,,0,,73,74
7590,note_on,,0,0,1,,,,,,,,,,0,,76,74
7599,note_on,,9,0,1,,,,,,,,,,0,,76,0
7599,note_on,,0,0,1,,,,,,,,,,0,,73,0
7620,note_on,,21,0,1,,,,,,,,,,0,,73,73
7620,note_on,,0,0,1,,,,,,,,,,0,,76,75
7649,note_on,,29,0,1,,,,,,,,,,0,,76,0
7649,note_on,,0,0,1,,,,,,,,,,0,,73,0
7650,note_on,,1,0,1,,,,,,,,,,0,,71,71
7650,note_on,,0,0,1,,,,,,,,,,0,,74,68
7659,note_on,,9,0,1,,,,,,,,,,0,,74,0
7659,note_on,,0,0,1,,,,,,,,,,0,,71,0
7680,note_on,,21,0,1,,,,,,,,,,0,,71,69
7680,note_on,,0,0,1,,,,,,,,,,0,,74,72
7709,note_on,,29,0,1,,,,,,,,,,0,,74,0
7709,note_on,,0,0,1,,,,,,,,,,0,,71,0
7710,note_on,,1,0,1,,,,,,,,,,0,,73,68
7710,note_on,,0,0,1,,,,,,,,,,0,,69,74
7719,note_on,,0,0,1,,,,,,,,,,0,,73,0
7719,note_on,,9,0,1,,,,,,,,,,0,,69,0
7740,note_on,,21,0,1,,,,,,,,,,0,,73,72
7740,note_on,,0,0,1,,,,,,,,,,0,,69,72
7769,note_on,,29,0,1,,,,,,,,,,0,,69,0
7769,note_on,,0,0,1,,,,,,,,,,0,,73,0
7770,note_on,,0,0,1,,,,,,,,,,0,,71,74
7770,note_on,,1,0,1,,,,,,,,,,0,,67,70
7779,note_on,,9,0,1,,,,,,,,,,0,,71,0
7779,note_on,,0,0,1,,,,,,,,,,0,,67,0
7800,note_on,,21,0,1,,,,,,,,,,0,,67,68
7800,note_on,,0,0,1,,,,,,,,,,0,,71,73
7829,note_on,,29,0,1,,,,,,,,,,0,,71,0
7829,note_on,,0,0,1,,,,,,,,,,0,,67,0
7830,note_on,,1,0,1,,,,,,,,,,0,,66,73
7830,note_on,,0,0,1,,,,,,,,,,0,,69,69
7839,note_on,,0,0,1,,,,,,,,,,0,,66,0
7839,note_on,,9,0,1,,,,,,,,,,0,,69,0
7860,note_on,,21,0,1,,,,,,,,,,0,,66,69
7860,note_on,,0,0,1,,,,,,,,,,0,,69,70
7889,note_on,,29,0,1,,,,,,,,,,0,,69,0
7889,note_on,,0,0,1,,,,,,,,,,0,,66,0
7890,note_on,,1,0,1,,,,,,,,,,0,,64,69
7890,note_on,,0,0,1,,,,,,,,,,0,,67,75
7899,note_on,,9,0,1,,,,,,,,,,0,,67,0
7899,note_on,,0,0,1,,,,,,,,,,0,,64,0
7920,note_on,,21,0,1,,,,,,,,,,0,,66,78
7920,note_on,,0,0,1,,,,,,,,,,0,,62,73
7950,note_on,,30,0,1,,,,,,,,,,0,,57,63
7979,note_on,,0,0,1,,,,,,,,,,0,,66,0
7979,note_on,,0,0,1,,,,,,,,,,0,,62,0
7979,note_on,,29,0,1,,,,,,,,,,0,,57,0
7980,note_on,,1,0,1,,,,,,,,,,0,,71,73
7980,note_on,,0,0,1,,,,,,,,,,0,,66,69
7980,note_on,,0,0,1,,,,,,,,,,0,,50,65
8009,note_on,,29,0,1,,,,,,,,,,0,,50,0
8010,note_on,,1,0,1,,,,,,,,,,0,,57,66
8039,note_on,,29,0,1,,,,,,,,,,0,,57,0
8039,note_on,,0,0,1,,,,,,,,,,0,,66,0
8039,note_on,,0,0,1,,,,,,,,,,0,,71,0
8040,note_on,,1,0,1,,,,,,,,,,0,,69,75
8040,note_on,,0,0,1,,,,,,,,,,0,,64,71
8040,note_on,,0,0,1,,,,,,,,,,0,,49,64
8069,note_on,,29,0,1,,,,,,,,,,0,,49,0
8070,note_on,,1,0,1,,,,,,,,,,0,,57,70
8099,note_on,,29,0,1,,,,,,,,,,0,,57,0
8099,note_on,,0,0,1,,,,,,,,,,0,,64,0
8099,note_on,,0,0,1,,,,,,,,,,0,,69,0
8100,note_on,,1,0,1,,,,,,,,,,0,,67,73
8100,note_on,,0,0,1,,,,,,,,,,0,,61,73
8100,note_on,,0,0,1,,,,,,,,,,0,,45,71
8129,note_on,,29,0,1,,,,,,,,,,0,,45,0
8130,note_on,,1,0,1,,,,,,,,,,0,,57,72
8159,note_on,,0,0,1,,,,,,,,,,0,,61,0
8159,note_on,,0,0,1,,,,,,,,,,0,,67,0
8159,note_on,,29,0,1,,,,,,,,,,0,,57,0
8160,note_on,,1,0,1,,,,,,,,,,0,,66,76
8160,note_on,,0,0,1,,,,,,,,,,0,,62,72
8190,note_on,,30,0,1,,,,,,,,,,0,,57,72
8219,note_on,,29,0,1,,,,,,,,,,0,,57,0
8219,note_on,,0,0,1,,,,,,,,,,0,,62,0
8219,note_on,,0,0,1,,,,,,,,,,0,,66,0
8220,note_on,,0,0,1,,,,,,,,,,0,,50,64
8220,note_on,,1,0,1,,,,,,,,,,0,,71,74
8220,note_on,,0,0,1,,,,,,,,,,0,,66,75
8249,note_on,,29,0,1,,,,,,,,,,0,,50,0
8250,note_on,,1,0,1,,,,,,,,,,0,,57,63
8279,note_on,,29,0,1,,,,,,,,,,0,,57,0
8279,note_on,,0,0,1,,,,,,,,,,0,,66,0
8279,note_on,,0,0,1,,,,,,,,,,0,,71,0
8280,note_on,,1,0,1,,,,,,,,,,0,,69,76
8280,note_on,,0,0,1,,,,,,,,,,0,,64,73
8280,note_on,,0,0,1,,,,,,,,,,0,,49,70
8309,note_on,,29,0,1,,,,,,,,,,0,,49,0
8310,note_on,,1,0,1,,,,,,,,,,0,,57,71
8339,note_on,,0,0,1,,,,,,,,,,0,,69,0
8339,note_on,,29,0,1,,,,,,,,,,0,,57,0
8339,note_on,,0,0,1,,,,,,,,,,0,,64,0
8340,note_on,,1,0,1,,,,,,,,,,0,,67,76
8340,note_on,,0,0,1,,,,,,,,,,0,,61,70
8340,note_on,,0,0,1,,,,,,,,,,0,,45,66
8369,note_on,,29,0,1,,,,,,,,,,0,,45,0
8370,note_on,,1,0,1,,,,,,,,,,0,,57,72
8399,note_on,,29,0,1,,,,,,,,,,0,,57,0
8399,note_on,,0,0,1,,,,,,,,,,0,,61,0
8399,note_on,,0,0,1,,,,,,,,,,0,,67,0
8400,note_on,,1,0,1,,,,,,,,,,0,,66,78
8400,note_on,,0,0,1,,,,,,,,,,0,,50,71
8430,note_on,,30,0,1,,,,,,,,,,0,,62,74
8459,note_on,,29,0,1,,,,,,,,,,0,,62,0
8459,note_on,,0,0,1,,,,,,,,,,0,,66,0
