tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
2370,control_change,30,0,2,,,,,,,,11,104,10,,,
2400,control_change,30,0,5,,,,,,,,11,127,13,,,
2400,control_change,30,0,4,,,,,,,,11,122,12,,,
2400,control_change,30,0,3,,,,,,,,11,126,11,,,
2400,control_change,30,0,6,,,,,,,,11,117,5,,,
2400,control_change,30,0,2,,,,,,,,11,104,10,,,
2430,control_change,30,0,6,,,,,,,,11,117,5,,,
2430,control_change,30,0,5,,,,,,,,11,127,13,,,
2430,control_change,30,0,3,,,,,,,,11,122,11,,,
2430,control_change,30,0,2,,,,,,,,11,99,10,,,
2430,control_change,30,0,4,,,,,,,,11,117,12,,,
2460,control_change,30,0,6,,,,,,,,11,113,5,,,
2460,control_change,30,0,3,,,,,,,,11,122,11,,,
2460,control_change,30,0,4,,,,,,,,11,113,12,,,
2460,control_change,30,0,5,,,,,,,,11,127,13,,,
2460,control_change,30,0,2,,,,,,,,11,99,10,,,
2490,control_change,30,0,6,,,,,,,,11,113,5,,,
2490,control_change,30,0,4,,,,,,,,11,113,12,,,
2490,control_change,30,0,2,,,,,,,,11,99,10,,,
2490,control_change,30,0,3,,,,,,,,11,122,11,,,
2490,control_change,30,0,5,,,,,,,,11,127,13,,,
2520,control_change,30,0,6,,,,,,,,11,113,5,,,
2520,control_change,30,0,4,,,,,,,,11,108,12,,,
2520,control_change,30,0,2,,,,,,,,11,95,10,,,
2520,control_change,30,0,5,,,,,,,,11,127,13,,,
2520,control_change,30,0,3,,,,,,,,11,117,11,,,
2550,control_change,30,0,5,,,,,,,,11,122,13,,,
2550,control_change,30,0,6,,,,,,,,11,113,5,,,
2550,control_change,30,0,2,,,,,,,,11,95,10,,,
2550,control_change,30,0,3,,,,,,,,11,117,11,,,
2550,control_change,30,0,4,,,,,,,,11,108,12,,,
2580,control_change,30,0,3,,,,,,,,11,113,11,,,
2580,control_change,30,0,4,,,,,,,,11,104,12,,,
2580,control_change,30,0,6,,,,,,,,11,108,5,,,
2580,control_change,30,0,2,,,,,,,,11,90,10,,,
2580,control_change,30,0,5,,,,,,,,11,122,13,,,
2610,control_change,30,0,4,,,,,,,,11,104,12,,,
2610,control_change,30,0,2,,,,,,,,11,90,10,,,
2610,control_change,30,0,5,,,,,,,,11,117,13,,,
2610,control_change,30,0,6,,,,,,,,11,104,5,,,
2610,control_change,30,0,3,,,,,,,,11,113,11,,,
2640,control_change,30,0,5,,,,,,,,11,117,13,,,
2640,control_change,30,0,4,,,,,,,,11,104,12,,,
2640,control_change,30,0,2,,,,,,,,11,90,10,,,
2640,control_change,30,0,3,,,,,,,,11,109,11,,,
2640,control_change,30,0,6,,,,,,,,11,100,5,,,
2670,control_change,30,0,5,,,,,,,,11,117,13,,,
2670,control_change,30,0,4,,,,,,,,11,99,12,,,
2670,control_change,30,0,6,,,,,,,,11,95,5,,,
2670,control_change,30,0,3,,,,,,,,11,104,11,,,
2670,control_change,30,0,2,,,,,,,,11,90,10,,,
2700,control_change,30,0,2,,,,,,,,11,86,10,,,
2700,control_change,30,0,3,,,,,,,,11,99,11,,,
2700,control_change,30,0,5,,,,,,,,11,117,13,,,
2700,control_change,30,0,6,,,,,,,,11,95,5,,,
2700,control_change,30,0,4,,,,,,,,11,99,12,,,
2730,control_change,30,0,5,,,,,,,,11,113,13,,,
2730,control_change,30,0,6,,,,,,,,11,95,5,,,
2730,control_change,30,0,2,,,,,,,,11,86,10,,,
2730,control_change,30,0,4,,,,,,,,11,99,12,,,
2730,control_change,30,0,3,,,,,,,,11,95,11,,,
2760,control_change,30,0,4,,,,,,,,11,95,12,,,
2760,control_change,30,0,5,,,,,,,,11,108,13,,,
2760,control_change,30,0,6,,,,,,,,11,95,5,,,
2760,control_change,30,0,2,,,,,,,,11,81,10,,,
2760,control_change,30,0,3,,,,,,,,11,90,11,,,
2790,control_change,30,0,4,,,,,,,,11,95,12,,,
2790,control_change,30,0,5,,,,,,,,11,108,13,,,
2790,control_change,30,0,3,,,,,,,,11,86,11,,,
2790,control_change,30,0,6,,,,,,,,11,86,5,,,
2790,control_change,30,0,2,,,,,,,,11,81,10,,,
2820,control_change,30,0,3,,,,,,,,11,81,11,,,
2820,control_change,30,0,6,,,,,,,,11,86,5,,,
2820,control_change,30,0,5,,,,,,,,11,104,13,,,
2820,control_change,30,0,4,,,,,,,,11,90,12,,,
2820,control_change,30,0,2,,,,,,,,11,77,10,,,
2850,control_change,30,0,3,,,,,,,,11,81,11,,,
2850,control_change,30,0,2,,,,,,,,11,72,10,,,
2850,control_change,30,0,5,,,,,,,,11,99,13,,,
2850,control_change,30,0,6,,,,,,,,11,81,5,,,
2850,control_change,30,0,4,,,,,,,,11,90,12,,,
2880,control_change,30,0,4,,,,,,,,11,86,12,,,
2880,control_change,30,0,5,,,,,,,,11,100,13,,,
2880,control_change,30,0,6,,,,,,,,11,77,5,,,
2880,control_change,30,0,2,,,,,,,,11,72,10,,,
2880,control_change,30,0,3,,,,,,,,11,77,11,,,
2910,control_change,30,0,6,,,,,,,,11,77,5,,,
2910,control_change,30,0,2,,,,,,,,11,72,10,,,
2910,control_change,30,0,5,,,,,,,,11,95,13,,,
2910,control_change,30,0,4,,,,,,,,11,81,12,,,
2910,control_change,30,0,3,,,,,,,,11,77,11,,,
2940,control_change,30,0,3,,,,,,,,11,77,11,,,
2940,control_change,30,0,6,,,,,,,,11,81,5,,,
2940,control_change,30,0,5,,,,,,,,11,90,13,,,
2940,control_change,30,0,2,,,,,,,,11,72,10,,,
2940,control_change,30,0,4,,,,,,,,11,86,12,,,
2970,control_change,30,0,5,,,,,,,,11,86,13,,,
2970,control_change,30,0,2,,,,,,,,11,72,10,,,
2970,control_change,30,0,3,,,,,,,,11,72,11,,,
2970,control_change,30,0,4,,,,,,,,11,77,12,,,
2970,control_change,30,0,6,,,,,,,,11,81,5,,,
3000,control_change,30,0,2,,,,,,,,11,68,10,,,
3000,control_change,30,0,3,,,,,,,,11,72,11,,,
3000,control_change,30,0,6,,,,,,,,11,77,5,,,
3000,control_change,30,0,4,,,,,,,,11,72,12,,,
3000,control_change,30,0,5,,,,,,,,11,86,13,,,
3030,control_change,30,0,6,,,,,,,,11,77,5,,,
3030,control_change,30,0,3,,,,,,,,11,68,11,,,
3030,control_change,30,0,4,,,,,,,,11,72,12,,,
3030,control_change,30,0,2,,,,,,,,11,68,10,,,
3030,control_change,30,0,5,,,,,,,,11,81,13,,,
3060,control_change,30,0,6,,,,,,,,11,77,5,,,
3060,control_change,30,0,3,,,,,,,,11,63,11,,,
3060,control_change,30,0,4,,,,,,,,11,72,12,,,
3060,control_change,30,0,2,,,,,,,,11,63,10,,,
3060,control_change,30,0,5,,,,,,,,11,81,13,,,
3090,control_change,30,0,5,,,,,,,,11,81,13,,,
3090,control_change,30,0,6,,,,,,,,11,77,5,,,
3090,control_change,30,0,2,,,,,,,,11,58,10,,,
3090,control_change,30,0,4,,,,,,,,11,68,12,,,
3090,control_change,30,0,3,,,,,,,,11,58,11,,,
3120,control_change,30,0,5,,,,,,,,11,77,13,,,
3120,control_change,30,0,2,,,,,,,,11,58,10,,,
3120,control_change,30,0,3,,,,,,,,11,54,11,,,
3120,control_change,30,0,4,,,,,,,,11,63,12,,,
3120,control_change,30,0,6,,,,,,,,11,77,5,,,
3150,control_change,30,0,3,,,,,,,,11,54,11,,,
3150,control_change,30,0,2,,,,,,,,11,58,10,,,
3150,control_change,30,0,4,,,,,,,,11,58,12,,,
3150,control_change,30,0,5,,,,,,,,11,77,13,,,
3150,control_change,30,0,6,,,,,,,,11,72,5,,,
3180,control_change,30,0,3,,,,,,,,11,54,11,,,
3180,control_change,30,0,6,,,,,,,,11,72,5,,,
3180,control_change,30,0,5,,,,,,,,11,77,13,,,
3180,control_change,30,0,2,,,,,,,,11,58,10,,,
3180,control_change,30,0,4,,,,,,,,11,58,12,,,
3210,control_change,30,0,3,,,,,,,,11,54,11,,,
3210,control_change,30,0,4,,,,,,,,11,58,12,,,
3210,control_change,30,0,5,,,,,,,,11,77,13,,,
3210,control_change,30,0,2,,,,,,,,11,54,10,,,
3210,control_change,30,0,6,,,,,,,,11,72,5,,,
3240,control_change,30,0,5,,,,,,,,11,72,13,,,
3240,control_change,30,0,6,,,,,,,,11,68,5,,,
3240,control_change,30,0,3,,,,,,,,11,54,11,,,
3240,control_change,30,0,2,,,,,,,,11,54,10,,,
3240,control_change,30,0,4,,,,,,,,11,58,12,,,
3270,control_change,30,0,3,,,,,,,,11,49,11,,,
3270,control_change,30,0,2,,,,,,,,11,54,10,,,
3270,control_change,30,0,5,,,,,,,,11,63,13,,,
3270,control_change,30,0,6,,,,,,,,11,63,5,,,
3270,control_change,30,0,4,,,,,,,,11,58,12,,,
3300,control_change,30,0,2,,,,,,,,11,54,10,,,
3300,control_change,30,0,6,,,,,,,,11,58,5,,,
3300,control_change,30,0,4,,,,,,,,11,54,12,,,
3300,control_change,30,0,3,,,,,,,,11,45,11,,,
3300,control_change,30,0,5,,,,,,,,11,63,13,,,
3330,control_change,30,0,3,,,,,,,,11,45,11,,,
3330,control_change,30,0,6,,,,,,,,11,58,5,,,
3330,control_change,30,0,2,,,,,,,,11,49,10,,,
3330,control_change,30,0,5,,,,,,,,11,63,13,,,
3330,control_change,30,0,4,,,,,,,,11,49,12,,,
3360,control_change,30,0,3,,,,,,,,11,45,11,,,
3360,control_change,30,0,6,,,,,,,,11,58,5,,,
3360,control_change,30,0,4,,,,,,,,11,49,12,,,
3360,control_change,30,0,5,,,,,,,,11,63,13,,,
3360,control_change,30,0,2,,,,,,,,11,49,10,,,
3390,control_change,30,0,2,,,,,,,,11,49,10,,,
3390,control_change,30,0,4,,,,,,,,11,45,12,,,
3390,control_change,30,0,3,,,,,,,,11,45,11,,,
3390,control_change,30,0,5,,,,,,,,11,58,13,,,
3390,control_change,30,0,6,,,,,,,,11,58,5,,,
3420,control_change,30,0,6,,,,,,,,11,58,5,,,
3420,control_change,30,0,4,,,,,,,,11,45,12,,,
3420,control_change,30,0,3,,,,,,,,11,45,11,,,
3420,control_change,30,0,5,,,,,,,,11,58,13,,,
3420,control_change,30,0,2,,,,,,,,11,45,10,,,
3450,control_change,30,0,2,,,,,,,,11,45,10,,,
3450,control_change,30,0,5,,,,,,,,11,58,13,,,
3450,control_change,30,0,4,,,,,,,,11,45,12,,,
3450,control_change,30,0,3,,,,,,,,11,45,11,,,
3450,control_change,30,0,6,,,,,,,,11,54,5,,,
3480,control_change,30,0,5,,,,,,,,11,58,13,,,
3480,control_change,30,0,2,,,,,,,,11,45,10,,,
3480,control_change,30,0,6,,,,,,,,11,54,5,,,
3480,control_change,30,0,3,,,,,,,,11,45,11,,,
3480,control_change,30,0,4,,,,,,,,11,45,12,,,
3510,control_change,30,0,6,,,,,,,,11,54,5,,,
3510,control_change,30,0,3,,,,,,,,11,45,11,,,
3510,control_change,30,0,5,,,,,,,,11,54,13,,,
3510,control_change,30,0,2,,,,,,,,11,45,10,,,
3510,control_change,30,0,4,,,,,,,,11,45,12,,,
3540,control_change,30,0,4,,,,,,,,11,45,12,,,
3540,control_change,30,0,6,,,,,,,,11,49,5,,,
3540,control_change,30,0,2,,,,,,,,11,40,10,,,
3540,control_change,30,0,5,,,,,,,,11,54,13,,,
3540,control_change,30,0,3,,,,,,,,11,40,11,,,
3570,control_change,30,0,5,,,,,,,,11,54,13,,,
3570,control_change,30,0,4,,,,,,,,11,45,12,,,
3570,control_change,30,0,3,,,,,,,,11,36,11,,,
3570,control_change,30,0,2,,,,,,,,11,40,10,,,
3570,control_change,30,0,6,,,,,,,,11,49,5,,,
3600,control_change,30,0,2,,,,,,,,11,40,10,,,
3600,control_change,30,0,6,,,,,,,,11,49,5,,,
3600,control_change,30,0,4,,,,,,,,11,45,12,,,
3600,control_change,30,0,3,,,,,,,,11,36,11,,,
3600,control_change,30,0,5,,,,,,,,11,54,13,,,
3630,control_change,30,0,2,,,,,,,,11,36,10,,,
3630,control_change,30,0,6,,,,,,,,11,49,5,,,
3630,control_change,30,0,4,,,,,,,,11,45,12,,,
3630,control_change,30,0,5,,,,,,,,11,54,13,,,
3630,control_change,30,0,3,,,,,,,,11,36,11,,,
3660,control_change,30,0,4,,,,,,,,11,45,12,,,
3660,control_change,30,0,2,,,,,,,,11,36,10,,,
3660,control_change,30,0,6,,,,,,,,11,45,5,,,
3660,control_change,30,0,3,,,,,,,,11,36,11,,,
3660,control_change,30,0,5,,,,,,,,11,54,13,,,
3690,control_change,30,0,6,,,,,,,,11,45,5,,,
3690,control_change,30,0,5,,,,,,,,11,49,13,,,
3690,control_change,30,0,3,,,,,,,,11,36,11,,,
3690,control_change,30,0,4,,,,,,,,11,45,12,,,
3690,control_change,30,0,2,,,,,,,,11,31,10,,,
3720,control_change,30,0,5,,,,,,,,11,49,13,,,
3720,control_change,30,0,3,,,,,,,,11,31,11,,,
3720,control_change,30,0,6,,,,,,,,11,45,5,,,
3720,control_change,30,0,4,,,,,,,,11,49,12,,,
3720,control_change,30,0,2,,,,,,,,11,31,10,,,
3750,control_change,30,0,6,,,,,,,,11,45,5,,,
3750,control_change,30,0,4,,,,,,,,11,49,12,,,
3750,control_change,30,0,5,,,,,,,,11,45,13,,,
3750,control_change,30,0,2,,,,,,,,11,31,10,,,
3750,control_change,30,0,3,,,,,,,,11,31,11,,,
3780,control_change,30,0,2,,,,,,,,11,31,10,,,
3780,control_change,30,0,3,,,,,,,,11,27,11,,,
3780,control_change,30,0,4,,,,,,,,11,49,12,,,
3780,control_change,30,0,5,,,,,,,,11,45,13,,,
3780,control_change,30,0,6,,,,,,,,11,45,5,,,
3810,control_change,2950,0,14,,,,,,,,99,1,3,,,
3810,control_change,30,0,2,,,,,,,,11,27,10,,,
3810,control_change,30,0,3,,,,,,,,11,27,11,,,
3810,control_change,30,0,4,,,,,,,,11,49,12,,,
3810,control_change,30,0,6,,,,,,,,11,45,5,,,
3810,control_change,30,0,5,,,,,,,,11,45,13,,,
3810,control_change,2950,0,13,,,,,,,,99,1,2,,,
3810,control_change,2950,0,15,,,,,,,,99,1,4,,,
3820,control_change,10,0,14,,,,,,,,98,99,3,,,
3820,control_change,10,0,13,,,,,,,,98,99,2,,,
3820,control_change,10,0,15,,,,,,,,98,99,4,,,
3830,control_change,10,0,15,,,,,,,,6,65,4,,,
3830,control_change,10,0,14,,,,,,,,6,64,3,,,
3830,set_tempo,1920,1,1,,,,,,1153846,,,,,,,
3830,control_change,10,0,13,,,,,,,,6,63,2,,,
3840,control_change,30,0,6,,,,,,,,11,45,5,,,
3840,control_change,30,0,5,,,,,,,,11,45,13,,,
3840,control_change,30,0,4,,,,,,,,11,45,12,,,
3840,note_on,10,0,15,,,,,,,,,,4,,33,29
3840,control_change,30,0,3,,,,,,,,11,27,11,,,
3840,note_on,10,0,13,,,,,,,,,,2,,52,40
3840,control_change,30,0,2,,,,,,,,11,27,10,,,
3840,note_on,10,0,14,,,,,,,,,,3,,48,36
3870,control_change,30,0,6,,,,,,,,11,40,5,,,
3870,control_change,30,0,4,,,,,,,,11,45,12,,,
3870,control_change,30,0,5,,,,,,,,11,45,13,,,
3870,control_change,30,0,2,,,,,,,,11,27,10,,,
3870,control_change,30,0,3,,,,,,,,11,27,11,,,
3900,control_change,30,0,6,,,,,,,,11,40,5,,,
3900,control_change,30,0,5,,,,,,,,11,45,13,,,
3900,control_change,30,0,4,,,,,,,,11,45,12,,,
3900,control_change,30,0,2,,,,,,,,11,27,10,,,
3900,control_change,30,0,3,,,,,,,,11,27,11,,,
3930,control_change,30,0,3,,,,,,,,11,27,11,,,
3930,control_change,30,0,6,,,,,,,,11,40,5,,,
3930,control_change,30,0,4,,,,,,,,11,40,12,,,
3930,control_change,30,0,5,,,,,,,,11,40,13,,,
3930,control_change,30,0,2,,,,,,,,11,22,10,,,
3960,control_change,30,0,6,,,,,,,,11,36,5,,,
3960,control_change,30,0,3,,,,,,,,11,22,11,,,
3960,control_change,30,0,2,,,,,,,,11,22,10,,,
3960,control_change,30,0,5,,,,,,,,11,40,13,,,
3960,control_change,30,0,4,,,,,,,,11,40,12,,,
3990,control_change,30,0,5,,,,,,,,11,40,13,,,
3990,control_change,30,0,6,,,,,,,,11,36,5,,,
3990,control_change,30,0,2,,,,,,,,11,22,10,,,
3990,control_change,30,0,4,,,,,,,,11,40,12,,,
3990,control_change,30,0,3,,,,,,,,11,22,11,,,
4020,control_change,30,0,2,,,,,,,,11,22,10,,,
4020,control_change,30,0,4,,,,,,,,11,36,12,,,
4020,control_change,30,0,6,,,,,,,,11,36,5,,,
4020,control_change,30,0,3,,,,,,,,11,22,11,,,
4020,control_change,30,0,5,,,,,,,,11,40,13,,,
4050,control_change,30,0,4,,,,,,,,11,36,12,,,
4050,control_change,30,0,2,,,,,,,,11,18,10,,,
4050,control_change,30,0,6,,,,,,,,11,36,5,,,
4050,control_change,30,0,5,,,,,,,,11,36,13,,,
4050,control_change,30,0,3,,,,,,,,11,22,11,,,
4080,control_change,30,0,5,,,,,,,,11,36,13,,,
4080,control_change,30,0,3,,,,,,,,11,18,11,,,
4080,control_change,30,0,4,,,,,,,,11,36,12,,,
4080,control_change,30,0,6,,,,,,,,11,31,5,,,
4080,control_change,30,0,2,,,,,,,,11,18,10,,,
4110,control_change,30,0,3,,,,,,,,11,18,11,,,
4110,control_change,30,0,4,,,,,,,,11,36,12,,,
4110,control_change,30,0,5,,,,,,,,11,36,13,,,
4110,control_change,30,0,2,,,,,,,,11,18,10,,,
4110,control_change,30,0,6,,,,,,,,11,31,5,,,
4140,control_change,30,0,6,,,,,,,,11,31,5,,,
4140,control_change,30,0,4,,,,,,,,11,31,12,,,
4140,control_change,30,0,2,,,,,,,,11,18,10,,,
4140,control_change,30,0,3,,,,,,,,11,18,11,,,
4140,control_change,30,0,5,,,,,,,,11,31,13,,,
4170,control_change,30,0,6,,,,,,,,11,31,5,,,
4170,control_change,30,0,2,,,,,,,,11,18,10,,,
4170,control_change,30,0,5,,,,,,,,11,31,13,,,
4170,control_change,30,0,4,,,,,,,,11,36,12,,,
4170,control_change,30,0,3,,,,,,,,11,18,11,,,
4200,control_change,30,0,4,,,,,,,,11,36,12,,,
4200,control_change,30,0,5,,,,,,,,11,31,13,,,
4200,control_change,30,0,2,,,,,,,,11,18,10,,,
4200,control_change,30,0,6,,,,,,,,11,31,5,,,
4200,control_change,30,0,3,,,,,,,,11,18,11,,,
4230,control_change,30,0,6,,,,,,,,11,31,5,,,
4230,control_change,30,0,4,,,,,,,,11,36,12,,,
4230,control_change,30,0,3,,,,,,,,11,18,11,,,
4230,control_change,30,0,2,,,,,,,,11,18,10,,,
4230,control_change,30,0,5,,,,,,,,11,27,13,,,
4260,control_change,30,0,5,,,,,,,,11,27,13,,,
4260,control_change,30,0,6,,,,,,,,11,31,5,,,
4260,control_change,30,0,3,,,,,,,,11,18,11,,,
4260,control_change,30,0,2,,,,,,,,11,18,10,,,
4260,control_change,30,0,4,,,,,,,,11,36,12,,,
4290,control_change,30,0,5,,,,,,,,11,31,13,,,
4290,control_change,30,0,6,,,,,,,,11,31,5,,,
4290,control_change,30,0,3,,,,,,,,11,18,11,,,
4290,control_change,30,0,2,,,,,,,,11,18,10,,,
4290,control_change,30,0,4,,,,,,,,11,36,12,,,
4300,note_on,460,0,14,,,,,,,,,,3,,48,0
4300,note_on,460,0,15,,,,,,,,,,4,,33,0
4300,note_on,460,0,13,,,,,,,,,,2,,52,0
4320,note_on,0,0,4,,,,,,,,,,12,,69,0
4320,control_change,0,0,6,,,,,,,,11,27,5,,,
4320,note_on,30,0,6,,,,,,,,,,5,,64,0
4320,note_on,20,0,14,,,,,,,,,,3,,48,36
4320,control_change,0,0,3,,,,,,,,11,18,11,,,
4320,note_on,0,0,3,,,,,,,,,,11,,76,0
4320,note_on,30,0,3,,,,,,,,,,11,,72,0
4320,note_on,30,0,2,,,,,,,,,,10,,72,0
4320,note_on,30,0,4,,,,,,,,,,12,,64,0
4320,control_change,0,0,2,,,,,,,,11,18,10,,,
4320,note_on,20,0,15,,,,,,,,,,4,,33,29
4320,note_on,20,0,13,,,,,,,,,,2,,52,36
4320,note_on,0,0,2,,,,,,,,,,10,,76,0
4320,note_on,0,0,5,,,,,,,,,,13,,60,0
4320,control_change,0,0,4,,,,,,,,11,36,12,,,
4320,control_change,0,0,5,,,,,,,,11,31,13,,,
4320,note_on,30,0,5,,,,,,,,,,13,,57,0
4350,control_change,30,0,5,,,,,,,,11,22,13,,,
4350,control_change,30,0,2,,,,,,,,11,18,10,,,
4350,control_change,30,0,6,,,,,,,,11,27,5,,,
4350,control_change,30,0,4,,,,,,,,11,31,12,,,
4350,control_change,30,0,3,,,,,,,,11,18,11,,,
4380,control_change,30,0,6,,,,,,,,11,27,5,,,
4380,control_change,30,0,2,,,,,,,,11,18,10,,,
4380,control_change,30,0,4,,,,,,,,11,31,12,,,
4380,control_change,30,0,3,,,,,,,,11,13,11,,,
4410,control_change,30,0,3,,,,,,,,11,13,11,,,
4410,control_change,30,0,2,,,,,,,,11,18,10,,,
4410,control_change,30,0,4,,,,,,,,11,27,12,,,
4410,control_change,30,0,6,,,,,,,,11,27,5,,,
4440,control_change,30,0,2,,,,,,,,11,18,10,,,
4440,control_change,30,0,4,,,,,,,,11,27,12,,,
4440,control_change,30,0,6,,,,,,,,11,27,5,,,
4470,control_change,30,0,2,,,,,,,,11,4,10,,,
4470,control_change,30,0,6,,,,,,,,11,27,5,,,
4470,control_change,30,0,4,,,,,,,,11,27,12,,,
4500,control_change,30,0,6,,,,,,,,11,27,5,,,
4500,control_change,30,0,2,,,,,,,,11,4,10,,,
4500,control_change,30,0,4,,,,,,,,11,4,12,,,
4530,control_change,30,0,2,,,,,,,,11,4,10,,,
4540,note_on,220,0,15,,,,,,,,,,4,,33,0
4540,note_on,220,0,13,,,,,,,,,,2,,52,0
4540,note_on,220,0,14,,,,,,,,,,3,,48,0
4560,note_on,20,0,13,,,,,,,,,,2,,52,36
4560,note_on,20,0,15,,,,,,,,,,4,,33,29
4560,control_change,30,0,2,,,,,,,,11,4,10,,,
4560,note_on,20,0,14,,,,,,,,,,3,,48,36
4590,control_change,30,0,2,,,,,,,,11,4,10,,,
4620,control_change,30,0,2,,,,,,,,11,9,10,,,
4650,control_change,30,0,2,,,,,,,,11,9,10,,,
4680,control_change,30,0,2,,,,,,,,11,13,10,,,
4780,note_on,220,0,13,,,,,,,,,,2,,52,0
4780,note_on,220,0,14,,,,,,,,,,3,,48,0
4780,note_on,220,0,15,,,,,,,,,,4,,33,0
4800,note_on,20,0,13,,,,,,,,,,2,,52,36
4800,note_on,300,0,6,,,,,,,,,,5,,52,0
4800,note_on,20,0,14,,,,,,,,,,3,,47,36
4800,note_on,20,0,15,,,,,,,,,,4,,32,29
5260,note_on,460,0,15,,,,,,,,,,4,,32,0
5260,note_on,460,0,13,,,,,,,,,,2,,52,0
5260,note_on,460,0,14,,,,,,,,,,3,,47,0
5280,note_on,20,0,15,,,,,,,,,,4,,32,29
5280,note_on,20,0,14,,,,,,,,,,3,,47,36
5280,note_on,20,0,13,,,,,,,,,,2,,52,36
5700,control_change,1200,0,4,,,,,,,,11,122,12,,,
5730,control_change,1050,0,2,,,,,,,,11,127,10,,,
5730,control_change,1380,0,5,,,,,,,,11,108,13,,,
5740,note_on,460,0,13,,,,,,,,,,2,,52,0
5740,note_on,460,0,14,,,,,,,,,,3,,47,0
5740,note_on,460,0,15,,,,,,,,,,4,,32,0
5760,note_on,20,0,14,,,,,,,,,,3,,47,37
5760,note_on,20,0,13,,,,,,,,,,2,,52,37
5760,control_change,960,0,6,,,,,,,,11,127,5,,,
5760,control_change,1350,0,3,,,,,,,,11,122,11,,,
5760,note_on,20,0,15,,,,,,,,,,4,,28,30
6220,note_on,460,0,13,,,,,,,,,,2,,52,0
6220,note_on,460,0,15,,,,,,,,,,4,,28,0
6220,note_on,460,0,14,,,,,,,,,,3,,47,0
6240,note_on,20,0,15,,,,,,,,,,4,,28,30
6240,note_on,20,0,14,,,,,,,,,,3,,47,37
6240,note_on,20,0,13,,,,,,,,,,2,,52,37
6460,note_on,220,0,14,,,,,,,,,,3,,47,0
6460,note_on,220,0,13,,,,,,,,,,2,,52,0
6460,note_on,220,0,15,,,,,,,,,,4,,28,0
6480,note_on,20,0,13,,,,,,,,,,2,,52,37
6480,note_on,20,0,14,,,,,,,,,,3,,47,37
6480,note_on,20,0,15,,,,,,,,,,4,,28,30
6700,note_on,220,0,15,,,,,,,,,,4,,28,0
6700,note_on,220,0,13,,,,,,,,,,2,,52,0
6700,note_on,220,0,14,,,,,,,,,,3,,47,0
6720,note_on,20,0,14,,,,,,,,,,3,,48,37
6720,note_on,20,0,13,,,,,,,,,,2,,52,37
6720,note_on,20,0,15,,,,,,,,,,4,,33,30
7180,note_on,460,0,14,,,,,,,,,,3,,48,0
7180,note_on,460,0,13,,,,,,,,,,2,,52,0
7180,note_on,460,0,15,,,,,,,,,,4,,33,0
7200,note_on,20,0,13,,,,,,,,,,2,,52,38
7200,note_on,20,0,15,,,,,,,,,,4,,33,30
7200,note_on,20,0,14,,,,,,,,,,3,,48,38
7660,note_on,460,0,13,,,,,,,,,,2,,52,0
7660,note_on,460,0,15,,,,,,,,,,4,,33,0
7660,note_on,460,0,14,,,,,,,,,,3,,48,0
7680,note_on,20,0,14,,,,,,,,,,3,,48,38
7680,note_on,20,0,13,,,,,,,,,,2,,52,38
7680,note_on,20,0,15,,,,,,,,,,4,,33,31
8140,note_on,460,0,14,,,,,,,,,,3,,48,0
8140,note_on,460,0,15,,,,,,,,,,4,,33,0
8140,note_on,460,0,13,,,,,,,,,,2,,52,0
8160,note_on,20,0,14,,,,,,,,,,3,,48,38
8160,note_on,20,0,15,,,,,,,,,,4,,33,31
8160,note_on,20,0,13,,,,,,,,,,2,,52,38
8380,note_on,220,0,13,,,,,,,,,,2,,52,0
8380,note_on,220,0,15,,,,,,,,,,4,,33,0
8380,note_on,220,0,14,,,,,,,,,,3,,48,0
8400,note_on,20,0,13,,,,,,,,,,2,,50,38
8400,note_on,0,0,13,,,,,,,,,,2,,54,38
8400,note_on,20,0,15,,,,,,,,,,4,,33,31
8400,note_on,20,0,14,,,,,,,,,,3,,48,38
8620,note_on,220,0,15,,,,,,,,,,4,,33,0
8620,note_on,0,0,13,,,,,,,,,,2,,54,0
8620,note_on,220,0,13,,,,,,,,,,2,,50,0
8620,note_on,220,0,14,,,,,,,,,,3,,48,0
8640,note_on,20,0,15,,,,,,,,,,4,,31,31
8640,note_on,0,0,13,,,,,,,,,,2,,55,38
8640,note_on,20,0,13,,,,,,,,,,2,,52,38
8640,note_on,20,0,14,,,,,,,,,,3,,48,38
9100,note_on,460,0,15,,,,,,,,,,4,,31,0
9100,note_on,460,0,14,,,,,,,,,,3,,48,0
9100,note_on,0,0,13,,,,,,,,,,2,,55,0
9100,note_on,460,0,13,,,,,,,,,,2,,52,0
9120,note_on,20,0,13,,,,,,,,,,2,,52,39
9120,note_on,20,0,14,,,,,,,,,,3,,48,39
9120,note_on,20,0,15,,,,,,,,,,4,,31,32
9120,note_on,0,0,13,,,,,,,,,,2,,55,39
9580,note_on,460,0,14,,,,,,,,,,3,,48,0
9580,note_on,0,0,13,,,,,,,,,,2,,55,0
9580,note_on,460,0,13,,,,,,,,,,2,,52,0
9580,note_on,460,0,15,,,,,,,,,,4,,31,0
9600,note_on,0,0,13,,,,,,,,,,2,,55,39
9600,note_on,20,0,13,,,,,,,,,,2,,50,39
9600,note_on,20,0,15,,,,,,,,,,4,,31,32
9600,note_on,20,0,14,,,,,,,,,,3,,47,39
10060,note_on,460,0,14,,,,,,,,,,3,,47,0
