tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,program,note,velocity
13632,note_off,,0,0,1,,,,,,,0,,52,64
13632,note_off,,0,0,1,,,,,,,0,,45,64
13632,note_off,,12,0,1,,,,,,,0,,59,64
13668,note_off,,36,0,1,,,,,,,0,,86,64
13680,note_on,,12,0,1,,,,,,,0,,85,127
13680,note_on,,0,0,1,,,,,,,0,,52,127
13680,note_on,,0,0,1,,,,,,,0,,59,127
13680,note_on,,0,0,1,,,,,,,0,,57,127
13680,note_on,,0,0,1,,,,,,,0,,45,127
13728,note_off,,48,0,1,,,,,,,0,,85,64
13740,note_on,,12,0,1,,,,,,,0,,86,127
13788,note_off,,48,0,1,,,,,,,0,,86,64
13800,note_on,,12,0,1,,,,,,,0,,85,127
13848,note_off,,48,0,1,,,,,,,0,,85,64
13860,note_on,,12,0,1,,,,,,,0,,86,127
13872,note_off,,12,0,1,,,,,,,0,,52,64
13872,note_off,,0,0,1,,,,,,,0,,57,64
13872,note_off,,0,0,1,,,,,,,0,,45,64
13872,note_off,,0,0,1,,,,,,,0,,59,64
13908,note_off,,36,0,1,,,,,,,0,,86,64
13920,note_on,,0,0,1,,,,,,,0,,59,127
13920,note_on,,0,0,1,,,,,,,0,,57,127
13920,note_on,,0,0,1,,,,,,,0,,52,127
13920,note_on,,0,0,1,,,,,,,0,,45,127
13920,note_on,,12,0,1,,,,,,,0,,85,127
13968,note_off,,48,0,1,,,,,,,0,,85,64
13980,note_on,,12,0,1,,,,,,,0,,86,127
14028,note_off,,48,0,1,,,,,,,0,,86,64
14040,note_on,,12,0,1,,,,,,,0,,85,127
14088,note_off,,48,0,1,,,,,,,0,,85,64
14100,note_on,,12,0,1,,,,,,,0,,86,127
14112,note_off,,12,0,1,,,,,,,0,,45,64
14112,note_off,,0,0,1,,,,,,,0,,52,64
14112,note_off,,0,0,1,,,,,,,0,,59,64
14112,note_off,,0,0,1,,,,,,,0,,57,64
14148,note_off,,36,0,1,,,,,,,0,,86,64
14160,note_on,,0,0,1,,,,,,,0,,52,127
14160,note_on,,0,0,1,,,,,,,0,,57,127
14160,note_on,,0,0,1,,,,,,,0,,45,127
14160,note_on,,0,0,1,,,,,,,0,,59,127
14160,note_on,,12,0,1,,,,,,,0,,83,127
14256,note_off,,96,0,1,,,,,,,0,,83,64
14280,note_on,,24,0,1,,,,,,,0,,85,127
14352,note_off,,0,0,1,,,,,,,0,,45,64
14352,note_off,,0,0,1,,,,,,,0,,57,64
14352,note_off,,0,0,1,,,,,,,0,,52,64
14352,note_off,,72,0,1,,,,,,,0,,59,64
14376,note_off,,24,0,1,,,,,,,0,,85,64
14400,note_on,,0,0,1,,,,,,,0,,50,127
14400,note_on,,0,0,1,,,,,,,0,,57,127
14400,note_on,,0,0,1,,,,,,,0,,86,127
14400,note_on,,24,0,1,,,,,,,0,,54,127
14592,note_off,,192,0,1,,,,,,,0,,57,64
14592,note_off,,0,0,1,,,,,,,0,,50,64
14592,note_off,,0,0,1,,,,,,,0,,54,64
14640,note_on,,0,0,1,,,,,,,0,,54,127
14640,note_on,,0,0,1,,,,,,,0,,50,127
14640,note_on,,48,0,1,,,,,,,0,,57,127
14784,note_off,,144,0,1,,,,,,,0,,86,64
14832,note_off,,0,0,1,,,,,,,0,,54,64
14832,note_off,,48,0,1,,,,,,,0,,57,64
14832,note_off,,0,0,1,,,,,,,0,,50,64
14880,note_on,,0,0,1,,,,,,,0,,74,127
14880,note_on,,0,0,1,,,,,,,0,,54,127
14880,note_on,,0,0,1,,,,,,,0,,50,127
14880,note_on,,48,0,1,,,,,,,0,,57,127
15072,note_off,,0,0,1,,,,,,,0,,57,64
15072,note_off,,0,0,1,,,,,,,0,,50,64
15072,note_off,,192,0,1,,,,,,,0,,54,64
15120,note_on,,0,0,1,,,,,,,0,,50,127
15120,note_on,,0,0,1,,,,,,,0,,54,127
15120,note_on,,48,0,1,,,,,,,0,,57,127
15264,note_off,,144,0,1,,,,,,,0,,74,64
15312,note_off,,48,0,1,,,,,,,0,,57,64
15312,note_off,,0,0,1,,,,,,,0,,50,64
15312,note_off,,0,0,1,,,,,,,0,,54,64
15360,note_on,,48,0,1,,,,,,,0,,47,127
15360,note_on,,0,0,1,,,,,,,0,,43,127
15360,note_on,,0,0,1,,,,,,,0,,50,127
15360,note_on,,0,0,1,,,,,,,0,,55,127
15360,note_on,,0,0,1,,,,,,,0,,71,127
15552,note_off,,192,0,1,,,,,,,0,,55,64
15552,note_off,,0,0,1,,,,,,,0,,50,64
15552,note_off,,0,0,1,,,,,,,0,,43,64
15552,note_off,,0,0,1,,,,,,,0,,47,64
15600,note_on,,48,0,1,,,,,,,0,,55,127
15600,note_on,,0,0,1,,,,,,,0,,50,127
15600,note_on,,0,0,1,,,,,,,0,,43,127
15600,note_on,,0,0,1,,,,,,,0,,47,127
15744,note_off,,144,0,1,,,,,,,0,,71,64
15792,note_off,,0,0,1,,,,,,,0,,43,64
15792,note_off,,0,0,1,,,,,,,0,,50,64
15792,note_off,,0,0,1,,,,,,,0,,47,64
15792,note_off,,48,0,1,,,,,,,0,,55,64
15840,note_on,,0,0,1,,,,,,,0,,43,127
15840,note_on,,0,0,1,,,,,,,0,,47,127
15840,note_on,,0,0,1,,,,,,,0,,50,127
15840,note_on,,48,0,1,,,,,,,0,,55,127
15840,note_on,,0,0,1,,,,,,,0,,74,127
16032,note_off,,0,0,1,,,,,,,0,,47,64
16032,note_off,,0,0,1,,,,,,,0,,50,64
16032,note_off,,0,0,1,,,,,,,0,,55,64
16032,note_off,,0,0,1,,,,,,,0,,43,64
16032,note_off,,192,0,1,,,,,,,0,,74,64
16080,note_on,,48,0,1,,,,,,,0,,55,127
16080,note_on,,0,0,1,,,,,,,0,,43,127
16080,note_on,,0,0,1,,,,,,,0,,47,127
16080,note_on,,0,0,1,,,,,,,0,,50,127
16080,note_on,,0,0,1,,,,,,,0,,74,127
16272,note_off,,192,0,1,,,,,,,0,,74,64
16272,note_off,,0,0,1,,,,,,,0,,50,64
16272,note_off,,0,0,1,,,,,,,0,,47,64
16272,note_off,,0,0,1,,,,,,,0,,55,64
16272,note_off,,0,0,1,,,,,,,0,,43,64
16320,note_on,,48,0,1,,,,,,,0,,55,127
16320,note_on,,0,0,1,,,,,,,0,,79,127
16320,note_on,,0,0,1,,,,,,,0,,50,127
16320,note_on,,0,0,1,,,,,,,0,,43,127
16320,note_on,,0,0,1,,,,,,,0,,47,127
16512,note_off,,0,0,1,,,,,,,0,,55,64
16512,note_off,,0,0,1,,,,,,,0,,43,64
16512,note_off,,0,0,1,,,,,,,0,,47,64
16512,note_off,,0,0,1,,,,,,,0,,50,64
16512,note_off,,192,0,1,,,,,,,0,,79,64
16560,note_on,,0,0,1,,,,,,,0,,55,127
16560,note_on,,48,0,1,,,,,,,0,,43,127
16560,note_on,,0,0,1,,,,,,,0,,47,127
16560,note_on,,0,0,1,,,,,,,0,,79,127
16560,note_on,,0,0,1,,,,,,,0,,50,127
16752,note_off,,0,0,1,,,,,,,0,,43,64
16752,note_off,,0,0,1,,,,,,,0,,55,64
16752,note_off,,0,0,1,,,,,,,0,,50,64
16752,note_off,,192,0,1,,,,,,,0,,79,64
16752,note_off,,0,0,1,,,,,,,0,,47,64
16800,note_on,,0,0,1,,,,,,,0,,83,127
16800,note_on,,0,0,1,,,,,,,0,,47,127
16800,note_on,,0,0,1,,,,,,,0,,50,127
16800,note_on,,0,0,1,,,,,,,0,,55,127
16800,note_on,,48,0,1,,,,,,,0,,43,127
16992,note_off,,192,0,1,,,,,,,0,,47,64
16992,note_off,,0,0,1,,,,,,,0,,55,64
16992,note_off,,0,0,1,,,,,,,0,,43,64
16992,note_off,,0,0,1,,,,,,,0,,50,64
17040,note_on,,0,0,1,,,,,,,0,,50,127
17040,note_on,,0,0,1,,,,,,,0,,47,127
17040,note_on,,48,0,1,,,,,,,0,,43,127
17040,note_on,,0,0,1,,,,,,,0,,55,127
17184,note_off,,144,0,1,,,,,,,0,,83,64
17232,note_off,,0,0,1,,,,,,,0,,50,64
17232,note_off,,0,0,1,,,,,,,0,,47,64
17232,note_off,,0,0,1,,,,,,,0,,55,64
17232,note_off,,48,0,1,,,,,,,0,,43,64
17280,note_on,,0,0,1,,,,,,,0,,43,127
17280,note_on,,48,0,1,,,,,,,0,,54,127
17280,note_on,,0,0,1,,,,,,,0,,50,127
17280,note_on,,0,0,1,,,,,,,0,,48,127
17280,note_on,,0,0,1,,,,,,,0,,86,127
17376,note_off,,96,0,1,,,,,,,0,,86,64
17400,note_on,,24,0,1,,,,,,,0,,84,127
17472,note_off,,0,0,1,,,,,,,0,,54,64
17472,note_off,,0,0,1,,,,,,,0,,43,64
17472,note_off,,0,0,1,,,,,,,0,,48,64
17472,note_off,,72,0,1,,,,,,,0,,50,64
17496,note_off,,24,0,1,,,,,,,0,,84,64
17520,note_on,,0,0,1,,,,,,,0,,86,127
17520,note_on,,0,0,1,,,,,,,0,,50,127
17520,note_on,,0,0,1,,,,,,,0,,48,127
17520,note_on,,0,0,1,,,,,,,0,,54,127
17520,note_on,,24,0,1,,,,,,,0,,43,127
17616,note_off,,96,0,1,,,,,,,0,,86,64
17640,note_on,,24,0,1,,,,,,,0,,84,127
17712,note_off,,0,0,1,,,,,,,0,,43,64
17712,note_off,,0,0,1,,,,,,,0,,54,64
17712,note_off,,0,0,1,,,,,,,0,,48,64
17712,note_off,,72,0,1,,,,,,,0,,50,64
17736,note_off,,24,0,1,,,,,,,0,,84,64
17760,note_on,,0,0,1,,,,,,,0,,81,127
17760,note_on,,0,0,1,,,,,,,0,,48,127
17760,note_on,,0,0,1,,,,,,,0,,54,127
17760,note_on,,24,0,1,,,,,,,0,,43,127
17760,note_on,,0,0,1,,,,,,,0,,50,127
17952,note_off,,192,0,1,,,,,,,0,,50,64
17952,note_off,,0,0,1,,,,,,,0,,54,64
17952,note_off,,0,0,1,,,,,,,0,,43,64
17952,note_off,,0,0,1,,,,,,,0,,48,64
18000,note_on,,0,0,1,,,,,,,0,,54,127
18000,note_on,,0,0,1,,,,,,,0,,48,127
18000,note_on,,0,0,1,,,,,,,0,,50,127
18000,note_on,,48,0,1,,,,,,,0,,43,127
18144,note_off,,144,0,1,,,,,,,0,,81,64
18192,note_off,,48,0,1,,,,,,,0,,43,64
18192,note_off,,0,0,1,,,,,,,0,,54,64
18192,note_off,,0,0,1,,,,,,,0,,50,64
18192,note_off,,0,0,1,,,,,,,0,,48,64
18240,note_on,,0,0,1,,,,,,,0,,86,127
18240,note_on,,0,0,1,,,,,,,0,,50,127
18240,note_on,,0,0,1,,,,,,,0,,48,127
18240,note_on,,0,0,1,,,,,,,0,,54,127
18240,note_on,,48,0,1,,,,,,,0,,43,127
18336,note_off,,96,0,1,,,,,,,0,,86,64
18360,note_on,,24,0,1,,,,,,,0,,84,127
18432,note_off,,0,0,1,,,,,,,0,,54,64
18432,note_off,,0,0,1,,,,,,,0,,48,64
18432,note_off,,72,0,1,,,,,,,0,,50,64
18432,note_off,,0,0,1,,,,,,,0,,43,64
18456,note_off,,24,0,1,,,,,,,0,,84,64
18480,note_on,,24,0,1,,,,,,,0,,54,127
18480,note_on,,0,0,1,,,,,,,0,,48,127
18480,note_on,,0,0,1,,,,,,,0,,50,127
18480,note_on,,0,0,1,,,,,,,0,,86,127
18480,note_on,,0,0,1,,,,,,,0,,43,127
18576,note_off,,96,0,1,,,,,,,0,,86,64
18600,note_on,,24,0,1,,,,,,,0,,84,127
18672,note_off,,0,0,1,,,,,,,0,,54,64
18672,note_off,,72,0,1,,,,,,,0,,50,64
18672,note_off,,0,0,1,,,,,,,0,,43,64
18672,note_off,,0,0,1,,,,,,,0,,48,64
18696,note_off,,24,0,1,,,,,,,0,,84,64
18720,note_on,,0,0,1,,,,,,,0,,81,127
18720,note_on,,0,0,1,,,,,,,0,,48,127
18720,note_on,,0,0,1,,,,,,,0,,50,127
18720,note_on,,0,0,1,,,,,,,0,,43,127
18720,note_on,,24,0,1,,,,,,,0,,54,127
18912,note_off,,0,0,1,,,,,,,0,,43,64
18912,note_off,,0,0,1,,,,,,,0,,54,64
18912,note_off,,0,0,1,,,,,,,0,,50,64
18912,note_off,,192,0,1,,,,,,,0,,48,64
18960,note_on,,0,0,1,,,,,,,0,,43,127
18960,note_on,,0,0,1,,,,,,,0,,50,127
18960,note_on,,0,0,1,,,,,,,0,,54,127
18960,note_on,,48,0,1,,,,,,,0,,48,127
19104,note_off,,144,0,1,,,,,,,0,,81,64
19152,note_off,,48,0,1,,,,,,,0,,48,64
19152,note_off,,0,0,1,,,,,,,0,,54,64
19152,note_off,,0,0,1,,,,,,,0,,43,64
19152,note_off,,0,0,1,,,,,,,0,,50,64
19200,note_on,,0,0,1,,,,,,,0,,47,127
19200,note_on,,0,0,1,,,,,,,0,,43,127
19200,note_on,,0,0,1,,,,,,,0,,71,127
19200,note_on,,0,0,1,,,,,,,0,,55,127
19200,note_on,,48,0,1,,,,,,,0,,50,127
19392,note_off,,0,0,1,,,,,,,0,,43,64
19392,note_off,,0,0,1,,,,,,,0,,50,64
19392,note_off,,0,0,1,,,,,,,0,,47,64
19392,note_off,,192,0,1,,,,,,,0,,55,64
19440,note_on,,0,0,1,,,,,,,0,,55,127
19440,note_on,,0,0,1,,,,,,,0,,50,127
19440,note_on,,0,0,1,,,,,,,0,,47,127
19440,note_on,,48,0,1,,,,,,,0,,43,127
19584,note_off,,144,0,1,,,,,,,0,,71,64
19632,note_off,,0,0,1,,,,,,,0,,55,64
19632,note_off,,0,0,1,,,,,,,0,,50,64
19632,note_off,,0,0,1,,,,,,,0,,47,64
19632,note_off,,48,0,1,,,,,,,0,,43,64
19680,note_on,,0,0,1,,,,,,,0,,74,127
19680,note_on,,0,0,1,,,,,,,0,,47,127
19680,note_on,,0,0,1,,,,,,,0,,50,127
19680,note_on,,48,0,1,,,,,,,0,,55,127
19680,note_on,,0,0,1,,,,,,,0,,43,127
19872,note_off,,192,0,1,,,,,,,0,,74,64
19872,note_off,,0,0,1,,,,,,,0,,50,64
19872,note_off,,0,0,1,,,,,,,0,,47,64
19872,note_off,,0,0,1,,,,,,,0,,43,64
19872,note_off,,0,0,1,,,,,,,0,,55,64
19920,note_on,,48,0,1,,,,,,,0,,55,127
19920,note_on,,0,0,1,,,,,,,0,,47,127
19920,note_on,,0,0,1,,,,,,,0,,50,127
19920,note_on,,0,0,1,,,,,,,0,,74,127
19920,note_on,,0,0,1,,,,,,,0,,43,127
20112,note_off,,0,0,1,,,,,,,0,,43,64
20112,note_off,,0,0,1,,,,,,,0,,47,64
20112,note_off,,0,0,1,,,,,,,0,,50,64
20112,note_off,,192,0,1,,,,,,,0,,74,64
20112,note_off,,0,0,1,,,,,,,0,,55,64
20160,note_on,,48,0,1,,,,,,,0,,55,127
20160,note_on,,0,0,1,,,,,,,0,,50,127
20160,note_on,,0,0,1,,,,,,,0,,47,127
20160,note_on,,0,0,1,,,,,,,0,,43,127
20160,note_on,,0,0,1,,,,,,,0,,79,127
20352,note_off,,0,0,1,,,,,,,0,,47,64
20352,note_off,,0,0,1,,,,,,,0,,50,64
20352,note_off,,192,0,1,,,,,,,0,,79,64
20352,note_off,,0,0,1,,,,,,,0,,55,64
20352,note_off,,0,0,1,,,,,,,0,,43,64
20400,note_on,,48,0,1,,,,,,,0,,55,127
20400,note_on,,0,0,1,,,,,,,0,,47,127
20400,note_on,,0,0,1,,,,,,,0,,50,127
20400,note_on,,0,0,1,,,,,,,0,,79,127
20400,note_on,,0,0,1,,,,,,,0,,43,127
20592,note_off,,0,0,1,,,,,,,0,,55,64
20592,note_off,,0,0,1,,,,,,,0,,47,64
20592,note_off,,0,0,1,,,,,,,0,,43,64
20592,note_off,,192,0,1,,,,,,,0,,79,64
20592,note_off,,0,0,1,,,,,,,0,,50,64
20640,note_on,,0,0,1,,,,,,,0,,83,127
20640,note_on,,0,0,1,,,,,,,0,,50,127
20640,note_on,,0,0,1,,,,,,,0,,47,127
20640,note_on,,0,0,1,,,,,,,0,,43,127
20640,note_on,,48,0,1,,,,,,,0,,55,127
20832,note_off,,192,0,1,,,,,,,0,,50,64
20832,note_off,,0,0,1,,,,,,,0,,47,64
20832,note_off,,0,0,1,,,,,,,0,,55,64
20832,note_off,,0,0,1,,,,,,,0,,43,64
20880,note_on,,0,0,1,,,,,,,0,,50,127
20880,note_on,,0,0,1,,,,,,,0,,47,127
20880,note_on,,0,0,1,,,,,,,0,,55,127
20880,note_on,,48,0,1,,,,,,,0,,43,127
21024,note_off,,144,0,1,,,,,,,0,,83,64
21072,note_off,,0,0,1,,,,,,,0,,50,64
21072,note_off,,0,0,1,,,,,,,0,,47,64
21072,note_off,,0,0,1,,,,,,,0,,55,64
21072,note_off,,48,0,1,,,,,,,0,,43,64
21120,note_on,,0,0,1,,,,,,,0,,50,127
21120,note_on,,48,0,1,,,,,,,0,,43,127
21120,note_on,,0,0,1,,,,,,,0,,86,127
21120,note_on,,0,0,1,,,,,,,0,,54,127
21120,note_on,,0,0,1,,,,,,,0,,48,127
21216,note_off,,96,0,1,,,,,,,0,,86,64
21240,note_on,,24,0,1,,,,,,,0,,84,127
21312,note_off,,0,0,1,,,,,,,0,,50,64
21312,note_off,,0,0,1,,,,,,,0,,43,64
21312,note_off,,0,0,1,,,,,,,0,,54,64
21312,note_off,,72,0,1,,,,,,,0,,48,64
21336,note_off,,24,0,1,,,,,,,0,,84,64
21360,note_on,,24,0,1,,,,,,,0,,48,127
21360,note_on,,0,0,1,,,,,,,0,,86,127
21360,note_on,,0,0,1,,,,,,,0,,43,127
21360,note_on,,0,0,1,,,,,,,0,,54,127
21360,note_on,,0,0,1,,,,,,,0,,50,127
21456,note_off,,96,0,1,,,,,,,0,,86,64
21480,note_on,,24,0,1,,,,,,,0,,84,127
21552,note_off,,0,0,1,,,,,,,0,,54,64
21552,note_off,,0,0,1,,,,,,,0,,43,64
21552,note_off,,0,0,1,,,,,,,0,,48,64
21552,note_off,,72,0,1,,,,,,,0,,50,64
21576,note_off,,24,0,1,,,,,,,0,,84,64
21600,note_on,,0,0,1,,,,,,,0,,81,127
21600,note_on,,0,0,1,,,,,,,0,,54,127
21600,note_on,,24,0,1,,,,,,,0,,43,127
21600,note_on,,0,0,1,,,,,,,0,,50,127
21600,note_on,,0,0,1,,,,,,,0,,48,127
21792,note_off,,0,0,1,,,,,,,0,,48,64
21792,note_off,,0,0,1,,,,,,,0,,50,64
21792,note_off,,0,0,1,,,,,,,0,,54,64
21792,note_off,,192,0,1,,,,,,,0,,81,64
21792,note_off,,0,0,1,,,,,,,0,,43,64
21840,note_on,,48,0,1,,,,,,,0,,43,127
21840,note_on,,0,0,1,,,,,,,0,,54,127
21840,note_on,,0,0,1,,,,,,,0,,50,127
21840,note_on,,0,0,1,,,,,,,0,,48,127
21840,note_on,,0,0,1,,,,,,,0,,81,127
21936,note_off,,96,0,1,,,,,,,0,,81,64
21960,note_on,,24,0,1,,,,,,,0,,83,127
22032,note_off,,0,0,1,,,,,,,0,,43,64
22032,note_off,,0,0,1,,,,,,,0,,54,64
22032,note_off,,0,0,1,,,,,,,0,,50,64
22032,note_off,,72,0,1,,,,,,,0,,48,64
22056,note_off,,24,0,1,,,,,,,0,,83,64
22080,note_on,,24,0,1,,,,,,,0,,43,127
22080,note_on,,0,0,1,,,,,,,0,,55,127
22080,note_on,,0,0,1,,,,,,,0,,79,127
22080,note_on,,0,0,1,,,,,,,0,,47,127
22080,note_on,,0,0,1,,,,,,,0,,50,127
22464,note_off,,384,0,1,,,,,,,0,,79,64
22464,note_off,,0,0,1,,,,,,,0,,47,64
22464,note_off,,0,0,1,,,,,,,0,,43,64
22464,note_off,,0,0,1,,,,,,,0,,50,64
22464,note_off,,0,0,1,,,,,,,0,,55,64
22560,note_on,,96,0,1,,,,,,,0,,43,127
22944,note_off,,384,0,1,,,,,,,0,,43,64
23040,note_on,,96,0,1,,,,,,,0,,43,127
23040,note_on,,0,0,1,,,,,,,0,,52,127
23040,note_on,,0,0,1,,,,,,,0,,47,127
23040,note_on,,0,0,1,,,,,,,0,,40,127
23040,note_on,,0,0,1,,,,,,,0,,83,127
23136,note_off,,96,0,1,,,,,,,0,,83,64
23160,note_on,,24,0,1,,,,,,,0,,81,127
23232,note_off,,0,0,1,,,,,,,0,,40,64
23232,note_off,,0,0,1,,,,,,,0,,43,64
23232,note_off,,0,0,1,,,,,,,0,,52,64
23232,note_off,,72,0,1,,,,,,,0,,47,64
23256,note_off,,24,0,1,,,,,,,0,,81,64
23280,note_on,,0,0,1,,,,,,,0,,52,127
23280,note_on,,0,0,1,,,,,,,0,,40,127
23280,note_on,,0,0,1,,,,,,,0,,79,127
23280,note_on,,0,0,1,,,,,,,0,,47,127
23280,note_on,,24,0,1,,,,,,,0,,43,127
23376,note_off,,96,0,1,,,,,,,0,,79,64
23400,note_on,,24,0,1,,,,,,,0,,78,127
23472,note_off,,72,0,1,,,,,,,0,,47,64
23472,note_off,,0,0,1,,,,,,,0,,43,64
23472,note_off,,0,0,1,,,,,,,0,,40,64
23472,note_off,,0,0,1,,,,,,,0,,52,64
23496,note_off,,24,0,1,,,,,,,0,,78,64
23520,note_on,,24,0,1,,,,,,,0,,76,127
23616,note_off,,96,0,1,,,,,,,0,,76,64
23640,note_on,,24,0,1,,,,,,,0,,78,127
23736,note_off,,96,0,1,,,,,,,0,,78,64
23760,note_on,,24,0,1,,,,,,,0,,40,127
23760,note_on,,0,0,1,,,,,,,0,,79,127
23760,note_on,,0,0,1,,,,,,,0,,52,127
23856,note_off,,96,0,1,,,,,,,0,,79,64
23880,note_on,,24,0,1,,,,,,,0,,76,127
23952,note_off,,0,0,1,,,,,,,0,,40,64
23952,note_off,,72,0,1,,,,,,,0,,52,64
23976,note_off,,24,0,1,,,,,,,0,,76,64
24000,note_on,,0,0,1,,,,,,,0,,75,127
24000,note_on,,0,0,1,,,,,,,0,,57,127
24000,note_on,,0,0,1,,,,,,,0,,47,127
24000,note_on,,24,0,1,,,,,,,0,,54,127
24096,note_off,,96,0,1,,,,,,,0,,75,64
24120,note_on,,24,0,1,,,,,,,0,,76,127
24192,note_off,,0,0,1,,,,,,,0,,47,64
24192,note_off,,72,0,1,,,,,,,0,,57,64
24192,note_off,,0,0,1,,,,,,,0,,54,64
24216,note_off,,24,0,1,,,,,,,0,,76,64
24240,note_on,,0,0,1,,,,,,,0,,54,127
24240,note_on,,0,0,1,,,,,,,0,,78,127
24240,note_on,,0,0,1,,,,,,,0,,57,127
24240,note_on,,24,0,1,,,,,,,0,,47,127
24336,note_off,,96,0,1,,,,,,,0,,78,64
24360,note_on,,24,0,1,,,,,,,0,,75,127
24432,note_off,,0,0,1,,,,,,,0,,47,64
24432,note_off,,0,0,1,,,,,,,0,,57,64
24432,note_off,,72,0,1,,,,,,,0,,54,64
24456,note_off,,24,0,1,,,,,,,0,,75,64
24480,note_on,,24,0,1,,,,,,,0,,71,127
24576,note_off,,96,0,1,,,,,,,0,,71,64
24600,note_on,,24,0,1,,,,,,,0,,73,127
24696,note_off,,96,0,1,,,,,,,0,,73,64
24720,note_on,,0,0,1,,,,,,,0,,75,127
24720,note_on,,0,0,1,,,,,,,0,,54,127
24720,note_on,,0,0,1,,,,,,,0,,57,127
24720,note_on,,24,0,1,,,,,,,0,,47,127
24816,note_off,,96,0,1,,,,,,,0,,75,64
24840,note_on,,24,0,1,,,,,,,0,,71,127
24912,note_off,,0,0,1,,,,,,,0,,47,64
24912,note_off,,0,0,1,,,,,,,0,,57,64
24912,note_off,,72,0,1,,,,,,,0,,54,64
24936,note_off,,24,0,1,,,,,,,0,,71,64
24960,note_on,,0,0,1,,,,,,,0,,52,127
24960,note_on,,24,0,1,,,,,,,0,,67,127
24960,note_on,,0,0,1,,,,,,,0,,55,127
25056,note_off,,96,0,1,,,,,,,0,,67,64
25080,note_on,,24,0,1,,,,,,,0,,69,127
25152,note_off,,72,0,1,,,,,,,0,,52,64
25152,note_off,,0,0,1,,,,,,,0,,55,64
25176,note_off,,24,0,1,,,,,,,0,,69,64
25200,note_on,,24,0,1,,,,,,,0,,52,127
25200,note_on,,0,0,1,,,,,,,0,,55,127
25200,note_on,,0,0,1,,,,,,,0,,71,127
25296,note_off,,96,0,1,,,,,,,0,,71,64
25320,note_on,,24,0,1,,,,,,,0,,67,127
25392,note_off,,0,0,1,,,,,,,0,,52,64
25392,note_off,,72,0,1,,,,,,,0,,55,64
25416,note_off,,24,0,1,,,,,,,0,,67,64
25440,note_on,,24,0,1,,,,,,,0,,64,127
25536,note_off,,96,0,1,,,,,,,0,,64,64
25560,note_on,,24,0,1,,,,,,,0,,66,127
25656,note_off,,96,0,1,,,,,,,0,,66,64
25680,note_on,,0,0,1,,,,,,,0,,67,127
25680,note_on,,0,0,1,,,,,,,0,,52,127
25680,note_on,,24,0,1,,,,,,,0,,55,127
25776,note_off,,96,0,1,,,,,,,0,,67,64
25800,note_on,,24,0,1,,,,,,,0,,64,127
25872,note_off,,0,0,1,,,,,,,0,,55,64
25872,note_off,,72,0,1,,,,,,,0,,52,64
25896,note_off,,24,0,1,,,,,,,0,,64,64
25920,note_on,,24,0,1,,,,,,,0,,47,127
25920,note_on,,0,0,1,,,,,,,0,,63,127
26016,note_off,,96,0,1,,,,,,,0,,63,64
26040,note_on,,24,0,1,,,,,,,0,,64,127
26112,note_off,,72,0,1,,,,,,,0,,47,64
26136,note_off,,24,0,1,,,,,,,0,,64,64
26160,note_on,,0,0,1,,,,,,,0,,47,127
26160,note_on,,24,0,1,,,,,,,0,,66,127
26256,note_off,,96,0,1,,,,,,,0,,66,64
26280,note_on,,24,0,1,,,,,,,0,,63,127
26352,note_off,,72,0,1,,,,,,,0,,47,64
26376,note_off,,24,0,1,,,,,,,0,,63,64
26400,note_on,,24,0,1,,,,,,,0,,59,127
26496,note_off,,96,0,1,,,,,,,0,,59,64
26520,note_on,,24,0,1,,,,,,,0,,61,127
26616,note_off,,96,0,1,,,,,,,0,,61,64
26640,note_on,,0,0,1,,,,,,,0,,63,127
26640,note_on,,24,0,1,,,,,,,0,,47,127
26736,note_off,,96,0,1,,,,,,,0,,63,64
26760,note_on,,24,0,1,,,,,,,0,,59,127
26832,note_off,,72,0,1,,,,,,,0,,47,64
26856,note_off,,24,0,1,,,,,,,0,,59,64
26880,note_on,,0,0,1,,,,,,,0,,55,127
26880,note_on,,24,0,1,,,,,,,0,,40,127
26976,note_off,,96,0,1,,,,,,,0,,55,64
27000,note_on,,24,0,1,,,,,,,0,,57,127
27072,note_off,,72,0,1,,,,,,,0,,40,64
27096,note_off,,24,0,1,,,,,,,0,,57,64
27120,note_on,,24,0,1,,,,,,,0,,59,127
27120,note_on,,0,0,1,,,,,,,0,,40,127
27216,note_off,,96,0,1,,,,,,,0,,59,64
27240,note_on,,24,0,1,,,,,,,0,,55,127
27312,note_off,,72,0,1,,,,,,,0,,40,64
27336,note_off,,24,0,1,,,,,,,0,,55,64
27360,note_on,,24,0,1,,,,,,,0,,52,127
27456,note_off,,96,0,1,,,,,,,0,,52,64
27480,note_on,,24,0,1,,,,,,,0,,54,127
27576,note_off,,96,0,1,,,,,,,0,,54,64
27600,note_on,,0,0,1,,,,,,,0,,55,127
27600,note_on,,24,0,1,,,,,,,0,,40,127
27696,note_off,,96,0,1,,,,,,,0,,55,64
27720,note_on,,24,0,1,,,,,,,0,,52,127
27792,note_off,,72,0,1,,,,,,,0,,40,64
27816,note_off,,24,0,1,,,,,,,0,,52,64
27840,note_on,,0,0,1,,,,,,,0,,45,127
27840,note_on,,0,0,1,,,,,,,0,,33,127
27840,note_on,,24,0,1,,,,,,,0,,49,127
27936,note_off,,96,0,1,,,,,,,0,,49,64
