tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity,pitch
2352,note_on,3,0,11,,,,,,,,3,,,39,85,
2393,note_on,89,0,3,,,,,,,,1,,,58,0,
2393,note_on,0,0,3,,,,,,,,1,,,70,0,
2397,note_on,45,0,10,,,,,,,,3,,,58,0,
2397,note_on,45,0,9,,,,,,,,3,,,75,0,
2397,note_on,45,0,11,,,,,,,,3,,,39,0,
2397,note_on,45,0,8,,,,,,,,3,,,79,0,
2400,note_on,3,0,11,,,,,,,,3,,,39,85,
2400,note_on,103,0,1,,,,,,,,0,,,75,49,
2400,note_on,103,0,2,,,,,,,,0,,,72,49,
2400,note_on,3,0,8,,,,,,,,3,,,75,85,
2400,note_on,3,0,10,,,,,,,,3,,,63,85,
2400,note_on,3,0,9,,,,,,,,3,,,67,85,
2423,note_on,23,0,9,,,,,,,,3,,,67,0,
2423,note_on,23,0,8,,,,,,,,3,,,75,0,
2424,note_on,1,0,9,,,,,,,,3,,,63,85,
2424,note_on,1,0,8,,,,,,,,3,,,72,85,
2445,note_on,45,0,11,,,,,,,,3,,,39,0,
2445,note_on,45,0,10,,,,,,,,3,,,63,0,
2447,note_on,23,0,9,,,,,,,,3,,,63,0,
2447,note_on,23,0,8,,,,,,,,3,,,72,0,
2448,note_on,1,0,8,,,,,,,,3,,,75,85,
2448,note_on,3,0,10,,,,,,,,3,,,60,85,
2448,note_on,1,0,9,,,,,,,,3,,,67,85,
2448,note_on,3,0,11,,,,,,,,3,,,39,85,
2471,note_on,23,0,8,,,,,,,,3,,,75,0,
2471,note_on,23,0,9,,,,,,,,3,,,67,0,
2472,note_on,1,0,9,,,,,,,,3,,,63,85,
2472,note_on,1,0,8,,,,,,,,3,,,72,85,
2489,note_on,89,0,2,,,,,,,,0,,,72,0,
2489,note_on,89,0,1,,,,,,,,0,,,75,0,
2493,note_on,45,0,11,,,,,,,,3,,,39,0,
2493,note_on,45,0,10,,,,,,,,3,,,60,0,
2495,note_on,23,0,8,,,,,,,,3,,,72,0,
2495,note_on,23,0,9,,,,,,,,3,,,63,0,
2496,note_on,3,0,10,,,,,,,,3,,,65,85,
2496,note_on,3,0,11,,,,,,,,3,,,41,85,
2496,note_on,103,0,3,,,,,,,,1,,,65,64,
2496,note_on,1,0,8,,,,,,,,3,,,70,85,
2496,note_on,7,0,2,,,,,,,,0,,,70,49,
2496,note_on,1,0,9,,,,,,,,3,,,62,85,
2496,note_on,7,0,1,,,,,,,,0,,,74,49,
2535,note_on,39,0,8,,,,,,,,3,,,70,0,
2535,note_on,39,0,9,,,,,,,,3,,,62,0,
2541,note_on,45,0,10,,,,,,,,3,,,65,0,
2544,note_on,3,0,10,,,,,,,,3,,,65,85,
2585,note_on,89,0,2,,,,,,,,0,,,70,0,
2585,note_on,89,0,3,,,,,,,,1,,,65,0,
2585,note_on,89,0,11,,,,,,,,3,,,41,0,
2585,note_on,89,0,1,,,,,,,,0,,,74,0,
2589,note_on,45,0,10,,,,,,,,3,,,65,0,
2592,note_on,57,0,9,,,,,,,,3,,,69,85,
2592,note_on,7,0,11,,,,,,,,3,,,29,85,
2592,note_on,7,0,3,,,,,,,,1,,,65,64,
2592,note_on,57,0,8,,,,,,,,3,,,72,85,
2592,note_on,7,0,2,,,,,,,,0,,,69,49,
2592,note_on,3,0,10,,,,,,,,3,,,65,85,
2592,note_on,7,0,1,,,,,,,,0,,,72,49,
2631,note_on,39,0,8,,,,,,,,3,,,72,0,
2631,note_on,39,0,9,,,,,,,,3,,,69,0,
2637,note_on,45,0,10,,,,,,,,3,,,65,0,
2640,note_on,3,0,10,,,,,,,,3,,,65,85,
2660,note_on,20,0,10,,,,,,,,3,,,65,0,
2681,note_on,89,0,2,,,,,,,,0,,,69,0,
2681,note_on,89,0,11,,,,,,,,3,,,29,0,
2681,note_on,89,0,3,,,,,,,,1,,,65,0,
2681,note_on,89,0,1,,,,,,,,0,,,72,0,
2688,note_on,57,0,8,,,,,,,,3,,,72,64,
2688,note_on,57,0,9,,,,,,,,3,,,69,64,
2736,note_on,2736,0,4,,,,,,,,1,,,65,49,
2736,note_on,76,0,10,,,,,,,,3,,,65,64,
2736,note_on,55,0,3,,,,,,,,1,,,65,49,
2756,note_on,20,0,10,,,,,,,,3,,,65,0,
2781,note_on,45,0,3,,,,,,,,1,,,65,0,
2781,note_on,45,0,4,,,,,,,,1,,,65,0,
2784,note_on,3,0,4,,,,,,,,1,,,65,49,
2784,note_on,3,0,3,,,,,,,,1,,,65,49,
2784,note_on,28,0,10,,,,,,,,3,,,65,64,
2804,note_on,20,0,10,,,,,,,,3,,,65,0,
2821,note_on,133,0,8,,,,,,,,3,,,72,0,
2829,note_on,45,0,4,,,,,,,,1,,,65,0,
2829,note_on,45,0,3,,,,,,,,1,,,65,0,
2832,note_on,11,0,8,,,,,,,,3,,,73,64,
2832,note_on,3,0,4,,,,,,,,1,,,65,49,
2832,note_on,28,0,10,,,,,,,,3,,,65,64,
2832,note_on,3,0,3,,,,,,,,1,,,65,49,
2852,note_on,20,0,10,,,,,,,,3,,,65,0,
2865,note_on,177,0,9,,,,,,,,3,,,69,0,
2877,note_on,45,0,4,,,,,,,,1,,,65,0,
2877,note_on,45,0,8,,,,,,,,3,,,73,0,
2877,note_on,45,0,3,,,,,,,,1,,,65,0,
2880,note_on,3,0,3,,,,,,,,1,,,70,49,
2880,note_on,3,0,4,,,,,,,,1,,,70,49,
2880,note_on,3,0,8,,,,,,,,3,,,74,64,
2880,note_on,15,0,9,,,,,,,,3,,,70,64,
2880,note_on,28,0,10,,,,,,,,3,,,70,64,
2900,note_on,20,0,4,,,,,,,,1,,,70,0,
2900,note_on,20,0,10,,,,,,,,3,,,70,0,
2900,note_on,20,0,3,,,,,,,,1,,,70,0,
2919,note_on,39,0,8,,,,,,,,3,,,74,0,
2928,note_on,28,0,10,,,,,,,,3,,,65,64,
2928,note_on,28,0,3,,,,,,,,1,,,65,49,
2928,note_on,28,0,4,,,,,,,,1,,,65,49,
2948,note_on,20,0,4,,,,,,,,1,,,65,0,
2948,note_on,20,0,10,,,,,,,,3,,,65,0,
2948,note_on,20,0,3,,,,,,,,1,,,65,0,
2969,note_on,89,0,9,,,,,,,,3,,,70,0,
2976,note_on,28,0,10,,,,,,,,3,,,62,64,
2976,note_on,28,0,3,,,,,,,,1,,,62,49,
2976,note_on,28,0,4,,,,,,,,1,,,62,49,
2996,note_on,20,0,4,,,,,,,,1,,,62,0,
2996,note_on,20,0,3,,,,,,,,1,,,62,0,
2996,note_on,20,0,10,,,,,,,,3,,,62,0,
3024,note_on,28,0,3,,,,,,,,1,,,58,49,
3024,note_on,28,0,4,,,,,,,,1,,,58,49,
3024,note_on,28,0,10,,,,,,,,3,,,58,64,
3044,note_on,20,0,3,,,,,,,,1,,,58,0,
3044,note_on,20,0,4,,,,,,,,1,,,58,0,
3044,note_on,20,0,10,,,,,,,,3,,,58,0,
3072,note_on,153,0,8,,,,,,,,3,,,67,85,
3072,note_on,391,0,1,,,,,,,,0,,,75,64,
3072,note_on,103,0,9,,,,,,,,3,,,63,85,
3072,note_on,391,0,2,,,,,,,,0,,,67,64,
3072,note_on,0,0,9,,,,,,,,3,,,55,85,
3072,note_on,391,0,11,,,,,,,,3,,,36,85,
3072,note_on,28,0,10,,,,,,,,3,,,60,85,
3078,note_on,0,0,8,,,,,,,,3,,,75,85,
3078,note_on,6,0,8,,,,,,,,3,,,67,0,
3117,note_on,45,0,10,,,,,,,,3,,,60,0,
3117,note_on,45,0,11,,,,,,,,3,,,36,0,
3120,note_on,3,0,10,,,,,,,,3,,,60,85,
3120,note_on,3,0,11,,,,,,,,3,,,36,85,
3161,note_on,89,0,1,,,,,,,,0,,,75,0,
3161,note_on,89,0,2,,,,,,,,0,,,67,0,
3161,note_on,89,0,9,,,,,,,,3,,,55,0,
3161,note_on,83,0,8,,,,,,,,3,,,75,0,
3161,note_on,0,0,9,,,,,,,,3,,,63,0,
3165,note_on,45,0,10,,,,,,,,3,,,60,0,
3165,note_on,45,0,11,,,,,,,,3,,,36,0,
3168,note_on,3,0,10,,,,,,,,3,,,60,85,
3168,note_on,7,0,2,,,,,,,,0,,,72,64,
3168,note_on,7,0,1,,,,,,,,0,,,75,64,
3168,note_on,7,0,8,,,,,,,,3,,,75,85,
3168,note_on,3,0,11,,,,,,,,3,,,36,85,
3168,note_on,7,0,9,,,,,,,,3,,,63,85,
3213,note_on,45,0,11,,,,,,,,3,,,36,0,
3213,note_on,45,0,10,,,,,,,,3,,,60,0,
3216,note_on,3,0,11,,,,,,,,3,,,36,85,
3216,note_on,3,0,10,,,,,,,,3,,,60,85,
3261,note_on,45,0,11,,,,,,,,3,,,36,0,
3261,note_on,45,0,10,,,,,,,,3,,,60,0,
3264,note_on,3,0,11,,,,,,,,3,,,48,85,
3264,note_on,3,0,10,,,,,,,,3,,,60,85,
3284,note_on,20,0,10,,,,,,,,3,,,60,0,
3284,note_on,20,0,11,,,,,,,,3,,,48,0,
3301,note_on,133,0,1,,,,,,,,0,,,75,0,
3301,note_on,133,0,8,,,,,,,,3,,,75,0,
3301,note_on,133,0,9,,,,,,,,3,,,63,0,
3301,note_on,133,0,2,,,,,,,,0,,,72,0,
3312,note_on,28,0,10,,,,,,,,3,,,62,85,
3312,note_on,11,0,8,,,,,,,,3,,,77,85,
3312,note_on,0,0,3,,,,,,,,1,,,58,64,
3312,note_on,28,0,11,,,,,,,,3,,,50,85,
3312,note_on,11,0,9,,,,,,,,3,,,65,85,
3312,note_on,11,0,2,,,,,,,,0,,,70,64,
3312,note_on,268,0,3,,,,,,,,1,,,70,64,
3312,note_on,11,0,1,,,,,,,,0,,,77,64,
3332,note_on,20,0,11,,,,,,,,3,,,50,0,
3332,note_on,20,0,10,,,,,,,,3,,,62,0,
3357,note_on,45,0,8,,,,,,,,3,,,77,0,
3357,note_on,45,0,1,,,,,,,,0,,,77,0,
3357,note_on,45,0,2,,,,,,,,0,,,70,0,
3357,note_on,0,0,3,,,,,,,,1,,,70,0,
3357,note_on,45,0,3,,,,,,,,1,,,58,0,
3357,note_on,45,0,9,,,,,,,,3,,,65,0,
3360,note_on,0,0,3,,,,,,,,1,,,58,64,
3360,note_on,3,0,3,,,,,,,,1,,,70,64,
3360,note_on,3,0,1,,,,,,,,0,,,79,64,
3360,note_on,28,0,11,,,,,,,,3,,,51,85,
3360,note_on,3,0,2,,,,,,,,0,,,70,64,
3360,note_on,3,0,8,,,,,,,,3,,,79,85,
3360,note_on,28,0,10,,,,,,,,3,,,63,85,
3360,note_on,3,0,9,,,,,,,,3,,,67,85,
3380,note_on,20,0,10,,,,,,,,3,,,63,0,
3380,note_on,20,0,11,,,,,,,,3,,,51,0,
3405,note_on,45,0,8,,,,,,,,3,,,79,0,
3405,note_on,45,0,2,,,,,,,,0,,,70,0,
3405,note_on,45,0,9,,,,,,,,3,,,67,0,
3405,note_on,45,0,3,,,,,,,,1,,,58,0,
3405,note_on,0,0,3,,,,,,,,1,,,70,0,
3405,note_on,45,0,1,,,,,,,,0,,,79,0,
3408,note_on,3,0,2,,,,,,,,0,,,75,64,
3408,note_on,3,0,3,,,,,,,,1,,,65,64,
3408,note_on,28,0,10,,,,,,,,3,,,60,85,
3408,note_on,3,0,8,,,,,,,,3,,,81,85,
3408,note_on,3,0,9,,,,,,,,3,,,69,85,
3408,note_on,28,0,11,,,,,,,,3,,,48,85,
3408,note_on,3,0,1,,,,,,,,0,,,81,64,
3428,note_on,20,0,10,,,,,,,,3,,,60,0,
3428,note_on,20,0,11,,,,,,,,3,,,48,0,
3453,note_on,45,0,3,,,,,,,,1,,,65,0,
3453,note_on,45,0,9,,,,,,,,3,,,69,0,
3453,note_on,45,0,8,,,,,,,,3,,,81,0,
3453,note_on,45,0,2,,,,,,,,0,,,75,0,
3453,note_on,45,0,1,,,,,,,,0,,,81,0,
3456,note_on,3,0,2,,,,,,,,0,,,77,64,
3456,note_on,3,0,3,,,,,,,,1,,,70,64,
3456,note_on,0,0,3,,,,,,,,1,,,58,64,
3456,note_on,28,0,11,,,,,,,,3,,,50,85,
3456,note_on,28,0,10,,,,,,,,3,,,65,85,
3456,note_on,3,0,1,,,,,,,,0,,,82,64,
3456,note_on,3,0,8,,,,,,,,3,,,82,85,
3456,note_on,3,0,9,,,,,,,,3,,,70,85,
3495,note_on,39,0,2,,,,,,,,0,,,77,0,
3495,note_on,39,0,11,,,,,,,,3,,,50,0,
3495,note_on,39,0,10,,,,,,,,3,,,65,0,
3495,note_on,39,0,1,,,,,,,,0,,,82,0,
3501,note_on,45,0,9,,,,,,,,3,,,70,0,
3501,note_on,45,0,8,,,,,,,,3,,,82,0,
3504,note_on,3,0,9,,,,,,,,3,,,74,85,
3504,note_on,3,0,8,,,,,,,,3,,,86,85,
3527,note_on,23,0,9,,,,,,,,3,,,74,0,
3527,note_on,23,0,8,,,,,,,,3,,,86,0,
3528,note_on,1,0,8,,,,,,,,3,,,82,85,
3528,note_on,1,0,9,,,,,,,,3,,,70,85,
3545,note_on,0,0,3,,,,,,,,1,,,70,0,
3545,note_on,89,0,3,,,,,,,,1,,,58,0,
3551,note_on,23,0,9,,,,,,,,3,,,70,0,
3551,note_on,23,0,8,,,,,,,,3,,,82,0,
3552,note_on,57,0,10,,,,,,,,3,,,63,85,
3552,note_on,1,0,8,,,,,,,,3,,,79,85,
3552,note_on,57,0,2,,,,,,,,0,,,75,49,
3552,note_on,1,0,9,,,,,,,,3,,,67,85,
3552,note_on,0,0,3,,,,,,,,1,,,58,49,
3552,note_on,7,0,3,,,,,,,,1,,,70,49,
3552,note_on,57,0,11,,,,,,,,3,,,51,85,
3552,note_on,57,0,1,,,,,,,,0,,,79,49,
3591,note_on,39,0,10,,,,,,,,3,,,63,0,
3591,note_on,39,0,1,,,,,,,,0,,,79,0,
3591,note_on,39,0,2,,,,,,,,0,,,75,0,
3591,note_on,39,0,11,,,,,,,,3,,,51,0,
3597,note_on,45,0,9,,,,,,,,3,,,67,0,
3597,note_on,45,0,8,,,,,,,,3,,,79,0,
3600,note_on,3,0,9,,,,,,,,3,,,70,85,
3600,note_on,3,0,8,,,,,,,,3,,,82,85,
3623,note_on,23,0,9,,,,,,,,3,,,70,0,
3623,note_on,23,0,8,,,,,,,,3,,,82,0,
3624,note_on,1,0,9,,,,,,,,3,,,67,85,
3624,note_on,1,0,8,,,,,,,,3,,,79,85,
3641,note_on,89,0,3,,,,,,,,1,,,58,0,
3641,note_on,0,0,3,,,,,,,,1,,,70,0,
3647,note_on,23,0,9,,,,,,,,3,,,67,0,
3647,note_on,23,0,8,,,,,,,,3,,,79,0,
3648,note_on,1,0,9,,,,,,,,3,,,63,85,
3648,note_on,1,0,8,,,,,,,,3,,,75,85,
3693,note_on,45,0,8,,,,,,,,3,,,75,0,
3693,note_on,45,0,9,,,,,,,,3,,,63,0,
3696,note_on,3,0,9,,,,,,,,3,,,67,85,
3696,note_on,3,0,8,,,,,,,,3,,,79,85,
3719,note_on,23,0,9,,,,,,,,3,,,67,0,
3719,note_on,23,0,8,,,,,,,,3,,,79,0,
3720,note_on,1,0,9,,,,,,,,3,,,63,85,
3720,note_on,1,0,8,,,,,,,,3,,,75,85,
3743,note_on,23,0,9,,,,,,,,3,,,63,0,
3743,note_on,23,0,8,,,,,,,,3,,,75,0,
3744,note_on,1,0,9,,,,,,,,3,,,60,85,
3744,note_on,1,0,8,,,,,,,,3,,,72,85,
3789,note_on,45,0,8,,,,,,,,3,,,72,0,
3789,note_on,45,0,9,,,,,,,,3,,,60,0,
3792,note_on,3,0,8,,,,,,,,3,,,75,85,
3792,note_on,3,0,9,,,,,,,,3,,,63,85,
3815,note_on,23,0,8,,,,,,,,3,,,75,0,
3815,note_on,23,0,9,,,,,,,,3,,,63,0,
3816,note_on,1,0,8,,,,,,,,3,,,72,85,
3816,note_on,1,0,9,,,,,,,,3,,,60,85,
3839,note_on,23,0,9,,,,,,,,3,,,60,0,
3839,note_on,23,0,8,,,,,,,,3,,,72,0,
3840,note_on,1,0,8,,,,,,,,3,,,77,64,
3840,note_on,1,0,9,,,,,,,,3,,,58,64,
3840,note_on,249,0,11,,,,,,,,3,,,38,64,
3885,note_on,45,0,8,,,,,,,,3,,,77,0,
3888,note_on,3,0,8,,,,,,,,3,,,76,64,
3929,note_on,89,0,9,,,,,,,,3,,,58,0,
3929,note_on,89,0,11,,,,,,,,3,,,38,0,
3933,note_on,45,0,8,,,,,,,,3,,,76,0,
3936,note_on,345,0,10,,,,,,,,3,,,67,64,
3936,note_on,7,0,9,,,,,,,,3,,,70,64,
3936,note_on,7,0,11,,,,,,,,3,,,43,64,
3936,note_on,3,0,8,,,,,,,,3,,,75,64,
3981,note_on,45,0,8,,,,,,,,3,,,75,0,
3984,note_on,3,0,8,,,,,,,,3,,,74,64,
4025,note_on,89,0,11,,,,,,,,3,,,43,0,
4029,note_on,45,0,8,,,,,,,,3,,,74,0,
4032,note_on,7,0,11,,,,,,,,3,,,39,64,
4032,note_on,3,0,8,,,,,,,,3,,,72,64,
4044,note_on,12,0,8,,,,,,,,3,,,72,0,
4044,note_on,0,0,8,,,,,,,,3,,,74,64,
4056,note_on,12,0,8,,,,,,,,3,,,74,0,
4056,note_on,0,0,8,,,,,,,,3,,,72,64,
4068,note_on,12,0,8,,,,,,,,3,,,72,0,
4068,note_on,0,0,8,,,,,,,,3,,,74,64,
4080,note_on,12,0,8,,,,,,,,3,,,74,0,
4080,note_on,0,0,8,,,,,,,,3,,,72,64,
4092,note_on,12,0,8,,,,,,,,3,,,72,0,
4092,note_on,0,0,8,,,,,,,,3,,,74,64,
4104,note_on,12,0,8,,,,,,,,3,,,74,0,
4104,note_on,0,0,8,,,,,,,,3,,,72,64,
4113,note_on,177,0,10,,,,,,,,3,,,67,0,
4113,note_on,177,0,9,,,,,,,,3,,,70,0,
4116,note_on,12,0,8,,,,,,,,3,,,72,0,
4116,note_on,0,0,8,,,,,,,,3,,,74,64,
4121,note_on,89,0,11,,,,,,,,3,,,39,0,
4128,note_on,15,0,9,,,,,,,,3,,,69,64,
4128,note_on,15,0,10,,,,,,,,3,,,65,64,
4128,note_on,7,0,11,,,,,,,,3,,,41,64,
4128,note_on,12,0,8,,,,,,,,3,,,74,0,
4128,note_on,0,0,8,,,,,,,,3,,,72,64,
4140,note_on,12,0,8,,,,,,,,3,,,72,0,
4140,note_on,0,0,8,,,,,,,,3,,,74,64,
4152,note_on,0,0,8,,,,,,,,3,,,72,64,
4152,note_on,12,0,8,,,,,,,,3,,,74,0,
4164,note_on,12,0,8,,,,,,,,3,,,72,0,
4164,note_on,0,0,8,,,,,,,,3,,,74,64,
4173,note_on,45,0,10,,,,,,,,3,,,65,0,
4176,note_on,12,0,8,,,,,,,,3,,,74,0,
4176,note_on,0,0,8,,,,,,,,3,,,72,64,
4176,note_on,3,0,10,,,,,,,,3,,,63,64,
4188,note_on,12,0,8,,,,,,,,3,,,72,0,
4188,note_on,0,0,8,,,,,,,,3,,,74,64,
4200,note_on,12,0,8,,,,,,,,3,,,74,0,
4200,note_on,0,0,8,,,,,,,,3,,,72,64,
4209,note_on,9,0,8,,,,,,,,3,,,72,0,
4217,note_on,89,0,11,,,,,,,,3,,,41,0,
4217,note_on,89,0,9,,,,,,,,3,,,69,0,
4221,note_on,45,0,10,,,,,,,,3,,,63,0,
4224,note_on,3,0,10,,,,,,,,3,,,62,85,
4224,note_on,7,0,11,,,,,,,,3,,,34,85,
4224,note_on,0,0,3,,,,,,,,1,,,58,64,
4224,note_on,7,0,9,,,,,,,,3,,,70,85,
4224,note_on,633,0,2,,,,,,,,0,,,70,64,
4224,note_on,633,0,1,,,,,,,,0,,,82,64,
4224,note_on,15,0,8,,,,,,,,3,,,70,85,
4224,note_on,583,0,3,,,,,,,,1,,,70,64,
4247,note_on,23,0,9,,,,,,,,3,,,70,0,
4248,note_on,1,0,9,,,,,,,,3,,,65,85,
4269,note_on,45,0,11,,,,,,,,3,,,34,0,
4271,note_on,23,0,9,,,,,,,,3,,,65,0,
4272,note_on,1,0,9,,,,,,,,3,,,62,85,
4272,note_on,3,0,11,,,,,,,,3,,,34,85,
4295,note_on,23,0,9,,,,,,,,3,,,62,0,
4296,note_on,1,0,9,,,,,,,,3,,,65,85,
4313,note_on,89,0,2,,,,,,,,0,,,70,0,
4313,note_on,89,0,8,,,,,,,,3,,,70,0,
4313,note_on,89,0,10,,,,,,,,3,,,62,0,
4317,note_on,45,0,11,,,,,,,,3,,,34,0,
4319,note_on,23,0,9,,,,,,,,3,,,65,0,
4320,note_on,7,0,2,,,,,,,,0,,,74,64,
4320,note_on,7,0,10,,,,,,,,3,,,58,85,
4320,note_on,7,0,8,,,,,,,,3,,,74,85,
4320,note_on,3,0,11,,,,,,,,3,,,34,85,
4320,note_on,1,0,9,,,,,,,,3,,,58,85,
4340,note_on,20,0,9,,,,,,,,3,,,58,0,
4340,note_on,20,0,10,,,,,,,,3,,,58,0,
4340,note_on,20,0,2,,,,,,,,0,,,74,0,
4340,note_on,20,0,8,,,,,,,,3,,,74,0,
4365,note_on,45,0,11,,,,,,,,3,,,34,0,
4368,note_on,28,0,9,,,,,,,,3,,,58,85,
4368,note_on,28,0,10,,,,,,,,3,,,58,85,
4368,note_on,3,0,11,,,,,,,,3,,,34,85,
4368,note_on,28,0,2,,,,,,,,0,,,74,64,
4368,note_on,28,0,8,,,,,,,,3,,,74,85,
4388,note_on,20,0,10,,,,,,,,3,,,58,0,
4388,note_on,20,0,8,,,,,,,,3,,,74,0,
4388,note_on,20,0,9,,,,,,,,3,,,58,0,
4388,note_on,20,0,2,,,,,,,,0,,,74,0,
4413,note_on,45,0,11,,,,,,,,3,,,34,0,
4416,note_on,3,0,11,,,,,,,,3,,,34,85,
4416,note_on,28,0,9,,,,,,,,3,,,59,85,
4416,note_on,28,0,10,,,,,,,,3,,,59,85,
4416,note_on,28,0,2,,,,,,,,0,,,74,64,
4416,note_on,28,0,8,,,,,,,,3,,,74,85,
4461,note_on,45,0,8,,,,,,,,3,,,74,0,
4461,note_on,45,0,9,,,,,,,,3,,,59,0,
4461,note_on,45,0,10,,,,,,,,3,,,59,0,
4461,note_on,45,0,2,,,,,,,,0,,,74,0,
4461,note_on,45,0,11,,,,,,,,3,,,34,0,
4464,note_on,3,0,10,,,,,,,,3,,,60,85,
4464,note_on,3,0,8,,,,,,,,3,,,75,85,
4464,note_on,3,0,9,,,,,,,,3,,,60,85,
4464,note_on,3,0,11,,,,,,,,3,,,34,85,
4464,note_on,3,0,2,,,,,,,,0,,,75,64,
4509,note_on,45,0,2,,,,,,,,0,,,75,0,
4509,note_on,45,0,10,,,,,,,,3,,,60,0,
4509,note_on,45,0,8,,,,,,,,3,,,75,0,
4509,note_on,45,0,9,,,,,,,,3,,,60,0,
4509,note_on,45,0,11,,,,,,,,3,,,34,0,
4512,note_on,3,0,9,,,,,,,,3,,,60,85,
4512,note_on,3,0,2,,,,,,,,0,,,75,64,
4512,note_on,3,0,8,,,,,,,,3,,,75,85,
4512,note_on,3,0,11,,,,,,,,3,,,34,85,
4512,note_on,3,0,10,,,,,,,,3,,,60,85,
4532,note_on,20,0,10,,,,,,,,3,,,60,0,
4532,note_on,20,0,2,,,,,,,,0,,,75,0,
4532,note_on,20,0,9,,,,,,,,3,,,60,0,
4532,note_on,20,0,8,,,,,,,,3,,,75,0,
4557,note_on,45,0,11,,,,,,,,3,,,34,0,
4560,note_on,28,0,2,,,,,,,,0,,,75,64,
4560,note_on,28,0,10,,,,,,,,3,,,60,85,
4560,note_on,3,0,11,,,,,,,,3,,,34,85,
4560,note_on,28,0,9,,,,,,,,3,,,60,85,
4560,note_on,28,0,8,,,,,,,,3,,,75,85,
4580,note_on,20,0,9,,,,,,,,3,,,60,0,
4580,note_on,20,0,10,,,,,,,,3,,,60,0,
4580,note_on,20,0,2,,,,,,,,0,,,75,0,
4580,note_on,20,0,8,,,,,,,,3,,,75,0,
4605,note_on,45,0,11,,,,,,,,3,,,34,0,
4608,note_on,3,0,11,,,,,,,,3,,,34,85,
4608,note_on,28,0,9,,,,,,,,3,,,61,85,
4608,note_on,28,0,10,,,,,,,,3,,,61,85,
4608,note_on,28,0,8,,,,,,,,3,,,76,85,
4608,note_on,28,0,2,,,,,,,,0,,,76,64,
4653,note_on,45,0,11,,,,,,,,3,,,34,0,
4653,note_on,45,0,2,,,,,,,,0,,,76,0,
4653,note_on,45,0,8,,,,,,,,3,,,76,0,
4653,note_on,45,0,10,,,,,,,,3,,,61,0,
4653,note_on,45,0,9,,,,,,,,3,,,61,0,
4656,note_on,3,0,2,,,,,,,,0,,,77,64,
4656,note_on,3,0,10,,,,,,,,3,,,62,85,
4656,note_on,3,0,11,,,,,,,,3,,,34,85,
4656,note_on,3,0,9,,,,,,,,3,,,62,85,
4656,note_on,3,0,8,,,,,,,,3,,,77,85,
4701,note_on,45,0,2,,,,,,,,0,,,77,0,
4701,note_on,45,0,9,,,,,,,,3,,,62,0,
4701,note_on,45,0,10,,,,,,,,3,,,62,0,
4701,note_on,45,0,11,,,,,,,,3,,,34,0,
4701,note_on,45,0,8,,,,,,,,3,,,77,0,
4704,note_on,3,0,8,,,,,,,,3,,,77,85,
4704,note_on,3,0,10,,,,,,,,3,,,62,85,
4704,note_on,3,0,9,,,,,,,,3,,,62,85,
4704,note_on,3,0,2,,,,,,,,0,,,77,64,
4704,note_on,3,0,11,,,,,,,,3,,,34,85,
4724,note_on,20,0,10,,,,,,,,3,,,62,0,
4724,note_on,20,0,9,,,,,,,,3,,,62,0,
4724,note_on,20,0,8,,,,,,,,3,,,77,0,
4724,note_on,20,0,2,,,,,,,,0,,,77,0,
4749,note_on,45,0,11,,,,,,,,3,,,34,0,
4752,note_on,28,0,2,,,,,,,,0,,,77,64,
4752,note_on,28,0,10,,,,,,,,3,,,62,85,
4752,note_on,28,0,9,,,,,,,,3,,,62,85,
4752,note_on,28,0,8,,,,,,,,3,,,77,85,
4752,note_on,3,0,11,,,,,,,,3,,,34,85,
4772,note_on,20,0,10,,,,,,,,3,,,62,0,
4772,note_on,20,0,8,,,,,,,,3,,,77,0,
4772,note_on,20,0,2,,,,,,,,0,,,77,0,
4772,note_on,20,0,9,,,,,,,,3,,,62,0,
4797,note_on,45,0,11,,,,,,,,3,,,34,0,
4800,note_on,3,0,11,,,,,,,,3,,,34,85,
4800,note_on,28,0,9,,,,,,,,3,,,62,85,
4800,note_on,28,0,2,,,,,,,,0,,,78,64,
4800,note_on,28,0,10,,,,,,,,3,,,62,85,
4800,note_on,28,0,8,,,,,,,,3,,,78,85,
4845,note_on,45,0,2,,,,,,,,0,,,78,0,
4845,note_on,45,0,10,,,,,,,,3,,,62,0,
4845,note_on,45,0,8,,,,,,,,3,,,78,0,
4845,note_on,45,0,9,,,,,,,,3,,,62,0,
4845,note_on,45,0,11,,,,,,,,3,,,34,0,
4848,note_on,3,0,8,,,,,,,,3,,,79,85,
4848,note_on,3,0,10,,,,,,,,3,,,63,85,
4848,note_on,3,0,11,,,,,,,,3,,,34,85,
4848,note_on,3,0,9,,,,,,,,3,,,63,85,
4848,note_on,3,0,2,,,,,,,,0,,,79,64,
4873,note_on,649,0,1,,,,,,,,0,,,82,0,
4893,note_on,45,0,11,,,,,,,,3,,,34,0,
4893,note_on,45,0,9,,,,,,,,3,,,63,0,
4893,note_on,45,0,2,,,,,,,,0,,,79,0,
4893,note_on,45,0,8,,,,,,,,3,,,79,0,
4893,note_on,45,0,10,,,,,,,,3,,,63,0,
4896,note_on,3,0,8,,,,,,,,3,,,79,85,
4896,note_on,3,0,11,,,,,,,,3,,,34,85,
4896,note_on,3,0,9,,,,,,,,3,,,63,85,
