tick,type,key,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
38159,note_on,,59,0,1,,,,,,,,0,,69,0
38160,note_on,,1,0,1,,,,,,,,0,,71,100
38160,note_on,,1,0,2,,,,,,,,1,,48,95
38175,note_on,,15,0,1,,,,,,,,0,,69,100
38175,note_on,,0,0,1,,,,,,,,0,,71,0
38190,note_on,,15,0,1,,,,,,,,0,,71,100
38190,note_on,,0,0,1,,,,,,,,0,,69,0
38205,note_on,,15,0,1,,,,,,,,0,,69,100
38205,note_on,,0,0,1,,,,,,,,0,,71,0
38220,note_on,,15,0,1,,,,,,,,0,,71,100
38220,note_on,,0,0,1,,,,,,,,0,,69,0
38235,note_on,,15,0,1,,,,,,,,0,,69,100
38235,note_on,,0,0,1,,,,,,,,0,,71,0
38250,note_on,,15,0,1,,,,,,,,0,,71,100
38250,note_on,,0,0,1,,,,,,,,0,,69,0
38265,note_on,,15,0,1,,,,,,,,0,,69,100
38265,note_on,,0,0,1,,,,,,,,0,,71,0
38279,note_on,,119,0,2,,,,,,,,1,,48,0
38280,note_on,,15,0,1,,,,,,,,0,,71,100
38280,note_on,,0,0,1,,,,,,,,0,,69,0
38280,note_on,,0,0,2,,,,,,,,1,,50,95
38280,set_tempo,,38280,1,0,500000,,,,,,,,,,
38280,note_on,,1,0,2,,,,,,,,1,,54,95
38286,set_tempo,,6,1,0,504201,,,,,,,,,,
38292,set_tempo,,6,1,0,508474,,,,,,,,,,
38295,note_on,,0,0,1,,,,,,,,0,,71,0
38295,note_on,,15,0,1,,,,,,,,0,,69,100
38298,set_tempo,,6,1,0,512820,,,,,,,,,,
38304,set_tempo,,6,1,0,517241,,,,,,,,,,
38310,note_on,,0,0,1,,,,,,,,0,,69,0
38310,set_tempo,,6,1,0,521739,,,,,,,,,,
38310,note_on,,15,0,1,,,,,,,,0,,71,100
38316,set_tempo,,6,1,0,526315,,,,,,,,,,
38322,set_tempo,,6,1,0,530973,,,,,,,,,,
38325,note_on,,0,0,1,,,,,,,,0,,71,0
38325,note_on,,15,0,1,,,,,,,,0,,69,100
38328,set_tempo,,6,1,0,535714,,,,,,,,,,
38334,set_tempo,,6,1,0,540540,,,,,,,,,,
38340,set_tempo,,6,1,0,545454,,,,,,,,,,
38340,note_on,,0,0,1,,,,,,,,0,,69,0
38340,note_on,,15,0,1,,,,,,,,0,,67,100
38346,set_tempo,,6,1,0,550458,,,,,,,,,,
38352,set_tempo,,6,1,0,555555,,,,,,,,,,
38358,set_tempo,,6,1,0,560747,,,,,,,,,,
38364,set_tempo,,6,1,0,566037,,,,,,,,,,
38370,set_tempo,,6,1,0,571428,,,,,,,,,,
38370,note_on,,0,0,1,,,,,,,,0,,67,0
38370,note_on,,30,0,1,,,,,,,,0,,69,100
38376,set_tempo,,6,1,0,576923,,,,,,,,,,
38382,set_tempo,,6,1,0,582524,,,,,,,,,,
38388,set_tempo,,6,1,0,588235,,,,,,,,,,
38394,set_tempo,,6,1,0,594059,,,,,,,,,,
38399,note_on,,119,0,2,,,,,,,,1,,50,0
38399,note_on,,0,0,2,,,,,,,,1,,54,0
38400,end_of_track,,0,1,0,,,,,,,,,,,
38400,note_on,,0,0,2,,,,,,,,1,,43,95
38400,set_tempo,,6,1,0,600000,,,,,,,,,,
38400,note_on,,0,0,1,,,,,,,,0,,69,0
38400,note_on,,30,0,1,,,,,,,,0,,67,100
38400,note_on,,1,0,2,,,,,,,,1,,55,95
38639,note_on,,239,0,2,,,,,,,,1,,43,0
38639,note_on,,239,0,1,,,,,,,,0,,67,0
38639,end_of_track,,0,1,1,,,,,,,,,,,
38639,note_on,,0,0,2,,,,,,,,1,,55,0
38639,end_of_track,,0,1,2,,,,,,,,,,,
