tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,pitch
30240,note_on,0,0,1,,,,,,,,,0,,63,42,
30345,set_tempo,225,1,0,,,,,,324324,,,,,,,
30480,note_off,240,0,1,,,,,,,,,0,,63,0,
30480,note_on,0,0,1,,,,,,,,,0,,65,44,
30720,note_off,480,0,4,,,,,,,,,3,,51,0,
30720,note_on,0,0,1,,,,,,,,,0,,67,47,
30720,note_off,240,0,1,,,,,,,,,0,,65,0,
30960,note_on,0,0,1,,,,,,,,,0,,68,49,
30960,note_off,240,0,1,,,,,,,,,0,,67,0,
31200,note_on,0,0,1,,,,,,,,,0,,70,51,
31200,note_off,240,0,1,,,,,,,,,0,,68,0,
31440,note_off,240,0,1,,,,,,,,,0,,70,0,
31440,note_on,0,0,1,,,,,,,,,0,,72,53,
31680,note_off,240,0,1,,,,,,,,,0,,72,0,
31680,note_on,0,0,1,,,,,,,,,0,,74,55,
31920,note_on,0,0,1,,,,,,,,,0,,75,57,
31920,note_off,240,0,1,,,,,,,,,0,,74,0,
32160,note_off,240,0,1,,,,,,,,,0,,75,0,
32160,note_on,0,0,1,,,,,,,,,0,,77,60,
32400,note_off,240,0,1,,,,,,,,,0,,77,0,
32400,note_on,0,0,1,,,,,,,,,0,,79,62,
32400,note_on,1680,0,4,,,,,,,,,3,,63,63,
32640,note_off,240,0,4,,,,,,,,,3,,63,0,
32640,note_off,240,0,1,,,,,,,,,0,,79,0,
32640,note_on,0,0,1,,,,,,,,,0,,80,64,
32640,note_on,0,0,4,,,,,,,,,3,,65,65,
32880,note_off,240,0,4,,,,,,,,,3,,65,0,
32880,note_on,0,0,4,,,,,,,,,3,,67,67,
32880,note_off,240,0,1,,,,,,,,,0,,80,0,
32880,note_on,0,0,1,,,,,,,,,0,,82,66,
33120,note_on,0,0,4,,,,,,,,,3,,65,73,
33120,note_on,0,0,1,,,,,,,,,0,,80,71,
33120,note_off,240,0,4,,,,,,,,,3,,67,0,
33120,note_off,240,0,1,,,,,,,,,0,,82,0,
33360,note_off,240,0,4,,,,,,,,,3,,65,0,
33360,note_on,0,0,1,,,,,,,,,0,,79,69,
33360,note_on,0,0,4,,,,,,,,,3,,63,71,
33360,note_off,240,0,1,,,,,,,,,0,,80,0,
33600,note_off,240,0,1,,,,,,,,,0,,79,0,
33600,note_off,240,0,4,,,,,,,,,3,,63,0,
33600,note_on,0,0,4,,,,,,,,,3,,62,68,
33600,note_on,0,0,1,,,,,,,,,0,,77,67,
33840,note_off,240,0,4,,,,,,,,,3,,62,0,
33840,note_on,0,0,4,,,,,,,,,3,,60,66,
33840,note_off,240,0,1,,,,,,,,,0,,77,0,
33840,note_on,0,0,1,,,,,,,,,0,,75,65,
34080,note_off,240,0,4,,,,,,,,,3,,60,0,
34080,note_on,0,0,4,,,,,,,,,3,,58,64,
34080,note_off,240,0,1,,,,,,,,,0,,75,0,
34080,note_on,0,0,1,,,,,,,,,0,,74,63,
34320,note_on,0,0,1,,,,,,,,,0,,72,61,
34320,note_on,0,0,4,,,,,,,,,3,,56,61,
34320,note_off,240,0,1,,,,,,,,,0,,74,0,
34320,note_off,240,0,4,,,,,,,,,3,,58,0,
34560,note_off,240,0,1,,,,,,,,,0,,72,0,
34560,note_on,0,0,1,,,,,,,,,0,,70,58,
34560,note_on,0,0,4,,,,,,,,,3,,55,59,
34560,note_off,240,0,4,,,,,,,,,3,,56,0,
34800,note_off,240,0,1,,,,,,,,,0,,70,0,
34800,note_off,240,0,4,,,,,,,,,3,,55,0,
34800,note_on,0,0,1,,,,,,,,,0,,72,56,
34800,note_on,0,0,4,,,,,,,,,3,,56,56,
35040,note_on,0,0,1,,,,,,,,,0,,70,54,
35040,note_off,240,0,4,,,,,,,,,3,,56,0,
35040,note_on,0,0,4,,,,,,,,,3,,55,54,
35040,note_off,240,0,1,,,,,,,,,0,,72,0,
35280,note_off,240,0,1,,,,,,,,,0,,70,0,
35280,note_off,240,0,4,,,,,,,,,3,,55,0,
35280,note_on,0,0,4,,,,,,,,,3,,53,52,
35280,note_on,0,0,1,,,,,,,,,0,,68,52,
35520,note_off,240,0,4,,,,,,,,,3,,53,0,
35520,note_on,0,0,4,,,,,,,,,3,,51,49,
35520,note_off,240,0,1,,,,,,,,,0,,68,0,
35520,note_on,0,0,1,,,,,,,,,0,,67,50,
35760,note_on,0,0,4,,,,,,,,,3,,50,47,
35760,note_off,240,0,4,,,,,,,,,3,,51,0,
35760,note_off,240,0,1,,,,,,,,,0,,67,0,
35760,note_on,0,0,1,,,,,,,,,0,,65,48,
35760,set_tempo,5415,1,0,,,,,,327868,,,,,,,
35880,set_tempo,120,1,0,,,,,,331491,,,,,,,
36000,note_off,240,0,4,,,,,,,,,3,,50,0,
36000,note_on,0,0,4,,,,,,,,,3,,37,92,
36000,note_on,0,0,4,,,,,,,,,3,,49,92,
36000,note_on,0,0,1,,,,,,,,,0,,67,90,
36000,note_off,240,0,1,,,,,,,,,0,,65,0,
36000,note_on,11040,0,2,,,,,,,,,1,,58,90,
36000,note_on,0,0,2,,,,,,,,,1,,63,90,
36000,note_on,0,0,2,,,,,,,,,1,,55,90,
36000,set_tempo,120,1,0,,,,,,324324,,,,,,,
36000,note_on,0,0,4,,,,,,,,,3,,39,92,
37440,note_on,0,0,2,,,,,,,,,1,,55,58,
37440,note_on,0,0,2,,,,,,,,,1,,58,58,
37440,note_off,1440,0,1,,,,,,,,,0,,67,0,
37440,note_on,0,0,1,,,,,,,,,0,,63,58,
37440,note_off,1440,0,2,,,,,,,,,1,,55,0,
37440,note_off,0,0,2,,,,,,,,,1,,58,0,
37440,note_off,0,0,2,,,,,,,,,1,,63,0,
37920,note_off,480,0,2,,,,,,,,,1,,58,0,
37920,note_off,0,0,4,,,,,,,,,3,,49,0,
37920,note_off,0,0,4,,,,,,,,,3,,39,0,
37920,note_off,480,0,1,,,,,,,,,0,,63,0,
37920,note_off,1920,0,4,,,,,,,,,3,,37,0,
37920,note_off,0,0,2,,,,,,,,,1,,55,0,
38640,note_on,720,0,1,,,,,,,,,0,,79,49,
38640,note_on,0,0,4,,,,,,,,,3,,61,53,
38640,note_on,720,0,4,,,,,,,,,3,,63,53,
38640,note_on,720,0,2,,,,,,,,,1,,67,49,
38796,note_off,156,0,2,,,,,,,,,1,,67,0,
38796,note_off,156,0,4,,,,,,,,,3,,61,0,
38796,note_off,156,0,1,,,,,,,,,0,,79,0,
38796,note_off,0,0,4,,,,,,,,,3,,63,0,
38880,note_on,84,0,2,,,,,,,,,1,,68,48,
38880,note_on,84,0,1,,,,,,,,,0,,80,48,
38880,note_on,0,0,4,,,,,,,,,3,,63,52,
38880,note_on,84,0,4,,,,,,,,,3,,60,52,
39120,note_off,240,0,1,,,,,,,,,0,,80,0,
39120,note_off,0,0,4,,,,,,,,,3,,60,0,
39120,note_off,240,0,4,,,,,,,,,3,,63,0,
39120,note_off,240,0,2,,,,,,,,,1,,68,0,
39360,note_on,240,0,1,,,,,,,,,0,,80,46,
39360,note_on,240,0,2,,,,,,,,,1,,68,46,
39360,note_on,0,0,4,,,,,,,,,3,,63,49,
39360,note_on,240,0,4,,,,,,,,,3,,60,49,
39516,note_off,156,0,2,,,,,,,,,1,,68,0,
39516,note_off,0,0,4,,,,,,,,,3,,60,0,
39516,note_off,156,0,1,,,,,,,,,0,,80,0,
39516,note_off,156,0,4,,,,,,,,,3,,63,0,
39600,note_on,0,0,4,,,,,,,,,3,,63,48,
39600,note_on,84,0,1,,,,,,,,,0,,80,45,
39600,note_on,84,0,2,,,,,,,,,1,,68,45,
39600,note_on,84,0,4,,,,,,,,,3,,60,48,
39840,note_off,240,0,1,,,,,,,,,0,,80,0,
39840,note_off,0,0,4,,,,,,,,,3,,60,0,
39840,note_off,240,0,4,,,,,,,,,3,,63,0,
39840,note_off,240,0,2,,,,,,,,,1,,68,0,
40080,note_on,0,0,4,,,,,,,,,3,,63,45,
40080,note_on,240,0,2,,,,,,,,,1,,72,43,
40080,note_on,240,0,4,,,,,,,,,3,,60,45,
40080,note_on,0,0,4,,,,,,,,,3,,68,45,
40080,note_on,240,0,1,,,,,,,,,0,,84,43,
40236,note_off,0,0,4,,,,,,,,,3,,63,0,
40236,note_off,0,0,4,,,,,,,,,3,,60,0,
40236,note_off,156,0,2,,,,,,,,,1,,72,0,
40236,note_off,156,0,4,,,,,,,,,3,,68,0,
40236,note_off,156,0,1,,,,,,,,,0,,84,0,
40290,set_tempo,4290,1,0,,,,,,327868,,,,,,,
40320,note_on,84,0,4,,,,,,,,,3,,60,44,
40320,note_on,0,0,4,,,,,,,,,3,,68,44,
40320,note_on,84,0,2,,,,,,,,,1,,75,42,
40320,note_on,84,0,1,,,,,,,,,0,,87,42,
40320,note_on,0,0,4,,,,,,,,,3,,63,44,
40560,note_off,0,0,4,,,,,,,,,3,,68,0,
40560,note_off,240,0,4,,,,,,,,,3,,63,0,
40560,note_off,0,0,4,,,,,,,,,3,,60,0,
40560,note_off,240,0,2,,,,,,,,,1,,75,0,
40560,note_off,240,0,1,,,,,,,,,0,,87,0,
41760,note_on,0,0,4,,,,,,,,,3,,39,98,
41760,note_on,1200,0,2,,,,,,,,,1,,60,101,
41760,note_on,0,0,2,,,,,,,,,1,,66,101,
41760,note_on,0,0,2,,,,,,,,,1,,57,101,
41760,note_on,1200,0,1,,,,,,,,,0,,69,101,
41760,note_on,1200,0,4,,,,,,,,,3,,51,98,
41760,set_tempo,1470,1,0,,,,,,324324,,,,,,,
43200,note_on,0,0,1,,,,,,,,,0,,66,68,
43200,note_off,1440,0,1,,,,,,,,,0,,69,0,
43200,note_off,0,0,2,,,,,,,,,1,,66,0,
43200,note_off,1440,0,2,,,,,,,,,1,,57,0,
43200,note_off,0,0,2,,,,,,,,,1,,60,0,
43200,note_on,0,0,2,,,,,,,,,1,,57,67,
43200,note_on,0,0,2,,,,,,,,,1,,60,67,
43512,note_off,312,0,1,,,,,,,,,0,,66,0,
43512,note_off,312,0,2,,,,,,,,,1,,60,0,
43512,note_off,0,0,2,,,,,,,,,1,,57,0,
43680,note_off,1920,0,4,,,,,,,,,3,,39,0,
43680,note_off,0,0,4,,,,,,,,,3,,51,0,
44400,note_on,888,0,2,,,,,,,,,1,,69,52,
44400,note_on,888,0,1,,,,,,,,,0,,81,52,
44400,note_on,0,0,4,,,,,,,,,3,,66,57,
44400,note_on,720,0,4,,,,,,,,,3,,63,57,
44556,note_off,156,0,1,,,,,,,,,0,,81,0,
44556,note_off,156,0,2,,,,,,,,,1,,69,0,
44640,note_on,84,0,2,,,,,,,,,1,,70,51,
44640,note_on,0,0,4,,,,,,,,,3,,65,56,
44640,note_on,0,0,4,,,,,,,,,3,,61,56,
44640,note_off,0,0,4,,,,,,,,,3,,63,0,
44640,note_off,240,0,4,,,,,,,,,3,,66,0,
44640,note_on,84,0,1,,,,,,,,,0,,82,51,
44880,note_off,240,0,2,,,,,,,,,1,,70,0,
44880,note_off,240,0,4,,,,,,,,,3,,65,0,
44880,note_off,0,0,4,,,,,,,,,3,,61,0,
44880,note_off,240,0,1,,,,,,,,,0,,82,0,
45120,note_on,240,0,1,,,,,,,,,0,,82,50,
45120,note_on,240,0,2,,,,,,,,,1,,70,50,
45120,note_on,240,0,4,,,,,,,,,3,,61,54,
45120,note_on,0,0,4,,,,,,,,,3,,65,54,
45276,note_off,156,0,2,,,,,,,,,1,,70,0,
45276,note_off,156,0,1,,,,,,,,,0,,82,0,
45276,note_off,156,0,4,,,,,,,,,3,,65,0,
45276,note_off,0,0,4,,,,,,,,,3,,61,0,
45360,note_on,84,0,2,,,,,,,,,1,,70,49,
45360,note_on,0,0,4,,,,,,,,,3,,65,53,
45360,note_on,84,0,4,,,,,,,,,3,,61,53,
45360,note_on,84,0,1,,,,,,,,,0,,82,49,
45600,note_off,240,0,2,,,,,,,,,1,,70,0,
45600,note_off,240,0,1,,,,,,,,,0,,82,0,
45600,note_off,240,0,4,,,,,,,,,3,,65,0,
45600,note_off,0,0,4,,,,,,,,,3,,61,0,
45840,note_on,240,0,4,,,,,,,,,3,,61,51,
45840,note_on,0,0,4,,,,,,,,,3,,65,51,
45840,note_on,0,0,4,,,,,,,,,3,,70,51,
45840,note_on,240,0,2,,,,,,,,,1,,73,47,
45840,note_on,240,0,1,,,,,,,,,0,,85,47,
45996,note_off,156,0,2,,,,,,,,,1,,73,0,
45996,note_off,156,0,1,,,,,,,,,0,,85,0,
45996,note_off,0,0,4,,,,,,,,,3,,61,0,
45996,note_off,156,0,4,,,,,,,,,3,,70,0,
45996,note_off,0,0,4,,,,,,,,,3,,65,0,
46035,set_tempo,4275,1,0,,,,,,327868,,,,,,,
46080,note_on,0,0,4,,,,,,,,,3,,70,50,
46080,note_on,0,0,4,,,,,,,,,3,,61,50,
46080,note_on,84,0,4,,,,,,,,,3,,65,50,
46080,note_on,84,0,1,,,,,,,,,0,,89,46,
46080,note_on,84,0,2,,,,,,,,,1,,77,46,
46320,note_off,0,0,4,,,,,,,,,3,,61,0,
46320,note_off,240,0,4,,,,,,,,,3,,70,0,
46320,note_off,0,0,4,,,,,,,,,3,,65,0,
46320,note_off,240,0,2,,,,,,,,,1,,77,0,
46320,note_off,240,0,1,,,,,,,,,0,,89,0,
47280,set_tempo,1245,1,0,,,,,,335195,,,,,,,
47520,note_on,1200,0,1,,,,,,,,,0,,85,90,
47520,note_on,0,0,2,,,,,,,,,1,,76,90,
47520,set_tempo,240,1,0,,,,,,331491,,,,,,,
47520,note_on,0,0,4,,,,,,,,,3,,42,94,
47520,note_on,1200,0,4,,,,,,,,,3,,54,94,
47520,note_on,1200,0,2,,,,,,,,,1,,73,90,
48960,note_off,0,0,4,,,,,,,,,3,,54,0,
48960,note_on,0,0,2,,,,,,,,,1,,70,85,
48960,note_on,0,0,2,,,,,,,,,1,,76,85,
48960,set_tempo,1440,1,0,,,,,,337078,,,,,,,
48960,note_off,1440,0,4,,,,,,,,,3,,42,0,
48960,note_on,0,0,4,,,,,,,,,3,,66,86,
48960,note_on,0,0,4,,,,,,,,,3,,54,86,
48960,note_off,0,0,2,,,,,,,,,1,,73,0,
48960,note_off,1440,0,2,,,,,,,,,1,,76,0,
48960,note_off,1440,0,1,,,,,,,,,0,,85,0,
48960,note_on,0,0,1,,,,,,,,,0,,82,85,
50400,note_on,0,0,4,,,,,,,,,3,,65,78,
50400,note_off,1440,0,2,,,,,,,,,1,,76,0,
50400,note_off,0,0,2,,,,,,,,,1,,70,0,
50400,note_off,1440,0,1,,,,,,,,,0,,82,0,
50400,note_on,0,0,1,,,,,,,,,0,,81,80,
50400,note_off,0,0,4,,,,,,,,,3,,66,0,
50400,note_off,1440,0,4,,,,,,,,,3,,54,0,
50400,set_tempo,1440,1,0,,,,,,324324,,,,,,,
50400,note_on,0,0,4,,,,,,,,,3,,53,78,
50880,note_on,0,0,4,,,,,,,,,3,,60,57,
50880,note_off,480,0,4,,,,,,,,,3,,65,0,
50880,note_on,0,0,1,,,,,,,,,0,,84,59,
50880,note_off,480,0,1,,,,,,,,,0,,81,0,
51120,note_on,0,0,4,,,,,,,,,3,,65,57,
51120,note_off,240,0,4,,,,,,,,,3,,60,0,
51120,note_on,0,0,1,,,,,,,,,0,,77,59,
51120,note_off,240,0,1,,,,,,,,,0,,84,0,
51600,note_off,480,0,1,,,,,,,,,0,,77,0,
51600,note_on,0,0,4,,,,,,,,,3,,63,57,
51600,note_off,480,0,4,,,,,,,,,3,,65,0,
51600,note_on,0,0,1,,,,,,,,,0,,81,58,
51840,note_on,0,0,1,,,,,,,,,0,,82,58,
51840,note_off,240,0,1,,,,,,,,,0,,81,0,
51840,note_off,240,0,4,,,,,,,,,3,,63,0,
51840,note_on,0,0,4,,,,,,,,,3,,61,57,
52320,note_off,480,0,1,,,,,,,,,0,,82,0,
52320,note_off,480,0,4,,,,,,,,,3,,61,0,
52320,note_on,0,0,1,,,,,,,,,0,,85,58,
52320,note_on,0,0,4,,,,,,,,,3,,58,56,
52560,note_on,0,0,4,,,,,,,,,3,,61,56,
52560,note_off,240,0,1,,,,,,,,,0,,85,0,
52560,note_on,0,0,1,,,,,,,,,0,,77,58,
52560,note_off,240,0,4,,,,,,,,,3,,58,0,
53040,note_on,0,0,1,,,,,,,,,0,,82,57,
53040,note_off,480,0,1,,,,,,,,,0,,77,0,
53040,note_on,0,0,4,,,,,,,,,3,,64,56,
53040,note_off,480,0,4,,,,,,,,,3,,61,0,
53240,set_tempo,2840,1,0,,,,,,327868,,,,,,,
53280,note_on,0,0,4,,,,,,,,,3,,53,68,
53280,note_on,0,0,4,,,,,,,,,3,,65,68,
53280,note_off,0,0,4,,,,,,,,,3,,53,0,
53280,note_off,240,0,4,,,,,,,,,3,,64,0,
53280,set_tempo,40,1,0,,,,,,324324,,,,,,,
53280,note_on,0,0,1,,,,,,,,,0,,81,71,
53280,note_off,240,0,1,,,,,,,,,0,,82,0,
53760,note_off,480,0,4,,,,,,,,,3,,65,0,
53760,note_on,0,0,1,,,,,,,,,0,,84,57,
53760,note_off,480,0,1,,,,,,,,,0,,81,0,
53760,note_on,0,0,4,,,,,,,,,3,,60,56,
54000,note_on,0,0,4,,,,,,,,,3,,65,56,
54000,note_off,240,0,1,,,,,,,,,0,,84,0,
54000,note_on,0,0,1,,,,,,,,,0,,81,57,
54000,note_off,240,0,4,,,,,,,,,3,,60,0,
54480,note_off,480,0,4,,,,,,,,,3,,65,0,
54480,note_off,480,0,1,,,,,,,,,0,,81,0,
54480,note_on,0,0,1,,,,,,,,,0,,77,57,
54480,note_on,0,0,4,,,,,,,,,3,,63,55,
54720,note_on,0,0,4,,,,,,,,,3,,61,55,
54720,note_on,0,0,1,,,,,,,,,0,,82,56,
54720,note_off,240,0,1,,,,,,,,,0,,77,0,
54720,note_off,240,0,4,,,,,,,,,3,,63,0,
55200,note_off,480,0,1,,,,,,,,,0,,82,0,
55200,note_on,0,0,4,,,,,,,,,3,,58,55,
55200,note_off,480,0,4,,,,,,,,,3,,61,0,
55200,note_on,0,0,1,,,,,,,,,0,,85,56,
55440,note_on,0,0,4,,,,,,,,,3,,61,55,
55440,note_off,240,0,4,,,,,,,,,3,,58,0,
55440,note_on,0,0,1,,,,,,,,,0,,77,56,
55440,note_off,240,0,1,,,,,,,,,0,,85,0,
55920,note_on,0,0,4,,,,,,,,,3,,64,55,
55920,note_on,0,0,1,,,,,,,,,0,,82,56,
55920,note_off,480,0,1,,,,,,,,,0,,77,0,
55920,note_off,480,0,4,,,,,,,,,3,,61,0,
56100,set_tempo,2820,1,0,,,,,,327868,,,,,,,
56160,note_on,0,0,4,,,,,,,,,3,,53,55,
56160,note_on,0,0,1,,,,,,,,,0,,81,55,
56160,note_off,240,0,4,,,,,,,,,3,,64,0,
56160,note_off,0,0,4,,,,,,,,,3,,53,0,
56160,note_on,0,0,4,,,,,,,,,3,,65,55,
56160,note_off,240,0,1,,,,,,,,,0,,82,0,
56316,note_off,156,0,1,,,,,,,,,0,,81,0,
56385,set_tempo,285,1,0,,,,,,324324,,,,,,,
56400,note_on,84,0,1,,,,,,,,,0,,83,55,
56640,note_on,0,0,1,,,,,,,,,0,,84,55,
56640,note_off,480,0,4,,,,,,,,,3,,53,0,
56640,note_off,0,0,4,,,,,,,,,3,,65,0,
56640,note_off,240,0,1,,,,,,,,,0,,83,0,
56796,note_off,156,0,1,,,,,,,,,0,,84,0,
56880,note_on,84,0,1,,,,,,,,,0,,78,55,
57036,note_off,156,0,1,,,,,,,,,0,,78,0,
57120,note_on,84,0,1,,,,,,,,,0,,80,55,
57360,note_on,0,0,1,,,,,,,,,0,,81,55,
57360,note_off,240,0,1,,,,,,,,,0,,80,0,
57516,note_off,156,0,1,,,,,,,,,0,,81,0,
57600,note_on,84,0,1,,,,,,,,,0,,72,55,
57756,note_off,156,0,1,,,,,,,,,0,,72,0,
57840,note_on,84,0,1,,,,,,,,,0,,76,54,
58080,note_on,0,0,1,,,,,,,,,0,,77,54,
58080,note_off,240,0,1,,,,,,,,,0,,76,0,
58236,note_off,156,0,1,,,,,,,,,0,,77,0,
58320,note_on,84,0,1,,,,,,,,,0,,69,54,
58476,note_off,156,0,1,,,,,,,,,0,,69,0,
58560,note_on,84,0,1,,,,,,,,,0,,71,54,
58800,note_off,240,0,1,,,,,,,,,0,,71,0,
58800,note_on,0,0,1,,,,,,,,,0,,72,54,
58920,set_tempo,2535,1,0,,,,,,327868,,,,,,,
58956,note_off,156,0,1,,,,,,,,,0,,72,0,
59040,note_on,84,0,1,,,,,,,,,0,,65,54,
59040,note_on,2400,0,4,,,,,,,,,3,,53,53,
59265,set_tempo,345,1,0,,,,,,324324,,,,,,,
59280,note_off,240,0,1,,,,,,,,,0,,65,0,
59280,note_off,240,0,4,,,,,,,,,3,,53,0,
59280,note_on,0,0,1,,,,,,,,,0,,69,54,
59280,note_on,0,0,4,,,,,,,,,3,,63,78,
59520,note_off,240,0,1,,,,,,,,,0,,69,0,
59520,note_on,0,0,1,,,,,,,,,0,,72,53,
59760,note_off,240,0,1,,,,,,,,,0,,72,0,
59760,note_on,0,0,1,,,,,,,,,0,,77,53,
60000,note_off,240,0,1,,,,,,,,,0,,77,0,
60000,note_on,0,0,1,,,,,,,,,0,,69,53,
60240,note_on,0,0,1,,,,,,,,,0,,72,53,
60240,note_off,240,0,1,,,,,,,,,0,,69,0,
60480,note_on,0,0,1,,,,,,,,,0,,65,53,
60480,note_off,240,0,1,,,,,,,,,0,,72,0,
60720,note_off,240,0,1,,,,,,,,,0,,65,0,
60720,note_on,0,0,1,,,,,,,,,0,,72,53,
60960,note_off,240,0,1,,,,,,,,,0,,72,0,
60960,note_on,0,0,1,,,,,,,,,0,,69,53,
61192,note_off,1912,0,4,,,,,,,,,3,,63,0,
61200,note_on,8,0,4,,,,,,,,,3,,62,56,
61200,note_off,240,0,1,,,,,,,,,0,,69,0,
61200,note_on,0,0,1,,,,,,,,,0,,70,52,
61440,note_off,240,0,4,,,,,,,,,3,,62,0,
61440,note_on,0,0,4,,,,,,,,,3,,60,54,
61440,note_on,0,0,1,,,,,,,,,0,,72,52,
61440,note_off,240,0,1,,,,,,,,,0,,70,0,
61680,note_on,0,0,4,,,,,,,,,3,,58,52,
61680,note_off,240,0,4,,,,,,,,,3,,60,0,
61680,note_off,240,0,1,,,,,,,,,0,,72,0,
61680,note_on,0,0,1,,,,,,,,,0,,74,52,
61800,set_tempo,2535,1,0,,,,,,327868,,,,,,,
61920,note_off,240,0,4,,,,,,,,,3,,58,0,
61920,note_on,0,0,4,,,,,,,,,3,,53,52,
61920,note_off,240,0,1,,,,,,,,,0,,74,0,
61920,note_on,0,0,1,,,,,,,,,0,,65,52,
62160,set_tempo,360,1,0,,,,,,324324,,,,,,,
62160,note_off,240,0,4,,,,,,,,,3,,53,0,
62160,note_on,0,0,4,,,,,,,,,3,,63,72,
62160,note_on,0,0,1,,,,,,,,,0,,69,52,
62160,note_off,240,0,1,,,,,,,,,0,,65,0,
62400,note_on,0,0,1,,,,,,,,,0,,72,52,
62400,note_off,240,0,1,,,,,,,,,0,,69,0,
62640,note_off,240,0,1,,,,,,,,,0,,72,0,
62640,note_on,0,0,1,,,,,,,,,0,,77,52,
62880,note_on,0,0,1,,,,,,,,,0,,69,51,
62880,note_off,240,0,1,,,,,,,,,0,,77,0,
63120,note_off,240,0,1,,,,,,,,,0,,69,0,
63120,note_on,0,0,1,,,,,,,,,0,,72,51,
63360,note_off,240,0,1,,,,,,,,,0,,72,0,
63360,note_on,0,0,1,,,,,,,,,0,,65,51,
63600,note_on,0,0,1,,,,,,,,,0,,72,51,
63600,note_off,240,0,1,,,,,,,,,0,,65,0,
63840,note_off,240,0,1,,,,,,,,,0,,72,0,
63840,note_on,0,0,1,,,,,,,,,0,,69,51,
64072,note_off,1912,0,4,,,,,,,,,3,,63,0,
64080,note_off,240,0,1,,,,,,,,,0,,69,0,
64080,note_on,0,0,1,,,,,,,,,0,,70,50,
64080,note_on,8,0,4,,,,,,,,,3,,62,55,
64320,note_on,0,0,4,,,,,,,,,3,,60,52,
64320,note_off,240,0,1,,,,,,,,,0,,70,0,
64320,note_on,0,0,1,,,,,,,,,0,,72,50,
64320,note_off,240,0,4,,,,,,,,,3,,62,0,
64560,note_off,240,0,4,,,,,,,,,3,,60,0,
64560,note_off,240,0,1,,,,,,,,,0,,72,0,
64560,note_on,0,0,1,,,,,,,,,0,,74,50,
64560,note_on,0,0,4,,,,,,,,,3,,58,50,
64680,set_tempo,2520,1,0,,,,,,327868,,,,,,,
64800,note_off,240,0,1,,,,,,,,,0,,74,0,
64800,note_on,0,0,1,,,,,,,,,0,,66,49,
64800,note_on,0,0,4,,,,,,,,,3,,60,49,
64800,set_tempo,120,1,0,,,,,,324324,,,,,,,
64800,note_off,240,0,4,,,,,,,,,3,,58,0,
65040,note_off,240,0,4,,,,,,,,,3,,60,0,
65040,note_on,0,0,4,,,,,,,,,3,,57,49,
65040,note_on,0,0,1,,,,,,,,,0,,69,49,
65040,note_off,240,0,1,,,,,,,,,0,,66,0,
65280,note_on,0,0,1,,,,,,,,,0,,66,49,
65280,note_on,0,0,4,,,,,,,,,3,,60,49,
65280,note_off,240,0,1,,,,,,,,,0,,69,0,
65280,note_off,240,0,4,,,,,,,,,3,,57,0,
65520,note_on,0,0,1,,,,,,,,,0,,67,48,
65520,note_on,0,0,4,,,,,,,,,3,,58,49,
65520,note_off,240,0,4,,,,,,,,,3,,60,0,
65520,note_off,240,0,1,,,,,,,,,0,,66,0,
65760,note_on,0,0,4,,,,,,,,,3,,57,49,
65760,note_off,240,0,4,,,,,,,,,3,,58,0,
65760,note_off,240,0,1,,,,,,,,,0,,67,0,
65760,note_on,0,0,1,,,,,,,,,0,,69,48,
66000,note_on,0,0,1,,,,,,,,,0,,70,48,
66000,note_off,240,0,1,,,,,,,,,0,,69,0,
66000,note_off,240,0,4,,,,,,,,,3,,57,0,
66000,note_on,0,0,4,,,,,,,,,3,,55,49,
66240,note_off,240,0,1,,,,,,,,,0,,70,0,
66240,note_off,240,0,4,,,,,,,,,3,,55,0,
66240,note_on,0,0,1,,,,,,,,,0,,62,47,
66240,note_on,0,0,4,,,,,,,,,3,,56,48,
66480,note_off,240,0,1,,,,,,,,,0,,62,0,
66480,note_on,0,0,4,,,,,,,,,3,,53,48,
66480,note_on,0,0,1,,,,,,,,,0,,65,47,
66480,note_off,240,0,4,,,,,,,,,3,,56,0,
66720,note_off,240,0,1,,,,,,,,,0,,65,0,
66720,note_on,0,0,4,,,,,,,,,3,,56,48,
66720,note_off,240,0,4,,,,,,,,,3,,53,0,
66720,note_on,0,0,1,,,,,,,,,0,,62,47,
66960,note_on,0,0,4,,,,,,,,,3,,55,48,
66960,note_off,240,0,4,,,,,,,,,3,,56,0,
66960,note_off,240,0,1,,,,,,,,,0,,62,0,
66960,note_on,0,0,1,,,,,,,,,0,,63,46,
67200,note_on,0,0,4,,,,,,,,,3,,53,48,
67200,note_off,240,0,4,,,,,,,,,3,,55,0,
67200,note_off,240,0,1,,,,,,,,,0,,63,0,
67200,note_on,0,0,1,,,,,,,,,0,,65,46,
67440,note_off,240,0,4,,,,,,,,,3,,53,0,
67440,note_on,0,0,4,,,,,,,,,3,,51,48,
67440,note_on,0,0,1,,,,,,,,,0,,67,46,
67440,note_off,240,0,1,,,,,,,,,0,,65,0,
67560,set_tempo,2760,1,0,,,,,,327868,,,,,,,
67680,note_on,0,0,1,,,,,,,,,0,,59,45,
67680,note_off,240,0,1,,,,,,,,,0,,67,0,
67680,note_on,0,0,4,,,,,,,,,3,,53,47,
67680,note_off,240,0,4,,,,,,,,,3,,51,0,
67920,note_off,240,0,4,,,,,,,,,3,,53,0,
