tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,note,velocity,data
2688,note_on,,24,0,4,,,,,,,,,3,,52,50,
2712,note_on,,24,0,3,,,,,,,,,2,,64,0,
2712,note_on,,24,0,4,,,,,,,,,3,,52,0,
2712,note_on,,24,0,2,,,,,,,,,1,,67,0,
2736,note_on,,24,0,2,,,,,,,,,1,,69,50,
2736,note_on,,24,0,4,,,,,,,,,3,,53,50,
2736,note_on,,24,0,3,,,,,,,,,2,,62,50,
2760,note_on,,24,0,2,,,,,,,,,1,,69,0,
2760,note_on,,24,0,3,,,,,,,,,2,,62,0,
2760,note_on,,24,0,4,,,,,,,,,3,,53,0,
2784,note_on,,24,0,3,,,,,,,,,2,,61,55,
2784,note_on,,24,0,4,,,,,,,,,3,,52,55,
2784,note_on,,120,0,8,,,,,,,,,7,,61,50,
2784,note_on,,120,0,10,,,,,,,,,10,,64,50,
2784,note_on,,120,0,7,,,,,,,,,6,,69,50,
2784,note_on,,24,0,2,,,,,,,,,1,,69,55,
2784,note_on,,120,0,9,,,,,,,,,8,,64,50,
2784,set_tempo,350877,144,1,0,,,,,,,,,,,,,
2808,note_on,,24,0,8,,,,,,,,,7,,61,0,
2808,note_on,,24,0,3,,,,,,,,,2,,61,0,
2808,note_on,,24,0,10,,,,,,,,,10,,64,0,
2808,note_on,,24,0,7,,,,,,,,,6,,69,0,
2808,note_on,,24,0,2,,,,,,,,,1,,69,0,
2808,note_on,,24,0,4,,,,,,,,,3,,52,0,
2808,note_on,,24,0,9,,,,,,,,,8,,64,0,
2832,note_on,,24,0,3,,,,,,,,,2,,62,50,
2832,note_on,,24,0,4,,,,,,,,,3,,53,50,
2832,note_on,,24,0,2,,,,,,,,,1,,69,50,
2856,note_on,,24,0,4,,,,,,,,,3,,53,0,
2856,note_on,,24,0,3,,,,,,,,,2,,62,0,
2856,note_on,,24,0,2,,,,,,,,,1,,69,0,
2880,note_on,,24,0,4,,,,,,,,,3,,55,50,
2880,note_on,,24,0,3,,,,,,,,,2,,64,50,
2880,note_on,,24,0,2,,,,,,,,,1,,69,50,
2904,note_on,,24,0,3,,,,,,,,,2,,64,0,
2904,note_on,,24,0,2,,,,,,,,,1,,69,0,
2904,note_on,,24,0,4,,,,,,,,,3,,55,0,
2928,note_on,,120,0,9,,,,,,,,,8,,65,50,
2928,note_on,,120,0,10,,,,,,,,,10,,65,50,
2928,note_on,,24,0,3,,,,,,,,,2,,62,55,
2928,note_on,,24,0,2,,,,,,,,,1,,69,55,
2928,set_tempo,357142,144,1,0,,,,,,,,,,,,,
2928,note_on,,120,0,8,,,,,,,,,7,,62,50,
2928,note_on,,120,0,7,,,,,,,,,6,,69,50,
2928,note_on,,24,0,4,,,,,,,,,3,,53,55,
2952,note_on,,24,0,2,,,,,,,,,1,,69,0,
2952,note_on,,24,0,9,,,,,,,,,8,,65,0,
2952,note_on,,24,0,7,,,,,,,,,6,,69,0,
2952,note_on,,24,0,8,,,,,,,,,7,,62,0,
2952,note_on,,24,0,10,,,,,,,,,10,,65,0,
2952,note_on,,24,0,4,,,,,,,,,3,,53,0,
2952,note_on,,24,0,3,,,,,,,,,2,,62,0,
2976,note_on,,24,0,2,,,,,,,,,1,,69,50,
2976,note_on,,24,0,3,,,,,,,,,2,,61,50,
2976,note_on,,24,0,4,,,,,,,,,3,,52,50,
3000,note_on,,24,0,3,,,,,,,,,2,,61,0,
3000,note_on,,24,0,4,,,,,,,,,3,,52,0,
3000,note_on,,24,0,2,,,,,,,,,1,,69,0,
3024,note_on,,24,0,3,,,,,,,,,2,,62,50,
3024,note_on,,24,0,2,,,,,,,,,1,,81,50,
3024,note_on,,24,0,4,,,,,,,,,3,,50,50,
3048,note_on,,24,0,4,,,,,,,,,3,,50,0,
3048,note_on,,24,0,3,,,,,,,,,2,,62,0,
3048,note_on,,24,0,2,,,,,,,,,1,,81,0,
3072,note_on,,24,0,2,,,,,,,,,1,,74,55,
3072,note_on,,2040,0,6,,,,,,,,,5,,86,50,
3072,note_on,,120,0,7,,,,,,,,,6,,74,50,
3072,note_on,,2037,0,1,,,,,,,,,0,,86,60,
3072,note_on,,120,0,8,,,,,,,,,7,,69,50,
3072,note_on,,120,0,9,,,,,,,,,8,,65,50,
3072,note_on,,24,0,3,,,,,,,,,2,,69,55,
3072,set_tempo,368098,144,1,0,,,,,,,,,,,,,
3072,note_on,,24,0,4,,,,,,,,,3,,65,55,
3072,note_on,,2040,0,11,,,,,,,,,11,,65,50,
3096,note_on,,24,0,9,,,,,,,,,8,,65,0,
3096,note_on,,24,0,11,,,,,,,,,11,,65,0,
3096,note_on,,24,0,2,,,,,,,,,1,,74,0,
3096,note_on,,24,0,4,,,,,,,,,3,,65,0,
3096,note_on,,24,0,7,,,,,,,,,6,,74,0,
3096,note_on,,24,0,6,,,,,,,,,5,,86,0,
3096,note_on,,24,0,8,,,,,,,,,7,,69,0,
3096,note_on,,24,0,3,,,,,,,,,2,,69,0,
3107,note_on,,35,0,1,,,,,,,,,0,,86,0,
3120,note_on,,24,0,2,,,,,,,,,1,,76,50,
3120,note_on,,24,0,4,,,,,,,,,3,,64,50,
3120,note_on,,24,0,3,,,,,,,,,2,,67,50,
3144,note_on,,24,0,2,,,,,,,,,1,,76,0,
3144,note_on,,24,0,4,,,,,,,,,3,,64,0,
3144,note_on,,37,0,1,,,,,,,,,0,,74,50,
3144,note_on,,24,0,3,,,,,,,,,2,,67,0,
3156,note_on,,12,0,1,,,,,,,,,0,,74,0,
3168,note_on,,12,0,1,,,,,,,,,0,,74,50,
3168,note_on,,24,0,2,,,,,,,,,1,,77,50,
3168,note_on,,24,0,4,,,,,,,,,3,,62,50,
3168,note_on,,24,0,3,,,,,,,,,2,,65,50,
3192,note_on,,24,0,4,,,,,,,,,3,,62,0,
3192,note_on,,24,0,1,,,,,,,,,0,,74,0,
3192,note_on,,24,0,2,,,,,,,,,1,,77,0,
3192,note_on,,24,0,3,,,,,,,,,2,,65,0,
3216,note_on,,24,0,3,,,,,,,,,2,,64,55,
3216,note_on,,120,0,7,,,,,,,,,6,,76,50,
3216,note_on,,24,0,2,,,,,,,,,1,,76,55,
3216,note_on,,24,0,1,,,,,,,,,0,,81,55,
3216,set_tempo,363636,144,1,0,,,,,,,,,,,,,
3216,note_on,,120,0,9,,,,,,,,,8,,60,50,
3216,note_on,,120,0,11,,,,,,,,,11,,60,50,
3216,note_on,,24,0,4,,,,,,,,,3,,60,55,
3216,note_on,,120,0,8,,,,,,,,,7,,69,50,
3216,note_on,,120,0,6,,,,,,,,,5,,81,50,
3240,note_on,,24,0,6,,,,,,,,,5,,81,0,
3240,note_on,,24,0,9,,,,,,,,,8,,60,0,
3240,note_on,,24,0,8,,,,,,,,,7,,69,0,
3240,note_on,,24,0,11,,,,,,,,,11,,60,0,
3240,note_on,,24,0,1,,,,,,,,,0,,81,0,
3240,note_on,,24,0,2,,,,,,,,,1,,76,0,
3240,note_on,,24,0,3,,,,,,,,,2,,64,0,
3240,note_on,,24,0,4,,,,,,,,,3,,60,0,
3240,note_on,,24,0,7,,,,,,,,,6,,76,0,
3264,note_on,,24,0,4,,,,,,,,,3,,59,50,
3264,note_on,,24,0,1,,,,,,,,,0,,83,50,
3264,note_on,,24,0,2,,,,,,,,,1,,74,50,
3264,note_on,,24,0,3,,,,,,,,,2,,76,50,
3288,note_on,,24,0,1,,,,,,,,,0,,83,0,
3288,note_on,,24,0,3,,,,,,,,,2,,76,0,
3288,note_on,,24,0,4,,,,,,,,,3,,59,0,
3288,note_on,,24,0,2,,,,,,,,,1,,74,0,
3312,note_on,,24,0,4,,,,,,,,,3,,57,50,
3312,note_on,,24,0,2,,,,,,,,,1,,72,50,
3312,note_on,,24,0,3,,,,,,,,,2,,76,50,
3312,note_on,,24,0,1,,,,,,,,,0,,84,50,
3336,note_on,,24,0,2,,,,,,,,,1,,72,0,
3336,note_on,,24,0,1,,,,,,,,,0,,84,0,
3336,note_on,,24,0,4,,,,,,,,,3,,57,0,
3336,note_on,,24,0,3,,,,,,,,,2,,76,0,
3360,note_on,,120,0,7,,,,,,,,,6,,76,50,
3360,note_on,,120,0,9,,,,,,,,,8,,56,50,
3360,note_on,,120,0,8,,,,,,,,,7,,64,50,
3360,set_tempo,350877,144,1,0,,,,,,,,,,,,,
3360,note_on,,24,0,2,,,,,,,,,1,,71,55,
3360,note_on,,120,0,6,,,,,,,,,5,,83,50,
3360,note_on,,24,0,3,,,,,,,,,2,,76,55,
3360,note_on,,24,0,4,,,,,,,,,3,,56,55,
3360,note_on,,24,0,1,,,,,,,,,0,,83,55,
3384,note_on,,24,0,8,,,,,,,,,7,,64,0,
3384,note_on,,24,0,1,,,,,,,,,0,,83,0,
3384,note_on,,24,0,7,,,,,,,,,6,,76,0,
3384,note_on,,24,0,6,,,,,,,,,5,,83,0,
3384,note_on,,24,0,3,,,,,,,,,2,,76,0,
3384,note_on,,24,0,9,,,,,,,,,8,,56,0,
3384,note_on,,24,0,2,,,,,,,,,1,,71,0,
3384,note_on,,24,0,4,,,,,,,,,3,,56,0,
3408,note_on,,24,0,3,,,,,,,,,2,,76,50,
3408,note_on,,24,0,2,,,,,,,,,1,,69,50,
3408,note_on,,24,0,4,,,,,,,,,3,,57,50,
3408,note_on,,24,0,1,,,,,,,,,0,,84,50,
3432,note_on,,24,0,2,,,,,,,,,1,,69,0,
3432,note_on,,24,0,3,,,,,,,,,2,,76,0,
3432,note_on,,24,0,1,,,,,,,,,0,,84,0,
3432,note_on,,24,0,4,,,,,,,,,3,,57,0,
3456,note_on,,24,0,1,,,,,,,,,0,,86,50,
3456,note_on,,24,0,2,,,,,,,,,1,,68,50,
3456,note_on,,24,0,3,,,,,,,,,2,,76,50,
3456,note_on,,24,0,4,,,,,,,,,3,,59,50,
3480,note_on,,24,0,2,,,,,,,,,1,,68,0,
3480,note_on,,24,0,4,,,,,,,,,3,,59,0,
3480,note_on,,24,0,1,,,,,,,,,0,,86,0,
3480,note_on,,24,0,3,,,,,,,,,2,,76,0,
3504,note_on,,0,0,8,,,,,,,,,7,,76,50,
3504,note_on,,120,0,6,,,,,,,,,5,,84,50,
3504,note_on,,24,0,4,,,,,,,,,3,,57,55,
3504,note_on,,120,0,8,,,,,,,,,7,,64,50,
3504,note_on,,24,0,3,,,,,,,,,2,,76,55,
3504,note_on,,24,0,1,,,,,,,,,0,,84,55,
3504,note_on,,120,0,7,,,,,,,,,6,,76,50,
3504,note_on,,24,0,2,,,,,,,,,1,,69,55,
3504,set_tempo,357142,144,1,0,,,,,,,,,,,,,
3504,note_on,,120,0,9,,,,,,,,,8,,57,50,
3528,note_on,,24,0,9,,,,,,,,,8,,57,0,
3528,note_on,,0,0,8,,,,,,,,,7,,64,0,
3528,note_on,,24,0,3,,,,,,,,,2,,76,0,
3528,note_on,,24,0,8,,,,,,,,,7,,76,0,
3528,note_on,,24,0,2,,,,,,,,,1,,69,0,
3528,note_on,,24,0,1,,,,,,,,,0,,84,0,
3528,note_on,,24,0,7,,,,,,,,,6,,76,0,
3528,note_on,,24,0,6,,,,,,,,,5,,84,0,
3528,note_on,,24,0,4,,,,,,,,,3,,57,0,
3552,note_on,,24,0,1,,,,,,,,,0,,83,50,
3552,note_on,,24,0,3,,,,,,,,,2,,76,50,
3552,note_on,,24,0,4,,,,,,,,,3,,56,50,
3552,note_on,,24,0,2,,,,,,,,,1,,74,50,
3576,note_on,,24,0,4,,,,,,,,,3,,56,0,
3576,note_on,,24,0,1,,,,,,,,,0,,83,0,
3576,note_on,,24,0,3,,,,,,,,,2,,76,0,
3576,note_on,,24,0,2,,,,,,,,,1,,74,0,
3600,note_on,,24,0,3,,,,,,,,,2,,76,50,
3600,note_on,,24,0,1,,,,,,,,,0,,81,50,
3600,note_on,,24,0,4,,,,,,,,,3,,57,50,
3600,note_on,,24,0,2,,,,,,,,,1,,72,50,
3624,note_on,,24,0,2,,,,,,,,,1,,72,0,
3624,note_on,,24,0,1,,,,,,,,,0,,81,0,
3624,note_on,,24,0,3,,,,,,,,,2,,76,0,
3624,note_on,,24,0,4,,,,,,,,,3,,57,0,
3648,note_on,,24,0,2,,,,,,,,,1,,73,55,
3648,note_on,,24,0,1,,,,,,,,,0,,82,55,
3648,note_on,,120,0,8,,,,,,,,,7,,64,50,
3648,note_on,,696,0,10,,,,,,,,,10,,45,50,
3648,note_on,,120,0,7,,,,,,,,,6,,79,50,
3648,note_on,,0,0,9,,,,,,,,,8,,57,50,
3648,note_on,,120,0,9,,,,,,,,,8,,45,50,
3648,note_on,,0,0,8,,,,,,,,,7,,73,50,
3648,set_tempo,368098,144,1,0,,,,,,,,,,,,,
3648,note_on,,120,0,6,,,,,,,,,5,,82,50,
3648,note_on,,24,0,3,,,,,,,,,2,,64,55,
3648,note_on,,24,0,4,,,,,,,,,3,,55,55,
3648,note_on,,0,0,10,,,,,,,,,10,,57,50,
3648,note_on,,2616,0,5,,,,,,,,,4,,45,60,
3672,note_on,,24,0,4,,,,,,,,,3,,55,0,
3672,note_on,,0,0,9,,,,,,,,,8,,45,0,
3672,note_on,,24,0,2,,,,,,,,,1,,73,0,
3672,note_on,,0,0,10,,,,,,,,,10,,45,0,
3672,note_on,,24,0,8,,,,,,,,,7,,73,0,
3672,note_on,,24,0,1,,,,,,,,,0,,82,0,
3672,note_on,,24,0,7,,,,,,,,,6,,79,0,
3672,note_on,,24,0,9,,,,,,,,,8,,57,0,
3672,note_on,,24,0,3,,,,,,,,,2,,64,0,
3672,note_on,,24,0,10,,,,,,,,,10,,57,0,
3672,note_on,,24,0,6,,,,,,,,,5,,82,0,
3672,note_on,,0,0,8,,,,,,,,,7,,64,0,
3683,note_on,,35,0,5,,,,,,,,,4,,45,0,
3696,note_on,,24,0,4,,,,,,,,,3,,53,50,
3696,note_on,,24,0,6,,,,,,,,,5,,81,48,
3696,note_on,,24,0,3,,,,,,,,,2,,65,50,
3696,note_on,,24,0,2,,,,,,,,,1,,74,50,
3696,note_on,,24,0,1,,,,,,,,,0,,81,50,
3720,note_on,,24,0,4,,,,,,,,,3,,53,0,
3720,note_on,,37,0,5,,,,,,,,,4,,33,50,
3720,note_on,,24,0,6,,,,,,,,,5,,81,0,
3720,note_on,,24,0,1,,,,,,,,,0,,81,0,
3720,note_on,,24,0,3,,,,,,,,,2,,65,0,
3720,note_on,,24,0,2,,,,,,,,,1,,74,0,
3732,note_on,,12,0,5,,,,,,,,,4,,33,0,
3744,note_on,,24,0,2,,,,,,,,,1,,76,50,
3744,note_on,,12,0,5,,,,,,,,,4,,33,50,
3744,note_on,,24,0,4,,,,,,,,,3,,52,50,
3744,note_on,,24,0,6,,,,,,,,,5,,79,48,
3744,note_on,,24,0,3,,,,,,,,,2,,67,50,
3744,note_on,,24,0,1,,,,,,,,,0,,79,50,
3768,note_on,,24,0,5,,,,,,,,,4,,33,0,
3768,note_on,,24,0,3,,,,,,,,,2,,67,0,
3768,note_on,,24,0,4,,,,,,,,,3,,52,0,
3768,note_on,,24,0,6,,,,,,,,,5,,79,0,
3768,note_on,,24,0,2,,,,,,,,,1,,76,0,
3768,note_on,,24,0,1,,,,,,,,,0,,79,0,
3792,note_on,,24,0,1,,,,,,,,,0,,77,55,
3792,note_on,,0,0,8,,,,,,,,,7,,74,50,
3792,note_on,,120,0,8,,,,,,,,,7,,69,50,
3792,note_on,,120,0,10,,,,,,,,,10,,38,50,
3792,note_on,,24,0,3,,,,,,,,,2,,65,55,
3792,note_on,,24,0,2,,,,,,,,,1,,74,55,
3792,note_on,,0,0,10,,,,,,,,,10,,57,50,
3792,note_on,,120,0,7,,,,,,,,,6,,77,50,
3792,note_on,,24,0,5,,,,,,,,,4,,38,55,
3792,note_on,,24,0,4,,,,,,,,,3,,50,55,
3792,note_on,,0,0,9,,,,,,,,,8,,50,50,
3792,note_on,,120,0,9,,,,,,,,,8,,38,50,
3792,set_tempo,363636,144,1,0,,,,,,,,,,,,,
3792,note_on,,24,0,6,,,,,,,,,5,,86,50,
3816,note_on,,24,0,2,,,,,,,,,1,,74,0,
3816,note_on,,24,0,3,,,,,,,,,2,,65,0,
3816,note_on,,24,0,1,,,,,,,,,0,,77,0,
3816,note_on,,24,0,5,,,,,,,,,4,,38,0,
3816,note_on,,24,0,7,,,,,,,,,6,,77,0,
3816,note_on,,24,0,6,,,,,,,,,5,,86,0,
3816,note_on,,0,0,9,,,,,,,,,8,,38,0,
3816,note_on,,24,0,9,,,,,,,,,8,,50,0,
3816,note_on,,0,0,10,,,,,,,,,10,,38,0,
3816,note_on,,24,0,8,,,,,,,,,7,,74,0,
3816,note_on,,0,0,8,,,,,,,,,7,,69,0,
3816,note_on,,24,0,4,,,,,,,,,3,,50,0,
3816,note_on,,24,0,10,,,,,,,,,10,,57,0,
3840,note_on,,24,0,3,,,,,,,,,2,,67,50,
3840,note_on,,24,0,2,,,,,,,,,1,,73,50,
3840,note_on,,24,0,1,,,,,,,,,0,,76,50,
3840,note_on,,24,0,4,,,,,,,,,3,,57,50,
3840,note_on,,24,0,5,,,,,,,,,4,,40,50,
3864,note_on,,24,0,3,,,,,,,,,2,,67,0,
3864,note_on,,24,0,2,,,,,,,,,1,,73,0,
3864,note_on,,24,0,4,,,,,,,,,3,,57,0,
3864,note_on,,24,0,1,,,,,,,,,0,,76,0,
3864,note_on,,24,0,5,,,,,,,,,4,,40,0,
3888,note_on,,24,0,3,,,,,,,,,2,,69,50,
3888,note_on,,24,0,1,,,,,,,,,0,,74,50,
3888,note_on,,24,0,2,,,,,,,,,1,,74,50,
3888,note_on,,24,0,4,,,,,,,,,3,,57,50,
3888,note_on,,24,0,5,,,,,,,,,4,,41,50,
3912,note_on,,24,0,5,,,,,,,,,4,,41,0,
3912,note_on,,24,0,2,,,,,,,,,1,,74,0,
3912,note_on,,24,0,4,,,,,,,,,3,,57,0,
3912,note_on,,24,0,3,,,,,,,,,2,,69,0,
3912,note_on,,24,0,1,,,,,,,,,0,,74,0,
3936,note_on,,24,0,2,,,,,,,,,1,,69,55,
3936,note_on,,120,0,7,,,,,,,,,6,,81,50,
3936,note_on,,24,0,3,,,,,,,,,2,,67,55,
3936,note_on,,0,0,8,,,,,,,,,7,,79,50,
3936,note_on,,120,0,6,,,,,,,,,5,,85,50,
3936,note_on,,24,0,5,,,,,,,,,4,,40,55,
3936,set_tempo,350877,144,1,0,,,,,,,,,,,,,
3936,note_on,,120,0,9,,,,,,,,,8,,40,50,
3936,note_on,,0,0,9,,,,,,,,,8,,52,50,
3936,note_on,,24,0,4,,,,,,,,,3,,57,55,
3936,note_on,,24,0,1,,,,,,,,,0,,73,55,
3936,note_on,,120,0,8,,,,,,,,,7,,69,50,
3960,note_on,,24,0,6,,,,,,,,,5,,85,0,
3960,note_on,,24,0,3,,,,,,,,,2,,67,0,
3960,note_on,,24,0,9,,,,,,,,,8,,52,0,
3960,note_on,,0,0,9,,,,,,,,,8,,40,0,
3960,note_on,,24,0,4,,,,,,,,,3,,57,0,
3960,note_on,,24,0,7,,,,,,,,,6,,81,0,
3960,note_on,,24,0,1,,,,,,,,,0,,73,0,
3960,note_on,,0,0,8,,,,,,,,,7,,69,0,
3960,note_on,,24,0,8,,,,,,,,,7,,79,0,
3960,note_on,,24,0,2,,,,,,,,,1,,69,0,
3960,note_on,,24,0,5,,,,,,,,,4,,40,0,
3984,note_on,,24,0,1,,,,,,,,,0,,74,50,
3984,note_on,,24,0,2,,,,,,,,,1,,69,50,
3984,note_on,,24,0,5,,,,,,,,,4,,41,50,
3984,note_on,,24,0,4,,,,,,,,,3,,57,50,
3984,note_on,,24,0,3,,,,,,,,,2,,65,50,
4008,note_on,,24,0,1,,,,,,,,,0,,74,0,
4008,note_on,,24,0,5,,,,,,,,,4,,41,0,
4008,note_on,,24,0,2,,,,,,,,,1,,69,0,
4008,note_on,,24,0,4,,,,,,,,,3,,57,0,
4008,note_on,,24,0,3,,,,,,,,,2,,65,0,
4032,note_on,,24,0,4,,,,,,,,,3,,57,50,
4032,note_on,,24,0,5,,,,,,,,,4,,43,50,
4032,note_on,,24,0,3,,,,,,,,,2,,64,50,
4032,note_on,,24,0,2,,,,,,,,,1,,69,50,
4032,note_on,,24,0,1,,,,,,,,,0,,76,50,
4056,note_on,,24,0,3,,,,,,,,,2,,64,0,
4056,note_on,,24,0,2,,,,,,,,,1,,69,0,
4056,note_on,,24,0,1,,,,,,,,,0,,76,0,
4056,note_on,,24,0,5,,,,,,,,,4,,43,0,
4056,note_on,,24,0,4,,,,,,,,,3,,57,0,
4080,note_on,,24,0,2,,,,,,,,,1,,69,55,
4080,note_on,,24,0,4,,,,,,,,,3,,57,55,
4080,note_on,,0,0,8,,,,,,,,,7,,74,50,
4080,note_on,,120,0,8,,,,,,,,,7,,69,50,
4080,note_on,,0,0,9,,,,,,,,,8,,53,50,
4080,note_on,,120,0,7,,,,,,,,,6,,81,50,
4080,note_on,,0,0,11,,,,,,,,,11,,53,50,
4080,note_on,,840,0,11,,,,,,,,,11,,41,50,
4080,note_on,,24,0,1,,,,,,,,,0,,74,55,
4080,note_on,,24,0,5,,,,,,,,,4,,41,55,
4080,set_tempo,357142,144,1,0,,,,,,,,,,,,,
4080,note_on,,24,0,3,,,,,,,,,2,,62,55,
4080,note_on,,120,0,9,,,,,,,,,8,,41,50,
4080,note_on,,120,0,6,,,,,,,,,5,,86,50,
4104,note_on,,24,0,2,,,,,,,,,1,,69,0,
4104,note_on,,0,0,11,,,,,,,,,11,,41,0,
4104,note_on,,24,0,11,,,,,,,,,11,,53,0,
4104,note_on,,24,0,8,,,,,,,,,7,,74,0,
4104,note_on,,0,0,8,,,,,,,,,7,,69,0,
4104,note_on,,24,0,1,,,,,,,,,0,,74,0,
4104,note_on,,24,0,6,,,,,,,,,5,,86,0,
4104,note_on,,24,0,3,,,,,,,,,2,,62,0,
4104,note_on,,24,0,7,,,,,,,,,6,,81,0,
4104,note_on,,24,0,4,,,,,,,,,3,,57,0,
4104,note_on,,0,0,9,,,,,,,,,8,,41,0,
4104,note_on,,24,0,9,,,,,,,,,8,,53,0,
4104,note_on,,24,0,5,,,,,,,,,4,,41,0,
4128,note_on,,24,0,5,,,,,,,,,4,,40,50,
4128,note_on,,24,0,4,,,,,,,,,3,,69,50,
4128,note_on,,24,0,1,,,,,,,,,0,,73,50,
4128,note_on,,24,0,3,,,,,,,,,2,,67,50,
4128,note_on,,24,0,2,,,,,,,,,1,,69,50,
4152,note_on,,24,0,2,,,,,,,,,1,,69,0,
4152,note_on,,24,0,3,,,,,,,,,2,,67,0,
4152,note_on,,24,0,4,,,,,,,,,3,,69,0,
4152,note_on,,24,0,5,,,,,,,,,4,,40,0,
4152,note_on,,24,0,1,,,,,,,,,0,,73,0,
4176,note_on,,24,0,4,,,,,,,,,3,,69,50,
4176,note_on,,24,0,5,,,,,,,,,4,,38,50,
4176,note_on,,24,0,1,,,,,,,,,0,,74,50,
4176,note_on,,24,0,2,,,,,,,,,1,,69,50,
4176,note_on,,24,0,3,,,,,,,,,2,,65,50,
4200,note_on,,24,0,4,,,,,,,,,3,,69,0,
4200,note_on,,24,0,2,,,,,,,,,1,,69,0,
4200,note_on,,24,0,1,,,,,,,,,0,,74,0,
4200,note_on,,24,0,5,,,,,,,,,4,,38,0,
4200,note_on,,24,0,3,,,,,,,,,2,,65,0,
4224,note_on,,120,0,7,,,,,,,,,6,,81,50,
4224,note_on,,0,0,9,,,,,,,,,8,,53,50,
4224,note_on,,0,0,8,,,,,,,,,7,,74,50,
4224,note_on,,24,0,4,,,,,,,,,3,,69,55,
4224,note_on,,24,0,5,,,,,,,,,4,,41,55,
4224,note_on,,0,0,11,,,,,,,,,11,,53,50,
4224,note_on,,24,0,1,,,,,,,,,0,,69,55,
4224,note_on,,120,0,11,,,,,,,,,11,,41,50,
4224,note_on,,120,0,9,,,,,,,,,8,,41,50,
4224,note_on,,120,0,8,,,,,,,,,7,,69,50,
4224,note_on,,24,0,2,,,,,,,,,1,,81,55,
4224,note_on,,120,0,6,,,,,,,,,5,,86,50,
4224,note_on,,24,0,3,,,,,,,,,2,,64,55,
4248,note_on,,24,0,8,,,,,,,,,7,,74,0,
4248,note_on,,24,0,11,,,,,,,,,11,,53,0,
4248,note_on,,0,0,11,,,,,,,,,11,,41,0,
4248,note_on,,24,0,5,,,,,,,,,4,,41,0,
4248,note_on,,0,0,8,,,,,,,,,7,,69,0,
4248,note_on,,24,0,7,,,,,,,,,6,,81,0,
4248,note_on,,24,0,6,,,,,,,,,5,,86,0,
4248,note_on,,24,0,9,,,,,,,,,8,,53,0,
4248,note_on,,0,0,9,,,,,,,,,8,,41,0,
4248,note_on,,24,0,2,,,,,,,,,1,,81,0,
4248,note_on,,24,0,3,,,,,,,,,2,,64,0,
4248,note_on,,24,0,4,,,,,,,,,3,,69,0,
4248,note_on,,24,0,1,,,,,,,,,0,,69,0,
4272,note_on,,24,0,3,,,,,,,,,2,,65,50,
4272,note_on,,24,0,4,,,,,,,,,3,,69,50,
4272,note_on,,24,0,2,,,,,,,,,1,,79,50,
4272,note_on,,24,0,1,,,,,,,,,0,,81,50,
4272,note_on,,24,0,5,,,,,,,,,4,,40,50,
4296,note_on,,24,0,5,,,,,,,,,4,,40,0,
4296,note_on,,24,0,1,,,,,,,,,0,,81,0,
4296,note_on,,24,0,3,,,,,,,,,2,,65,0,
4296,note_on,,24,0,2,,,,,,,,,1,,79,0,
4296,note_on,,24,0,4,,,,,,,,,3,,69,0,
4320,note_on,,24,0,3,,,,,,,,,2,,67,50,
4320,note_on,,24,0,4,,,,,,,,,3,,69,50,
4320,note_on,,24,0,2,,,,,,,,,1,,77,50,
4320,note_on,,24,0,1,,,,,,,,,0,,81,50,
4320,note_on,,24,0,5,,,,,,,,,4,,38,50,
4344,note_on,,24,0,1,,,,,,,,,0,,81,0,
4344,note_on,,24,0,3,,,,,,,,,2,,67,0,
4344,note_on,,24,0,2,,,,,,,,,1,,77,0,
4344,note_on,,24,0,4,,,,,,,,,3,,69,0,
4344,note_on,,24,0,5,,,,,,,,,4,,38,0,
4368,note_on,,24,0,1,,,,,,,,,0,,81,55,
4368,note_on,,120,0,8,,,,,,,,,7,,69,50,
4368,note_on,,120,0,7,,,,,,,,,6,,81,50,
4368,note_on,,24,0,2,,,,,,,,,1,,76,55,
4368,note_on,,24,0,3,,,,,,,,,2,,57,55,
4368,note_on,,24,0,4,,,,,,,,,3,,69,55,
4368,note_on,,120,0,6,,,,,,,,,5,,88,50,
4368,note_on,,0,0,8,,,,,,,,,7,,76,50,
4368,note_on,,0,0,9,,,,,,,,,8,,48,50,
4368,note_on,,120,0,9,,,,,,,,,8,,36,50,
4368,note_on,,24,0,5,,,,,,,,,4,,36,55,
4392,note_on,,24,0,5,,,,,,,,,4,,36,0,
4392,note_on,,24,0,9,,,,,,,,,8,,48,0,
4392,note_on,,0,0,9,,,,,,,,,8,,36,0,
4392,note_on,,24,0,3,,,,,,,,,2,,57,0,
4392,note_on,,0,0,8,,,,,,,,,7,,69,0,
4392,note_on,,24,0,6,,,,,,,,,5,,88,0,
4392,note_on,,24,0,8,,,,,,,,,7,,76,0,
4392,note_on,,24,0,1,,,,,,,,,0,,81,0,
4392,note_on,,24,0,4,,,,,,,,,3,,69,0,
4392,note_on,,24,0,2,,,,,,,,,1,,76,0,
4392,note_on,,24,0,7,,,,,,,,,6,,81,0,
4416,note_on,,24,0,4,,,,,,,,,3,,64,50,
4416,note_on,,24,0,5,,,,,,,,,4,,35,50,
4416,note_on,,24,0,1,,,,,,,,,0,,88,50,
4416,note_on,,24,0,3,,,,,,,,,2,,68,50,
4416,note_on,,24,0,2,,,,,,,,,1,,74,50,
