tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
30530,set_tempo,10,1,0,,,,,,,545455,,,,,,,
30540,set_tempo,10,1,0,,,,,,,550459,,,,,,,
30540,note_on,0,0,1,,,,,,,,,,0,,,80,80
30540,note_on,60,0,1,,,,,,,,,,0,,,68,0
30550,set_tempo,10,1,0,,,,,,,560748,,,,,,,
30560,set_tempo,10,1,0,,,,,,,566038,,,,,,,
30570,set_tempo,10,1,0,,,,,,,576923,,,,,,,
30580,set_tempo,10,1,0,,,,,,,582524,,,,,,,
30590,set_tempo,10,1,0,,,,,,,594059,,,,,,,
30600,note_on,60,0,1,,,,,,,,,,0,,,80,0
30600,note_on,0,0,1,,,,,,,,,,0,,,77,80
30600,note_on,0,0,2,,,,,,,,,,1,,,58,80
30600,note_on,120,0,2,,,,,,,,,,1,,,46,0
30600,set_tempo,10,1,0,,,,,,,600000,,,,,,,
30610,set_tempo,10,1,0,,,,,,,612245,,,,,,,
30620,set_tempo,10,1,0,,,,,,,618557,,,,,,,
30630,set_tempo,10,1,0,,,,,,,631579,,,,,,,
30640,set_tempo,10,1,0,,,,,,,638298,,,,,,,
30650,set_tempo,10,1,0,,,,,,,652174,,,,,,,
30660,set_tempo,10,1,0,,,,,,,659341,,,,,,,
30660,note_on,0,0,1,,,,,,,,,,0,,,74,80
30660,note_on,60,0,1,,,,,,,,,,0,,,77,0
30670,set_tempo,10,1,0,,,,,,,674157,,,,,,,
30680,set_tempo,10,1,0,,,,,,,689655,,,,,,,
30690,set_tempo,10,1,0,,,,,,,697674,,,,,,,
30700,set_tempo,10,1,0,,,,,,,714286,,,,,,,
30710,set_tempo,10,1,0,,,,,,,722892,,,,,,,
30720,set_tempo,10,1,0,,,,,,,740741,,,,,,,
30720,note_on,60,0,1,,,,,,,,,,0,,,74,0
30720,note_on,0,0,1,,,,,,,,,,0,,,75,80
30720,note_on,0,0,2,,,,,,,,,,1,,,51,80
30720,note_on,120,0,2,,,,,,,,,,1,,,58,0
30730,set_tempo,10,1,0,,,,,,,750000,,,,,,,
30740,set_tempo,10,1,0,,,,,,,769231,,,,,,,
30750,set_tempo,10,1,0,,,,,,,779221,,,,,,,
30760,set_tempo,10,1,0,,,,,,,800000,,,,,,,
30770,set_tempo,10,1,0,,,,,,,810811,,,,,,,
30780,set_tempo,10,1,0,,,,,,,833333,,,,,,,
30790,set_tempo,10,1,0,,,,,,,845070,,,,,,,
30800,set_tempo,10,1,0,,,,,,,869565,,,,,,,
30810,set_tempo,10,1,0,,,,,,,895522,,,,,,,
30820,set_tempo,10,1,0,,,,,,,909091,,,,,,,
30830,set_tempo,10,1,0,,,,,,,937500,,,,,,,
30840,note_on,0,0,2,,,,,,,,,,1,,,39,80
30840,note_on,120,0,2,,,,,,,,,,1,,,51,0
30840,note_on,120,0,1,,,,,,,,,,0,,,75,0
30840,set_tempo,10,1,0,,,,,,,952381,,,,,,,
30850,set_tempo,10,1,0,,,,,,,983607,,,,,,,
30860,set_tempo,10,1,0,,,,,,,1000000,,,,,,,
30870,set_tempo,10,1,0,,,,,,,1034483,,,,,,,
30880,set_tempo,10,1,0,,,,,,,1052632,,,,,,,
30890,set_tempo,10,1,0,,,,,,,1090909,,,,,,,
30900,set_tempo,10,1,0,,,,,,,1111111,,,,,,,
30910,set_tempo,10,1,0,,,,,,,1153846,,,,,,,
30920,set_tempo,10,1,0,,,,,,,1176471,,,,,,,
30930,set_tempo,10,1,0,,,,,,,1224490,,,,,,,
30940,set_tempo,10,1,0,,,,,,,1276596,,,,,,,
30950,set_tempo,10,1,0,,,,,,,327869,,,,,,,
30960,marker,10,1,0,,,,,,,,,,,,,,
30960,note_on,120,0,2,,,,,,,,,,1,,,39,0
30960,note_on,0,0,2,,,,,,,,,,1,,,51,100
30960,note_on,120,0,1,,,,,,,,,,0,,,70,100
30960,note_on,0,0,1,,,,,,,,,,0,,,79,100
31010,set_tempo,50,1,0,,,,,,,329670,,,,,,,
31080,note_on,0,0,1,,,,,,,,,,0,,,70,100
31080,note_on,120,0,1,,,,,,,,,,0,,,79,0
31080,note_on,0,0,1,,,,,,,,,,0,,,79,100
31080,note_on,0,0,1,,,,,,,,,,0,,,70,0
31080,note_on,120,0,2,,,,,,,,,,1,,,51,0
31080,note_on,0,0,2,,,,,,,,,,1,,,58,100
31080,note_on,0,0,2,,,,,,,,,,1,,,55,100
31140,note_on,60,0,1,,,,,,,,,,0,,,79,0
31140,note_on,0,0,1,,,,,,,,,,0,,,68,100
31140,note_on,0,0,1,,,,,,,,,,0,,,77,100
31140,note_on,0,0,1,,,,,,,,,,0,,,70,0
31200,note_on,0,0,2,,,,,,,,,,1,,,58,0
31200,note_on,60,0,1,,,,,,,,,,0,,,77,0
31200,note_on,120,0,2,,,,,,,,,,1,,,55,0
31200,note_on,0,0,1,,,,,,,,,,0,,,67,100
31200,note_on,0,0,1,,,,,,,,,,0,,,75,100
31200,note_on,0,0,1,,,,,,,,,,0,,,68,0
31200,note_on,0,0,2,,,,,,,,,,1,,,51,100
31320,note_on,0,0,2,,,,,,,,,,1,,,58,100
31320,note_on,120,0,2,,,,,,,,,,1,,,51,0
31320,note_on,0,0,2,,,,,,,,,,1,,,55,100
31440,note_on,240,0,1,,,,,,,,,,0,,,75,0
31440,note_on,0,0,1,,,,,,,,,,0,,,55,100
31440,note_on,120,0,2,,,,,,,,,,1,,,55,0
31440,note_on,0,0,2,,,,,,,,,,1,,,58,0
31440,note_on,0,0,2,,,,,,,,,,1,,,39,100
31440,note_on,0,0,1,,,,,,,,,,0,,,67,0
31440,note_on,0,0,1,,,,,,,,,,0,,,63,100
31560,note_on,120,0,2,,,,,,,,,,1,,,39,0
31560,note_on,0,0,2,,,,,,,,,,1,,,55,100
31560,note_on,0,0,2,,,,,,,,,,1,,,51,100
31560,note_on,0,0,1,,,,,,,,,,0,,,63,100
31560,note_on,0,0,1,,,,,,,,,,0,,,55,0
31560,note_on,0,0,1,,,,,,,,,,0,,,55,100
31560,note_on,120,0,1,,,,,,,,,,0,,,63,0
31620,note_on,60,0,1,,,,,,,,,,0,,,55,0
31620,note_on,0,0,1,,,,,,,,,,0,,,63,0
31620,note_on,0,0,1,,,,,,,,,,0,,,65,100
31620,note_on,0,0,1,,,,,,,,,,0,,,58,100
31680,note_on,0,0,1,,,,,,,,,,0,,,63,100
31680,note_on,60,0,1,,,,,,,,,,0,,,58,0
31680,note_on,0,0,1,,,,,,,,,,0,,,65,0
31680,note_on,0,0,2,,,,,,,,,,1,,,55,0
31680,note_on,0,0,2,,,,,,,,,,1,,,39,100
31680,note_on,120,0,2,,,,,,,,,,1,,,51,0
31680,note_on,0,0,1,,,,,,,,,,0,,,67,100
31800,note_on,120,0,1,,,,,,,,,,0,,,63,0
31800,note_on,0,0,1,,,,,,,,,,0,,,67,0
31800,note_on,0,0,2,,,,,,,,,,1,,,51,100
31800,note_on,0,0,2,,,,,,,,,,1,,,55,100
31800,note_on,120,0,2,,,,,,,,,,1,,,39,0
31920,note_on,120,0,2,,,,,,,,,,1,,,51,0
31920,note_on,0,0,2,,,,,,,,,,1,,,55,0
31920,note_on,0,0,2,,,,,,,,,,1,,,34,100
32040,note_on,0,0,2,,,,,,,,,,1,,,50,100
32040,note_on,0,0,1,,,,,,,,,,0,,,80,100
32040,note_on,240,0,1,,,,,,,,,,0,,,77,100
32040,note_on,120,0,2,,,,,,,,,,1,,,34,0
32040,note_on,0,0,2,,,,,,,,,,1,,,46,100
32100,note_on,0,0,1,,,,,,,,,,0,,,77,0
32100,note_on,0,0,1,,,,,,,,,,0,,,75,100
32100,note_on,0,0,1,,,,,,,,,,0,,,79,100
32100,note_on,60,0,1,,,,,,,,,,0,,,80,0
32160,note_on,0,0,2,,,,,,,,,,1,,,34,100
32160,note_on,0,0,2,,,,,,,,,,1,,,50,0
32160,note_on,0,0,1,,,,,,,,,,0,,,74,100
32160,note_on,0,0,1,,,,,,,,,,0,,,77,100
32160,note_on,0,0,1,,,,,,,,,,0,,,79,0
32160,note_on,60,0,1,,,,,,,,,,0,,,75,0
32160,note_on,120,0,2,,,,,,,,,,1,,,46,0
32280,note_on,0,0,2,,,,,,,,,,1,,,46,100
32280,note_on,0,0,2,,,,,,,,,,1,,,50,100
32280,note_on,120,0,2,,,,,,,,,,1,,,34,0
32400,note_on,120,0,2,,,,,,,,,,1,,,46,0
32400,note_on,0,0,1,,,,,,,,,,0,,,62,100
32400,note_on,240,0,1,,,,,,,,,,0,,,74,0
32400,note_on,0,0,1,,,,,,,,,,0,,,77,0
32400,note_on,0,0,1,,,,,,,,,,0,,,65,100
32400,note_on,0,0,2,,,,,,,,,,1,,,50,0
32400,note_on,0,0,2,,,,,,,,,,1,,,34,100
32460,note_on,60,0,1,,,,,,,,,,0,,,65,0
32460,note_on,0,0,1,,,,,,,,,,0,,,62,0
32460,note_on,0,0,1,,,,,,,,,,0,,,63,100
32460,note_on,0,0,1,,,,,,,,,,0,,,67,100
32520,note_on,0,0,1,,,,,,,,,,0,,,68,100
32520,note_on,0,0,1,,,,,,,,,,0,,,65,100
32520,note_on,0,0,1,,,,,,,,,,0,,,67,0
32520,note_on,60,0,1,,,,,,,,,,0,,,63,0
32520,note_on,120,0,2,,,,,,,,,,1,,,34,0
32520,note_on,0,0,2,,,,,,,,,,1,,,50,100
32520,note_on,0,0,2,,,,,,,,,,1,,,46,100
32580,note_on,0,0,1,,,,,,,,,,0,,,70,100
32580,note_on,60,0,1,,,,,,,,,,0,,,68,0
32580,note_on,0,0,1,,,,,,,,,,0,,,65,0
32580,note_on,0,0,1,,,,,,,,,,0,,,67,100
32640,note_on,60,0,1,,,,,,,,,,0,,,70,0
32640,note_on,0,0,2,,,,,,,,,,1,,,34,100
32640,note_on,0,0,2,,,,,,,,,,1,,,50,0
32640,note_on,120,0,2,,,,,,,,,,1,,,46,0
32640,note_on,0,0,1,,,,,,,,,,0,,,72,100
32640,note_on,0,0,1,,,,,,,,,,0,,,67,0
32640,note_on,0,0,1,,,,,,,,,,0,,,68,100
32760,note_on,0,0,2,,,,,,,,,,1,,,46,100
32760,note_on,0,0,2,,,,,,,,,,1,,,50,100
32760,note_on,120,0,2,,,,,,,,,,1,,,34,0
32880,note_on,0,0,1,,,,,,,,,,0,,,79,100
32880,note_on,0,0,1,,,,,,,,,,0,,,70,100
32880,note_on,0,0,1,,,,,,,,,,0,,,68,0
32880,note_on,240,0,1,,,,,,,,,,0,,,72,0
32880,note_on,0,0,2,,,,,,,,,,1,,,51,100
32880,note_on,120,0,2,,,,,,,,,,1,,,46,0
32880,note_on,0,0,2,,,,,,,,,,1,,,50,0
33000,note_on,0,0,2,,,,,,,,,,1,,,55,100
33000,note_on,0,0,2,,,,,,,,,,1,,,58,100
33000,note_on,120,0,1,,,,,,,,,,0,,,79,0
33000,note_on,120,0,2,,,,,,,,,,1,,,51,0
33000,note_on,0,0,1,,,,,,,,,,0,,,70,0
33000,note_on,0,0,1,,,,,,,,,,0,,,70,100
33000,note_on,0,0,1,,,,,,,,,,0,,,79,100
33060,note_on,0,0,1,,,,,,,,,,0,,,68,100
33060,note_on,0,0,1,,,,,,,,,,0,,,70,0
33060,note_on,0,0,1,,,,,,,,,,0,,,77,100
33060,note_on,60,0,1,,,,,,,,,,0,,,79,0
33120,note_on,0,0,2,,,,,,,,,,1,,,51,100
33120,note_on,120,0,2,,,,,,,,,,1,,,55,0
33120,note_on,0,0,1,,,,,,,,,,0,,,75,100
33120,note_on,0,0,1,,,,,,,,,,0,,,67,100
33120,note_on,0,0,1,,,,,,,,,,0,,,68,0
33120,note_on,60,0,1,,,,,,,,,,0,,,77,0
33120,note_on,0,0,2,,,,,,,,,,1,,,58,0
33240,note_on,120,0,2,,,,,,,,,,1,,,51,0
33240,note_on,0,0,2,,,,,,,,,,1,,,58,100
33240,note_on,0,0,2,,,,,,,,,,1,,,55,100
33360,note_on,240,0,1,,,,,,,,,,0,,,75,0
33360,note_on,0,0,1,,,,,,,,,,0,,,67,0
33360,note_on,0,0,1,,,,,,,,,,0,,,63,100
33360,note_on,0,0,1,,,,,,,,,,0,,,55,100
33360,note_on,0,0,2,,,,,,,,,,1,,,58,0
33360,note_on,0,0,2,,,,,,,,,,1,,,39,100
33360,note_on,120,0,2,,,,,,,,,,1,,,55,0
33480,note_on,0,0,1,,,,,,,,,,0,,,63,100
33480,note_on,0,0,1,,,,,,,,,,0,,,55,100
33480,note_on,0,0,1,,,,,,,,,,0,,,55,0
33480,note_on,120,0,2,,,,,,,,,,1,,,39,0
33480,note_on,0,0,2,,,,,,,,,,1,,,55,100
33480,note_on,0,0,2,,,,,,,,,,1,,,51,100
33480,note_on,120,0,1,,,,,,,,,,0,,,63,0
33540,note_on,60,0,1,,,,,,,,,,0,,,55,0
33540,note_on,0,0,1,,,,,,,,,,0,,,58,100
33540,note_on,0,0,1,,,,,,,,,,0,,,65,100
33540,note_on,0,0,1,,,,,,,,,,0,,,63,0
33600,note_on,120,0,2,,,,,,,,,,1,,,51,0
33600,note_on,0,0,2,,,,,,,,,,1,,,39,100
33600,note_on,0,0,2,,,,,,,,,,1,,,55,0
33600,note_on,60,0,1,,,,,,,,,,0,,,58,0
33600,note_on,0,0,1,,,,,,,,,,0,,,65,0
33600,note_on,0,0,1,,,,,,,,,,0,,,67,100
33600,note_on,0,0,1,,,,,,,,,,0,,,63,100
33720,note_on,0,0,2,,,,,,,,,,1,,,51,100
33720,note_on,0,0,2,,,,,,,,,,1,,,55,100
33720,note_on,120,0,2,,,,,,,,,,1,,,39,0
33840,note_on,120,0,2,,,,,,,,,,1,,,51,0
33840,note_on,0,0,2,,,,,,,,,,1,,,55,0
33840,note_on,0,0,2,,,,,,,,,,1,,,34,100
33840,note_on,240,0,1,,,,,,,,,,0,,,63,0
33840,note_on,0,0,1,,,,,,,,,,0,,,67,0
33960,note_on,120,0,1,,,,,,,,,,0,,,77,100
33960,note_on,0,0,1,,,,,,,,,,0,,,80,100
33960,note_on,0,0,2,,,,,,,,,,1,,,50,100
33960,note_on,120,0,2,,,,,,,,,,1,,,34,0
33960,note_on,0,0,2,,,,,,,,,,1,,,46,100
34020,note_on,60,0,1,,,,,,,,,,0,,,80,0
34020,note_on,0,0,1,,,,,,,,,,0,,,77,0
34020,note_on,0,0,1,,,,,,,,,,0,,,79,100
34020,note_on,0,0,1,,,,,,,,,,0,,,75,100
34080,note_on,0,0,1,,,,,,,,,,0,,,77,100
34080,note_on,0,0,1,,,,,,,,,,0,,,79,0
34080,note_on,0,0,1,,,,,,,,,,0,,,74,100
34080,note_on,60,0,1,,,,,,,,,,0,,,75,0
34080,note_on,0,0,2,,,,,,,,,,1,,,34,100
34080,note_on,0,0,2,,,,,,,,,,1,,,50,0
34080,note_on,120,0,2,,,,,,,,,,1,,,46,0
34200,note_on,0,0,2,,,,,,,,,,1,,,46,100
34200,note_on,120,0,2,,,,,,,,,,1,,,34,0
34200,note_on,0,0,2,,,,,,,,,,1,,,50,100
34320,note_on,0,0,1,,,,,,,,,,0,,,62,100
34320,note_on,0,0,1,,,,,,,,,,0,,,77,0
34320,note_on,120,0,2,,,,,,,,,,1,,,46,0
34320,note_on,0,0,1,,,,,,,,,,0,,,65,100
34320,note_on,240,0,1,,,,,,,,,,0,,,74,0
34320,note_on,0,0,2,,,,,,,,,,1,,,50,0
34320,note_on,0,0,2,,,,,,,,,,1,,,34,100
34380,note_on,0,0,1,,,,,,,,,,0,,,63,100
34380,note_on,0,0,1,,,,,,,,,,0,,,67,100
34380,note_on,0,0,1,,,,,,,,,,0,,,62,0
34380,note_on,60,0,1,,,,,,,,,,0,,,65,0
34440,note_on,0,0,1,,,,,,,,,,0,,,67,0
34440,note_on,120,0,2,,,,,,,,,,1,,,34,0
34440,note_on,0,0,2,,,,,,,,,,1,,,50,100
34440,note_on,0,0,2,,,,,,,,,,1,,,46,100
34440,note_on,0,0,1,,,,,,,,,,0,,,68,100
34440,note_on,0,0,1,,,,,,,,,,0,,,65,100
34440,note_on,60,0,1,,,,,,,,,,0,,,63,0
34500,note_on,0,0,1,,,,,,,,,,0,,,70,100
34500,note_on,0,0,1,,,,,,,,,,0,,,67,100
34500,note_on,0,0,1,,,,,,,,,,0,,,65,0
34500,note_on,60,0,1,,,,,,,,,,0,,,68,0
34520,set_tempo,3510,1,0,,,,,,,329670,,,,,,,
34560,note_on,0,0,1,,,,,,,,,,0,,,67,0
34560,note_on,0,0,1,,,,,,,,,,0,,,72,100
34560,note_on,0,0,1,,,,,,,,,,0,,,68,100
34560,note_on,60,0,1,,,,,,,,,,0,,,70,0
34560,note_on,0,0,2,,,,,,,,,,1,,,34,100
34560,note_on,0,0,2,,,,,,,,,,1,,,50,0
34560,note_on,120,0,2,,,,,,,,,,1,,,46,0
34600,set_tempo,80,1,0,,,,,,,327869,,,,,,,
34620,set_tempo,20,1,0,,,,,,,329670,,,,,,,
34640,set_tempo,20,1,0,,,,,,,331492,,,,,,,
34660,set_tempo,20,1,0,,,,,,,333333,,,,,,,
34680,set_tempo,20,1,0,,,,,,,335196,,,,,,,
34680,note_on,0,0,2,,,,,,,,,,1,,,50,100
34680,note_on,0,0,2,,,,,,,,,,1,,,46,100
34680,note_on,120,0,2,,,,,,,,,,1,,,34,0
34700,set_tempo,20,1,0,,,,,,,337079,,,,,,,
34720,set_tempo,20,1,0,,,,,,,338983,,,,,,,
34730,set_tempo,10,1,0,,,,,,,340909,,,,,,,
34750,set_tempo,20,1,0,,,,,,,342857,,,,,,,
34770,set_tempo,20,1,0,,,,,,,344828,,,,,,,
34790,set_tempo,20,1,0,,,,,,,346821,,,,,,,
34800,note_on,0,0,1,,,,,,,,,,0,,,68,0
34800,note_on,0,0,1,,,,,,,,,,0,,,70,100
34800,note_on,0,0,1,,,,,,,,,,0,,,67,100
34800,note_on,240,0,1,,,,,,,,,,0,,,72,0
34800,note_on,0,0,2,,,,,,,,,,1,,,43,100
34800,note_on,0,0,2,,,,,,,,,,1,,,50,0
34800,note_on,120,0,2,,,,,,,,,,1,,,46,0
34810,set_tempo,20,1,0,,,,,,,348837,,,,,,,
34830,set_tempo,20,1,0,,,,,,,350877,,,,,,,
34840,set_tempo,10,1,0,,,,,,,352941,,,,,,,
34850,set_tempo,10,1,0,,,,,,,350877,,,,,,,
34920,note_on,0,0,1,,,,,,,,,,0,,,70,100
34920,note_on,0,0,1,,,,,,,,,,0,,,58,100
34920,note_on,0,0,1,,,,,,,,,,0,,,70,0
34920,note_on,120,0,1,,,,,,,,,,0,,,67,0
34920,note_on,0,0,2,,,,,,,,,,1,,,31,100
34920,note_on,120,0,2,,,,,,,,,,1,,,43,0
35040,note_on,120,0,1,,,,,,,,,,0,,,70,0
35040,note_on,0,0,2,,,,,,,,,,1,,,32,92
35040,note_on,0,0,1,,,,,,,,,,0,,,58,0
35040,note_on,120,0,2,,,,,,,,,,1,,,31,0
35040,note_on,0,0,1,,,,,,,,,,0,,,60,76
35099,note_on,59,0,1,,,,,,,,,,0,,,60,0
35100,note_on,1,0,1,,,,,,,,,,0,,,72,76
35159,note_on,59,0,1,,,,,,,,,,0,,,72,0
35160,note_on,1,0,1,,,,,,,,,,0,,,63,100
35160,note_on,0,0,1,,,,,,,,,,0,,,72,100
35160,note_on,120,0,2,,,,,,,,,,1,,,32,0
35160,note_on,0,0,2,,,,,,,,,,1,,,44,92
35280,note_on,120,0,1,,,,,,,,,,0,,,72,0
35280,note_on,0,0,2,,,,,,,,,,1,,,46,92
35280,note_on,120,0,2,,,,,,,,,,1,,,44,0
35280,note_on,0,0,1,,,,,,,,,,0,,,62,77
35280,note_on,0,0,1,,,,,,,,,,0,,,63,0
35399,note_on,119,0,1,,,,,,,,,,0,,,62,0
35400,note_on,120,0,2,,,,,,,,,,1,,,46,0
35400,note_on,0,0,2,,,,,,,,,,1,,,34,92
35400,note_on,1,0,1,,,,,,,,,,0,,,74,78
35400,note_on,0,0,1,,,,,,,,,,0,,,65,78
35519,note_on,119,0,1,,,,,,,,,,0,,,65,0
35519,note_on,0,0,1,,,,,,,,,,0,,,74,0
35520,note_on,120,0,2,,,,,,,,,,1,,,34,0
35520,note_on,0,0,2,,,,,,,,,,1,,,36,92
35520,note_on,1,0,1,,,,,,,,,,0,,,63,78
35579,note_on,59,0,1,,,,,,,,,,0,,,63,0
35580,note_on,1,0,1,,,,,,,,,,0,,,75,79
35639,note_on,59,0,1,,,,,,,,,,0,,,75,0
35640,note_on,0,0,2,,,,,,,,,,1,,,48,92
35640,note_on,120,0,2,,,,,,,,,,1,,,36,0
35640,note_on,1,0,1,,,,,,,,,,0,,,75,100
35640,note_on,0,0,1,,,,,,,,,,0,,,67,100
35760,note_on,120,0,1,,,,,,,,,,0,,,67,0
35760,note_on,0,0,1,,,,,,,,,,0,,,75,0
35760,note_on,0,0,1,,,,,,,,,,0,,,65,80
35760,note_on,0,0,2,,,,,,,,,,1,,,50,92
35760,note_on,120,0,2,,,,,,,,,,1,,,48,0
35879,note_on,119,0,1,,,,,,,,,,0,,,65,0
35880,note_on,0,0,2,,,,,,,,,,1,,,38,90
35880,note_on,120,0,2,,,,,,,,,,1,,,50,0
35880,note_on,0,0,1,,,,,,,,,,0,,,77,80
35880,note_on,1,0,1,,,,,,,,,,0,,,68,80
35999,note_on,119,0,1,,,,,,,,,,0,,,77,0
35999,note_on,0,0,1,,,,,,,,,,0,,,68,0
36000,note_on,120,0,2,,,,,,,,,,1,,,38,0
36000,note_on,1,0,1,,,,,,,,,,0,,,67,79
36000,note_on,0,0,2,,,,,,,,,,1,,,39,88
36059,note_on,59,0,1,,,,,,,,,,0,,,67,0
36060,note_on,1,0,1,,,,,,,,,,0,,,79,79
36119,note_on,59,0,1,,,,,,,,,,0,,,79,0
36120,note_on,0,0,2,,,,,,,,,,1,,,51,88
36120,note_on,120,0,2,,,,,,,,,,1,,,39,0
36120,note_on,1,0,1,,,,,,,,,,0,,,70,100
36120,note_on,0,0,1,,,,,,,,,,0,,,79,100
36240,note_on,0,0,2,,,,,,,,,,1,,,46,88
36240,note_on,120,0,2,,,,,,,,,,1,,,51,0
36240,note_on,0,0,1,,,,,,,,,,0,,,70,0
36240,note_on,0,0,1,,,,,,,,,,0,,,68,80
36240,note_on,120,0,1,,,,,,,,,,0,,,79,0
36299,note_on,59,0,1,,,,,,,,,,0,,,68,0
36300,note_on,1,0,1,,,,,,,,,,0,,,80,80
36359,note_on,59,0,1,,,,,,,,,,0,,,80,0
36360,note_on,0,0,2,,,,,,,,,,1,,,34,87
36360,note_on,120,0,2,,,,,,,,,,1,,,46,0
36360,note_on,1,0,1,,,,,,,,,,0,,,77,80
36419,note_on,59,0,1,,,,,,,,,,0,,,77,0
36420,note_on,1,0,1,,,,,,,,,,0,,,74,80
36479,note_on,59,0,1,,,,,,,,,,0,,,74,0
36480,note_on,0,0,2,,,,,,,,,,1,,,39,87
36480,note_on,1,0,1,,,,,,,,,,0,,,75,80
36480,note_on,120,0,2,,,,,,,,,,1,,,34,0
36539,note_on,59,0,1,,,,,,,,,,0,,,75,0
36540,note_on,1,0,1,,,,,,,,,,0,,,79,79
36599,note_on,59,0,1,,,,,,,,,,0,,,79,0
36600,note_on,1,0,1,,,,,,,,,,0,,,75,80
36600,note_on,0,0,2,,,,,,,,,,1,,,51,80
36600,note_on,120,0,2,,,,,,,,,,1,,,39,0
36659,note_on,59,0,1,,,,,,,,,,0,,,75,0
36660,note_on,1,0,1,,,,,,,,,,0,,,70,80
36719,note_on,59,0,1,,,,,,,,,,0,,,70,0
36720,note_on,0,0,2,,,,,,,,,,1,,,51,80
36720,note_on,0,0,2,,,,,,,,,,1,,,39,80
36720,note_on,120,0,2,,,,,,,,,,1,,,51,0
36720,note_on,1,0,1,,,,,,,,,,0,,,67,80
36840,note_on,0,0,1,,,,,,,,,,0,,,58,80
36840,note_on,0,0,1,,,,,,,,,,0,,,70,80
36840,note_on,120,0,1,,,,,,,,,,0,,,67,0
36840,note_on,120,0,2,,,,,,,,,,1,,,51,0
36840,note_on,0,0,2,,,,,,,,,,1,,,39,0
36840,note_on,0,0,2,,,,,,,,,,1,,,55,80
36840,note_on,0,0,2,,,,,,,,,,1,,,43,80
36960,note_on,120,0,1,,,,,,,,,,0,,,58,0
36960,note_on,0,0,1,,,,,,,,,,0,,,70,0
36960,note_on,0,0,1,,,,,,,,,,0,,,60,85
36960,note_on,120,0,2,,,,,,,,,,1,,,43,0
36960,note_on,0,0,2,,,,,,,,,,1,,,55,0
36960,note_on,0,0,2,,,,,,,,,,1,,,44,80
37019,note_on,59,0,1,,,,,,,,,,0,,,60,0
37020,note_on,1,0,1,,,,,,,,,,0,,,72,85
37079,note_on,59,0,1,,,,,,,,,,0,,,72,0
37080,note_on,1,0,1,,,,,,,,,,0,,,72,80
37080,note_on,0,0,1,,,,,,,,,,0,,,63,80
37080,note_on,0,0,2,,,,,,,,,,1,,,51,80
37080,note_on,120,0,2,,,,,,,,,,1,,,44,0
37080,note_on,0,0,2,,,,,,,,,,1,,,56,80
37120,set_tempo,2270,1,0,,,,,,,352941,,,,,,,
37200,note_on,0,0,1,,,,,,,,,,0,,,62,85
37200,note_on,120,0,2,,,,,,,,,,1,,,56,0
37200,note_on,0,0,2,,,,,,,,,,1,,,51,0
37200,note_on,0,0,2,,,,,,,,,,1,,,46,80
37200,note_on,120,0,1,,,,,,,,,,0,,,63,0
37200,note_on,0,0,1,,,,,,,,,,0,,,72,0
37319,note_on,119,0,1,,,,,,,,,,0,,,62,0
37320,note_on,0,0,1,,,,,,,,,,0,,,65,85
37320,note_on,120,0,2,,,,,,,,,,1,,,46,0
37320,note_on,1,0,1,,,,,,,,,,0,,,74,85
37320,note_on,0,0,2,,,,,,,,,,1,,,53,80
37320,note_on,0,0,2,,,,,,,,,,1,,,58,80
37439,note_on,119,0,1,,,,,,,,,,0,,,65,0
37439,note_on,0,0,1,,,,,,,,,,0,,,74,0
37440,note_on,120,0,2,,,,,,,,,,1,,,53,0
37440,note_on,0,0,2,,,,,,,,,,1,,,48,80
37440,note_on,0,0,2,,,,,,,,,,1,,,58,0
37440,note_on,1,0,1,,,,,,,,,,0,,,63,85
37499,note_on,59,0,1,,,,,,,,,,0,,,63,0
37500,note_on,1,0,1,,,,,,,,,,0,,,75,85
37559,note_on,59,0,1,,,,,,,,,,0,,,75,0
37560,note_on,0,0,2,,,,,,,,,,1,,,60,80
37560,note_on,1,0,1,,,,,,,,,,0,,,67,80
37560,note_on,0,0,1,,,,,,,,,,0,,,75,80
37560,note_on,120,0,2,,,,,,,,,,1,,,48,0
37560,note_on,0,0,2,,,,,,,,,,1,,,55,80
37680,note_on,0,0,2,,,,,,,,,,1,,,50,80
37680,note_on,0,0,2,,,,,,,,,,1,,,60,0
37680,note_on,120,0,2,,,,,,,,,,1,,,55,0
37680,note_on,0,0,1,,,,,,,,,,0,,,65,85
37680,note_on,0,0,1,,,,,,,,,,0,,,67,0
37680,note_on,120,0,1,,,,,,,,,,0,,,75,0
37799,note_on,119,0,1,,,,,,,,,,0,,,65,0
37800,note_on,0,0,2,,,,,,,,,,1,,,58,80
37800,note_on,0,0,2,,,,,,,,,,1,,,62,80
37800,note_on,120,0,2,,,,,,,,,,1,,,50,0
37800,note_on,0,0,1,,,,,,,,,,0,,,68,85
37800,note_on,1,0,1,,,,,,,,,,0,,,77,85
37919,note_on,0,0,1,,,,,,,,,,0,,,77,0
37919,note_on,119,0,1,,,,,,,,,,0,,,68,0
37920,note_on,1,0,1,,,,,,,,,,0,,,67,85
37920,note_on,120,0,2,,,,,,,,,,1,,,58,0
37920,note_on,0,0,2,,,,,,,,,,1,,,62,0
37920,note_on,0,0,2,,,,,,,,,,1,,,51,80
