tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,channel,pitch,control,value,program,note,velocity
33840,note_on,0,0,4,,,,,,,3,,,,,46,59
33840,note_off,240,0,4,,,,,,,3,,,,,50,0
34030,note_off,190,0,4,,,,,,,3,,,,,46,0
34030,note_off,190,0,1,,,,,,,0,,,,,58,0
34040,set_tempo,1880,1,0,,,,,,242914,,,,,,,
34080,note_on,50,0,4,,,,,,,3,,,,,46,81
34080,note_on,50,0,1,,,,,,,0,,,,,58,78
34080,set_tempo,40,1,0,,,,,,240963,,,,,,,
34320,note_on,0,0,4,,,,,,,3,,,,,45,70
34320,note_off,240,0,1,,,,,,,0,,,,,58,0
34320,note_on,0,0,1,,,,,,,0,,,,,57,68
34320,note_off,240,0,4,,,,,,,3,,,,,46,0
34510,note_off,190,0,1,,,,,,,0,,,,,57,0
34510,note_off,190,0,4,,,,,,,3,,,,,45,0
34560,note_on,50,0,1,,,,,,,0,,,,,57,63
34560,note_on,50,0,4,,,,,,,3,,,,,45,63
34800,note_off,240,0,1,,,,,,,0,,,,,57,0
34800,note_on,0,0,1,,,,,,,0,,,,,61,64
34800,note_off,240,0,4,,,,,,,3,,,,,45,0
34800,note_on,0,0,4,,,,,,,3,,,,,49,64
34990,note_off,190,0,1,,,,,,,0,,,,,61,0
34990,note_off,190,0,4,,,,,,,3,,,,,49,0
35040,note_on,50,0,1,,,,,,,0,,,,,61,65
35040,note_on,50,0,4,,,,,,,3,,,,,49,65
35280,note_on,0,0,1,,,,,,,0,,,,,62,67
35280,note_off,240,0,1,,,,,,,0,,,,,61,0
35280,note_off,240,0,4,,,,,,,3,,,,,49,0
35280,note_on,0,0,4,,,,,,,3,,,,,50,67
35470,note_off,190,0,4,,,,,,,3,,,,,50,0
35470,note_off,190,0,1,,,,,,,0,,,,,62,0
35520,note_on,50,0,4,,,,,,,3,,,,,50,68
35520,note_on,50,0,1,,,,,,,0,,,,,62,68
35760,note_off,240,0,4,,,,,,,3,,,,,50,0
35760,note_on,0,0,4,,,,,,,3,,,,,46,69
35760,note_off,240,0,1,,,,,,,0,,,,,62,0
35760,note_on,0,0,1,,,,,,,0,,,,,58,69
35950,note_off,190,0,4,,,,,,,3,,,,,46,0
35950,note_off,190,0,1,,,,,,,0,,,,,58,0
35960,set_tempo,1880,1,0,,,,,,242914,,,,,,,
36000,note_on,50,0,1,,,,,,,0,,,,,58,86
36000,set_tempo,40,1,0,,,,,,240963,,,,,,,
36000,note_on,50,0,4,,,,,,,3,,,,,46,88
36240,note_off,240,0,1,,,,,,,0,,,,,58,0
36240,note_on,0,0,1,,,,,,,0,,,,,57,76
36240,note_off,240,0,4,,,,,,,3,,,,,46,0
36240,note_on,0,0,4,,,,,,,3,,,,,45,77
36430,note_off,190,0,1,,,,,,,0,,,,,57,0
36430,note_off,190,0,4,,,,,,,3,,,,,45,0
36480,note_on,50,0,1,,,,,,,0,,,,,57,70
36480,note_on,50,0,4,,,,,,,3,,,,,45,73
36720,note_off,240,0,1,,,,,,,0,,,,,57,0
36720,note_on,0,0,1,,,,,,,0,,,,,58,71
36840,set_tempo,840,1,0,,,,,,242914,,,,,,,
36960,set_tempo,120,1,0,,,,,,240963,,,,,,,
36960,note_off,240,0,1,,,,,,,0,,,,,58,0
36960,note_on,11690,0,3,,,,,,,2,,,,,53,95
36960,note_on,480,0,4,,,,,,,3,,,,,50,102
36960,note_on,0,0,1,,,,,,,0,,,,,59,73
37200,note_on,0,0,1,,,,,,,0,,,,,60,75
37200,note_off,240,0,1,,,,,,,0,,,,,59,0
37440,note_off,240,0,1,,,,,,,0,,,,,60,0
37440,note_on,0,0,1,,,,,,,0,,,,,61,77
37680,note_on,0,0,1,,,,,,,0,,,,,62,79
37680,note_off,240,0,1,,,,,,,0,,,,,61,0
37920,note_off,240,0,1,,,,,,,0,,,,,62,0
37920,note_on,0,0,1,,,,,,,0,,,,,63,81
38160,note_off,240,0,1,,,,,,,0,,,,,63,0
38160,note_on,0,0,1,,,,,,,0,,,,,64,83
38400,note_off,240,0,1,,,,,,,0,,,,,64,0
38400,note_on,0,0,1,,,,,,,0,,,,,65,85
38400,note_on,0,0,3,,,,,,,2,,,,,53,88
38400,note_on,0,0,3,,,,,,,2,,,,,50,88
38400,note_off,1440,0,3,,,,,,,2,,,,,53,0
38400,note_off,1440,0,4,,,,,,,3,,,,,50,0
38400,note_off,0,0,4,,,,,,,3,,,,,45,0
38400,note_on,0,0,4,,,,,,,3,,,,,45,85
38640,note_on,0,0,1,,,,,,,0,,,,,66,87
38640,note_off,240,0,1,,,,,,,0,,,,,65,0
38880,note_on,0,0,4,,,,,,,3,,,,,45,91
38880,note_off,480,0,4,,,,,,,3,,,,,45,0
38880,note_on,0,0,1,,,,,,,0,,,,,67,89
38880,note_off,240,0,1,,,,,,,0,,,,,66,0
38880,note_on,0,0,3,,,,,,,2,,,,,53,93
38880,note_off,480,0,3,,,,,,,2,,,,,53,0
38880,note_off,0,0,3,,,,,,,2,,,,,50,0
38880,note_on,0,0,3,,,,,,,2,,,,,50,93
39120,note_off,240,0,1,,,,,,,0,,,,,67,0
39120,note_on,0,0,1,,,,,,,0,,,,,68,91
39360,note_off,240,0,1,,,,,,,0,,,,,68,0
39360,note_on,0,0,3,,,,,,,2,,,,,52,97
39360,note_off,0,0,3,,,,,,,2,,,,,50,0
39360,note_off,480,0,4,,,,,,,3,,,,,45,0
39360,note_on,0,0,4,,,,,,,3,,,,,45,97
39360,note_on,0,0,1,,,,,,,0,,,,,69,93
39360,note_on,0,0,3,,,,,,,2,,,,,55,97
39360,note_off,480,0,3,,,,,,,2,,,,,53,0
39600,note_on,0,0,1,,,,,,,0,,,,,70,95
39600,note_off,240,0,1,,,,,,,0,,,,,69,0
39840,note_on,0,0,1,,,,,,,0,,,,,61,97
39840,note_off,240,0,1,,,,,,,0,,,,,70,0
39840,note_on,0,0,3,,,,,,,2,,,,,52,102
39840,note_off,480,0,3,,,,,,,2,,,,,55,0
39840,note_off,480,0,4,,,,,,,3,,,,,45,0
39840,note_on,0,0,3,,,,,,,2,,,,,55,102
39840,note_off,0,0,3,,,,,,,2,,,,,52,0
39840,note_on,0,0,4,,,,,,,3,,,,,45,103
39900,set_tempo,2940,1,0,,,,,,242914,,,,,,,
40080,set_tempo,180,1,0,,,,,,255319,,,,,,,
40080,note_off,240,0,1,,,,,,,0,,,,,61,0
40080,note_on,0,0,1,,,,,,,0,,,,,69,99
40320,note_off,240,0,1,,,,,,,0,,,,,69,0
40320,note_on,0,0,1,,,,,,,0,,,,,62,95
40320,note_on,0,0,4,,,,,,,3,,,,,38,108
40320,note_off,480,0,4,,,,,,,3,,,,,45,0
40320,note_off,480,0,3,,,,,,,2,,,,,55,0
40320,note_off,0,0,3,,,,,,,2,,,,,52,0
40320,set_tempo,240,1,0,,,,,,253164,,,,,,,
40430,set_tempo,110,1,0,,,,,,240963,,,,,,,
40480,note_off,160,0,1,,,,,,,0,,,,,62,0
40480,note_on,160,0,3,,,,,,,2,,,,,57,71
40640,note_off,160,0,3,,,,,,,2,,,,,57,0
40640,note_on,0,0,3,,,,,,,2,,,,,53,69
40800,note_off,160,0,3,,,,,,,2,,,,,53,0
40800,note_on,0,0,3,,,,,,,2,,,,,57,67
40960,note_on,0,0,3,,,,,,,2,,,,,53,66
40960,note_off,160,0,3,,,,,,,2,,,,,57,0
41120,note_on,0,0,3,,,,,,,2,,,,,57,64
41120,note_off,160,0,3,,,,,,,2,,,,,53,0
41280,note_on,0,0,3,,,,,,,2,,,,,53,63
41280,note_on,0,0,4,,,,,,,3,,,,,41,98
41280,note_off,960,0,4,,,,,,,3,,,,,38,0
41280,note_off,160,0,3,,,,,,,2,,,,,57,0
41440,note_off,160,0,3,,,,,,,2,,,,,53,0
41440,note_on,0,0,3,,,,,,,2,,,,,57,61
41590,note_off,310,0,4,,,,,,,3,,,,,41,0
41600,note_on,0,0,3,,,,,,,2,,,,,53,59
41600,note_off,160,0,3,,,,,,,2,,,,,57,0
41760,note_on,170,0,4,,,,,,,3,,,,,45,96
41760,note_on,0,0,3,,,,,,,2,,,,,57,58
41760,note_off,160,0,3,,,,,,,2,,,,,53,0
41920,note_off,160,0,3,,,,,,,2,,,,,57,0
41920,note_on,0,0,3,,,,,,,2,,,,,53,56
42070,note_off,310,0,4,,,,,,,3,,,,,45,0
42080,note_off,160,0,3,,,,,,,2,,,,,53,0
42080,note_on,0,0,3,,,,,,,2,,,,,57,54
42180,set_tempo,1750,1,0,,,,,,242914,,,,,,,
42240,note_on,0,0,3,,,,,,,2,,,,,53,54
42240,set_tempo,60,1,0,,,,,,240963,,,,,,,
42240,note_on,170,0,4,,,,,,,3,,,,,50,95
42240,note_off,160,0,3,,,,,,,2,,,,,57,0
42400,note_off,160,0,3,,,,,,,2,,,,,53,0
42400,note_on,0,0,3,,,,,,,2,,,,,57,54
42560,note_off,160,0,3,,,,,,,2,,,,,57,0
42560,note_on,0,0,3,,,,,,,2,,,,,53,54
42720,note_off,160,0,3,,,,,,,2,,,,,53,0
42720,note_on,0,0,3,,,,,,,2,,,,,57,54
42880,note_off,160,0,3,,,,,,,2,,,,,57,0
42880,note_on,0,0,3,,,,,,,2,,,,,53,54
43040,note_off,160,0,3,,,,,,,2,,,,,53,0
43040,note_on,0,0,3,,,,,,,2,,,,,57,54
43200,note_off,160,0,3,,,,,,,2,,,,,57,0
43200,note_on,0,0,3,,,,,,,2,,,,,53,55
43360,note_off,160,0,3,,,,,,,2,,,,,53,0
43360,note_on,0,0,3,,,,,,,2,,,,,57,55
43520,note_off,160,0,3,,,,,,,2,,,,,57,0
43520,note_on,0,0,3,,,,,,,2,,,,,53,55
43680,note_off,160,0,3,,,,,,,2,,,,,53,0
43680,note_on,0,0,3,,,,,,,2,,,,,57,55
43680,note_on,3200,0,1,,,,,,,0,,,,,69,52
43840,note_on,0,0,3,,,,,,,2,,,,,53,55
43840,note_off,160,0,3,,,,,,,2,,,,,57,0
44000,note_off,160,0,3,,,,,,,2,,,,,53,0
44000,note_on,0,0,3,,,,,,,2,,,,,57,55
44160,note_off,160,0,3,,,,,,,2,,,,,57,0
44160,note_on,0,0,3,,,,,,,2,,,,,53,55
44160,note_off,480,0,1,,,,,,,0,,,,,69,0
44160,note_on,0,0,1,,,,,,,0,,,,,68,52
44320,note_on,0,0,3,,,,,,,2,,,,,57,56
44320,note_off,160,0,3,,,,,,,2,,,,,53,0
44480,note_off,160,0,3,,,,,,,2,,,,,57,0
44480,note_on,0,0,3,,,,,,,2,,,,,53,56
44640,note_off,480,0,1,,,,,,,0,,,,,68,0
44640,note_off,160,0,3,,,,,,,2,,,,,53,0
44640,note_on,0,0,3,,,,,,,2,,,,,57,56
44640,note_on,0,0,1,,,,,,,0,,,,,69,53
44800,note_off,160,0,3,,,,,,,2,,,,,57,0
44800,note_on,0,0,3,,,,,,,2,,,,,53,56
44960,note_on,0,0,3,,,,,,,2,,,,,57,56
44960,note_off,160,0,3,,,,,,,2,,,,,53,0
45120,note_off,480,0,1,,,,,,,0,,,,,69,0
45120,note_on,0,0,1,,,,,,,0,,,,,70,53
45120,note_off,160,0,3,,,,,,,2,,,,,57,0
45120,note_on,0,0,3,,,,,,,2,,,,,53,56
45280,note_off,160,0,3,,,,,,,2,,,,,53,0
45280,note_on,0,0,3,,,,,,,2,,,,,57,57
45440,note_off,160,0,3,,,,,,,2,,,,,57,0
45440,note_on,0,0,3,,,,,,,2,,,,,53,57
45600,note_off,480,0,1,,,,,,,0,,,,,70,0
45600,note_off,160,0,3,,,,,,,2,,,,,53,0
45600,note_on,0,0,3,,,,,,,2,,,,,57,57
45600,note_on,0,0,1,,,,,,,0,,,,,69,54
45760,note_off,160,0,3,,,,,,,2,,,,,57,0
45760,note_on,0,0,3,,,,,,,2,,,,,53,57
45920,note_off,160,0,3,,,,,,,2,,,,,53,0
45920,note_on,0,0,3,,,,,,,2,,,,,57,57
46080,note_off,480,0,1,,,,,,,0,,,,,69,0
46080,note_on,0,0,1,,,,,,,0,,,,,69,54
46080,note_on,0,0,3,,,,,,,2,,,,,53,57
46080,note_off,160,0,3,,,,,,,2,,,,,57,0
46240,note_off,160,0,3,,,,,,,2,,,,,53,0
46240,note_on,0,0,3,,,,,,,2,,,,,57,57
46400,note_off,160,0,3,,,,,,,2,,,,,57,0
46400,note_on,0,0,3,,,,,,,2,,,,,53,58
46560,note_off,160,0,3,,,,,,,2,,,,,53,0
46560,note_on,0,0,3,,,,,,,2,,,,,57,58
46720,note_off,160,0,3,,,,,,,2,,,,,57,0
46720,note_on,0,0,3,,,,,,,2,,,,,53,58
46880,note_off,160,0,3,,,,,,,2,,,,,53,0
46880,note_on,0,0,3,,,,,,,2,,,,,57,58
47040,note_on,0,0,1,,,,,,,0,,,,,69,52
47040,note_on,0,0,3,,,,,,,2,,,,,53,58
47040,note_off,160,0,3,,,,,,,2,,,,,57,0
47040,note_off,960,0,1,,,,,,,0,,,,,69,0
47200,note_off,160,0,3,,,,,,,2,,,,,53,0
47200,note_on,0,0,3,,,,,,,2,,,,,57,58
47360,note_on,0,0,3,,,,,,,2,,,,,53,58
47360,note_off,160,0,3,,,,,,,2,,,,,57,0
47520,note_off,160,0,3,,,,,,,2,,,,,53,0
47520,note_on,0,0,3,,,,,,,2,,,,,57,59
47680,note_off,160,0,3,,,,,,,2,,,,,57,0
47680,note_on,0,0,3,,,,,,,2,,,,,53,59
47840,note_off,160,0,3,,,,,,,2,,,,,53,0
47840,note_on,0,0,3,,,,,,,2,,,,,57,59
47880,set_tempo,5640,1,0,,,,,,242914,,,,,,,
48000,control_change,160,0,3,,,,,,,2,,64,0,,,
48000,note_off,960,0,1,,,,,,,0,,,,,69,0
48000,note_on,0,0,3,,,,,,,2,,,,,69,59
48000,note_off,0,0,3,,,,,,,2,,,,,57,0
48000,note_off,5760,0,4,,,,,,,3,,,,,50,0
48000,note_on,0,0,4,,,,,,,3,,,,,40,96
48060,control_change,60,0,3,,,,,,,2,,64,127,,,
48120,set_tempo,240,1,0,,,,,,240963,,,,,,,
48160,note_off,100,0,3,,,,,,,2,,,,,69,0
48160,note_on,0,0,3,,,,,,,2,,,,,61,59
48320,note_off,160,0,3,,,,,,,2,,,,,61,0
48320,note_on,0,0,3,,,,,,,2,,,,,55,59
48480,note_off,160,0,3,,,,,,,2,,,,,55,0
48480,note_on,0,0,3,,,,,,,2,,,,,61,59
48640,note_off,160,0,3,,,,,,,2,,,,,61,0
48640,note_on,0,0,3,,,,,,,2,,,,,55,60
48800,note_off,160,0,3,,,,,,,2,,,,,55,0
48800,note_on,0,0,3,,,,,,,2,,,,,61,60
48960,note_on,0,0,4,,,,,,,3,,,,,43,88
48960,note_on,0,0,3,,,,,,,2,,,,,55,60
48960,note_off,160,0,3,,,,,,,2,,,,,61,0
48960,note_off,960,0,4,,,,,,,3,,,,,40,0
49120,note_off,160,0,3,,,,,,,2,,,,,55,0
49120,note_on,0,0,3,,,,,,,2,,,,,61,60
49270,note_off,310,0,4,,,,,,,3,,,,,43,0
49280,note_on,0,0,3,,,,,,,2,,,,,55,60
49280,note_off,160,0,3,,,,,,,2,,,,,61,0
49440,note_off,160,0,3,,,,,,,2,,,,,55,0
49440,note_on,170,0,4,,,,,,,3,,,,,49,87
49440,note_on,0,0,3,,,,,,,2,,,,,61,60
49600,note_on,0,0,3,,,,,,,2,,,,,55,61
49600,note_off,160,0,3,,,,,,,2,,,,,61,0
49750,note_off,310,0,4,,,,,,,3,,,,,49,0
49760,note_on,0,0,3,,,,,,,2,,,,,61,61
49760,note_off,160,0,3,,,,,,,2,,,,,55,0
49860,set_tempo,1740,1,0,,,,,,242914,,,,,,,
49920,note_on,170,0,4,,,,,,,3,,,,,52,85
49920,note_off,160,0,3,,,,,,,2,,,,,61,0
49920,note_on,0,0,3,,,,,,,2,,,,,55,61
49920,set_tempo,60,1,0,,,,,,240963,,,,,,,
50080,note_off,160,0,3,,,,,,,2,,,,,55,0
50080,note_on,0,0,3,,,,,,,2,,,,,61,61
50240,note_on,0,0,3,,,,,,,2,,,,,55,61
50240,note_off,160,0,3,,,,,,,2,,,,,61,0
50400,note_off,160,0,3,,,,,,,2,,,,,55,0
50400,note_on,0,0,3,,,,,,,2,,,,,61,61
50560,note_on,0,0,3,,,,,,,2,,,,,55,61
50560,note_off,160,0,3,,,,,,,2,,,,,61,0
50720,note_off,160,0,3,,,,,,,2,,,,,55,0
50720,note_on,0,0,3,,,,,,,2,,,,,61,62
50880,note_off,160,0,3,,,,,,,2,,,,,61,0
50880,note_on,0,0,3,,,,,,,2,,,,,55,62
51040,note_off,160,0,3,,,,,,,2,,,,,55,0
51040,note_on,0,0,3,,,,,,,2,,,,,61,62
51200,note_off,160,0,3,,,,,,,2,,,,,61,0
51200,note_on,0,0,3,,,,,,,2,,,,,55,62
51360,note_on,3360,0,1,,,,,,,0,,,,,69,60
51360,note_off,160,0,3,,,,,,,2,,,,,55,0
51360,note_on,0,0,3,,,,,,,2,,,,,61,62
51520,note_off,160,0,3,,,,,,,2,,,,,61,0
51520,note_on,0,0,3,,,,,,,2,,,,,55,62
51680,note_off,160,0,3,,,,,,,2,,,,,55,0
51680,note_on,0,0,3,,,,,,,2,,,,,61,62
51840,note_off,480,0,1,,,,,,,0,,,,,69,0
51840,note_on,0,0,3,,,,,,,2,,,,,55,63
51840,note_off,0,0,3,,,,,,,2,,,,,61,0
51840,note_on,0,0,1,,,,,,,0,,,,,68,61
51840,control_change,160,0,3,,,,,,,2,,64,0,,,
51900,control_change,60,0,3,,,,,,,2,,64,127,,,
52000,note_on,0,0,3,,,,,,,2,,,,,61,63
52000,note_off,100,0,3,,,,,,,2,,,,,55,0
52160,note_off,160,0,3,,,,,,,2,,,,,61,0
52160,note_on,0,0,3,,,,,,,2,,,,,55,63
52320,note_on,0,0,1,,,,,,,0,,,,,69,62
52320,note_off,480,0,1,,,,,,,0,,,,,68,0
52320,note_off,160,0,3,,,,,,,2,,,,,55,0
52320,note_on,0,0,3,,,,,,,2,,,,,61,63
52480,note_off,160,0,3,,,,,,,2,,,,,61,0
52480,note_on,0,0,3,,,,,,,2,,,,,55,63
52640,note_off,160,0,3,,,,,,,2,,,,,55,0
52640,note_on,0,0,3,,,,,,,2,,,,,61,63
52800,note_on,0,0,3,,,,,,,2,,,,,55,63
52800,note_off,160,0,3,,,,,,,2,,,,,61,0
52800,note_off,480,0,1,,,,,,,0,,,,,69,0
52800,note_on,0,0,1,,,,,,,0,,,,,70,63
52960,note_on,0,0,3,,,,,,,2,,,,,61,64
52960,note_off,160,0,3,,,,,,,2,,,,,55,0
53120,note_off,160,0,3,,,,,,,2,,,,,61,0
53120,note_on,0,0,3,,,,,,,2,,,,,55,64
53280,note_off,160,0,3,,,,,,,2,,,,,55,0
53280,note_on,0,0,3,,,,,,,2,,,,,61,64
53280,note_off,480,0,1,,,,,,,0,,,,,70,0
53280,note_on,0,0,1,,,,,,,0,,,,,69,64
53440,note_off,160,0,3,,,,,,,2,,,,,61,0
53440,note_on,0,0,3,,,,,,,2,,,,,55,64
53600,note_off,160,0,3,,,,,,,2,,,,,55,0
53600,note_on,0,0,3,,,,,,,2,,,,,61,64
53760,note_off,160,0,3,,,,,,,2,,,,,61,0
53760,note_off,480,0,1,,,,,,,0,,,,,69,0
53760,note_on,0,0,1,,,,,,,0,,,,,69,65
53760,note_on,0,0,3,,,,,,,2,,,,,55,64
53920,note_on,160,0,3,,,,,,,2,,,,,61,65
53975,note_off,55,0,3,,,,,,,2,,,,,55,0
54080,note_off,105,0,3,,,,,,,2,,,,,61,0
54080,note_on,0,0,3,,,,,,,2,,,,,55,65
54240,note_off,160,0,3,,,,,,,2,,,,,55,0
54240,note_on,0,0,3,,,,,,,2,,,,,61,65
54400,note_on,0,0,3,,,,,,,2,,,,,55,65
54400,note_off,160,0,3,,,,,,,2,,,,,61,0
54560,note_on,0,0,3,,,,,,,2,,,,,61,65
54560,note_off,160,0,3,,,,,,,2,,,,,55,0
54720,note_on,0,0,1,,,,,,,0,,,,,69,62
54720,note_off,960,0,1,,,,,,,0,,,,,69,0
54720,note_off,160,0,3,,,,,,,2,,,,,61,0
54720,note_on,0,0,3,,,,,,,2,,,,,55,65
54880,note_on,0,0,3,,,,,,,2,,,,,61,65
54880,note_off,160,0,3,,,,,,,2,,,,,55,0
55040,note_off,160,0,3,,,,,,,2,,,,,61,0
55040,note_on,0,0,3,,,,,,,2,,,,,55,66
55200,note_off,160,0,3,,,,,,,2,,,,,55,0
55200,note_on,0,0,3,,,,,,,2,,,,,61,66
55360,note_off,160,0,3,,,,,,,2,,,,,61,0
55360,note_on,0,0,3,,,,,,,2,,,,,55,66
55520,note_off,160,0,3,,,,,,,2,,,,,55,0
55520,note_on,0,0,3,,,,,,,2,,,,,61,66
55560,set_tempo,5640,1,0,,,,,,242914,,,,,,,
55680,note_on,5760,0,4,,,,,,,3,,,,,41,94
55680,note_off,960,0,1,,,,,,,0,,,,,69,0
55680,control_change,160,0,3,,,,,,,2,,64,0,,,
55680,note_off,0,0,3,,,,,,,2,,,,,61,0
55680,note_on,0,0,3,,,,,,,2,,,,,69,66
55695,note_off,15,0,4,,,,,,,3,,,,,52,0
55740,control_change,60,0,3,,,,,,,2,,64,127,,,
55800,set_tempo,240,1,0,,,,,,240963,,,,,,,
55840,note_off,100,0,3,,,,,,,2,,,,,69,0
55840,note_on,0,0,3,,,,,,,2,,,,,62,66
56000,note_off,160,0,3,,,,,,,2,,,,,62,0
56000,note_on,0,0,3,,,,,,,2,,,,,57,66
56160,note_off,160,0,3,,,,,,,2,,,,,57,0
56160,note_on,0,0,3,,,,,,,2,,,,,62,67
56320,note_on,0,0,3,,,,,,,2,,,,,57,67
56320,note_off,160,0,3,,,,,,,2,,,,,62,0
56480,note_on,0,0,3,,,,,,,2,,,,,62,67
56480,note_off,160,0,3,,,,,,,2,,,,,57,0
56640,note_off,160,0,3,,,,,,,2,,,,,62,0
56640,note_off,945,0,4,,,,,,,3,,,,,41,0
56640,note_on,0,0,4,,,,,,,3,,,,,45,89
56640,note_on,0,0,3,,,,,,,2,,,,,57,67
56800,note_off,160,0,3,,,,,,,2,,,,,57,0
56800,note_on,0,0,3,,,,,,,2,,,,,62,67
56950,note_off,310,0,4,,,,,,,3,,,,,45,0
56960,note_off,160,0,3,,,,,,,2,,,,,62,0
56960,note_on,0,0,3,,,,,,,2,,,,,57,67
57120,note_on,0,0,3,,,,,,,2,,,,,62,67
57120,note_off,160,0,3,,,,,,,2,,,,,57,0
57120,note_on,170,0,4,,,,,,,3,,,,,50,87
57280,note_on,0,0,3,,,,,,,2,,,,,57,68
57280,note_off,160,0,3,,,,,,,2,,,,,62,0
57430,note_off,310,0,4,,,,,,,3,,,,,50,0
57440,note_on,0,0,3,,,,,,,2,,,,,62,68
57440,note_off,160,0,3,,,,,,,2,,,,,57,0
57540,set_tempo,1740,1,0,,,,,,242914,,,,,,,
57600,note_on,170,0,4,,,,,,,3,,,,,53,85
57600,note_on,0,0,3,,,,,,,2,,,,,57,68
57600,note_off,160,0,3,,,,,,,2,,,,,62,0
57600,set_tempo,60,1,0,,,,,,240963,,,,,,,
57760,note_off,160,0,3,,,,,,,2,,,,,57,0
57760,note_on,0,0,3,,,,,,,2,,,,,62,68
57920,note_off,160,0,3,,,,,,,2,,,,,62,0
57920,note_on,0,0,3,,,,,,,2,,,,,57,68
58080,note_off,160,0,3,,,,,,,2,,,,,57,0
58080,note_on,0,0,3,,,,,,,2,,,,,62,68
58240,note_on,0,0,3,,,,,,,2,,,,,57,69
58240,note_off,160,0,3,,,,,,,2,,,,,62,0
58400,note_off,160,0,3,,,,,,,2,,,,,57,0
58400,note_on,0,0,3,,,,,,,2,,,,,62,69
58560,note_off,160,0,3,,,,,,,2,,,,,62,0
58560,note_on,0,0,3,,,,,,,2,,,,,57,69
58560,set_tempo,960,1,0,,,,,,240963,,,,,,,
58560,note_on,2880,0,1,,,,,,,0,,,,,74,82
58720,note_off,160,0,3,,,,,,,2,,,,,57,0
58720,note_on,0,0,3,,,,,,,2,,,,,62,69
58880,note_off,160,0,3,,,,,,,2,,,,,62,0
58880,note_on,0,0,3,,,,,,,2,,,,,57,69
59040,note_on,0,0,3,,,,,,,2,,,,,62,69
59040,note_off,160,0,3,,,,,,,2,,,,,57,0
59200,note_off,160,0,3,,,,,,,2,,,,,62,0
59200,note_on,0,0,3,,,,,,,2,,,,,57,69
59360,note_on,0,0,3,,,,,,,2,,,,,62,70
59360,note_off,160,0,3,,,,,,,2,,,,,57,0
59400,set_tempo,840,1,0,,,,,,242914,,,,,,,
59520,note_on,0,0,3,,,,,,,2,,,,,64,70
59520,note_off,1920,0,4,,,,,,,3,,,,,53,0
59520,note_on,0,0,4,,,,,,,3,,,,,44,101
59520,note_off,0,0,3,,,,,,,2,,,,,62,0
59520,control_change,160,0,3,,,,,,,2,,64,0,,,
59580,control_change,60,0,3,,,,,,,2,,64,127,,,
59640,set_tempo,240,1,0,,,,,,240963,,,,,,,
59680,note_off,100,0,3,,,,,,,2,,,,,64,0
59680,note_on,0,0,3,,,,,,,2,,,,,59,70
59840,note_off,160,0,3,,,,,,,2,,,,,59,0
59840,note_on,0,0,3,,,,,,,2,,,,,64,70
60000,note_off,160,0,3,,,,,,,2,,,,,64,0
60000,note_on,0,0,3,,,,,,,2,,,,,59,70
60160,note_off,160,0,3,,,,,,,2,,,,,59,0
60160,note_on,0,0,3,,,,,,,2,,,,,64,70
60320,note_off,160,0,3,,,,,,,2,,,,,64,0
60320,note_on,0,0,3,,,,,,,2,,,,,59,70
60480,note_off,160,0,3,,,,,,,2,,,,,59,0
60480,note_on,0,0,4,,,,,,,3,,,,,47,93
60480,note_on,0,0,3,,,,,,,2,,,,,64,71
60480,note_off,960,0,4,,,,,,,3,,,,,44,0
60640,note_off,160,0,3,,,,,,,2,,,,,64,0
60640,note_on,0,0,3,,,,,,,2,,,,,59,71
60790,note_off,310,0,4,,,,,,,3,,,,,47,0
60800,note_off,160,0,3,,,,,,,2,,,,,59,0
60800,note_on,0,0,3,,,,,,,2,,,,,64,71
60960,note_on,170,0,4,,,,,,,3,,,,,52,92
60960,note_off,160,0,3,,,,,,,2,,,,,64,0
60960,note_on,0,0,3,,,,,,,2,,,,,59,71
61120,note_off,160,0,3,,,,,,,2,,,,,59,0
61120,note_on,0,0,3,,,,,,,2,,,,,64,71
61270,note_off,310,0,4,,,,,,,3,,,,,52,0
61280,note_off,160,0,3,,,,,,,2,,,,,64,0
61280,note_on,0,0,3,,,,,,,2,,,,,59,71
61341,note_off,2781,0,1,,,,,,,0,,,,,74,0
61380,set_tempo,1740,1,0,,,,,,242914,,,,,,,
61440,set_tempo,60,1,0,,,,,,240963,,,,,,,
61440,note_on,170,0,4,,,,,,,3,,,,,56,91
61440,note_off,160,0,3,,,,,,,2,,,,,59,0
61440,note_on,0,0,3,,,,,,,2,,,,,59,71
61600,note_on,0,0,3,,,,,,,2,,,,,64,72
61600,note_off,160,0,3,,,,,,,2,,,,,59,0
61760,note_off,160,0,3,,,,,,,2,,,,,64,0
61760,note_on,0,0,3,,,,,,,2,,,,,59,72
61920,note_off,160,0,3,,,,,,,2,,,,,59,0
61920,note_on,0,0,3,,,,,,,2,,,,,64,72
62080,note_off,160,0,3,,,,,,,2,,,,,64,0
62080,note_on,0,0,3,,,,,,,2,,,,,59,72
62240,note_off,160,0,3,,,,,,,2,,,,,59,0
62240,note_on,0,0,3,,,,,,,2,,,,,64,72
62400,set_tempo,960,1,0,,,,,,240963,,,,,,,
62400,note_on,1059,0,1,,,,,,,0,,,,,76,86
62400,note_off,160,0,3,,,,,,,2,,,,,64,0
