tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
21120,note_off,,,,,128,0,3,,,,,4,,54,64
21248,note_off,,,,,128,0,3,,,,,4,,58,64
21248,note_on,,,,,0,0,3,,,,,4,,58,47
21376,note_on,,,,,0,0,3,,,,,4,,61,46
21376,note_off,,,,,128,0,3,,,,,4,,61,64
21504,note_off,,,,,0,0,2,,,,,2,,42,64
21504,note_on,,,,,0,0,1,,,,,1,,59,65
21504,note_off,,,,,768,0,1,,,,,1,,66,64
21504,note_off,,,,,768,0,2,,,,,2,,30,64
21504,note_on,,,,,0,0,2,,,,,2,,35,50
21504,note_on,,,,,0,0,2,,,,,2,,47,50
21504,note_off,,,,,128,0,3,,,,,4,,54,64
21504,note_on,,,,,0,0,3,,,,,4,,59,45
21632,note_off,,,,,128,0,3,,,,,4,,58,64
21632,note_on,,,,,0,0,3,,,,,4,,62,45
21760,note_off,,,,,128,0,3,,,,,4,,61,64
21760,note_on,,,,,0,0,3,,,,,4,,66,45
21888,note_off,,,,,384,0,1,,,,,1,,59,64
21888,note_off,,,,,128,0,3,,,,,4,,59,64
21888,note_on,,,,,0,0,3,,,,,4,,59,45
22016,note_on,,,,,0,0,3,,,,,4,,62,45
22016,note_off,,,,,128,0,3,,,,,4,,62,64
22144,note_on,,,,,0,0,3,,,,,4,,66,45
22144,note_off,,,,,128,0,3,,,,,4,,66,64
22272,note_off,,,,,128,0,3,,,,,4,,59,64
22272,note_on,,,,,0,0,3,,,,,4,,59,45
22400,note_on,,,,,0,0,3,,,,,4,,63,45
22400,note_off,,,,,128,0,3,,,,,4,,62,64
22528,note_on,,,,,0,0,3,,,,,4,,66,45
22528,note_off,,,,,128,0,3,,,,,4,,66,64
22656,note_on,,,,,0,0,3,,,,,4,,59,45
22656,note_on,,,,,768,0,1,,,,,1,,71,65
22656,note_off,,,,,128,0,3,,,,,4,,59,64
22784,note_on,,,,,0,0,3,,,,,4,,63,45
22784,note_off,,,,,128,0,3,,,,,4,,63,64
22912,note_off,,,,,0,0,3,,,,,4,,63,64
22912,note_off,,,,,128,0,3,,,,,4,,66,64
22912,note_on,,,,,0,0,3,,,,,4,,66,45
23040,note_off,,,,,0,0,3,,,,,4,,66,64
23040,note_on,,,,,0,0,1,,,,,1,,72,75
23040,note_off,,,,,128,0,3,,,,,4,,59,64
23040,note_on,,,,,0,0,3,,,,,4,,59,45
23040,note_off,,,,,384,0,1,,,,,1,,71,64
23168,note_on,,,,,128,0,3,,,,,4,,64,49
23296,note_on,,,,,0,0,3,,,,,4,,67,53
23296,note_off,,,,,128,0,3,,,,,4,,59,64
23424,note_on,,,,,0,0,3,,,,,4,,59,57
23424,note_off,,,,,0,0,2,,,,,2,,47,64
23424,note_off,,,,,1920,0,2,,,,,2,,35,64
23424,note_on,,,,,0,0,2,,,,,2,,40,50
23424,note_on,,,,,0,0,2,,,,,2,,52,50
23424,note_off,,,,,128,0,3,,,,,4,,64,64
23552,note_off,,,,,128,0,3,,,,,4,,67,64
23552,note_on,,,,,0,0,3,,,,,4,,64,61
23680,note_on,,,,,0,0,3,,,,,4,,67,65
23680,note_off,,,,,128,0,3,,,,,4,,59,64
23808,note_on,,,,,0,0,2,,,,,2,,43,50
23808,note_on,,,,,0,0,2,,,,,2,,55,50
23808,note_off,,,,,0,0,2,,,,,2,,40,64
23808,note_off,,,,,384,0,2,,,,,2,,52,64
23808,note_on,,,,,0,0,3,,,,,4,,59,70
23808,note_off,,,,,128,0,3,,,,,4,,64,64
23936,note_on,,,,,0,0,3,,,,,4,,64,66
23936,note_off,,,,,128,0,3,,,,,4,,67,64
24064,note_off,,,,,128,0,3,,,,,4,,59,64
24064,note_on,,,,,0,0,3,,,,,4,,67,62
24192,note_off,,,,,128,0,3,,,,,4,,64,64
24192,note_on,,,,,0,0,1,,,,,1,,70,65
24192,note_on,,,,,0,0,2,,,,,2,,40,50
24192,note_on,,,,,0,0,2,,,,,2,,52,50
24192,note_off,,,,,0,0,2,,,,,2,,43,64
24192,note_off,,,,,384,0,2,,,,,2,,55,64
24192,note_off,,,,,1152,0,1,,,,,1,,72,64
24192,note_on,,,,,0,0,3,,,,,4,,59,58
24320,note_off,,,,,128,0,3,,,,,4,,67,64
24320,note_off,,,,,0,0,3,,,,,4,,59,64
24320,note_on,,,,,0,0,3,,,,,4,,64,54
24448,note_off,,,,,128,0,3,,,,,4,,64,64
24448,note_on,,,,,0,0,3,,,,,4,,67,50
24576,note_on,,,,,0,0,1,,,,,1,,71,65
24576,note_on,,,,,0,0,2,,,,,2,,35,50
24576,note_on,,,,,0,0,2,,,,,2,,47,50
24576,note_off,,,,,0,0,2,,,,,2,,40,64
24576,note_off,,,,,384,0,2,,,,,2,,52,64
24576,note_off,,,,,384,0,1,,,,,1,,70,64
24576,note_off,,,,,128,0,3,,,,,4,,67,64
24576,note_on,,,,,0,0,3,,,,,4,,59,45
24704,note_on,,,,,128,0,3,,,,,4,,63,45
24832,note_on,,,,,128,0,3,,,,,4,,66,45
24960,note_on,,,,,0,0,3,,,,,4,,59,45
24960,note_off,,,,,128,0,3,,,,,4,,59,64
25088,note_on,,,,,0,0,3,,,,,4,,63,45
25088,note_off,,,,,128,0,3,,,,,4,,63,64
25216,note_on,,,,,0,0,3,,,,,4,,66,45
25216,note_off,,,,,128,0,3,,,,,4,,66,64
25344,note_on,,,,,0,0,3,,,,,4,,59,45
25344,note_off,,,,,128,0,3,,,,,4,,59,64
25472,note_on,,,,,0,0,3,,,,,4,,63,45
25472,note_off,,,,,128,0,3,,,,,4,,63,64
25600,note_on,,,,,0,0,3,,,,,4,,66,45
25600,note_off,,,,,128,0,3,,,,,4,,66,64
25728,note_on,,,,,0,0,3,,,,,4,,59,45
25728,note_off,,,,,1152,0,1,,,,,1,,71,64
25728,note_on,,,,,0,0,1,,,,,1,,71,69
25728,note_off,,,,,128,0,3,,,,,4,,59,64
25856,note_on,,,,,0,0,3,,,,,4,,63,45
25856,note_off,,,,,128,0,3,,,,,4,,63,64
25856,note_off,,,,,0,0,3,,,,,4,,59,64
25984,note_off,,,,,0,0,3,,,,,4,,63,64
25984,note_on,,,,,0,0,3,,,,,4,,66,45
25984,note_off,,,,,128,0,3,,,,,4,,66,64
26112,note_on,,,,,0,0,3,,,,,4,,59,45
26112,note_on,,,,,0,0,1,,,,,1,,72,70
26112,note_off,,,,,128,0,3,,,,,4,,66,64
26112,note_off,,,,,384,0,1,,,,,1,,71,64
26240,note_on,,,,,128,0,3,,,,,4,,64,47
26368,note_off,,,,,128,0,3,,,,,4,,59,64
26368,note_on,,,,,0,0,3,,,,,4,,67,50
26496,note_on,,,,,0,0,2,,,,,2,,52,50
26496,note_on,,,,,0,0,3,,,,,4,,59,52
26496,note_off,,,,,0,0,2,,,,,2,,47,64
26496,note_on,,,,,0,0,2,,,,,2,,40,50
26496,note_off,,,,,1920,0,2,,,,,2,,35,64
26496,note_off,,,,,128,0,3,,,,,4,,64,64
26624,note_on,,,,,0,0,3,,,,,4,,64,55
26624,note_off,,,,,128,0,3,,,,,4,,67,64
26752,note_on,,,,,0,0,3,,,,,4,,67,57
26752,note_off,,,,,128,0,3,,,,,4,,59,64
26880,note_off,,,,,128,0,3,,,,,4,,64,64
26880,note_on,,,,,0,0,3,,,,,4,,59,60
26880,note_off,,,,,0,0,2,,,,,2,,40,64
26880,note_on,,,,,0,0,2,,,,,2,,55,50
26880,note_off,,,,,384,0,2,,,,,2,,52,64
26880,note_on,,,,,0,0,2,,,,,2,,43,50
27008,note_off,,,,,128,0,3,,,,,4,,67,64
27008,note_on,,,,,0,0,3,,,,,4,,64,58
27136,note_off,,,,,128,0,3,,,,,4,,59,64
27136,note_on,,,,,0,0,3,,,,,4,,67,55
27264,note_on,,,,,0,0,2,,,,,2,,52,50
27264,note_off,,,,,0,0,2,,,,,2,,43,64
27264,note_off,,,,,384,0,2,,,,,2,,55,64
27264,note_off,,,,,1152,0,1,,,,,1,,72,64
27264,note_off,,,,,128,0,3,,,,,4,,64,64
27264,note_on,,,,,0,0,2,,,,,2,,40,50
27264,note_on,,,,,0,0,3,,,,,4,,59,53
27264,note_on,,,,,0,0,1,,,,,1,,70,75
27392,note_on,,,,,0,0,3,,,,,4,,64,50
27392,note_off,,,,,128,0,3,,,,,4,,67,64
27392,note_off,,,,,0,0,3,,,,,4,,59,64
27520,note_on,,,,,0,0,3,,,,,4,,67,48
27520,note_off,,,,,128,0,3,,,,,4,,64,64
27648,note_off,,,,,384,0,2,,,,,2,,52,64
27648,note_off,,,,,384,0,1,,,,,1,,70,64
27648,note_off,,,,,0,0,2,,,,,2,,40,64
27648,note_on,,,,,0,0,1,,,,,1,,71,73
27648,note_on,,,,,0,0,2,,,,,2,,47,50
27648,note_on,,,,,0,0,3,,,,,4,,59,45
27648,note_off,,,,,128,0,3,,,,,4,,67,64
27648,note_on,,,,,0,0,2,,,,,2,,35,50
27776,note_on,,,,,128,0,3,,,,,4,,63,45
27904,note_on,,,,,128,0,3,,,,,4,,66,45
28032,note_on,,,,,0,0,3,,,,,4,,59,45
28032,note_off,,,,,128,0,3,,,,,4,,59,64
28160,note_on,,,,,0,0,3,,,,,4,,63,45
28160,note_off,,,,,128,0,3,,,,,4,,63,64
28288,note_on,,,,,0,0,3,,,,,4,,66,45
28288,note_off,,,,,128,0,3,,,,,4,,66,64
28416,note_off,,,,,128,0,3,,,,,4,,59,64
28416,note_on,,,,,0,0,3,,,,,4,,59,45
28416,note_off,,,,,0,0,2,,,,,2,,47,64
28416,note_on,,,,,0,0,2,,,,,2,,44,50
28416,note_off,,,,,768,0,1,,,,,1,,71,64
28416,note_on,,,,,0,0,1,,,,,1,,71,69
28416,note_on,,,,,0,0,2,,,,,2,,32,50
28416,note_off,,,,,768,0,2,,,,,2,,35,64
28544,note_on,,,,,0,0,3,,,,,4,,62,45
28544,note_off,,,,,128,0,3,,,,,4,,63,64
28672,note_on,,,,,0,0,3,,,,,4,,65,45
28672,note_off,,,,,128,0,3,,,,,4,,66,64
28800,note_on,,,,,0,0,3,,,,,4,,59,45
28800,note_off,,,,,128,0,3,,,,,4,,59,64
28928,note_off,,,,,128,0,3,,,,,4,,62,64
28928,note_on,,,,,0,0,3,,,,,4,,62,45
29056,note_off,,,,,128,0,3,,,,,4,,65,64
29056,note_on,,,,,0,0,3,,,,,4,,65,45
29184,note_on,,,,,0,0,2,,,,,2,,29,50
29184,note_off,,,,,768,0,1,,,,,1,,71,64
29184,note_on,,,,,0,0,2,,,,,2,,41,50
29184,note_on,,,,,0,0,1,,,,,1,,71,75
29184,note_off,,,,,128,0,3,,,,,4,,59,64
29184,note_on,,,,,0,0,3,,,,,4,,59,50
29184,note_off,,,,,0,0,2,,,,,2,,44,64
29184,note_off,,,,,768,0,2,,,,,2,,32,64
29312,note_off,,,,,128,0,3,,,,,4,,62,64
29312,note_on,,,,,0,0,3,,,,,4,,61,50
29440,note_on,,,,,0,0,3,,,,,4,,68,50
29440,note_off,,,,,128,0,3,,,,,4,,65,64
29568,note_off,,,,,128,0,3,,,,,4,,59,64
29568,note_on,,,,,0,0,3,,,,,4,,59,50
29696,note_on,,,,,0,0,3,,,,,4,,61,50
29696,note_off,,,,,128,0,3,,,,,4,,61,64
29824,note_on,,,,,0,0,3,,,,,4,,68,50
29824,note_off,,,,,128,0,3,,,,,4,,68,64
29952,note_off,,,,,768,0,2,,,,,2,,29,64
29952,note_off,,,,,768,0,1,,,,,1,,71,64
29952,note_on,,,,,0,0,1,,,,,1,,69,72
29952,note_on,,,,,0,0,2,,,,,2,,42,50
29952,note_off,,,,,128,0,3,,,,,4,,59,64
29952,note_on,,,,,0,0,3,,,,,4,,57,50
29952,note_on,,,,,0,0,2,,,,,2,,30,50
29952,note_off,,,,,0,0,2,,,,,2,,41,64
30080,note_on,,,,,0,0,3,,,,,4,,61,50
30080,note_off,,,,,128,0,3,,,,,4,,61,64
30208,note_off,,,,,128,0,3,,,,,4,,68,64
30208,note_on,,,,,0,0,3,,,,,4,,66,50
30336,note_off,,,,,128,0,3,,,,,4,,57,64
30336,note_on,,,,,0,0,3,,,,,4,,57,50
30464,note_on,,,,,0,0,3,,,,,4,,61,50
30464,note_off,,,,,128,0,3,,,,,4,,61,64
30592,note_on,,,,,0,0,3,,,,,4,,66,50
30592,note_off,,,,,128,0,3,,,,,4,,66,64
30720,note_off,,,,,0,0,2,,,,,2,,30,64
30720,note_off,,,,,768,0,2,,,,,2,,42,64
30720,note_on,,,,,0,0,3,,,,,4,,55,50
30720,note_off,,,,,768,0,1,,,,,1,,69,64
30720,note_on,,,,,0,0,1,,,,,1,,67,68
30720,note_off,,,,,128,0,3,,,,,4,,57,64
30720,note_on,,,,,0,0,2,,,,,2,,35,50
30720,note_on,,,,,0,0,2,,,,,2,,47,50
30848,note_on,,,,,0,0,3,,,,,4,,59,50
30848,note_off,,,,,128,0,3,,,,,4,,61,64
30976,note_off,,,,,128,0,3,,,,,4,,66,64
30976,note_on,,,,,0,0,3,,,,,4,,62,50
31104,note_on,,,,,0,0,3,,,,,4,,55,50
31104,note_off,,,,,128,0,3,,,,,4,,55,64
31232,note_on,,,,,0,0,3,,,,,4,,59,50
31232,note_off,,,,,128,0,3,,,,,4,,59,64
31360,note_off,,,,,128,0,3,,,,,4,,62,64
31360,note_on,,,,,0,0,3,,,,,4,,62,50
31488,note_off,,,,,768,0,2,,,,,2,,47,64
31488,note_off,,,,,0,0,2,,,,,2,,35,64
31488,note_on,,,,,0,0,2,,,,,2,,36,50
31488,note_on,,,,,0,0,2,,,,,2,,48,50
31488,note_off,,,,,128,0,3,,,,,4,,55,64
31488,note_off,,,,,768,0,1,,,,,1,,67,64
31488,note_on,,,,,0,0,1,,,,,1,,66,65
31488,note_on,,,,,0,0,3,,,,,4,,54,50
31616,note_off,,,,,128,0,3,,,,,4,,59,64
31616,note_on,,,,,0,0,3,,,,,4,,57,53
31744,note_off,,,,,128,0,3,,,,,4,,62,64
31744,note_on,,,,,0,0,3,,,,,4,,63,56
31872,note_off,,,,,128,0,3,,,,,4,,54,64
31872,note_on,,,,,0,0,3,,,,,4,,54,60
32000,note_on,,,,,0,0,3,,,,,4,,57,63
32000,note_off,,,,,128,0,3,,,,,4,,57,64
32128,note_off,,,,,128,0,3,,,,,4,,63,64
32128,note_on,,,,,0,0,3,,,,,4,,63,66
32256,note_off,,,,,768,0,1,,,,,1,,66,64
32256,note_on,,,,,0,0,1,,,,,1,,61,60
32256,note_off,,,,,128,0,3,,,,,4,,54,64
32256,note_on,,,,,0,0,3,,,,,4,,49,50
32256,note_on,,,,,0,0,2,,,,,2,,37,50
32256,note_off,,,,,0,0,2,,,,,2,,48,64
32256,note_off,,,,,768,0,2,,,,,2,,36,64
32384,note_on,,,,,0,0,3,,,,,4,,54,50
32384,note_off,,,,,128,0,3,,,,,4,,57,64
32512,note_on,,,,,0,0,3,,,,,4,,57,50
32512,note_off,,,,,128,0,3,,,,,4,,63,64
32640,note_on,,,,,0,0,3,,,,,4,,49,50
32640,note_off,,,,,128,0,3,,,,,4,,49,64
32768,note_off,,,,,128,0,3,,,,,4,,54,64
32768,note_on,,,,,0,0,3,,,,,4,,54,50
32896,note_off,,,,,128,0,3,,,,,4,,57,64
32896,note_on,,,,,0,0,3,,,,,4,,57,50
33024,note_on,,,,,0,0,1,,,,,1,,61,60
33024,note_off,,,,,768,0,1,,,,,1,,61,64
33024,note_on,,,,,0,0,3,,,,,4,,49,50
33024,note_off,,,,,128,0,3,,,,,4,,49,64
33024,note_off,,,,,768,0,2,,,,,2,,37,64
33024,note_on,,,,,0,0,2,,,,,2,,37,50
33152,note_off,,,,,0,0,3,,,,,4,,49,64
33152,note_off,,,,,128,0,3,,,,,4,,54,64
33152,note_on,,,,,0,0,3,,,,,4,,54,50
33280,note_off,,,,,128,0,3,,,,,4,,57,64
33280,note_on,,,,,0,0,3,,,,,4,,56,50
33408,note_on,,,,,0,0,3,,,,,4,,49,50
33408,note_off,,,,,128,0,3,,,,,4,,56,64
33536,note_off,,,,,128,0,3,,,,,4,,54,64
33536,note_off,,,,,0,0,3,,,,,4,,49,64
33536,note_on,,,,,0,0,3,,,,,4,,53,50
33664,note_on,,,,,128,0,3,,,,,4,,56,50
33792,note_on,,,,,0,0,1,,,,,1,,54,60
33792,note_off,,,,,768,0,1,,,,,1,,61,64
33792,note_off,,,,,128,0,3,,,,,4,,53,64
33792,note_off,,,,,0,0,3,,,,,4,,56,64
33792,note_off,,,,,768,0,2,,,,,2,,37,64
33792,note_on,,,,,0,0,2,,,,,2,,30,75
33792,note_on,,,,,0,0,2,,,,,2,,42,75
33792,note_on,,,,,0,0,2,,,,,2,,37,75
33792,note_on,,,,,0,0,3,,,,,4,,54,50
33920,note_on,,,,,128,0,3,,,,,4,,57,50
34048,note_off,,,,,128,0,3,,,,,4,,54,64
34048,note_on,,,,,0,0,3,,,,,4,,61,50
34176,note_off,,,,,128,0,3,,,,,4,,57,64
34176,note_on,,,,,0,0,3,,,,,4,,57,50
34176,note_off,,,,,384,0,1,,,,,1,,54,64
34304,note_off,,,,,128,0,3,,,,,4,,61,64
34304,note_off,,,,,0,0,3,,,,,4,,57,64
34304,note_on,,,,,0,0,3,,,,,4,,61,51
34432,note_off,,,,,128,0,3,,,,,4,,61,64
34432,note_on,,,,,0,0,3,,,,,4,,66,53
34560,note_off,,,,,128,0,3,,,,,4,,66,64
34560,note_on,,,,,0,0,3,,,,,4,,61,55
34688,note_on,,,,,0,0,3,,,,,4,,66,56
34688,note_off,,,,,128,0,3,,,,,4,,61,64
34816,note_on,,,,,0,0,3,,,,,4,,69,58
34816,note_off,,,,,128,0,3,,,,,4,,66,64
34944,note_on,,,,,0,0,3,,,,,4,,61,60
34944,note_off,,,,,128,0,3,,,,,4,,69,64
34944,note_on,,,,,768,0,1,,,,,1,,73,80
35072,note_on,,,,,0,0,3,,,,,4,,66,60
35072,note_off,,,,,128,0,3,,,,,4,,61,64
35200,note_off,,,,,128,0,3,,,,,4,,66,64
35200,note_on,,,,,0,0,3,,,,,4,,69,60
35232,note_off,,,,,288,0,1,,,,,1,,73,64
35232,note_on,,,,,0,0,1,,,,,1,,73,80
35328,note_off,,,,,0,0,2,,,,,2,,37,64
35328,note_on,,,,,0,0,2,,,,,2,,41,75
35328,note_on,,,,,0,0,2,,,,,2,,49,75
35328,note_off,,,,,128,0,3,,,,,4,,69,64
35328,note_off,,,,,96,0,1,,,,,1,,73,64
35328,note_on,,,,,0,0,1,,,,,1,,73,80
35328,note_on,,,,,0,0,2,,,,,2,,53,75
35328,note_on,,,,,0,0,3,,,,,4,,61,60
35328,note_off,,,,,0,0,2,,,,,2,,42,64
35328,note_off,,,,,1536,0,2,,,,,2,,30,64
35456,note_on,,,,,128,0,3,,,,,4,,68,60
35584,note_off,,,,,128,0,3,,,,,4,,61,64
35584,note_on,,,,,0,0,3,,,,,4,,71,60
35712,note_off,,,,,128,0,3,,,,,4,,68,64
35712,note_on,,,,,0,0,3,,,,,4,,61,60
35840,note_off,,,,,128,0,3,,,,,4,,71,64
35840,note_on,,,,,0,0,3,,,,,4,,68,60
35968,note_on,,,,,0,0,3,,,,,4,,71,60
35968,note_off,,,,,128,0,3,,,,,4,,61,64
36096,note_on,,,,,0,0,3,,,,,4,,61,60
36096,note_off,,,,,128,0,3,,,,,4,,68,64
36224,note_on,,,,,0,0,3,,,,,4,,68,60
36224,note_off,,,,,128,0,3,,,,,4,,71,64
36352,note_off,,,,,128,0,3,,,,,4,,61,64
36352,note_on,,,,,0,0,3,,,,,4,,71,60
36480,note_off,,,,,128,0,3,,,,,4,,68,64
36480,note_on,,,,,0,0,3,,,,,4,,61,60
36480,note_off,,,,,1152,0,1,,,,,1,,73,64
36480,note_on,,,,,0,0,1,,,,,1,,73,80
36608,note_on,,,,,0,0,3,,,,,4,,68,60
36608,note_off,,,,,128,0,3,,,,,4,,71,64
36736,note_off,,,,,128,0,3,,,,,4,,61,64
36736,note_on,,,,,0,0,3,,,,,4,,71,60
36768,note_off,,,,,288,0,1,,,,,1,,73,64
36768,note_on,,,,,0,0,1,,,,,1,,73,80
36864,note_off,,,,,96,0,1,,,,,1,,73,64
36864,note_off,,,,,1536,0,2,,,,,2,,41,64
36864,note_off,,,,,0,0,2,,,,,2,,49,64
36864,note_off,,,,,0,0,2,,,,,2,,53,64
36864,note_on,,,,,0,0,1,,,,,1,,73,80
36864,note_off,,,,,128,0,3,,,,,4,,68,64
36864,note_off,,,,,0,0,3,,,,,4,,71,64
36864,note_on,,,,,0,0,3,,,,,4,,61,60
36864,note_on,,,,,0,0,2,,,,,2,,42,75
36864,note_on,,,,,0,0,2,,,,,2,,54,75
36992,note_off,,,,,128,0,3,,,,,4,,61,64
36992,note_on,,,,,0,0,3,,,,,4,,66,60
37120,note_off,,,,,128,0,3,,,,,4,,66,64
37120,note_on,,,,,0,0,3,,,,,4,,69,60
37248,note_on,,,,,0,0,3,,,,,4,,61,60
37248,note_off,,,,,128,0,3,,,,,4,,69,64
37376,note_off,,,,,128,0,3,,,,,4,,61,64
37376,note_on,,,,,0,0,3,,,,,4,,66,60
37504,note_on,,,,,0,0,3,,,,,4,,69,60
37504,note_off,,,,,128,0,3,,,,,4,,66,64
37632,note_off,,,,,128,0,3,,,,,4,,69,64
37632,note_on,,,,,0,0,3,,,,,4,,60,60
37632,note_on,,,,,0,0,2,,,,,2,,51,75
37632,note_on,,,,,0,0,2,,,,,2,,39,75
37632,note_off,,,,,768,0,1,,,,,1,,73,64
37632,note_on,,,,,0,0,1,,,,,1,,72,80
37632,note_off,,,,,0,0,2,,,,,2,,54,64
37632,note_off,,,,,768,0,2,,,,,2,,42,64
37760,note_off,,,,,128,0,3,,,,,4,,60,64
37760,note_on,,,,,0,0,3,,,,,4,,66,60
37888,note_off,,,,,128,0,3,,,,,4,,66,64
37888,note_on,,,,,0,0,3,,,,,4,,69,60
38016,note_off,,,,,0,0,2,,,,,2,,51,64
38016,note_off,,,,,384,0,2,,,,,2,,39,64
38016,note_off,,,,,384,0,1,,,,,1,,72,64
38016,note_on,,,,,0,0,1,,,,,1,,73,80
38016,note_on,,,,,0,0,2,,,,,2,,49,75
38016,note_on,,,,,0,0,3,,,,,4,,61,60
38016,note_off,,,,,128,0,3,,,,,4,,69,64
38016,note_on,,,,,0,0,2,,,,,2,,37,75
38144,note_on,,,,,0,0,3,,,,,4,,66,60
38144,note_off,,,,,128,0,3,,,,,4,,61,64
38272,note_off,,,,,128,0,3,,,,,4,,66,64
38272,note_on,,,,,0,0,3,,,,,4,,69,60
38400,note_on,,,,,0,0,3,,,,,4,,63,65
38400,set_tempo,,,,,38400,1,0,,1132075,,,,,,
38400,note_off,,,,,0,0,2,,,,,2,,49,64
38400,note_on,,,,,0,0,2,,,,,2,,36,75
38400,note_on,,,,,0,0,2,,,,,2,,44,75
38400,note_on,,,,,0,0,2,,,,,2,,48,75
38400,note_on,,,,,0,0,1,,,,,1,,75,75
38400,note_off,,,,,384,0,1,,,,,1,,73,64
38400,note_off,,,,,384,0,2,,,,,2,,37,64
38400,note_off,,,,,128,0,3,,,,,4,,69,64
38528,note_on,,,,,128,0,3,,,,,4,,66,65
38656,note_on,,,,,0,0,3,,,,,4,,68,65
38656,note_off,,,,,128,0,3,,,,,4,,63,64
38784,note_off,,,,,128,0,3,,,,,4,,66,64
38784,note_on,,,,,0,0,3,,,,,4,,63,65
38912,note_on,,,,,0,0,3,,,,,4,,66,65
38912,note_off,,,,,128,0,3,,,,,4,,68,64
39040,note_on,,,,,0,0,3,,,,,4,,68,65
39040,note_off,,,,,128,0,3,,,,,4,,63,64
39168,note_on,,,,,0,0,3,,,,,4,,63,65
39168,set_tempo,,,,,768,1,0,,1111111,,,,,,
39168,note_off,,,,,128,0,3,,,,,4,,66,64
39296,note_on,,,,,0,0,3,,,,,4,,66,65
39296,note_off,,,,,128,0,3,,,,,4,,68,64
39424,note_on,,,,,0,0,3,,,,,4,,68,65
39424,note_off,,,,,128,0,3,,,,,4,,63,64
39552,note_off,,,,,1152,0,2,,,,,2,,36,64
39552,note_on,,,,,0,0,2,,,,,2,,36,75
39552,note_on,,,,,0,0,2,,,,,2,,44,75
39552,note_on,,,,,0,0,2,,,,,2,,48,75
39552,note_off,,,,,0,0,2,,,,,2,,48,64
39552,note_on,,,,,0,0,1,,,,,1,,75,75
39552,note_off,,,,,128,0,3,,,,,4,,66,64
39552,note_on,,,,,0,0,3,,,,,4,,63,65
39552,note_off,,,,,1152,0,1,,,,,1,,75,64
39552,note_off,,,,,0,0,2,,,,,2,,44,64
39680,note_off,,,,,128,0,3,,,,,4,,68,64
39680,note_on,,,,,0,0,3,,,,,4,,66,65
39808,note_off,,,,,128,0,3,,,,,4,,63,64
39808,note_on,,,,,0,0,3,,,,,4,,68,65
39936,note_off,,,,,128,0,3,,,,,4,,66,64
39936,note_off,,,,,0,0,3,,,,,4,,68,64
39936,note_on,,,,,0,0,3,,,,,4,,64,65
39936,note_on,,,,,0,0,2,,,,,2,,44,75
39936,note_off,,,,,384,0,1,,,,,1,,75,64
39936,note_off,,,,,0,0,2,,,,,2,,44,64
39936,note_on,,,,,0,0,1,,,,,1,,76,75
39936,note_off,,,,,0,0,2,,,,,2,,36,64
39936,note_off,,,,,384,0,2,,,,,2,,48,64
39936,note_on,,,,,0,0,2,,,,,2,,37,75
39936,note_on,,,,,0,0,2,,,,,2,,49,75
40064,note_on,,,,,128,0,3,,,,,4,,68,65
40192,note_off,,,,,128,0,3,,,,,4,,64,64
40192,note_on,,,,,0,0,3,,,,,4,,73,65
40320,set_tempo,,,,,1152,1,0,,1132075,,,,,,
40320,note_on,,,,,0,0,3,,,,,4,,64,65
40320,note_off,,,,,128,0,3,,,,,4,,68,64
40448,note_off,,,,,128,0,3,,,,,4,,73,64
40448,note_on,,,,,0,0,3,,,,,4,,68,65
40576,note_on,,,,,0,0,3,,,,,4,,73,65
40576,note_off,,,,,128,0,3,,,,,4,,64,64
40704,note_off,,,,,128,0,3,,,,,4,,68,64
40704,set_tempo,,,,,384,1,0,,1250000,,,,,,
40704,note_off,,,,,0,0,2,,,,,2,,44,64
40704,note_off,,,,,0,0,2,,,,,2,,37,64
40704,note_on,,,,,0,0,2,,,,,2,,30,75
40704,note_on,,,,,0,0,2,,,,,2,,42,75
40704,note_off,,,,,0,0,3,,,,,4,,73,64
40704,note_on,,,,,0,0,3,,,,,4,,63,65
40704,note_off,,,,,768,0,2,,,,,2,,49,64
40704,note_off,,,,,768,0,1,,,,,1,,76,64
40704,note_on,,,,,0,0,1,,,,,1,,75,75
40832,note_on,,,,,0,0,3,,,,,4,,66,65
40832,note_off,,,,,128,0,3,,,,,4,,63,64
40960,note_on,,,,,0,0,3,,,,,4,,69,64
40960,note_off,,,,,128,0,3,,,,,4,,66,64
41088,note_on,,,,,0,0,2,,,,,2,,43,65
41088,note_off,,,,,0,0,2,,,,,2,,42,64
41088,note_off,,,,,384,0,2,,,,,2,,30,64
41088,set_tempo,,,,,384,1,0,,1333333,,,,,,
41088,note_on,,,,,0,0,1,,,,,1,,73,75
41088,note_off,,,,,384,0,1,,,,,1,,75,64
41088,note_on,,,,,0,0,2,,,,,2,,31,65
41088,note_off,,,,,128,0,3,,,,,4,,69,64
41088,note_on,,,,,0,0,3,,,,,4,,61,63
41216,note_on,,,,,0,0,3,,,,,4,,64,62
41216,note_off,,,,,128,0,3,,,,,4,,61,64
41344,note_on,,,,,0,0,3,,,,,4,,70,61
41344,note_off,,,,,128,0,3,,,,,4,,64,64
41472,note_on,,,,,0,0,1,,,,,1,,72,75
41472,note_off,,,,,0,0,2,,,,,2,,31,64
