tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
5580,note_on,1,0,1,,,,,,,,,,,0,,76,107
5609,note_on,29,0,1,,,,,,,,,,,0,,76,0
5610,note_on,1,0,1,,,,,,,,,,,0,,74,106
5639,note_on,29,0,1,,,,,,,,,,,0,,74,0
5640,note_on,1,0,1,,,,,,,,,,,0,,72,106
5644,note_on,124,0,2,,,,,,,,,,,1,,52,0
5669,note_on,29,0,1,,,,,,,,,,,0,,72,0
5670,note_on,1,0,1,,,,,,,,,,,0,,70,106
5699,note_on,29,0,1,,,,,,,,,,,0,,70,0
5700,note_on,1,0,1,,,,,,,,,,,0,,69,106
5729,note_on,29,0,1,,,,,,,,,,,0,,69,0
5730,note_on,1,0,1,,,,,,,,,,,0,,67,106
5759,note_on,29,0,1,,,,,,,,,,,0,,67,0
5760,note_on,116,0,2,,,,,,,,,,,1,,57,79
5760,note_on,1,0,1,,,,,,,,,,,0,,65,106
5789,note_on,29,0,2,,,,,,,,,,,1,,57,0
5790,note_on,1,0,2,,,,,,,,,,,1,,60,79
5819,note_on,59,0,1,,,,,,,,,,,0,,65,0
5819,note_on,29,0,2,,,,,,,,,,,1,,60,0
5820,note_on,1,0,2,,,,,,,,,,,1,,55,79
5820,note_on,1,0,1,,,,,,,,,,,0,,64,64
5849,note_on,29,0,2,,,,,,,,,,,1,,55,0
5850,note_on,1,0,2,,,,,,,,,,,1,,60,79
5879,note_on,59,0,1,,,,,,,,,,,0,,64,0
5879,note_on,29,0,2,,,,,,,,,,,1,,60,0
5880,note_on,1,0,2,,,,,,,,,,,1,,57,79
5880,note_on,1,0,1,,,,,,,,,,,0,,65,65
5909,note_on,29,0,2,,,,,,,,,,,1,,57,0
5910,note_on,1,0,2,,,,,,,,,,,1,,60,79
5939,note_on,29,0,2,,,,,,,,,,,1,,60,0
5939,note_on,59,0,1,,,,,,,,,,,0,,65,0
5940,note_on,1,0,2,,,,,,,,,,,1,,52,79
5940,note_on,1,0,1,,,,,,,,,,,0,,67,66
5969,note_on,29,0,2,,,,,,,,,,,1,,52,0
5970,note_on,1,0,2,,,,,,,,,,,1,,60,79
5999,note_on,59,0,1,,,,,,,,,,,0,,67,0
5999,note_on,29,0,2,,,,,,,,,,,1,,60,0
6000,note_on,1,0,2,,,,,,,,,,,1,,53,79
6000,note_on,1,0,1,,,,,,,,,,,0,,69,66
6113,note_on,113,0,2,,,,,,,,,,,1,,53,0
6113,note_on,113,0,1,,,,,,,,,,,0,,69,0
6120,note_on,7,0,1,,,,,,,,,,,0,,72,67
6149,note_on,29,0,1,,,,,,,,,,,0,,72,0
6150,note_on,1,0,1,,,,,,,,,,,0,,69,67
6179,note_on,29,0,1,,,,,,,,,,,0,,69,0
6180,note_on,1,0,1,,,,,,,,,,,0,,72,67
6209,note_on,29,0,1,,,,,,,,,,,0,,72,0
6210,note_on,1,0,1,,,,,,,,,,,0,,69,67
6239,note_on,29,0,1,,,,,,,,,,,0,,69,0
6240,note_on,127,0,2,,,,,,,,,,,1,,57,64
6240,note_on,1,0,1,,,,,,,,,,,0,,65,67
6269,note_on,29,0,2,,,,,,,,,,,1,,57,0
6270,note_on,1,0,2,,,,,,,,,,,1,,60,64
6299,note_on,29,0,2,,,,,,,,,,,1,,60,0
6299,note_on,59,0,1,,,,,,,,,,,0,,65,0
6300,note_on,1,0,2,,,,,,,,,,,1,,57,64
6329,note_on,29,0,2,,,,,,,,,,,1,,57,0
6330,note_on,1,0,2,,,,,,,,,,,1,,60,64
6345,note_on,46,0,1,,,,,,,,,,,0,,69,67
6359,note_on,29,0,2,,,,,,,,,,,1,,60,0
6360,note_on,15,0,1,,,,,,,,,,,0,,69,0
6360,note_on,0,0,1,,,,,,,,,,,0,,67,67
6360,note_on,1,0,2,,,,,,,,,,,1,,58,64
6389,note_on,29,0,2,,,,,,,,,,,1,,58,0
6390,note_on,1,0,2,,,,,,,,,,,1,,60,65
6419,note_on,29,0,2,,,,,,,,,,,1,,60,0
6420,note_on,0,0,1,,,,,,,,,,,0,,65,67
6420,note_on,60,0,1,,,,,,,,,,,0,,67,0
6420,note_on,1,0,2,,,,,,,,,,,1,,57,65
6449,note_on,29,0,2,,,,,,,,,,,1,,57,0
6450,note_on,1,0,2,,,,,,,,,,,1,,60,65
6465,note_on,45,0,1,,,,,,,,,,,0,,69,67
6479,note_on,14,0,1,,,,,,,,,,,0,,65,0
6479,note_on,29,0,2,,,,,,,,,,,1,,60,0
6480,note_on,1,0,2,,,,,,,,,,,1,,58,66
6480,note_on,0,0,1,,,,,,,,,,,0,,67,67
6480,note_on,1,0,1,,,,,,,,,,,0,,69,0
6509,note_on,29,0,2,,,,,,,,,,,1,,58,0
6510,note_on,1,0,2,,,,,,,,,,,1,,60,66
6539,note_on,29,0,2,,,,,,,,,,,1,,60,0
6540,note_on,0,0,1,,,,,,,,,,,0,,65,67
6540,note_on,60,0,1,,,,,,,,,,,0,,67,0
6540,note_on,1,0,2,,,,,,,,,,,1,,57,66
6569,note_on,29,0,2,,,,,,,,,,,1,,57,0
6570,note_on,1,0,2,,,,,,,,,,,1,,60,66
6599,note_on,59,0,1,,,,,,,,,,,0,,65,0
6599,note_on,29,0,2,,,,,,,,,,,1,,60,0
6600,note_on,1,0,1,,,,,,,,,,,0,,77,68
6629,note_on,29,0,1,,,,,,,,,,,0,,77,0
6630,note_on,1,0,1,,,,,,,,,,,0,,72,68
6659,note_on,29,0,1,,,,,,,,,,,0,,72,0
6660,note_on,1,0,1,,,,,,,,,,,0,,77,68
6689,note_on,29,0,1,,,,,,,,,,,0,,77,0
6690,note_on,1,0,1,,,,,,,,,,,0,,72,68
6719,note_on,29,0,1,,,,,,,,,,,0,,72,0
6720,note_on,1,0,1,,,,,,,,,,,0,,69,68
6720,note_on,121,0,2,,,,,,,,,,,1,,53,65
6749,note_on,29,0,2,,,,,,,,,,,1,,53,0
6750,note_on,1,0,2,,,,,,,,,,,1,,60,65
6779,note_on,59,0,1,,,,,,,,,,,0,,69,0
6779,note_on,29,0,2,,,,,,,,,,,1,,60,0
6780,note_on,1,0,2,,,,,,,,,,,1,,53,65
6809,note_on,29,0,2,,,,,,,,,,,1,,53,0
6810,note_on,1,0,2,,,,,,,,,,,1,,60,65
6825,note_on,46,0,1,,,,,,,,,,,0,,72,69
6839,note_on,29,0,2,,,,,,,,,,,1,,60,0
6840,note_on,1,0,2,,,,,,,,,,,1,,55,65
6840,note_on,15,0,1,,,,,,,,,,,0,,72,0
6840,note_on,0,0,1,,,,,,,,,,,0,,70,69
6869,note_on,29,0,2,,,,,,,,,,,1,,55,0
6870,note_on,1,0,2,,,,,,,,,,,1,,60,65
6899,note_on,29,0,2,,,,,,,,,,,1,,60,0
6900,note_on,0,0,1,,,,,,,,,,,0,,69,69
6900,note_on,60,0,1,,,,,,,,,,,0,,70,0
6900,note_on,1,0,2,,,,,,,,,,,1,,53,65
6929,note_on,29,0,2,,,,,,,,,,,1,,53,0
6930,note_on,1,0,2,,,,,,,,,,,1,,60,66
6945,note_on,45,0,1,,,,,,,,,,,0,,72,69
6959,note_on,29,0,2,,,,,,,,,,,1,,60,0
6959,note_on,14,0,1,,,,,,,,,,,0,,69,0
6960,note_on,0,0,1,,,,,,,,,,,0,,70,69
6960,note_on,1,0,1,,,,,,,,,,,0,,72,0
6960,note_on,1,0,2,,,,,,,,,,,1,,55,66
6989,note_on,29,0,2,,,,,,,,,,,1,,55,0
6990,note_on,1,0,2,,,,,,,,,,,1,,60,67
7019,note_on,29,0,2,,,,,,,,,,,1,,60,0
7020,note_on,0,0,1,,,,,,,,,,,0,,69,70
7020,note_on,60,0,1,,,,,,,,,,,0,,70,0
7020,note_on,1,0,2,,,,,,,,,,,1,,53,67
7049,note_on,29,0,2,,,,,,,,,,,1,,53,0
7050,note_on,1,0,2,,,,,,,,,,,1,,60,67
7079,note_on,59,0,1,,,,,,,,,,,0,,69,0
7079,note_on,29,0,2,,,,,,,,,,,1,,60,0
7080,note_on,1,0,1,,,,,,,,,,,0,,81,110
7109,note_on,29,0,1,,,,,,,,,,,0,,81,0
7110,note_on,1,0,1,,,,,,,,,,,0,,77,110
7139,note_on,29,0,1,,,,,,,,,,,0,,77,0
7140,note_on,1,0,1,,,,,,,,,,,0,,81,110
7169,note_on,29,0,1,,,,,,,,,,,0,,81,0
7170,note_on,1,0,1,,,,,,,,,,,0,,77,110
7199,note_on,29,0,1,,,,,,,,,,,0,,77,0
7200,note_on,121,0,2,,,,,,,,,,,1,,59,72
7200,note_on,0,0,2,,,,,,,,,,,1,,53,72
7200,note_on,1,0,1,,,,,,,,,,,0,,74,110
7259,note_on,59,0,1,,,,,,,,,,,0,,74,0
7260,note_on,1,0,1,,,,,,,,,,,0,,74,110
7319,note_on,59,0,1,,,,,,,,,,,0,,74,0
7320,note_on,1,0,1,,,,,,,,,,,0,,73,110
7349,note_on,29,0,1,,,,,,,,,,,0,,73,0
7350,note_on,1,0,1,,,,,,,,,,,0,,74,110
7379,note_on,29,0,1,,,,,,,,,,,0,,74,0
7380,note_on,1,0,1,,,,,,,,,,,0,,76,110
7409,note_on,29,0,1,,,,,,,,,,,0,,76,0
7410,note_on,1,0,1,,,,,,,,,,,0,,77,110
7437,note_on,0,0,2,,,,,,,,,,,1,,59,0
7437,note_on,237,0,2,,,,,,,,,,,1,,53,0
7439,note_on,29,0,1,,,,,,,,,,,0,,77,0
7440,note_on,1,0,1,,,,,,,,,,,0,,79,110
7440,note_on,0,0,2,,,,,,,,,,,1,,60,72
7440,note_on,3,0,2,,,,,,,,,,,1,,52,72
7499,note_on,59,0,1,,,,,,,,,,,0,,79,0
7500,note_on,1,0,1,,,,,,,,,,,0,,79,110
7559,note_on,59,0,1,,,,,,,,,,,0,,79,0
7560,note_on,1,0,1,,,,,,,,,,,0,,81,69
7589,note_on,29,0,1,,,,,,,,,,,0,,81,0
7590,note_on,1,0,1,,,,,,,,,,,0,,79,69
7619,note_on,29,0,1,,,,,,,,,,,0,,79,0
7620,note_on,1,0,1,,,,,,,,,,,0,,77,69
7649,note_on,29,0,1,,,,,,,,,,,0,,77,0
7650,note_on,1,0,1,,,,,,,,,,,0,,76,69
7677,note_on,0,0,2,,,,,,,,,,,1,,52,0
7677,note_on,237,0,2,,,,,,,,,,,1,,60,0
7679,note_on,29,0,1,,,,,,,,,,,0,,76,0
7680,note_on,1,0,1,,,,,,,,,,,0,,73,69
7680,note_on,0,0,2,,,,,,,,,,,1,,59,73
7680,note_on,3,0,2,,,,,,,,,,,1,,53,73
7709,note_on,29,0,1,,,,,,,,,,,0,,73,0
7710,note_on,1,0,1,,,,,,,,,,,0,,74,69
7739,note_on,29,0,1,,,,,,,,,,,0,,74,0
7740,note_on,1,0,1,,,,,,,,,,,0,,73,69
7769,note_on,29,0,1,,,,,,,,,,,0,,73,0
7770,note_on,1,0,1,,,,,,,,,,,0,,74,69
7799,note_on,29,0,1,,,,,,,,,,,0,,74,0
7800,note_on,1,0,1,,,,,,,,,,,0,,73,70
7829,note_on,29,0,1,,,,,,,,,,,0,,73,0
7830,note_on,1,0,1,,,,,,,,,,,0,,74,70
7859,note_on,29,0,1,,,,,,,,,,,0,,74,0
7860,note_on,1,0,1,,,,,,,,,,,0,,76,71
7889,note_on,29,0,1,,,,,,,,,,,0,,76,0
7890,note_on,1,0,1,,,,,,,,,,,0,,77,71
7917,note_on,0,0,2,,,,,,,,,,,1,,53,0
7917,note_on,237,0,2,,,,,,,,,,,1,,59,0
7919,note_on,29,0,1,,,,,,,,,,,0,,77,0
7920,note_on,0,0,2,,,,,,,,,,,1,,52,79
7920,note_on,3,0,2,,,,,,,,,,,1,,60,79
7920,note_on,1,0,1,,,,,,,,,,,0,,81,71
7949,note_on,29,0,1,,,,,,,,,,,0,,81,0
7950,note_on,1,0,1,,,,,,,,,,,0,,79,72
7979,note_on,29,0,1,,,,,,,,,,,0,,79,0
7980,note_on,1,0,1,,,,,,,,,,,0,,81,72
8009,note_on,29,0,1,,,,,,,,,,,0,,81,0
8010,note_on,1,0,1,,,,,,,,,,,0,,79,72
8039,note_on,29,0,1,,,,,,,,,,,0,,79,0
8040,note_on,1,0,1,,,,,,,,,,,0,,81,73
8069,note_on,29,0,1,,,,,,,,,,,0,,81,0
8070,note_on,1,0,1,,,,,,,,,,,0,,79,73
8099,note_on,29,0,1,,,,,,,,,,,0,,79,0
8100,note_on,1,0,1,,,,,,,,,,,0,,77,74
8129,note_on,29,0,1,,,,,,,,,,,0,,77,0
8130,note_on,1,0,1,,,,,,,,,,,0,,76,75
8157,note_on,0,0,2,,,,,,,,,,,1,,60,0
8157,note_on,237,0,2,,,,,,,,,,,1,,52,0
8159,note_on,29,0,1,,,,,,,,,,,0,,76,0
8160,note_on,1,0,1,,,,,,,,,,,0,,74,76
8219,note_on,59,0,1,,,,,,,,,,,0,,74,0
8220,note_on,1,0,1,,,,,,,,,,,0,,76,78
8220,note_on,63,0,2,,,,,,,,,,,1,,53,88
8249,note_on,29,0,1,,,,,,,,,,,0,,76,0
8250,note_on,1,0,1,,,,,,,,,,,0,,77,79
8279,note_on,29,0,1,,,,,,,,,,,0,,77,0
8279,note_on,59,0,2,,,,,,,,,,,1,,53,0
8280,note_on,1,0,2,,,,,,,,,,,1,,55,91
8280,note_on,1,0,1,,,,,,,,,,,0,,72,80
8339,note_on,59,0,1,,,,,,,,,,,0,,72,0
8339,note_on,59,0,2,,,,,,,,,,,1,,55,0
8340,note_on,1,0,2,,,,,,,,,,,1,,43,94
8340,note_on,1,0,1,,,,,,,,,,,0,,71,83
8399,note_on,59,0,2,,,,,,,,,,,1,,43,0
8399,note_on,59,0,1,,,,,,,,,,,0,,71,0
8400,note_on,1,0,2,,,,,,,,,,,1,,48,96
8400,note_on,1,0,1,,,,,,,,,,,0,,72,85
8459,note_on,59,0,1,,,,,,,,,,,0,,72,0
8460,note_on,1,0,1,,,,,,,,,,,0,,71,86
8489,note_on,29,0,1,,,,,,,,,,,0,,71,0
8490,note_on,1,0,1,,,,,,,,,,,0,,72,87
8519,note_on,29,0,1,,,,,,,,,,,0,,72,0
8520,note_on,120,0,2,,,,,,,,,,,1,,48,0
8520,note_on,1,0,1,,,,,,,,,,,0,,73,89
8549,note_on,29,0,1,,,,,,,,,,,0,,73,0
8550,note_on,1,0,1,,,,,,,,,,,0,,74,90
8579,note_on,29,0,1,,,,,,,,,,,0,,74,0
8580,note_on,1,0,1,,,,,,,,,,,0,,75,93
8609,note_on,29,0,1,,,,,,,,,,,0,,75,0
8610,note_on,1,0,1,,,,,,,,,,,0,,76,95
8639,note_on,29,0,1,,,,,,,,,,,0,,76,0
8640,set_tempo,4320,1,0,,,,,,,535714,,,,,,,
8640,note_on,120,0,2,,,,,,,,,,,1,,53,99
8640,note_on,1,0,1,,,,,,,,,,,0,,77,110
8669,note_on,29,0,2,,,,,,,,,,,1,,53,0
8670,note_on,1,0,2,,,,,,,,,,,1,,57,99
8699,note_on,29,0,2,,,,,,,,,,,1,,57,0
8700,note_on,1,0,2,,,,,,,,,,,1,,60,99
8729,note_on,29,0,2,,,,,,,,,,,1,,60,0
8730,note_on,1,0,2,,,,,,,,,,,1,,57,99
8759,note_on,29,0,2,,,,,,,,,,,1,,57,0
8760,note_on,1,0,2,,,,,,,,,,,1,,53,99
8760,note_on,120,0,1,,,,,,,,,,,0,,77,110
8764,note_on,4,0,1,,,,,,,,,,,0,,77,0
8789,note_on,29,0,2,,,,,,,,,,,1,,53,0
8790,note_on,1,0,2,,,,,,,,,,,1,,57,99
8819,note_on,55,0,1,,,,,,,,,,,0,,77,0
8819,note_on,29,0,2,,,,,,,,,,,1,,57,0
8820,note_on,1,0,1,,,,,,,,,,,0,,77,110
8820,note_on,1,0,2,,,,,,,,,,,1,,60,99
8849,note_on,29,0,2,,,,,,,,,,,1,,60,0
8850,note_on,1,0,2,,,,,,,,,,,1,,57,99
8879,note_on,59,0,1,,,,,,,,,,,0,,77,0
8879,note_on,29,0,2,,,,,,,,,,,1,,57,0
8880,note_on,1,0,2,,,,,,,,,,,1,,53,99
8880,note_on,1,0,1,,,,,,,,,,,0,,77,110
8909,note_on,29,0,1,,,,,,,,,,,0,,77,0
8910,note_on,1,0,1,,,,,,,,,,,0,,76,110
8939,note_on,29,0,1,,,,,,,,,,,0,,76,0
8940,note_on,1,0,1,,,,,,,,,,,0,,74,110
8969,note_on,29,0,1,,,,,,,,,,,0,,74,0
8970,note_on,1,0,1,,,,,,,,,,,0,,72,110
8999,note_on,29,0,1,,,,,,,,,,,0,,72,0
9000,note_on,1,0,1,,,,,,,,,,,0,,70,110
9005,note_on,125,0,2,,,,,,,,,,,1,,53,0
9029,note_on,29,0,1,,,,,,,,,,,0,,70,0
9030,note_on,1,0,1,,,,,,,,,,,0,,69,110
9059,note_on,29,0,1,,,,,,,,,,,0,,69,0
9060,note_on,1,0,1,,,,,,,,,,,0,,67,110
9089,note_on,29,0,1,,,,,,,,,,,0,,67,0
9090,note_on,1,0,1,,,,,,,,,,,0,,65,110
9119,note_on,29,0,1,,,,,,,,,,,0,,65,0
9120,note_on,115,0,2,,,,,,,,,,,1,,48,61
9120,note_on,1,0,1,,,,,,,,,,,0,,63,110
9149,note_on,29,0,2,,,,,,,,,,,1,,48,0
9150,note_on,1,0,2,,,,,,,,,,,1,,53,61
9179,note_on,59,0,1,,,,,,,,,,,0,,63,0
9179,note_on,29,0,2,,,,,,,,,,,1,,53,0
9180,note_on,1,0,1,,,,,,,,,,,0,,62,73
9180,note_on,1,0,2,,,,,,,,,,,1,,47,61
9209,note_on,29,0,2,,,,,,,,,,,1,,47,0
9209,note_on,29,0,1,,,,,,,,,,,0,,62,0
9210,note_on,1,0,1,,,,,,,,,,,0,,65,73
9210,note_on,1,0,2,,,,,,,,,,,1,,53,61
9239,note_on,29,0,1,,,,,,,,,,,0,,65,0
9239,note_on,29,0,2,,,,,,,,,,,1,,53,0
9240,note_on,1,0,1,,,,,,,,,,,0,,63,73
9240,note_on,1,0,2,,,,,,,,,,,1,,48,61
9269,note_on,29,0,2,,,,,,,,,,,1,,48,0
9270,note_on,1,0,2,,,,,,,,,,,1,,53,61
9299,note_on,59,0,1,,,,,,,,,,,0,,63,0
9299,note_on,29,0,2,,,,,,,,,,,1,,53,0
9300,note_on,1,0,2,,,,,,,,,,,1,,47,61
9300,note_on,1,0,1,,,,,,,,,,,0,,62,73
9329,note_on,29,0,2,,,,,,,,,,,1,,47,0
9329,note_on,29,0,1,,,,,,,,,,,0,,62,0
9330,note_on,1,0,1,,,,,,,,,,,0,,65,72
9330,note_on,1,0,2,,,,,,,,,,,1,,53,61
9359,note_on,29,0,2,,,,,,,,,,,1,,53,0
9359,note_on,29,0,1,,,,,,,,,,,0,,65,0
9360,note_on,1,0,1,,,,,,,,,,,0,,63,72
9360,note_on,1,0,2,,,,,,,,,,,1,,48,60
9473,note_on,113,0,2,,,,,,,,,,,1,,48,0
9473,note_on,113,0,1,,,,,,,,,,,0,,63,0
9600,note_on,127,0,1,,,,,,,,,,,0,,75,110
9600,note_on,127,0,2,,,,,,,,,,,1,,53,110
9629,note_on,29,0,2,,,,,,,,,,,1,,53,0
9630,note_on,1,0,2,,,,,,,,,,,1,,57,110
9659,note_on,29,0,2,,,,,,,,,,,1,,57,0
9660,note_on,1,0,2,,,,,,,,,,,1,,60,110
9689,note_on,29,0,2,,,,,,,,,,,1,,60,0
9690,note_on,1,0,2,,,,,,,,,,,1,,57,110
9719,note_on,29,0,2,,,,,,,,,,,1,,57,0
9720,note_on,1,0,2,,,,,,,,,,,1,,53,110
9720,note_on,120,0,1,,,,,,,,,,,0,,75,110
9723,note_on,3,0,1,,,,,,,,,,,0,,75,0
9749,note_on,29,0,2,,,,,,,,,,,1,,53,0
9750,note_on,1,0,2,,,,,,,,,,,1,,57,110
9779,note_on,29,0,2,,,,,,,,,,,1,,57,0
9779,note_on,56,0,1,,,,,,,,,,,0,,75,0
9780,note_on,1,0,2,,,,,,,,,,,1,,60,110
9780,note_on,1,0,1,,,,,,,,,,,0,,75,110
9809,note_on,29,0,2,,,,,,,,,,,1,,60,0
9810,note_on,1,0,2,,,,,,,,,,,1,,57,110
9839,note_on,59,0,1,,,,,,,,,,,0,,75,0
9839,note_on,29,0,2,,,,,,,,,,,1,,57,0
9840,note_on,1,0,1,,,,,,,,,,,0,,75,110
9869,note_on,29,0,1,,,,,,,,,,,0,,75,0
9870,note_on,1,0,1,,,,,,,,,,,0,,74,110
9899,note_on,29,0,1,,,,,,,,,,,0,,74,0
9900,note_on,1,0,1,,,,,,,,,,,0,,72,110
9929,note_on,29,0,1,,,,,,,,,,,0,,72,0
9930,note_on,1,0,1,,,,,,,,,,,0,,70,110
9959,note_on,29,0,1,,,,,,,,,,,0,,70,0
9960,note_on,1,0,1,,,,,,,,,,,0,,69,110
9989,note_on,29,0,1,,,,,,,,,,,0,,69,0
9990,note_on,1,0,1,,,,,,,,,,,0,,67,110
10019,note_on,29,0,1,,,,,,,,,,,0,,67,0
10020,note_on,1,0,1,,,,,,,,,,,0,,65,110
10049,note_on,29,0,1,,,,,,,,,,,0,,65,0
10050,note_on,1,0,1,,,,,,,,,,,0,,63,110
10079,note_on,29,0,1,,,,,,,,,,,0,,63,0
10080,note_on,241,0,2,,,,,,,,,,,1,,46,65
10080,note_on,1,0,1,,,,,,,,,,,0,,62,110
10109,note_on,29,0,2,,,,,,,,,,,1,,46,0
10110,note_on,1,0,2,,,,,,,,,,,1,,53,65
10139,note_on,29,0,2,,,,,,,,,,,1,,53,0
10139,note_on,59,0,1,,,,,,,,,,,0,,62,0
10140,note_on,1,0,2,,,,,,,,,,,1,,45,65
10140,note_on,1,0,1,,,,,,,,,,,0,,60,67
10169,note_on,29,0,2,,,,,,,,,,,1,,45,0
10169,note_on,29,0,1,,,,,,,,,,,0,,60,0
10170,note_on,1,0,1,,,,,,,,,,,0,,63,67
10170,note_on,1,0,2,,,,,,,,,,,1,,53,66
10199,note_on,29,0,1,,,,,,,,,,,0,,63,0
10199,note_on,29,0,2,,,,,,,,,,,1,,53,0
10200,note_on,1,0,2,,,,,,,,,,,1,,46,66
10200,note_on,1,0,1,,,,,,,,,,,0,,62,67
10229,note_on,29,0,2,,,,,,,,,,,1,,46,0
10230,note_on,1,0,2,,,,,,,,,,,1,,53,66
10259,note_on,29,0,2,,,,,,,,,,,1,,53,0
10259,note_on,59,0,1,,,,,,,,,,,0,,62,0
10260,note_on,1,0,2,,,,,,,,,,,1,,45,66
10260,note_on,1,0,1,,,,,,,,,,,0,,60,67
10289,note_on,29,0,1,,,,,,,,,,,0,,60,0
10289,note_on,29,0,2,,,,,,,,,,,1,,45,0
10290,note_on,1,0,2,,,,,,,,,,,1,,53,67
10290,note_on,1,0,1,,,,,,,,,,,0,,63,67
10319,note_on,29,0,2,,,,,,,,,,,1,,53,0
10319,note_on,29,0,1,,,,,,,,,,,0,,63,0
10320,note_on,1,0,2,,,,,,,,,,,1,,46,68
10320,note_on,1,0,1,,,,,,,,,,,0,,62,67
10433,note_on,113,0,2,,,,,,,,,,,1,,46,0
10433,note_on,113,0,1,,,,,,,,,,,0,,62,0
10560,note_on,127,0,1,,,,,,,,,,,0,,74,69
10560,note_on,127,0,2,,,,,,,,,,,1,,54,64
10619,note_on,59,0,1,,,,,,,,,,,0,,74,0
10620,note_on,1,0,1,,,,,,,,,,,0,,75,69
10649,note_on,29,0,1,,,,,,,,,,,0,,75,0
10650,note_on,1,0,1,,,,,,,,,,,0,,73,69
10679,note_on,29,0,1,,,,,,,,,,,0,,73,0
10680,note_on,1,0,1,,,,,,,,,,,0,,74,69
10739,note_on,59,0,1,,,,,,,,,,,0,,74,0
10740,note_on,1,0,1,,,,,,,,,,,0,,75,69
10769,note_on,29,0,1,,,,,,,,,,,0,,75,0
10770,note_on,1,0,1,,,,,,,,,,,0,,73,68
10799,note_on,29,0,1,,,,,,,,,,,0,,73,0
10800,note_on,1,0,1,,,,,,,,,,,0,,74,68
10859,note_on,59,0,1,,,,,,,,,,,0,,74,0
10860,note_on,1,0,1,,,,,,,,,,,0,,81,68
10919,note_on,59,0,1,,,,,,,,,,,0,,81,0
10920,note_on,1,0,1,,,,,,,,,,,0,,78,68
10979,note_on,59,0,1,,,,,,,,,,,0,,78,0
10980,note_on,1,0,1,,,,,,,,,,,0,,72,67
11039,note_on,59,0,1,,,,,,,,,,,0,,72,0
11040,note_on,1,0,1,,,,,,,,,,,0,,70,66
11040,note_on,480,0,2,,,,,,,,,,,1,,55,75
11042,note_on,2,0,2,,,,,,,,,,,1,,54,0
11099,note_on,59,0,1,,,,,,,,,,,0,,70,0
11100,note_on,0,0,2,,,,,,,,,,,1,,54,75
11100,note_on,58,0,2,,,,,,,,,,,1,,55,0
11100,note_on,1,0,1,,,,,,,,,,,0,,69,66
11129,note_on,29,0,1,,,,,,,,,,,0,,69,0
11130,note_on,1,0,1,,,,,,,,,,,0,,72,66
11159,note_on,29,0,1,,,,,,,,,,,0,,72,0
11160,note_on,60,0,2,,,,,,,,,,,1,,54,0
11160,note_on,1,0,1,,,,,,,,,,,0,,70,66
11160,note_on,0,0,2,,,,,,,,,,,1,,55,75
11219,note_on,59,0,1,,,,,,,,,,,0,,70,0
11220,note_on,0,0,2,,,,,,,,,,,1,,54,75
11220,note_on,60,0,2,,,,,,,,,,,1,,55,0
11220,note_on,1,0,1,,,,,,,,,,,0,,69,66
11249,note_on,29,0,1,,,,,,,,,,,0,,69,0
11250,note_on,1,0,1,,,,,,,,,,,0,,72,67
11279,note_on,29,0,1,,,,,,,,,,,0,,72,0
11280,note_on,60,0,2,,,,,,,,,,,1,,54,0
11280,note_on,1,0,1,,,,,,,,,,,0,,70,67
11280,note_on,0,0,2,,,,,,,,,,,1,,55,75
11339,note_on,59,0,2,,,,,,,,,,,1,,55,0
11340,note_on,1,0,2,,,,,,,,,,,1,,62,75
11399,note_on,59,0,2,,,,,,,,,,,1,,62,0
11400,note_on,1,0,2,,,,,,,,,,,1,,58,75
11405,note_on,125,0,1,,,,,,,,,,,0,,70,0
11459,note_on,59,0,2,,,,,,,,,,,1,,58,0
11460,note_on,1,0,2,,,,,,,,,,,1,,53,75
11519,note_on,59,0,2,,,,,,,,,,,1,,53,0
11520,note_on,1,0,2,,,,,,,,,,,1,,52,75
11520,note_on,115,0,1,,,,,,,,,,,0,,72,69
11579,note_on,59,0,1,,,,,,,,,,,0,,72,0
11580,note_on,1,0,1,,,,,,,,,,,0,,71,69
11609,note_on,29,0,1,,,,,,,,,,,0,,71,0
11610,note_on,1,0,1,,,,,,,,,,,0,,74,69
11639,note_on,29,0,1,,,,,,,,,,,0,,74,0
11640,note_on,1,0,1,,,,,,,,,,,0,,72,69
11699,note_on,59,0,1,,,,,,,,,,,0,,72,0
11700,note_on,1,0,1,,,,,,,,,,,0,,71,69
11729,note_on,29,0,1,,,,,,,,,,,0,,71,0
11730,note_on,1,0,1,,,,,,,,,,,0,,74,69
11759,note_on,29,0,1,,,,,,,,,,,0,,74,0
11760,note_on,1,0,1,,,,,,,,,,,0,,72,69
11819,note_on,59,0,1,,,,,,,,,,,0,,72,0
11820,note_on,1,0,1,,,,,,,,,,,0,,79,69
11879,note_on,59,0,1,,,,,,,,,,,0,,79,0
11880,note_on,1,0,1,,,,,,,,,,,0,,76,69
11939,note_on,59,0,1,,,,,,,,,,,0,,76,0
11940,note_on,1,0,1,,,,,,,,,,,0,,70,69
11999,note_on,59,0,1,,,,,,,,,,,0,,70,0
12000,note_on,1,0,1,,,,,,,,,,,0,,69,69
12000,note_on,0,0,2,,,,,,,,,,,1,,53,75
12000,note_on,480,0,2,,,,,,,,,,,1,,52,0
