tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,program,channel,control,value,note,velocity
19752,note_on,2,0,2,,,,,,,,,1,,,52,110
19774,note_on,94,0,1,,,,,,,,,0,,,60,0
19774,note_on,22,0,2,,,,,,,,,1,,,52,0
19776,note_on,2,0,1,,,,,,,,,0,,,72,110
19776,note_on,2,0,2,,,,,,,,,1,,,57,110
19798,note_on,22,0,2,,,,,,,,,1,,,57,0
19800,note_on,2,0,2,,,,,,,,,1,,,55,110
19822,note_on,22,0,2,,,,,,,,,1,,,55,0
19824,note_on,2,0,2,,,,,,,,,1,,,54,110
19846,note_on,22,0,2,,,,,,,,,1,,,54,0
19848,note_on,2,0,2,,,,,,,,,1,,,52,110
19870,note_on,22,0,2,,,,,,,,,1,,,52,0
19870,note_on,94,0,1,,,,,,,,,0,,,72,0
19872,note_on,2,0,1,,,,,,,,,0,,,71,110
19872,note_on,2,0,2,,,,,,,,,1,,,51,110
19894,note_on,22,0,2,,,,,,,,,1,,,51,0
19896,note_on,2,0,2,,,,,,,,,1,,,54,110
19918,note_on,22,0,2,,,,,,,,,1,,,54,0
19920,note_on,2,0,2,,,,,,,,,1,,,55,110
19966,note_on,94,0,1,,,,,,,,,0,,,71,0
19968,note_on,2,0,1,,,,,,,,,0,,,73,110
19990,note_on,70,0,2,,,,,,,,,1,,,55,0
19992,note_on,2,0,2,,,,,,,,,1,,,52,110
20014,note_on,22,0,2,,,,,,,,,1,,,52,0
20016,note_on,2,0,2,,,,,,,,,1,,,46,110
20062,note_on,94,0,1,,,,,,,,,0,,,73,0
20064,note_on,2,0,1,,,,,,,,,0,,,75,110
20086,note_on,70,0,2,,,,,,,,,1,,,46,0
20088,note_on,2,0,2,,,,,,,,,1,,,45,110
20110,note_on,22,0,2,,,,,,,,,1,,,45,0
20112,note_on,2,0,2,,,,,,,,,1,,,54,110
20134,note_on,22,0,2,,,,,,,,,1,,,54,0
20136,note_on,2,0,2,,,,,,,,,1,,,45,110
20158,note_on,22,0,2,,,,,,,,,1,,,45,0
20160,note_on,2,0,2,,,,,,,,,1,,,44,110
20182,note_on,118,0,1,,,,,,,,,0,,,74,0
20184,note_on,2,0,1,,,,,,,,,0,,,70,110
20206,note_on,22,0,1,,,,,,,,,0,,,70,0
20208,note_on,2,0,1,,,,,,,,,0,,,71,110
20254,note_on,94,0,2,,,,,,,,,1,,,44,0
20256,note_on,2,0,2,,,,,,,,,1,,,43,110
20278,note_on,70,0,1,,,,,,,,,0,,,71,0
20280,note_on,2,0,1,,,,,,,,,0,,,75,110
20302,note_on,22,0,1,,,,,,,,,0,,,75,0
20304,note_on,2,0,1,,,,,,,,,0,,,76,110
20350,note_on,94,0,2,,,,,,,,,1,,,43,0
20352,note_on,2,0,2,,,,,,,,,1,,,42,110
20374,note_on,70,0,1,,,,,,,,,0,,,76,0
20376,note_on,2,0,1,,,,,,,,,0,,,75,110
20398,note_on,22,0,1,,,,,,,,,0,,,75,0
20400,note_on,2,0,1,,,,,,,,,0,,,81,110
20446,note_on,94,0,2,,,,,,,,,1,,,42,0
20448,set_tempo,20448,1,0,,,,,,1090909,,,,,,,
20448,note_on,2,0,2,,,,,,,,,1,,,40,110
20470,note_on,70,0,1,,,,,,,,,0,,,81,0
20472,note_on,2,0,1,,,,,,,,,0,,,79,110
20476,set_tempo,4,1,1,,,,,,1111111,,,,,,,
20494,note_on,18,0,1,,,,,,,,,0,,,79,0
20494,note_on,46,0,2,,,,,,,,,1,,,40,0
20496,note_on,2,0,1,,,,,,,,,0,,,78,110
20496,note_on,2,0,2,,,,,,,,,1,,,48,110
20505,set_tempo,9,1,1,,,,,,1132075,,,,,,,
20518,note_on,13,0,1,,,,,,,,,0,,,78,0
20520,note_on,2,0,1,,,,,,,,,0,,,76,110
20534,set_tempo,14,1,1,,,,,,1153846,,,,,,,
20542,note_on,46,0,2,,,,,,,,,1,,,48,0
20542,note_on,8,0,1,,,,,,,,,0,,,76,0
20544,note_on,2,0,2,,,,,,,,,1,,,45,110
20544,note_on,2,0,1,,,,,,,,,0,,,78,110
20563,set_tempo,19,1,1,,,,,,1176470,,,,,,,
20591,set_tempo,28,1,1,,,,,,1200000,,,,,,,
20620,set_tempo,29,1,1,,,,,,1224489,,,,,,,
20638,note_on,18,0,1,,,,,,,,,0,,,78,0
20638,note_on,94,0,2,,,,,,,,,1,,,45,0
20640,note_on,2,0,2,,,,,,,,,1,,,47,110
20640,note_on,2,0,1,,,,,,,,,0,,,75,110
20649,set_tempo,9,1,1,,,,,,1250000,,,,,,,
20654,note_on,5,0,1,,,,,,,,,0,,,75,0
20656,note_on,2,0,1,,,,,,,,,0,,,76,110
20670,note_on,14,0,1,,,,,,,,,0,,,76,0
20672,note_on,2,0,1,,,,,,,,,0,,,75,110
20678,set_tempo,6,1,1,,,,,,1276595,,,,,,,
20686,note_on,8,0,1,,,,,,,,,0,,,75,0
20688,note_on,2,0,1,,,,,,,,,0,,,73,110
20707,set_tempo,19,1,1,,,,,,1304347,,,,,,,
20710,note_on,3,0,1,,,,,,,,,0,,,73,0
20712,note_on,2,0,1,,,,,,,,,0,,,75,110
20734,note_on,22,0,1,,,,,,,,,0,,,75,0
20734,note_on,94,0,2,,,,,,,,,1,,,47,0
20736,note_on,2,0,2,,,,,,,,,1,,,40,110
20736,note_on,2,0,1,,,,,,,,,0,,,76,110
20736,end_of_track,0,1,0,,,,,,,,,,,,,
20736,set_tempo,288,1,0,,,,,,1333333,,,,,,,
20992,note_on,256,0,1,,,,,,,,,0,,,76,0
20992,end_of_track,0,1,1,,,,,,,,,,,,,
20992,note_on,256,0,2,,,,,,,,,1,,,40,0
20992,end_of_track,0,1,2,,,,,,,,,,,,,
