tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,note,velocity
6456,note_on,2,0,1,,,,,,,,,,0,,78,92
6502,note_on,46,0,1,,,,,,,,,,0,,78,0
6502,note_on,46,0,4,,,,,,,,,,3,,62,0
6504,note_on,2,0,4,,,,,,,,,,3,,55,92
6504,note_on,2,0,1,,,,,,,,,,0,,76,92
6550,note_on,46,0,4,,,,,,,,,,3,,55,0
6550,note_on,46,0,1,,,,,,,,,,0,,76,0
6552,note_on,2,0,4,,,,,,,,,,3,,62,92
6552,note_on,2,0,1,,,,,,,,,,0,,74,92
6598,note_on,46,0,1,,,,,,,,,,0,,74,0
6598,note_on,46,0,4,,,,,,,,,,3,,62,0
6600,note_on,2,0,1,,,,,,,,,,0,,76,92
6600,note_on,2,0,4,,,,,,,,,,3,,52,92
6610,note_on,10,0,1,,,,,,,,,,0,,76,0
6612,note_on,2,0,1,,,,,,,,,,0,,78,92
6622,note_on,10,0,1,,,,,,,,,,0,,78,0
6624,note_on,2,0,1,,,,,,,,,,0,,79,92
6646,note_on,46,0,4,,,,,,,,,,3,,52,0
6648,note_on,2,0,4,,,,,,,,,,3,,62,92
6694,note_on,46,0,4,,,,,,,,,,3,,62,0
6696,note_on,2,0,4,,,,,,,,,,3,,54,92
6742,note_on,118,0,1,,,,,,,,,,0,,79,0
6742,note_on,46,0,4,,,,,,,,,,3,,54,0
6744,note_on,2,0,1,,,,,,,,,,0,,78,92
6744,note_on,2,0,4,,,,,,,,,,3,,62,92
6790,note_on,46,0,4,,,,,,,,,,3,,62,0
6790,note_on,46,0,1,,,,,,,,,,0,,78,0
6792,note_on,2,0,4,,,,,,,,,,3,,55,92
6792,note_on,2,0,1,,,,,,,,,,0,,76,92
6838,note_on,46,0,1,,,,,,,,,,0,,76,0
6838,note_on,46,0,4,,,,,,,,,,3,,55,0
6840,note_on,2,0,4,,,,,,,,,,3,,62,92
6840,note_on,2,0,1,,,,,,,,,,0,,74,92
6886,note_on,46,0,4,,,,,,,,,,3,,62,0
6886,note_on,46,0,1,,,,,,,,,,0,,74,0
6888,note_on,2,0,4,,,,,,,,,,3,,52,92
6888,note_on,2,0,1,,,,,,,,,,0,,73,92
6934,note_on,46,0,4,,,,,,,,,,3,,52,0
6934,note_on,46,0,1,,,,,,,,,,0,,73,0
6936,note_on,2,0,4,,,,,,,,,,3,,62,92
6936,note_on,2,0,1,,,,,,,,,,0,,71,92
6982,note_on,46,0,1,,,,,,,,,,0,,71,0
6982,note_on,46,0,4,,,,,,,,,,3,,62,0
6984,note_on,2,0,1,,,,,,,,,,0,,73,92
6984,note_on,2,0,4,,,,,,,,,,3,,57,92
7030,note_on,46,0,4,,,,,,,,,,3,,57,0
7030,note_on,46,0,1,,,,,,,,,,0,,73,0
7032,note_on,2,0,1,,,,,,,,,,0,,69,92
7032,note_on,2,0,4,,,,,,,,,,3,,61,92
7078,note_on,46,0,4,,,,,,,,,,3,,61,0
7078,note_on,46,0,1,,,,,,,,,,0,,69,0
7080,note_on,2,0,4,,,,,,,,,,3,,59,92
7080,note_on,2,0,1,,,,,,,,,,0,,74,92
7126,note_on,46,0,4,,,,,,,,,,3,,59,0
7126,note_on,46,0,1,,,,,,,,,,0,,74,0
7128,note_on,2,0,4,,,,,,,,,,3,,62,92
7128,note_on,2,0,1,,,,,,,,,,0,,69,92
7174,note_on,46,0,1,,,,,,,,,,0,,69,0
7174,note_on,46,0,4,,,,,,,,,,3,,62,0
7176,note_on,2,0,1,,,,,,,,,,0,,76,92
7176,note_on,2,0,4,,,,,,,,,,3,,61,92
7222,note_on,46,0,1,,,,,,,,,,0,,76,0
7222,note_on,46,0,4,,,,,,,,,,3,,61,0
7224,note_on,2,0,4,,,,,,,,,,3,,64,92
7224,note_on,2,0,1,,,,,,,,,,0,,69,92
7270,note_on,46,0,1,,,,,,,,,,0,,69,0
7270,note_on,46,0,4,,,,,,,,,,3,,64,0
7272,note_on,2,0,4,,,,,,,,,,3,,57,92
7272,note_on,2,0,1,,,,,,,,,,0,,79,92
7318,note_on,46,0,1,,,,,,,,,,0,,79,0
7318,note_on,46,0,4,,,,,,,,,,3,,57,0
7320,note_on,2,0,4,,,,,,,,,,3,,61,92
7320,note_on,2,0,1,,,,,,,,,,0,,76,92
7366,note_on,46,0,4,,,,,,,,,,3,,61,0
7366,note_on,46,0,1,,,,,,,,,,0,,76,0
7368,note_on,2,0,4,,,,,,,,,,3,,62,92
7368,note_on,2,0,1,,,,,,,,,,0,,77,92
7414,note_on,46,0,1,,,,,,,,,,0,,77,0
7416,note_on,2,0,1,,,,,,,,,,0,,69,92
7462,note_on,46,0,1,,,,,,,,,,0,,69,0
7462,note_on,94,0,4,,,,,,,,,,3,,62,0
7464,note_on,2,0,1,,,,,,,,,,0,,74,92
7464,note_on,2,0,4,,,,,,,,,,3,,60,92
7510,note_on,46,0,1,,,,,,,,,,0,,74,0
7512,note_on,2,0,1,,,,,,,,,,0,,76,92
7558,note_on,94,0,4,,,,,,,,,,3,,60,0
7558,note_on,46,0,1,,,,,,,,,,0,,76,0
7560,note_on,2,0,4,,,,,,,,,,3,,58,92
7560,note_on,2,0,1,,,,,,,,,,0,,77,92
7606,note_on,46,0,1,,,,,,,,,,0,,77,0
7608,note_on,2,0,1,,,,,,,,,,0,,74,92
7654,note_on,94,0,4,,,,,,,,,,3,,58,0
7654,note_on,46,0,1,,,,,,,,,,0,,74,0
7656,note_on,2,0,1,,,,,,,,,,0,,78,92
7656,note_on,2,0,4,,,,,,,,,,3,,57,92
7702,note_on,46,0,1,,,,,,,,,,0,,78,0
7704,note_on,2,0,1,,,,,,,,,,0,,74,92
7750,note_on,46,0,1,,,,,,,,,,0,,74,0
7750,note_on,94,0,4,,,,,,,,,,3,,57,0
7752,note_on,2,0,4,,,,,,,,,,3,,58,92
7752,note_on,2,0,1,,,,,,,,,,0,,79,92
7798,note_on,46,0,1,,,,,,,,,,0,,79,0
7800,note_on,2,0,1,,,,,,,,,,0,,74,92
7846,note_on,46,0,1,,,,,,,,,,0,,74,0
7846,note_on,94,0,4,,,,,,,,,,3,,58,0
7848,note_on,2,0,1,,,,,,,,,,0,,82,92
7848,note_on,2,0,4,,,,,,,,,,3,,55,92
7894,note_on,46,0,1,,,,,,,,,,0,,82,0
7896,note_on,2,0,1,,,,,,,,,,0,,81,92
7942,note_on,46,0,1,,,,,,,,,,0,,81,0
7942,note_on,94,0,4,,,,,,,,,,3,,55,0
7944,note_on,2,0,1,,,,,,,,,,0,,80,92
7944,note_on,2,0,4,,,,,,,,,,3,,52,92
7990,note_on,46,0,1,,,,,,,,,,0,,80,0
7992,note_on,2,0,1,,,,,,,,,,0,,74,92
8038,note_on,46,0,1,,,,,,,,,,0,,74,0
8038,note_on,94,0,4,,,,,,,,,,3,,52,0
8040,note_on,2,0,1,,,,,,,,,,0,,73,92
8040,note_on,2,0,4,,,,,,,,,,3,,57,92
8086,note_on,46,0,1,,,,,,,,,,0,,73,0
8088,note_on,2,0,1,,,,,,,,,,0,,79,92
8134,note_on,46,0,1,,,,,,,,,,0,,79,0
8134,note_on,94,0,4,,,,,,,,,,3,,57,0
8136,note_on,2,0,4,,,,,,,,,,3,,62,92
8136,note_on,2,0,1,,,,,,,,,,0,,78,92
8182,note_on,46,0,1,,,,,,,,,,0,,78,0
8184,note_on,2,0,1,,,,,,,,,,0,,72,92
8230,note_on,94,0,4,,,,,,,,,,3,,62,0
8230,note_on,46,0,1,,,,,,,,,,0,,72,0
8232,note_on,2,0,4,,,,,,,,,,3,,55,92
8232,note_on,2,0,1,,,,,,,,,,0,,71,92
8278,note_on,46,0,1,,,,,,,,,,0,,71,0
8280,note_on,2,0,1,,,,,,,,,,0,,76,92
8280,note_on,6536,0,2,,,,,,,,,,1,,67,92
8326,note_on,46,0,1,,,,,,,,,,0,,76,0
8326,note_on,46,0,2,,,,,,,,,,1,,67,0
8326,note_on,94,0,4,,,,,,,,,,3,,55,0
8328,note_on,2,0,2,,,,,,,,,,1,,66,92
8328,note_on,2,0,1,,,,,,,,,,0,,69,92
8328,note_on,2,0,4,,,,,,,,,,3,,57,92
8374,note_on,46,0,1,,,,,,,,,,0,,69,0
8376,note_on,2,0,1,,,,,,,,,,0,,74,92
8422,note_on,94,0,2,,,,,,,,,,1,,66,0
8422,note_on,46,0,1,,,,,,,,,,0,,74,0
8424,note_on,2,0,1,,,,,,,,,,0,,67,92
8424,note_on,2,0,2,,,,,,,,,,1,,64,92
8470,note_on,46,0,1,,,,,,,,,,0,,67,0
8472,note_on,2,0,1,,,,,,,,,,0,,73,92
8488,note_on,160,0,4,,,,,,,,,,3,,57,0
8518,note_on,46,0,1,,,,,,,,,,0,,73,0
8518,note_on,94,0,2,,,,,,,,,,1,,64,0
8520,note_on,32,0,4,,,,,,,,,,3,,62,92
8520,note_on,2,0,1,,,,,,,,,,0,,74,92
8568,note_on,50,0,2,,,,,,,,,,1,,67,92
8614,note_on,46,0,2,,,,,,,,,,1,,67,0
8616,note_on,2,0,2,,,,,,,,,,1,,69,92
8664,note_on,48,0,2,,,,,,,,,,1,,64,92
8710,note_on,46,0,2,,,,,,,,,,1,,64,0
8712,note_on,2,0,2,,,,,,,,,,1,,66,92
8758,note_on,238,0,4,,,,,,,,,,3,,62,0
8760,note_on,2,0,4,,,,,,,,,,3,,61,92
8806,note_on,46,0,4,,,,,,,,,,3,,61,0
8808,note_on,2,0,4,,,,,,,,,,3,,62,92
8856,note_on,48,0,4,,,,,,,,,,3,,57,92
8902,note_on,46,0,4,,,,,,,,,,3,,57,0
8904,note_on,2,0,4,,,,,,,,,,3,,50,92
9144,note_on,624,0,1,,,,,,,,,,0,,74,0
9160,note_on,448,0,2,,,,,,,,,,1,,66,0
9160,note_on,0,0,4,,,,,,,,,,3,,62,0
9160,note_on,256,0,4,,,,,,,,,,3,,50,0
9160,note_on,0,0,2,,,,,,,,,,1,,69,0
9192,program_change,32,0,2,,,,,,,,,,1,6,,
9192,program_change,3026,0,3,,,,,,,,,,2,6,,
9192,note_on,0,0,1,,,,,,,,,,0,,71,92
9192,program_change,32,0,4,,,,,,,,,,3,6,,
9192,set_tempo,3456,1,0,789473,,,,,,,,,,,,
9192,program_change,48,0,1,,,,,,,,,,0,6,,
9238,note_on,46,0,1,,,,,,,,,,0,,71,0
9240,note_on,48,0,3,,,,,,,,,,2,,55,92
9240,note_on,2,0,1,,,,,,,,,,0,,71,92
9240,note_on,48,0,4,,,,,,,,,,3,,55,92
9286,note_on,46,0,3,,,,,,,,,,2,,55,0
9288,note_on,2,0,3,,,,,,,,,,2,,59,92
9334,note_on,46,0,3,,,,,,,,,,2,,59,0
9336,note_on,2,0,3,,,,,,,,,,2,,62,92
9382,note_on,142,0,1,,,,,,,,,,0,,71,0
9382,note_on,46,0,3,,,,,,,,,,2,,62,0
9384,note_on,2,0,3,,,,,,,,,,2,,67,92
9384,note_on,2,0,1,,,,,,,,,,0,,72,92
9400,note_on,160,0,4,,,,,,,,,,3,,55,0
9430,note_on,46,0,1,,,,,,,,,,0,,72,0
9432,note_on,32,0,4,,,,,,,,,,3,,57,92
9432,note_on,2,0,1,,,,,,,,,,0,,74,92
9454,note_on,22,0,1,,,,,,,,,,0,,74,0
9456,note_on,2,0,1,,,,,,,,,,0,,72,92
9478,note_on,94,0,3,,,,,,,,,,2,,67,0
9478,note_on,22,0,1,,,,,,,,,,0,,72,0
9480,note_on,2,0,1,,,,,,,,,,0,,74,92
9480,note_on,2,0,3,,,,,,,,,,2,,67,92
9502,note_on,22,0,1,,,,,,,,,,0,,74,0
9504,note_on,2,0,1,,,,,,,,,,0,,72,92
9526,note_on,22,0,1,,,,,,,,,,0,,72,0
9526,note_on,46,0,3,,,,,,,,,,2,,67,0
9528,note_on,2,0,1,,,,,,,,,,0,,74,92
9528,note_on,2,0,3,,,,,,,,,,2,,66,92
9550,note_on,22,0,1,,,,,,,,,,0,,74,0
9552,note_on,2,0,1,,,,,,,,,,0,,72,92
9574,note_on,22,0,1,,,,,,,,,,0,,72,0
9574,note_on,46,0,3,,,,,,,,,,2,,66,0
9576,note_on,2,0,1,,,,,,,,,,0,,71,92
9576,note_on,2,0,3,,,,,,,,,,2,,64,92
9592,note_on,160,0,4,,,,,,,,,,3,,57,0
9598,note_on,22,0,1,,,,,,,,,,0,,71,0
9600,note_on,2,0,1,,,,,,,,,,0,,72,92
9622,note_on,22,0,1,,,,,,,,,,0,,72,0
9622,note_on,46,0,3,,,,,,,,,,2,,64,0
9624,note_on,32,0,4,,,,,,,,,,3,,59,92
9624,note_on,2,0,1,,,,,,,,,,0,,74,92
9672,note_on,50,0,3,,,,,,,,,,2,,62,92
9718,note_on,46,0,3,,,,,,,,,,2,,62,0
9720,note_on,2,0,3,,,,,,,,,,2,,66,92
9766,note_on,46,0,3,,,,,,,,,,2,,66,0
9768,note_on,2,0,3,,,,,,,,,,2,,67,92
9816,note_on,624,0,2,,,,,,,,,,1,,71,92
9862,note_on,238,0,1,,,,,,,,,,0,,74,0
9864,note_on,2,0,1,,,,,,,,,,0,,74,92
9880,note_on,256,0,4,,,,,,,,,,3,,59,0
9910,note_on,46,0,1,,,,,,,,,,0,,74,0
9912,note_on,2,0,1,,,,,,,,,,0,,78,92
9912,note_on,32,0,4,,,,,,,,,,3,,59,92
9958,note_on,46,0,1,,,,,,,,,,0,,78,0
9960,note_on,2,0,1,,,,,,,,,,0,,79,92
9976,note_on,160,0,2,,,,,,,,,,1,,71,0
10006,note_on,94,0,4,,,,,,,,,,3,,59,0
10006,note_on,46,0,1,,,,,,,,,,0,,79,0
10008,note_on,2,0,4,,,,,,,,,,3,,60,92
10008,note_on,2,0,1,,,,,,,,,,0,,76,92
10054,note_on,46,0,1,,,,,,,,,,0,,76,0
10056,note_on,2,0,1,,,,,,,,,,0,,79,92
10102,note_on,94,0,4,,,,,,,,,,3,,60,0
10102,note_on,46,0,1,,,,,,,,,,0,,79,0
10104,note_on,2,0,4,,,,,,,,,,3,,59,92
10104,note_on,2,0,1,,,,,,,,,,0,,74,92
10150,note_on,46,0,1,,,,,,,,,,0,,74,0
10152,note_on,2,0,1,,,,,,,,,,0,,79,92
10198,note_on,46,0,1,,,,,,,,,,0,,79,0
10198,note_on,94,0,4,,,,,,,,,,3,,59,0
10200,note_on,2,0,4,,,,,,,,,,3,,57,92
10200,note_on,2,0,1,,,,,,,,,,0,,72,92
10246,note_on,46,0,1,,,,,,,,,,0,,72,0
10248,note_on,2,0,1,,,,,,,,,,0,,71,92
10264,note_on,496,0,3,,,,,,,,,,2,,67,0
10294,note_on,46,0,1,,,,,,,,,,0,,71,0
10296,note_on,32,0,3,,,,,,,,,,2,,66,92
10296,note_on,2,0,1,,,,,,,,,,0,,72,92
10342,note_on,46,0,1,,,,,,,,,,0,,72,0
10344,note_on,2,0,1,,,,,,,,,,0,,81,92
10360,note_on,160,0,4,,,,,,,,,,3,,57,0
10390,note_on,46,0,1,,,,,,,,,,0,,81,0
10390,note_on,94,0,3,,,,,,,,,,2,,66,0
10392,note_on,2,0,1,,,,,,,,,,0,,72,92
10392,note_on,32,0,4,,,,,,,,,,3,,55,92
10438,note_on,46,0,1,,,,,,,,,,0,,72,0
10440,note_on,2,0,1,,,,,,,,,,0,,71,92
10486,note_on,46,0,1,,,,,,,,,,0,,71,0
10488,note_on,2,0,1,,,,,,,,,,0,,69,92
10488,note_on,98,0,3,,,,,,,,,,2,,59,92
10534,note_on,46,0,1,,,,,,,,,,0,,69,0
10536,note_on,2,0,1,,,,,,,,,,0,,67,92
10582,note_on,94,0,3,,,,,,,,,,2,,59,0
10582,note_on,46,0,1,,,,,,,,,,0,,67,0
10584,note_on,2,0,1,,,,,,,,,,0,,71,92
10584,note_on,608,0,2,,,,,,,,,,1,,62,92
10630,note_on,238,0,4,,,,,,,,,,3,,55,0
10632,note_on,2,0,4,,,,,,,,,,3,,54,92
10678,note_on,94,0,2,,,,,,,,,,1,,62,0
10678,note_on,46,0,4,,,,,,,,,,3,,54,0
10680,note_on,2,0,2,,,,,,,,,,1,,67,92
10680,note_on,2,0,4,,,,,,,,,,3,,52,92
10726,note_on,46,0,4,,,,,,,,,,3,,52,0
10728,note_on,2,0,4,,,,,,,,,,3,,50,92
10774,note_on,94,0,2,,,,,,,,,,1,,67,0
10774,note_on,46,0,4,,,,,,,,,,3,,50,0
10776,note_on,2,0,2,,,,,,,,,,1,,64,92
10776,note_on,2,0,4,,,,,,,,,,3,,49,92
10822,note_on,238,0,1,,,,,,,,,,0,,71,0
10824,note_on,2,0,1,,,,,,,,,,0,,76,92
10870,note_on,46,0,1,,,,,,,,,,0,,76,0
10872,note_on,290,0,3,,,,,,,,,,2,,52,92
10872,note_on,2,0,1,,,,,,,,,,0,,69,92
10918,note_on,46,0,1,,,,,,,,,,0,,69,0
10920,note_on,2,0,1,,,,,,,,,,0,,76,92
10936,note_on,160,0,2,,,,,,,,,,1,,64,0
10966,note_on,94,0,3,,,,,,,,,,2,,52,0
10966,note_on,46,0,1,,,,,,,,,,0,,76,0
10968,note_on,2,0,1,,,,,,,,,,0,,67,92
10968,note_on,2,0,3,,,,,,,,,,2,,57,92
11014,note_on,46,0,1,,,,,,,,,,0,,67,0
11016,note_on,2,0,1,,,,,,,,,,0,,66,92
11032,note_on,256,0,4,,,,,,,,,,3,,49,0
11062,note_on,46,0,1,,,,,,,,,,0,,66,0
11064,note_on,32,0,4,,,,,,,,,,3,,49,92
11064,note_on,2,0,1,,,,,,,,,,0,,67,92
11110,note_on,46,0,1,,,,,,,,,,0,,67,0
11112,note_on,2,0,1,,,,,,,,,,0,,76,92
11128,note_on,160,0,3,,,,,,,,,,2,,57,0
11158,note_on,94,0,4,,,,,,,,,,3,,49,0
11158,note_on,46,0,1,,,,,,,,,,0,,76,0
11160,note_on,2,0,4,,,,,,,,,,3,,50,92
11160,note_on,2,0,1,,,,,,,,,,0,,67,92
11206,note_on,46,0,1,,,,,,,,,,0,,67,0
11208,note_on,2,0,1,,,,,,,,,,0,,66,92
11254,note_on,46,0,1,,,,,,,,,,0,,66,0
11256,note_on,2,0,1,,,,,,,,,,0,,64,92
11256,note_on,128,0,3,,,,,,,,,,2,,54,92
11302,note_on,46,0,1,,,,,,,,,,0,,64,0
11304,note_on,2,0,1,,,,,,,,,,0,,62,92
11350,note_on,94,0,3,,,,,,,,,,2,,54,0
11350,note_on,46,0,1,,,,,,,,,,0,,62,0
11352,note_on,2,0,3,,,,,,,,,,2,,57,92
11352,note_on,2,0,1,,,,,,,,,,0,,64,92
11398,note_on,46,0,1,,,,,,,,,,0,,64,0
11400,note_on,2,0,1,,,,,,,,,,0,,66,92
11416,note_on,256,0,4,,,,,,,,,,3,,50,0
11446,note_on,46,0,1,,,,,,,,,,0,,66,0
11448,note_on,2,0,1,,,,,,,,,,0,,67,92
11448,note_on,32,0,4,,,,,,,,,,3,,48,92
11494,note_on,46,0,1,,,,,,,,,,0,,67,0
11496,note_on,2,0,1,,,,,,,,,,0,,66,92
11512,note_on,160,0,3,,,,,,,,,,2,,57,0
11542,note_on,94,0,4,,,,,,,,,,3,,48,0
11542,note_on,46,0,1,,,,,,,,,,0,,66,0
11544,note_on,2,0,1,,,,,,,,,,0,,67,92
11544,note_on,32,0,3,,,,,,,,,,2,,50,92
11544,note_on,2,0,4,,,,,,,,,,3,,47,92
11590,note_on,46,0,1,,,,,,,,,,0,,67,0
11592,note_on,2,0,1,,,,,,,,,,0,,69,92
11638,note_on,46,0,1,,,,,,,,,,0,,69,0
11638,note_on,94,0,3,,,,,,,,,,2,,50,0
11640,note_on,2,0,3,,,,,,,,,,2,,55,92
11640,note_on,2,0,1,,,,,,,,,,0,,67,92
11686,note_on,46,0,1,,,,,,,,,,0,,67,0
11688,note_on,2,0,1,,,,,,,,,,0,,69,92
11704,note_on,160,0,4,,,,,,,,,,3,,47,0
11734,note_on,46,0,1,,,,,,,,,,0,,69,0
11736,note_on,2,0,1,,,,,,,,,,0,,71,92
11736,note_on,32,0,4,,,,,,,,,,3,,45,92
11758,note_on,22,0,1,,,,,,,,,,0,,71,0
11760,note_on,2,0,1,,,,,,,,,,0,,69,92
11782,note_on,22,0,1,,,,,,,,,,0,,69,0
11784,note_on,2,0,1,,,,,,,,,,0,,71,92
11806,note_on,22,0,1,,,,,,,,,,0,,71,0
11808,note_on,2,0,1,,,,,,,,,,0,,69,92
11830,note_on,22,0,1,,,,,,,,,,0,,69,0
11832,note_on,2,0,1,,,,,,,,,,0,,71,92
11854,note_on,22,0,1,,,,,,,,,,0,,71,0
11856,note_on,2,0,1,,,,,,,,,,0,,69,92
11878,note_on,22,0,1,,,,,,,,,,0,,69,0
11880,note_on,2,0,1,,,,,,,,,,0,,67,92
11896,note_on,160,0,4,,,,,,,,,,3,,45,0
11902,note_on,22,0,1,,,,,,,,,,0,,67,0
11904,note_on,2,0,1,,,,,,,,,,0,,69,92
11926,note_on,286,0,3,,,,,,,,,,2,,55,0
11926,note_on,22,0,1,,,,,,,,,,0,,69,0
11928,note_on,2,0,3,,,,,,,,,,2,,55,92
11928,note_on,2,0,1,,,,,,,,,,0,,71,92
11976,note_on,80,0,4,,,,,,,,,,3,,43,92
12022,note_on,46,0,4,,,,,,,,,,3,,43,0
12024,note_on,2,0,4,,,,,,,,,,3,,47,92
12070,note_on,46,0,4,,,,,,,,,,3,,47,0
12072,note_on,2,0,4,,,,,,,,,,3,,50,92
12088,note_on,160,0,3,,,,,,,,,,2,,55,0
12118,note_on,46,0,4,,,,,,,,,,3,,50,0
12120,note_on,2,0,4,,,,,,,,,,3,,55,92
12166,note_on,238,0,1,,,,,,,,,,0,,71,0
12168,note_on,2,0,1,,,,,,,,,,0,,71,92
12214,note_on,46,0,1,,,,,,,,,,0,,71,0
12214,note_on,94,0,4,,,,,,,,,,3,,55,0
12216,note_on,2,0,1,,,,,,,,,,0,,76,92
12216,note_on,2,0,4,,,,,,,,,,3,,57,92
12262,note_on,46,0,1,,,,,,,,,,0,,76,0
12262,note_on,46,0,4,,,,,,,,,,3,,57,0
12264,note_on,2,0,4,,,,,,,,,,3,,59,92
12264,note_on,2,0,1,,,,,,,,,,0,,75,92
12310,note_on,46,0,4,,,,,,,,,,3,,59,0
12310,note_on,46,0,1,,,,,,,,,,0,,75,0
12312,note_on,2,0,1,,,,,,,,,,0,,76,92
12312,note_on,2,0,4,,,,,,,,,,3,,60,92
12358,note_on,46,0,1,,,,,,,,,,0,,76,0
12360,note_on,2,0,1,,,,,,,,,,0,,78,92
12406,note_on,46,0,1,,,,,,,,,,0,,78,0
12406,note_on,94,0,4,,,,,,,,,,3,,60,0
12408,note_on,320,0,3,,,,,,,,,,2,,64,92
12408,note_on,2,0,4,,,,,,,,,,3,,55,92
12408,note_on,2,0,1,,,,,,,,,,0,,76,92
12454,note_on,46,0,1,,,,,,,,,,0,,76,0
12456,note_on,2,0,1,,,,,,,,,,0,,78,92
12502,note_on,46,0,1,,,,,,,,,,0,,78,0
12502,note_on,94,0,4,,,,,,,,,,3,,55,0
12504,note_on,2,0,1,,,,,,,,,,0,,79,92
12504,note_on,2,0,4,,,,,,,,,,3,,57,92
12526,note_on,22,0,1,,,,,,,,,,0,,79,0
12528,note_on,2,0,1,,,,,,,,,,0,,78,92
12550,note_on,22,0,1,,,,,,,,,,0,,78,0
12552,note_on,2,0,1,,,,,,,,,,0,,79,92
12568,note_on,160,0,3,,,,,,,,,,2,,64,0
12574,note_on,22,0,1,,,,,,,,,,0,,79,0
12576,note_on,2,0,1,,,,,,,,,,0,,78,92
12598,note_on,22,0,1,,,,,,,,,,0,,78,0
12598,note_on,94,0,4,,,,,,,,,,3,,57,0
12600,note_on,32,0,3,,,,,,,,,,2,,63,92
12600,note_on,2,0,4,,,,,,,,,,3,,59,92
12600,note_on,2,0,1,,,,,,,,,,0,,79,92
12622,note_on,22,0,1,,,,,,,,,,0,,79,0
12624,note_on,2,0,1,,,,,,,,,,0,,78,92
12646,note_on,22,0,1,,,,,,,,,,0,,78,0
12648,note_on,2,0,1,,,,,,,,,,0,,76,92
12670,note_on,22,0,1,,,,,,,,,,0,,76,0
12672,note_on,2,0,1,,,,,,,,,,0,,78,92
12694,note_on,94,0,3,,,,,,,,,,2,,63,0
12694,note_on,94,0,4,,,,,,,,,,3,,59,0
12694,note_on,22,0,1,,,,,,,,,,0,,78,0
12696,note_on,2,0,3,,,,,,,,,,2,,64,92
12696,note_on,2,0,1,,,,,,,,,,0,,79,92
12696,note_on,2,0,4,,,,,,,,,,3,,64,92
12742,note_on,46,0,4,,,,,,,,,,3,,64,0
12744,note_on,2,0,4,,,,,,,,,,3,,59,92
12790,note_on,46,0,4,,,,,,,,,,3,,59,0
12792,note_on,2,0,4,,,,,,,,,,3,,55,92
12838,note_on,46,0,4,,,,,,,,,,3,,55,0
12840,note_on,2,0,4,,,,,,,,,,3,,59,92
12856,note_on,160,0,3,,,,,,,,,,2,,64,0
12886,note_on,46,0,4,,,,,,,,,,3,,59,0
12888,note_on,2,0,4,,,,,,,,,,3,,52,92
12934,note_on,238,0,1,,,,,,,,,,0,,79,0
12936,note_on,2,0,1,,,,,,,,,,0,,78,92
12982,note_on,46,0,1,,,,,,,,,,0,,78,0
12982,note_on,94,0,4,,,,,,,,,,3,,52,0
12984,note_on,2,0,4,,,,,,,,,,3,,55,92
12984,note_on,2,0,1,,,,,,,,,,0,,76,92
13030,note_on,46,0,1,,,,,,,,,,0,,76,0
13032,note_on,2,0,1,,,,,,,,,,0,,74,92
13078,note_on,46,0,1,,,,,,,,,,0,,74,0
13078,note_on,94,0,4,,,,,,,,,,3,,55,0
13080,note_on,2,0,4,,,,,,,,,,3,,57,92
13080,note_on,2,0,1,,,,,,,,,,0,,73,92
13126,note_on,46,0,1,,,,,,,,,,0,,73,0
13128,note_on,2,0,1,,,,,,,,,,0,,76,92
13174,note_on,46,0,1,,,,,,,,,,0,,76,0
13176,note_on,320,0,3,,,,,,,,,,2,,59,92
13176,note_on,2,0,1,,,,,,,,,,0,,71,92
13222,note_on,46,0,1,,,,,,,,,,0,,71,0
13224,note_on,2,0,1,,,,,,,,,,0,,76,92
13270,note_on,94,0,3,,,,,,,,,,2,,59,0
13270,note_on,46,0,1,,,,,,,,,,0,,76,0
13272,note_on,2,0,1,,,,,,,,,,0,,69,92
13272,note_on,2,0,3,,,,,,,,,,2,,61,92
13318,note_on,46,0,1,,,,,,,,,,0,,69,0
13320,note_on,2,0,1,,,,,,,,,,0,,79,92
13336,note_on,256,0,4,,,,,,,,,,3,,57,0
13366,note_on,46,0,1,,,,,,,,,,0,,79,0
13368,note_on,2,0,1,,,,,,,,,,0,,78,92
13368,note_on,32,0,4,,,,,,,,,,3,,57,92
13414,note_on,46,0,1,,,,,,,,,,0,,78,0
13416,note_on,2,0,1,,,,,,,,,,0,,76,92
13432,note_on,160,0,3,,,,,,,,,,2,,61,0
13462,note_on,94,0,4,,,,,,,,,,3,,57,0
13462,note_on,46,0,1,,,,,,,,,,0,,76,0
13464,note_on,32,0,3,,,,,,,,,,2,,62,92
13464,note_on,2,0,1,,,,,,,,,,0,,78,92
13464,note_on,2,0,4,,,,,,,,,,3,,50,92
13510,note_on,46,0,1,,,,,,,,,,0,,78,0
13512,note_on,2,0,1,,,,,,,,,,0,,81,92
13558,note_on,94,0,4,,,,,,,,,,3,,50,0
13558,note_on,46,0,1,,,,,,,,,,0,,81,0
13560,note_on,2,0,4,,,,,,,,,,3,,52,92
13560,note_on,2,0,1,,,,,,,,,,0,,76,92
13606,note_on,46,0,1,,,,,,,,,,0,,76,0
13608,note_on,2,0,1,,,,,,,,,,0,,81,92
13654,note_on,46,0,1,,,,,,,,,,0,,81,0
