tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
3104,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,69,0
3104,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,69,0
3104,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,47,0
3120,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
3120,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
3120,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,45,76
3120,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,73,76
3120,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,76
3120,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,45,76
3120,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,73,76
3120,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
3120,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
3149,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,78,0
3149,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,78,0
3150,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
3150,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
3179,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
3179,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
3180,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
3180,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
3209,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,78,0
3209,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,78,0
3210,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
3210,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
3224,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,45,0
3224,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,45,0
3224,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,45,0
3239,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
3239,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
3240,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,43,76
3240,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,43,76
3240,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,43,76
3240,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
3240,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
3269,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,78,0
3269,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,78,0
3270,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
3270,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
3299,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
3299,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
3300,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
3300,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
3329,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,78,0
3329,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,78,0
3330,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
3330,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
3344,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,69,0
3344,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,73,0
3344,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,43,0
3344,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,43,0
3344,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,69,0
3344,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,73,0
3344,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,43,0
3359,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
3359,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
3360,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
3360,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,61,76
3360,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,61,76
3360,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,76
3360,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,69,76
3360,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,45,76
3360,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,76
3360,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
3360,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,45,76
3389,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,78,0
3389,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,78,0
3390,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
3390,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
3419,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
3419,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
3420,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
3420,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
3449,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,78,0
3449,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,78,0
3450,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
3450,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
3464,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,45,0
3464,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,45,0
3464,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,45,0
3479,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
3479,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
3480,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,42,76
3480,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,42,76
3480,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,76,76
3480,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,76,76
3480,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,42,76
3539,note_on,,59,0,9,,,,,,,,,,,,,,,10,,,76,0
3539,note_on,,59,0,5,,,,,,,,,,,,,,,4,,,76,0
3540,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
3540,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
3584,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,69,0
3584,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,42,0
3584,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,42,0
3584,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,61,0
3584,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,42,0
3584,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,69,0
3584,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,61,0
3591,note_on,,51,0,5,,,,,,,,,,,,,,,4,,,78,0
3591,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,78,0
3600,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
3600,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,62,76
3600,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,47,76
3600,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,47,76
3600,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
3600,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,47,76
3600,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,79,76
3600,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,62,76
3600,note_on,,9,0,5,,,,,,,,,,,,,,,4,,,79,76
3704,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,79,0
3704,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,79,0
3720,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
3720,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
3824,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,62,0
3824,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,74,0
3824,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,78,0
3824,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,74,0
3824,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,47,0
3824,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,62,0
3824,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,47,0
3824,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,78,0
3824,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,47,0
3840,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,76,76
3840,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,76,76
3840,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
3840,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
3840,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,76,76
3840,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,49,76
3840,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
3840,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,49,76
3840,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,49,76
3944,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,76,0
3944,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,76,0
3960,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
3960,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
4064,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,78,0
4064,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,76,0
4064,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,76,0
4064,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,78,0
4064,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,49,0
4064,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,49,0
4064,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,49,0
4080,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,73,76
4080,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,45,76
4080,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,73,76
4080,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,45,76
4080,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,76
4080,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,79,76
4080,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,79,76
4184,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,79,0
4184,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,79,0
4200,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
4200,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,76,76
4304,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,76,0
4304,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,73,0
4304,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,45,0
4304,note_on,,464,0,11,,,,,,,,,,,,,,,12,,,69,0
4304,note_on,,464,0,7,,,,,,,,,,,,,,,6,,,69,0
4304,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,73,0
4304,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,45,0
4304,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,45,0
4304,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,76,0
4320,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
4320,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
4320,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
4320,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
4320,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
4320,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
4320,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,50,76
4320,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,50,76
4320,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,50,76
4424,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,78,0
4424,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,74,0
4424,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,78,0
4424,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,74,0
4440,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,76,76
4440,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,80,76
4440,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,80,76
4440,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,76,76
4544,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,69,0
4544,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,50,0
4544,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,80,0
4544,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,69,0
4544,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,76,0
4544,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,50,0
4544,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,80,0
4544,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,50,0
4544,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,76,0
4560,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,80,76
4560,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,62,76
4560,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,62,76
4560,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
4560,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,80,76
4560,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,47,76
4560,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,47,76
4560,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,47,76
4560,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
4589,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,80,0
4589,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,80,0
4590,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
4590,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
4619,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
4619,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
4620,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,80,76
4620,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,80,76
4649,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,80,0
4649,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,80,0
4650,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
4650,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
4664,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,74,0
4664,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,74,0
4679,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
4679,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
4680,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,73,76
4680,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,80,76
4680,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,73,76
4680,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,80,76
4709,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,80,0
4709,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,80,0
4710,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
4710,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
4739,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
4739,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
4740,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,80,76
4740,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,80,76
4769,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,80,0
4769,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,80,0
4770,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
4770,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
4784,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,73,0
4784,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,62,0
4784,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,47,0
4784,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,47,0
4784,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,73,0
4784,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,47,0
4784,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,62,0
4799,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
4799,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
4800,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
4800,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,64,76
4800,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
4800,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,52,76
4800,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,80,76
4800,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
4800,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
4800,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,80,76
4800,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
4829,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,80,0
4829,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,80,0
4830,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
4830,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
4859,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
4859,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
4860,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,80,76
4860,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,80,76
4889,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,80,0
4889,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,80,0
4890,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
4890,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
4904,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,74,0
4904,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,74,0
4919,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
4919,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
4920,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,78,76
4920,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,71,76
4920,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,78,76
4920,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,71,76
4979,note_on,,59,0,5,,,,,,,,,,,,,,,4,,,78,0
4979,note_on,,59,0,9,,,,,,,,,,,,,,,10,,,78,0
4980,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,80,76
4980,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,80,76
5024,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,71,0
5024,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,71,0
5024,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,64,0
5024,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,52,0
5024,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,52,0
5024,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,64,0
5024,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,52,0
5031,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,80,0
5031,note_on,,51,0,5,,,,,,,,,,,,,,,4,,,80,0
5040,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,76
5040,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,73,76
5040,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,81,76
5040,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,45,76
5040,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,64,76
5040,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,73,76
5040,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,45,76
5040,note_on,,9,0,5,,,,,,,,,,,,,,,4,,,81,76
5040,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
5264,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,45,0
5264,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,45,0
5264,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,45,0
5280,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
5280,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
5280,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
5384,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,57,0
5384,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,57,0
5384,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,57,0
5400,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,59,76
5400,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,59,76
5400,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,59,76
5504,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,59,0
5504,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,59,0
5504,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,59,0
5520,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,61,76
5520,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,61,76
5520,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,61,76
5624,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,61,0
5624,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,61,0
5624,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,61,0
5640,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
5640,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
5640,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
5744,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,57,0
5744,note_on,,704,0,7,,,,,,,,,,,,,,,6,,,64,0
5744,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,57,0
5744,note_on,,704,0,6,,,,,,,,,,,,,,,5,,,73,0
5744,note_on,,704,0,9,,,,,,,,,,,,,,,10,,,81,0
5744,note_on,,704,0,5,,,,,,,,,,,,,,,4,,,81,0
5744,note_on,,704,0,11,,,,,,,,,,,,,,,12,,,64,0
5744,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,57,0
5744,note_on,,704,0,10,,,,,,,,,,,,,,,11,,,73,0
5760,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
5760,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,62,76
5760,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,69,76
5760,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
5760,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,62,76
5760,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,78,76
5760,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,78,76
5760,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,76
5760,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,62,76
5864,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,62,0
5864,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,78,0
5864,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,62,0
5864,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,78,0
5864,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,62,0
5880,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,79,76
5880,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,61,76
5880,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,61,76
5880,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,79,76
5880,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,61,76
5984,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,61,0
5984,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,79,0
5984,note_on,,104,0,5,,,,,,,,,,,,,,,4,,,79,0
5984,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,61,0
5984,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,69,0
5984,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,69,0
5984,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,61,0
5984,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,74,0
5984,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,74,0
6000,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,59,76
6000,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,79,76
6000,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,62,76
6000,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,74,76
6000,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,59,76
6000,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,79,76
6000,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,59,76
6000,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,74,76
6000,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,62,76
6029,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
6029,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
6030,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
6030,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
6059,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
6059,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
6060,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
6060,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
6089,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
6089,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
6090,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,81,76
6090,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,81,76
6104,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,59,0
6104,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,59,0
6104,note_on,,104,0,6,,,,,,,,,,,,,,,5,,,74,0
6104,note_on,,104,0,8,,,,,,,,,,,,,,,7,,,59,0
6104,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,74,0
6119,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,81,0
6119,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,81,0
6120,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
6120,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,73,76
6120,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
6120,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,73,76
6120,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,79,76
6120,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,57,76
6120,note_on,,1,0,5,,,,,,,,,,,,,,,4,,,79,76
6149,note_on,,29,0,5,,,,,,,,,,,,,,,4,,,79,0
6149,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,79,0
