tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
11520,note_on,480,0,9,,,,,,,,,,,,,,,8,,55,93
11520,note_on,480,0,10,,,,,,,,,,,,,,,10,,43,93
11520,note_on,36,0,6,,,,,,,,,,,,,,,5,,70,93
11534,note_on,14,0,8,,,,,,,,,,,,,,,7,,55,0
11589,note_on,69,0,10,,,,,,,,,,,,,,,10,,46,0
11589,note_on,69,0,9,,,,,,,,,,,,,,,8,,58,0
11640,note_on,120,0,6,,,,,,,,,,,,,,,5,,72,93
11640,note_on,120,0,7,,,,,,,,,,,,,,,6,,69,92
11677,note_on,37,0,6,,,,,,,,,,,,,,,5,,70,0
11677,note_on,37,0,7,,,,,,,,,,,,,,,6,,67,0
11760,note_on,83,0,6,,,,,,,,,,,,,,,5,,74,93
11760,note_on,83,0,7,,,,,,,,,,,,,,,6,,70,92
11797,note_on,37,0,6,,,,,,,,,,,,,,,5,,72,0
11797,note_on,37,0,7,,,,,,,,,,,,,,,6,,69,0
11880,note_on,83,0,7,,,,,,,,,,,,,,,6,,67,92
11880,note_on,83,0,6,,,,,,,,,,,,,,,5,,70,93
11917,note_on,37,0,7,,,,,,,,,,,,,,,6,,70,0
11917,note_on,37,0,6,,,,,,,,,,,,,,,5,,74,0
11949,note_on,360,0,10,,,,,,,,,,,,,,,10,,43,0
11949,note_on,360,0,9,,,,,,,,,,,,,,,8,,55,0
11969,note_on,52,0,7,,,,,,,,,,,,,,,6,,67,0
11979,note_on,62,0,6,,,,,,,,,,,,,,,5,,70,0
12000,note_on,51,0,9,,,,,,,,,,,,,,,8,,60,93
12000,note_on,466,0,8,,,,,,,,,,,,,,,7,,62,0
12000,note_on,0,0,8,,,,,,,,,,,,,,,7,,58,0
12000,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,92
12000,note_on,51,0,10,,,,,,,,,,,,,,,10,,48,93
12000,note_on,31,0,7,,,,,,,,,,,,,,,6,,65,92
12000,note_on,21,0,6,,,,,,,,,,,,,,,5,,69,93
12360,note_on,360,0,6,,,,,,,,,,,,,,,5,,67,93
12394,note_on,34,0,6,,,,,,,,,,,,,,,5,,69,0
12449,note_on,55,0,6,,,,,,,,,,,,,,,5,,67,0
12480,note_on,480,0,7,,,,,,,,,,,,,,,6,,64,92
12480,note_on,31,0,6,,,,,,,,,,,,,,,5,,67,93
12544,note_on,64,0,7,,,,,,,,,,,,,,,6,,65,0
12960,note_on,960,0,9,,,,,,,,,,,,,,,8,,60,0
12960,note_on,960,0,10,,,,,,,,,,,,,,,10,,48,0
12960,note_on,0,0,10,,,,,,,,,,,,,,,10,,41,80
12960,note_on,416,0,7,,,,,,,,,,,,,,,6,,63,80
12960,note_on,960,0,8,,,,,,,,,,,,,,,7,,53,80
12960,note_on,0,0,9,,,,,,,,,,,,,,,8,,53,80
13034,note_on,74,0,7,,,,,,,,,,,,,,,6,,64,0
13200,note_on,720,0,6,,,,,,,,,,,,,,,5,,69,80
13254,note_on,54,0,6,,,,,,,,,,,,,,,5,,67,0
13394,note_on,140,0,6,,,,,,,,,,,,,,,5,,69,0
13409,note_on,375,0,7,,,,,,,,,,,,,,,6,,63,0
13440,note_on,480,0,10,,,,,,,,,,,,,,,10,,41,0
13440,note_on,0,0,10,,,,,,,,,,,,,,,10,,46,70
13440,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
13440,note_on,480,0,8,,,,,,,,,,,,,,,7,,53,0
13440,note_on,31,0,7,,,,,,,,,,,,,,,6,,62,70
13440,note_on,0,0,8,,,,,,,,,,,,,,,7,,50,70
13440,note_on,480,0,9,,,,,,,,,,,,,,,8,,53,0
13440,note_on,0,0,9,,,,,,,,,,,,,,,8,,58,70
13440,note_on,46,0,6,,,,,,,,,,,,,,,5,,70,70
13440,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,70
13800,note_on,360,0,7,,,,,,,,,,,,,,,6,,60,70
13800,note_on,360,0,6,,,,,,,,,,,,,,,5,,72,70
13829,note_on,29,0,6,,,,,,,,,,,,,,,5,,70,0
13834,note_on,34,0,7,,,,,,,,,,,,,,,6,,62,0
13860,note_on,26,0,7,,,,,,,,,,,,,,,6,,58,70
13860,note_on,31,0,6,,,,,,,,,,,,,,,5,,74,70
13889,note_on,29,0,6,,,,,,,,,,,,,,,5,,72,0
13899,note_on,39,0,7,,,,,,,,,,,,,,,6,,60,0
13910,note_on,11,0,7,,,,,,,,,,,,,,,6,,58,0
13910,note_on,21,0,6,,,,,,,,,,,,,,,5,,74,0
13920,note_on,10,0,7,,,,,,,,,,,,,,,6,,57,70
13920,note_on,480,0,8,,,,,,,,,,,,,,,7,,48,70
13920,note_on,480,0,9,,,,,,,,,,,,,,,8,,60,70
13920,note_on,480,0,10,,,,,,,,,,,,,,,10,,48,70
13920,note_on,10,0,6,,,,,,,,,,,,,,,5,,65,70
13969,note_on,49,0,10,,,,,,,,,,,,,,,10,,46,0
13969,note_on,49,0,9,,,,,,,,,,,,,,,8,,58,0
13979,note_on,59,0,8,,,,,,,,,,,,,,,7,,50,0
14359,note_on,390,0,10,,,,,,,,,,,,,,,10,,48,0
14359,note_on,390,0,9,,,,,,,,,,,,,,,8,,60,0
14400,note_on,480,0,6,,,,,,,,,,,,,,,5,,69,70
14400,note_on,41,0,10,,,,,,,,,,,,,,,10,,36,70
14400,note_on,480,0,7,,,,,,,,,,,,,,,6,,60,70
14400,note_on,41,0,9,,,,,,,,,,,,,,,8,,48,70
14400,note_on,421,0,8,,,,,,,,,,,,,,,7,,52,70
14444,note_on,44,0,7,,,,,,,,,,,,,,,6,,57,0
14449,note_on,49,0,6,,,,,,,,,,,,,,,5,,65,0
14489,note_on,89,0,8,,,,,,,,,,,,,,,7,,53,0
14640,note_on,191,0,6,,,,,,,,,,,,,,,5,,67,70
14640,note_on,196,0,7,,,,,,,,,,,,,,,6,,58,70
14684,note_on,44,0,7,,,,,,,,,,,,,,,6,,60,0
14689,note_on,49,0,6,,,,,,,,,,,,,,,5,,69,0
14839,note_on,350,0,8,,,,,,,,,,,,,,,7,,52,0
14844,note_on,5,0,8,,,,,,,,,,,,,,,7,,48,0
14864,note_on,180,0,7,,,,,,,,,,,,,,,6,,58,0
14864,note_on,175,0,6,,,,,,,,,,,,,,,5,,67,0
14880,note_on,36,0,8,,,,,,,,,,,,,,,7,,53,70
14880,note_on,0,0,10,,,,,,,,,,,,,,,10,,41,70
14880,note_on,480,0,9,,,,,,,,,,,,,,,8,,48,0
14880,note_on,0,0,9,,,,,,,,,,,,,,,8,,53,70
14880,note_on,16,0,6,,,,,,,,,,,,,,,5,,65,70
14880,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
14880,note_on,480,0,10,,,,,,,,,,,,,,,10,,36,0
14880,note_on,16,0,7,,,,,,,,,,,,,,,6,,57,70
15084,note_on,204,0,6,,,,,,,,,,,,,,,5,,65,0
15120,note_on,36,0,6,,,,,,,,,,,,,,,5,,77,70
15240,note_on,120,0,6,,,,,,,,,,,,,,,5,,76,70
15279,note_on,39,0,6,,,,,,,,,,,,,,,5,,77,0
15329,note_on,50,0,6,,,,,,,,,,,,,,,5,,76,0
15360,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,0
15360,note_on,480,0,9,,,,,,,,,,,,,,,8,,53,0
15360,note_on,480,0,7,,,,,,,,,,,,,,,6,,57,0
15360,note_on,480,0,8,,,,,,,,,,,,,,,7,,48,0
15360,note_on,480,0,10,,,,,,,,,,,,,,,10,,41,0
15360,note_on,31,0,6,,,,,,,,,,,,,,,5,,76,70
15480,note_on,120,0,6,,,,,,,,,,,,,,,5,,74,70
15519,note_on,39,0,6,,,,,,,,,,,,,,,5,,76,0
15569,note_on,50,0,6,,,,,,,,,,,,,,,5,,74,0
15600,note_on,31,0,6,,,,,,,,,,,,,,,5,,74,70
15720,note_on,120,0,6,,,,,,,,,,,,,,,5,,72,70
15764,note_on,44,0,6,,,,,,,,,,,,,,,5,,74,0
15809,note_on,45,0,6,,,,,,,,,,,,,,,5,,72,0
15840,note_on,31,0,6,,,,,,,,,,,,,,,5,,72,70
15960,note_on,120,0,6,,,,,,,,,,,,,,,5,,71,70
16009,note_on,49,0,6,,,,,,,,,,,,,,,5,,72,0
16080,note_on,71,0,6,,,,,,,,,,,,,,,5,,74,70
16109,note_on,29,0,6,,,,,,,,,,,,,,,5,,71,0
16200,note_on,91,0,6,,,,,,,,,,,,,,,5,,72,70
16244,note_on,44,0,6,,,,,,,,,,,,,,,5,,74,0
16304,note_on,60,0,6,,,,,,,,,,,,,,,5,,72,0
16320,note_on,0,0,8,,,,,,,,,,,,,,,7,,58,70
16320,note_on,960,0,8,,,,,,,,,,,,,,,7,,50,70
16320,note_on,960,0,7,,,,,,,,,,,,,,,6,,65,70
16320,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,70
16320,note_on,16,0,6,,,,,,,,,,,,,,,5,,70,70
16320,note_on,960,0,10,,,,,,,,,,,,,,,10,,38,70
16320,note_on,960,0,9,,,,,,,,,,,,,,,8,,50,70
16680,note_on,360,0,6,,,,,,,,,,,,,,,5,,72,70
16709,note_on,29,0,6,,,,,,,,,,,,,,,5,,70,0
16740,note_on,31,0,6,,,,,,,,,,,,,,,5,,74,70
16779,note_on,39,0,6,,,,,,,,,,,,,,,5,,72,0
16790,note_on,11,0,6,,,,,,,,,,,,,,,5,,74,0
16800,note_on,480,0,8,,,,,,,,,,,,,,,7,,58,0
16800,note_on,0,0,8,,,,,,,,,,,,,,,7,,57,70
16800,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70
16800,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
16800,note_on,0,0,8,,,,,,,,,,,,,,,7,,50,0
16800,note_on,480,0,10,,,,,,,,,,,,,,,10,,36,70
16800,note_on,10,0,6,,,,,,,,,,,,,,,5,,65,70
16859,note_on,59,0,8,,,,,,,,,,,,,,,7,,53,0
16869,note_on,549,0,9,,,,,,,,,,,,,,,8,,50,0
16869,note_on,69,0,10,,,,,,,,,,,,,,,10,,38,0
17229,note_on,360,0,10,,,,,,,,,,,,,,,10,,36,0
17280,note_on,960,0,7,,,,,,,,,,,,,,,6,,64,70
17280,note_on,51,0,10,,,,,,,,,,,,,,,10,,36,70
17280,note_on,421,0,8,,,,,,,,,,,,,,,7,,58,70
17280,note_on,480,0,6,,,,,,,,,,,,,,,5,,69,70
17329,note_on,49,0,6,,,,,,,,,,,,,,,5,,65,0
17339,note_on,59,0,8,,,,,,,,,,,,,,,7,,57,0
17349,note_on,69,0,7,,,,,,,,,,,,,,,6,,65,0
17520,note_on,191,0,6,,,,,,,,,,,,,,,5,,67,70
17564,note_on,44,0,6,,,,,,,,,,,,,,,5,,69,0
17719,note_on,380,0,8,,,,,,,,,,,,,,,7,,58,0
17724,note_on,160,0,6,,,,,,,,,,,,,,,5,,67,0
17729,note_on,380,0,7,,,,,,,,,,,,,,,6,,64,0
17760,note_on,480,0,10,,,,,,,,,,,,,,,10,,36,0
17760,note_on,36,0,6,,,,,,,,,,,,,,,5,,65,70
17760,note_on,891,0,9,,,,,,,,,,,,,,,8,,41,70
17760,note_on,0,0,10,,,,,,,,,,,,,,,10,,29,70
17760,note_on,41,0,8,,,,,,,,,,,,,,,7,,57,70
17969,note_on,209,0,6,,,,,,,,,,,,,,,5,,65,0
18000,note_on,271,0,7,,,,,,,,,,,,,,,6,,57,92
18000,note_on,31,0,6,,,,,,,,,,,,,,,5,,60,92
18240,note_on,240,0,6,,,,,,,,,,,,,,,5,,62,92
18240,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0
18240,note_on,480,0,8,,,,,,,,,,,,,,,7,,57,0
18240,note_on,480,0,9,,,,,,,,,,,,,,,8,,41,0
18240,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
18240,note_on,240,0,7,,,,,,,,,,,,,,,6,,58,92
18240,note_on,480,0,10,,,,,,,,,,,,,,,10,,29,0
18289,note_on,49,0,7,,,,,,,,,,,,,,,6,,57,0
18289,note_on,49,0,6,,,,,,,,,,,,,,,5,,60,0
18480,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,92
18480,note_on,191,0,7,,,,,,,,,,,,,,,6,,60,92
18480,note_on,240,0,8,,,,,,,,,,,,,,,7,,52,92
18480,note_on,191,0,6,,,,,,,,,,,,,,,5,,64,92
18514,note_on,34,0,6,,,,,,,,,,,,,,,5,,62,0
18529,note_on,49,0,7,,,,,,,,,,,,,,,6,,58,0
18720,note_on,206,0,6,,,,,,,,,,,,,,,5,,65,92
18720,note_on,0,0,8,,,,,,,,,,,,,,,7,,50,92
18720,note_on,191,0,7,,,,,,,,,,,,,,,6,,62,92
18720,note_on,240,0,8,,,,,,,,,,,,,,,7,,53,92
18769,note_on,49,0,8,,,,,,,,,,,,,,,7,,48,0
18774,note_on,5,0,8,,,,,,,,,,,,,,,7,,52,0
18774,note_on,54,0,7,,,,,,,,,,,,,,,6,,60,0
18784,note_on,64,0,6,,,,,,,,,,,,,,,5,,64,0
18960,note_on,186,0,7,,,,,,,,,,,,,,,6,,64,80
18960,note_on,0,0,8,,,,,,,,,,,,,,,7,,52,84
18960,note_on,176,0,6,,,,,,,,,,,,,,,5,,67,80
18960,note_on,186,0,8,,,,,,,,,,,,,,,7,,55,84
19004,note_on,44,0,7,,,,,,,,,,,,,,,6,,62,0
19009,note_on,49,0,8,,,,,,,,,,,,,,,7,,50,0
19014,note_on,54,0,6,,,,,,,,,,,,,,,5,,65,0
19029,note_on,20,0,8,,,,,,,,,,,,,,,7,,53,0
19095,note_on,19093,0,5,,,,,,,,,,,,,,,4,,41,89
19120,note_on,25,0,5,,,,,,,,,,,,,,,4,,53,89
19154,note_on,140,0,6,,,,,,,,,,,,,,,5,,67,0
19155,note_on,35,0,5,,,,,,,,,,,,,,,4,,57,90
19169,note_on,165,0,7,,,,,,,,,,,,,,,6,,64,0
19170,note_on,15,0,5,,,,,,,,,,,,,,,4,,60,92
19174,note_on,145,0,8,,,,,,,,,,,,,,,7,,52,0
19180,note_on,10,0,5,,,,,,,,,,,,,,,4,,65,92
19184,note_on,10,0,8,,,,,,,,,,,,,,,7,,55,0
19200,note_on,31,0,7,,,,,,,,,,,,,,,6,,65,70
19200,note_on,16,0,8,,,,,,,,,,,,,,,7,,57,70
19200,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,70
19200,note_on,19198,0,4,,,,,,,,,,,,,,,3,,81,87
19200,note_on,20,0,5,,,,,,,,,,,,,,,4,,69,92
19200,note_on,46,0,6,,,,,,,,,,,,,,,5,,69,70
19259,note_on,59,0,5,,,,,,,,,,,,,,,4,,41,0
19360,note_on,101,0,5,,,,,,,,,,,,,,,4,,53,0
19395,note_on,35,0,5,,,,,,,,,,,,,,,4,,57,0
19410,note_on,15,0,5,,,,,,,,,,,,,,,4,,60,0
19420,note_on,10,0,5,,,,,,,,,,,,,,,4,,65,0
19440,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0
19440,note_on,20,0,5,,,,,,,,,,,,,,,4,,69,0
19590,note_on,150,0,5,,,,,,,,,,,,,,,4,,41,87
19615,note_on,25,0,5,,,,,,,,,,,,,,,4,,53,87
19630,note_on,15,0,5,,,,,,,,,,,,,,,4,,57,89
19650,note_on,20,0,5,,,,,,,,,,,,,,,4,,60,91
19663,note_on,13,0,5,,,,,,,,,,,,,,,4,,65,91
19680,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,87
19680,note_on,17,0,5,,,,,,,,,,,,,,,4,,69,92
19680,note_on,0,0,8,,,,,,,,,,,,,,,7,,57,0
19680,note_on,480,0,6,,,,,,,,,,,,,,,5,,69,0
19680,note_on,480,0,8,,,,,,,,,,,,,,,7,,53,0
19680,note_on,480,0,7,,,,,,,,,,,,,,,6,,65,0
19814,note_on,134,0,5,,,,,,,,,,,,,,,4,,41,0
19855,note_on,41,0,5,,,,,,,,,,,,,,,4,,53,0
19870,note_on,15,0,5,,,,,,,,,,,,,,,4,,57,0
19890,note_on,20,0,5,,,,,,,,,,,,,,,4,,60,0
19903,note_on,13,0,5,,,,,,,,,,,,,,,4,,65,0
19920,note_on,17,0,5,,,,,,,,,,,,,,,4,,69,0
19920,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0
20050,note_on,130,0,5,,,,,,,,,,,,,,,4,,41,82
20080,note_on,30,0,5,,,,,,,,,,,,,,,4,,53,83
20105,note_on,25,0,5,,,,,,,,,,,,,,,4,,57,83
20120,note_on,15,0,5,,,,,,,,,,,,,,,4,,60,86
20140,note_on,20,0,5,,,,,,,,,,,,,,,4,,65,86
20160,note_on,20,0,5,,,,,,,,,,,,,,,4,,69,86
20160,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,87
20320,note_on,160,0,5,,,,,,,,,,,,,,,4,,53,0
20339,note_on,19,0,5,,,,,,,,,,,,,,,4,,41,0
20345,note_on,6,0,5,,,,,,,,,,,,,,,4,,57,0
20360,note_on,15,0,5,,,,,,,,,,,,,,,4,,60,0
20380,note_on,20,0,5,,,,,,,,,,,,,,,4,,65,0
20400,note_on,20,0,5,,,,,,,,,,,,,,,4,,69,0
20400,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0
20544,note_on,144,0,5,,,,,,,,,,,,,,,4,,36,93
20548,note_on,4,0,5,,,,,,,,,,,,,,,4,,58,93
20568,note_on,20,0,5,,,,,,,,,,,,,,,4,,40,95
20580,note_on,12,0,5,,,,,,,,,,,,,,,4,,60,97
20592,note_on,12,0,5,,,,,,,,,,,,,,,4,,43,98
20608,note_on,16,0,5,,,,,,,,,,,,,,,4,,64,102
20616,note_on,8,0,5,,,,,,,,,,,,,,,4,,46,102
20640,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,103
20640,note_on,24,0,5,,,,,,,,,,,,,,,4,,67,103
20640,note_on,240,0,4,,,,,,,,,,,,,,,3,,79,97
20880,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,0
20880,note_on,240,0,5,,,,,,,,,,,,,,,4,,46,0
20880,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,0
20880,note_on,0,0,5,,,,,,,,,,,,,,,4,,40,0
20880,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,0
20880,note_on,0,0,5,,,,,,,,,,,,,,,4,,43,0
20880,note_on,0,0,5,,,,,,,,,,,,,,,4,,36,0
21480,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,105
21480,note_on,600,0,5,,,,,,,,,,,,,,,4,,67,0
21480,note_on,840,0,4,,,,,,,,,,,,,,,3,,76,101
21519,note_on,39,0,4,,,,,,,,,,,,,,,3,,79,0
21600,note_on,81,0,4,,,,,,,,,,,,,,,3,,76,0
21600,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
21600,note_on,0,0,5,,,,,,,,,,,,,,,4,,41,105
21600,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
21600,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,96
21600,note_on,120,0,5,,,,,,,,,,,,,,,4,,64,0
21600,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,0
21840,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,0
21840,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
21840,note_on,240,0,4,,,,,,,,,,,,,,,3,,77,0
21840,note_on,240,0,5,,,,,,,,,,,,,,,4,,41,0
22080,note_on,240,0,4,,,,,,,,,,,,,,,3,,77,80
22080,note_on,240,0,5,,,,,,,,,,,,,,,4,,65,77
22080,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,77
22200,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,79
22200,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,79
22200,note_on,120,0,5,,,,,,,,,,,,,,,4,,69,0
22200,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
22320,note_on,120,0,5,,,,,,,,,,,,,,,4,,70,0
22320,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
22320,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,84
22320,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,84
22440,note_on,120,0,5,,,,,,,,,,,,,,,4,,72,0
22440,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
22440,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,86
22440,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,86
22560,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,87
22560,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,87
22560,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0
22560,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,0
22680,note_on,120,0,5,,,,,,,,,,,,,,,4,,72,0
22680,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
22680,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,87
22680,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,87
22800,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0
22800,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,0
22800,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,87
22800,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,87
22920,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0
22920,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
22920,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,85
22920,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,85
23040,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
23040,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
23040,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,80
23040,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,80
23160,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0
23160,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
23160,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,80
23160,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,80
23280,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
23280,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
23280,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,80
23280,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,80
23400,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0
23400,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
23400,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,77
23400,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,77
23520,note_on,1440,0,4,,,,,,,,,,,,,,,3,,77,0
23520,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
23520,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,77
23520,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,77
23520,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,77
23520,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,77
23520,note_on,0,0,4,,,,,,,,,,,,,,,3,,82,92
23520,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
23760,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
23760,note_on,240,0,5,,,,,,,,,,,,,,,4,,62,0
24000,note_on,240,0,5,,,,,,,,,,,,,,,4,,65,0
24000,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,77
24000,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,77
24240,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
24240,note_on,240,0,5,,,,,,,,,,,,,,,4,,58,0
24360,note_on,120,0,5,,,,,,,,,,,,,,,4,,70,0
24360,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,83
24360,note_on,840,0,4,,,,,,,,,,,,,,,3,,84,88
24384,note_on,24,0,4,,,,,,,,,,,,,,,3,,82,0
24420,note_on,60,0,5,,,,,,,,,,,,,,,4,,72,0
24420,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,85
24420,note_on,36,0,4,,,,,,,,,,,,,,,3,,86,89
24454,note_on,34,0,4,,,,,,,,,,,,,,,3,,84,0
24480,note_on,60,0,5,,,,,,,,,,,,,,,4,,74,0
24480,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,85
24480,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,85
24480,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,85
24480,note_on,26,0,4,,,,,,,,,,,,,,,3,,84,89
24509,note_on,29,0,4,,,,,,,,,,,,,,,3,,86,0
24720,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0
24720,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
24720,note_on,240,0,5,,,,,,,,,,,,,,,4,,57,0
24720,note_on,211,0,4,,,,,,,,,,,,,,,3,,84,0
24960,note_on,5280,0,8,,,,,,,,,,,,,,,7,,53,70
24960,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70
24960,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,105
24960,note_on,5280,0,7,,,,,,,,,,,,,,,6,,65,70
24960,note_on,5280,0,6,,,,,,,,,,,,,,,5,,69,70
24960,note_on,240,0,5,,,,,,,,,,,,,,,4,,41,105
25020,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
25020,note_on,60,0,5,,,,,,,,,,,,,,,4,,41,0
25080,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
25080,note_on,60,0,5,,,,,,,,,,,,,,,4,,53,0
25140,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
25140,note_on,60,0,5,,,,,,,,,,,,,,,4,,57,0
25200,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
25200,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
25260,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,105
25260,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
25320,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
25320,note_on,60,0,5,,,,,,,,,,,,,,,4,,69,0
25380,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
25380,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
25440,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,70
25440,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,0
25440,note_on,480,0,8,,,,,,,,,,,,,,,7,,60,0
25440,note_on,0,0,5,,,,,,,,,,,,,,,4,,38,105
25440,note_on,0,0,8,,,,,,,,,,,,,,,7,,50,70
25440,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
25500,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,105
25500,note_on,60,0,5,,,,,,,,,,,,,,,4,,38,0
25560,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
25560,note_on,60,0,5,,,,,,,,,,,,,,,4,,50,0
25620,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
25620,note_on,60,0,5,,,,,,,,,,,,,,,4,,57,0
25680,note_on,720,0,4,,,,,,,,,,,,,,,3,,82,105
25680,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
25680,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
25680,note_on,720,0,6,,,,,,,,,,,,,,,5,,70,70
25704,note_on,24,0,4,,,,,,,,,,,,,,,3,,81,0
25714,note_on,34,0,6,,,,,,,,,,,,,,,5,,69,0
25740,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
25740,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,105
25800,note_on,60,0,5,,,,,,,,,,,,,,,4,,69,0
25800,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
