tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
7486,note_on,30,0,5,,,,,,,,,4,,74,0
7486,note_on,94,0,1,,,,,,,,,0,,74,0
7488,note_on,2,0,2,,,,,,,,,1,,67,108
7488,note_on,32,0,7,,,,,,,,,6,,48,92
7488,note_on,0,0,5,,,,,,,,,4,,74,92
7488,note_on,2,0,1,,,,,,,,,0,,74,108
7488,note_on,32,0,3,,,,,,,,,2,,65,108
7488,note_on,0,0,7,,,,,,,,,6,,60,92
7488,note_on,0,0,5,,,,,,,,,4,,67,92
7488,note_on,2,0,5,,,,,,,,,4,,65,92
7488,note_on,32,0,4,,,,,,,,,3,,60,108
7648,note_on,160,0,7,,,,,,,,,6,,48,0
7648,note_on,160,0,1,,,,,,,,,0,,74,0
7648,note_on,0,0,7,,,,,,,,,6,,60,0
7648,note_on,160,0,4,,,,,,,,,3,,60,0
7648,note_on,160,0,2,,,,,,,,,1,,67,0
7648,note_on,160,0,3,,,,,,,,,2,,65,0
7680,note_on,0,0,5,,,,,,,,,4,,67,92
7680,note_on,0,0,5,,,,,,,,,4,,72,92
7680,note_on,32,0,7,,,,,,,,,6,,36,92
7680,note_on,0,0,7,,,,,,,,,6,,48,92
7680,note_on,0,0,5,,,,,,,,,4,,64,92
7680,note_on,32,0,2,,,,,,,,,1,,67,108
7680,note_on,0,0,5,,,,,,,,,4,,67,0
7680,note_on,32,0,4,,,,,,,,,3,,48,108
7680,note_on,32,0,1,,,,,,,,,0,,72,108
7680,note_on,32,0,3,,,,,,,,,2,,64,108
7680,note_on,0,0,5,,,,,,,,,4,,74,0
7680,note_on,192,0,5,,,,,,,,,4,,65,0
7840,note_on,0,0,5,,,,,,,,,4,,72,0
7840,note_on,160,0,2,,,,,,,,,1,,67,0
7840,note_on,0,0,5,,,,,,,,,4,,67,0
7840,note_on,160,0,3,,,,,,,,,2,,64,0
7840,note_on,160,0,5,,,,,,,,,4,,64,0
7840,note_on,0,0,7,,,,,,,,,6,,48,0
7840,note_on,160,0,4,,,,,,,,,3,,48,0
7840,note_on,160,0,7,,,,,,,,,6,,36,0
7840,note_on,160,0,1,,,,,,,,,0,,72,0
7872,note_on,32,0,5,,,,,,,,,4,,72,92
7896,note_on,24,0,5,,,,,,,,,4,,72,0
7896,note_on,0,0,5,,,,,,,,,4,,74,92
7920,note_on,24,0,5,,,,,,,,,4,,74,0
7920,note_on,0,0,5,,,,,,,,,4,,76,92
8062,note_on,142,0,5,,,,,,,,,4,,76,0
8064,note_on,224,0,1,,,,,,,,,0,,76,108
8064,note_on,224,0,4,,,,,,,,,3,,60,108
8064,note_on,224,0,3,,,,,,,,,2,,64,108
8064,note_on,224,0,2,,,,,,,,,1,,67,108
8064,note_on,2,0,5,,,,,,,,,4,,76,92
8088,note_on,24,0,5,,,,,,,,,4,,76,0
8088,note_on,0,0,5,,,,,,,,,4,,77,92
8112,note_on,24,0,5,,,,,,,,,4,,77,0
8112,note_on,0,0,5,,,,,,,,,4,,79,92
8254,note_on,142,0,5,,,,,,,,,4,,79,0
8256,note_on,416,0,7,,,,,,,,,6,,60,92
8400,note_on,336,0,1,,,,,,,,,0,,76,0
8400,note_on,336,0,4,,,,,,,,,3,,60,0
8400,note_on,336,0,3,,,,,,,,,2,,64,0
8400,note_on,336,0,2,,,,,,,,,1,,67,0
8416,note_on,160,0,7,,,,,,,,,6,,60,0
8448,note_on,0,0,7,,,,,,,,,6,,65,92
8448,note_on,48,0,2,,,,,,,,,1,,65,108
8448,note_on,194,0,5,,,,,,,,,4,,81,92
8448,note_on,48,0,3,,,,,,,,,2,,60,108
8448,note_on,48,0,1,,,,,,,,,0,,77,108
8448,note_on,48,0,4,,,,,,,,,3,,57,108
8448,note_on,0,0,7,,,,,,,,,6,,60,92
8448,note_on,32,0,7,,,,,,,,,6,,57,92
8472,note_on,24,0,5,,,,,,,,,4,,81,0
8472,note_on,0,0,5,,,,,,,,,4,,83,92
8496,note_on,0,0,5,,,,,,,,,4,,84,92
8496,note_on,24,0,5,,,,,,,,,4,,83,0
8608,note_on,0,0,7,,,,,,,,,6,,65,0
8608,note_on,160,0,3,,,,,,,,,2,,60,0
8608,note_on,160,0,4,,,,,,,,,3,,57,0
8608,note_on,160,0,7,,,,,,,,,6,,57,0
8608,note_on,160,0,2,,,,,,,,,1,,65,0
8608,note_on,0,0,7,,,,,,,,,6,,60,0
8608,note_on,160,0,1,,,,,,,,,0,,77,0
8638,note_on,142,0,5,,,,,,,,,4,,84,0
8640,note_on,2,0,5,,,,,,,,,4,,74,92
8640,note_on,32,0,2,,,,,,,,,1,,65,108
8640,note_on,32,0,4,,,,,,,,,3,,59,108
8640,note_on,32,0,3,,,,,,,,,2,,62,108
8640,note_on,32,0,1,,,,,,,,,0,,74,108
8664,note_on,24,0,5,,,,,,,,,4,,74,0
8664,note_on,0,0,5,,,,,,,,,4,,76,92
8688,note_on,24,0,5,,,,,,,,,4,,76,0
8688,note_on,0,0,5,,,,,,,,,4,,77,92
8830,note_on,142,0,5,,,,,,,,,4,,77,0
8832,note_on,224,0,7,,,,,,,,,6,,59,92
8896,note_on,256,0,3,,,,,,,,,2,,62,0
8896,note_on,256,0,2,,,,,,,,,1,,65,0
8896,note_on,256,0,1,,,,,,,,,0,,74,0
8896,note_on,256,0,4,,,,,,,,,3,,59,0
8928,note_on,32,0,2,,,,,,,,,1,,65,108
8928,note_on,32,0,3,,,,,,,,,2,,62,108
8928,note_on,32,0,4,,,,,,,,,3,,59,108
8928,note_on,32,0,1,,,,,,,,,0,,74,108
8992,note_on,160,0,7,,,,,,,,,6,,59,0
9022,note_on,94,0,2,,,,,,,,,1,,65,0
9022,note_on,94,0,4,,,,,,,,,3,,59,0
9022,note_on,94,0,3,,,,,,,,,2,,62,0
9022,note_on,94,0,1,,,,,,,,,0,,74,0
9024,note_on,0,0,7,,,,,,,,,6,,59,92
9024,note_on,32,0,7,,,,,,,,,6,,55,92
9024,note_on,2,0,3,,,,,,,,,2,,59,108
9024,note_on,2,0,4,,,,,,,,,3,,55,108
9024,note_on,2,0,2,,,,,,,,,1,,64,108
9024,note_on,0,0,7,,,,,,,,,6,,64,92
9024,note_on,194,0,5,,,,,,,,,4,,79,92
9024,note_on,2,0,1,,,,,,,,,0,,76,108
9048,note_on,0,0,5,,,,,,,,,4,,81,92
9048,note_on,24,0,5,,,,,,,,,4,,79,0
9072,note_on,24,0,5,,,,,,,,,4,,81,0
9072,note_on,0,0,5,,,,,,,,,4,,83,92
9118,note_on,94,0,4,,,,,,,,,3,,55,0
9118,note_on,94,0,2,,,,,,,,,1,,64,0
9118,note_on,94,0,1,,,,,,,,,0,,76,0
9118,note_on,94,0,3,,,,,,,,,2,,59,0
9120,note_on,2,0,4,,,,,,,,,3,,55,108
9120,note_on,2,0,3,,,,,,,,,2,,59,108
9120,note_on,2,0,1,,,,,,,,,0,,76,108
9120,note_on,2,0,2,,,,,,,,,1,,64,108
9184,note_on,0,0,7,,,,,,,,,6,,64,0
9184,note_on,0,0,7,,,,,,,,,6,,59,0
9184,note_on,160,0,7,,,,,,,,,6,,55,0
9214,note_on,94,0,1,,,,,,,,,0,,76,0
9214,note_on,94,0,2,,,,,,,,,1,,64,0
9214,note_on,142,0,5,,,,,,,,,4,,83,0
9214,note_on,94,0,3,,,,,,,,,2,,59,0
9214,note_on,94,0,4,,,,,,,,,3,,55,0
9216,note_on,2,0,2,,,,,,,,,1,,64,108
9216,note_on,2,0,3,,,,,,,,,2,,60,108
9216,note_on,2,0,1,,,,,,,,,0,,72,108
9216,note_on,2,0,4,,,,,,,,,3,,57,108
9216,note_on,2,0,5,,,,,,,,,4,,72,92
9240,note_on,24,0,5,,,,,,,,,4,,72,0
9240,note_on,0,0,5,,,,,,,,,4,,74,92
9264,note_on,24,0,5,,,,,,,,,4,,74,0
9264,note_on,0,0,5,,,,,,,,,4,,76,92
9406,note_on,142,0,5,,,,,,,,,4,,76,0
9408,note_on,224,0,7,,,,,,,,,6,,57,92
9552,note_on,336,0,4,,,,,,,,,3,,57,0
9552,note_on,336,0,3,,,,,,,,,2,,60,0
9552,note_on,336,0,2,,,,,,,,,1,,64,0
9552,note_on,336,0,1,,,,,,,,,0,,72,0
9568,note_on,160,0,7,,,,,,,,,6,,57,0
9600,note_on,48,0,1,,,,,,,,,0,,74,108
9600,note_on,32,0,7,,,,,,,,,6,,53,92
9600,note_on,0,0,7,,,,,,,,,6,,57,92
9600,note_on,0,0,7,,,,,,,,,6,,62,92
9600,note_on,48,0,4,,,,,,,,,3,,53,108
9600,note_on,194,0,5,,,,,,,,,4,,77,92
9600,note_on,48,0,2,,,,,,,,,1,,69,108
9600,note_on,48,0,3,,,,,,,,,2,,65,108
9624,note_on,0,0,5,,,,,,,,,4,,79,92
9624,note_on,24,0,5,,,,,,,,,4,,77,0
9648,note_on,24,0,5,,,,,,,,,4,,79,0
9648,note_on,0,0,5,,,,,,,,,4,,81,92
9760,note_on,160,0,3,,,,,,,,,2,,65,0
9760,note_on,0,0,7,,,,,,,,,6,,62,0
9760,note_on,0,0,7,,,,,,,,,6,,57,0
9760,note_on,160,0,7,,,,,,,,,6,,53,0
9760,note_on,160,0,2,,,,,,,,,1,,69,0
9760,note_on,160,0,1,,,,,,,,,0,,74,0
9760,note_on,160,0,4,,,,,,,,,3,,53,0
9790,note_on,142,0,5,,,,,,,,,4,,81,0
9792,note_on,32,0,1,,,,,,,,,0,,71,108
9792,note_on,32,0,2,,,,,,,,,1,,67,108
9792,note_on,32,0,4,,,,,,,,,3,,55,108
9792,note_on,2,0,5,,,,,,,,,4,,62,92
9792,note_on,0,0,5,,,,,,,,,4,,71,92
9792,note_on,0,0,5,,,,,,,,,4,,67,92
9792,note_on,32,0,7,,,,,,,,,6,,55,92
9792,note_on,32,0,3,,,,,,,,,2,,62,108
9952,note_on,160,0,7,,,,,,,,,6,,55,0
9952,note_on,160,0,4,,,,,,,,,3,,55,0
9952,note_on,0,0,5,,,,,,,,,4,,71,0
9952,note_on,0,0,5,,,,,,,,,4,,67,0
9952,note_on,160,0,5,,,,,,,,,4,,62,0
9984,note_on,0,0,7,,,,,,,,,6,,62,92
9984,note_on,32,0,4,,,,,,,,,3,,53,108
9984,note_on,32,0,5,,,,,,,,,4,,83,92
9984,note_on,32,0,7,,,,,,,,,6,,53,92
10078,note_on,94,0,7,,,,,,,,,6,,53,0
10078,note_on,0,0,7,,,,,,,,,6,,62,0
10078,note_on,94,0,5,,,,,,,,,4,,83,0
10080,note_on,2,0,7,,,,,,,,,6,,55,92
10080,note_on,2,0,5,,,,,,,,,4,,81,92
10126,note_on,46,0,5,,,,,,,,,4,,81,0
10128,note_on,2,0,5,,,,,,,,,4,,79,92
10128,note_on,336,0,3,,,,,,,,,2,,62,0
10128,note_on,336,0,1,,,,,,,,,0,,71,0
10128,note_on,336,0,2,,,,,,,,,1,,67,0
10144,note_on,160,0,4,,,,,,,,,3,,53,0
10174,note_on,46,0,5,,,,,,,,,4,,79,0
10174,note_on,94,0,7,,,,,,,,,6,,55,0
10176,note_on,48,0,1,,,,,,,,,0,,72,108
10176,note_on,0,0,7,,,,,,,,,6,,60,92
10176,note_on,48,0,2,,,,,,,,,1,,67,108
10176,note_on,32,0,4,,,,,,,,,3,,52,108
10176,note_on,2,0,7,,,,,,,,,6,,52,92
10176,note_on,48,0,3,,,,,,,,,2,,64,108
10176,note_on,2,0,5,,,,,,,,,4,,84,92
10270,note_on,94,0,7,,,,,,,,,6,,52,0
10270,note_on,94,0,5,,,,,,,,,4,,84,0
10270,note_on,94,0,1,,,,,,,,,0,,72,0
10270,note_on,0,0,7,,,,,,,,,6,,60,0
10270,note_on,94,0,3,,,,,,,,,2,,64,0
10270,note_on,94,0,2,,,,,,,,,1,,67,0
10272,note_on,2,0,3,,,,,,,,,2,,64,108
10272,note_on,2,0,2,,,,,,,,,1,,67,108
10272,note_on,2,0,5,,,,,,,,,4,,79,92
10272,note_on,2,0,7,,,,,,,,,6,,55,92
10272,note_on,2,0,1,,,,,,,,,0,,72,108
10336,note_on,160,0,4,,,,,,,,,3,,52,0
10366,note_on,94,0,7,,,,,,,,,6,,55,0
10366,note_on,94,0,5,,,,,,,,,4,,79,0
10366,note_on,94,0,2,,,,,,,,,1,,67,0
10366,note_on,94,0,3,,,,,,,,,2,,64,0
10366,note_on,94,0,1,,,,,,,,,0,,72,0
10368,note_on,0,0,5,,,,,,,,,4,,86,92
10368,note_on,0,0,5,,,,,,,,,4,,79,92
10368,note_on,2,0,5,,,,,,,,,4,,77,92
10368,note_on,2,0,3,,,,,,,,,2,,62,108
10368,note_on,32,0,4,,,,,,,,,3,,47,108
10368,note_on,2,0,2,,,,,,,,,1,,67,108
10368,note_on,2,0,1,,,,,,,,,0,,77,108
10368,note_on,0,0,7,,,,,,,,,6,,55,92
10368,note_on,2,0,7,,,,,,,,,6,,43,92
10528,note_on,160,0,7,,,,,,,,,6,,43,0
10528,note_on,160,0,5,,,,,,,,,4,,77,0
10528,note_on,0,0,5,,,,,,,,,4,,79,0
10528,note_on,0,0,5,,,,,,,,,4,,86,0
10528,note_on,0,0,7,,,,,,,,,6,,55,0
10560,note_on,32,0,7,,,,,,,,,6,,47,92
10560,note_on,32,0,5,,,,,,,,,4,,67,92
10560,note_on,0,0,5,,,,,,,,,4,,74,92
10560,note_on,0,0,5,,,,,,,,,4,,77,92
10654,note_on,94,0,7,,,,,,,,,6,,47,0
10656,note_on,2,0,7,,,,,,,,,6,,45,92
10702,note_on,46,0,7,,,,,,,,,6,,45,0
10704,note_on,336,0,1,,,,,,,,,0,,77,0
10704,note_on,336,0,2,,,,,,,,,1,,67,0
10704,note_on,336,0,3,,,,,,,,,2,,62,0
10704,note_on,336,0,4,,,,,,,,,3,,47,0
10704,note_on,2,0,7,,,,,,,,,6,,43,92
10720,note_on,0,0,5,,,,,,,,,4,,77,0
10720,note_on,0,0,5,,,,,,,,,4,,74,0
10720,note_on,160,0,5,,,,,,,,,4,,67,0
10750,note_on,46,0,7,,,,,,,,,6,,43,0
10752,note_on,2,0,7,,,,,,,,,6,,48,92
10752,note_on,48,0,3,,,,,,,,,2,,60,108
10752,note_on,48,0,4,,,,,,,,,3,,48,108
10752,note_on,48,0,2,,,,,,,,,1,,67,108
10752,note_on,48,0,1,,,,,,,,,0,,76,108
10752,note_on,32,0,5,,,,,,,,,4,,67,92
10752,note_on,0,0,5,,,,,,,,,4,,72,92
10752,note_on,0,0,5,,,,,,,,,4,,76,92
10846,note_on,94,0,7,,,,,,,,,6,,48,0
10848,note_on,2,0,7,,,,,,,,,6,,52,92
10912,note_on,160,0,1,,,,,,,,,0,,76,0
10912,note_on,160,0,2,,,,,,,,,1,,67,0
10912,note_on,160,0,4,,,,,,,,,3,,48,0
10912,note_on,160,0,5,,,,,,,,,4,,67,0
10912,note_on,0,0,5,,,,,,,,,4,,76,0
10912,note_on,160,0,3,,,,,,,,,2,,60,0
10912,note_on,0,0,5,,,,,,,,,4,,72,0
10942,note_on,94,0,7,,,,,,,,,6,,52,0
10944,note_on,0,0,7,,,,,,,,,6,,55,92
10944,note_on,32,0,1,,,,,,,,,0,,74,108
10944,note_on,32,0,3,,,,,,,,,2,,59,108
10944,note_on,32,0,4,,,,,,,,,3,,55,108
10944,note_on,32,0,5,,,,,,,,,4,,67,92
10944,note_on,0,0,5,,,,,,,,,4,,71,92
10944,note_on,2,0,7,,,,,,,,,6,,43,92
10944,note_on,32,0,2,,,,,,,,,1,,67,108
10944,note_on,0,0,5,,,,,,,,,4,,74,92
11104,note_on,160,0,1,,,,,,,,,0,,74,0
11104,note_on,160,0,2,,,,,,,,,1,,67,0
11104,note_on,160,0,3,,,,,,,,,2,,59,0
11104,note_on,0,0,7,,,,,,,,,6,,55,0
11104,note_on,160,0,4,,,,,,,,,3,,55,0
11104,note_on,160,0,7,,,,,,,,,6,,43,0
11104,note_on,0,0,5,,,,,,,,,4,,74,0
11104,note_on,0,0,5,,,,,,,,,4,,71,0
11104,note_on,160,0,5,,,,,,,,,4,,67,0
11136,note_on,32,0,4,,,,,,,,,3,,53,108
11136,note_on,32,0,1,,,,,,,,,0,,71,108
11136,note_on,0,0,7,,,,,,,,,6,,62,92
11136,note_on,32,0,7,,,,,,,,,6,,53,92
11136,note_on,32,0,5,,,,,,,,,4,,83,92
11136,note_on,32,0,3,,,,,,,,,2,,62,108
11136,note_on,32,0,2,,,,,,,,,1,,67,108
11230,note_on,94,0,7,,,,,,,,,6,,53,0
11230,note_on,0,0,7,,,,,,,,,6,,62,0
11230,note_on,94,0,5,,,,,,,,,4,,83,0
11232,note_on,2,0,5,,,,,,,,,4,,81,92
11232,note_on,2,0,7,,,,,,,,,6,,55,92
11278,note_on,46,0,5,,,,,,,,,4,,81,0
11280,note_on,2,0,5,,,,,,,,,4,,79,92
11296,note_on,160,0,3,,,,,,,,,2,,62,0
11296,note_on,160,0,4,,,,,,,,,3,,53,0
11296,note_on,160,0,2,,,,,,,,,1,,67,0
11296,note_on,160,0,1,,,,,,,,,0,,71,0
11326,note_on,46,0,5,,,,,,,,,4,,79,0
11326,note_on,94,0,7,,,,,,,,,6,,55,0
11328,note_on,32,0,2,,,,,,,,,1,,67,108
11328,note_on,32,0,4,,,,,,,,,3,,52,108
11328,note_on,2,0,7,,,,,,,,,6,,52,92
11328,note_on,0,0,7,,,,,,,,,6,,60,92
11328,note_on,2,0,5,,,,,,,,,4,,84,92
11328,note_on,32,0,1,,,,,,,,,0,,72,108
11328,note_on,32,0,3,,,,,,,,,2,,60,108
11422,note_on,94,0,5,,,,,,,,,4,,84,0
11422,note_on,94,0,7,,,,,,,,,6,,52,0
11422,note_on,0,0,7,,,,,,,,,6,,60,0
11424,note_on,2,0,5,,,,,,,,,4,,79,92
11424,note_on,2,0,7,,,,,,,,,6,,55,92
11488,note_on,160,0,3,,,,,,,,,2,,60,0
11488,note_on,160,0,4,,,,,,,,,3,,52,0
11488,note_on,160,0,1,,,,,,,,,0,,72,0
11488,note_on,160,0,2,,,,,,,,,1,,67,0
11518,note_on,94,0,7,,,,,,,,,6,,55,0
11518,note_on,94,0,5,,,,,,,,,4,,79,0
11520,note_on,32,0,4,,,,,,,,,3,,59,108
11520,note_on,0,0,5,,,,,,,,,4,,79,92
11520,note_on,0,0,5,,,,,,,,,4,,86,92
11520,note_on,2,0,5,,,,,,,,,4,,77,92
11520,note_on,2,0,7,,,,,,,,,6,,43,92
11520,note_on,0,0,7,,,,,,,,,6,,55,92
11520,note_on,32,0,2,,,,,,,,,1,,67,108
11520,note_on,32,0,1,,,,,,,,,0,,77,108
11520,note_on,32,0,3,,,,,,,,,2,,62,108
11680,note_on,160,0,7,,,,,,,,,6,,43,0
11680,note_on,160,0,5,,,,,,,,,4,,77,0
11680,note_on,0,0,5,,,,,,,,,4,,79,0
11680,note_on,0,0,5,,,,,,,,,4,,86,0
11680,note_on,0,0,7,,,,,,,,,6,,55,0
11712,note_on,0,0,5,,,,,,,,,4,,74,92
11712,note_on,32,0,5,,,,,,,,,4,,67,92
11712,note_on,0,0,5,,,,,,,,,4,,77,92
11712,note_on,32,0,7,,,,,,,,,6,,47,92
11806,note_on,94,0,7,,,,,,,,,6,,47,0
11808,note_on,2,0,7,,,,,,,,,6,,45,92
11854,note_on,46,0,7,,,,,,,,,6,,45,0
11856,note_on,2,0,7,,,,,,,,,6,,43,92
11872,note_on,0,0,5,,,,,,,,,4,,74,0
11872,note_on,160,0,5,,,,,,,,,4,,67,0
11872,note_on,0,0,5,,,,,,,,,4,,77,0
11902,note_on,46,0,7,,,,,,,,,6,,43,0
11904,note_on,0,0,1,,,,,,,,,0,,76,108
11904,note_on,0,0,3,,,,,,,,,2,,60,108
11904,note_on,2,0,7,,,,,,,,,6,,48,92
11904,note_on,384,0,3,,,,,,,,,2,,62,0
11904,note_on,384,0,1,,,,,,,,,0,,77,0
11904,note_on,0,0,5,,,,,,,,,4,,76,92
11904,note_on,32,0,5,,,,,,,,,4,,67,92
11904,note_on,384,0,4,,,,,,,,,3,,59,0
11904,note_on,0,0,5,,,,,,,,,4,,72,92
11904,note_on,0,0,4,,,,,,,,,3,,60,108
11998,note_on,94,0,7,,,,,,,,,6,,48,0
12000,note_on,2,0,7,,,,,,,,,6,,52,92
12048,note_on,528,0,2,,,,,,,,,1,,67,0
12064,note_on,0,0,5,,,,,,,,,4,,72,0
12064,note_on,0,0,5,,,,,,,,,4,,76,0
12064,note_on,160,0,4,,,,,,,,,3,,60,0
12064,note_on,160,0,3,,,,,,,,,2,,60,0
12064,note_on,160,0,1,,,,,,,,,0,,76,0
12064,note_on,160,0,5,,,,,,,,,4,,67,0
12094,note_on,94,0,7,,,,,,,,,6,,52,0
12096,note_on,48,0,2,,,,,,,,,1,,67,108
12096,note_on,2,0,7,,,,,,,,,6,,55,92
12096,note_on,32,0,3,,,,,,,,,2,,59,108
12096,note_on,32,0,1,,,,,,,,,0,,74,108
12096,note_on,32,0,5,,,,,,,,,4,,67,92
12096,note_on,32,0,4,,,,,,,,,3,,55,108
12096,note_on,0,0,5,,,,,,,,,4,,71,92
12096,note_on,0,0,5,,,,,,,,,4,,74,92
12256,note_on,160,0,2,,,,,,,,,1,,67,0
12256,note_on,0,0,5,,,,,,,,,4,,74,0
12256,note_on,0,0,5,,,,,,,,,4,,71,0
12256,note_on,160,0,1,,,,,,,,,0,,74,0
12256,note_on,160,0,4,,,,,,,,,3,,55,0
12256,note_on,160,0,7,,,,,,,,,6,,55,0
12256,note_on,160,0,5,,,,,,,,,4,,67,0
12256,note_on,160,0,3,,,,,,,,,2,,59,0
12288,note_on,32,0,7,,,,,,,,,6,,59,92
12288,note_on,32,0,5,,,,,,,,,4,,83,92
12382,note_on,94,0,5,,,,,,,,,4,,83,0
12382,note_on,94,0,7,,,,,,,,,6,,59,0
12384,note_on,2,0,5,,,,,,,,,4,,81,92
12384,note_on,2,0,7,,,,,,,,,6,,57,92
12430,note_on,46,0,5,,,,,,,,,4,,81,0
12430,note_on,46,0,7,,,,,,,,,6,,57,0
12432,note_on,2,0,5,,,,,,,,,4,,79,92
12432,note_on,2,0,7,,,,,,,,,6,,55,92
12478,note_on,46,0,5,,,,,,,,,4,,79,0
12478,note_on,46,0,7,,,,,,,,,6,,55,0
12480,note_on,2,0,5,,,,,,,,,4,,84,92
12480,note_on,2,0,7,,,,,,,,,6,,60,92
12574,note_on,94,0,5,,,,,,,,,4,,84,0
12574,note_on,94,0,7,,,,,,,,,6,,60,0
12576,note_on,2,0,7,,,,,,,,,6,,55,92
12576,note_on,2,0,5,,,,,,,,,4,,79,92
12670,note_on,94,0,5,,,,,,,,,4,,79,0
12670,note_on,94,0,7,,,,,,,,,6,,55,0
12672,note_on,0,0,7,,,,,,,,,6,,67,92
12672,note_on,2,0,5,,,,,,,,,4,,79,92
12672,note_on,2,0,7,,,,,,,,,6,,55,92
12766,note_on,94,0,7,,,,,,,,,6,,55,0
12766,note_on,0,0,7,,,,,,,,,6,,67,0
12766,note_on,94,0,5,,,,,,,,,4,,79,0
12768,note_on,2,0,5,,,,,,,,,4,,78,92
12768,note_on,2,0,7,,,,,,,,,6,,55,92
12768,note_on,0,0,7,,,,,,,,,6,,67,92
12814,note_on,46,0,5,,,,,,,,,4,,78,0
12816,note_on,2,0,5,,,,,,,,,4,,79,92
12862,note_on,0,0,7,,,,,,,,,6,,67,0
12862,note_on,94,0,7,,,,,,,,,6,,55,0
12862,note_on,46,0,5,,,,,,,,,4,,79,0
12864,note_on,2,0,7,,,,,,,,,6,,52,92
12864,note_on,2,0,5,,,,,,,,,4,,76,92
12864,note_on,0,0,7,,,,,,,,,6,,64,92
12958,note_on,94,0,5,,,,,,,,,4,,76,0
12958,note_on,0,0,7,,,,,,,,,6,,64,0
12958,note_on,94,0,7,,,,,,,,,6,,52,0
12960,note_on,2,0,7,,,,,,,,,6,,52,92
12960,note_on,0,0,7,,,,,,,,,6,,64,92
12960,note_on,2,0,5,,,,,,,,,4,,75,92
13006,note_on,46,0,5,,,,,,,,,4,,75,0
13008,note_on,2,0,5,,,,,,,,,4,,76,92
13054,note_on,46,0,5,,,,,,,,,4,,76,0
13054,note_on,94,0,7,,,,,,,,,6,,52,0
13054,note_on,0,0,7,,,,,,,,,6,,64,0
13056,note_on,0,0,7,,,,,,,,,6,,60,92
13056,note_on,2,0,7,,,,,,,,,6,,48,92
13056,note_on,2,0,5,,,,,,,,,4,,72,92
13150,note_on,94,0,5,,,,,,,,,4,,72,0
13150,note_on,0,0,7,,,,,,,,,6,,60,0
13150,note_on,94,0,7,,,,,,,,,6,,48,0
13152,note_on,2,0,5,,,,,,,,,4,,71,92
13152,note_on,0,0,7,,,,,,,,,6,,60,92
13152,note_on,2,0,7,,,,,,,,,6,,48,92
13198,note_on,46,0,5,,,,,,,,,4,,71,0
13200,note_on,2,0,5,,,,,,,,,4,,72,92
13246,note_on,0,0,7,,,,,,,,,6,,60,0
13246,note_on,94,0,7,,,,,,,,,6,,48,0
13246,note_on,46,0,5,,,,,,,,,4,,72,0
13248,note_on,2,0,5,,,,,,,,,4,,67,92
13248,note_on,0,0,7,,,,,,,,,6,,55,92
13248,note_on,2,0,7,,,,,,,,,6,,43,92
13248,note_on,992,0,1,,,,,,,,,0,,79,108
13390,note_on,142,0,5,,,,,,,,,4,,67,0
13392,note_on,2,0,5,,,,,,,,,4,,67,92
13408,note_on,160,0,7,,,,,,,,,6,,43,0
13408,note_on,0,0,7,,,,,,,,,6,,55,0
13438,note_on,46,0,5,,,,,,,,,4,,67,0
13440,note_on,2,0,5,,,,,,,,,4,,79,92
13582,note_on,142,0,5,,,,,,,,,4,,79,0
13584,note_on,2,0,5,,,,,,,,,4,,79,92
13584,note_on,336,0,1,,,,,,,,,0,,79,0
13630,note_on,46,0,5,,,,,,,,,4,,79,0
13632,note_on,48,0,1,,,,,,,,,0,,76,108
13632,note_on,2,0,5,,,,,,,,,4,,76,92
13774,note_on,142,0,5,,,,,,,,,4,,76,0
13776,note_on,2,0,5,,,,,,,,,4,,76,92
13792,note_on,160,0,1,,,,,,,,,0,,76,0
13822,note_on,46,0,5,,,,,,,,,4,,76,0
13824,note_on,32,0,1,,,,,,,,,0,,73,108
13824,note_on,2,0,5,,,,,,,,,4,,73,92
13966,note_on,142,0,5,,,,,,,,,4,,73,0
13968,note_on,2,0,5,,,,,,,,,4,,73,92
13984,note_on,160,0,1,,,,,,,,,0,,73,0
14014,note_on,46,0,5,,,,,,,,,4,,73,0
14016,note_on,32,0,1,,,,,,,,,0,,76,108
14016,note_on,2,0,5,,,,,,,,,4,,76,92
14158,note_on,142,0,5,,,,,,,,,4,,76,0
14160,note_on,2,0,5,,,,,,,,,4,,76,92
14176,note_on,160,0,1,,,,,,,,,0,,76,0
14206,note_on,46,0,5,,,,,,,,,4,,76,0
14208,note_on,2,0,5,,,,,,,,,4,,70,92
14208,note_on,32,0,1,,,,,,,,,0,,70,108
14350,note_on,142,0,5,,,,,,,,,4,,70,0
14352,note_on,2,0,5,,,,,,,,,4,,70,92
14368,note_on,160,0,1,,,,,,,,,0,,70,0
14398,note_on,46,0,5,,,,,,,,,4,,70,0
14400,note_on,32,0,1,,,,,,,,,0,,69,108
14400,note_on,2,0,5,,,,,,,,,4,,69,92
14432,note_on,32,0,5,,,,,,,,,4,,69,0
14496,note_on,64,0,5,,,,,,,,,4,,81,92
14496,note_on,2240,0,2,,,,,,,,,1,,69,108
14496,note_on,1088,0,7,,,,,,,,,6,,65,92
14528,note_on,32,0,5,,,,,,,,,4,,81,0
14528,note_on,32,0,7,,,,,,,,,6,,65,0
14560,note_on,160,0,1,,,,,,,,,0,,69,0
