tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,pitch,note,velocity
8640,note_on,0,0,4,,,,,,,,,3,,,67,86
8640,note_on,0,0,5,,,,,,,,,4,,,67,86
8640,note_on,40,0,7,,,,,,,,,6,,,51,57
8640,note_on,40,0,8,,,,,,,,,7,,,39,57
8640,note_on,0,0,1,,,,,,,,,0,,,75,86
8640,note_on,40,0,6,,,,,,,,,5,,,63,86
8840,note_on,200,0,5,,,,,,,,,4,,,67,0
8840,note_on,200,0,2,,,,,,,,,1,,,67,0
8840,note_on,0,0,2,,,,,,,,,1,,,63,0
8840,note_on,200,0,1,,,,,,,,,0,,,79,0
8840,note_on,200,0,8,,,,,,,,,7,,,39,0
8840,note_on,200,0,6,,,,,,,,,5,,,63,0
8840,note_on,200,0,7,,,,,,,,,6,,,51,0
8840,note_on,0,0,1,,,,,,,,,0,,,75,0
8880,note_on,0,0,1,,,,,,,,,0,,,75,86
8880,note_on,40,0,2,,,,,,,,,1,,,63,86
8880,note_on,40,0,8,,,,,,,,,7,,,39,57
8880,note_on,40,0,5,,,,,,,,,4,,,67,86
8880,note_on,40,0,6,,,,,,,,,5,,,63,86
8880,note_on,40,0,1,,,,,,,,,0,,,79,86
8880,note_on,0,0,2,,,,,,,,,1,,,51,86
8880,note_on,40,0,7,,,,,,,,,6,,,51,57
8980,note_on,100,0,5,,,,,,,,,4,,,67,0
9000,note_on,20,0,5,,,,,,,,,4,,,63,86
9040,note_on,400,0,4,,,,,,,,,3,,,67,0
9080,note_on,200,0,7,,,,,,,,,6,,,51,0
9080,note_on,200,0,6,,,,,,,,,5,,,63,0
9080,note_on,0,0,2,,,,,,,,,1,,,51,0
9080,note_on,200,0,2,,,,,,,,,1,,,63,0
9080,note_on,200,0,8,,,,,,,,,7,,,39,0
9100,note_on,100,0,5,,,,,,,,,4,,,63,0
9120,note_on,0,0,1,,,,,,,,,0,,,80,86
9120,note_on,240,0,1,,,,,,,,,0,,,79,0
9120,note_on,20,0,5,,,,,,,,,4,,,68,86
9120,note_on,40,0,8,,,,,,,,,7,,,41,57
9120,note_on,40,0,6,,,,,,,,,5,,,65,86
9120,note_on,0,0,2,,,,,,,,,1,,,51,86
9120,note_on,40,0,2,,,,,,,,,1,,,63,86
9120,note_on,40,0,7,,,,,,,,,6,,,53,57
9220,note_on,100,0,5,,,,,,,,,4,,,68,0
9240,note_on,20,0,5,,,,,,,,,4,,,63,86
9320,note_on,200,0,2,,,,,,,,,1,,,63,0
9320,note_on,0,0,2,,,,,,,,,1,,,51,0
9320,note_on,200,0,6,,,,,,,,,5,,,65,0
9320,note_on,200,0,7,,,,,,,,,6,,,53,0
9320,note_on,200,0,8,,,,,,,,,7,,,41,0
9340,note_on,100,0,5,,,,,,,,,4,,,63,0
9360,note_on,20,0,5,,,,,,,,,4,,,70,86
9360,note_on,40,0,2,,,,,,,,,1,,,63,86
9360,note_on,0,0,1,,,,,,,,,0,,,75,0
9360,note_on,40,0,7,,,,,,,,,6,,,55,57
9360,note_on,40,0,8,,,,,,,,,7,,,43,57
9360,note_on,0,0,1,,,,,,,,,0,,,82,86
9360,note_on,0,0,2,,,,,,,,,1,,,51,86
9360,note_on,0,0,1,,,,,,,,,0,,,75,86
9360,note_on,240,0,1,,,,,,,,,0,,,80,0
9360,note_on,40,0,6,,,,,,,,,5,,,67,86
9460,note_on,100,0,5,,,,,,,,,4,,,70,0
9480,note_on,20,0,5,,,,,,,,,4,,,63,86
9560,note_on,200,0,6,,,,,,,,,5,,,67,0
9560,note_on,200,0,7,,,,,,,,,6,,,55,0
9560,note_on,200,0,8,,,,,,,,,7,,,43,0
9560,note_on,200,0,2,,,,,,,,,1,,,63,0
9560,note_on,0,0,2,,,,,,,,,1,,,51,0
9580,note_on,100,0,5,,,,,,,,,4,,,63,0
9600,note_on,0,0,1,,,,,,,,,0,,,75,0
9600,note_on,40,0,7,,,,,,,,,6,,,56,57
9600,note_on,40,0,6,,,,,,,,,5,,,68,86
9600,note_on,0,0,2,,,,,,,,,1,,,51,86
9600,note_on,40,0,2,,,,,,,,,1,,,63,86
9600,note_on,0,0,1,,,,,,,,,0,,,84,86
9600,note_on,0,0,1,,,,,,,,,0,,,75,86
9600,note_on,40,0,8,,,,,,,,,7,,,44,57
9600,note_on,240,0,1,,,,,,,,,0,,,82,0
9600,note_on,560,0,4,,,,,,,,,3,,,84,86
9600,note_on,0,0,4,,,,,,,,,3,,,75,86
9600,note_on,0,0,4,,,,,,,,,3,,,68,86
9600,note_on,20,0,5,,,,,,,,,4,,,72,86
9800,note_on,200,0,8,,,,,,,,,7,,,44,0
9800,note_on,200,0,6,,,,,,,,,5,,,68,0
9800,note_on,200,0,7,,,,,,,,,6,,,56,0
9840,note_on,40,0,6,,,,,,,,,5,,,56,86
9840,note_on,40,0,8,,,,,,,,,7,,,32,57
9840,note_on,40,0,7,,,,,,,,,6,,,44,57
10000,note_on,400,0,4,,,,,,,,,3,,,84,0
10000,note_on,0,0,4,,,,,,,,,3,,,75,0
10000,note_on,0,0,4,,,,,,,,,3,,,68,0
10000,note_on,400,0,5,,,,,,,,,4,,,72,0
10040,note_on,200,0,8,,,,,,,,,7,,,32,0
10040,note_on,200,0,6,,,,,,,,,5,,,56,0
10040,note_on,200,0,7,,,,,,,,,6,,,44,0
10080,note_on,40,0,8,,,,,,,,,7,,,36,57
10080,note_on,80,0,5,,,,,,,,,4,,,56,86
10080,note_on,40,0,6,,,,,,,,,5,,,60,86
10080,note_on,80,0,4,,,,,,,,,3,,,56,86
10080,note_on,40,0,7,,,,,,,,,6,,,48,57
10280,note_on,200,0,8,,,,,,,,,7,,,36,0
10280,note_on,200,0,7,,,,,,,,,6,,,48,0
10280,note_on,200,0,6,,,,,,,,,5,,,60,0
10320,note_on,40,0,6,,,,,,,,,5,,,63,86
10320,note_on,40,0,8,,,,,,,,,7,,,39,57
10320,note_on,40,0,7,,,,,,,,,6,,,51,57
10480,note_on,400,0,5,,,,,,,,,4,,,56,0
10480,note_on,400,0,4,,,,,,,,,3,,,56,0
10520,note_on,200,0,6,,,,,,,,,5,,,63,0
10520,note_on,200,0,8,,,,,,,,,7,,,39,0
10520,note_on,200,0,7,,,,,,,,,6,,,51,0
10560,note_on,40,0,6,,,,,,,,,5,,,68,86
10560,note_on,40,0,7,,,,,,,,,6,,,56,57
10560,note_on,40,0,8,,,,,,,,,7,,,44,57
10760,note_on,200,0,8,,,,,,,,,7,,,44,0
10760,note_on,200,0,6,,,,,,,,,5,,,68,0
10760,note_on,200,0,7,,,,,,,,,6,,,56,0
10800,note_on,320,0,4,,,,,,,,,3,,,75,86
10800,note_on,40,0,7,,,,,,,,,6,,,51,57
10800,note_on,40,0,6,,,,,,,,,5,,,63,86
10800,note_on,40,0,8,,,,,,,,,7,,,39,57
10800,note_on,320,0,5,,,,,,,,,4,,,72,86
10920,note_on,120,0,5,,,,,,,,,4,,,72,0
10920,note_on,120,0,4,,,,,,,,,3,,,75,0
10920,note_on,0,0,5,,,,,,,,,4,,,75,86
10920,note_on,0,0,4,,,,,,,,,3,,,80,86
11000,note_on,200,0,8,,,,,,,,,7,,,39,0
11000,note_on,200,0,6,,,,,,,,,5,,,63,0
11000,note_on,200,0,7,,,,,,,,,6,,,51,0
11040,note_on,40,0,7,,,,,,,,,6,,,48,57
11040,note_on,120,0,5,,,,,,,,,4,,,75,0
11040,note_on,0,0,5,,,,,,,,,4,,,80,86
11040,note_on,40,0,8,,,,,,,,,7,,,36,57
11040,note_on,40,0,6,,,,,,,,,5,,,60,86
11040,note_on,120,0,4,,,,,,,,,3,,,80,0
11040,note_on,0,0,4,,,,,,,,,3,,,84,86
11230,note_on,0,0,1,,,,,,,,,0,,,75,0
11230,note_on,1630,0,1,,,,,,,,,0,,,84,0
11240,note_on,200,0,5,,,,,,,,,4,,,80,0
11240,note_on,200,0,4,,,,,,,,,3,,,84,0
11240,note_on,200,0,7,,,,,,,,,6,,,48,0
11240,note_on,200,0,8,,,,,,,,,7,,,36,0
11240,note_on,200,0,6,,,,,,,,,5,,,60,0
11280,note_on,40,0,4,,,,,,,,,3,,,84,86
11280,note_on,40,0,7,,,,,,,,,6,,,44,57
11280,note_on,40,0,6,,,,,,,,,5,,,56,86
11280,note_on,40,0,8,,,,,,,,,7,,,32,57
11280,note_on,40,0,5,,,,,,,,,4,,,80,86
11480,note_on,200,0,7,,,,,,,,,6,,,44,0
11480,note_on,200,0,5,,,,,,,,,4,,,80,0
11480,note_on,200,0,8,,,,,,,,,7,,,32,0
11480,note_on,200,0,6,,,,,,,,,5,,,56,0
11480,note_on,200,0,4,,,,,,,,,3,,,84,0
11520,note_on,40,0,5,,,,,,,,,4,,,79,86
11520,note_on,40,0,4,,,,,,,,,3,,,82,86
11520,note_on,290,0,1,,,,,,,,,0,,,82,86
11520,note_on,0,0,1,,,,,,,,,0,,,79,86
11760,note_on,280,0,6,,,,,,,,,5,,,63,86
11760,note_on,280,0,8,,,,,,,,,7,,,39,57
11760,note_on,280,0,7,,,,,,,,,6,,,51,57
11920,note_on,400,0,4,,,,,,,,,3,,,82,0
11920,note_on,400,0,5,,,,,,,,,4,,,79,0
11960,note_on,200,0,8,,,,,,,,,7,,,39,0
11960,note_on,200,0,7,,,,,,,,,6,,,51,0
11960,note_on,200,0,6,,,,,,,,,5,,,63,0
12000,note_on,40,0,7,,,,,,,,,6,,,55,57
12000,note_on,80,0,4,,,,,,,,,3,,,63,86
12000,note_on,40,0,6,,,,,,,,,5,,,67,86
12000,note_on,0,0,5,,,,,,,,,4,,,55,86
12000,note_on,0,0,4,,,,,,,,,3,,,55,86
12000,note_on,40,0,8,,,,,,,,,7,,,43,57
12000,note_on,80,0,5,,,,,,,,,4,,,63,86
12200,note_on,200,0,6,,,,,,,,,5,,,67,0
12200,note_on,200,0,8,,,,,,,,,7,,,43,0
12200,note_on,200,0,7,,,,,,,,,6,,,55,0
12240,note_on,40,0,6,,,,,,,,,5,,,70,86
12240,note_on,40,0,8,,,,,,,,,7,,,46,57
12240,note_on,40,0,7,,,,,,,,,6,,,58,57
12400,note_on,0,0,4,,,,,,,,,3,,,55,0
12400,note_on,400,0,5,,,,,,,,,4,,,63,0
12400,note_on,400,0,4,,,,,,,,,3,,,63,0
12400,note_on,0,0,5,,,,,,,,,4,,,55,0
12440,note_on,200,0,7,,,,,,,,,6,,,58,0
12440,note_on,200,0,8,,,,,,,,,7,,,46,0
12440,note_on,200,0,6,,,,,,,,,5,,,70,0
12480,note_on,40,0,8,,,,,,,,,7,,,51,57
12480,note_on,40,0,6,,,,,,,,,5,,,75,86
12480,note_on,40,0,7,,,,,,,,,6,,,63,57
12680,note_on,200,0,8,,,,,,,,,7,,,51,0
12680,note_on,200,0,7,,,,,,,,,6,,,63,0
12680,note_on,200,0,6,,,,,,,,,5,,,75,0
12720,note_on,40,0,7,,,,,,,,,6,,,58,57
12720,note_on,40,0,8,,,,,,,,,7,,,46,57
12720,note_on,320,0,5,,,,,,,,,4,,,67,86
12720,note_on,320,0,4,,,,,,,,,3,,,75,86
12720,note_on,40,0,6,,,,,,,,,5,,,70,86
12840,note_on,0,0,5,,,,,,,,,4,,,75,86
12840,note_on,120,0,5,,,,,,,,,4,,,67,0
12840,note_on,120,0,4,,,,,,,,,3,,,75,0
12840,note_on,0,0,4,,,,,,,,,3,,,79,86
12920,note_on,200,0,7,,,,,,,,,6,,,58,0
12920,note_on,200,0,8,,,,,,,,,7,,,46,0
12920,note_on,200,0,6,,,,,,,,,5,,,70,0
12960,note_on,40,0,6,,,,,,,,,5,,,67,86
12960,note_on,0,0,4,,,,,,,,,3,,,82,86
12960,note_on,40,0,8,,,,,,,,,7,,,43,57
12960,note_on,120,0,4,,,,,,,,,3,,,79,0
12960,note_on,40,0,7,,,,,,,,,6,,,55,57
12960,note_on,120,0,5,,,,,,,,,4,,,75,0
12960,note_on,0,0,5,,,,,,,,,4,,,79,86
13150,note_on,1630,0,1,,,,,,,,,0,,,82,0
13150,note_on,0,0,1,,,,,,,,,0,,,79,0
13150,note_on,0,0,2,,,,,,,,,1,,,51,0
13150,note_on,3550,0,2,,,,,,,,,1,,,63,0
13160,note_on,200,0,6,,,,,,,,,5,,,67,0
13160,note_on,200,0,8,,,,,,,,,7,,,43,0
13160,note_on,200,0,7,,,,,,,,,6,,,55,0
13160,note_on,200,0,4,,,,,,,,,3,,,82,0
13160,note_on,200,0,5,,,,,,,,,4,,,79,0
13200,note_on,40,0,8,,,,,,,,,7,,,39,57
13200,note_on,40,0,7,,,,,,,,,6,,,51,57
13200,note_on,40,0,6,,,,,,,,,5,,,63,86
13200,note_on,40,0,4,,,,,,,,,3,,,82,86
13200,note_on,40,0,5,,,,,,,,,4,,,79,86
13400,note_on,200,0,8,,,,,,,,,7,,,39,0
13400,note_on,200,0,4,,,,,,,,,3,,,82,0
13400,note_on,200,0,6,,,,,,,,,5,,,63,0
13400,note_on,200,0,7,,,,,,,,,6,,,51,0
13400,note_on,200,0,5,,,,,,,,,4,,,79,0
13440,note_on,290,0,1,,,,,,,,,0,,,80,86
13440,note_on,40,0,7,,,,,,,,,6,,,53,57
13440,note_on,40,0,4,,,,,,,,,3,,,80,86
13440,note_on,40,0,5,,,,,,,,,4,,,80,86
13440,note_on,290,0,2,,,,,,,,,1,,,65,86
13440,note_on,0,0,1,,,,,,,,,0,,,72,86
13440,note_on,40,0,6,,,,,,,,,5,,,60,86
13440,note_on,40,0,8,,,,,,,,,7,,,41,57
13440,note_on,0,0,2,,,,,,,,,1,,,63,86
13640,note_on,200,0,5,,,,,,,,,4,,,80,0
13640,note_on,200,0,4,,,,,,,,,3,,,80,0
13680,note_on,40,0,4,,,,,,,,,3,,,84,86
13680,note_on,40,0,5,,,,,,,,,4,,,84,86
13780,note_on,100,0,4,,,,,,,,,3,,,84,0
13780,note_on,100,0,5,,,,,,,,,4,,,84,0
13800,note_on,20,0,4,,,,,,,,,3,,,82,86
13800,note_on,20,0,5,,,,,,,,,4,,,82,86
13900,note_on,100,0,4,,,,,,,,,3,,,82,0
13900,note_on,100,0,5,,,,,,,,,4,,,82,0
13920,note_on,20,0,5,,,,,,,,,4,,,80,86
13920,note_on,20,0,4,,,,,,,,,3,,,80,86
14020,note_on,100,0,4,,,,,,,,,3,,,80,0
14020,note_on,100,0,5,,,,,,,,,4,,,80,0
14040,note_on,20,0,5,,,,,,,,,4,,,79,86
14040,note_on,20,0,4,,,,,,,,,3,,,79,86
14050,note_on,610,0,8,,,,,,,,,7,,,41,0
14050,note_on,610,0,7,,,,,,,,,6,,,53,0
14050,note_on,610,0,6,,,,,,,,,5,,,60,0
14140,note_on,100,0,5,,,,,,,,,4,,,79,0
14140,note_on,100,0,4,,,,,,,,,3,,,79,0
14160,note_on,110,0,7,,,,,,,,,6,,,56,57
14160,note_on,20,0,4,,,,,,,,,3,,,77,86
14160,note_on,20,0,5,,,,,,,,,4,,,77,86
14160,note_on,110,0,8,,,,,,,,,7,,,44,57
14160,note_on,110,0,6,,,,,,,,,5,,,72,86
14250,note_on,0,0,2,,,,,,,,,1,,,63,0
14250,note_on,810,0,1,,,,,,,,,0,,,72,0
14250,note_on,810,0,2,,,,,,,,,1,,,65,0
14260,note_on,100,0,4,,,,,,,,,3,,,77,0
14260,note_on,100,0,5,,,,,,,,,4,,,77,0
14280,note_on,20,0,5,,,,,,,,,4,,,75,86
14280,note_on,20,0,4,,,,,,,,,3,,,75,86
14360,note_on,200,0,6,,,,,,,,,5,,,72,0
14360,note_on,200,0,8,,,,,,,,,7,,,44,0
14360,note_on,200,0,7,,,,,,,,,6,,,56,0
14380,note_on,100,0,4,,,,,,,,,3,,,75,0
14380,note_on,100,0,5,,,,,,,,,4,,,75,0
14400,note_on,20,0,4,,,,,,,,,3,,,74,86
14400,note_on,40,0,7,,,,,,,,,6,,,58,57
14400,note_on,150,0,2,,,,,,,,,1,,,65,86
14400,note_on,0,0,2,,,,,,,,,1,,,58,86
14400,note_on,20,0,5,,,,,,,,,4,,,74,86
14400,note_on,40,0,8,,,,,,,,,7,,,46,57
14400,note_on,150,0,1,,,,,,,,,0,,,74,86
14400,note_on,40,0,6,,,,,,,,,5,,,65,86
14600,note_on,200,0,4,,,,,,,,,3,,,74,0
14600,note_on,200,0,5,,,,,,,,,4,,,74,0
14640,note_on,40,0,5,,,,,,,,,4,,,77,86
14640,note_on,40,0,4,,,,,,,,,3,,,77,86
14740,note_on,100,0,5,,,,,,,,,4,,,77,0
14740,note_on,100,0,4,,,,,,,,,3,,,77,0
14760,note_on,20,0,4,,,,,,,,,3,,,75,86
14760,note_on,20,0,5,,,,,,,,,4,,,75,86
14860,note_on,100,0,4,,,,,,,,,3,,,75,0
14860,note_on,100,0,5,,,,,,,,,4,,,75,0
14880,note_on,20,0,5,,,,,,,,,4,,,74,86
14880,note_on,20,0,4,,,,,,,,,3,,,74,86
14980,note_on,100,0,5,,,,,,,,,4,,,74,0
14980,note_on,100,0,4,,,,,,,,,3,,,74,0
15000,note_on,20,0,4,,,,,,,,,3,,,72,86
15000,note_on,20,0,5,,,,,,,,,4,,,72,86
15010,note_on,610,0,8,,,,,,,,,7,,,46,0
15010,note_on,610,0,7,,,,,,,,,6,,,58,0
15010,note_on,610,0,6,,,,,,,,,5,,,65,0
15010,note_on,610,0,1,,,,,,,,,0,,,74,0
15070,note_on,60,0,1,,,,,,,,,0,,,80,0
15100,note_on,100,0,5,,,,,,,,,4,,,72,0
15100,note_on,100,0,4,,,,,,,,,3,,,72,0
15120,note_on,110,0,6,,,,,,,,,5,,,65,86
15120,note_on,20,0,4,,,,,,,,,3,,,70,86
15120,note_on,110,0,8,,,,,,,,,7,,,38,57
15120,note_on,50,0,1,,,,,,,,,0,,,77,86
15120,note_on,110,0,7,,,,,,,,,6,,,50,57
15120,note_on,20,0,5,,,,,,,,,4,,,70,86
15210,note_on,810,0,2,,,,,,,,,1,,,65,0
15210,note_on,0,0,2,,,,,,,,,1,,,58,0
15220,note_on,100,0,4,,,,,,,,,3,,,70,0
15220,note_on,100,0,5,,,,,,,,,4,,,70,0
15240,note_on,20,0,4,,,,,,,,,3,,,68,86
15240,note_on,20,0,5,,,,,,,,,4,,,68,86
15320,note_on,200,0,8,,,,,,,,,7,,,38,0
15320,note_on,200,0,7,,,,,,,,,6,,,50,0
15320,note_on,200,0,1,,,,,,,,,0,,,77,0
15320,note_on,200,0,6,,,,,,,,,5,,,65,0
15340,note_on,100,0,4,,,,,,,,,3,,,68,0
15340,note_on,100,0,5,,,,,,,,,4,,,68,0
15360,note_on,20,0,5,,,,,,,,,4,,,67,86
15360,note_on,40,0,8,,,,,,,,,7,,,39,57
15360,note_on,0,0,2,,,,,,,,,1,,,63,86
15360,note_on,0,0,1,,,,,,,,,0,,,75,86
15360,note_on,40,0,1,,,,,,,,,0,,,79,86
15360,note_on,150,0,2,,,,,,,,,1,,,67,86
15360,note_on,40,0,6,,,,,,,,,5,,,63,86
15360,note_on,20,0,4,,,,,,,,,3,,,67,86
15360,note_on,40,0,7,,,,,,,,,6,,,51,57
15460,note_on,100,0,4,,,,,,,,,3,,,67,0
15460,note_on,100,0,5,,,,,,,,,4,,,67,0
15480,note_on,20,0,4,,,,,,,,,3,,,70,86
15480,note_on,20,0,5,,,,,,,,,4,,,70,86
15560,note_on,200,0,7,,,,,,,,,6,,,51,0
15560,note_on,200,0,6,,,,,,,,,5,,,63,0
15560,note_on,200,0,8,,,,,,,,,7,,,39,0
15580,note_on,100,0,5,,,,,,,,,4,,,70,0
15580,note_on,100,0,4,,,,,,,,,3,,,70,0
15600,note_on,20,0,5,,,,,,,,,4,,,68,86
15600,note_on,40,0,8,,,,,,,,,7,,,39,57
15600,note_on,20,0,4,,,,,,,,,3,,,68,86
15600,note_on,40,0,6,,,,,,,,,5,,,63,86
15600,note_on,40,0,7,,,,,,,,,6,,,51,57
15700,note_on,100,0,5,,,,,,,,,4,,,68,0
15700,note_on,100,0,4,,,,,,,,,3,,,68,0
15720,note_on,20,0,5,,,,,,,,,4,,,67,86
15720,note_on,20,0,4,,,,,,,,,3,,,67,86
15760,note_on,400,0,1,,,,,,,,,0,,,79,0
15760,note_on,0,0,2,,,,,,,,,1,,,63,0
15760,note_on,0,0,1,,,,,,,,,0,,,75,0
15760,note_on,400,0,2,,,,,,,,,1,,,67,0
15800,note_on,200,0,7,,,,,,,,,6,,,51,0
15800,note_on,200,0,6,,,,,,,,,5,,,63,0
15800,note_on,200,0,8,,,,,,,,,7,,,39,0
15820,note_on,100,0,4,,,,,,,,,3,,,67,0
15820,note_on,100,0,5,,,,,,,,,4,,,67,0
15840,note_on,40,0,7,,,,,,,,,6,,,53,57
15840,note_on,40,0,6,,,,,,,,,5,,,62,86
15840,note_on,80,0,2,,,,,,,,,1,,,65,86
15840,note_on,20,0,4,,,,,,,,,3,,,68,86
15840,note_on,0,0,1,,,,,,,,,0,,,74,86
15840,note_on,40,0,8,,,,,,,,,7,,,41,57
15840,note_on,20,0,5,,,,,,,,,4,,,68,86
15840,note_on,0,0,2,,,,,,,,,1,,,58,86
15840,note_on,80,0,1,,,,,,,,,0,,,77,86
15940,note_on,100,0,4,,,,,,,,,3,,,68,0
15940,note_on,100,0,5,,,,,,,,,4,,,68,0
15960,note_on,20,0,4,,,,,,,,,3,,,70,86
15960,note_on,20,0,5,,,,,,,,,4,,,70,86
16040,note_on,200,0,6,,,,,,,,,5,,,62,0
16040,note_on,200,0,8,,,,,,,,,7,,,41,0
16040,note_on,200,0,7,,,,,,,,,6,,,53,0
16060,note_on,100,0,5,,,,,,,,,4,,,70,0
16060,note_on,100,0,4,,,,,,,,,3,,,70,0
16080,note_on,20,0,4,,,,,,,,,3,,,72,86
16080,note_on,40,0,6,,,,,,,,,5,,,56,86
16080,note_on,40,0,7,,,,,,,,,6,,,53,57
16080,note_on,40,0,8,,,,,,,,,7,,,41,57
16080,note_on,20,0,5,,,,,,,,,4,,,72,86
16180,note_on,100,0,5,,,,,,,,,4,,,72,0
16180,note_on,100,0,4,,,,,,,,,3,,,72,0
16200,note_on,20,0,4,,,,,,,,,3,,,74,86
16200,note_on,20,0,5,,,,,,,,,4,,,74,86
16240,note_on,0,0,1,,,,,,,,,0,,,74,0
16240,note_on,400,0,2,,,,,,,,,1,,,65,0
16240,note_on,400,0,1,,,,,,,,,0,,,77,0
16240,note_on,0,0,2,,,,,,,,,1,,,58,0
16280,note_on,200,0,8,,,,,,,,,7,,,41,0
16280,note_on,200,0,6,,,,,,,,,5,,,56,0
16280,note_on,200,0,7,,,,,,,,,6,,,53,0
16300,note_on,100,0,5,,,,,,,,,4,,,74,0
16300,note_on,100,0,4,,,,,,,,,3,,,74,0
16320,note_on,20,0,4,,,,,,,,,3,,,75,86
16320,note_on,40,0,8,,,,,,,,,7,,,43,57
16320,note_on,40,0,6,,,,,,,,,5,,,58,86
16320,note_on,40,0,7,,,,,,,,,6,,,55,57
16320,note_on,80,0,2,,,,,,,,,1,,,63,86
16320,note_on,0,0,2,,,,,,,,,1,,,55,86
16320,note_on,0,0,1,,,,,,,,,0,,,70,86
16320,note_on,80,0,1,,,,,,,,,0,,,82,86
16320,note_on,20,0,5,,,,,,,,,4,,,75,86
16420,note_on,100,0,4,,,,,,,,,3,,,75,0
16420,note_on,100,0,5,,,,,,,,,4,,,75,0
16440,note_on,20,0,4,,,,,,,,,3,,,77,86
16440,note_on,20,0,5,,,,,,,,,4,,,77,86
16520,note_on,200,0,7,,,,,,,,,6,,,55,0
16520,note_on,200,0,6,,,,,,,,,5,,,58,0
16520,note_on,200,0,8,,,,,,,,,7,,,43,0
16540,note_on,100,0,5,,,,,,,,,4,,,77,0
16540,note_on,100,0,4,,,,,,,,,3,,,77,0
16560,note_on,40,0,7,,,,,,,,,6,,,55,57
16560,note_on,20,0,4,,,,,,,,,3,,,79,86
16560,note_on,20,0,5,,,,,,,,,4,,,79,86
16560,note_on,40,0,6,,,,,,,,,5,,,62,86
16560,note_on,40,0,8,,,,,,,,,7,,,43,57
16660,note_on,100,0,5,,,,,,,,,4,,,79,0
16660,note_on,100,0,4,,,,,,,,,3,,,79,0
16680,note_on,20,0,4,,,,,,,,,3,,,80,86
16680,note_on,20,0,5,,,,,,,,,4,,,80,86
16720,note_on,0,0,2,,,,,,,,,1,,,55,0
16720,note_on,400,0,1,,,,,,,,,0,,,70,0
16720,note_on,400,0,2,,,,,,,,,1,,,63,0
16760,note_on,200,0,7,,,,,,,,,6,,,55,0
16760,note_on,200,0,8,,,,,,,,,7,,,43,0
16760,note_on,200,0,6,,,,,,,,,5,,,62,0
16780,note_on,100,0,4,,,,,,,,,3,,,80,0
16780,note_on,100,0,5,,,,,,,,,4,,,80,0
16800,note_on,40,0,7,,,,,,,,,6,,,51,57
16800,note_on,0,0,2,,,,,,,,,1,,,63,86
16800,note_on,40,0,6,,,,,,,,,5,,,67,86
16800,note_on,20,0,5,,,,,,,,,4,,,82,86
16800,note_on,20,0,4,,,,,,,,,3,,,82,86
16800,note_on,40,0,8,,,,,,,,,7,,,39,57
16800,note_on,80,0,2,,,,,,,,,1,,,67,86
16800,note_on,80,0,1,,,,,,,,,0,,,75,86
17000,note_on,200,0,4,,,,,,,,,3,,,82,0
17000,note_on,200,0,5,,,,,,,,,4,,,82,0
17000,note_on,200,0,6,,,,,,,,,5,,,67,0
17000,note_on,200,0,8,,,,,,,,,7,,,39,0
17000,note_on,200,0,7,,,,,,,,,6,,,51,0
17040,note_on,40,0,5,,,,,,,,,4,,,82,86
17040,note_on,40,0,4,,,,,,,,,3,,,82,86
17040,note_on,40,0,8,,,,,,,,,7,,,39,57
17040,note_on,40,0,7,,,,,,,,,6,,,51,57
17040,note_on,40,0,6,,,,,,,,,5,,,67,86
17130,note_on,330,0,1,,,,,,,,,0,,,82,0
17200,note_on,400,0,2,,,,,,,,,1,,,67,0
17200,note_on,0,0,2,,,,,,,,,1,,,63,0
17240,note_on,200,0,8,,,,,,,,,7,,,39,0
17240,note_on,200,0,4,,,,,,,,,3,,,82,0
17240,note_on,200,0,5,,,,,,,,,4,,,82,0
17240,note_on,200,0,7,,,,,,,,,6,,,51,0
17240,note_on,200,0,6,,,,,,,,,5,,,67,0
17280,note_on,40,0,7,,,,,,,,,6,,,60,57
17280,note_on,150,0,1,,,,,,,,,0,,,80,86
17280,note_on,40,0,8,,,,,,,,,7,,,48,57
17280,note_on,40,0,5,,,,,,,,,4,,,82,86
17280,note_on,80,0,2,,,,,,,,,1,,,63,86
17280,note_on,0,0,2,,,,,,,,,1,,,51,86
17280,note_on,40,0,4,,,,,,,,,3,,,82,86
17280,note_on,40,0,6,,,,,,,,,5,,,63,86
17400,note_on,0,0,5,,,,,,,,,4,,,80,86
17400,note_on,0,0,4,,,,,,,,,3,,,80,86
17400,note_on,120,0,4,,,,,,,,,3,,,82,0
17400,note_on,120,0,5,,,,,,,,,4,,,82,0
17480,note_on,200,0,7,,,,,,,,,6,,,60,0
17480,note_on,200,0,8,,,,,,,,,7,,,48,0
17480,note_on,200,0,6,,,,,,,,,5,,,63,0
17520,note_on,120,0,5,,,,,,,,,4,,,80,0
17520,note_on,40,0,8,,,,,,,,,7,,,48,57
17520,note_on,0,0,5,,,,,,,,,4,,,79,86
17520,note_on,0,0,4,,,,,,,,,3,,,79,86
17520,note_on,120,0,4,,,,,,,,,3,,,80,0
17520,note_on,40,0,7,,,,,,,,,6,,,60,57
17520,note_on,40,0,6,,,,,,,,,5,,,63,86
17640,note_on,120,0,5,,,,,,,,,4,,,79,0
17640,note_on,0,0,5,,,,,,,,,4,,,80,86
17640,note_on,0,0,4,,,,,,,,,3,,,80,86
17640,note_on,120,0,4,,,,,,,,,3,,,79,0
